"ESRD -- 2010 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) ",,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
BENEFICIARIES ENROLLED IN PARTS A AND/OR B  ,,,,,,,,,,,,,,
REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,
4390,ARKANSAS                 ,LINCOLN                ,13,"179,166","1,148.50","137,700",882.71,"9,233","28,471","3,760",13,"434,088","2,782.62",
4400,ARKANSAS                 ,LITTLE RIVER           ,20,"463,808","1,932.53","435,801",1815.84,"2,918","24,060","1,028",17,"597,129","2,927.10",
4410,ARKANSAS                 ,LOGAN                  ,23,"814,830","2,952.28","731,371",2649.91,"14,137","62,834","6,485",23,"724,033","2,623.31",
4420,ARKANSAS                 ,LONOKE                 ,69,"1,226,720","1,481.55","1,082,516",1307.39,"23,865","105,225","15,112",65,"1,607,557","2,060.97",
4430,ARKANSAS                 ,MADISON                ,23,"518,344","1,878.06","465,811",1687.72,"13,205","35,053","4,274",23,"765,286","2,772.78",
4440,ARKANSAS                 ,MARION                 ,20,"372,476","1,551.98","355,916",1482.99,16,"16,538",4,20,"500,905","2,087.10",
4450,ARKANSAS                 ,MILLER                 ,78,"1,727,655","1,845.79","1,549,079",1655.00,"29,125","136,045","13,404",76,"2,368,624","2,597.18",
4460,ARKANSAS                 ,MISSISSIPPI            ,96,"2,032,116","1,763.99","1,719,381",1492.52,"57,419","235,766","19,548",95,"3,357,847","2,945.48",
4470,ARKANSAS                 ,MONROE                 ,20,"457,085","1,904.52","411,256",1713.57,"7,735","35,057","3,037",20,"732,467","3,051.95",
4480,ARKANSAS                 ,MONTGOMERY             ,9,"210,562","1,949.65","198,132",1834.57,69,"12,342",17,8,"260,513","2,713.68",
4490,ARKANSAS                 ,NEVADA                 ,16,"148,045",771.07,"128,078",667.08,"5,157","12,531","2,277",16,"372,782","1,941.57",
4500,ARKANSAS                 ,NEWTON                 ,4,0,0.00,0,0.00,0,0,0,3,"37,769","1,049.14",
4510,ARKANSAS                 ,OUACHITA               ,58,"1,575,058","2,263.01","1,405,891",2019.96,"18,543","142,581","8,042",57,"2,295,761","3,356.38",
4520,ARKANSAS                 ,PERRY                  ,12,"325,267","2,258.80","284,574",1976.22,"7,054","30,454","3,184",12,"417,554","2,899.68",
4530,ARKANSAS                 ,PHILLIPS               ,58,"1,210,736","1,739.56","1,052,569",1512.31,"23,878","122,053","12,235",57,"2,097,979","3,067.22",
4540,ARKANSAS                 ,PIKE                   ,19,"252,039","1,105.43","237,425",1041.34,357,"14,078",178,18,"665,363","3,080.38",
4550,ARKANSAS                 ,POINSETT               ,36,"595,826","1,379.23","493,544",1142.47,"20,664","72,176","9,441",35,"1,136,098","2,705.00",
4560,ARKANSAS                 ,POLK                   ,22,"462,812","1,753.08","406,051",1538.08,"9,051","44,970","2,739",22,"672,473","2,547.25",
