AGED -- 2012  REIMBURSEMENT FOR COST CONTRACTS FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,
 CODE , STATE , COUNTY ,PART A TOTAL REIMBURSEMENT,PART A REIMBURSEMENT W/O IME/DSH/GME,PART B TOTAL REIMBURSEMENT,,,,,,
28240,NEBRASKA                 ,DEUEL,0,0,"2,658",,,,,,
28250,NEBRASKA                 ,DIXON,0,0,0,,,,,,
28260,NEBRASKA                 ,DODGE,"20,106","19,846","27,025",,,,,,
28270,NEBRASKA                 ,DOUGLAS,"2,692,338","2,452,776","2,290,106",,,,,,
28280,NEBRASKA                 ,DUNDY,0,0,0,,,,,,
28290,NEBRASKA                 ,FILLMORE,0,0,0,,,,,,
28300,NEBRASKA                 ,FRANKLIN,0,0,0,,,,,,
28310,NEBRASKA                 ,FRONTIER,0,0,"11,271",,,,,,
28320,NEBRASKA                 ,FURNAS,0,0,0,,,,,,
28330,NEBRASKA                 ,GAGE,0,0,"83,414",,,,,,
28340,NEBRASKA                 ,GARDEN,"10,552","10,552","11,766",,,,,,
28350,NEBRASKA                 ,GARFIELD,0,0,0,,,,,,
28360,NEBRASKA                 ,GOSPER,0,0,"5,625",,,,,,
28370,NEBRASKA                 ,GRANT,0,0,0,,,,,,
28380,NEBRASKA                 ,GREELEY,0,0,348,,,,,,
28390,NEBRASKA                 ,HALL,"174,651","164,912","192,828",,,,,,
28400,NEBRASKA                 ,HAMILTON,"2,918","2,672","2,094",,,,,,
28410,NEBRASKA                 ,HARLAN,0,0,0,,,,,,
28420,NEBRASKA                 ,HAYES,0,0,0,,,,,,
28430,NEBRASKA                 ,HITCHCOCK,0,0,0,,,,,,
28440,NEBRASKA                 ,HOLT,"77,076","77,076","2,593",,,,,,
28450,NEBRASKA                 ,HOOKER,0,0,0,,,,,,
28460,NEBRASKA                 ,HOWARD,"13,346","13,346","5,666",,,,,,
28470,NEBRASKA                 ,JEFFERSON,"3,410","3,410","19,132",,,,,,
28480,NEBRASKA                 ,JOHNSON,0,0,0,,,,,,
28490,NEBRASKA                 ,KEARNEY,0,0,0,,,,,,
28500,NEBRASKA                 ,KEITH,"38,569","37,845","138,074",,,,,,
28510,NEBRASKA                 ,KEYA PAHA,0,0,0,,,,,,
28520,NEBRASKA                 ,KIMBALL,0,0,"1,018",,,,,,
28530,NEBRASKA                 ,KNOX,0,0,0,,,,,,
28540,NEBRASKA                 ,LANCASTER,"64,686","61,222","55,643",,,,,,
28550,NEBRASKA                 ,LINCOLN,"3,460,383","3,322,746","3,568,698",,,,,,
28560,NEBRASKA                 ,LOGAN,"44,114","39,725","56,596",,,,,,
28570,NEBRASKA                 ,LOUP,0,0,0,,,,,,
28580,NEBRASKA                 ,MCPHERSON,0,0,"18,300",,,,,,
28590,NEBRASKA                 ,MADISON,"6,942","6,740","9,533",,,,,,
28600,NEBRASKA                 ,MERRICK,"53,597","53,597","20,538",,,,,,
28610,NEBRASKA                 ,MORRILL,0,0,0,,,,,,
28620,NEBRASKA                 ,NANCE,0,0,0,,,,,,
28630,NEBRASKA                 ,NEMAHA,"32,435","31,028","12,123",,,,,,
28640,NEBRASKA                 ,NUCKOLLS,0,0,0,,,,,,
28650,NEBRASKA                 ,OTOE,"74,583","67,163","15,750",,,,,,
28660,NEBRASKA                 ,PAWNEE,0,0,960,,,,,,
28670,NEBRASKA                 ,PERKINS,0,0,0,,,,,,
28680,NEBRASKA                 ,PHELPS,0,0,"12,808",,,,,,
28690,NEBRASKA                 ,PIERCE,0,0,0,,,,,,
28700,NEBRASKA                 ,PLATTE,"27,181","26,605","48,116",,,,,,
28710,NEBRASKA                 ,POLK,"129,117","125,788","48,615",,,,,,
28720,NEBRASKA                 ,RED WILLOW,0,0,"25,922",,,,,,
28730,NEBRASKA                 ,RICHARDSON,"101,147","99,370","37,081",,,,,,
28740,NEBRASKA                 ,ROCK,0,0,0,,,,,,
28750,NEBRASKA                 ,SALINE,0,0,0,,,,,,
28760,NEBRASKA                 ,SARPY,"530,510","494,446","526,294",,,,,,
28770,NEBRASKA                 ,SAUNDERS,"36,063","34,717","23,236",,,,,,
28780,NEBRASKA                 ,SCOTTS BLUFF,"33,948","32,164","39,031",,,,,,
28790,NEBRASKA                 ,SEWARD,"7,781","7,781","1,864",,,,,,
28800,NEBRASKA                 ,SHERIDAN,0,0,0,,,,,,
28810,NEBRASKA                 ,SHERMAN,0,0,0,,,,,,
28820,NEBRASKA                 ,SIOUX,0,0,0,,,,,,
28830,NEBRASKA                 ,STANTON,0,0,0,,,,,,
28840,NEBRASKA                 ,THAYER,"6,299","6,299","6,820",,,,,,
28850,NEBRASKA                 ,THOMAS,0,0,0,,,,,,
28860,NEBRASKA                 ,THURSTON,0,0,0,,,,,,
28870,NEBRASKA                 ,VALLEY,0,0,"1,002",,,,,,
28880,NEBRASKA                 ,WASHINGTON,"67,852","61,462","65,988",,,,,,
28890,NEBRASKA                 ,WAYNE,"5,301","5,141",421,,,,,,
28900,NEBRASKA                 ,WEBSTER,0,0,"29,578",,,,,,
28910,NEBRASKA                 ,WHEELER,0,0,0,,,,,,
28920,NEBRASKA                 ,YORK,0,0,420,,,,,,
29000,NEVADA                   ,CHURCHILL,"38,021","35,023","14,242",,,,,,
29010,NEVADA                   ,CLARK,"663,992","613,958","680,045",,,,,,
29020,NEVADA                   ,DOUGLAS,"43,715","43,715","6,480",,,,,,
29030,NEVADA                   ,ELKO,"273,950","256,474","161,748",,,,,,
29040,NEVADA                   ,ESMERALDA,0,0,0,,,,,,
29050,NEVADA                   ,EUREKA,0,0,0,,,,,,
29060,NEVADA                   ,HUMBOLDT,"85,380","85,380","64,158",,,,,,
29070,NEVADA                   ,LANDER,0,0,0,,,,,,
29080,NEVADA                   ,LINCOLN,0,0,"14,122",,,,,,
29090,NEVADA                   ,LYON,0,0,"1,767",,,,,,
29100,NEVADA                   ,MINERAL,0,0,0,,,,,,
29110,NEVADA                   ,NYE,0,0,"2,288",,,,,,
29120,NEVADA                   ,CARSON CITY,0,0,"15,967",,,,,,
29130,NEVADA                   ,PERSHING,0,0,0,,,,,,
29140,NEVADA                   ,STOREY,0,0,0,,,,,,
29150,NEVADA                   ,WASHOE,"154,071","143,649","100,683",,,,,,
29160,NEVADA                   ,WHITE PINE,"24,246","24,246","21,543",,,,,,
30000,NEW HAMPSHIRE            ,BELKNAP,0,0,0,,,,,,
30010,NEW HAMPSHIRE            ,CARROLL,0,0,232,,,,,,
30020,NEW HAMPSHIRE            ,CHESHIRE,0,0,0,,,,,,
30030,NEW HAMPSHIRE            ,COOS,0,0,0,,,,,,
30040,NEW HAMPSHIRE            ,GRAFTON,0,0,37,,,,,,
30050,NEW HAMPSHIRE            ,HILLSBOROUGH,"32,195","30,515","3,217",,,,,,
30060,NEW HAMPSHIRE            ,MERRIMACK,0,0,0,,,,,,
30070,NEW HAMPSHIRE            ,ROCKINGHAM,"20,003","11,651",743,,,,,,
30080,NEW HAMPSHIRE            ,STRAFFORD,0,0,0,,,,,,
30090,NEW HAMPSHIRE            ,SULLIVAN,0,0,0,,,,,,
31000,NEW JERSEY               ,ATLANTIC,"10,254","10,254","9,237",,,,,,
31100,NEW JERSEY               ,BERGEN,"204,640","160,184","170,978",,,,,,
31150,NEW JERSEY               ,BURLINGTON,"71,016","45,614","17,488",,,,,,
31160,NEW JERSEY               ,CAMDEN,0,0,"5,398",,,,,,
31180,NEW JERSEY               ,CAPE MAY,0,0,64,,,,,,
31190,NEW JERSEY               ,CUMBERLAND,"25,025","21,105","1,587",,,,,,
31200,NEW JERSEY               ,ESSEX,"173,515","148,194","30,887",,,,,,
31220,NEW JERSEY               ,GLOUCESTER,"39,942","29,406","18,862",,,,,,
31230,NEW JERSEY               ,HUDSON,"159,233","119,552","169,405",,,,,,
31250,NEW JERSEY               ,HUNTERDON,0,0,719,,,,,,
31260,NEW JERSEY               ,MERCER,"33,283","26,857","13,201",,,,,,
31270,NEW JERSEY               ,MIDDLESEX,"63,779","57,725","118,500",,,,,,
31290,NEW JERSEY               ,MONMOUTH,"220,174","196,055","87,420",,,,,,
31300,NEW JERSEY               ,MORRIS,"39,008","33,034","21,231",,,,,,
31310,NEW JERSEY               ,OCEAN,"67,889","66,279","35,858",,,,,,
31320,NEW JERSEY               ,PASSAIC,"197,667","151,477","21,802",,,,,,
31340,NEW JERSEY               ,SALEM,0,0,0,,,,,,
31350,NEW JERSEY               ,SOMERSET,"40,442","39,854","19,746",,,,,,
31360,NEW JERSEY               ,SUSSEX,0,0,691,,,,,,
31370,NEW JERSEY               ,UNION,"266,962","236,536","51,829",,,,,,
31390,NEW JERSEY               ,WARREN,0,0,982,,,,,,
32000,NEW MEXICO               ,BERNALILLO,"255,792","232,399","186,541",,,,,,
32010,NEW MEXICO               ,CATRON,0,0,426,,,,,,
32020,NEW MEXICO               ,CHAVES,"20,619","15,904","29,660",,,,,,
32025,NEW MEXICO               ,CIBOLA,0,0,713,,,,,,
32030,NEW MEXICO               ,COLFAX,"51,614","47,933","33,788",,,,,,
32040,NEW MEXICO               ,CURRY,"602,762","549,336","753,504",,,,,,
32050,NEW MEXICO               ,DEBACA,"16,136","14,899","51,592",,,,,,
32060,NEW MEXICO               ,DONA ANA,"38,123","30,995","69,376",,,,,,
32070,NEW MEXICO               ,EDDY,"78,008","74,665","87,068",,,,,,
32080,NEW MEXICO               ,GRANT,"5,139","4,556","25,957",,,,,,
32090,NEW MEXICO               ,GUADALUPE,0,0,"1,084",,,,,,
32100,NEW MEXICO               ,HARDING,0,0,0,,,,,,
32110,NEW MEXICO               ,HIDALGO,0,0,0,,,,,,
32120,NEW MEXICO               ,LEA,"49,375","44,171","4,364",,,,,,
32130,NEW MEXICO               ,LINCOLN,0,0,"3,489",,,,,,
32131,NEW MEXICO               ,LOS ALAMOS,0,0,"13,432",,,,,,
32140,NEW MEXICO               ,LUNA,0,0,"4,565",,,,,,
32150,NEW MEXICO               ,MCKINLEY,"10,111","8,970","25,742",,,,,,
32160,NEW MEXICO               ,MORA,0,0,0,,,,,,
32170,NEW MEXICO               ,OTERO,0,0,"21,474",,,,,,
32180,NEW MEXICO               ,QUAY,0,0,"2,237",,,,,,
32190,NEW MEXICO               ,RIO ARRIBA,0,0,176,,,,,,
32200,NEW MEXICO               ,ROOSEVELT,"22,351","21,481","18,987",,,,,,
32210,NEW MEXICO               ,SANDOVAL,"72,739","64,865","28,368",,,,,,
32220,NEW MEXICO               ,SAN JUAN,"18,874","16,367","27,162",,,,,,
32230,NEW MEXICO               ,SAN MIGUEL,"4,885","4,433","8,600",,,,,,
32240,NEW MEXICO               ,SANTA FE,"46,967","45,006","7,053",,,,,,
32250,NEW MEXICO               ,SIERRA,0,0,"30,116",,,,,,
32260,NEW MEXICO               ,SOCORRO,0,0,601,,,,,,
32270,NEW MEXICO               ,TAOS,0,0,0,,,,,,
32280,NEW MEXICO               ,TORRANCE,0,0,"6,990",,,,,,
32290,NEW MEXICO               ,UNION,0,0,0,,,,,,
32300,NEW MEXICO               ,VALENCIA,"255,827","236,534","263,710",,,,,,
33000,NEW YORK                 ,ALBANY,0,0,413,,,,,,
33010,NEW YORK                 ,ALLEGANY,0,0,0,,,,,,
33020,NEW YORK                 ,BRONX,"2,397,123","1,595,667","1,020,906",,,,,,
33030,NEW YORK                 ,BROOME,"26,815","23,635",338,,,,,,
33040,NEW YORK                 ,CATTARAUGUS,0,0,0,,,,,,
33050,NEW YORK                 ,CAYUGA,0,0,"1,366",,,,,,
33060,NEW YORK                 ,CHAUTAUQUA,0,0,25,,,,,,
33070,NEW YORK                 ,CHEMUNG,0,0,867,,,,,,
33080,NEW YORK                 ,CHENANGO,0,0,0,,,,,,
33090,NEW YORK                 ,CLINTON,0,0,0,,,,,,
33200,NEW YORK                 ,COLUMBIA,0,0,0,,,,,,
33210,NEW YORK                 ,CORTLAND,0,0,0,,,,,,
33220,NEW YORK                 ,DELAWARE,"16,149","14,984","20,087",,,,,,
33230,NEW YORK                 ,DUTCHESS,"39,387","29,184","31,164",,,,,,
33240,NEW YORK                 ,ERIE,"165,044","128,942","11,738",,,,,,
33260,NEW YORK                 ,ESSEX,0,0,0,,,,,,
33270,NEW YORK                 ,FRANKLIN,0,0,0,,,,,,
33280,NEW YORK                 ,FULTON,0,0,0,,,,,,
33290,NEW YORK                 ,GENESEE,"31,641","28,758","14,542",,,,,,
33300,NEW YORK                 ,GREENE,0,0,431,,,,,,
33310,NEW YORK                 ,HAMILTON,0,0,0,,,,,,
33320,NEW YORK                 ,HERKIMER,0,0,0,,,,,,
33330,NEW YORK                 ,JEFFERSON,0,0,0,,,,,,
33331,NEW YORK                 ,KINGS,"6,839,029","4,407,007","2,151,416",,,,,,
33340,NEW YORK                 ,LEWIS,0,0,0,,,,,,
33350,NEW YORK                 ,LIVINGSTON,"306,458","244,225","111,745",,,,,,
33360,NEW YORK                 ,MADISON,0,0,0,,,,,,
33370,NEW YORK                 ,MONROE,"5,233,934","4,276,155","1,488,701",,,,,,
33380,NEW YORK                 ,MONTGOMERY,0,0,0,,,,,,
33400,NEW YORK                 ,NASSAU,"1,133,802","958,532","676,234",,,,,,
33420,NEW YORK                 ,NEW YORK,"5,499,813","3,808,024","1,780,974",,,,,,
33500,NEW YORK                 ,NIAGARA,"54,478","52,351","3,888",,,,,,
33510,NEW YORK                 ,ONEIDA,0,0,298,,,,,,
33520,NEW YORK                 ,ONONDAGA,"26,410","21,312","13,882",,,,,,
33530,NEW YORK                 ,ONTARIO,"724,906","608,728","265,841",,,,,,
33540,NEW YORK                 ,ORANGE,"76,227","66,952","33,388",,,,,,
33550,NEW YORK                 ,ORLEANS,"7,742","4,898","8,974",,,,,,
33560,NEW YORK                 ,OSWEGO,0,0,99,,,,,,
33570,NEW YORK                 ,OTSEGO,0,0,0,,,,,,
33580,NEW YORK                 ,PUTNAM,"88,357","88,357","13,660",,,,,,
33590,NEW YORK                 ,QUEENS,"7,728,988","5,652,467","3,059,432",,,,,,
33600,NEW YORK                 ,RENSSELAER,0,0,0,,,,,,
33610,NEW YORK                 ,RICHMOND,"616,960","461,478","317,127",,,,,,
33620,NEW YORK                 ,ROCKLAND,"145,205","127,371","113,682",,,,,,
33630,NEW YORK                 ,ST. LAWRENCE,"51,536","48,955",423,,,,,,
33640,NEW YORK                 ,SARATOGA,0,0,329,,,,,,
33650,NEW YORK                 ,SCHENECTADY,0,0,0,,,,,,
33660,NEW YORK                 ,SCHOHARIE,0,0,0,,,,,,
33670,NEW YORK                 ,SCHUYLER,0,0,0,,,,,,
33680,NEW YORK                 ,SENECA,"180,126","168,649","64,059",,,,,,
33690,NEW YORK                 ,STEUBEN,"11,734","9,380","7,663",,,,,,
33700,NEW YORK                 ,SUFFOLK,"439,292","401,796","365,996",,,,,,
33710,NEW YORK                 ,SULLIVAN,0,0,397,,,,,,
33720,NEW YORK                 ,TIOGA,0,0,0,,,,,,
33730,NEW YORK                 ,TOMPKINS,0,0,"1,398",,,,,,
33740,NEW YORK                 ,ULSTER,"24,650","23,381","47,540",,,,,,
33750,NEW YORK                 ,WARREN,0,0,0,,,,,,
33760,NEW YORK                 ,WASHINGTON,0,0,0,,,,,,
33770,NEW YORK                 ,WAYNE,"843,476","684,045","292,639",,,,,,
33800,NEW YORK                 ,WESTCHESTER,"961,879","772,802","208,150",,,,,,
33900,NEW YORK                 ,WYOMING,0,0,0,,,,,,
33910,NEW YORK                 ,YATES,"171,390","159,882","39,348",,,,,,
34000,NORTH CAROLINA           ,ALAMANCE,0,0,791,,,,,,
34010,NORTH CAROLINA           ,ALEXANDER,"16,044","13,999","25,156",,,,,,
34020,NORTH CAROLINA           ,ALLEGHANY,0,0,0,,,,,,
34030,NORTH CAROLINA           ,ANSON,0,0,0,,,,,,
34040,NORTH CAROLINA           ,ASHE,"69,397","68,758","19,704",,,,,,
34050,NORTH CAROLINA           ,AVERY,0,0,0,,,,,,
34060,NORTH CAROLINA           ,BEAUFORT,"4,857","4,212",134,,,,,,
34070,NORTH CAROLINA           ,BERTIE,0,0,0,,,,,,
34080,NORTH CAROLINA           ,BLADEN,"22,405","17,792","3,066",,,,,,
34090,NORTH CAROLINA           ,BRUNSWICK,"13,773","12,538","11,197",,,,,,
34100,NORTH CAROLINA           ,BUNCOMBE,0,0,"3,838",,,,,,
34110,NORTH CAROLINA           ,BURKE,"30,179","26,245","5,888",,,,,,
34120,NORTH CAROLINA           ,CABARRUS,0,0,"7,245",,,,,,
34130,NORTH CAROLINA           ,CALDWELL,"25,179","20,758","8,582",,,,,,
34140,NORTH CAROLINA           ,CAMDEN,0,0,0,,,,,,
34150,NORTH CAROLINA           ,CARTERET,0,0,"1,687",,,,,,
34160,NORTH CAROLINA           ,CASWELL,"21,678","15,415",176,,,,,,
34170,NORTH CAROLINA           ,CATAWBA,"45,394","34,780","11,454",,,,,,
34180,NORTH CAROLINA           ,CHATHAM,0,0,"1,422",,,,,,
34190,NORTH CAROLINA           ,CHEROKEE,0,0,37,,,,,,
34200,NORTH CAROLINA           ,CHOWAN,0,0,0,,,,,,
34210,NORTH CAROLINA           ,CLAY,0,0,526,,,,,,
34220,NORTH CAROLINA           ,CLEVELAND,"27,178","22,032","2,527",,,,,,
34230,NORTH CAROLINA           ,COLUMBUS,0,0,0,,,,,,
34240,NORTH CAROLINA           ,CRAVEN,0,0,"10,100",,,,,,
34250,NORTH CAROLINA           ,CUMBERLAND,"53,768","43,131","15,920",,,,,,
34251,NORTH CAROLINA           ,CURRITUCK,"23,943","22,265","6,144",,,,,,
34270,NORTH CAROLINA           ,DARE,0,0,11,,,,,,
34280,NORTH CAROLINA           ,DAVIDSON,"69,155","63,868","23,138",,,,,,
34290,NORTH CAROLINA           ,DAVIE,"6,279","5,423","7,591",,,,,,
34300,NORTH CAROLINA           ,DUPLIN,"6,397","4,093","5,144",,,,,,
34310,NORTH CAROLINA           ,DURHAM,"28,633","23,259","2,113",,,,,,
34320,NORTH CAROLINA           ,EDGECOMBE,0,0,0,,,,,,
34330,NORTH CAROLINA           ,FORSYTH,"61,429","52,758","80,310",,,,,,
34340,NORTH CAROLINA           ,FRANKLIN,"32,020","32,020",737,,,,,,
34350,NORTH CAROLINA           ,GASTON,"211,794","194,121","28,575",,,,,,
34360,NORTH CAROLINA           ,GATES,0,0,"11,295",,,,,,
34370,NORTH CAROLINA           ,GRAHAM,0,0,0,,,,,,
34380,NORTH CAROLINA           ,GRANVILLE,0,0,0,,,,,,
34390,NORTH CAROLINA           ,GREENE,0,0,0,,,,,,
34400,NORTH CAROLINA           ,GUILFORD,"28,029","25,482","15,821",,,,,,
34410,NORTH CAROLINA           ,HALIFAX,"17,715","16,305","2,043",,,,,,
34420,NORTH CAROLINA           ,HARNETT,0,0,0,,,,,,
34430,NORTH CAROLINA           ,HAYWOOD,0,0,356,,,,,,
34440,NORTH CAROLINA           ,HENDERSON,"15,929","15,126","14,504",,,,,,
34450,NORTH CAROLINA           ,HERTFORD,0,0,0,,,,,,
34460,NORTH CAROLINA           ,HOKE,"29,513","27,635",737,,,,,,
34470,NORTH CAROLINA           ,HYDE,0,0,0,,,,,,
34480,NORTH CAROLINA           ,IREDELL,"208,473","194,109","35,440",,,,,,
34490,NORTH CAROLINA           ,JACKSON,0,0,0,,,,,,
34500,NORTH CAROLINA           ,JOHNSTON,0,0,"1,382",,,,,,
34510,NORTH CAROLINA           ,JONES,0,0,0,,,,,,
34520,NORTH CAROLINA           ,LEE,"9,896","9,119","2,696",,,,,,
34530,NORTH CAROLINA           ,LENOIR,0,0,0,,,,,,
34540,NORTH CAROLINA           ,LINCOLN,"13,738","13,081","12,864",,,,,,
34550,NORTH CAROLINA           ,MCDOWELL,"5,768","5,061",284,,,,,,
34560,NORTH CAROLINA           ,MACON,0,0,0,,,,,,
34570,NORTH CAROLINA           ,MADISON,0,0,0,,,,,,
34580,NORTH CAROLINA           ,MARTIN,0,0,0,,,,,,
34590,NORTH CAROLINA           ,MECKLENBURG,"42,573","40,179","51,624",,,,,,
34600,NORTH CAROLINA           ,MITCHELL,0,0,0,,,,,,
34610,NORTH CAROLINA           ,MONTGOMERY,0,0,0,,,,,,
34620,NORTH CAROLINA           ,MOORE,"21,630","20,199","4,015",,,,,,
34630,NORTH CAROLINA           ,NASH,"16,049","14,439","14,409",,,,,,
34640,NORTH CAROLINA           ,NEW HANOVER,"22,792","21,600","19,870",,,,,,
34650,NORTH CAROLINA           ,NORTHAMPTON,0,0,"1,552",,,,,,
34660,NORTH CAROLINA           ,ONSLOW,"36,425","30,702","37,329",,,,,,
34670,NORTH CAROLINA           ,ORANGE,0,0,55,,,,,,
34680,NORTH CAROLINA           ,PAMLICO,0,0,0,,,,,,
34690,NORTH CAROLINA           ,PASQUOTANK,0,0,0,,,,,,
34700,NORTH CAROLINA           ,PENDER,"39,063","34,195","9,666",,,,,,
34710,NORTH CAROLINA           ,PERQUIMANS,"50,583","36,432","9,455",,,,,,
34720,NORTH CAROLINA           ,PERSON,0,0,0,,,,,,
34730,NORTH CAROLINA           ,PITT,0,0,89,,,,,,
34740,NORTH CAROLINA           ,POLK,0,0,0,,,,,,
34750,NORTH CAROLINA           ,RANDOLPH,"176,108","161,316","20,198",,,,,,
34760,NORTH CAROLINA           ,RICHMOND,0,0,"11,805",,,,,,
34770,NORTH CAROLINA           ,ROBESON,0,0,0,,,,,,
34780,NORTH CAROLINA           ,ROCKINGHAM,"10,076","9,149","1,103",,,,,,
34790,NORTH CAROLINA           ,ROWAN,"323,076","309,055","36,845",,,,,,
34800,NORTH CAROLINA           ,RUTHERFORD,0,0,673,,,,,,
34810,NORTH CAROLINA           ,SAMPSON,"11,303","11,303","15,394",,,,,,
34820,NORTH CAROLINA           ,SCOTLAND,0,0,172,,,,,,
34830,NORTH CAROLINA           ,STANLY,"15,119","13,818","8,565",,,,,,
34840,NORTH CAROLINA           ,STOKES,"10,183","8,816",769,,,,,,
34850,NORTH CAROLINA           ,SURRY,"52,112","46,376","23,394",,,,,,
34860,NORTH CAROLINA           ,SWAIN,"15,949","15,168",896,,,,,,
34870,NORTH CAROLINA           ,TRANSYLVANIA,0,0,"2,360",,,,,,
34880,NORTH CAROLINA           ,TYRRELL,0,0,0,,,,,,
34890,NORTH CAROLINA           ,UNION,"163,617","157,635","12,744",,,,,,
34900,NORTH CAROLINA           ,VANCE,0,0,118,,,,,,
34910,NORTH CAROLINA           ,WAKE,"85,280","78,192","31,965",,,,,,
34920,NORTH CAROLINA           ,WARREN,0,0,0,,,,,,
34930,NORTH CAROLINA           ,WASHINGTON,0,0,0,,,,,,
34940,NORTH CAROLINA           ,WATAUGA,0,0,"2,038",,,,,,
34950,NORTH CAROLINA           ,WAYNE,0,0,0,,,,,,
34960,NORTH CAROLINA           ,WILKES,"151,345","137,685","20,413",,,,,,
34970,NORTH CAROLINA           ,WILSON,0,0,0,,,,,,
34980,NORTH CAROLINA           ,YADKIN,"72,991","62,088","57,599",,,,,,
34981,NORTH CAROLINA           ,YANCEY,0,0,0,,,,,,
35000,NORTH DAKOTA             ,ADAMS,"109,592","104,228","58,856",,,,,,
35010,NORTH DAKOTA             ,BARNES,"707,888","667,647","538,907",,,,,,
35020,NORTH DAKOTA             ,BENSON,"272,971","264,776","179,743",,,,,,
35030,NORTH DAKOTA             ,BILLINGS,0,0,0,,,,,,
35040,NORTH DAKOTA             ,BOTTINEAU,"141,175","137,345","332,455",,,,,,
35050,NORTH DAKOTA             ,BOWMAN,"75,979","74,118","46,865",,,,,,
35060,NORTH DAKOTA             ,BURKE,0,0,0,,,,,,
35070,NORTH DAKOTA             ,BURLEIGH,"3,333,436","3,081,761","1,953,509",,,,,,
35080,NORTH DAKOTA             ,CASS,"5,883,113","5,374,498","3,791,901",,,,,,
35090,NORTH DAKOTA             ,CAVALIER,"149,352","140,921","89,890",,,,,,
35100,NORTH DAKOTA             ,DICKEY,"158,710","154,300","133,422",,,,,,
35110,NORTH DAKOTA             ,DIVIDE,0,0,0,,,,,,
35120,NORTH DAKOTA             ,DUNN,"70,105","65,366","41,880",,,,,,
35130,NORTH DAKOTA             ,EDDY,"228,244","215,191","114,201",,,,,,
35140,NORTH DAKOTA             ,EMMONS,"416,023","389,053","402,556",,,,,,
35150,NORTH DAKOTA             ,FOSTER,"48,117","45,871","148,774",,,,,,
35160,NORTH DAKOTA             ,GOLDEN VALLEY,0,0,0,,,,,,
35170,NORTH DAKOTA             ,GRAND FORKS,"1,692,521","1,520,243","1,297,162",,,,,,
35180,NORTH DAKOTA             ,GRANT,"213,968","196,472","145,780",,,,,,
35190,NORTH DAKOTA             ,GRIGGS,"58,275","56,098","100,665",,,,,,
35200,NORTH DAKOTA             ,HETTINGER,"61,521","60,287","112,173",,,,,,
35210,NORTH DAKOTA             ,KIDDER,"304,989","285,307","175,015",,,,,,
35220,NORTH DAKOTA             ,LAMOURE,"192,309","182,671","280,714",,,,,,
35230,NORTH DAKOTA             ,LOGAN,"312,683","296,027","117,295",,,,,,
35240,NORTH DAKOTA             ,MCHENRY,"196,418","184,401","359,286",,,,,,
35250,NORTH DAKOTA             ,MCINTOSH,"241,836","230,724","201,901",,,,,,
35260,NORTH DAKOTA             ,MCKENZIE,0,0,"1,276",,,,,,
35270,NORTH DAKOTA             ,MCLEAN,"475,891","448,179","202,094",,,,,,
35280,NORTH DAKOTA             ,MERCER,"192,164","180,495","173,213",,,,,,
35290,NORTH DAKOTA             ,MORTON,"1,510,615","1,390,652","1,000,720",,,,,,
35300,NORTH DAKOTA             ,MOUNTRAIL,0,0,0,,,,,,
35310,NORTH DAKOTA             ,NELSON,"11,948","10,374","12,975",,,,,,
35320,NORTH DAKOTA             ,OLIVER,"117,737","101,345","76,637",,,,,,
35330,NORTH DAKOTA             ,PEMBINA,"262,923","234,836","204,675",,,,,,
35340,NORTH DAKOTA             ,PIERCE,"560,190","546,021","663,285",,,,,,
35350,NORTH DAKOTA             ,RAMSEY,0,0,"3,392",,,,,,
35360,NORTH DAKOTA             ,RANSOM,"263,412","256,211","144,234",,,,,,
35370,NORTH DAKOTA             ,RENVILLE,"5,228","4,844","5,840",,,,,,
35380,NORTH DAKOTA             ,RICHLAND,"948,185","896,503","394,174",,,,,,
35390,NORTH DAKOTA             ,ROLETTE,"106,398","100,265","95,773",,,,,,
35400,NORTH DAKOTA             ,SARGENT,"252,000","238,501","164,817",,,,,,
35410,NORTH DAKOTA             ,SHERIDAN,"42,644","40,128","32,094",,,,,,
35420,NORTH DAKOTA             ,SIOUX,"113,253","103,902","66,708",,,,,,
35430,NORTH DAKOTA             ,SLOPE,0,0,0,,,,,,
35440,NORTH DAKOTA             ,STARK,"685,381","658,620","323,538",,,,,,
35450,NORTH DAKOTA             ,STEELE,"17,818","16,083","75,341",,,,,,
35460,NORTH DAKOTA             ,STUTSMAN,"1,564,027","1,486,862","1,362,426",,,,,,
35470,NORTH DAKOTA             ,TOWNER,"6,219","5,674","22,431",,,,,,
35480,NORTH DAKOTA             ,TRAILL,"142,966","131,474","338,183",,,,,,
35490,NORTH DAKOTA             ,WALSH,"443,591","430,800","320,396",,,,,,
35500,NORTH DAKOTA             ,WARD,"1,167,601","1,100,572","1,104,484",,,,,,
35510,NORTH DAKOTA             ,WELLS,"158,776","154,735","57,903",,,,,,
35520,NORTH DAKOTA             ,WILLIAMS,0,0,0,,,,,,
36000,OHIO                     ,ADAMS,0,0,"22,709",,,,,,
36010,OHIO                     ,ALLEN,"40,546","39,617","5,579",,,,,,
36020,OHIO                     ,ASHLAND,"20,248","18,944","10,461",,,,,,
36030,OHIO                     ,ASHTABULA,"34,426","34,237","43,099",,,,,,
36040,OHIO                     ,ATHENS,"156,894","139,647","51,734",,,,,,
