AGED -- REPRICING ADJUSTMENTS TO THE 2008-2012 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,,
26770,MISSOURI                 ,PEMISCOT,"-23,159","-21,703","-8,180","-3,365","3,939",,,,,,
26780,MISSOURI                 ,PERRY,"8,150","8,856","9,076","7,993","5,624",,,,,,
26790,MISSOURI                 ,PETTIS,"-25,541","-47,925","-29,456","77,538","-47,597",,,,,,
26800,MISSOURI                 ,PHELPS,"-24,186","-41,068","-38,841","10,513","25,116",,,,,,
26810,MISSOURI                 ,PIKE,"-9,842","-12,580","-12,637","-6,676","-7,238",,,,,,
26820,MISSOURI                 ,PLATTE,"-19,109","-52,207","-72,742","-73,655","-83,322",,,,,,
26821,MISSOURI                 ,POLK,"-28,979","-34,546","-19,295","-14,978","-26,999",,,,,,
26840,MISSOURI                 ,PULASKI,"-32,091","-44,742","-30,844","-7,046","-3,912",,,,,,
26850,MISSOURI                 ,PUTNAM,"-6,386","-7,758","-7,838","-6,094","-7,082",,,,,,
26860,MISSOURI                 ,RALLS,"-12,405","-14,315","-16,986","-10,419","-7,096",,,,,,
26870,MISSOURI                 ,RANDOLPH,"-19,764","-10,168","-7,873","27,142","17,093",,,,,,
26880,MISSOURI                 ,RAY,"-5,584","-17,574","-30,096","-24,721","-25,186",,,,,,
26881,MISSOURI                 ,REYNOLDS,443,64,59,"3,690","3,236",,,,,,
26900,MISSOURI                 ,RIPLEY,"-9,000","-12,848","-8,588","2,268","7,395",,,,,,
26910,MISSOURI                 ,ST. CHARLES,"131,581","162,881","125,621","160,701","53,323",,,,,,
26911,MISSOURI                 ,ST. CLAIR,"-12,798","-28,739","-15,859","-14,433","-12,973",,,,,,
26930,MISSOURI                 ,ST. FRANCOIS,"38,491","25,271","51,963","58,168","18,003",,,,,,
26940,MISSOURI                 ,ST. LOUIS,"476,290","583,139","412,014","498,645","154,996",,,,,,
26950,MISSOURI                 ,ST. LOUIS CITY,"96,268","118,226","77,429","91,699","29,395",,,,,,
26960,MISSOURI                 ,STE. GENEVIEVE,"2,244","1,122","3,610","7,549","2,797",,,,,,
26970,MISSOURI                 ,SALINE,"-27,297","-41,939","-28,092","-7,697","-4,363",,,,,,
26980,MISSOURI                 ,SCHUYLER,"-7,672","-12,193","-8,044","-5,484","-3,469",,,,,,
26981,MISSOURI                 ,SCOTLAND,"-4,813","-4,823","-2,129","-1,777",172,,,,,,
26982,MISSOURI                 ,SCOTT,"16,635","42,240","34,141","44,625","22,618",,,,,,
26983,MISSOURI                 ,SHANNON,"-1,584","-1,145",113,660,"-7,573",,,,,,
26984,MISSOURI                 ,SHELBY,"-8,881","-10,788","-13,270","-6,368","-3,302",,,,,,
26985,MISSOURI                 ,STODDARD,"-1,138","2,395","2,452","18,595","14,347",,,,,,
26986,MISSOURI                 ,STONE,"-48,567","-32,898","-31,896","-26,424","-67,374",,,,,,
26987,MISSOURI                 ,SULLIVAN,"-6,512","-13,678","-10,311","-6,265","-5,167",,,,,,
26988,MISSOURI                 ,TANEY,"-64,077","-55,841","-57,027","-40,434","-86,110",,,,,,
26989,MISSOURI                 ,TEXAS,"-25,840","-35,757","-20,368","-10,109","-18,546",,,,,,
26990,MISSOURI                 ,VERNON,"-50,208","-79,743","-36,184","-30,175","-28,136",,,,,,
26991,MISSOURI                 ,WARREN,"11,819","14,062","12,164","16,317","5,772",,,,,,
26992,MISSOURI                 ,WASHINGTON,"11,150","14,937","16,703","20,248","4,930",,,,,,
26993,MISSOURI                 ,WAYNE,"1,223",596,"-1,655","9,874","10,144",,,,,,
26994,MISSOURI                 ,WEBSTER,"-22,718","-5,729","-8,920","-9,537","-42,846",,,,,,
26995,MISSOURI                 ,WORTH,439,"-5,147","8,655","6,583","-2,954",,,,,,
26996,MISSOURI                 ,WRIGHT,"-20,400","-11,845","-7,952","-5,829","-26,239",,,,,,
27000,MONTANA                  ,BEAVERHEAD,"22,392","28,200","27,005","1,306",105,,,,,,
27010,MONTANA                  ,BIG HORN,"29,427","25,640","23,303",259,-118,,,,,,
27020,MONTANA                  ,BLAINE,"43,410","37,115","38,297",933,244,,,,,,
27030,MONTANA                  ,BROADWATER,"29,864","30,427","35,278",112,289,,,,,,
27040,MONTANA                  ,CARBON,"54,318","49,832","51,059",162,-369,,,,,,
27050,MONTANA                  ,CARTER,"10,087","7,842","6,127","-4,202",-758,,,,,,
27060,MONTANA                  ,CASCADE,"312,438","374,702","402,248","2,220","3,319",,,,,,
27070,MONTANA                  ,CHOUTEAU,"47,099","47,328","44,261",560,390,,,,,,
27080,MONTANA                  ,CUSTER,"105,341","91,303","64,483",-121,391,,,,,,
27090,MONTANA                  ,DANIELS,"30,735","20,140","20,003",167,354,,,,,,
27100,MONTANA                  ,DAWSON,"32,428","23,121","24,393",405,401,,,,,,
27110,MONTANA                  ,DEER LODGE,"26,083","30,468","24,614",249,407,,,,,,
27120,MONTANA                  ,FALLON,"30,373","34,566","19,538",-614,-354,,,,,,
27130,MONTANA                  ,FERGUS,"27,950","35,903","34,804",863,451,,,,,,
27140,MONTANA                  ,FLATHEAD,"525,880","497,078","475,710","11,479","1,857",,,,,,
27150,MONTANA                  ,GALLATIN,"370,546","363,139","296,868","3,739","5,511",,,,,,
27160,MONTANA                  ,GARFIELD,"7,766","7,033","6,575",75,10,,,,,,
27170,MONTANA                  ,GLACIER,"40,000","38,135","36,530",359,103,,,,,,
27180,MONTANA                  ,GOLDEN VALLEY,"7,617","7,746","5,845",19,2,,,,,,
27190,MONTANA                  ,GRANITE,"19,371","20,391","15,558",187,966,,,,,,
27200,MONTANA                  ,HILL,"170,771","124,734","141,664",89,770,,,,,,
27210,MONTANA                  ,JEFFERSON,"45,958","50,896","43,758","1,059",342,,,,,,
27220,MONTANA                  ,JUDITH BASIN,"7,597","8,245","8,815",-3,72,,,,,,
27230,MONTANA                  ,LAKE,"86,105","90,866","91,550","-1,084","1,589",,,,,,
27240,MONTANA                  ,LEWIS AND CLARK,"327,408","346,701","344,139","4,460","2,886",,,,,,
27250,MONTANA                  ,LIBERTY,"26,895","27,545","22,578",116,260,,,,,,
27260,MONTANA                  ,LINCOLN,"86,411","94,414","83,763","7,806","7,796",,,,,,
27270,MONTANA                  ,MCCONE,"5,768","7,630","4,416",120,122,,,,,,
27280,MONTANA                  ,MADISON,"67,892","50,654","49,901",-18,"1,196",,,,,,
27290,MONTANA                  ,MEAGHER,"17,260","22,773","18,331",144,-41,,,,,,
27300,MONTANA                  ,MINERAL,"31,130","28,088","28,381",258,"1,157",,,,,,
27310,MONTANA                  ,MISSOULA,"371,494","310,125","239,082","3,707","5,073",,,,,,
27320,MONTANA                  ,MUSSELSHELL,"41,936","38,940","29,878",-8,37,,,,,,
27330,MONTANA                  ,PARK,"81,180","59,055","61,383","-1,452","1,461",,,,,,
27340,MONTANA                  ,PETROLEUM,"2,554","2,851","1,894",-7,-6,,,,,,
27350,MONTANA                  ,PHILLIPS,"46,092","38,310","34,527",-204,56,,,,,,
27360,MONTANA                  ,PONDERA,"42,648","41,961","39,558",298,160,,,,,,
27370,MONTANA                  ,POWDER RIVER,"10,303","8,844","5,593",-567,-654,,,,,,
27380,MONTANA                  ,POWELL,"40,289","37,003","27,397",279,279,,,,,,
27390,MONTANA                  ,PRAIRIE,"15,982","12,834","8,188",144,57,,,,,,
27400,MONTANA                  ,RAVALLI,"150,943","120,951","104,301","5,999","2,261",,,,,,
27410,MONTANA                  ,RICHLAND,"42,354","19,179","16,370",520,162,,,,,,
27420,MONTANA                  ,ROOSEVELT,"58,643","36,519","35,225",-712,-146,,,,,,
27430,MONTANA                  ,ROSEBUD,"39,067","41,725","31,922",-85,-5,,,,,,
27440,MONTANA                  ,SANDERS,"74,545","70,682","56,094","2,956","4,067",,,,,,
27450,MONTANA                  ,SHERIDAN,"26,981","14,408","10,682","2,376",87,,,,,,
27460,MONTANA                  ,SILVER BOW,"137,899","133,014","113,329",547,"1,211",,,,,,
27470,MONTANA                  ,STILLWATER,"40,680","42,146","41,223",375,-119,,,,,,
27480,MONTANA                  ,SWEET GRASS,"27,512","26,910","23,705",135,-49,,,,,,
27490,MONTANA                  ,TETON,"27,329","33,352","35,553",213,-106,,,,,,
27500,MONTANA                  ,TOOLE,"8,107","8,294","13,892",145,-69,,,,,,
27510,MONTANA                  ,TREASURE,"6,764","5,841","5,578",21,20,,,,,,
27520,MONTANA                  ,VALLEY,"37,496","16,986","20,911",721,867,,,,,,
27530,MONTANA                  ,WHEATLAND,"13,285","12,347","13,439",416,-24,,,,,,
27540,MONTANA                  ,WIBAUX,"8,506","7,532","4,136",-155,-7,,,,,,
27550,MONTANA                  ,YELLOWSTONE,"890,556","795,448","651,585","1,696","2,005",,,,,,
28000,NEBRASKA                 ,ADAMS,"-44,148","-8,664","10,512","25,912","-6,553",,,,,,
28010,NEBRASKA                 ,ANTELOPE,317,"6,043","3,591","-1,309","-1,237",,,,,,
28020,NEBRASKA                 ,ARTHUR,-101,20,232,112,98,,,,,,
28030,NEBRASKA                 ,BANNER,-51,-798,-705,-132,-601,,,,,,
28040,NEBRASKA                 ,BLAINE,-263,113,75,204,50,,,,,,
28050,NEBRASKA                 ,BOONE,-522,"2,010","1,363",-714,"-1,711",,,,,,
28060,NEBRASKA                 ,BOX BUTTE,"5,918","-6,574","-9,822","-5,125","-12,452",,,,,,
28070,NEBRASKA                 ,BOYD,"2,860","5,599","4,907",30,88,,,,,,
28080,NEBRASKA                 ,BROWN,"-2,669",399,179,-81,-505,,,,,,
28090,NEBRASKA                 ,BUFFALO,"-40,652","-4,785","-7,692","-16,941","-3,240",,,,,,
28100,NEBRASKA                 ,BURT,"2,196","5,523",-848,"-6,545","-9,509",,,,,,
28110,NEBRASKA                 ,BUTLER,"-5,242","-2,331","-1,146",-372,"-3,281",,,,,,
28120,NEBRASKA                 ,CASS,818,"9,742","1,871","-3,125","-34,119",,,,,,
28130,NEBRASKA                 ,CEDAR,"17,322","31,275","23,015","-1,015","-2,063",,,,,,
28140,NEBRASKA                 ,CHASE,"-3,322",471,"1,469",-53,"-1,783",,,,,,
28150,NEBRASKA                 ,CHERRY,"1,798","2,162","2,562",-617,-767,,,,,,
28160,NEBRASKA                 ,CHEYENNE,"-3,880","-5,912","-5,813","-5,311","-8,403",,,,,,
28170,NEBRASKA                 ,CLAY,"-11,112","-2,206","2,068","3,356","-1,860",,,,,,
28180,NEBRASKA                 ,COLFAX,"-4,999","6,285",-116,"-7,021","-11,709",,,,,,
28190,NEBRASKA                 ,CUMING,"1,848","3,489",759,"-2,163","-5,404",,,,,,
28200,NEBRASKA                 ,CUSTER,"-11,077",-13,"1,511","-1,697","-1,593",,,,,,
28210,NEBRASKA                 ,DAKOTA,"6,146","12,189","7,690",855,"-3,347",,,,,,
28220,NEBRASKA                 ,DAWES,"12,737","3,352","-4,116","-6,988","-10,574",,,,,,
28230,NEBRASKA                 ,DAWSON,"-16,198","-1,125",886,"-3,011","-2,837",,,,,,
28240,NEBRASKA                 ,DEUEL,-965,"-1,026","-1,587",-552,"-1,823",,,,,,
28250,NEBRASKA                 ,DIXON,"5,621","7,138","8,255","1,191","-2,916",,,,,,
28260,NEBRASKA                 ,DODGE,-55,"5,292","-74,005","-78,089","-69,447",,,,,,
28270,NEBRASKA                 ,DOUGLAS,"197,689","281,464","67,966","-2,801","-446,076",,,,,,
28280,NEBRASKA                 ,DUNDY,"-2,236",-518,494,-478,-573,,,,,,
28290,NEBRASKA                 ,FILLMORE,"-7,056","-1,501",57,"-1,767","-2,824",,,,,,
28300,NEBRASKA                 ,FRANKLIN,"-5,661",-133,-242,544,-906,,,,,,
28310,NEBRASKA                 ,FRONTIER,"-2,866",350,"1,490",126,326,,,,,,
28320,NEBRASKA                 ,FURNAS,"-6,396",-89,875,-683,"-1,511",,,,,,
28330,NEBRASKA                 ,GAGE,"-32,201","-8,670","1,803","-4,020","-13,991",,,,,,
28340,NEBRASKA                 ,GARDEN,"-1,742","-2,354","-3,687",-812,"-1,562",,,,,,
28350,NEBRASKA                 ,GARFIELD,"-3,293",379,-469,-756,-460,,,,,,
28360,NEBRASKA                 ,GOSPER,"-2,649",298,-155,-287,-509,,,,,,
28370,NEBRASKA                 ,GRANT,-349,-360,-276,-405,"-1,454",,,,,,
28380,NEBRASKA                 ,GREELEY,"-2,045",-80,65,"-1,727",-928,,,,,,
28390,NEBRASKA                 ,HALL,"-51,891","-11,193","-12,502","-22,722","-8,477",,,,,,
28400,NEBRASKA                 ,HAMILTON,"-8,218","-2,540","-1,610","-1,528","-2,304",,,,,,
28410,NEBRASKA                 ,HARLAN,"-3,117",275,86,-177,-750,,,,,,
28420,NEBRASKA                 ,HAYES,-227,18,224,331,160,,,,,,
28430,NEBRASKA                 ,HITCHCOCK,"-2,982",-291,969,572,-645,,,,,,
28440,NEBRASKA                 ,HOLT,"1,755","7,840","3,219","-2,153","-2,357",,,,,,
28450,NEBRASKA                 ,HOOKER,-622,281,"1,062",287,581,,,,,,
28460,NEBRASKA                 ,HOWARD,"-7,329",211,-466,"-2,795","-1,352",,,,,,
28470,NEBRASKA                 ,JEFFERSON,"-9,047","-1,343","2,069","-1,043","-2,473",,,,,,
28480,NEBRASKA                 ,JOHNSON,"-4,662","-3,297",23,-477,"-3,416",,,,,,
28490,NEBRASKA                 ,KEARNEY,"-7,474",-379,-870,"-1,535",-921,,,,,,
28500,NEBRASKA                 ,KEITH,"-4,549","-2,742","-3,046","1,119","-2,285",,,,,,
28510,NEBRASKA                 ,KEYA PAHA,-74,"1,307",491,-347,27,,,,,,
28520,NEBRASKA                 ,KIMBALL,-195,-658,353,"-2,779","-5,005",,,,,,
28530,NEBRASKA                 ,KNOX,"20,844","29,326","26,570",-630,"-4,074",,,,,,
28540,NEBRASKA                 ,LANCASTER,"-342,041","-122,366","-6,682","-35,087","-132,959",,,,,,
28550,NEBRASKA                 ,LINCOLN,"-27,459","5,407","36,986","29,342","16,100",,,,,,
28560,NEBRASKA                 ,LOGAN,-922,179,581,490,-355,,,,,,
28570,NEBRASKA                 ,LOUP,"-1,524",69,-129,-159,-28,,,,,,
28580,NEBRASKA                 ,MCPHERSON,-515,-88,579,260,220,,,,,,
28590,NEBRASKA                 ,MADISON,621,"25,886","24,590","-14,161","-11,783",,,,,,
28600,NEBRASKA                 ,MERRICK,"-8,526","-1,169",-655,"-2,344","-2,234",,,,,,
28610,NEBRASKA                 ,MORRILL,"-3,767","-8,355","-8,905","-3,144","-6,388",,,,,,
28620,NEBRASKA                 ,NANCE,"-1,954",-78,-221,-921,"-1,890",,,,,,
28630,NEBRASKA                 ,NEMAHA,"-3,405","-1,467",-467,106,"-3,505",,,,,,
28640,NEBRASKA                 ,NUCKOLLS,"-9,852",-142,"2,167","1,863","-2,274",,,,,,
28650,NEBRASKA                 ,OTOE,"-17,607",-475,853,"-2,348","-9,504",,,,,,
28660,NEBRASKA                 ,PAWNEE,"-4,604",-888,573,"-1,168","-1,753",,,,,,
28670,NEBRASKA                 ,PERKINS,"-2,074",-202,-246,286,"-1,385",,,,,,
28680,NEBRASKA                 ,PHELPS,"-8,118",-425,"1,315",-980,-501,,,,,,
28690,NEBRASKA                 ,PIERCE,"2,048","5,393","4,685","-2,833","-3,265",,,,,,
28700,NEBRASKA                 ,PLATTE,"-3,829","7,793","6,392","-7,037","-11,707",,,,,,
28710,NEBRASKA                 ,POLK,"-4,258",-484,463,-896,"-2,106",,,,,,
28720,NEBRASKA                 ,RED WILLOW,"-7,883",22,"2,564",850,"-1,057",,,,,,
28730,NEBRASKA                 ,RICHARDSON,"-4,999","-3,729","-1,261","-2,601","-7,433",,,,,,
28740,NEBRASKA                 ,ROCK,-636,555,261,"-1,374",100,,,,,,
28750,NEBRASKA                 ,SALINE,"-13,580","-4,959",340,"-1,869","-6,785",,,,,,
28760,NEBRASKA                 ,SARPY,"41,863","63,106","15,636","-3,260","-116,758",,,,,,
28770,NEBRASKA                 ,SAUNDERS,"-14,192","-1,033","-7,273","-8,596","-22,592",,,,,,
28780,NEBRASKA                 ,SCOTTS BLUFF,"-37,428","-71,163","-63,393","-16,700","-67,887",,,,,,
28790,NEBRASKA                 ,SEWARD,"-17,390","-4,794","2,438","-1,613","-6,299",,,,,,
28800,NEBRASKA                 ,SHERIDAN,"18,565","2,973","-7,108","-6,643","-9,598",,,,,,
28810,NEBRASKA                 ,SHERMAN,"-3,683",-689,-655,"-1,471",-461,,,,,,
28820,NEBRASKA                 ,SIOUX,971,-478,-787,-449,-910,,,,,,
28830,NEBRASKA                 ,STANTON,463,"2,151","2,431",-867,-940,,,,,,
28840,NEBRASKA                 ,THAYER,"-9,021","-2,874","1,554",380,"-2,339",,,,,,
28850,NEBRASKA                 ,THOMAS,-191,14,-29,449,-918,,,,,,
28860,NEBRASKA                 ,THURSTON,"1,558","3,067","1,933",74,"-1,863",,,,,,
28870,NEBRASKA                 ,VALLEY,"-6,063",-477,285,"-3,151",-757,,,,,,
28880,NEBRASKA                 ,WASHINGTON,"4,967","7,443","-3,027","-3,956","-25,399",,,,,,
28890,NEBRASKA                 ,WAYNE,"1,677","2,752","2,046","-1,665","-2,689",,,,,,
28900,NEBRASKA                 ,WEBSTER,"-5,195",-854,"2,277","4,163","-1,145",,,,,,
28910,NEBRASKA                 ,WHEELER,"-1,181",590,63,-561,-406,,,,,,
28920,NEBRASKA                 ,YORK,"-15,816","-5,709",-993,"-1,493","-7,116",,,,,,
29000,NEVADA                   ,CHURCHILL,"63,696","119,336","116,852","127,021","130,535",,,,,,
29010,NEVADA                   ,CLARK,"-53,473","-413,026","-760,680","-665,472","-677,501",,,,,,
29020,NEVADA                   ,DOUGLAS,"88,655","163,121","119,818","235,579","256,669",,,,,,
29030,NEVADA                   ,ELKO,"84,080","89,795","97,801","110,533","124,678",,,,,,
29040,NEVADA                   ,ESMERALDA,"1,845","1,833","2,791","3,505","2,945",,,,,,
29050,NEVADA                   ,EUREKA,"3,070","5,195","4,533","5,733","6,130",,,,,,
29060,NEVADA                   ,HUMBOLDT,"13,580","23,803","19,924","23,687","27,642",,,,,,
29070,NEVADA                   ,LANDER,"10,981","18,041","19,517","8,990","9,050",,,,,,
29080,NEVADA                   ,LINCOLN,"-8,256","-11,255","-13,516","-1,943","3,226",,,,,,
29090,NEVADA                   ,LYON,"143,464","235,976","186,267","288,470","303,246",,,,,,
29100,NEVADA                   ,MINERAL,"38,381","36,586","29,923","41,209","49,125",,,,,,
29110,NEVADA                   ,NYE,"20,785","10,419","-13,307","-1,695","-1,118",,,,,,
29120,NEVADA                   ,CARSON CITY,"190,471","306,773","270,852","418,310","438,313",,,,,,
29130,NEVADA                   ,PERSHING,"18,045","22,324","26,932","22,415","32,609",,,,,,
29140,NEVADA                   ,STOREY,"2,698","4,080","6,478","5,610","4,584",,,,,,
29150,NEVADA                   ,WASHOE,"525,974","986,448","972,714","1,129,571","1,159,807",,,,,,
29160,NEVADA                   ,WHITE PINE,"94,169","104,783","32,210","5,681","4,828",,,,,,
30000,NEW HAMPSHIRE            ,BELKNAP,"-10,497","142,098","257,048","73,880","40,276",,,,,,
30010,NEW HAMPSHIRE            ,CARROLL,"31,954","92,871","114,103","60,637","22,012",,,,,,
30020,NEW HAMPSHIRE            ,CHESHIRE,"-56,161","96,504","125,058","75,717","49,467",,,,,,
30030,NEW HAMPSHIRE            ,COOS,"-3,786","34,311","51,911","16,290","12,268",,,,,,
30040,NEW HAMPSHIRE            ,GRAFTON,"-39,078","109,646","223,574","57,452","32,475",,,,,,
30050,NEW HAMPSHIRE            ,HILLSBOROUGH,"526,007","969,993","985,387","921,126","538,068",,,,,,
30060,NEW HAMPSHIRE            ,MERRIMACK,"-23,513","205,842","337,204","115,554","74,918",,,,,,
30070,NEW HAMPSHIRE            ,ROCKINGHAM,"948,093","1,262,129","1,406,669","1,056,639","303,980",,,,,,
30080,NEW HAMPSHIRE            ,STRAFFORD,"-17,901","186,346","315,769","83,236","36,107",,,,,,
30090,NEW HAMPSHIRE            ,SULLIVAN,"-19,868","44,209","89,407","18,748","13,922",,,,,,
31000,NEW JERSEY               ,ATLANTIC,"149,117","448,334","751,304","1,005,764","1,194,150",,,,,,
31100,NEW JERSEY               ,BERGEN,"-121,343","374,691","196,734","-39,928","-27,124",,,,,,
31150,NEW JERSEY               ,BURLINGTON,"-386,346","-230,820","-209,348","185,336","974,336",,,,,,
31160,NEW JERSEY               ,CAMDEN,"-396,436","-231,261","-243,354","244,233","1,136,030",,,,,,
31180,NEW JERSEY               ,CAPE MAY,"-110,138","-34,710","121,896","267,103","455,049",,,,,,
31190,NEW JERSEY               ,CUMBERLAND,"-142,486","-68,088","-78,971","45,583","285,013",,,,,,
31200,NEW JERSEY               ,ESSEX,"-300,995","27,775","9,619","-87,616","-14,347",,,,,,
31220,NEW JERSEY               ,GLOUCESTER,"-212,233","-121,408","-122,743","122,203","559,248",,,,,,
31230,NEW JERSEY               ,HUDSON,"-89,895","163,573","90,533","-27,843","-19,429",,,,,,
31250,NEW JERSEY               ,HUNTERDON,"-166,749","-141,637","-96,486","-47,186","64,984",,,,,,
31260,NEW JERSEY               ,MERCER,"-491,425","-391,171","-354,562","231,319","998,692",,,,,,
31270,NEW JERSEY               ,MIDDLESEX,"-366,309","-31,373","-56,865","-102,800","-95,741",,,,,,
31290,NEW JERSEY               ,MONMOUTH,"-645,673","-303,598","-366,146","24,352","777,255",,,,,,
31300,NEW JERSEY               ,MORRIS,"-230,582","-51,559","-40,478","-63,614","518,909",,,,,,
31310,NEW JERSEY               ,OCEAN,"-897,273","-412,896","-455,379","100,882","1,193,801",,,,,,
31320,NEW JERSEY               ,PASSAIC,"-78,295","151,231","83,886","-32,352","60,468",,,,,,
31340,NEW JERSEY               ,SALEM,"-71,787","-30,189","-34,916","30,622","121,690",,,,,,
31350,NEW JERSEY               ,SOMERSET,"-222,307","-156,531","-116,330","-64,380","51,579",,,,,,
31360,NEW JERSEY               ,SUSSEX,"-130,189","-186,132","-150,444","-15,079","107,947",,,,,,
31370,NEW JERSEY               ,UNION,"-605,318","-633,790","-444,422","-141,072","21,128",,,,,,
31390,NEW JERSEY               ,WARREN,"-308,933","-469,104","-366,767","101,811","576,152",,,,,,
32000,NEW MEXICO               ,BERNALILLO,"306,136","411,054","445,720","342,099","242,313",,,,,,
32010,NEW MEXICO               ,CATRON,952,"2,206","1,297",-483,-533,,,,,,
32020,NEW MEXICO               ,CHAVES,"65,254","90,122","86,490","36,486","29,379",,,,,,
32025,NEW MEXICO               ,CIBOLA,"5,144","9,622","7,789","5,367","6,029",,,,,,
32030,NEW MEXICO               ,COLFAX,"-11,241","-3,274","-12,768","-13,054","-16,839",,,,,,
32040,NEW MEXICO               ,CURRY,"6,917","3,294","-7,959","-11,932","-1,936",,,,,,
32050,NEW MEXICO               ,DEBACA,197,"1,017",-960,"-1,524","-1,364",,,,,,
32060,NEW MEXICO               ,DONA ANA,"25,756","44,744","25,463",336,"75,625",,,,,,
32070,NEW MEXICO               ,EDDY,"6,699","31,454","5,730","12,342","-11,608",,,,,,
32080,NEW MEXICO               ,GRANT,"-8,042",815,"-14,735","-18,914","-8,195",,,,,,
32090,NEW MEXICO               ,GUADALUPE,76,542,"1,528",-130,-676,,,,,,
32100,NEW MEXICO               ,HARDING,"-1,098",-612,-981,-550,"-1,130",,,,,,
32110,NEW MEXICO               ,HIDALGO,"-1,210",959,-989,"-2,840",406,,,,,,
32120,NEW MEXICO               ,LEA,"11,728","38,732","13,800","18,195",338,,,,,,
32130,NEW MEXICO               ,LINCOLN,"4,060","7,445","8,819","1,837","2,399",,,,,,
32131,NEW MEXICO               ,LOS ALAMOS,"-18,913","-10,627","-14,239","-21,232","-17,604",,,,,,
32140,NEW MEXICO               ,LUNA,271,"5,949","-7,351","-11,647","5,234",,,,,,
32150,NEW MEXICO               ,MCKINLEY,"4,707","7,682","7,293","4,884","2,651",,,,,,
32160,NEW MEXICO               ,MORA,"-4,717",-897,"-3,457","-5,928","-3,987",,,,,,
32170,NEW MEXICO               ,OTERO,"-16,095","3,121","-20,899","-25,223","-4,364",,,,,,
32180,NEW MEXICO               ,QUAY,"-8,245","-5,694","-8,906","-7,980","-8,964",,,,,,
32190,NEW MEXICO               ,RIO ARRIBA,"-28,107","-3,482","-20,259","-30,228","-14,466",,,,,,
32200,NEW MEXICO               ,ROOSEVELT,"5,369","4,068",-633,"-2,175","1,197",,,,,,
32210,NEW MEXICO               ,SANDOVAL,"46,718","72,969","73,240","57,255","44,741",,,,,,
32220,NEW MEXICO               ,SAN JUAN,"88,054","109,063","128,654","79,360","46,877",,,,,,
32230,NEW MEXICO               ,SAN MIGUEL,"-20,916","-3,654","-15,301","-27,863","-24,730",,,,,,
32240,NEW MEXICO               ,SANTA FE,"-114,405","-54,402","-121,275","-153,506","-140,403",,,,,,
32250,NEW MEXICO               ,SIERRA,687,"8,479","2,426","1,312","6,798",,,,,,
32260,NEW MEXICO               ,SOCORRO,"5,505","9,218","10,324","8,719","4,865",,,,,,
32270,NEW MEXICO               ,TAOS,"-87,431","-43,298","-80,153","-112,751","-124,875",,,,,,
32280,NEW MEXICO               ,TORRANCE,"5,357","8,175","8,289","7,530","6,114",,,,,,
32290,NEW MEXICO               ,UNION,"-4,888","-4,315","-5,252","-3,323","-5,778",,,,,,
32300,NEW MEXICO               ,VALENCIA,"35,585","42,168","45,287","30,829","23,725",,,,,,
33000,NEW YORK                 ,ALBANY,"204,297","165,796","159,713","225,751","176,454",,,,,,
33010,NEW YORK                 ,ALLEGANY,"4,767","3,887","8,403","25,064","26,900",,,,,,
33020,NEW YORK                 ,BRONX,"-64,640","117,725","-68,837","-18,981","-14,089",,,,,,
33030,NEW YORK                 ,BROOME,"-159,633","52,676","-130,844","-63,216","-116,138",,,,,,
33040,NEW YORK                 ,CATTARAUGUS,"23,322","14,585","-17,408","19,942","17,589",,,,,,
33050,NEW YORK                 ,CAYUGA,"-145,328","-15,389","-40,706","-7,908","24,236",,,,,,
33060,NEW YORK                 ,CHAUTAUQUA,"-22,295","-46,291","-59,915","3,458","17,205",,,,,,
33070,NEW YORK                 ,CHEMUNG,"46,920","-83,003","-136,870","-71,976","89,188",,,,,,
33080,NEW YORK                 ,CHENANGO,"-33,449","-8,141","-13,066","72,224","67,267",,,,,,
33090,NEW YORK                 ,CLINTON,"201,128","202,089","-41,615","39,186","44,802",,,,,,
33200,NEW YORK                 ,COLUMBIA,"276,891","208,872","167,340","220,252","131,179",,,,,,
33210,NEW YORK                 ,CORTLAND,"-23,606","-16,441","-34,448","-13,274","9,594",,,,,,
33220,NEW YORK                 ,DELAWARE,"-39,631","-17,264","24,072","145,356","157,567",,,,,,
33230,NEW YORK                 ,DUTCHESS,"361,912","332,085","195,461","253,328","141,105",,,,,,
33240,NEW YORK                 ,ERIE,"502,805","406,923","276,240","495,067","403,181",,,,,,
33260,NEW YORK                 ,ESSEX,"65,829","45,819","2,350","41,229","43,020",,,,,,
33270,NEW YORK                 ,FRANKLIN,"35,512","14,823","-1,789","44,988","52,556",,,,,,
33280,NEW YORK                 ,FULTON,"-6,527","-11,826","-22,159","4,544","1,930",,,,,,
33290,NEW YORK                 ,GENESEE,"11,354","12,974","22,559","37,962","37,320",,,,,,
33300,NEW YORK                 ,GREENE,"112,359","99,762","73,790","106,775","93,726",,,,,,
33310,NEW YORK                 ,HAMILTON,-126,"-1,442",5,"2,209","3,794",,,,,,
33320,NEW YORK                 ,HERKIMER,"-10,699","10,718","25,829","92,352","83,474",,,,,,
33330,NEW YORK                 ,JEFFERSON,"-49,641","-14,984","-57,479","-125,368","-73,009",,,,,,
