SNF Wage Indices by Fiscal Year,,,,,,,,,,
County code,State,County name,CBSA 2014,SNF Wage 2008,SNF Wage 2009,SNF Wage 2010,SNF Wage 2011,SNF Wage 2012,SNF Wage 2013,SNF Wage 2014
43130,SD,CLAY,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43140,SD,CODINGTON,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43150,SD,CORSON,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43160,SD,CUSTER,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43170,SD,DAVISON,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43180,SD,DAY,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43190,SD,DEUEL,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43200,SD,DEWEY,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43210,SD,DOUGLAS,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43220,SD,EDMUNDS,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43230,SD,FALL RIVER,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43240,SD,FAULK,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43250,SD,GRANT,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43260,SD,GREGORY,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43270,SD,HAAKON,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43280,SD,HAMLIN,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43290,SD,HAND,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43300,SD,HANSON,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43310,SD,HARDING,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43320,SD,HUGHES,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43330,SD,HUTCHINSON,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43340,SD,HYDE,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43350,SD,JACKSON,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43360,SD,JERAULD,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43370,SD,JONES,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43380,SD,KINGSBURY,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43390,SD,LAKE,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43400,SD,LAWRENCE,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43410,SD,LINCOLN,43620,0.9563,0.9354,0.8983,0.9299,0.9153,0.8338,0.8275
43420,SD,LYMAN,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43430,SD,MC COOK,43620,0.9563,0.9354,0.8983,0.9299,0.9153,0.8338,0.8275
43440,SD,MC PHERSON,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43450,SD,MARSHALL,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43460,SD,MEADE,39660,0.8811,0.9598,1.0046,1.0442,1.0203,0.9823,0.9568
43470,SD,MELLETTE,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43480,SD,MINER,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43490,SD,MINNEHAHA,43620,0.9563,0.9354,0.8983,0.9299,0.9153,0.8338,0.8275
43500,SD,MOODY,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43510,SD,PENNINGTON,39660,0.8811,0.9598,1.0046,1.0442,1.0203,0.9823,0.9568
43520,SD,PERKINS,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43530,SD,POTTER,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43540,SD,ROBERTS,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43550,SD,SANBORN,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43560,SD,SHANNON,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43570,SD,SPINK,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43580,SD,STANLEY,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43590,SD,SULLY,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43600,SD,TODD,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43610,SD,TRIPP,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43620,SD,TURNER,43620,0.9563,0.9354,0.8983,0.9299,0.9153,0.8338,0.8275
43630,SD,UNION,43580,0.9251,0.8915,0.9094,0.9091,0.9538,0.9010,0.9163
43640,SD,WALWORTH,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43670,SD,YANKTON,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43680,SD,ZIEBACH,NA,0.8549,0.8603,0.8510,0.8536,0.8300,0.8124,0.8164
43999,SD,STATEWIDE,NA,0.8549,0.8603,0.8510,0.8536,0.8300,n/a ,0.8164
44000,TN,ANDERSON,28940,0.8036,0.7881,0.7881,0.7842,0.7838,0.7575,0.7432
44010,TN,BEDFORD,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44020,TN,BENTON,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44030,TN,BLEDSOE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44040,TN,BLOUNT,28940,0.8036,0.7881,0.7881,0.7842,0.7838,0.7575,0.7432
44050,TN,BRADLEY,17420,0.8052,0.8010,0.7564,0.7731,0.7674,0.7592,0.7496
44060,TN,CAMPBELL,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44070,TN,CANNON,34980,0.9689,0.9504,0.9689,0.9457,0.9340,0.9061,0.9141
44080,TN,CARROLL,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44090,TN,CARTER,27740,0.7677,0.7971,0.7722,0.8105,0.7796,0.7359,0.7226
44100,TN,CHEATHAM,34980,0.9689,0.9504,0.9689,0.9457,0.9340,0.9061,0.9141
44110,TN,CHESTER,27180,0.8676,0.8523,0.8581,0.8404,0.8149,0.7672,0.7729
44120,TN,CLAIBORNE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44130,TN,CLAY,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44140,TN,COCKE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44150,TN,COFFEE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44160,TN,CROCKETT,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44170,TN,CUMBERLAND,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44180,TN,DAVIDSON,34980,0.9689,0.9504,0.9689,0.9457,0.9340,0.9061,0.9141
44190,TN,DECATUR,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44200,TN,DE KALB,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44210,TN,DICKSON,34980,0.9689,0.9504,0.9689,0.9457,0.9340,0.9061,0.9141
44220,TN,DYER,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44230,TN,FAYETTE,32820,0.9250,0.9232,0.9268,0.9268,0.9275,0.9049,0.9038
44240,TN,FENTRESS,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44250,TN,FRANKLIN,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44260,TN,GIBSON,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44270,TN,GILES,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44280,TN,GRAINGER,34100,0.7388,0.7254,0.7201,0.7041,0.7031,0.6768,0.6861
44290,TN,GREENE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44300,TN,GRUNDY,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44310,TN,HAMBLEN,34100,0.7388,0.7254,0.7201,0.7041,0.7031,0.6768,0.6861
44320,TN,HAMILTON,16860,0.8994,0.8878,0.8831,0.8829,0.8740,0.8678,0.8783
44330,TN,HANCOCK,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44340,TN,HARDEMAN,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44350,TN,HARDIN,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44360,TN,HAWKINS,28700,0.7658,0.7743,0.7999,0.7588,0.7399,0.7325,0.7192
44370,TN,HAYWOOD,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44380,TN,HENDERSON,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44390,TN,HENRY,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44400,TN,HICKMAN,34980,0.9689,0.9504,0.9689,0.9457,0.9340,0.9061,0.9141
44410,TN,HOUSTON,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44420,TN,HUMPHREYS,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44430,TN,JACKSON,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44440,TN,JEFFERSON,34100,0.7388,0.7254,0.7201,0.7041,0.7031,0.6768,0.6861
44450,TN,JOHNSON,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44460,TN,KNOX,28940,0.8036,0.7881,0.7881,0.7842,0.7838,0.7575,0.7432
44470,TN,LAKE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44480,TN,LAUDERDALE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44490,TN,LAWRENCE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44500,TN,LEWIS,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44510,TN,LINCOLN,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44520,TN,LOUDON,28940,0.8036,0.7881,0.7881,0.7842,0.7838,0.7575,0.7432
44530,TN,MC MINN,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44540,TN,MC NAIRY,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44550,TN,MACON,34980,0.9689,0.9504,0.9689,0.9457,0.9340,0.9061,0.9141
44560,TN,MADISON,27180,0.8676,0.8523,0.8581,0.8404,0.8149,0.7672,0.7729
44570,TN,MARION,16860,0.8994,0.8878,0.8831,0.8829,0.8740,0.8678,0.8783
44580,TN,MARSHALL,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44590,TN,MAURY,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44600,TN,MEIGS,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44610,TN,MONROE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44620,TN,MONTGOMERY,17300,0.8251,0.8298,0.7980,0.7888,0.8193,0.8082,0.7802
44630,TN,MOORE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44640,TN,MORGAN,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44650,TN,OBION,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44660,TN,OVERTON,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44670,TN,PERRY,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44680,TN,PICKETT,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44690,TN,POLK,17420,0.8052,0.8010,0.7564,0.7731,0.7674,0.7592,0.7496
44700,TN,PUTNAM,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44710,TN,RHEA,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44720,TN,ROANE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44730,TN,ROBERTSON,34980,0.9689,0.9504,0.9689,0.9457,0.9340,0.9061,0.9141
44740,TN,RUTHERFORD,34980,0.9689,0.9504,0.9689,0.9457,0.9340,0.9061,0.9141
44750,TN,SCOTT,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44760,TN,SEQUATCHIE,16860,0.8994,0.8878,0.8831,0.8829,0.8740,0.8678,0.8783
44770,TN,SEVIER,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44780,TN,SHELBY,32820,0.9250,0.9232,0.9268,0.9268,0.9275,0.9049,0.9038
44790,TN,SMITH,34980,0.9689,0.9504,0.9689,0.9457,0.9340,0.9061,0.9141
44800,TN,STEWART,17300,0.8251,0.8298,0.7980,0.7888,0.8193,0.8082,0.7802
44810,TN,SULLIVAN,28700,0.7658,0.7743,0.7999,0.7588,0.7399,0.7325,0.7192
44820,TN,SUMNER,34980,0.9689,0.9504,0.9689,0.9457,0.9340,0.9061,0.9141
44830,TN,TIPTON,32820,0.9250,0.9232,0.9268,0.9268,0.9275,0.9049,0.9038
44840,TN,TROUSDALE,34980,0.9689,0.9504,0.9689,0.9457,0.9340,0.9061,0.9141
44850,TN,UNICOI,27740,0.7677,0.7971,0.7722,0.8105,0.7796,0.7359,0.7226
44860,TN,UNION,28940,0.8036,0.7881,0.7881,0.7842,0.7838,0.7575,0.7432
44870,TN,VAN BUREN,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44880,TN,WARREN,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44890,TN,WASHINGTON,27740,0.7677,0.7971,0.7722,0.8105,0.7796,0.7359,0.7226
44900,TN,WAYNE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44910,TN,WEAKLEY,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44920,TN,WHITE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7559,0.7444
44930,TN,WILLIAMSON,34980,0.9689,0.9504,0.9689,0.9457,0.9340,0.9061,0.9141
44940,TN,WILSON,34980,0.9689,0.9504,0.9689,0.9457,0.9340,0.9061,0.9141
44999,TN,STATEWIDE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,n/a ,0.7444
45000,TX,ANDERSON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45010,TX,ANDREWS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45020,TX,ANGELINA,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45030,TX,ARANSAS,18580,0.8588,0.8598,0.8693,0.8585,0.8677,0.8591,0.8433
45040,TX,ARCHER,48660,0.7920,0.8832,0.9197,0.9566,1.0097,0.9048,0.9537
45050,TX,ARMSTRONG,11100,0.9116,0.8927,0.8689,0.8644,0.8714,0.8506,0.8302
45060,TX,ATASCOSA,41700,0.8834,0.8856,0.8857,0.8998,0.9006,0.8936,0.8911
45070,TX,AUSTIN,26420,0.9939,0.9838,0.9841,0.9824,0.9945,0.9933,0.9915
45080,TX,BAILEY,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45090,TX,BANDERA,41700,0.8834,0.8856,0.8857,0.8998,0.9006,0.8936,0.8911
45100,TX,BASTROP,12420,0.9544,0.9536,0.9518,0.9514,0.9535,0.9746,0.9576
45110,TX,BAYLOR,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45113,TX,BEE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45120,TX,BELL,28660,0.8249,0.8765,0.8702,0.8798,0.9501,0.9102,0.8925
45130,TX,BEXAR,41700,0.8834,0.8856,0.8857,0.8998,0.9006,0.8936,0.8911
45140,TX,BLANCO,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45150,TX,BORDEN,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45160,TX,BOSQUE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45170,TX,BOWIE,45500,0.7770,0.8144,0.8113,0.7748,0.7937,0.7967,0.7428
45180,TX,BRAZORIA,26420,0.9939,0.9838,0.9841,0.9824,0.9945,0.9933,0.9915
45190,TX,BRAZOS,17780,0.9358,0.9346,0.9498,0.9588,0.9690,0.9584,0.9497
45200,TX,BREWSTER,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45201,TX,BRISCOE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45210,TX,BROOKS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45220,TX,BROWN,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45221,TX,BURLESON,17780,0.9358,0.9346,0.9498,0.9588,0.9690,0.9584,0.9497
45222,TX,BURNET,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45223,TX,CALDWELL,12420,0.9544,0.9536,0.9518,0.9514,0.9535,0.9746,0.9576
45224,TX,CALHOUN,47020,0.8302,0.8124,0.8054,0.8219,0.8434,0.8992,0.8949
45230,TX,CALLAHAN,10180,0.7957,0.8097,0.7946,0.8003,0.8444,0.8324,0.8225
45240,TX,CAMERON,15180,0.8914,0.8916,0.9020,0.9173,0.9183,0.8612,0.8179
45250,TX,CAMP,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45251,TX,CARSON,11100,0.9116,0.8927,0.8689,0.8644,0.8714,0.8506,0.8302
45260,TX,CASS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45270,TX,CASTRO,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45280,TX,CHAMBERS,26420,0.9939,0.9838,0.9841,0.9824,0.9945,0.9933,0.9915
45281,TX,CHEROKEE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45290,TX,CHILDRESS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45291,TX,CLAY,48660,0.7920,0.8832,0.9197,0.9566,1.0097,0.9048,0.9537
45292,TX,COCHRAN,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45300,TX,COKE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45301,TX,COLEMAN,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45310,TX,COLLIN,19124,0.9915,0.9945,0.9853,0.9860,0.9844,0.9835,0.9831
45311,TX,COLLINGSWORTH,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45312,TX,COLORADO,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45320,TX,COMAL,41700,0.8834,0.8856,0.8857,0.8998,0.9006,0.8936,0.8911
45321,TX,COMANCHE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45330,TX,CONCHO,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45340,TX,COOKE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45341,TX,CORYELL,28660,0.8249,0.8765,0.8702,0.8798,0.9501,0.9102,0.8925
45350,TX,COTTLE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45360,TX,CRANE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45361,TX,CROCKETT,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45362,TX,CROSBY,31180,0.8680,0.8731,0.8751,0.8847,0.8794,0.8870,0.8956
45370,TX,CULBERSON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45380,TX,DALLAM,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45390,TX,DALLAS,19124,0.9915,0.9945,0.9853,0.9860,0.9844,0.9835,0.9831
45391,TX,DAWSON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45392,TX,DEAF SMITH,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45400,TX,DELTA,19124,0.9915,0.9945,0.9853,0.9860,0.9844,0.9835,0.9831
45410,TX,DENTON,19124,0.9915,0.9945,0.9853,0.9860,0.9844,0.9835,0.9831
45420,TX,DE WITT,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45421,TX,DICKENS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45430,TX,DIMMIT,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45431,TX,DONLEY,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45440,TX,DUVAL,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45450,TX,EASTLAND,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45451,TX,ECTOR,36220,1.0042,0.9475,0.9862,0.9436,0.9809,0.9741,0.9661
45460,TX,EDWARDS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45470,TX,ELLIS,19124,0.9915,0.9945,0.9853,0.9860,0.9844,0.9835,0.9831
45480,TX,EL PASO,21340,0.8989,0.8694,0.8541,0.8475,0.8515,0.8426,0.8404
45490,TX,ERATH,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45500,TX,FALLS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45510,TX,FANNIN,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45511,TX,FAYETTE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45520,TX,FISHER,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45521,TX,FLOYD,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45522,TX,FOARD,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45530,TX,FORT BEND,26420,0.9939,0.9838,0.9841,0.9824,0.9945,0.9933,0.9915
45531,TX,FRANKLIN,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45540,TX,FREESTONE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45541,TX,FRIO,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45542,TX,GAINES,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45550,TX,GALVESTON,26420,0.9939,0.9838,0.9841,0.9824,0.9945,0.9933,0.9915
45551,TX,GARZA,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45552,TX,GILLESPIE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45560,TX,GLASSCOCK,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45561,TX,GOLIAD,47020,0.8302,0.8124,0.8054,0.8219,0.8434,0.8992,0.8949
45562,TX,GONZALES,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45563,TX,GRAY,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45564,TX,GRAYSON,43300,0.8320,0.9024,0.8064,0.8279,0.8011,0.8544,0.8723
45570,TX,GREGG,30980,0.8717,0.8370,0.8049,0.8563,0.8530,0.8550,0.8933
45580,TX,GRIMES,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45581,TX,GUADALUPE,41700,0.8834,0.8856,0.8857,0.8998,0.9006,0.8936,0.8911
45582,TX,HALE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45583,TX,HALL,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45590,TX,HAMILTON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45591,TX,HANSFORD,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45592,TX,HARDEMAN,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45600,TX,HARDIN,13140,0.8531,0.8479,0.8383,0.8488,0.8723,0.8533,0.8598
45610,TX,HARRIS,26420,0.9939,0.9838,0.9841,0.9824,0.9945,0.9933,0.9915
45620,TX,HARRISON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45621,TX,HARTLEY,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45630,TX,HASKELL,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45631,TX,HAYS,12420,0.9544,0.9536,0.9518,0.9514,0.9535,0.9746,0.9576
45632,TX,HEMPHILL,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45640,TX,HENDERSON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45650,TX,HIDALGO,32580,0.9123,0.9009,0.8852,0.8837,0.8878,0.8603,0.8393
45651,TX,HILL,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45652,TX,HOCKLEY,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45653,TX,HOOD,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45654,TX,HOPKINS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45660,TX,HOUSTON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45661,TX,HOWARD,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45662,TX,HUDSPETH,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45670,TX,HUNT,19124,0.9915,0.9945,0.9853,0.9860,0.9844,0.9835,0.9831
45671,TX,HUTCHINSON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45672,TX,IRION,41660,0.8579,0.8424,0.7914,0.8303,0.8273,0.8221,0.8169
45680,TX,JACK,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45681,TX,JACKSON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45690,TX,JASPER,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45691,TX,JEFF DAVIS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
45700,TX,JEFFERSON,13140,0.8531,0.8479,0.8383,0.8488,0.8723,0.8533,0.8598
45710,TX,JIM HOGG,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7978,0.7874
