DISABLED -- REPRICING ADJUSTMENTS TO THE 2008-2012 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,
26910,MISSOURI                 ,ST. CHARLES,"135,814","128,222","87,252","123,629","30,016",,,,,,
26911,MISSOURI                 ,ST. CLAIR,"-7,108","-9,127","-9,500","-7,502","-12,497",,,,,,
26930,MISSOURI                 ,ST. FRANCOIS,"119,361","122,679","139,776","160,307","51,499",,,,,,
26940,MISSOURI                 ,ST. LOUIS,"636,939","635,771","462,484","500,653","126,660",,,,,,
26950,MISSOURI                 ,ST. LOUIS CITY,"393,580","418,266","294,502","313,223","86,585",,,,,,
26960,MISSOURI                 ,STE. GENEVIEVE,"15,406","10,816","5,749","12,133","4,068",,,,,,
26970,MISSOURI                 ,SALINE,"-34,200","-41,452","-33,269","-8,327",-954,,,,,,
26980,MISSOURI                 ,SCHUYLER,"-5,828","-7,452","-4,849","-3,962","-3,688",,,,,,
26981,MISSOURI                 ,SCOTLAND,"-4,569","-1,249","-1,597","1,068","-7,969",,,,,,
26982,MISSOURI                 ,SCOTT,"42,381","48,574","43,628","43,586","19,631",,,,,,
26983,MISSOURI                 ,SHANNON,-182,"-1,824","1,721","2,297","-9,107",,,,,,
26984,MISSOURI                 ,SHELBY,"-17,291","-16,080","-15,092","-4,757","-2,935",,,,,,
26985,MISSOURI                 ,STODDARD,"21,176","25,865","9,228","34,848","12,158",,,,,,
26986,MISSOURI                 ,STONE,"-18,143","-10,043","-7,048","-7,807","-27,522",,,,,,
26987,MISSOURI                 ,SULLIVAN,"-9,312","-12,564","-9,417","-3,937","-2,833",,,,,,
26988,MISSOURI                 ,TANEY,"-25,378","-11,401","-9,987","-27,494","-58,816",,,,,,
26989,MISSOURI                 ,TEXAS,"-18,902","-7,983","-4,198","2,343","-15,724",,,,,,
26990,MISSOURI                 ,VERNON,"-110,074","-95,965","-50,446","-30,986","-21,281",,,,,,
26991,MISSOURI                 ,WARREN,"23,570","22,801","15,981","14,902",421,,,,,,
26992,MISSOURI                 ,WASHINGTON,"29,450","26,638","23,783","31,452","9,754",,,,,,
26993,MISSOURI                 ,WAYNE,"7,276","5,164","-1,883","22,314","16,561",,,,,,
26994,MISSOURI                 ,WEBSTER,"-34,617","-8,611","-10,307","-7,597","-36,613",,,,,,
26995,MISSOURI                 ,WORTH,842,-168,164,948,989,,,,,,
26996,MISSOURI                 ,WRIGHT,"-15,766","-2,945","-5,001","-2,388","-28,144",,,,,,
27000,MONTANA                  ,BEAVERHEAD,"11,297","6,376","17,201",-34,178,,,,,,
27010,MONTANA                  ,BIG HORN,"37,887","44,299","31,389",-172,0,,,,,,
27020,MONTANA                  ,BLAINE,"2,419","6,151","4,994",0,0,,,,,,
27030,MONTANA                  ,BROADWATER,"5,139","2,552","2,940",198,165,,,,,,
27040,MONTANA                  ,CARBON,"17,428","26,458","23,469",-22,0,,,,,,
27050,MONTANA                  ,CARTER,0,463,0,0,0,,,,,,
27060,MONTANA                  ,CASCADE,"25,315","20,269","20,801","2,431","6,548",,,,,,
27070,MONTANA                  ,CHOUTEAU,"4,425","3,976",300,0,0,,,,,,
27080,MONTANA                  ,CUSTER,"18,933","16,268","11,131",90,"-1,201",,,,,,
27090,MONTANA                  ,DANIELS,"2,514","2,182",0,0,0,,,,,,
27100,MONTANA                  ,DAWSON,"11,903","24,608","2,378",-41,-33,,,,,,
27110,MONTANA                  ,DEER LODGE,"36,819","27,813","34,941","1,655","2,386",,,,,,
27120,MONTANA                  ,FALLON,"2,119","1,030","1,567",0,0,,,,,,
27130,MONTANA                  ,FERGUS,"4,659","12,751","5,674",-613,28,,,,,,
27140,MONTANA                  ,FLATHEAD,"267,966","180,931","195,540","3,717","9,469",,,,,,
27150,MONTANA                  ,GALLATIN,"24,219","23,784","27,301","1,111",0,,,,,,
27160,MONTANA                  ,GARFIELD,0,515,0,0,0,,,,,,
27170,MONTANA                  ,GLACIER,"8,943","19,233","20,936",383,-57,,,,,,
27180,MONTANA                  ,GOLDEN VALLEY,"7,442","2,414","3,889",0,2,,,,,,
27190,MONTANA                  ,GRANITE,"2,068","2,377","4,941",22,73,,,,,,
27200,MONTANA                  ,HILL,"3,054","3,102","4,320",88,"2,860",,,,,,
27210,MONTANA                  ,JEFFERSON,"9,499","11,571","8,444",0,818,,,,,,
27220,MONTANA                  ,JUDITH BASIN,"1,238","1,300","3,131",0,-227,,,,,,
27230,MONTANA                  ,LAKE,"57,848","59,664","60,331","1,756","4,031",,,,,,
27240,MONTANA                  ,LEWIS AND CLARK,"30,855","20,535","21,506","5,083","3,991",,,,,,
27250,MONTANA                  ,LIBERTY,"1,965",253,"1,286",0,-245,,,,,,
27260,MONTANA                  ,LINCOLN,"44,639","41,089","35,086","6,095","8,066",,,,,,
27270,MONTANA                  ,MCCONE,0,0,"2,660",0,0,,,,,,
27280,MONTANA                  ,MADISON,"10,520","5,204","2,186","1,753","1,308",,,,,,
27290,MONTANA                  ,MEAGHER,786,"1,753",557,"6,177",-64,,,,,,
27300,MONTANA                  ,MINERAL,"18,076","13,200","6,262","1,146",-37,,,,,,
27310,MONTANA                  ,MISSOULA,"261,919","293,652","163,856","4,959","28,286",,,,,,
27320,MONTANA                  ,MUSSELSHELL,"23,904","20,361","12,380",0,0,,,,,,
27330,MONTANA                  ,PARK,"19,769","10,020","3,968",251,736,,,,,,
27340,MONTANA                  ,PETROLEUM,278,834,"1,596",0,0,,,,,,
27350,MONTANA                  ,PHILLIPS,"9,204",765,"2,962",0,0,,,,,,
27360,MONTANA                  ,PONDERA,20,379,"2,820",82,0,,,,,,
27370,MONTANA                  ,POWDER RIVER,"3,032",482,0,0,0,,,,,,
27380,MONTANA                  ,POWELL,"10,575","29,397","7,384",-168,-47,,,,,,
27390,MONTANA                  ,PRAIRIE,"1,002","1,871","1,214",0,0,,,,,,
27400,MONTANA                  ,RAVALLI,"116,633","102,053","59,446","5,528","1,684",,,,,,
27410,MONTANA                  ,RICHLAND,"10,511","11,090","9,406",0,-14,,,,,,
27420,MONTANA                  ,ROOSEVELT,"23,060","28,798","13,181","3,943",377,,,,,,
27430,MONTANA                  ,ROSEBUD,"20,314","26,750","16,136",0,0,,,,,,
27440,MONTANA                  ,SANDERS,"25,723","34,016","13,989",185,"1,321",,,,,,
27450,MONTANA                  ,SHERIDAN,"2,237","13,432",0,"1,133",0,,,,,,
27460,MONTANA                  ,SILVER BOW,"156,592","175,231","149,801","10,310","3,556",,,,,,
27470,MONTANA                  ,STILLWATER,"23,132","20,828","12,513",0,0,,,,,,
27480,MONTANA                  ,SWEET GRASS,"5,048","2,099","4,002",0,0,,,,,,
27490,MONTANA                  ,TETON,414,"3,460","1,599",475,-64,,,,,,
27500,MONTANA                  ,TOOLE,"3,642",0,575,0,0,,,,,,
27510,MONTANA                  ,TREASURE,828,114,"2,401",0,0,,,,,,
27520,MONTANA                  ,VALLEY,"5,952","13,497","10,881",-441,"1,491",,,,,,
27530,MONTANA                  ,WHEATLAND,"2,188","1,526","6,241",0,0,,,,,,
27540,MONTANA                  ,WIBAUX,819,551,0,0,0,,,,,,
27550,MONTANA                  ,YELLOWSTONE,"477,850","451,285","327,457","3,490",42,,,,,,
28000,NEBRASKA                 ,ADAMS,"-24,601","-4,404","4,822","9,852","-4,166",,,,,,
28010,NEBRASKA                 ,ANTELOPE,"2,809","2,024",605,"1,062","-1,347",,,,,,
28020,NEBRASKA                 ,ARTHUR,0,0,"-2,230",0,0,,,,,,
28030,NEBRASKA                 ,BANNER,0,0,"-1,096",0,0,,,,,,
28040,NEBRASKA                 ,BLAINE,-674,-269,0,62,0,,,,,,
28050,NEBRASKA                 ,BOONE,-592,280,-56,819,1,,,,,,
28060,NEBRASKA                 ,BOX BUTTE,"14,276","-8,913","-3,710","-7,709","-7,927",,,,,,
28070,NEBRASKA                 ,BOYD,-154,"3,001","6,735",-132,-75,,,,,,
28080,NEBRASKA                 ,BROWN,-159,901,-306,-147,"-1,867",,,,,,
28090,NEBRASKA                 ,BUFFALO,"-15,116",-885,"-5,192","-9,770","-4,493",,,,,,
28100,NEBRASKA                 ,BURT,"2,240","2,817",671,-699,"-2,948",,,,,,
28110,NEBRASKA                 ,BUTLER,"-2,210","-1,556",275,"-1,034","-1,383",,,,,,
28120,NEBRASKA                 ,CASS,"9,872","10,508","2,148","10,190","-15,367",,,,,,
28130,NEBRASKA                 ,CEDAR,"7,928","11,521","5,159",262,-686,,,,,,
28140,NEBRASKA                 ,CHASE,"-2,321","1,361",-232,-972,"-2,269",,,,,,
28150,NEBRASKA                 ,CHERRY,786,54,"-6,603","-1,505",217,,,,,,
28160,NEBRASKA                 ,CHEYENNE,"-2,029","-3,987","-3,922","-2,344","-6,777",,,,,,
28170,NEBRASKA                 ,CLAY,"-4,621",-504,337,-295,"-5,448",,,,,,
28180,NEBRASKA                 ,COLFAX,"1,855","9,408","-1,322","-1,819","-3,336",,,,,,
28190,NEBRASKA                 ,CUMING,311,"3,127",-979,-226,"-2,087",,,,,,
28200,NEBRASKA                 ,CUSTER,"-8,292",-54,472,-839,-596,,,,,,
28210,NEBRASKA                 ,DAKOTA,"2,718","3,847","4,740",-514,"-6,118",,,,,,
28220,NEBRASKA                 ,DAWES,"2,744","3,799","-5,777","-5,605","-11,315",,,,,,
28230,NEBRASKA                 ,DAWSON,"-7,961","5,386","1,351","-1,721","-1,258",,,,,,
28240,NEBRASKA                 ,DEUEL,-108,"-1,385","-3,326","-1,966","-2,065",,,,,,
28250,NEBRASKA                 ,DIXON,"1,133","3,251","1,676","1,557","-6,845",,,,,,
28260,NEBRASKA                 ,DODGE,"5,935","8,164","-26,745","-36,689","-41,936",,,,,,
28270,NEBRASKA                 ,DOUGLAS,"260,146","342,325","84,084",173,"-408,130",,,,,,
28280,NEBRASKA                 ,DUNDY,-731,-41,-891,14,-67,,,,,,
28290,NEBRASKA                 ,FILLMORE,"-5,466","-1,891",931,331,-650,,,,,,
28300,NEBRASKA                 ,FRANKLIN,"-3,154",-221,0,-499,"-1,028",,,,,,
28310,NEBRASKA                 ,FRONTIER,"-2,101",543,-20,954,-590,,,,,,
28320,NEBRASKA                 ,FURNAS,"-3,474","-1,148",-46,-240,-781,,,,,,
28330,NEBRASKA                 ,GAGE,"-22,561","-3,210",29,"-3,505","-3,446",,,,,,
28340,NEBRASKA                 ,GARDEN,"-1,366","-1,915",-325,-38,"-2,041",,,,,,
28350,NEBRASKA                 ,GARFIELD,"-1,077",-375,-8,912,-253,,,,,,
28360,NEBRASKA                 ,GOSPER,-472,-107,64,-90,-860,,,,,,
28370,NEBRASKA                 ,GRANT,0,0,0,0,0,,,,,,
28380,NEBRASKA                 ,GREELEY,"-2,586",-332,379,"-1,229",64,,,,,,
28390,NEBRASKA                 ,HALL,"-39,863","-3,889","-8,025","-11,261","-30,537",,,,,,
28400,NEBRASKA                 ,HAMILTON,"-4,830",201,-988,506,"-1,481",,,,,,
28410,NEBRASKA                 ,HARLAN,"-1,447",-360,-341,-84,-810,,,,,,
28420,NEBRASKA                 ,HAYES,0,0,0,0,0,,,,,,
28430,NEBRASKA                 ,HITCHCOCK,"-1,923",-483,-12,-120,-247,,,,,,
28440,NEBRASKA                 ,HOLT,"3,292","17,224","4,874",12,"-6,049",,,,,,
28450,NEBRASKA                 ,HOOKER,"-1,317",-115,-269,0,-120,,,,,,
28460,NEBRASKA                 ,HOWARD,-192,437,-870,-535,-700,,,,,,
28470,NEBRASKA                 ,JEFFERSON,"-2,818",836,377,860,-932,,,,,,
28480,NEBRASKA                 ,JOHNSON,"-2,255",403,-804,-342,"-1,706",,,,,,
28490,NEBRASKA                 ,KEARNEY,"-2,296",-764,"-2,261","-2,044","-2,448",,,,,,
28500,NEBRASKA                 ,KEITH,"-2,750","-2,995",-857,-901,-788,,,,,,
28510,NEBRASKA                 ,KEYA PAHA,"-1,026",0,0,0,-13,,,,,,
28520,NEBRASKA                 ,KIMBALL,-841,-48,"-1,314",-558,"-3,038",,,,,,
28530,NEBRASKA                 ,KNOX,"7,402","6,939","5,075",301,"-2,973",,,,,,
28540,NEBRASKA                 ,LANCASTER,"-180,547","-23,238","26,263","-1,203","-64,576",,,,,,
28550,NEBRASKA                 ,LINCOLN,"-4,720","-4,470","-9,238","17,693","-9,042",,,,,,
28560,NEBRASKA                 ,LOGAN,0,-219,0,528,80,,,,,,
28570,NEBRASKA                 ,LOUP,-361,0,57,0,0,,,,,,
28580,NEBRASKA                 ,MCPHERSON,0,0,0,0,75,,,,,,
28590,NEBRASKA                 ,MADISON,"6,100","25,159","16,527","1,580","-9,084",,,,,,
28600,NEBRASKA                 ,MERRICK,"-2,893","1,271",-376,"-1,578",3,,,,,,
28610,NEBRASKA                 ,MORRILL,"-1,688","-4,539","-5,420","-5,363","-3,576",,,,,,
28620,NEBRASKA                 ,NANCE,"-5,534",772,97,-903,"-1,047",,,,,,
28630,NEBRASKA                 ,NEMAHA,"-5,873",284,-409,-588,"-3,457",,,,,,
28640,NEBRASKA                 ,NUCKOLLS,"-1,257",-80,"1,692",10,-781,,,,,,
28650,NEBRASKA                 ,OTOE,"-10,062","1,138",-145,"-1,113","-5,025",,,,,,
28660,NEBRASKA                 ,PAWNEE,"-1,269",-463,-322,227,-257,,,,,,
28670,NEBRASKA                 ,PERKINS,-98,156,-105,-582,-442,,,,,,
28680,NEBRASKA                 ,PHELPS,"-5,469",-389,-62,-546,-219,,,,,,
28690,NEBRASKA                 ,PIERCE,981,"2,354","6,037",88,"-2,220",,,,,,
28700,NEBRASKA                 ,PLATTE,-564,592,"5,664",503,"-7,109",,,,,,
28710,NEBRASKA                 ,POLK,"-1,016",-545,919,819,"-1,206",,,,,,
28720,NEBRASKA                 ,RED WILLOW,"-4,019",318,799,-29,"-2,555",,,,,,
28730,NEBRASKA                 ,RICHARDSON,"-3,800","-1,321",-694,-304,"-1,417",,,,,,
28740,NEBRASKA                 ,ROCK,-595,130,91,-62,0,,,,,,
28750,NEBRASKA                 ,SALINE,"-9,689","1,631","1,028",936,"-3,414",,,,,,
28760,NEBRASKA                 ,SARPY,"31,966","54,492","13,270","-2,562","-96,844",,,,,,
28770,NEBRASKA                 ,SAUNDERS,"-2,030","11,054","-3,375","-4,608","-11,817",,,,,,
28780,NEBRASKA                 ,SCOTTS BLUFF,"-29,134","-44,737","-36,487","-13,964","-61,745",,,,,,
28790,NEBRASKA                 ,SEWARD,"-2,897",62,"2,262",741,"-2,141",,,,,,
28800,NEBRASKA                 ,SHERIDAN,"3,914",-80,"-4,636","-11,802","-5,556",,,,,,
28810,NEBRASKA                 ,SHERMAN,"-2,112",-123,650,-481,90,,,,,,
28820,NEBRASKA                 ,SIOUX,0,0,0,-445,0,,,,,,
28830,NEBRASKA                 ,STANTON,-90,"1,177",34,22,0,,,,,,
28840,NEBRASKA                 ,THAYER,"-2,819","-2,010",230,605,"-1,155",,,,,,
28850,NEBRASKA                 ,THOMAS,0,-14,0,0,0,,,,,,
28860,NEBRASKA                 ,THURSTON,"1,385","5,607","5,671",35,"-5,302",,,,,,
28870,NEBRASKA                 ,VALLEY,"-2,804",740,-546,98,-678,,,,,,
28880,NEBRASKA                 ,WASHINGTON,"1,578","-3,469",-760,-522,"-5,999",,,,,,
28890,NEBRASKA                 ,WAYNE,"2,220","5,053",849,-126,-306,,,,,,
28900,NEBRASKA                 ,WEBSTER,"-1,190",-124,516,456,-11,,,,,,
28910,NEBRASKA                 ,WHEELER,-109,-25,0,-114,0,,,,,,
28920,NEBRASKA                 ,YORK,"-2,853",-240,271,"-2,336","-8,037",,,,,,
29000,NEVADA                   ,CHURCHILL,"20,228","34,466","86,330","67,236","52,964",,,,,,
29010,NEVADA                   ,CLARK,"-91,847","-854,272","-1,623,378","-1,335,906","-1,005,876",,,,,,
29020,NEVADA                   ,DOUGLAS,"43,053","51,371","56,949","75,251","54,880",,,,,,
29030,NEVADA                   ,ELKO,"6,750","28,721","13,615","24,015","26,038",,,,,,
29040,NEVADA                   ,ESMERALDA,530,-55,"1,090",-186,"2,120",,,,,,
29050,NEVADA                   ,EUREKA,"3,580","4,348","1,490","2,320",-22,,,,,,
29060,NEVADA                   ,HUMBOLDT,"8,951","24,387","56,830","32,390","34,311",,,,,,
29070,NEVADA                   ,LANDER,"1,982","8,434","8,264","8,454","5,269",,,,,,
29080,NEVADA                   ,LINCOLN,"-4,971","-12,571","-26,153","-29,056","-26,347",,,,,,
29090,NEVADA                   ,LYON,"71,981","160,863","194,262","240,378","190,321",,,,,,
29100,NEVADA                   ,MINERAL,"12,833","13,166","21,117","7,900","2,089",,,,,,
29110,NEVADA                   ,NYE,"3,993","-23,586","-49,306","-27,788","-25,990",,,,,,
29120,NEVADA                   ,CARSON CITY,"116,358","216,363","242,147","211,266","260,850",,,,,,
29130,NEVADA                   ,PERSHING,"10,604","16,382","22,134","11,310","22,676",,,,,,
29140,NEVADA                   ,STOREY,"9,262","5,514","3,789","3,591","6,510",,,,,,
29150,NEVADA                   ,WASHOE,"736,768","1,277,613","1,461,800","1,348,657","1,213,104",,,,,,
29160,NEVADA                   ,WHITE PINE,"3,033",513,"-2,447","3,028",-295,,,,,,
30000,NEW HAMPSHIRE            ,BELKNAP,"17,371","96,785","123,217","48,770","2,581",,,,,,
30010,NEW HAMPSHIRE            ,CARROLL,"24,406","22,144","74,803","33,517","34,135",,,,,,
30020,NEW HAMPSHIRE            ,CHESHIRE,"14,175","75,871","116,364","58,459","12,898",,,,,,
30030,NEW HAMPSHIRE            ,COOS,"8,635","65,257","64,168","31,530","20,637",,,,,,
30040,NEW HAMPSHIRE            ,GRAFTON,"35,985","71,543","129,794","33,329","6,169",,,,,,
30050,NEW HAMPSHIRE            ,HILLSBOROUGH,"448,611","818,960","877,087","777,835","303,996",,,,,,
30060,NEW HAMPSHIRE            ,MERRIMACK,"26,242","191,884","318,286","145,741","48,292",,,,,,
30070,NEW HAMPSHIRE            ,ROCKINGHAM,"651,832","796,819","777,161","657,508","133,157",,,,,,
30080,NEW HAMPSHIRE            ,STRAFFORD,"47,606","172,218","268,147","89,903","7,215",,,,,,
30090,NEW HAMPSHIRE            ,SULLIVAN,"-15,805","24,860","51,497","14,077","7,471",,,,,,
31000,NEW JERSEY               ,ATLANTIC,"300,618","656,345","1,192,500","1,428,005","1,549,457",,,,,,
31100,NEW JERSEY               ,BERGEN,"-107,636","202,552","101,389","-22,310","-5,568",,,,,,
31150,NEW JERSEY               ,BURLINGTON,"-521,054","-264,374","-241,412","269,179","1,146,077",,,,,,
31160,NEW JERSEY               ,CAMDEN,"-895,657","-470,438","-435,663","366,904","1,807,506",,,,,,
31180,NEW JERSEY               ,CAPE MAY,"-181,681","-48,928","79,143","168,839","361,681",,,,,,
31190,NEW JERSEY               ,CUMBERLAND,"-318,563","-117,382","-116,415","102,790","466,334",,,,,,
31200,NEW JERSEY               ,ESSEX,"-547,744","129,901","54,700","-150,642","-25,130",,,,,,
31220,NEW JERSEY               ,GLOUCESTER,"-418,979","-224,086","-157,698","135,030","709,267",,,,,,
31230,NEW JERSEY               ,HUDSON,"-135,867","251,561","131,929","-34,040","-4,048",,,,,,
31250,NEW JERSEY               ,HUNTERDON,"-133,083","-134,032","-65,678","-23,457","40,921",,,,,,
31260,NEW JERSEY               ,MERCER,"-822,043","-583,664","-412,062","275,346","1,389,683",,,,,,
31270,NEW JERSEY               ,MIDDLESEX,"-416,123","-11,797","-29,365","-89,814","130,559",,,,,,
31290,NEW JERSEY               ,MONMOUTH,"-687,369","-279,888","-318,204","5,918","555,042",,,,,,
31300,NEW JERSEY               ,MORRIS,"-148,670","-41,227","-35,217","-20,582","244,735",,,,,,
31310,NEW JERSEY               ,OCEAN,"-758,941","-282,848","-318,471","52,458","726,745",,,,,,
31320,NEW JERSEY               ,PASSAIC,"-103,627","236,266","127,206","-19,203","31,655",,,,,,
31340,NEW JERSEY               ,SALEM,"-123,625","-50,610","-55,571","20,260","142,673",,,,,,
31350,NEW JERSEY               ,SOMERSET,"-185,585","-88,018","-69,644","-39,076","76,423",,,,,,
31360,NEW JERSEY               ,SUSSEX,"-179,582","-269,173","-210,078","-30,753","93,156",,,,,,
31370,NEW JERSEY               ,UNION,"-590,124","-463,047","-348,194","-143,921","13,229",,,,,,
31390,NEW JERSEY               ,WARREN,"-249,518","-311,315","-243,715","98,056","276,334",,,,,,
32000,NEW MEXICO               ,BERNALILLO,"360,837","677,034","505,939","453,015","282,427",,,,,,
32010,NEW MEXICO               ,CATRON,"2,945","7,093","1,287","1,506",629,,,,,,
32020,NEW MEXICO               ,CHAVES,"76,646","153,827","99,021","63,649","51,288",,,,,,
32025,NEW MEXICO               ,CIBOLA,"29,600","41,337","21,025","23,612","6,944",,,,,,
32030,NEW MEXICO               ,COLFAX,-107,"3,548","2,378","1,936",-814,,,,,,
32040,NEW MEXICO               ,CURRY,"15,549","28,373","16,789","-8,604","7,671",,,,,,
32050,NEW MEXICO               ,DEBACA,258,52,107,-21,719,,,,,,
32060,NEW MEXICO               ,DONA ANA,"-27,557","50,041","16,282","3,681","57,552",,,,,,
32070,NEW MEXICO               ,EDDY,"12,029","48,053","10,010","28,123","5,265",,,,,,
32080,NEW MEXICO               ,GRANT,"10,407","9,016","-31,464",-987,-191,,,,,,
32090,NEW MEXICO               ,GUADALUPE,"3,507","19,389","4,764","2,329","2,725",,,,,,
32100,NEW MEXICO               ,HARDING,-118,0,-17,0,-16,,,,,,
32110,NEW MEXICO               ,HIDALGO,-480,"4,908",501,"1,505",-74,,,,,,
32120,NEW MEXICO               ,LEA,"28,254","32,612","7,110","19,090","1,060",,,,,,
32130,NEW MEXICO               ,LINCOLN,"4,895","17,588","9,982","8,405","2,096",,,,,,
32131,NEW MEXICO               ,LOS ALAMOS,"5,435","2,709",-890,"1,523",-26,,,,,,
32140,NEW MEXICO               ,LUNA,"-5,117","4,415","1,191","1,970","5,566",,,,,,
32150,NEW MEXICO               ,MCKINLEY,"23,636","47,297","26,846","19,541","16,308",,,,,,
32160,NEW MEXICO               ,MORA,"-1,042",-755,-182,"2,436","2,355",,,,,,
32170,NEW MEXICO               ,OTERO,740,"3,059","3,912",726,519,,,,,,
32180,NEW MEXICO               ,QUAY,"-12,356","-8,099",799,"-8,611","-4,630",,,,,,
32190,NEW MEXICO               ,RIO ARRIBA,"11,932","19,381","16,726","11,468","10,095",,,,,,
32200,NEW MEXICO               ,ROOSEVELT,"4,078","10,959","-1,107",643,"5,629",,,,,,
32210,NEW MEXICO               ,SANDOVAL,"48,526","91,804","57,901","56,459","29,820",,,,,,
32220,NEW MEXICO               ,SAN JUAN,"114,602","221,198","163,587","117,289","86,518",,,,,,
32230,NEW MEXICO               ,SAN MIGUEL,"5,179","25,007","12,252","9,628","6,836",,,,,,
32240,NEW MEXICO               ,SANTA FE,"33,681","27,376","24,777","22,064","9,016",,,,,,
32250,NEW MEXICO               ,SIERRA,"5,491","14,449","9,079","1,786","9,541",,,,,,
32260,NEW MEXICO               ,SOCORRO,"11,376","14,314","15,876","13,135","5,703",,,,,,
32270,NEW MEXICO               ,TAOS,"34,308","11,304","3,786","3,700","5,341",,,,,,
32280,NEW MEXICO               ,TORRANCE,"18,005","25,208","18,546","15,971","8,897",,,,,,
32290,NEW MEXICO               ,UNION,"-5,395","-6,023","-1,424","-4,148","-7,102",,,,,,
32300,NEW MEXICO               ,VALENCIA,"59,151","92,077","60,010","48,106","29,299",,,,,,
33000,NEW YORK                 ,ALBANY,"186,033","120,642","185,562","260,332","179,964",,,,,,
33010,NEW YORK                 ,ALLEGANY,"56,727","73,171","70,060","36,299","50,247",,,,,,
33020,NEW YORK                 ,BRONX,"-252,879","544,106","-273,067","-47,082","-65,955",,,,,,
33030,NEW YORK                 ,BROOME,"-131,295","53,209","-94,222","-11,518","-61,975",,,,,,
33040,NEW YORK                 ,CATTARAUGUS,"52,430","45,106","28,426","89,465","64,550",,,,,,
33050,NEW YORK                 ,CAYUGA,"-85,694","12,582","-2,495","17,291","15,103",,,,,,
33060,NEW YORK                 ,CHAUTAUQUA,"-12,773","-31,160","-24,133","48,964","37,319",,,,,,
33070,NEW YORK                 ,CHEMUNG,"59,481","-80,839","-130,393","-59,528","91,459",,,,,,
33080,NEW YORK                 ,CHENANGO,"-21,054","1,201","-6,659","58,979","49,478",,,,,,
33090,NEW YORK                 ,CLINTON,"151,556","280,902","-65,402","73,415","57,739",,,,,,
33200,NEW YORK                 ,COLUMBIA,"225,802","151,422","153,561","123,240","74,336",,,,,,
33210,NEW YORK                 ,CORTLAND,"-8,562","20,766","-7,326","12,349","13,802",,,,,,
33220,NEW YORK                 ,DELAWARE,"-11,119","-16,214","2,135","74,981","62,957",,,,,,
33230,NEW YORK                 ,DUTCHESS,"389,902","360,254","210,920","388,884","2,907",,,,,,
33240,NEW YORK                 ,ERIE,"1,109,805","1,070,367","690,332","1,244,323","903,116",,,,,,
33260,NEW YORK                 ,ESSEX,"35,919","69,286","-11,260","47,957","31,488",,,,,,
33270,NEW YORK                 ,FRANKLIN,"48,350","13,028","-9,749","57,859","10,046",,,,,,
33280,NEW YORK                 ,FULTON,"-15,871","-27,436","-30,722","11,922","7,789",,,,,,
33290,NEW YORK                 ,GENESEE,"58,784","73,507","79,160","160,338","108,246",,,,,,
33300,NEW YORK                 ,GREENE,"134,815","79,777","54,915","65,734","34,017",,,,,,
33310,NEW YORK                 ,HAMILTON,-871,"9,968","-1,772",-103,107,,,,,,
33320,NEW YORK                 ,HERKIMER,523,"16,373","18,448","84,396","72,439",,,,,,
33330,NEW YORK                 ,JEFFERSON,"-24,513","16,847","-55,258","-137,063","15,313",,,,,,
33331,NEW YORK                 ,KINGS,"-385,965","669,003","-375,090","-45,875","-32,257",,,,,,
33340,NEW YORK                 ,LEWIS,"3,292","4,472","2,301","-7,159","5,671",,,,,,
33350,NEW YORK                 ,LIVINGSTON,"113,079","73,243","117,518","169,111","121,752",,,,,,
33360,NEW YORK                 ,MADISON,"-12,115","7,902",560,"-12,488","11,506",,,,,,
33370,NEW YORK                 ,MONROE,"1,059,645","1,371,055","1,616,515","1,893,499","1,459,152",,,,,,
33380,NEW YORK                 ,MONTGOMERY,"17,216",-621,"18,682","26,541","21,903",,,,,,
33400,NEW YORK                 ,NASSAU,"671,244","577,835","840,529","1,375,693","1,162,421",,,,,,
33420,NEW YORK                 ,NEW YORK,"-228,554","513,600","-234,298","-41,526","-15,698",,,,,,
33500,NEW YORK                 ,NIAGARA,"383,415","370,398","273,792","446,614","262,250",,,,,,
33510,NEW YORK                 ,ONEIDA,"95,524","150,078","176,271","255,327","282,452",,,,,,
33520,NEW YORK                 ,ONONDAGA,"-86,694","41,758","-13,111","-109,878","44,977",,,,,,
33530,NEW YORK                 ,ONTARIO,"69,281","100,931","104,000","148,805","105,540",,,,,,
33540,NEW YORK                 ,ORANGE,"304,333","161,489","173,389","317,397","-40,357",,,,,,
33550,NEW YORK                 ,ORLEANS,"25,800","48,869","34,295","67,902","57,538",,,,,,
33560,NEW YORK                 ,OSWEGO,"-25,325","2,695","-17,296","-20,066","11,215",,,,,,
33570,NEW YORK                 ,OTSEGO,"-42,777","-9,476","31,127","258,560","151,995",,,,,,
33580,NEW YORK                 ,PUTNAM,"17,345","45,283","10,183","35,086","31,774",,,,,,
33590,NEW YORK                 ,QUEENS,"-166,256","139,861","-168,342","243,134","227,539",,,,,,
33600,NEW YORK                 ,RENSSELAER,"10,450","-18,261","13,551","72,955",606,,,,,,
33610,NEW YORK                 ,RICHMOND,"-96,025","166,605","-76,603","-26,000","2,677",,,,,,
