"AGED - HOSPICE - 2012 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE",,,,,,,,,,,,,,
 CODE , STATE , COUNTY ,PART A ENROLLMENT ,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME ,PART A DSH ,PART A GME ,PART B ENROLLMENT ,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA ,
10130,FLORIDA                  ,DESOTO                 ,3983,1072809,269.35,1072808,269.35,0,0,0,3786,0,0,
10140,FLORIDA                  ,DIXIE                  ,2291,1226172,535.21,1226172,535.21,0,0,0,2120,0,0,
10150,FLORIDA                  ,DUVAL                  ,79036,46089459,583.15,46089460,583.15,0,0,0,71908,0,0,
10160,FLORIDA                  ,ESCAMBIA               ,36359,18721665,514.91,18721665,514.91,0,0,0,33926,0,0,
10170,FLORIDA                  ,FLAGLER                ,15578,7907989,507.64,7907990,507.64,0,0,0,14740,0,0,
10180,FLORIDA                  ,FRANKLIN               ,1572,507906,323.1,507905,323.09,0,0,0,1476,0,0,
10190,FLORIDA                  ,GADSDEN                ,3661,2443146,667.34,2443146,667.34,0,0,0,3186,0,0,
10200,FLORIDA                  ,GILCHRIST              ,2241,2053449,916.31,2053448,916.31,0,0,0,2084,0,0,
10210,FLORIDA                  ,GLADES                 ,820,350251,427.14,350251,427.14,0,0,0,769,0,0,
10220,FLORIDA                  ,GULF                   ,2339,904900,386.87,904900,386.87,0,0,0,2261,0,0,
10230,FLORIDA                  ,HAMILTON               ,1770,457879,258.69,457879,258.69,0,0,0,1650,0,0,
10240,FLORIDA                  ,HARDEE                 ,2572,1305240,507.48,1305240,507.48,0,0,0,2427,0,0,
10250,FLORIDA                  ,HENDRY                 ,3295,2112165,641.02,2112164,641.02,0,0,0,3030,0,0,
10260,FLORIDA                  ,HERNANDO               ,23717,13486419,568.64,13486419,568.64,0,0,0,22316,0,0,
10270,FLORIDA                  ,HIGHLANDS              ,20417,11347259,555.78,11347258,555.77,0,0,0,19639,0,0,
10280,FLORIDA                  ,HILLSBOROUGH           ,87563,72163897,824.14,72163897,824.14,0,0,0,77646,0,0,
10290,FLORIDA                  ,HOLMES                 ,2998,1695793,565.64,1695793,565.64,0,0,0,2871,0,0,
10300,FLORIDA                  ,INDIAN RIVER           ,29339,7442820,253.68,7442820,253.68,0,0,0,27975,0,0,
10310,FLORIDA                  ,JACKSON                ,7245,5386686,743.5,5386686,743.5,0,0,0,6919,0,0,
10320,FLORIDA                  ,JEFFERSON              ,1507,864514,573.67,864514,573.67,0,0,0,1320,0,0,
10330,FLORIDA                  ,LAFAYETTE              ,689,403772,586.03,403772,586.03,0,0,0,651,0,0,
10340,FLORIDA                  ,LAKE                   ,83770,23025735,274.87,23025736,274.87,0,0,0,80299,0,0,
10350,FLORIDA                  ,LEE                    ,92183,65979379,715.74,65979379,715.74,0,0,0,86425,0,0,
10360,FLORIDA                  ,LEON                   ,16578,9946650,599.99,9946651,599.99,0,0,0,13594,0,0,
10370,FLORIDA                  ,LEVY                   ,5874,3284253,559.12,3284253,559.12,0,0,0,5404,0,0,
10380,FLORIDA                  ,LIBERTY                ,637,345295,542.06,345294,542.06,0,0,0,588,0,0,
10390,FLORIDA                  ,MADISON                ,2395,644406,269.06,644406,269.06,0,0,0,2229,0,0,
