AGED -- REPRICING ADJUSTMENTS TO THE 2008-2012 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,,
26996,MISSOURI                 ,WRIGHT,"47,268","31,896","-65,871","-69,498","-6,443",,,,,,
27000,MONTANA                  ,BEAVERHEAD,"68,942","71,633","45,611","13,317","2,875",,,,,,
27010,MONTANA                  ,BIG HORN,"81,172","79,303","46,389","15,904","3,722",,,,,,
27020,MONTANA                  ,BLAINE,"49,083","56,050","28,565","8,786","1,990",,,,,,
27030,MONTANA                  ,BROADWATER,"59,490","67,080","42,000","8,786","2,767",,,,,,
27040,MONTANA                  ,CARBON,"118,205","116,598","75,726","19,365","4,706",,,,,,
27050,MONTANA                  ,CARTER,"14,839","12,017","6,270",992,217,,,,,,
27060,MONTANA                  ,CASCADE,"1,250,849","1,321,140","703,183","177,922","39,072",,,,,,
27070,MONTANA                  ,CHOUTEAU,"96,785","88,580","48,273","12,326","2,664",,,,,,
27080,MONTANA                  ,CUSTER,"146,298","163,462","91,281","23,440","4,904",,,,,,
27090,MONTANA                  ,DANIELS,"25,269","29,854","14,637","4,362",999,,,,,,
27100,MONTANA                  ,DAWSON,"68,875","68,044","43,171","11,418","2,923",,,,,,
27110,MONTANA                  ,DEER LODGE,"97,367","105,318","63,075","17,929","3,142",,,,,,
27120,MONTANA                  ,FALLON,"28,297","33,789","16,911","5,786",774,,,,,,
27130,MONTANA                  ,FERGUS,"176,676","175,292","94,817","27,816","5,931",,,,,,
27140,MONTANA                  ,FLATHEAD,"887,017","987,190","587,602","161,471","37,492",,,,,,
27150,MONTANA                  ,GALLATIN,"632,670","716,069","430,399","104,057","25,877",,,,,,
27160,MONTANA                  ,GARFIELD,"20,134","15,373","9,614","2,930",601,,,,,,
27170,MONTANA                  ,GLACIER,"62,895","65,490","38,245","12,071","2,525",,,,,,
27180,MONTANA                  ,GOLDEN VALLEY,"9,923","13,517","8,559","3,072",598,,,,,,
27190,MONTANA                  ,GRANITE,"31,971","30,037","19,895","6,883","1,352",,,,,,
27200,MONTANA                  ,HILL,"99,868","102,574","62,534","15,879","3,676",,,,,,
27210,MONTANA                  ,JEFFERSON,"99,845","103,463","68,767","19,908","4,506",,,,,,
27220,MONTANA                  ,JUDITH BASIN,"38,478","43,848","18,652","5,670","1,047",,,,,,
27230,MONTANA                  ,LAKE,"216,007","221,900","128,245","42,849","11,021",,,,,,
27240,MONTANA                  ,LEWIS AND CLARK,"588,920","618,622","368,714","108,042","24,846",,,,,,
27250,MONTANA                  ,LIBERTY,"36,688","34,115","20,422","6,377","1,417",,,,,,
27260,MONTANA                  ,LINCOLN,"151,960","184,161","109,966","31,503","6,518",,,,,,
27270,MONTANA                  ,MCCONE,"21,160","16,339","10,556","2,645",663,,,,,,
27280,MONTANA                  ,MADISON,"77,099","80,333","49,074","14,713","3,779",,,,,,
27290,MONTANA                  ,MEAGHER,"18,824","30,150","17,046","4,279","1,136",,,,,,
27300,MONTANA                  ,MINERAL,"49,161","51,839","29,589","10,830","2,616",,,,,,
27310,MONTANA                  ,MISSOULA,"917,357","924,100","568,911","182,763","42,563",,,,,,
27320,MONTANA                  ,MUSSELSHELL,"48,508","59,766","32,652","8,544","1,934",,,,,,
27330,MONTANA                  ,PARK,"108,447","123,929","71,637","22,176","5,160",,,,,,
27340,MONTANA                  ,PETROLEUM,"4,192","4,224","2,921","1,088",226,,,,,,
27350,MONTANA                  ,PHILLIPS,"43,216","48,320","27,059","8,395","1,904",,,,,,
27360,MONTANA                  ,PONDERA,"76,294","72,485","41,457","10,581","2,494",,,,,,
27370,MONTANA                  ,POWDER RIVER,"15,813","15,356","10,872","3,020",420,,,,,,
27380,MONTANA                  ,POWELL,"71,880","72,143","42,582","12,329","2,837",,,,,,
27390,MONTANA                  ,PRAIRIE,"16,402","19,393","9,509","3,170",705,,,,,,
27400,MONTANA                  ,RAVALLI,"516,923","549,036","330,211","91,547","21,601",,,,,,
27410,MONTANA                  ,RICHLAND,"97,863","92,786","54,941","15,915","3,105",,,,,,
27420,MONTANA                  ,ROOSEVELT,"54,945","64,041","36,473","9,014","2,474",,,,,,
27430,MONTANA                  ,ROSEBUD,"67,090","77,767","45,168","13,141","3,037",,,,,,
27440,MONTANA                  ,SANDERS,"87,129","90,151","53,731","16,214","4,371",,,,,,
27450,MONTANA                  ,SHERIDAN,"59,210","60,894","32,552","7,693","1,763",,,,,,
27460,MONTANA                  ,SILVER BOW,"425,668","444,057","249,248","63,133","14,092",,,,,,
27470,MONTANA                  ,STILLWATER,"87,051","98,004","61,358","18,352","4,301",,,,,,
27480,MONTANA                  ,SWEET GRASS,"42,442","39,224","26,938","6,643","1,414",,,,,,
27490,MONTANA                  ,TETON,"75,382","84,119","49,377","13,721","2,653",,,,,,
27500,MONTANA                  ,TOOLE,"19,335","23,685","16,444","4,659",913,,,,,,
27510,MONTANA                  ,TREASURE,"13,545","17,698","6,464","1,866",522,,,,,,
27520,MONTANA                  ,VALLEY,"72,843","68,230","44,562","15,261","3,475",,,,,,
27530,MONTANA                  ,WHEATLAND,"18,936","23,445","13,432","3,928",947,,,,,,
27540,MONTANA                  ,WIBAUX,"8,943","10,120","6,484","2,235",307,,,,,,
27550,MONTANA                  ,YELLOWSTONE,"1,522,463","1,627,218","939,239","257,806","63,024",,,,,,
28000,NEBRASKA                 ,ADAMS,"73,116","68,624","-87,880","-96,941","11,447",,,,,,
28010,NEBRASKA                 ,ANTELOPE,"12,127","13,305","-12,806","-15,879","2,446",,,,,,
28020,NEBRASKA                 ,ARTHUR,"1,351","1,445","-1,604","-1,448",355,,,,,,
28030,NEBRASKA                 ,BANNER,"2,232","1,700",653,-635,211,,,,,,
28040,NEBRASKA                 ,BLAINE,838,751,"-1,169","-1,231",228,,,,,,
28050,NEBRASKA                 ,BOONE,"9,551","9,786","-10,534","-13,522","2,238",,,,,,
28060,NEBRASKA                 ,BOX BUTTE,"23,654","26,705","-4,319","-11,965","2,772",,,,,,
28070,NEBRASKA                 ,BOYD,"10,215","13,636",602,"-6,185",719,,,,,,
28080,NEBRASKA                 ,BROWN,"7,101","8,892","-7,182","-8,957","1,435",,,,,,
28090,NEBRASKA                 ,BUFFALO,"72,045","76,953","-96,551","-110,591","15,222",,,,,,
28100,NEBRASKA                 ,BURT,"17,613","17,147","-17,056","-21,585","3,110",,,,,,
28110,NEBRASKA                 ,BUTLER,"15,092","15,179","-21,658","-27,033","3,133",,,,,,
28120,NEBRASKA                 ,CASS,"37,986","42,976","-48,068","-57,474","7,693",,,,,,
28130,NEBRASKA                 ,CEDAR,"36,373","54,289","8,696","-11,696","1,215",,,,,,
28140,NEBRASKA                 ,CHASE,"7,703","8,884","-5,240","-5,254","1,905",,,,,,
28150,NEBRASKA                 ,CHERRY,"17,282","19,607","-3,756","-10,262","1,422",,,,,,
28160,NEBRASKA                 ,CHEYENNE,"30,069","34,004","5,187","-5,791","4,554",,,,,,
28170,NEBRASKA                 ,CLAY,"17,499","17,953","-20,266","-22,910","2,931",,,,,,
28180,NEBRASKA                 ,COLFAX,"32,120","31,572","-37,510","-46,404","5,147",,,,,,
28190,NEBRASKA                 ,CUMING,"14,787","17,852","-16,185","-19,739","2,502",,,,,,
28200,NEBRASKA                 ,CUSTER,"24,815","27,159","-31,683","-37,917","5,333",,,,,,
28210,NEBRASKA                 ,DAKOTA,"28,467","37,141","-11,546","-23,750","3,603",,,,,,
28220,NEBRASKA                 ,DAWES,"25,474","26,307","4,825","-6,362","1,243",,,,,,
28230,NEBRASKA                 ,DAWSON,"30,450","31,297","-36,834","-39,958","6,331",,,,,,
28240,NEBRASKA                 ,DEUEL,"6,478","6,672",217,"-2,363","1,191",,,,,,
28250,NEBRASKA                 ,DIXON,"17,191","20,618","-7,720","-16,817","2,822",,,,,,
28260,NEBRASKA                 ,DODGE,"92,955","92,184","-112,033","-136,175","17,484",,,,,,
28270,NEBRASKA                 ,DOUGLAS,"609,931","638,883","-757,291","-915,393","119,801",,,,,,
28280,NEBRASKA                 ,DUNDY,"3,558","4,439","-1,147","-1,961",931,,,,,,
28290,NEBRASKA                 ,FILLMORE,"14,099","14,833","-18,514","-22,121","2,636",,,,,,
28300,NEBRASKA                 ,FRANKLIN,"8,678","8,365","-10,088","-10,223","1,395",,,,,,
28310,NEBRASKA                 ,FRONTIER,"6,168","5,549","-7,615","-7,685","1,289",,,,,,
28320,NEBRASKA                 ,FURNAS,"12,106","11,826","-14,347","-15,500","2,275",,,,,,
28330,NEBRASKA                 ,GAGE,"54,647","54,678","-66,335","-71,052","9,028",,,,,,
28340,NEBRASKA                 ,GARDEN,"6,771","7,387","-1,554","-4,147","1,565",,,,,,
28350,NEBRASKA                 ,GARFIELD,"5,103","5,490","-7,193","-7,879","1,078",,,,,,
28360,NEBRASKA                 ,GOSPER,"4,622","5,088","-5,993","-6,537","1,187",,,,,,
28370,NEBRASKA                 ,GRANT,"2,784","1,913",-788,"-1,096",436,,,,,,
28380,NEBRASKA                 ,GREELEY,"5,190","5,372","-6,564","-8,708",997,,,,,,
28390,NEBRASKA                 ,HALL,"97,261","102,662","-132,988","-154,393","22,720",,,,,,
28400,NEBRASKA                 ,HAMILTON,"15,380","17,008","-18,499","-22,459","3,166",,,,,,
28410,NEBRASKA                 ,HARLAN,"7,185","8,136","-9,030","-11,269","1,502",,,,,,
28420,NEBRASKA                 ,HAYES,551,857,-924,"-1,215",199,,,,,,
28430,NEBRASKA                 ,HITCHCOCK,"6,854","7,874","-6,458","-8,192","1,573",,,,,,
28440,NEBRASKA                 ,HOLT,"27,177","26,533","-21,218","-24,734","3,628",,,,,,
28450,NEBRASKA                 ,HOOKER,"2,720","2,507","-3,065","-3,223",502,,,,,,
28460,NEBRASKA                 ,HOWARD,"11,405","12,144","-14,383","-17,490","2,550",,,,,,
28470,NEBRASKA                 ,JEFFERSON,"13,307","14,435","-17,438","-18,836","2,673",,,,,,
28480,NEBRASKA                 ,JOHNSON,"10,279","10,774","-13,812","-13,209","1,975",,,,,,
28490,NEBRASKA                 ,KEARNEY,"10,876","12,842","-15,534","-18,815","2,641",,,,,,
28500,NEBRASKA                 ,KEITH,"17,108","19,012","-11,538","-16,560","4,178",,,,,,
28510,NEBRASKA                 ,KEYA PAHA,"2,992","3,248",-534,"-1,145",195,,,,,,
28520,NEBRASKA                 ,KIMBALL,"29,627","32,371","12,349","-3,324","2,158",,,,,,
28530,NEBRASKA                 ,KNOX,"48,143","69,425","13,097","-16,615","1,727",,,,,,
28540,NEBRASKA                 ,LANCASTER,"436,777","439,785","-561,468","-678,839","81,742",,,,,,
28550,NEBRASKA                 ,LINCOLN,"59,603","60,176","-63,048","-74,542","12,669",,,,,,
28560,NEBRASKA                 ,LOGAN,"2,221","2,208","-2,123","-2,282",482,,,,,,
28570,NEBRASKA                 ,LOUP,"1,047",878,-871,-926,147,,,,,,
28580,NEBRASKA                 ,MCPHERSON,"1,458",963,"-1,037","-1,627",282,,,,,,
28590,NEBRASKA                 ,MADISON,"73,876","74,930","-83,689","-107,593","14,312",,,,,,
28600,NEBRASKA                 ,MERRICK,"12,434","13,966","-15,290","-17,911","2,519",,,,,,
28610,NEBRASKA                 ,MORRILL,"11,716","14,268","-2,363","-8,560","2,053",,,,,,
28620,NEBRASKA                 ,NANCE,"7,458","7,760","-8,305","-10,218","1,414",,,,,,
28630,NEBRASKA                 ,NEMAHA,"16,075","14,723","-18,278","-20,260","2,790",,,,,,
28640,NEBRASKA                 ,NUCKOLLS,"10,782","9,660","-11,904","-12,666","1,820",,,,,,
28650,NEBRASKA                 ,OTOE,"27,357","27,710","-32,073","-39,823","5,010",,,,,,
28660,NEBRASKA                 ,PAWNEE,"6,634","6,659","-8,439","-8,903","1,132",,,,,,
28670,NEBRASKA                 ,PERKINS,"6,333","6,041","-3,905","-4,870","1,531",,,,,,
28680,NEBRASKA                 ,PHELPS,"19,058","20,315","-24,605","-29,924","3,849",,,,,,
28690,NEBRASKA                 ,PIERCE,"15,414","15,083","-12,691","-17,866","2,432",,,,,,
28700,NEBRASKA                 ,PLATTE,"37,672","42,299","-53,413","-84,098","10,001",,,,,,
28710,NEBRASKA                 ,POLK,"10,385","12,011","-12,427","-18,257","2,531",,,,,,
28720,NEBRASKA                 ,RED WILLOW,"19,292","22,269","-23,652","-26,152","4,347",,,,,,
28730,NEBRASKA                 ,RICHARDSON,"17,581","19,317","-22,536","-29,008","2,568",,,,,,
28740,NEBRASKA                 ,ROCK,"3,154","2,724","-2,711","-4,007",551,,,,,,
28750,NEBRASKA                 ,SALINE,"26,138","26,853","-29,390","-34,512","4,598",,,,,,
28760,NEBRASKA                 ,SARPY,"122,989","138,729","-167,703","-207,497","29,573",,,,,,
28770,NEBRASKA                 ,SAUNDERS,"41,367","43,937","-47,580","-53,419","7,051",,,,,,
28780,NEBRASKA                 ,SCOTTS BLUFF,"84,668","98,555","-42,913","-67,450","17,399",,,,,,
28790,NEBRASKA                 ,SEWARD,"24,642","28,174","-39,070","-39,376","5,597",,,,,,
28800,NEBRASKA                 ,SHERIDAN,"33,132","29,828","5,436","-4,722",907,,,,,,
28810,NEBRASKA                 ,SHERMAN,"7,748","8,344","-10,141","-10,824","1,346",,,,,,
28820,NEBRASKA                 ,SIOUX,"1,880","1,662",-475,-531,113,,,,,,
28830,NEBRASKA                 ,STANTON,"6,301","7,287","-8,431","-10,355","1,389",,,,,,
28840,NEBRASKA                 ,THAYER,"12,799","13,545","-13,500","-16,452","1,968",,,,,,
28850,NEBRASKA                 ,THOMAS,"1,116","1,412","-1,387","-2,362",296,,,,,,
28860,NEBRASKA                 ,THURSTON,"13,922","15,508","-4,996","-11,781","1,451",,,,,,
28870,NEBRASKA                 ,VALLEY,"13,682","11,869","-14,062","-16,021","2,306",,,,,,
28880,NEBRASKA                 ,WASHINGTON,"26,398","28,846","-33,570","-42,222","5,118",,,,,,
28890,NEBRASKA                 ,WAYNE,"12,768","12,997","-10,897","-14,820","2,517",,,,,,
28900,NEBRASKA                 ,WEBSTER,"11,303","10,699","-12,634","-13,369","1,736",,,,,,
28910,NEBRASKA                 ,WHEELER,"1,727","1,571","-1,632","-1,721",331,,,,,,
28920,NEBRASKA                 ,YORK,"27,935","30,824","-35,784","-42,122","5,779",,,,,,
29000,NEVADA                   ,CHURCHILL,"33,524","55,263","48,388","19,047","-30,083",,,,,,
29010,NEVADA                   ,CLARK,"2,027,782","3,195,130","2,630,808","1,103,422","-1,278,966",,,,,,
29020,NEVADA                   ,DOUGLAS,"88,248","142,136","103,180","29,858","-49,169",,,,,,
29030,NEVADA                   ,ELKO,"29,892","44,331","25,189","2,340","-14,508",,,,,,
29040,NEVADA                   ,ESMERALDA,746,"1,486","1,986",511,-334,,,,,,
29050,NEVADA                   ,EUREKA,983,"1,643","1,514",363,-701,,,,,,
29060,NEVADA                   ,HUMBOLDT,"14,400","22,558","16,743","5,550","-10,021",,,,,,
29070,NEVADA                   ,LANDER,"2,949","5,383","4,022","1,711","-2,198",,,,,,
29080,NEVADA                   ,LINCOLN,"13,172","19,241","8,052","3,995","-9,988",,,,,,
29090,NEVADA                   ,LYON,"69,691","112,826","96,590","31,547","-53,587",,,,,,
29100,NEVADA                   ,MINERAL,"7,364","13,083","8,074","3,872","-5,289",,,,,,
29110,NEVADA                   ,NYE,"80,268","137,677","105,544","34,035","-55,411",,,,,,
29120,NEVADA                   ,CARSON CITY,"121,212","195,029","161,745","56,492","-86,810",,,,,,
29130,NEVADA                   ,PERSHING,"4,060","5,866","6,257","1,697","-3,097",,,,,,
29140,NEVADA                   ,STOREY,"1,293","2,687","1,875",835,"-1,140",,,,,,
29150,NEVADA                   ,WASHOE,"376,221","678,408","564,543","233,010","-309,613",,,,,,
29160,NEVADA                   ,WHITE PINE,"8,803","11,813","4,189","-6,597","-1,331",,,,,,
30000,NEW HAMPSHIRE            ,BELKNAP,"97,939","156,212","165,322","87,577","28,356",,,,,,
30010,NEW HAMPSHIRE            ,CARROLL,"33,975","67,405","68,643","10,567","9,938",,,,,,
30020,NEW HAMPSHIRE            ,CHESHIRE,"72,971","123,182","147,319","73,966","22,925",,,,,,
30030,NEW HAMPSHIRE            ,COOS,"39,520","57,550","55,518","30,594","7,813",,,,,,
30040,NEW HAMPSHIRE            ,GRAFTON,"101,770","159,567","178,276","98,615","27,794",,,,,,
30050,NEW HAMPSHIRE            ,HILLSBOROUGH,"242,460","523,535","599,300","348,009","182,512",,,,,,
30060,NEW HAMPSHIRE            ,MERRIMACK,"222,991","343,788","373,775","231,247","73,352",,,,,,
30070,NEW HAMPSHIRE            ,ROCKINGHAM,"-23,982","191,089","219,781","43,415","112,818",,,,,,
30080,NEW HAMPSHIRE            ,STRAFFORD,"145,193","235,062","262,624","150,935","49,094",,,,,,
30090,NEW HAMPSHIRE            ,SULLIVAN,"52,214","71,187","77,714","43,213","13,469",,,,,,
31000,NEW JERSEY               ,ATLANTIC,"-604,523","-850,055","-891,171","-384,038","109,613",,,,,,
31100,NEW JERSEY               ,BERGEN,"-6,647,734","-7,756,130","-7,565,821","-4,559,788","-99,811",,,,,,
31150,NEW JERSEY               ,BURLINGTON,"-797,316","-1,112,435","-1,141,007","-509,011","142,133",,,,,,
31160,NEW JERSEY               ,CAMDEN,"-881,155","-1,232,548","-1,266,573","-532,292","162,056",,,,,,
31180,NEW JERSEY               ,CAPE MAY,"-300,031","-439,681","-463,650","-220,968","45,001",,,,,,
31190,NEW JERSEY               ,CUMBERLAND,"-278,257","-378,965","-411,548","-168,294","56,979",,,,,,
31200,NEW JERSEY               ,ESSEX,"-3,954,556","-4,385,035","-4,342,774","-2,511,644","-99,439",,,,,,
31220,NEW JERSEY               ,GLOUCESTER,"-451,055","-630,485","-645,593","-274,206","87,706",,,,,,
31230,NEW JERSEY               ,HUDSON,"-2,922,594","-3,173,514","-3,102,737","-1,754,018","-43,778",,,,,,
31250,NEW JERSEY               ,HUNTERDON,"-602,685","-708,483","-727,205","-428,559","-14,491",,,,,,
31260,NEW JERSEY               ,MERCER,"-944,151","-1,217,551","-1,247,365","-585,002","114,364",,,,,,
31270,NEW JERSEY               ,MIDDLESEX,"-4,190,799","-4,849,729","-4,702,069","-2,658,085","-70,628",,,,,,
31290,NEW JERSEY               ,MONMOUTH,"-1,904,793","-2,493,337","-2,492,572","-1,190,455","300,424",,,,,,
31300,NEW JERSEY               ,MORRIS,"-2,858,784","-3,398,317","-3,403,244","-2,000,305","-88,315",,,,,,
31310,NEW JERSEY               ,OCEAN,"-2,401,016","-3,348,084","-3,304,034","-1,466,088","369,848",,,,,,
31320,NEW JERSEY               ,PASSAIC,"-2,678,553","-3,013,575","-3,077,713","-1,803,889","-70,752",,,,,,
31340,NEW JERSEY               ,SALEM,"-112,799","-173,598","-169,337","-53,971","45,927",,,,,,
31350,NEW JERSEY               ,SOMERSET,"-1,547,467","-1,880,881","-1,881,984","-1,116,856","-45,543",,,,,,
31360,NEW JERSEY               ,SUSSEX,"-663,608","-826,364","-849,485","-506,119","-12,038",,,,,,
31370,NEW JERSEY               ,UNION,"-3,131,847","-3,566,156","-3,498,689","-1,952,367","-83,628",,,,,,
31390,NEW JERSEY               ,WARREN,"-559,277","-696,060","-777,310","-477,943","-19,931",,,,,,
32000,NEW MEXICO               ,BERNALILLO,"731,034","546,959","-602,770","-597,554","212,334",,,,,,
32010,NEW MEXICO               ,CATRON,"7,933","8,296","-2,994","-4,415","2,055",,,,,,
32020,NEW MEXICO               ,CHAVES,"145,648","112,537","-142,714","-144,153","46,286",,,,,,
32025,NEW MEXICO               ,CIBOLA,"23,849","22,336","-20,435","-25,029","10,185",,,,,,
32030,NEW MEXICO               ,COLFAX,"30,942","31,664","-18,210","-17,212","11,603",,,,,,
32040,NEW MEXICO               ,CURRY,"79,070","54,222","-86,835","-91,653","23,673",,,,,,
32050,NEW MEXICO               ,DEBACA,"6,809","3,895","-4,789","-6,555","1,550",,,,,,
32060,NEW MEXICO               ,DONA ANA,"459,429","362,669","-415,341","-444,544","128,468",,,,,,
32070,NEW MEXICO               ,EDDY,"118,859","92,370","-124,717","-122,166","33,776",,,,,,
32080,NEW MEXICO               ,GRANT,"80,705","64,030","-59,701","-59,783","21,614",,,,,,
32090,NEW MEXICO               ,GUADALUPE,"9,396","6,806","-7,285","-9,064","3,000",,,,,,
32100,NEW MEXICO               ,HARDING,"1,646","1,190","-2,220","-3,007",576,,,,,,
32110,NEW MEXICO               ,HIDALGO,"7,753","7,544","-3,381","-5,732","2,236",,,,,,
32120,NEW MEXICO               ,LEA,"96,575","71,355","-127,358","-134,959","25,792",,,,,,
32130,NEW MEXICO               ,LINCOLN,"55,060","45,478","-51,904","-50,688","18,399",,,,,,
32131,NEW MEXICO               ,LOS ALAMOS,"46,544","36,839","-39,751","-42,859","15,562",,,,,,
32140,NEW MEXICO               ,LUNA,"79,351","62,043","-61,282","-61,299","21,305",,,,,,
32150,NEW MEXICO               ,MCKINLEY,"50,904","39,306","-42,872","-44,519","16,674",,,,,,
32160,NEW MEXICO               ,MORA,"9,775","7,328","-8,782","-7,225","3,097",,,,,,
32170,NEW MEXICO               ,OTERO,"175,114","136,550","-165,618","-173,169","51,028",,,,,,
32180,NEW MEXICO               ,QUAY,"26,894","21,587","-33,255","-30,708","7,523",,,,,,
32190,NEW MEXICO               ,RIO ARRIBA,"61,429","44,281","-47,883","-48,985","20,599",,,,,,
32200,NEW MEXICO               ,ROOSEVELT,"30,611","22,551","-35,776","-34,388","8,076",,,,,,
32210,NEW MEXICO               ,SANDOVAL,"123,468","92,772","-101,199","-105,773","41,531",,,,,,
32220,NEW MEXICO               ,SAN JUAN,"167,033","137,275","-103,036","-121,358","73,443",,,,,,
32230,NEW MEXICO               ,SAN MIGUEL,"57,860","43,860","-46,637","-50,425","21,457",,,,,,
32240,NEW MEXICO               ,SANTA FE,"281,881","231,537","-267,029","-293,022","105,541",,,,,,
32250,NEW MEXICO               ,SIERRA,"45,883","34,820","-34,647","-31,962","12,419",,,,,,
32260,NEW MEXICO               ,SOCORRO,"27,313","20,279","-26,444","-24,982","8,802",,,,,,
32270,NEW MEXICO               ,TAOS,"58,078","46,776","-48,425","-53,838","22,075",,,,,,
32280,NEW MEXICO               ,TORRANCE,"15,284","12,803","-13,114","-13,588","5,104",,,,,,
32290,NEW MEXICO               ,UNION,"10,397","8,526","-14,154","-16,219","3,109",,,,,,
32300,NEW MEXICO               ,VALENCIA,"76,591","60,441","-61,777","-65,295","22,048",,,,,,
33000,NEW YORK                 ,ALBANY,"566,643","645,638","-53,616","-171,822","200,232",,,,,,
33010,NEW YORK                 ,ALLEGANY,"78,164","86,104",-743,"-18,985","26,595",,,,,,
33020,NEW YORK                 ,BRONX,"-3,732,494","-2,769,232","-2,799,147","-2,386,562","1,492,910",,,,,,
33030,NEW YORK                 ,BROOME,"441,476","501,893","-21,309","-115,128","169,967",,,,,,
33040,NEW YORK                 ,CATTARAUGUS,"140,399","148,009","-12,449","-47,878","46,830",,,,,,
33050,NEW YORK                 ,CAYUGA,"199,549","238,016","-22,476","-65,753","71,317",,,,,,
33060,NEW YORK                 ,CHAUTAUQUA,"213,206","249,496","-92,834","-141,610","65,450",,,,,,
33070,NEW YORK                 ,CHEMUNG,"166,765","187,675","-15,760","-50,230","71,703",,,,,,
33080,NEW YORK                 ,CHENANGO,"87,904","101,187",-882,"-22,687","38,659",,,,,,
33090,NEW YORK                 ,CLINTON,"172,719","206,202","4,014","-33,134","70,358",,,,,,
33200,NEW YORK                 ,COLUMBIA,"38,095","79,099","10,473","6,548","95,752",,,,,,
33210,NEW YORK                 ,CORTLAND,"109,646","129,920","-7,075","-33,728","43,346",,,,,,
33220,NEW YORK                 ,DELAWARE,"46,083","68,081","5,107","-4,151","53,785",,,,,,
33230,NEW YORK                 ,DUTCHESS,"-4,288","290,969","219,988","290,409","681,910",,,,,,
33240,NEW YORK                 ,ERIE,"1,216,541","1,357,967","-86,733","-389,136","393,535",,,,,,
33260,NEW YORK                 ,ESSEX,"80,219","97,289","2,717","-17,774","35,223",,,,,,
33270,NEW YORK                 ,FRANKLIN,"76,172","87,831","6,193","-11,060","33,113",,,,,,
33280,NEW YORK                 ,FULTON,"92,909","118,381","-1,280","-22,359","38,223",,,,,,
33290,NEW YORK                 ,GENESEE,"84,324","99,428","-3,540","-18,718","27,875",,,,,,
33300,NEW YORK                 ,GREENE,"69,816","100,845","21,129","11,127","73,865",,,,,,
33310,NEW YORK                 ,HAMILTON,"15,175","17,298","-3,606","-6,138","5,926",,,,,,
33320,NEW YORK                 ,HERKIMER,"130,705","158,991","-4,329","-31,907","49,811",,,,,,
33330,NEW YORK                 ,JEFFERSON,"194,250","234,013","-20,935","-68,837","72,080",,,,,,
33331,NEW YORK                 ,KINGS,"-13,699,450","-11,124,055","-11,738,622","-10,490,862","4,979,931",,,,,,
33340,NEW YORK                 ,LEWIS,"44,798","55,711","-1,095","-10,671","18,378",,,,,,
33350,NEW YORK                 ,LIVINGSTON,"65,084","71,759","-4,002","-15,204","22,038",,,,,,
33360,NEW YORK                 ,MADISON,"176,531","198,024","-24,210","-59,689","57,110",,,,,,
33370,NEW YORK                 ,MONROE,"565,793","652,698","-6,829","-126,347","204,419",,,,,,
33380,NEW YORK                 ,MONTGOMERY,"127,984","160,436","-3,953","-32,368","48,211",,,,,,
33400,NEW YORK                 ,NASSAU,"-10,654,543","-8,138,629","-8,105,352","-7,379,060","4,930,985",,,,,,
33420,NEW YORK                 ,NEW YORK,"-14,137,001","-12,319,802","-12,380,279","-10,452,863","2,464,794",,,,,,
33500,NEW YORK                 ,NIAGARA,"339,753","397,206","-13,774","-85,183","116,657",,,,,,
33510,NEW YORK                 ,ONEIDA,"617,050","736,537","-51,865","-180,420","230,020",,,,,,
33520,NEW YORK                 ,ONONDAGA,"1,302,272","1,490,981","-205,318","-479,010","405,141",,,,,,
33530,NEW YORK                 ,ONTARIO,"107,706","122,849",283,"-26,800","40,591",,,,,,
33540,NEW YORK                 ,ORANGE,"-118,804","137,961","77,412","295,591","777,445",,,,,,
33550,NEW YORK                 ,ORLEANS,"45,331","50,324","1,206","-9,009","14,749",,,,,,
33560,NEW YORK                 ,OSWEGO,"273,138","314,362","-37,431","-96,370","96,320",,,,,,
33570,NEW YORK                 ,OTSEGO,"84,742","105,282","8,308","-14,488","48,505",,,,,,
33580,NEW YORK                 ,PUTNAM,"-203,412","-159,560","-187,270","-162,175","242,726",,,,,,
33590,NEW YORK                 ,QUEENS,"-3,872,110","-1,856,733","-2,248,356","-3,529,360","3,856,284",,,,,,
33600,NEW YORK                 ,RENSSELAER,"284,151","340,862","-12,729","-77,172","112,450",,,,,,
33610,NEW YORK                 ,RICHMOND,"-1,841,912","-1,543,195","-1,581,083","-1,462,358","902,353",,,,,,
33620,NEW YORK                 ,ROCKLAND,"-2,038,248","-1,777,265","-1,774,769","-1,439,736","859,156",,,,,,
33630,NEW YORK                 ,ST. LAWRENCE,"194,840","230,035","11,217","-39,658","82,653",,,,,,
33640,NEW YORK                 ,SARATOGA,"374,554","471,718","-29,996","-122,030","152,987",,,,,,
33650,NEW YORK                 ,SCHENECTADY,"335,263","375,831","-23,744","-87,633","120,419",,,,,,
33660,NEW YORK                 ,SCHOHARIE,"49,670","63,359",-780,"-11,630","25,421",,,,,,
33670,NEW YORK                 ,SCHUYLER,"29,837","35,368","-1,508","-10,414","13,249",,,,,,
33680,NEW YORK                 ,SENECA,"48,770","56,747",-992,"-15,170","17,237",,,,,,
33690,NEW YORK                 ,STEUBEN,"167,378","183,539","-13,796","-55,019","65,877",,,,,,
