DISABLED -- REPRICING ADJUSTMENTS TO THE 2008-2012 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,,,,,,,
,,,2008,2009,2010,2011,2012,,,,,,,,,,,
06020,COLORADO                 ,ARAPAHOE,"70,708","127,799","116,791","123,560","57,053",,,,,,,,,,,
06030,COLORADO                 ,ARCHULETA,"1,819","2,546","1,728","1,905","1,211",,,,,,,,,,,
06040,COLORADO                 ,BACA,"1,173","1,263",830,"1,506",358,,,,,,,,,,,
06050,COLORADO                 ,BENT,981,"2,205","1,432","2,015","1,136",,,,,,,,,,,
06060,COLORADO                 ,BOULDER,"41,660","73,457","61,527","66,722","29,557",,,,,,,,,,,
06070,COLORADO                 ,CHAFFEE,"3,450","5,863","4,430","5,327","2,676",,,,,,,,,,,
06080,COLORADO                 ,CHEYENNE,161,511,489,163,122,,,,,,,,,,,
06090,COLORADO                 ,CLEAR CREEK,"1,445","1,770","1,478","1,951",824,,,,,,,,,,,
06100,COLORADO                 ,CONEJOS,"1,589","2,633","1,695","1,863",882,,,,,,,,,,,
06110,COLORADO                 ,COSTILLA,"1,184","2,061","1,542","1,502",536,,,,,,,,,,,
06120,COLORADO                 ,CROWLEY,"1,329","2,238","1,571","1,833",858,,,,,,,,,,,
06130,COLORADO                 ,CUSTER,650,"1,095",948,483,"1,090",,,,,,,,,,,
06140,COLORADO                 ,DELTA,"6,835","12,116","9,254","9,691","4,680",,,,,,,,,,,
06150,COLORADO                 ,DENVER,"88,965","151,542","124,258","129,217","61,533",,,,,,,,,,,
06160,COLORADO                 ,DOLORES,331,"1,038",487,538,385,,,,,,,,,,,
06170,COLORADO                 ,DOUGLAS,"12,283","23,229","19,479","20,468","10,192",,,,,,,,,,,
06180,COLORADO                 ,EAGLE,"1,812","3,308","2,865","2,271","1,551",,,,,,,,,,,
06190,COLORADO                 ,ELBERT,"2,625","4,075","4,812","6,568","3,054",,,,,,,,,,,
06200,COLORADO                 ,EL PASO,"101,817","189,122","148,795","153,970","78,290",,,,,,,,,,,
06210,COLORADO                 ,FREMONT,"13,842","22,992","18,861","20,510","9,745",,,,,,,,,,,
06220,COLORADO                 ,GARFIELD,"5,312","10,298","7,634","8,547","4,343",,,,,,,,,,,
06230,COLORADO                 ,GILPIN,560,"1,669",771,802,452,,,,,,,,,,,
06240,COLORADO                 ,GRAND,"1,199","3,238","2,122","2,234","1,467",,,,,,,,,,,
06250,COLORADO                 ,GUNNISON,"1,169","2,713","2,325","1,836",985,,,,,,,,,,,
06260,COLORADO                 ,HINSDALE,44,58,282,101,102,,,,,,,,,,,
06270,COLORADO                 ,HUERFANO,"2,316","4,654","3,160","3,936","1,770",,,,,,,,,,,
06280,COLORADO                 ,JACKSON,471,556,523,374,67,,,,,,,,,,,
06290,COLORADO                 ,JEFFERSON,"67,251","125,228","100,012","101,810","48,931",,,,,,,,,,,
06300,COLORADO                 ,KIOWA,503,672,496,491,198,,,,,,,,,,,
06310,COLORADO                 ,KIT CARSON,"1,412","1,599","1,514","1,011","1,307",,,,,,,,,,,
06320,COLORADO                 ,LAKE,902,"1,495","1,479","2,200",897,,,,,,,,,,,
06330,COLORADO                 ,LA PLATA,"7,906","13,459","8,654","11,220","7,296",,,,,,,,,,,
06340,COLORADO                 ,LARIMER,"51,043","89,347","75,731","75,627","33,605",,,,,,,,,,,
06350,COLORADO                 ,LAS ANIMAS,"3,962","5,396","5,041","4,999","3,032",,,,,,,,,,,
06360,COLORADO                 ,LINCOLN,742,"1,787","2,183","1,675",803,,,,,,,,,,,
06370,COLORADO                 ,LOGAN,"4,556","7,952","6,807","6,959","3,491",,,,,,,,,,,
06380,COLORADO                 ,MESA,"22,024","39,166","33,375","36,274","18,188",,,,,,,,,,,
06390,COLORADO                 ,MINERAL,197,57,-5,-17,34,,,,,,,,,,,
06400,COLORADO                 ,MOFFAT,"1,981","4,100","2,627","2,965","1,528",,,,,,,,,,,
06410,COLORADO                 ,MONTEZUMA,"4,431","7,049","6,687","6,294","3,282",,,,,,,,,,,
06420,COLORADO                 ,MONTROSE,"8,439","14,837","11,380","11,872","6,387",,,,,,,,,,,
06430,COLORADO                 ,MORGAN,"5,436","9,252","7,707","7,720","3,482",,,,,,,,,,,
06440,COLORADO                 ,OTERO,"6,053","8,779","8,761","9,217","4,634",,,,,,,,,,,
06450,COLORADO                 ,OURAY,288,536,435,605,451,,,,,,,,,,,
06460,COLORADO                 ,PARK,"2,589","4,816","3,583","4,627","2,062",,,,,,,,,,,
06470,COLORADO                 ,PHILLIPS,"1,042","1,463","1,376",621,551,,,,,,,,,,,
06480,COLORADO                 ,PITKIN,364,327,275,576,372,,,,,,,,,,,
06490,COLORADO                 ,PROWERS,"2,396","4,396","2,743","2,982","1,742",,,,,,,,,,,
06500,COLORADO                 ,PUEBLO,"59,836","102,347","82,037","84,979","41,698",,,,,,,,,,,
06510,COLORADO                 ,RIO BLANCO,795,"1,180","1,528","1,154",540,,,,,,,,,,,
06520,COLORADO                 ,RIO GRANDE,"2,477","3,362","3,287","3,485","1,834",,,,,,,,,,,
06530,COLORADO                 ,ROUTT,"2,116","3,492","2,259","3,356","1,585",,,,,,,,,,,
06540,COLORADO                 ,SAGUACHE,597,"2,014","1,241","1,526",823,,,,,,,,,,,
06550,COLORADO                 ,SAN JUAN,117,664,337,232,87,,,,,,,,,,,
06560,COLORADO                 ,SAN MIGUEL,168,567,228,488,460,,,,,,,,,,,
06570,COLORADO                 ,SEDGWICK,608,969,936,375,227,,,,,,,,,,,
06580,COLORADO                 ,SUMMIT,"1,340","3,166","1,777","3,108",938,,,,,,,,,,,
06590,COLORADO                 ,TELLER,"5,676","10,028","7,483","6,732","3,780",,,,,,,,,,,
06600,COLORADO                 ,WASHINGTON,502,904,"1,324",919,282,,,,,,,,,,,
06610,COLORADO                 ,WELD,"37,154","68,329","61,433","60,971","29,262",,,,,,,,,,,
06620,COLORADO                 ,YUMA,"1,304","2,106","3,009","2,130","1,087",,,,,,,,,,,
06630,COLORADO                 ,BROOMFIELD,"3,659","7,192","6,750","7,654","3,736",,,,,,,,,,,
07000,CONNECTICUT              ,FAIRFIELD,"-362,752","-443,612","-426,583","-369,780","52,763",,,,,,,,,,,
07010,CONNECTICUT              ,HARTFORD,"-464,428","-567,949","-561,809","-490,218","59,368",,,,,,,,,,,
07020,CONNECTICUT              ,LITCHFIELD,"-114,949","-144,752","-140,041","-122,241","15,506",,,,,,,,,,,
07030,CONNECTICUT              ,MIDDLESEX,"-80,044","-97,985","-94,615","-86,305","11,220",,,,,,,,,,,
07040,CONNECTICUT              ,NEW HAVEN,"-489,995","-624,014","-604,823","-546,266","66,762",,,,,,,,,,,
07050,CONNECTICUT              ,NEW LONDON,"-154,671","-195,882","-194,441","-172,524","18,803",,,,,,,,,,,
07060,CONNECTICUT              ,TOLLAND,"-52,517","-66,534","-65,336","-63,718","7,529",,,,,,,,,,,
07070,CONNECTICUT              ,WINDHAM,"-67,705","-91,792","-86,668","-80,904","7,799",,,,,,,,,,,
08000,DELAWARE                 ,KENT,"38,308","26,118","28,590","53,027","46,676",,,,,,,,,,,
08010,DELAWARE                 ,NEW CASTLE,"87,504","56,819","58,777","113,584","114,971",,,,,,,,,,,
08020,DELAWARE                 ,SUSSEX,"72,013","60,107","58,979","72,391","49,987",,,,,,,,,,,
09000,DISTRICT OF COLUMBIA     ,DISTRICT OF COLUMBIA,"-13,300","29,198","32,040","7,232","100,316",,,,,,,,,,,
10000,FLORIDA                  ,ALACHUA,"61,240","-2,060","-95,996","-114,244","-56,896",,,,,,,,,,,
10010,FLORIDA                  ,BAKER,"10,448",580,"-19,455","-20,807","-11,154",,,,,,,,,,,
10020,FLORIDA                  ,BAY,"85,222","8,939","-133,288","-155,880","-76,943",,,,,,,,,,,
10030,FLORIDA                  ,BRADFORD,"11,576",447,"-16,883","-19,679","-10,181",,,,,,,,,,,
10040,FLORIDA                  ,BREVARD,"189,019","12,981","-278,143","-350,342","-173,474",,,,,,,,,,,
10050,FLORIDA                  ,BROWARD,"267,992","-318,429","-355,149","-563,143","-409,190",,,,,,,,,,,
10060,FLORIDA                  ,CALHOUN,"5,244",802,"-8,428","-8,754","-3,479",,,,,,,,,,,
10070,FLORIDA                  ,CHARLOTTE,"67,009",828,"-87,699","-118,262","-58,134",,,,,,,,,,,
10080,FLORIDA                  ,CITRUS,"59,762","1,551","-90,104","-107,135","-50,356",,,,,,,,,,,
10090,FLORIDA                  ,CLAY,"49,318","4,336","-76,444","-91,608","-45,964",,,,,,,,,,,
10100,FLORIDA                  ,COLLIER,"83,230","-30,734","-30,961","-98,744","-83,269",,,,,,,,,,,
10110,FLORIDA                  ,COLUMBIA,"27,654",-810,"-51,173","-58,750","-30,358",,,,,,,,,,,
10120,FLORIDA                  ,MIAMI-DADE,"-435,597","-1,576,864","-1,475,631","-1,411,642","-615,845",,,,,,,,,,,
10130,FLORIDA                  ,DESOTO,"13,165",-491,"-17,212","-22,162","-9,757",,,,,,,,,,,
10140,FLORIDA                  ,DIXIE,"10,855",304,"-13,468","-15,183","-7,871",,,,,,,,,,,
10150,FLORIDA                  ,DUVAL,"238,431","4,467","-411,915","-503,152","-253,954",,,,,,,,,,,
10160,FLORIDA                  ,ESCAMBIA,"102,154","1,600","-168,027","-203,253","-97,923",,,,,,,,,,,
10170,FLORIDA                  ,FLAGLER,"27,905",64,"-40,933","-53,801","-24,226",,,,,,,,,,,
10180,FLORIDA                  ,FRANKLIN,"4,599","1,755","-3,804","-5,061","-3,201",,,,,,,,,,,
10190,FLORIDA                  ,GADSDEN,"13,623",852,"-16,961","-22,575","-11,386",,,,,,,,,,,
10200,FLORIDA                  ,GILCHRIST,"6,540",-402,"-11,354","-10,943","-4,569",,,,,,,,,,,
10210,FLORIDA                  ,GLADES,"1,855","-1,035","-2,568","-3,111","-2,633",,,,,,,,,,,
10220,FLORIDA                  ,GULF,"7,849","1,059","-10,244","-11,833","-5,451",,,,,,,,,,,
10230,FLORIDA                  ,HAMILTON,"4,441",611,"-6,836","-9,889","-4,425",,,,,,,,,,,
10240,FLORIDA                  ,HARDEE,"10,055","1,448","-12,117","-13,939","-6,779",,,,,,,,,,,
10250,FLORIDA                  ,HENDRY,"10,504","-6,701","-7,379","-17,568","-14,130",,,,,,,,,,,
10260,FLORIDA                  ,HERNANDO,"69,418","5,141","-102,756","-123,591","-52,178",,,,,,,,,,,
10270,FLORIDA                  ,HIGHLANDS,"39,135",-570,"-58,038","-67,545","-32,608",,,,,,,,,,,
10280,FLORIDA                  ,HILLSBOROUGH,"249,101","5,193","-399,737","-483,457","-236,202",,,,,,,,,,,
10290,FLORIDA                  ,HOLMES,"11,378","4,672","-16,186","-16,321","-4,180",,,,,,,,,,,
10300,FLORIDA                  ,INDIAN RIVER,"54,729","-17,307","-25,921","-69,944","-56,217",,,,,,,,,,,
10310,FLORIDA                  ,JACKSON,"22,721","10,955","-39,039","-40,953","-11,304",,,,,,,,,,,
10320,FLORIDA                  ,JEFFERSON,"4,101",254,"-6,808","-7,774","-3,064",,,,,,,,,,,
10330,FLORIDA                  ,LAFAYETTE,"1,997",-414,"-1,557","-2,343","-1,340",,,,,,,,,,,
10340,FLORIDA                  ,LAKE,"122,564","9,391","-173,794","-217,155","-100,449",,,,,,,,,,,
10350,FLORIDA                  ,LEE,"205,832","-78,128","-74,697","-264,679","-244,513",,,,,,,,,,,
10360,FLORIDA                  ,LEON,"28,646","-1,217","-50,331","-61,674","-30,305",,,,,,,,,,,
10370,FLORIDA                  ,LEVY,"18,548","1,772","-26,343","-32,833","-15,510",,,,,,,,,,,
10380,FLORIDA                  ,LIBERTY,"2,131",126,"-2,929","-4,221","-1,790",,,,,,,,,,,
10390,FLORIDA                  ,MADISON,"5,317","1,660","-8,761","-10,261","-4,439",,,,,,,,,,,
10400,FLORIDA                  ,MANATEE,"84,218","9,517","-105,313","-136,771","-64,210",,,,,,,,,,,
10410,FLORIDA                  ,MARION,"160,715","20,549","-203,515","-255,997","-123,534",,,,,,,,,,,
10420,FLORIDA                  ,MARTIN,"37,682","-17,108","-20,567","-51,320","-42,590",,,,,,,,,,,
10430,FLORIDA                  ,MONROE,"-13,191","-57,133","-57,738","-58,158","-25,793",,,,,,,,,,,
10440,FLORIDA                  ,NASSAU,"18,323",296,"-32,887","-41,160","-19,229",,,,,,,,,,,
10450,FLORIDA                  ,OKALOOSA,"55,591","4,114","-86,664","-103,306","-46,804",,,,,,,,,,,
10460,FLORIDA                  ,OKEECHOBEE,"15,381","-2,985","-20,768","-28,920","-17,277",,,,,,,,,,,
10470,FLORIDA                  ,ORANGE,"220,666",914,"-340,204","-410,473","-191,337",,,,,,,,,,,
10480,FLORIDA                  ,OSCEOLA,"53,620","-1,089","-96,071","-120,376","-56,000",,,,,,,,,,,
10490,FLORIDA                  ,PALM BEACH,"301,282","-142,376","-154,406","-409,780","-331,532",,,,,,,,,,,
10500,FLORIDA                  ,PASCO,"143,905","13,779","-215,366","-267,167","-120,327",,,,,,,,,,,
10510,FLORIDA                  ,PINELLAS,"282,717","6,926","-464,923","-533,170","-250,078",,,,,,,,,,,
10520,FLORIDA                  ,POLK,"159,929","11,358","-232,591","-280,520","-127,560",,,,,,,,,,,
10530,FLORIDA                  ,PUTNAM,"45,917","3,383","-59,499","-72,480","-34,947",,,,,,,,,,,
10540,FLORIDA                  ,ST. JOHNS,"52,234","2,011","-86,113","-110,311","-52,179",,,,,,,,,,,
10550,FLORIDA                  ,ST. LUCIE,"145,204","-47,911","-52,688","-161,218","-136,054",,,,,,,,,,,
10560,FLORIDA                  ,SANTA ROSA,"45,497",624,"-70,319","-81,808","-39,141",,,,,,,,,,,
10570,FLORIDA                  ,SARASOTA,"118,627","13,724","-176,172","-223,518","-101,064",,,,,,,,,,,
10580,FLORIDA                  ,SEMINOLE,"68,934",857,"-107,970","-127,774","-59,314",,,,,,,,,,,
10590,FLORIDA                  ,SUMTER,"19,462",428,"-26,104","-29,446","-15,372",,,,,,,,,,,
10600,FLORIDA                  ,SUWANNEE,"18,846",976,"-24,536","-31,417","-15,369",,,,,,,,,,,
10610,FLORIDA                  ,TAYLOR,"7,664",19,"-9,744","-10,016","-5,899",,,,,,,,,,,
10620,FLORIDA                  ,UNION,"4,081",-27,"-7,372","-8,268","-3,796",,,,,,,,,,,
10630,FLORIDA                  ,VOLUSIA,"133,445","6,246","-212,575","-267,052","-125,963",,,,,,,,,,,
10640,FLORIDA                  ,WAKULLA,"9,022",391,"-10,885","-13,993","-6,166",,,,,,,,,,,
10650,FLORIDA                  ,WALTON,"16,400","1,822","-26,522","-27,864","-11,607",,,,,,,,,,,
10660,FLORIDA                  ,WASHINGTON,"14,756","4,821","-18,920","-21,482","-8,181",,,,,,,,,,,
11000,GEORGIA                  ,APPLING,"7,297","7,536","-10,377","-13,305",-294,,,,,,,,,,,
11010,GEORGIA                  ,ATKINSON,"4,624","4,399","-7,295","-11,086",-173,,,,,,,,,,,
11011,GEORGIA                  ,BACON,"5,958","5,624","-10,276","-12,059",-476,,,,,,,,,,,
11020,GEORGIA                  ,BAKER,413,370,-260,-275,-19,,,,,,,,,,,
11030,GEORGIA                  ,BALDWIN,"15,049","19,256","-22,643","-30,593",-616,,,,,,,,,,,
11040,GEORGIA                  ,BANKS,"3,474","4,848","-8,385","-12,928",-249,,,,,,,,,,,
11050,GEORGIA                  ,BARROW,"-7,893","9,424","-22,630","-30,891","-4,244",,,,,,,,,,,
11060,GEORGIA                  ,BARTOW,"-2,401","23,021","-45,897","-57,225","-4,664",,,,,,,,,,,
11070,GEORGIA                  ,BEN HILL,"7,423","8,341","-13,191","-17,709",-365,,,,,,,,,,,
11080,GEORGIA                  ,BERRIEN,"7,580","8,306","-13,366","-16,234",-311,,,,,,,,,,,
11090,GEORGIA                  ,BIBB,"63,220","73,405","-110,273","-148,983","-2,871",,,,,,,,,,,
11100,GEORGIA                  ,BLECKLEY,"2,241","2,836","-3,350","-4,687",-49,,,,,,,,,,,
11110,GEORGIA                  ,BRANTLEY,"9,568","9,682","-15,665","-18,963","-1,382",,,,,,,,,,,
11120,GEORGIA                  ,BROOKS,"5,302","5,021","-7,086","-9,078",-279,,,,,,,,,,,
11130,GEORGIA                  ,BRYAN,"10,699","8,785","-14,948","-16,839",-165,,,,,,,,,,,
11140,GEORGIA                  ,BULLOCH,"16,608","18,640","-33,142","-41,689",-150,,,,,,,,,,,
11150,GEORGIA                  ,BURKE,"5,756","6,389","-9,056","-10,538",-118,,,,,,,,,,,
11160,GEORGIA                  ,BUTTS,"-15,719","2,358","-7,178","-3,621","-2,938",,,,,,,,,,,
11161,GEORGIA                  ,CALHOUN,"1,724","2,233","-3,607","-3,570",-17,,,,,,,,,,,
11170,GEORGIA                  ,CAMDEN,"11,952","8,735","-21,215","-30,101","-3,921",,,,,,,,,,,
11180,GEORGIA                  ,CANDLER,"4,986","5,581","-6,851","-10,549",-197,,,,,,,,,,,
11190,GEORGIA                  ,CARROLL,"-7,409","23,183","-39,099","-40,309","-7,258",,,,,,,,,,,
11200,GEORGIA                  ,CATOOSA,"6,234","6,595","-33,205","-34,940",-30,,,,,,,,,,,
11210,GEORGIA                  ,CHARLTON,"4,621","3,124","-7,665","-9,435","-1,499",,,,,,,,,,,
11220,GEORGIA                  ,CHATHAM,"65,897","67,751","-100,965","-129,228",-735,,,,,,,,,,,
11230,GEORGIA                  ,CHATTAHOOCHEE,904,"1,069","-1,819","-2,995",-10,,,,,,,,,,,
11240,GEORGIA                  ,CHATTOOGA,"12,382","15,410","-25,657","-35,216",-253,,,,,,,,,,,
11250,GEORGIA                  ,CHEROKEE,"-54,828","-4,031","-8,729",73,"-6,575",,,,,,,,,,,
11260,GEORGIA                  ,CLARKE,"15,927","24,316","-44,389","-65,606","-1,760",,,,,,,,,,,
11270,GEORGIA                  ,CLAY,616,996,"-1,005","-1,680",121,,,,,,,,,,,
11280,GEORGIA                  ,CLAYTON,"-142,129","-17,049","-25,376","3,794","-25,742",,,,,,,,,,,
11281,GEORGIA                  ,CLINCH,"4,055","3,952","-7,353","-8,996",-457,,,,,,,,,,,
11290,GEORGIA                  ,COBB,"-231,033","-26,743","-44,728","-1,000","-41,844",,,,,,,,,,,
11291,GEORGIA                  ,COFFEE,"24,088","23,103","-43,904","-56,325","-1,099",,,,,,,,,,,
11300,GEORGIA                  ,COLQUITT,"14,187","14,970","-26,658","-34,389","-1,223",,,,,,,,,,,
11310,GEORGIA                  ,COLUMBIA,"15,296","17,391","-26,573","-31,825",-653,,,,,,,,,,,
11311,GEORGIA                  ,COOK,"5,599","6,452","-9,987","-13,911",-273,,,,,,,,,,,
11320,GEORGIA                  ,COWETA,"-14,229","8,804","-24,716","-26,760","-6,213",,,,,,,,,,,
11330,GEORGIA                  ,CRAWFORD,"1,826","2,429","-3,016","-3,970",-85,,,,,,,,,,,
11340,GEORGIA                  ,CRISP,"5,970","8,102","-12,578","-19,529",-384,,,,,,,,,,,
11341,GEORGIA                  ,DADE,"2,237","2,402","-15,483","-16,282",53,,,,,,,,,,,
11350,GEORGIA                  ,DAWSON,"-4,691","1,804","-5,859","-5,176","-1,457",,,,,,,,,,,
11360,GEORGIA                  ,DECATUR,"7,162","7,711","-12,847","-18,389","-1,286",,,,,,,,,,,
11370,GEORGIA                  ,DEKALB,"-217,447","-26,873","-40,872","5,086","-37,687",,,,,,,,,,,
11380,GEORGIA                  ,DODGE,"12,175","13,183","-18,320","-24,434",-516,,,,,,,,,,,
11381,GEORGIA                  ,DOOLY,"3,118","3,300","-5,291","-7,052",-156,,,,,,,,,,,
11390,GEORGIA                  ,DOUGHERTY,"25,741","30,807","-45,794","-61,653","-1,347",,,,,,,,,,,
11400,GEORGIA                  ,DOUGLAS,"-48,005","-4,615","-10,775",195,"-10,258",,,,,,,,,,,
11410,GEORGIA                  ,EARLY,"3,827","4,004","-4,598","-4,729",699,,,,,,,,,,,
11420,GEORGIA                  ,ECHOLS,111,313,-614,-982,-94,,,,,,,,,,,
11421,GEORGIA                  ,EFFINGHAM,"12,736","12,475","-16,737","-26,312",-104,,,,,,,,,,,
11430,GEORGIA                  ,ELBERT,"5,405","8,117","-13,237","-18,236",49,,,,,,,,,,,
11440,GEORGIA                  ,EMANUEL,"8,866","9,734","-15,538","-24,483",-143,,,,,,,,,,,
11441,GEORGIA                  ,EVANS,"3,400","4,751","-4,679","-7,810",-231,,,,,,,,,,,
11450,GEORGIA                  ,FANNIN,"-1,650","6,333","-13,479","-16,026","-1,578",,,,,,,,,,,
11451,GEORGIA                  ,FAYETTE,"-24,330","-2,010","-5,453","-2,534","-4,949",,,,,,,,,,,
11460,GEORGIA                  ,FLOYD,"36,633","50,342","-75,712","-104,510","-2,285",,,,,,,,,,,
11461,GEORGIA                  ,FORSYTH,"-30,111","-1,963","-7,881",-885,"-4,798",,,,,,,,,,,
11462,GEORGIA                  ,FRANKLIN,"6,925","9,762","-16,274","-22,480",-76,,,,,,,,,,,
11470,GEORGIA                  ,FULTON,"-235,943","-32,416","-45,902","4,486","-39,430",,,,,,,,,,,
11471,GEORGIA                  ,GILMER,"-3,899","4,904","-9,666","-10,796","-2,023",,,,,,,,,,,
11480,GEORGIA                  ,GLASCOCK,"1,339","1,708","-1,625","-2,051",-34,,,,,,,,,,,
11490,GEORGIA                  ,GLYNN,"28,494","27,124","-43,705","-60,411","-2,000",,,,,,,,,,,
11500,GEORGIA                  ,GORDON,"9,339","18,420","-30,413","-41,583","-1,373",,,,,,,,,,,
11510,GEORGIA                  ,GRADY,"6,404","7,282","-10,731","-16,506","-1,027",,,,,,,,,,,
11520,GEORGIA                  ,GREENE,967,"3,212","-5,989","-6,805",-542,,,,,,,,,,,
11530,GEORGIA                  ,GWINNETT,"-144,314","-15,035","-28,433","2,672","-27,530",,,,,,,,,,,
11540,GEORGIA                  ,HABERSHAM,"5,646","10,258","-16,264","-23,421",-576,,,,,,,,,,,
11550,GEORGIA                  ,HALL,"8,330","33,311","-59,380","-76,988","-4,616",,,,,,,,,,,
11560,GEORGIA                  ,HANCOCK,"2,624","3,290","-3,657","-5,014",-97,,,,,,,,,,,
11570,GEORGIA                  ,HARALSON,500,"7,647","-12,073","-13,378","-1,706",,,,,,,,,,,
11580,GEORGIA                  ,HARRIS,"4,124","6,009","-8,100","-11,112",4,,,,,,,,,,,
11581,GEORGIA                  ,HART,"5,043","7,154","-11,289","-16,020",462,,,,,,,,,,,
11590,GEORGIA                  ,HEARD,-105,"2,109","-4,178","-4,859",-580,,,,,,,,,,,
11591,GEORGIA                  ,HENRY,"-77,371","-5,856","-14,110","1,680","-15,529",,,,,,,,,,,
11600,GEORGIA                  ,HOUSTON,"38,404","43,683","-70,716","-88,154","-1,506",,,,,,,,,,,
11601,GEORGIA                  ,IRWIN,"2,300","2,829","-6,195","-8,377",-120,,,,,,,,,,,
11610,GEORGIA                  ,JACKSON,"4,565","15,566","-26,386","-38,252","-1,590",,,,,,,,,,,
11611,GEORGIA                  ,JASPER,"-3,050",949,"-2,189","-1,629",-603,,,,,,,,,,,
11612,GEORGIA                  ,JEFF DAVIS,"8,453","7,568","-13,132","-16,027",-314,,,,,,,,,,,
11620,GEORGIA                  ,JEFFERSON,"4,858","7,393","-7,996","-9,784",-171,,,,,,,,,,,
11630,GEORGIA                  ,JENKINS,"3,259","2,666","-4,233","-5,484",-39,,,,,,,,,,,
11640,GEORGIA                  ,JOHNSON,"3,985","4,559","-6,641","-10,117",-54,,,,,,,,,,,
11650,GEORGIA                  ,JONES,"6,246","6,549","-8,648","-11,053",-200,,,,,,,,,,,
11651,GEORGIA                  ,LAMAR,"-1,000","3,605","-5,019","-4,999","-1,132",,,,,,,,,,,
11652,GEORGIA                  ,LANIER,"3,460","3,503","-5,016","-6,026",-259,,,,,,,,,,,
11660,GEORGIA                  ,LAURENS,"27,343","26,759","-45,523","-54,948",-560,,,,,,,,,,,
11670,GEORGIA                  ,LEE,"4,068","5,170","-7,770","-9,996",-253,,,,,,,,,,,
11680,GEORGIA                  ,LIBERTY,"12,327","13,421","-20,479","-25,981",-323,,,,,,,,,,,
