DISABLED -- REPRICING ADJUSTMENTS TO THE 2008-2012 HOME HEALTH  REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,
18530,KENTUCKY                 ,HOPKINS,"-1,325","-1,833","-1,833","-1,792","-1,638",,"-3,703","-3,563","-2,369","-1,934","-1,992",
18540,KENTUCKY                 ,JACKSON,-284,-630,-508,"-1,159",-444,,-454,-506,-933,"-1,399","-1,495",
18550,KENTUCKY                 ,JEFFERSON,"-26,204","-64,971","-20,260","-1,464","-2,577",,"-25,956","-67,336","-17,440","-2,552","-2,982",
18560,KENTUCKY                 ,JESSAMINE,"-1,789","-2,340",-452,284,147,,"-8,262","-7,126",-929,-191,248,
18570,KENTUCKY                 ,JOHNSON,-555,-909,-833,-559,-795,,-363,-517,-314,-413,-321,
18580,KENTUCKY                 ,KENTON,"-10,136","-9,085","-3,367","-10,098","-1,743",,"-9,505","-9,309","-6,513","-16,432","-2,086",
18590,KENTUCKY                 ,KNOTT,-363,-685,-767,-734,-848,,-221,-279,-337,"-1,146","-1,022",
18600,KENTUCKY                 ,KNOX,-724,"-1,254",-672,"-1,338","-1,084",,-940,"-1,052","-1,491","-1,586","-1,999",
18610,KENTUCKY                 ,LARUE,"-1,154","-1,338","-1,085","-1,703","-2,681",,"-3,577","-1,675","-1,769","-3,375","-4,167",
18620,KENTUCKY                 ,LAUREL,"-1,760","-1,542","-2,508","-1,314","-1,630",,"-1,704","-1,452","-2,313","-2,984","-3,374",
18630,KENTUCKY                 ,LAWRENCE,-355,-754,-283,-744,-551,,-574,"-1,036",-974,-986,"-1,066",
18640,KENTUCKY                 ,LEE,-75,-21,-323,-231,-309,,-167,-193,-101,-68,-75,
18650,KENTUCKY                 ,LESLIE,-406,-428,-463,-609,-597,,-353,-315,-324,-224,-280,
18660,KENTUCKY                 ,LETCHER,"-1,074","-1,221","-1,473","-1,180",-986,,-689,-621,-879,-661,-944,
18670,KENTUCKY                 ,LEWIS,-292,-490,-367,-920,-596,,-461,-744,-785,-563,-573,
18680,KENTUCKY                 ,LINCOLN,-753,"-1,025","-1,586",-925,"-1,363",,"-2,183","-2,750","-2,481","-3,300","-2,436",
18690,KENTUCKY                 ,LIVINGSTON,-132,-406,-247,-653,-633,,-72,-131,-389,-175,-251,
18700,KENTUCKY                 ,LOGAN,-845,-430,"-1,011","-1,583",-571,,-137,-554,-894,"-1,093",-915,
18710,KENTUCKY                 ,LYON,-418,-163,-341,-504,-475,,-365,-684,-667,-635,-495,
18720,KENTUCKY                 ,MCCRACKEN,"-1,680","-2,037","-2,716","-3,370","-3,067",,"-1,169","-1,316","-1,659","-2,421","-2,933",
18730,KENTUCKY                 ,MCCREARY,-845,"-1,074",-798,"-1,228","-1,004",,"-1,612","-2,189","-1,304","-1,507","-1,832",
18740,KENTUCKY                 ,MCLEAN,"-3,973","-3,742",-472,-748,-883,,"-1,699","-3,230","-2,934","-1,488","-1,170",
18750,KENTUCKY                 ,MADISON,"-1,353","-1,685","-2,382","-2,669","-3,140",,"-2,391","-3,175","-3,256","-4,036","-3,610",
18760,KENTUCKY                 ,MAGOFFIN,-165,-460,-303,-210,-412,,-246,-298,-351,-247,-199,
18770,KENTUCKY                 ,MARION,-332,-278,-450,-425,-697,,-433,-576,-560,-561,-834,
18780,KENTUCKY                 ,MARSHALL,-759,-577,-634,"-1,534",-909,,-415,-698,-634,"-1,247","-1,454",
18790,KENTUCKY                 ,MARTIN,-398,-626,-845,"-1,001",-693,,-459,-450,-812,-923,"-1,002",
18800,KENTUCKY                 ,MASON,-232,-336,-520,-612,-570,,-313,-496,-790,-826,-710,
18801,KENTUCKY                 ,MEADE,"-1,718","-2,553",-576,-262,-222,,"-1,310","-2,732",-775,-48,-66,
18802,KENTUCKY                 ,MENIFEE,-125,-181,-263,-378,-253,,-50,-155,-180,-155,-132,
18830,KENTUCKY                 ,MERCER,-507,-508,-701,-477,-377,,-490,"-1,123","-1,039","-1,403","-1,551",
18831,KENTUCKY                 ,METCALFE,-164,-333,-162,-336,-369,,-256,-490,-585,-728,-825,
18850,KENTUCKY                 ,MONROE,-153,-345,-547,-738,-438,,-138,-802,-409,-461,-553,
18860,KENTUCKY                 ,MONTGOMERY,-654,-602,-848,-676,-741,,-930,-809,"-1,041",-886,"-1,086",
18861,KENTUCKY                 ,MORGAN,-525,-536,-291,-834,-529,,-414,-919,-439,-531,-375,
18880,KENTUCKY                 ,MUHLENBERG,"-1,227","-1,268","-1,360","-1,221",-947,,-465,-923,-862,"-1,690","-1,232",
18890,KENTUCKY                 ,NELSON,"-1,287","-3,117",-740,-207,-92,,"-1,709","-4,593",-909,-356,-109,
18900,KENTUCKY                 ,NICHOLAS,-218,-435,-68,-141,-336,,-679,-673,-904,-424,-553,
18910,KENTUCKY                 ,OHIO,-840,-950,-565,"-1,351",-622,,"-1,060","-1,311",-380,-752,-330,
18920,KENTUCKY                 ,OLDHAM,"-1,252","-1,359",-171,-21,-75,,"-1,234","-3,361",-949,-30,-136,
18930,KENTUCKY                 ,OWEN,-545,-246,-211,-121,-189,,-106,-109,-50,-174,-115,
18931,KENTUCKY                 ,OWSLEY,-210,-80,-62,-250,-257,,-298,-312,-134,-90,-288,
18932,KENTUCKY                 ,PENDLETON,-527,"-1,177",-400,"-1,238",-193,,"-2,037","-1,999",-599,"-1,192",-426,
18960,KENTUCKY                 ,PERRY,-777,"-1,104","-1,431","-1,387","-1,487",,"-1,301","-1,043","-1,503","-1,088","-1,839",
18970,KENTUCKY                 ,PIKE,"-1,952","-2,279","-2,364","-2,616","-2,465",,"-2,029","-1,580","-3,008","-3,197","-2,630",
18971,KENTUCKY                 ,POWELL,-353,-515,-422,-596,-432,,-790,"-1,095","-1,268","-1,512","-1,187",
18972,KENTUCKY                 ,PULASKI,"-3,047","-3,550","-4,702","-4,147","-3,576",,"-4,367","-6,126","-6,408","-8,224","-6,429",
18973,KENTUCKY                 ,ROBERTSON,-20,-41,-49,-138,-124,,-99,-181,-60,-37,0,
18974,KENTUCKY                 ,ROCKCASTLE,-153,-203,-636,"-1,000",-595,,-529,-574,"-1,175","-1,765","-1,630",
18975,KENTUCKY                 ,ROWAN,-317,-348,-604,-662,-631,,"-1,178",-679,-683,-776,-506,
18976,KENTUCKY                 ,RUSSELL,-700,-561,"-1,072","-1,523","-1,274",,-951,"-1,076","-1,418","-2,411","-1,736",
18977,KENTUCKY                 ,SCOTT,"-2,289","-1,391",-237,235,157,,"-7,400","-4,886",-871,309,215,
18978,KENTUCKY                 ,SHELBY,"-1,022","-2,388",-655,-22,-91,,"-1,621","-4,877","-1,237",-83,-186,
18979,KENTUCKY                 ,SIMPSON,-343,89,-427,-610,-773,,-360,-128,-390,-309,-297,
18980,KENTUCKY                 ,SPENCER,-738,"-1,568",-325,-98,-49,,-625,"-1,616",-269,-30,-47,
18981,KENTUCKY                 ,TAYLOR,-907,"-1,478","-1,556","-2,354","-1,315",,"-1,164","-2,186","-2,447","-3,333","-3,390",
18982,KENTUCKY                 ,TODD,-729,-867,-679,-614,-543,,-993,-493,-759,-892,-603,
18983,KENTUCKY                 ,TRIGG,"-4,723","-3,971","-2,104","-1,658","-5,382",,"-1,571","-5,551","-5,722","-4,461","-5,650",
18984,KENTUCKY                 ,TRIMBLE,-188,-446,-187,-79,-23,,-529,"-1,094",-208,-83,-37,
18985,KENTUCKY                 ,UNION,-442,-545,-351,-871,-784,,-425,"-1,465",-987,"-1,147",-847,
18986,KENTUCKY                 ,WARREN,"3,756","-1,680","-4,816","-9,117","-7,848",,"3,031","-4,568","-3,511","-10,893","-7,392",
18987,KENTUCKY                 ,WASHINGTON,-99,-307,-291,-323,-291,,-198,-228,-123,-114,-348,
18988,KENTUCKY                 ,WAYNE,-796,-621,-790,"-1,224",-513,,-710,-677,-965,-883,-796,
18989,KENTUCKY                 ,WEBSTER,"-1,248","-1,696",-410,-289,"-1,542",,"-1,467","-1,736","-1,072",-288,-947,
18990,KENTUCKY                 ,WHITLEY,"-2,300","-2,650","-3,387","-3,632","-3,977",,"-2,606","-3,897","-4,407","-4,658","-6,200",
18991,KENTUCKY                 ,WOLFE,-257,-253,-272,-205,-410,,-256,-264,-176,-428,-542,
18992,KENTUCKY                 ,WOODFORD,"-1,577","-1,020",-177,6,85,,"-4,184","-2,063",-529,491,131,
19000,LOUISIANA                ,ACADIA,"6,813","3,752",-56,"-3,849","-4,494",,"14,552","10,335","-1,064","-8,303","-10,387",
19010,LOUISIANA                ,ALLEN,"2,142","1,103",-389,"-1,187","-1,530",,"5,142","3,023",-201,"-2,665","-5,151",
19020,LOUISIANA                ,ASCENSION,456,"-1,979","-2,626","-10,146","-10,479",,"2,871","-11,351","-12,641","-34,036","-26,014",
19030,LOUISIANA                ,ASSUMPTION,"1,019",551,-219,"-1,158",-952,,"6,081","2,683","-2,153","-5,081","-4,773",
19040,LOUISIANA                ,AVOYELLES,"4,617","1,377","-1,611","-3,595","-4,115",,"26,584","16,588","-3,136","-16,335","-20,148",
19050,LOUISIANA                ,BEAUREGARD,"2,414","2,092",-461,"-1,685","-2,054",,"5,185","6,626",-160,"-5,279","-6,372",
19060,LOUISIANA                ,BIENVILLE,581,"1,156",4,-567,-628,,"4,428","2,637",-44,"-2,729","-3,255",
19070,LOUISIANA                ,BOSSIER,"-3,835","-3,771","-2,149","-6,344","-6,426",,"-10,136","-8,975","-6,536","-18,645","-16,522",
19080,LOUISIANA                ,CADDO,"-13,493","-10,924","-7,855","-21,035","-19,477",,"-30,841","-30,595","-22,625","-60,378","-54,713",
19090,LOUISIANA                ,CALCASIEU,"1,057","14,562","-11,591","-25,258","-13,811",,"6,145","38,983","-29,198","-77,989","-38,441",
19100,LOUISIANA                ,CALDWELL,863,"1,160",113,-553,"-1,129",,"7,036","5,229",-35,"-2,711","-2,528",
19110,LOUISIANA                ,CAMERON,14,22,-113,-555,-37,,0,48,-41,-136,-97,
19120,LOUISIANA                ,CATAHOULA,"2,509",756,78,-559,-750,,"4,347","3,638",-281,"-2,098","-2,159",
19130,LOUISIANA                ,CLAIBORNE,"1,375",366,-40,"-1,314","-1,400",,"3,380","3,201",-80,"-2,056","-2,303",
19140,LOUISIANA                ,CONCORDIA,"2,155","1,004",-66,"-1,094","-1,824",,"8,502","6,516",-354,"-3,812","-5,171",
19150,LOUISIANA                ,DE SOTO,"-2,461","-1,818","-1,099","-3,124","-3,140",,"-3,762","-4,446","-3,414","-10,625","-6,620",
19160,LOUISIANA                ,EAST BATON ROUGE,"1,386","-13,125","-19,810","-56,022","-54,649",,"5,544","-45,828","-57,451","-211,095","-171,025",
19170,LOUISIANA                ,EAST CARROLL,468,527,-23,-125,-390,,"6,221","5,002",-25,"-2,893","-3,738",
19180,LOUISIANA                ,EAST FELICIANA,154,"-1,111","-1,199","-4,210","-2,922",,167,"-1,354","-2,207","-8,814","-8,242",
19190,LOUISIANA                ,EVANGELINE,"5,108","4,288",-62,"-3,025","-2,918",,"13,176","10,562",-431,"-8,544","-10,179",
19200,LOUISIANA                ,FRANKLIN,"2,044","1,060",0,-904,"-1,741",,"8,572","7,339",-485,"-5,522","-4,821",
19210,LOUISIANA                ,GRANT,-462,"-2,326","-1,761","-1,243","-1,637",,"-2,042","-4,887","-3,578","-4,529","-5,258",
19220,LOUISIANA                ,IBERIA,"6,754","2,952","-1,105","-3,518","-5,255",,"14,109","9,431",-880,"-9,533","-11,047",
19230,LOUISIANA                ,IBERVILLE,101,"-1,135","-1,536","-5,299","-3,950",,"1,178","-5,179","-5,938","-22,479","-19,206",
19240,LOUISIANA                ,JACKSON,"1,041",457,-385,"-1,859","-1,490",,"3,784","2,594",-725,"-3,812","-3,019",
19250,LOUISIANA                ,JEFFERSON,"-8,233","-26,282","-39,297","-26,694","-23,814",,"-24,342","-89,595","-101,132","-91,684","-72,901",
19260,LOUISIANA                ,JEFFERSON DAVIS,"2,118","2,592",-30,"-2,160","-1,991",,"7,212","6,360",-509,"-4,342","-5,183",
19270,LOUISIANA                ,LAFAYETTE,"1,211","-6,922","-18,152","-15,443","-5,773",,"3,779","-14,631","-50,074","-48,572","-12,663",
19280,LOUISIANA                ,LAFOURCHE,"-5,341","-4,498","-9,320","-8,399","-7,268",,"-20,479","-12,633","-20,771","-18,605","-18,155",
19290,LOUISIANA                ,LA SALLE,"1,217","1,125",-3,-729,-811,,"2,960","2,575",-150,"-2,349","-3,205",
19300,LOUISIANA                ,LINCOLN,"1,678","2,772",-270,"-1,474","-1,988",,"8,437","6,218",-421,"-7,584","-5,994",
19310,LOUISIANA                ,LIVINGSTON,942,"-3,728","-8,709","-17,225","-14,259",,"1,835","-8,267","-23,691","-29,476","-31,758",
19320,LOUISIANA                ,MADISON,"1,066",995,-4,-260,-504,,"12,259","7,963",-214,"-5,387","-6,795",
19330,LOUISIANA                ,MOREHOUSE,"1,107","1,343",-647,"-1,103","-2,206",,"4,475","4,203","-1,484","-7,677","-8,121",
19340,LOUISIANA                ,NATCHITOCHES,"4,615","2,104",-155,"-2,208","-2,960",,"13,481","8,811",-876,"-7,789","-10,520",
19350,LOUISIANA                ,ORLEANS,"-6,541","-23,000","-32,617","-24,923","-17,848",,"-40,579","-166,234","-203,655","-187,834","-152,855",
19360,LOUISIANA                ,OUACHITA,"-11,006","-19,035","-10,748","-26,400","-26,003",,"-40,550","-65,046","-39,639","-73,936","-63,343",
19370,LOUISIANA                ,PLAQUEMINES,-371,-833,-968,-993,-728,,-457,"-1,705","-1,628","-2,391","-1,260",
19380,LOUISIANA                ,POINTE COUPEE,92,-678,-409,"-1,964","-3,228",,160,"-1,387","-1,980","-6,404","-4,178",
19390,LOUISIANA                ,RAPIDES,"-9,342","-19,541","-13,834","-11,527","-13,252",,"-20,956","-48,298","-36,098","-39,442","-39,245",
19400,LOUISIANA                ,RED RIVER,"1,554",573,-56,-380,-200,,"1,315",772,-94,"-1,208","-2,009",
19410,LOUISIANA                ,RICHLAND,"1,363","1,230",-14,"-1,030","-1,167",,"6,970","4,192",-288,"-4,053","-4,128",
19420,LOUISIANA                ,SABINE,"1,914",899,-15,-784,-928,,"6,556","4,305",-349,"-3,930","-4,325",
19430,LOUISIANA                ,ST. BERNARD,-690,"-2,180","-2,222","-2,173","-1,871",,"-2,141","-9,220","-9,002","-9,083","-6,849",
19440,LOUISIANA                ,ST. CHARLES,"-1,120","-4,175","-3,230","-3,065","-2,140",,"-2,086","-7,312","-7,097","-7,345","-4,368",
19450,LOUISIANA                ,ST. HELENA,490,-422,-436,"-1,548","-1,138",,883,"-1,522","-2,592","-8,977","-6,890",
19460,LOUISIANA                ,ST. JAMES,129,799,-711,"-2,157","-1,620",,"4,004","1,362","-2,182","-5,680","-3,975",
19470,LOUISIANA                ,ST. JOHN THE BAPTIST,"-1,073","-4,579","-3,345","-3,438","-2,170",,"-3,120","-10,666","-11,810","-8,766","-5,450",
19480,LOUISIANA                ,ST. LANDRY,"10,538","8,067",-238,"-5,342","-7,328",,"27,944","23,832",-518,"-16,953","-21,686",
19490,LOUISIANA                ,ST. MARTIN,573,"-2,563","-4,220","-3,370","-1,344",,"1,584","-3,853","-12,892","-12,169","-3,241",
19500,LOUISIANA                ,ST. MARY,"3,238","3,296",-326,"-3,372","-4,071",,"7,967","10,180","1,764","-6,102","-5,751",
19510,LOUISIANA                ,ST. TAMMANY,"-4,593","-14,323","-18,828","-18,001","-13,384",,"-10,930","-38,224","-40,692","-38,935","-31,221",
19520,LOUISIANA                ,TANGIPAHOA,"12,126","7,995","-18,023","-8,198","-8,307",,"61,214","41,406","-60,573","-40,205","-47,290",
19530,LOUISIANA                ,TENSAS,"1,131",942,-324,-230,-287,,"3,920","3,006",-26,"-1,674","-2,174",
19540,LOUISIANA                ,TERREBONNE,"-10,967","-7,839","-11,307","-13,893","-12,752",,"-25,071","-19,171","-35,364","-32,354","-25,896",
19550,LOUISIANA                ,UNION,"-2,236","-3,955","-2,382","-3,159","-2,888",,"-7,092","-13,029","-9,959","-16,421","-10,142",
19560,LOUISIANA                ,VERMILION,"3,856","1,919",-234,"-1,891","-2,957",,"5,664","3,301","-1,065","-3,389","-4,472",
19570,LOUISIANA                ,VERNON,"2,966","2,235",-455,"-1,905","-1,790",,"5,321","4,411",-170,"-3,344","-5,639",
19580,LOUISIANA                ,WASHINGTON,"9,901","6,083",-103,"-5,302","-6,859",,"29,400","21,162","-1,469","-21,356","-24,132",
19590,LOUISIANA                ,WEBSTER,"4,420","2,045",-51,"-2,436","-2,792",,"13,396","10,559",-227,"-6,757","-8,623",
19600,LOUISIANA                ,WEST BATON ROUGE,84,-496,"-1,214","-5,418","-2,054",,225,"-1,866","-1,947","-5,362","-6,978",
19610,LOUISIANA                ,WEST CARROLL,"1,727","1,509",-161,-380,-836,,"3,982","2,259",-18,"-2,257","-2,739",
19620,LOUISIANA                ,WEST FELICIANA,52,-234,-275,"-1,956",-810,,117,"-1,083",-767,"-3,203","-1,712",
19630,LOUISIANA                ,WINN,"1,032",932,-9,-754,-949,,"4,630","3,103",-88,"-2,216","-2,401",
20000,MAINE                    ,ANDROSCOGGIN,"-3,287","-4,688",-906,"7,027","1,162",,"-3,242","-4,364",-303,"6,164","2,030",
20010,MAINE                    ,AROOSTOOK,"-4,420","-8,035","-7,792","-5,307","-5,978",,"-3,799","-5,221","-3,790","-3,381","-2,719",
20020,MAINE                    ,CUMBERLAND,"-1,486","4,369","-10,774","5,490","22,545",,"-1,692","3,920","-13,284","9,620","31,004",
20030,MAINE                    ,FRANKLIN,"-1,301","-2,563","-1,677","-2,718","-1,976",,"-1,557","-2,680","-2,339","-2,432","-2,205",
20040,MAINE                    ,HANCOCK,"-2,066","-3,993","-2,411","-3,820","-1,844",,-839,"-1,808","-1,661","-1,994","-1,909",
20050,MAINE                    ,KENNEBEC,"-7,530","-11,951","-11,331","-13,775","-13,255",,"-5,145","-10,266","-9,110","-9,993","-11,230",
20060,MAINE                    ,KNOX,"-2,535","-3,993","-3,773","-4,268","-4,618",,"-1,503","-3,428","-1,930",-769,"-2,100",
20070,MAINE                    ,LINCOLN,"-1,700","-3,213","-2,277","-1,373","-2,507",,-931,"-2,758","-3,559","-2,245","-1,530",
20080,MAINE                    ,OXFORD,"-3,173","-9,153","-4,919","-3,814","-6,370",,"-4,472","-7,511","-7,579","-4,911","-5,301",
20090,MAINE                    ,PENOBSCOT,"-10,397","-22,506","-18,443","-2,073","-12,055",,"-5,398","-7,831","-10,071","-1,581","-8,497",
20100,MAINE                    ,PISCATAQUIS,"-1,036","-1,693",-664,"-1,211","-2,769",,-655,"-2,724","-1,116","-1,090","-1,080",
20110,MAINE                    ,SAGADAHOC,-137,485,"-1,251",581,"2,382",,-215,600,"-1,207","1,104","3,726",
20120,MAINE                    ,SOMERSET,"-3,155","-5,673","-3,480","-4,090","-4,946",,"-2,479","-6,119","-5,302","-5,191","-5,703",
20130,MAINE                    ,WALDO,"-1,761","-5,645","-2,553","-3,576","-2,776",,"-1,660","-2,938","-2,737","-2,144","-2,695",
20140,MAINE                    ,WASHINGTON,-845,"-1,985","-2,704","-2,375","-3,138",,"-1,098","-1,396","-2,147","-1,863","-2,200",
20150,MAINE                    ,YORK,-959,"4,320","-8,579","5,538","17,376",,-794,"3,678","-8,119","5,568","15,030",
21000,MARYLAND                 ,ALLEGANY,"-3,422","3,020",-244,"-2,270","5,153",,"-1,814",565,100,-868,"2,615",
21010,MARYLAND                 ,ANNE ARUNDEL,"-13,913","-6,627","-16,694","-27,356","-20,842",,"-10,773","-4,227","-16,819","-18,114","-15,041",
21020,MARYLAND                 ,BALTIMORE,"-26,870","-10,574","-32,992","-58,350","-36,565",,"-15,423","-5,946","-22,795","-36,596","-30,794",
21030,MARYLAND                 ,BALTIMORE CITY,"-33,377","-14,195","-44,846","-62,501","-45,874",,"-20,460","-7,074","-23,305","-39,709","-30,385",
21040,MARYLAND                 ,CALVERT,"-1,709","-1,345","-1,661","-1,097","-2,059",,"-1,268",-809,"-2,897","-1,911","-1,993",
21050,MARYLAND                 ,CAROLINE,"-1,747",-855,"-3,631","-4,539","-7,990",,"-1,365",-402,"-1,831","-2,366","-3,701",
21060,MARYLAND                 ,CARROLL,"-5,026","-1,461","-5,926","-9,761","-4,942",,"-2,855","-1,885","-4,619","-7,258","-6,536",
21070,MARYLAND                 ,CECIL,"-2,690",-872,"1,378",898,-997,,"-1,720",-507,632,782,-806,
21080,MARYLAND                 ,CHARLES,"-4,443","-2,423","-4,371","-2,728","-4,934",,"-2,542","-2,281","-3,297","-2,665","-5,284",
21090,MARYLAND                 ,DORCHESTER,"-1,452",-634,"-1,845","-3,392","-3,182",,-761,-268,-937,"-3,271","-7,287",
21100,MARYLAND                 ,FREDERICK,"-3,219","-2,900","1,131","-5,569","1,119",,"-3,987","-2,647","1,370","-6,749","1,481",
21110,MARYLAND                 ,GARRETT,-798,-343,"-1,746","-1,820","-2,339",,-161,-190,-852,-718,-760,
21120,MARYLAND                 ,HARFORD,"-6,715","-3,114","-8,888","-11,403","-10,307",,"-7,502","-2,912","-7,328","-7,284","-6,635",
21130,MARYLAND                 ,HOWARD,"-2,371","-1,557","-4,939","-5,674","-4,842",,"-2,487",-930,"-4,178","-7,544","-5,068",
21140,MARYLAND                 ,KENT,-833,-246,"-1,164","-1,612","-2,687",,-465,0,-763,-321,-284,
21150,MARYLAND                 ,MONTGOMERY,"-8,002","-8,918","1,580","-10,714",521,,"-8,316","-5,767",670,"-10,347",147,
21160,MARYLAND                 ,PRINCE GEORGE'S,"-25,279","-23,934","-29,227","-19,889","-28,124",,"-18,887","-16,689","-23,813","-16,961","-23,649",
21170,MARYLAND                 ,QUEEN ANNE'S,"-1,045",-550,"-1,779","-2,593","-1,938",,-833,-487,-356,"-2,198","-1,168",
21180,MARYLAND                 ,ST. MARY'S,"-2,432",-932,"-4,535","-5,543","-5,428",,"-1,955",-495,"-1,769","-4,227","-4,537",
21190,MARYLAND                 ,SOMERSET,-129,"-1,493",-653,-133,"-2,318",,-169,"-1,379",-649,-494,"-2,170",
21200,MARYLAND                 ,TALBOT,"-1,223",-409,"-1,226","-3,307","-5,124",,"-1,532",-269,"-1,301",-788,"-3,145",
21210,MARYLAND                 ,WASHINGTON,"4,662","5,415","6,606",448,"3,976",,"3,138","3,230","4,953",-50,"3,345",
21220,MARYLAND                 ,WICOMICO,-284,"-4,691","-3,063","-1,512","-9,893",,-190,"-2,608","-2,602",-880,"-7,224",
21230,MARYLAND                 ,WORCESTER,"-3,715","-1,424","-3,317","-4,120","-9,622",,"-2,742",-957,"-3,030","-5,406","-8,897",
22000,MASSACHUSETTS            ,BARNSTABLE,"24,351","31,565","25,033","15,611","15,746",,"36,135","34,477","32,276","16,695","14,416",
22010,MASSACHUSETTS            ,BERKSHIRE,"32,642","20,500","12,382","23,867","18,495",,"19,657","14,815","12,850","28,818","15,934",
22020,MASSACHUSETTS            ,BRISTOL,"-9,756","-16,785","-37,142","-22,836","-10,385",,"-8,167","-12,182","-34,343","-22,971","-9,748",
22030,MASSACHUSETTS            ,DUKES,"3,890","7,183","2,810","7,184","-1,232",,"10,560","11,709","10,976","13,777","-1,906",
