AGED -- REPRICING ADJUSTMENTS TO THE 2008-2012 UNCOMPENSATED CARE REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,
45794,TEXAS                    ,MIDLAND,"356,310","502,715","65,843","-344,605","-258,803",,,,,,
45795,TEXAS                    ,MILAM,"-188,000","-515,126","-374,510","-332,204","-271,327",,,,,,
45796,TEXAS                    ,MILLS,"-17,017","-52,805","-59,055","-36,260","-66,509",,,,,,
45797,TEXAS                    ,MITCHELL,"-62,050","-65,111","-81,615","-58,727","-43,474",,,,,,
45800,TEXAS                    ,MONTAGUE,"-86,490","-106,018","-172,461","-243,822","-151,814",,,,,,
45801,TEXAS                    ,MONTGOMERY,"628,345","605,556","527,350","337,184","120,939",,,,,,
45802,TEXAS                    ,MOORE,"-103,146","-71,608","-34,593","-27,891","-36,267",,,,,,
45803,TEXAS                    ,MORRIS,"-41,340","-22,325","-32,654","-135,388","-101,679",,,,,,
45804,TEXAS                    ,MOTLEY,"-24,661","-6,350","-9,033","-17,980","-2,886",,,,,,
45810,TEXAS                    ,NACOGDOCHES,"-374,278","-487,257","-387,364","-411,491","-109,785",,,,,,
45820,TEXAS                    ,NAVARRO,"-560,093","-231,197","-60,527","-330,894","-277,986",,,,,,
45821,TEXAS                    ,NEWTON,"-73,898","-39,044","-13,385","-10,374","-7,333",,,,,,
45822,TEXAS                    ,NOLAN,"-125,194","-120,577","-106,502","-101,874","-97,034",,,,,,
45830,TEXAS                    ,NUECES,"-1,214,537","-1,107,149","-585,293","-29,273","298,651",,,,,,
45831,TEXAS                    ,OCHILTREE,"-60,378","-42,088","-49,606","-31,915","-30,120",,,,,,
45832,TEXAS                    ,OLDHAM,"-3,461","-28,878","-5,841","-5,828","1,053",,,,,,
45840,TEXAS                    ,ORANGE,"-476,981","-300,074","-210,953","-142,479","-179,605",,,,,,
45841,TEXAS                    ,PALO PINTO,"-210,429","-265,636","-221,340","-197,591","-18,967",,,,,,
45842,TEXAS                    ,PANOLA,"-196,920","-132,479","-138,636","-162,679","-185,778",,,,,,
45843,TEXAS                    ,PARKER,"-86,172","-83,835","-143,520","-33,259","19,464",,,,,,
45844,TEXAS                    ,PARMER,"-57,830","-41,124","-70,513","-5,002","-26,170",,,,,,
45845,TEXAS                    ,PECOS,"-137,756","-67,370","-105,359","-124,546","-136,568",,,,,,
45850,TEXAS                    ,POLK,"-375,182","-231,197","-206,751","-230,345","-355,688",,,,,,
45860,TEXAS                    ,POTTER,"-678,295","-154,461","-15,596","-112,817","-256,266",,,,,,
45861,TEXAS                    ,PRESIDIO,"-126,771","-56,533","-79,009","-84,556","-76,867",,,,,,
45870,TEXAS                    ,RAINS,"-27,018","-27,126","-19,069","-38,781","-34,648",,,,,,
45871,TEXAS                    ,RANDALL,"-97,562","-67,294","-37,464","-37,672","-22,719",,,,,,
45872,TEXAS                    ,REAGAN,"-31,838","-38,318","-23,160","-35,432","-17,216",,,,,,
45873,TEXAS                    ,REAL,"-29,288","16,516","-27,473","-42,291","-64,937",,,,,,
45874,TEXAS                    ,RED RIVER,"-150,523","-149,972","-150,957","-162,532","-145,465",,,,,,
45875,TEXAS                    ,REEVES,"-202,404","-95,405","-122,987","-115,312","-80,207",,,,,,
45876,TEXAS                    ,REFUGIO,"-81,450","-74,591","-48,487","-64,479","-23,934",,,,,,
45877,TEXAS                    ,ROBERTS,"-8,160","-1,266","-11,367","-2,846","-3,893",,,,,,
45878,TEXAS                    ,ROBERTSON,"-76,423","-129,956","-179,629","-176,070","-208,722",,,,,,
45879,TEXAS                    ,ROCKWALL,"343,615","312,103","192,159","246,130","101,917",,,,,,
45880,TEXAS                    ,RUNNELS,"-134,835","-165,633","-177,468","-151,288","-112,774",,,,,,
45881,TEXAS                    ,RUSK,"-265,994","-150,957","106,502","-99,061","-294,095",,,,,,
45882,TEXAS                    ,SABINE,"-73,139","-82,309","-69,969","-76,821","-18,386",,,,,,
45883,TEXAS                    ,SAN AUGUSTINE,"-61,457","-44,491","-44,629","-79,091","-40,932",,,,,,
45884,TEXAS                    ,SAN JACINTO,"-131,787","-62,330","-3,185","-48,123","-6,271",,,,,,
45885,TEXAS                    ,SAN PATRICIO,"-484,677","-319,367","-276,946","-75,129","-61,550",,,,,,
45886,TEXAS                    ,SAN SABA,"-36,853","-38,090","-92,701","-83,971","-72,151",,,,,,
45887,TEXAS                    ,SCHLEICHER,"-61,009","-42,642","-49,749","-28,387","-27,324",,,,,,
45888,TEXAS                    ,SCURRY,"-90,609","-80,871","-95,819","-105,647","-99,953",,,,,,
45889,TEXAS                    ,SHACKELFORD,"-29,307","-22,222","-21,604","-19,016","-18,657",,,,,,
45890,TEXAS                    ,SHELBY,"-248,536","-226,660","-258,493","-174,509","-88,518",,,,,,
45891,TEXAS                    ,SHERMAN,"-46,747","-6,976","-6,275","-13,806","-17,715",,,,,,
45892,TEXAS                    ,SMITH,"-121,498","233,411","569,877","-129,282","-189,553",,,,,,
45893,TEXAS                    ,SOMERVELL,"-24,772","-57,494","-15,262","-30,669","-16,767",,,,,,
45900,TEXAS                    ,STARR,"-2,410,315","-2,019,887","-2,127,165","-1,648,955","-1,498,674",,,,,,
45901,TEXAS                    ,STEPHENS,"-70,363","-63,925","-50,164","-41,495","-43,584",,,,,,
45902,TEXAS                    ,STERLING,"-13,241","-17,549","-20,122","-12,722","-3,731",,,,,,
45903,TEXAS                    ,STONEWALL,"-13,476","-11,165","-14,681","-7,473","-8,171",,,,,,
45904,TEXAS                    ,SUTTON,"-40,785","-54,322","-106,331","-39,645","-31,798",,,,,,
45905,TEXAS                    ,SWISHER,"-64,273","-42,102","-44,844","-32,365","-41,051",,,,,,
45910,TEXAS                    ,TARRANT,"3,630,217","2,960,155","4,088,271","4,651,784","5,005,583",,,,,,
45911,TEXAS                    ,TAYLOR,"-827,231","-507,732","-507,029","-518,802","-582,429",,,,,,
45912,TEXAS                    ,TERRELL,"-18,829","-12,747",423,"-11,634","-48,145",,,,,,
45913,TEXAS                    ,TERRY,"-56,359","-61,867","-59,643","-70,080","-42,568",,,,,,
45920,TEXAS                    ,THROCKMORTON,"-17,902","-15,015","-15,021","-8,810","-15,150",,,,,,
45921,TEXAS                    ,TITUS,"-154,548","-112,190","-238,300","-277,168","-168,630",,,,,,
45930,TEXAS                    ,TOM GREEN,"-1,461,983","-1,286,598","-1,495,969","-1,389,928","-898,117",,,,,,
45940,TEXAS                    ,TRAVIS,"1,903,288","1,516,994","397,537","-1,240,486","-552,514",,,,,,
45941,TEXAS                    ,TRINITY,"-176,157","-89,789","-77,180","-106,022","-53,817",,,,,,
45942,TEXAS                    ,TYLER,"-46,210","-91,023","-93,779","20,026","-96,219",,,,,,
45943,TEXAS                    ,UPSHUR,"-105,190","-109,419","-70,653","-280,258","-239,949",,,,,,
45944,TEXAS                    ,UPTON,"-33,679","-16,664","-35,241","-27,102","-33,154",,,,,,
45945,TEXAS                    ,UVALDE,"-210,155","-236,329","-213,584","-222,687","-169,813",,,,,,
45946,TEXAS                    ,VAL VERDE,"-282,787","-251,725","-232,986","-235,594","-255,549",,,,,,
45947,TEXAS                    ,VAN ZANDT,"-109,490","-58,139","30,472","-89,083","-110,961",,,,,,
45948,TEXAS                    ,VICTORIA,"-870,819","-705,599","-520,813","-401,888","-314,850",,,,,,
45949,TEXAS                    ,WALKER,"-142,272","-198,646","-131,484","-77,962","-21,597",,,,,,
45950,TEXAS                    ,WALLER,"148,297","53,548","16,324","42,519","282,255",,,,,,
45951,TEXAS                    ,WARD,"-161,965","-78,305","-135,291","-104,122","-87,967",,,,,,
45952,TEXAS                    ,WASHINGTON,"-275,081","-182,705","-241,819","-457,566","-299,323",,,,,,
45953,TEXAS                    ,WEBB,"-4,206,899","-4,845,485","-4,675,053","-4,212,634","-4,142,034",,,,,,
45954,TEXAS                    ,WHARTON,"-186,748","-115,641","-77,391","6,509","116,583",,,,,,
45955,TEXAS                    ,WHEELER,"-43,554","-43,935","-37,112","-8,699","-34,859",,,,,,
45960,TEXAS                    ,WICHITA,"-1,995,732","-2,010,560","-2,289,639","-2,539,244","-2,434,952",,,,,,
45961,TEXAS                    ,WILBARGER,"-161,405","-132,360","-187,453","-176,164","-157,989",,,,,,
45962,TEXAS                    ,WILLACY,"-662,890","-599,123","-597,850","-430,509","-439,048",,,,,,
45970,TEXAS                    ,WILLIAMSON,"877,318","763,512","111,420","-1,052,420","-984,818",,,,,,
45971,TEXAS                    ,WILSON,"-213,012","-241,182","-250,159","-231,248","-156,573",,,,,,
45972,TEXAS                    ,WINKLER,"-91,029","-29,396","-72,922","-79,353","-45,466",,,,,,
45973,TEXAS                    ,WISE,"-65,996","-130,268","-2,360","-277,546","-180,903",,,,,,
45974,TEXAS                    ,WOOD,"-200,825","-121,219","-17,198","-176,520","-200,922",,,,,,
45980,TEXAS                    ,YOAKUM,"-25,489","-45,215","-38,574","-41,115","-42,500",,,,,,
45981,TEXAS                    ,YOUNG,"-266,302","-267,955","-319,645","-263,973","-181,394",,,,,,
45982,TEXAS                    ,ZAPATA,"-403,276","-485,823","-469,433","-325,733","-247,220",,,,,,
45983,TEXAS                    ,ZAVALA,"-78,739","-137,475","-59,697","-61,142","-50,006",,,,,,
46000,UTAH                     ,BEAVER,"-8,422","5,340","3,314","6,041",-668,,,,,,
46010,UTAH                     ,BOX ELDER,"75,361","125,300","129,869","128,563","51,415",,,,,,
46020,UTAH                     ,CACHE,"248,192","295,696","332,506","322,128","340,271",,,,,,
46030,UTAH                     ,CARBON,"-15,384","6,565","26,028","-9,179","-6,722",,,,,,
46040,UTAH                     ,DAGGETT,"2,000",-205,"6,413","-2,982","2,954",,,,,,
46050,UTAH                     ,DAVIS,"790,243","1,001,579","836,302","927,057","790,936",,,,,,
46060,UTAH                     ,DUCHESNE,"-4,627","38,654","42,384","61,573","52,190",,,,,,
46070,UTAH                     ,EMERY,"-6,263","8,020","13,840","21,808","-17,856",,,,,,
46080,UTAH                     ,GARFIELD,"-2,523","15,116",903,"7,530","1,084",,,,,,
46090,UTAH                     ,GRAND,"-6,941","-1,110","-2,905","-8,771","-14,710",,,,,,
46100,UTAH                     ,IRON,"16,374","-3,064","4,217","13,442","-10,168",,,,,,
46110,UTAH                     ,JUAB,"18,224","13,267","18,202","31,104","12,520",,,,,,
46120,UTAH                     ,KANE,658,"-4,079","-20,838","-2,829","-16,069",,,,,,
46130,UTAH                     ,MILLARD,"3,242","4,214","91,685","35,715","22,962",,,,,,
46140,UTAH                     ,MORGAN,"25,766","28,410","20,146","14,841","9,060",,,,,,
46150,UTAH                     ,PIUTE,356,"6,891","1,360","7,018","-4,732",,,,,,
46160,UTAH                     ,RICH,"2,311","9,900","7,991","8,234","8,923",,,,,,
46170,UTAH                     ,SALT LAKE,"3,836,018","3,544,353","3,754,075","3,789,712","3,487,680",,,,,,
46180,UTAH                     ,SAN JUAN,"19,487","55,850","47,273","74,599","33,788",,,,,,
46190,UTAH                     ,SANPETE,"11,094","13,954","111,599","34,741","59,621",,,,,,
46200,UTAH                     ,SEVIER,"18,873","60,870","73,010","154,768","5,885",,,,,,
46210,UTAH                     ,SUMMIT,"43,112","48,582","113,932","98,807","74,310",,,,,,
46220,UTAH                     ,TOOELE,"131,206","168,799","179,932","179,321","184,493",,,,,,
46230,UTAH                     ,UINTAH,-390,"24,823","44,409","58,589","28,661",,,,,,
46240,UTAH                     ,UTAH,"1,100,668","1,359,776","1,616,080","1,543,837","1,539,663",,,,,,
46250,UTAH                     ,WASATCH,"20,134","44,777","46,996","160,330","105,007",,,,,,
46260,UTAH                     ,WASHINGTON,"8,688","-14,924","-8,665","78,198","30,479",,,,,,
46270,UTAH                     ,WAYNE,"5,704",-943,"10,545","-3,580",520,,,,,,
46280,UTAH                     ,WEBER,"358,848","665,907","697,579","553,828","497,512",,,,,,
47000,VERMONT                  ,ADDISON,"-232,492","-161,873","-151,095","-92,209","-120,298",,,,,,
47010,VERMONT                  ,BENNINGTON,"197,307","105,170","-97,146","-115,102","-168,084",,,,,,
47020,VERMONT                  ,CALEDONIA,"-56,047","-56,371","-80,679","-49,221","-94,106",,,,,,
47030,VERMONT                  ,CHITTENDEN,"-907,907","-759,792","-716,180","-440,141","-512,736",,,,,,
47040,VERMONT                  ,ESSEX,"-24,638","-13,328","-17,927","-18,288","-17,058",,,,,,
47050,VERMONT                  ,FRANKLIN,"-287,942","-267,825","-236,349","-166,443","-164,669",,,,,,
47060,VERMONT                  ,GRAND ISLE,"-43,746","-44,063","-26,025","-38,744","-48,668",,,,,,
47070,VERMONT                  ,LAMOILLE,"-141,349","-139,123","-177,660","-146,332","-117,539",,,,,,
47080,VERMONT                  ,ORANGE,"-63,409","-31,475","-85,474","-77,739","-96,245",,,,,,
47090,VERMONT                  ,ORLEANS,"-87,556","-47,637","-37,510","-67,588","-93,342",,,,,,
47100,VERMONT                  ,RUTLAND,"-182,361","-153,023","-980,921","-120,401","-211,009",,,,,,
47110,VERMONT                  ,WASHINGTON,"-258,204","-212,019","-671,843","-176,052","-224,428",,,,,,
47120,VERMONT                  ,WINDHAM,"2,561","-137,298","-168,370","-143,692","-194,249",,,,,,
47130,VERMONT                  ,WINDSOR,"-58,123","-91,065","-57,644","-71,093","-170,392",,,,,,
48010,VIRGIN ISLANDS           ,ST. CROIX,"-27,117","49,909","-29,043","-15,490","70,689",,,,,,
48020,VIRGIN ISLANDS           ,ST. JOHN,"-13,752","-10,581","61,718","-99,480","46,142",,,,,,
49000,VIRGINIA                 ,ACCOMACK,"-76,130","-92,261","-88,072","-68,268","-97,920",,,,,,
49010,VIRGINIA                 ,ALBEMARLE,"-50,115","83,856","48,661","53,902","-166,811",,,,,,
49011,VIRGINIA                 ,ALEXANDRIA CITY,"539,327","534,688","333,546","105,335","-63,413",,,,,,
49020,VIRGINIA                 ,ALLEGHANY,-33,"-8,576","-1,080","-3,999","-4,374",,,,,,
49030,VIRGINIA                 ,AMELIA,"55,711","75,399","66,825","39,350","40,899",,,,,,
49040,VIRGINIA                 ,AMHERST,"-595,961","-537,439","-562,934","-640,914","-740,677",,,,,,
49050,VIRGINIA                 ,APPOMATTOX,"-231,142","-272,146","-299,502","-297,909","-296,993",,,,,,
49060,VIRGINIA                 ,ARLINGTON,"517,877","269,875","234,017","155,897","148,388",,,,,,
49070,VIRGINIA                 ,AUGUSTA,"-105,849","-116,681","-148,159","-170,088","-149,835",,,,,,
49080,VIRGINIA                 ,BATH,"-19,529","-29,038","-37,785","-18,926","-21,120",,,,,,
49088,VIRGINIA                 ,BEDFORD CITY,"-190,945","-260,022","-213,765","-148,924","-234,417",,,,,,
49090,VIRGINIA                 ,BEDFORD,"-397,421","-467,002","-581,884","-612,957","-776,672",,,,,,
49100,VIRGINIA                 ,BLAND,"-27,719","-36,734","-64,859","-81,725","-42,296",,,,,,
49110,VIRGINIA                 ,BOTETOURT,"16,015","-23,493","-121,092","-96,609","-184,764",,,,,,
49111,VIRGINIA                 ,BRISTOL CITY,"-101,235","-49,882","20,286","28,137","57,333",,,,,,
49120,VIRGINIA                 ,BRUNSWICK,"-98,483","-182,075","-95,034","-77,714","-130,549",,,,,,
49130,VIRGINIA                 ,BUCHANAN,"-139,484","-106,635","-73,513","-64,064","-58,090",,,,,,
49140,VIRGINIA                 ,BUCKINGHAM,"1,995","29,987","24,392","-15,623","-61,762",,,,,,
49141,VIRGINIA                 ,BUENA VISTA CITY,"-33,155","-13,809","-29,571","-22,795","-40,815",,,,,,
49150,VIRGINIA                 ,CAMPBELL,"-741,129","-677,396","-811,634","-863,830","-957,002",,,,,,
49160,VIRGINIA                 ,CAROLINE,"247,981","280,163","263,506","158,574","57,412",,,,,,
49170,VIRGINIA                 ,CARROLL,"-55,386","-52,381","-56,274","-60,787","-40,016",,,,,,
49180,VIRGINIA                 ,CHARLES CITY,"37,674","31,960","25,495","20,122","20,646",,,,,,
49190,VIRGINIA                 ,CHARLOTTE,"-177,897","-148,977","-193,561","-244,594","-249,423",,,,,,
49191,VIRGINIA                 ,CHARLOTTESVILLE CITY,"21,550","182,044","112,039","50,695","-144,567",,,,,,
49194,VIRGINIA                 ,CHESAPEAKE CITY,"824,660","800,778","775,285","581,890","368,187",,,,,,
49200,VIRGINIA                 ,CHESTERFIELD,"956,442","1,138,472","946,746","629,336","374,802",,,,,,
49210,VIRGINIA                 ,CLARKE,"-118,266","-133,997","-140,544","-133,114","-159,916",,,,,,
49212,VIRGINIA                 ,COLONIAL HEIGHTS CITY,"1,784","-71,439","-8,369","-22,229","14,815",,,,,,
49213,VIRGINIA                 ,COVINGTON CITY,"-8,036","-12,525","-50,652","-47,065","-65,848",,,,,,
49220,VIRGINIA                 ,CRAIG,"4,601","1,060","-6,029","-1,912","-12,744",,,,,,
49230,VIRGINIA                 ,CULPEPER,"6,992","40,799","-97,794","-98,187","-221,155",,,,,,
49240,VIRGINIA                 ,CUMBERLAND,"39,071","-5,847","18,676","4,443","6,103",,,,,,
49241,VIRGINIA                 ,DANVILLE CITY,"-464,684","-589,303","-563,435","-966,735","-536,052",,,,,,
49250,VIRGINIA                 ,DICKENSON,"-82,224","-119,474","-89,031","-45,075",-174,,,,,,
49260,VIRGINIA                 ,DINWIDDIE,"-32,860","-101,836","-80,633","-98,426","-36,656",,,,,,
49270,VIRGINIA                 ,EMPORIA CITY,"-112,632","-147,323","-123,960","-39,902","-67,901",,,,,,
49280,VIRGINIA                 ,ESSEX,"53,113","32,685","26,909","16,853","-28,667",,,,,,
49288,VIRGINIA                 ,FAIRFAX CITY,"644,604","509,837","489,832","328,986","297,687",,,,,,
49290,VIRGINIA                 ,FAIRFAX,"3,040,167","2,174,906","2,042,021","1,324,647","1,052,780",,,,,,
49291,VIRGINIA                 ,FALLS CHURCH CITY,"122,106","72,621","66,026","68,267","44,559",,,,,,
49300,VIRGINIA                 ,FAUQUIER,"325,244","390,805","312,490","194,714","76,936",,,,,,
49310,VIRGINIA                 ,FLOYD,"-11,451","-38,135","-56,207","-50,454","-72,308",,,,,,
49320,VIRGINIA                 ,FLUVANNA,"17,068","29,149","27,946","-4,520","-88,384",,,,,,
49328,VIRGINIA                 ,FRANKLIN CITY,"-15,627","-40,477","-50,440","-69,938","-61,599",,,,,,
49330,VIRGINIA                 ,FRANKLIN,"-77,824","-165,074","-196,187","-169,833","-234,690",,,,,,
49340,VIRGINIA                 ,FREDERICK,"-392,506","-438,151","-493,253","-546,955","-541,666",,,,,,
49342,VIRGINIA                 ,FREDERICKSBURG CITY,"902,615","848,434","784,257","427,933","181,104",,,,,,
49343,VIRGINIA                 ,GALAX CITY,"4,530","-70,825","-43,253","-21,211","-26,600",,,,,,
49350,VIRGINIA                 ,GILES,"-42,474","-56,483","-125,408","-109,677","-86,949",,,,,,
49360,VIRGINIA                 ,GLOUCESTER,"-71,427","-85,052","-67,281","-121,907","-139,672",,,,,,
49370,VIRGINIA                 ,GOOCHLAND,"111,649","117,288","116,640","55,982","55,205",,,,,,
49380,VIRGINIA                 ,GRAYSON,"-37,068","-43,619","-54,897","-47,188","-34,217",,,,,,
49390,VIRGINIA                 ,GREENE,"3,369","29,822","11,159","2,105","-60,714",,,,,,
49400,VIRGINIA                 ,GREENSVILLE,"-36,684","-17,307","-40,049","-18,296","-22,518",,,,,,
49410,VIRGINIA                 ,HALIFAX,"-493,534","-496,006","-555,014","-522,493","-352,926",,,,,,
49411,VIRGINIA                 ,HAMPTON CITY,"-454,705","-441,177","-214,122","-381,356","-250,828",,,,,,
49420,VIRGINIA                 ,HANOVER,"758,836","688,623","357,616","119,120","211,254",,,,,,
49421,VIRGINIA                 ,HARRISONBURG CITY,"-42,786","-251,222","-287,324","-281,603","-75,740",,,,,,
49430,VIRGINIA                 ,HENRICO,"1,830,264","1,990,097","1,411,671","802,501","631,617",,,,,,
49440,VIRGINIA                 ,HENRY,"-25,955","-70,509","-68,127","-146,481","-77,059",,,,,,
49450,VIRGINIA                 ,HIGHLAND,"-1,581",429,"-13,815","-6,339","-8,869",,,,,,
49451,VIRGINIA                 ,HOPEWELL CITY,"19,359","-6,589","-11,178","12,774","-48,583",,,,,,
49460,VIRGINIA                 ,ISLE OF WIGHT,"-68,033","-120,091","-106,511","-101,997","-174,346",,,,,,
49470,VIRGINIA                 ,JAMES CITY,"-14,605","-62,768","-45,420","-48,864","-82,275",,,,,,
49480,VIRGINIA                 ,KING AND QUEEN,"25,966","8,949","9,762","-1,314","5,046",,,,,,
49490,VIRGINIA                 ,KING GEORGE,"183,095","172,961","163,361","111,034","33,113",,,,,,
49500,VIRGINIA                 ,KING WILLIAM,"100,202","101,267","51,104","41,604","9,688",,,,,,
49510,VIRGINIA                 ,LANCASTER,"19,097","14,224","-14,767","-11,103","-30,674",,,,,,
49520,VIRGINIA                 ,LEE,"-317,139","-473,348","-529,725","-417,722","-201,643",,,,,,
49522,VIRGINIA                 ,LEXINGTON CITY,"-20,121","-34,473","-47,190","-75,587","-141,271",,,,,,
49530,VIRGINIA                 ,LOUDOUN,"564,123","569,127","394,428","190,896","301,502",,,,,,
49540,VIRGINIA                 ,LOUISA,"134,451","184,619","132,361","-12,996","7,079",,,,,,
49550,VIRGINIA                 ,LUNENBURG,"-77,757","-60,425","-57,781","-21,372","-72,696",,,,,,
49551,VIRGINIA                 ,LYNCHBURG CITY,"-1,405,241","-1,459,977","-1,512,483","-1,654,162","-1,892,857",,,,,,
49560,VIRGINIA                 ,MADISON,"-3,891","12,113","-1,517","-19,609","-57,249",,,,,,
49561,VIRGINIA                 ,MARTINSVILLE CITY,"14,964","-10,027","-10,851","-71,575","-39,139",,,,,,
49563,VIRGINIA                 ,MANASSAS CITY,"253,068","278,456","171,907","-35,983","51,527",,,,,,
49565,VIRGINIA                 ,MANASSAS PARK CITY,0,500,-42,186,555,,,,,,
49570,VIRGINIA                 ,MATHEWS,"-44,505","-23,807","-37,697","-57,441","-59,415",,,,,,
49580,VIRGINIA                 ,MECKLENBURG,"-379,246","-425,722","-379,982","-368,926","-333,012",,,,,,
49590,VIRGINIA                 ,MIDDLESEX,"7,166","-12,485",860,"-50,851","-36,527",,,,,,
49600,VIRGINIA                 ,MONTGOMERY,"-111,878","-123,823","-204,870","-277,087","-314,925",,,,,,
49620,VIRGINIA                 ,NELSON,"-70,968","-26,207","-117,812","-113,540","-117,278",,,,,,
49621,VIRGINIA                 ,NEW KENT,"91,477","52,776","15,377","6,056","-22,353",,,,,,
49622,VIRGINIA                 ,NEWPORT NEWS CITY,"-196,396","-199,729","-45,745","-264,675","-608,651",,,,,,
49641,VIRGINIA                 ,NORFOLK CITY,"423,212","484,382","320,187","221,105","61,990",,,,,,
49650,VIRGINIA                 ,NORTHAMPTON,"-30,077","-50,655","-31,884","-27,910","-64,606",,,,,,
49660,VIRGINIA                 ,NORTHUMBERLAND,"23,815","55,503","24,019","-4,978","-41,375",,,,,,
49661,VIRGINIA                 ,NORTON CITY,"-60,422","-56,126","-33,703","-27,402","-14,254",,,,,,
49670,VIRGINIA                 ,NOTTOWAY,"-10,455","13,974","43,380","12,668","-14,464",,,,,,
49680,VIRGINIA                 ,ORANGE,"166,661","194,767","70,547","-35,499","-164,286",,,,,,
49690,VIRGINIA                 ,PAGE,"-54,851","-132,882","-171,442","-242,077","-129,537",,,,,,
49700,VIRGINIA                 ,PATRICK,"-68,323","-40,847","-81,402","-91,681","-63,258",,,,,,
49701,VIRGINIA                 ,PETERSBURG CITY,"-104,176","-270,890","-94,198","-230,765","-60,704",,,,,,
49710,VIRGINIA                 ,PITTSYLVANIA,"-355,828","-524,950","-471,619","-696,894","-573,921",,,,,,
49711,VIRGINIA                 ,PORTSMOUTH CITY,"37,213","-189,182","-175,616","-373,399","-437,972",,,,,,
49712,VIRGINIA                 ,POQUOSON CITY,"-20,625","-9,750","-18,805","-24,126","-48,156",,,,,,
49720,VIRGINIA                 ,POWHATAN,"122,414","163,118","142,674","67,155","55,548",,,,,,
49730,VIRGINIA                 ,PRINCE EDWARD,"-63,034","-50,384","-29,449","-110,993","-119,220",,,,,,
49740,VIRGINIA                 ,PRINCE GEORGE,"5,252","-35,486","-17,190","-33,241","-6,517",,,,,,
49750,VIRGINIA                 ,PRINCE WILLIAM,"468,023","433,528","333,407","-21,826","-38,895",,,,,,
49770,VIRGINIA                 ,PULASKI,"-259,452","-151,123","-148,722","-158,951","-306,909",,,,,,
49771,VIRGINIA                 ,RADFORD CITY,"-10,150","-27,641","-72,421","-58,945","-79,198",,,,,,
49780,VIRGINIA                 ,RAPPAHANNOCK,"45,961","52,168","35,486","-2,532","-7,090",,,,,,
49790,VIRGINIA                 ,RICHMOND,"28,017","47,932","29,330","-17,613","-18,916",,,,,,
49791,VIRGINIA                 ,RICHMOND CITY,"1,442,730","1,850,596","1,713,093","1,188,479","922,530",,,,,,
49800,VIRGINIA                 ,ROANOKE,"38,431","-13,681","-93,061","-92,557","-173,065",,,,,,
49801,VIRGINIA                 ,ROANOKE CITY,"175,248","-114,043","-279,666","-351,971","-577,048",,,,,,
49810,VIRGINIA                 ,ROCKBRIDGE,"-30,856","-30,835","-48,513","-55,982","-77,855",,,,,,
49820,VIRGINIA                 ,ROCKINGHAM,"-56,674","-571,141","-488,649","-561,213","-126,131",,,,,,
49830,VIRGINIA                 ,RUSSELL,"-316,825","-286,279","-248,243","-219,720","-147,378",,,,,,
49838,VIRGINIA                 ,SALEM CITY,"-2,354","-28,090","-39,803","-139,545","-100,553",,,,,,
49840,VIRGINIA                 ,SCOTT,"-149,986","-147,837","-23,094","31,642","81,180",,,,,,
49850,VIRGINIA                 ,SHENANDOAH,"-202,868","-245,467","-324,281","-391,943","-347,137",,,,,,
49860,VIRGINIA                 ,SMYTH,"-219,018","-430,192","-528,173","-431,458","-317,223",,,,,,
49870,VIRGINIA                 ,SOUTHAMPTON,"-35,682","-57,062","-52,204","-75,539","-79,558",,,,,,
49880,VIRGINIA                 ,SPOTSYLVANIA,"932,495","954,812","597,892","349,994","7,494",,,,,,
49890,VIRGINIA                 ,STAFFORD,"659,872","582,582","499,084","215,884","65,637",,,,,,
49891,VIRGINIA                 ,STAUNTON CITY,"-26,697","-7,800","-78,444","-115,351","-149,659",,,,,,
49892,VIRGINIA                 ,SUFFOLK CITY,"-20,435","-116,129","-174,583","-133,929","-197,723",,,,,,
49900,VIRGINIA                 ,SURRY,"-9,262","-6,299","-27,005","-18,715","-32,969",,,,,,
49910,VIRGINIA                 ,SUSSEX,"-40,740","-86,428","-49,756","-80,316","-79,002",,,,,,
49920,VIRGINIA                 ,TAZEWELL,"-428,428","-343,616","-476,894","-508,866","-340,453",,,,,,
49921,VIRGINIA                 ,VIRGINIA BEACH CITY,"902,242","1,001,146","675,656","-77,075","-505,661",,,,,,
49930,VIRGINIA                 ,WARREN,"-47,111","-40,817","-120,210","-219,286","-314,934",,,,,,
49950,VIRGINIA                 ,WASHINGTON,"-226,617","-162,191","-145,473","-153,809","-260,726",,,,,,
49951,VIRGINIA                 ,WAYNESBORO CITY,"-72,839","-83,275","-108,085","-115,037","-150,529",,,,,,
49960,VIRGINIA                 ,WESTMORELAND,"142,630","203,834","164,552","76,257","28,208",,,,,,
49961,VIRGINIA                 ,WILLIAMSBURG CITY,"-37,756","-87,820","-107,863","-148,283","-135,725",,,,,,
49962,VIRGINIA                 ,WINCHESTER CITY,"-406,337","-391,499","-509,551","-631,674","-629,804",,,,,,
49970,VIRGINIA                 ,WISE,"-388,241","-489,855","-324,876","-216,417","-184,674",,,,,,
49980,VIRGINIA                 ,WYTHE,"-157,753","-139,034","-126,626","-171,667","-218,574",,,,,,
49981,VIRGINIA                 ,YORK,"-23,600","-92,152","-72,075","-265,623","-289,037",,,,,,
