"ESRD -- 2012 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE, BENEFICIARIES ENROLLED IN PARTS A AND/OR B, REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED",,,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL,PART A REIMBURSEMENT,PART A PER CAPITA,PART A,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL,PART B PER CAPITA,,,,,,,
04500,ARKANSAS                 ,NEWTON                 ,2,"15,532",647.17,12687,528.63,225,"2,515",105,2,"74,155","3,089.79",,,,,,,
04510,ARKANSAS                 ,OUACHITA               ,52,"1,122,352","1,798.64",1023967,"1,640.97","3,489","93,119","1,777",51,"1,814,540","2,964.93",,,,,,,
04520,ARKANSAS                 ,PERRY                  ,9,"167,474","1,550.69",141118.62,"1,306.65","10,240","14,319","1,797",9,"411,199","3,807.40",,,,,,,
04530,ARKANSAS                 ,PHILLIPS               ,61,"706,218",964.78,606763,828.91,"15,381","79,420","4,654",61,"2,397,302","3,275.00",,,,,,,
04540,ARKANSAS                 ,PIKE                   ,14,"243,595","1,449.97",224243,"1,334.78","2,718","15,574","1,060",13,"428,746","2,748.37",,,,,,,
04550,ARKANSAS                 ,POINSETT               ,42,"890,760","1,767.38",795085,"1,577.55","16,352","75,290","4,033",41,"1,783,299","3,624.59",,,,,,,
04560,ARKANSAS                 ,POLK                   ,23,"473,417","1,715.28",434840,"1,575.51","4,468","32,148","1,961",23,"742,722","2,691.02",,,,,,,
04570,ARKANSAS                 ,POPE                   ,56,"1,312,030","1,952.43",1142098,"1,699.55","27,741","132,211","9,980",53,"1,707,862","2,685.32",,,,,,,
04580,ARKANSAS                 ,PRAIRIE                ,12,"277,188","1,924.92",237406,"1,648.65","10,639","24,137","5,006",12,"448,167","3,112.27",,,,,,,
04590,ARKANSAS                 ,PULASKI                ,656,"13,566,220","1,723.35",11387039.64,"1,446.52","544,016","1,396,256","238,908",624,"20,833,965","2,782.31",,,,,,,
04600,ARKANSAS                 ,RANDOLPH               ,20,"768,350","3,201.46",680580,"2,835.75","11,442","72,365","3,963",20,"883,569","3,681.54",,,,,,,
04610,ARKANSAS                 ,ST  FRANCIS            ,82,"1,110,307","1,128.36",908679,923.45,"43,273","150,611","7,744",78,"2,951,067","3,152.85",,,,,,,
04620,ARKANSAS                 ,SALINE                 ,50,"870,368","1,450.61",749371,"1,248.95","19,879","95,849","5,269",46,"1,422,875","2,577.67",,,,,,,
04630,ARKANSAS                 ,SCOTT                  ,9,"67,698",626.83,60010,555.65,154,"7,531",3,9,"262,367","2,429.32",,,,,,,
04640,ARKANSAS                 ,SEARCY                 ,9,"165,452","1,531.96",149839,"1,387.40",277,"15,239",97,9,"384,874","3,563.65",,,,,,,
04650,ARKANSAS                 ,SEBASTIAN              ,149,"2,842,889","1,589.98",2480293,"1,387.19","62,870","286,315","13,411",140,"4,279,824","2,547.51",,,,,,,
04660,ARKANSAS                 ,SEVIER                 ,10,"178,196","1,484.97",147241,"1,227.01","6,453","19,521","4,981",10,"321,503","2,679.19",,,,,,,
04670,ARKANSAS                 ,SHARP                  ,15,"102,936",571.87,92842,515.79,168,"9,769",157,14,"501,385","2,984.43",,,,,,,
04680,ARKANSAS                 ,STONE                  ,11,"220,285","1,668.83",184934,"1,401.02","2,052","32,342",957,11,"251,918","1,908.47",,,,,,,
04690,ARKANSAS                 ,UNION                  ,95,"1,739,600","1,525.96",1578856,"1,384.96","31,171","119,061","10,512",93,"3,608,230","3,233.18",,,,,,,
04700,ARKANSAS                 ,VAN BUREN              ,14,"300,104","1,786.33",272324,"1,620.98","4,750","21,013","2,017",14,"594,132","3,536.50",,,,,,,
04710,ARKANSAS                 ,WASHINGTON             ,207,"4,244,910","1,708.90",3879651,"1,561.86","85,068","250,201","29,990",194,"6,027,171","2,588.99",,,,,,,
04720,ARKANSAS                 ,WHITE                  ,79,"1,716,623","1,810.78",1535450,"1,619.67","19,529","151,922","9,722",77,"2,206,412","2,387.89",,,,,,,
04730,ARKANSAS                 ,WOODRUFF               ,14,"217,370","1,293.87",196771,"1,171.26",346,"20,235",18,14,"498,668","2,968.26",,,,,,,
04740,ARKANSAS                 ,YELL                   ,26,"492,326","1,577.97",431958,"1,384.48","11,060","45,424","3,884",25,"715,759","2,385.86",,,,,,,
05000,CALIFORNIA               ,ALAMEDA                ,1533,"52,946,045","2,878.13",44599825.4,"2,424.43","1,267,605","6,626,362","452,252",1368,"74,553,094","4,541.49",,,,,,,
05010,CALIFORNIA               ,ALPINE                 ,4,"34,353",715.69,34353,715.69,0,0,0,4,"154,703","3,222.98",,,,,,,
05020,CALIFORNIA               ,AMADOR                 ,14,"566,089","3,369.58",484124,"2,881.69","16,562","62,219","3,184",13,"587,716","3,767.41",,,,,,,
05030,CALIFORNIA               ,BUTTE                  ,285,"7,533,090","2,202.66",6614621,"1,934.10","96,329","795,877","26,263",273,"10,726,472","3,274.26",,,,,,,
05040,CALIFORNIA               ,CALAVERAS              ,45,"1,312,056","2,429.73",1122279,"2,078.29","61,716","118,480","9,581",42,"1,689,074","3,351.34",,,,,,,
05050,CALIFORNIA               ,COLUSA                 ,31,"755,441","2,030.76",665010,"1,787.66","18,894","65,703","5,834",30,"999,336","2,775.93",,,,,,,
05060,CALIFORNIA               ,CONTRA COSTA           ,969,"29,039,691","2,497.39",25531674.19,"2,195.71","703,808","2,551,996","252,213",874,"44,618,620","4,254.25",,,,,,,
05070,CALIFORNIA               ,DEL NORTE              ,21,"358,937","1,424.35",325907,"1,293.28","4,143","28,298",589,20,"664,181","2,767.42",,,,,,,
05080,CALIFORNIA               ,EL DORADO              ,114,"3,301,167","2,413.13",2905683,"2,124.04","117,688","257,319","20,477",105,"4,135,778","3,282.36",,,,,,,
05090,CALIFORNIA               ,FRESNO                 ,1132,"33,457,998","2,463.04",26344679.12,"1,939.39","1,322,724","5,526,741","263,855",1071,"46,861,570","3,646.25",,,,,,,
05100,CALIFORNIA               ,GLENN                  ,35,"688,035","1,638.18",632341,"1,505.57","7,744","45,825","2,125",34,"1,342,538","3,290.53",,,,,,,
05110,CALIFORNIA               ,HUMBOLDT               ,105,"1,795,047","1,424.64",1539276,"1,221.65","74,570","165,496","15,705",101,"3,555,641","2,933.70",,,,,,,
05120,CALIFORNIA               ,IMPERIAL               ,446,"12,631,459","2,360.14",10115493,"1,890.04","343,494","2,116,294","56,178",435,"18,078,878","3,463.39",,,,,,,
05130,CALIFORNIA               ,INYO                   ,10,"288,548","2,404.57",230806,"1,923.38",460,"56,763",519,10,"556,309","4,635.91",,,,,,,
05140,CALIFORNIA               ,KERN                   ,1023,"28,196,015","2,296.84",23797905.13,"1,938.57","496,227","3,763,488","138,395",977,"44,736,727","3,815.82",,,,,,,
05150,CALIFORNIA               ,KINGS                  ,160,"4,413,997","2,298.96",3656971,"1,904.67","44,998","698,587","13,441",155,"6,832,248","3,673.25",,,,,,,
05160,CALIFORNIA               ,LAKE                   ,100,"3,130,603","2,608.84",2739598,"2,283.00","55,989","316,631","18,385",97,"4,365,672","3,750.58",,,,,,,
05170,CALIFORNIA               ,LASSEN                 ,18,"638,180","2,954.54",564545,"2,613.63","17,119","52,809","3,707",18,"586,006","2,712.99",,,,,,,
05200,CALIFORNIA               ,LOS ANGELES            ,11265,"393,389,385","2,910.12",313283437.8,"2,317.53","11,321,305","64,805,652","3,978,990",10458,"571,650,113","4,555.13",,,,,,,
05300,CALIFORNIA               ,MADERA                 ,153,"3,892,293","2,119.99",3143591,"1,712.20","152,613","561,196","34,893",146,"6,167,676","3,520.36",,,,,,,
05310,CALIFORNIA               ,MARIN                  ,121,"5,849,930","4,028.88",5328478,"3,669.75","166,014","318,368","37,070",110,"5,990,844","4,538.52",,,,,,,
05320,CALIFORNIA               ,MARIPOSA               ,13,"372,419","2,387.30",331770,"2,126.73","4,060","34,516","2,073",12,"399,150","2,771.88",,,,,,,
05330,CALIFORNIA               ,MENDOCINO              ,117,"2,819,432","2,008.14",2307457,"1,643.49","121,902","353,542","36,531",116,"4,921,521","3,535.58",,,,,,,
05340,CALIFORNIA               ,MERCED                 ,397,"10,740,747","2,254.56",8509241,"1,786.15","497,356","1,590,163","143,987",376,"16,381,304","3,630.61",,,,,,,
05350,CALIFORNIA               ,MODOC                  ,6,"38,592",536.00,34510,479.31,0,"4,082",0,5,"215,836","3,597.27",,,,,,,
05360,CALIFORNIA               ,MONO                   ,10,"87,956",732.97,55369,461.41,"9,961","19,543","3,083",10,"360,782","3,006.52",,,,,,,
05370,CALIFORNIA               ,MONTEREY               ,511,"11,435,104","1,864.82",10142019,"1,653.95","242,041","994,226","56,818",489,"20,599,954","3,510.56",,,,,,,
05380,CALIFORNIA               ,NAPA                   ,105,"3,528,621","2,800.49",3235759,"2,568.06","34,493","248,802","9,567",95,"4,506,177","3,952.79",,,,,,,
05390,CALIFORNIA               ,NEVADA                 ,79,"2,111,493","2,227.31",1865520,"1,967.85","66,865","165,475","13,633",74,"2,991,545","3,368.86",,,,,,,
05400,CALIFORNIA               ,ORANGE                 ,2305,"76,956,050","2,782.21",65364432.88,"2,363.14","1,648,454","9,429,615","513,548",2137,"104,538,663","4,076.53",,,,,,,
05410,CALIFORNIA               ,PLACER                 ,240,"4,715,465","1,637.31",4329236,"1,503.21","75,665","297,346","13,218",221,"9,042,594","3,409.73",,,,,,,
05420,CALIFORNIA               ,PLUMAS                 ,15,"140,673",781.52,115018,638.99,"9,256","13,676","2,723",14,"524,602","3,122.63",,,,,,,
05430,CALIFORNIA               ,RIVERSIDE              ,1788,"42,256,228","1,969.44",36099246,"1,682.48","724,316","5,193,659","239,007",1620,"65,693,724","3,379.31",,,,,,,
05440,CALIFORNIA               ,SACRAMENTO             ,1513,"40,953,192","2,255.63",31744524.34,"1,748.43","3,036,535","5,471,432","700,701",1364,"60,352,190","3,687.21",,,,,,,
05450,CALIFORNIA               ,SAN BENITO             ,50,"1,108,014","1,846.69",999847,"1,666.41","14,514","89,219","4,434",45,"1,943,695","3,599.44",,,,,,,
05460,CALIFORNIA               ,SAN BERNARDINO         ,2055,"59,227,980","2,401.78",47789856.08,"1,937.95","1,685,580","9,111,061","641,483",1878,"79,039,610","3,507.26",,,,,,,
05470,CALIFORNIA               ,SAN DIEGO              ,2680,"84,058,335","2,613.75",70920819,"2,205.25","2,289,891","10,213,391","634,234",2460,"116,272,962","3,938.79",,,,,,,
05480,CALIFORNIA               ,SAN FRANCISCO          ,752,"27,618,127","3,060.52",21283766,"2,358.57","2,211,456","3,371,441","751,464",678,"34,816,618","4,279.33",,,,,,,
05490,CALIFORNIA               ,SAN JOAQUIN            ,897,"21,046,822","1,955.30",17618643.49,"1,636.81","611,771","2,677,702","138,706",840,"36,709,403","3,641.81",,,,,,,
05500,CALIFORNIA               ,SAN LUIS OBISPO        ,196,"4,640,482","1,972.99",4141413,"1,760.80","190,682","290,681","17,706",186,"7,912,744","3,545.14",,,,,,,
05510,CALIFORNIA               ,SAN MATEO              ,714,"20,017,458","2,336.30",17770696,"2,074.08","990,820","1,054,897","201,045",642,"32,226,573","4,183.10",,,,,,,
05520,CALIFORNIA               ,SANTA BARBARA          ,418,"8,154,835","1,625.76",6820240,"1,359.70","302,872","952,981","78,742",388,"15,267,766","3,279.16",,,,,,,
05530,CALIFORNIA               ,SANTA CLARA            ,1575,"53,594,040","2,835.66",43289845.33,"2,290.47","2,114,846","7,541,812","647,536",1441,"73,112,858","4,228.13",,,,,,,
05540,CALIFORNIA               ,SANTA CRUZ             ,263,"6,510,160","2,062.79",5489747,"1,739.46","155,576","835,565","29,272",244,"10,735,538","3,666.51",,,,,,,
05550,CALIFORNIA               ,SHASTA                 ,199,"6,144,153","2,572.93",5555241,"2,326.32","99,375","467,788","21,749",192,"8,547,756","3,709.96",,,,,,,
05560,CALIFORNIA               ,SIERRA                 ,6,"128,428","1,783.72",115677,"1,606.63","4,182","7,179","1,390",6,"133,169","1,849.57",,,,,,,
05570,CALIFORNIA               ,SISKIYOU               ,47,"616,784","1,093.59",546574,969.10,"13,052","53,579","3,579",47,"1,891,266","3,353.31",,,,,,,
05580,CALIFORNIA               ,SOLANO                 ,522,"15,206,700","2,427.63",12825833.35,"2,047.55","323,494","1,970,046","87,327",459,"20,420,827","3,707.48",,,,,,,
05590,CALIFORNIA               ,SONOMA                 ,392,"11,132,353","2,366.57",9830955,"2,089.91","313,778","886,642","100,978",356,"16,681,461","3,904.84",,,,,,,
05600,CALIFORNIA               ,STANISLAUS             ,653,"16,942,504","2,162.14",14229440,"1,815.91","385,992","2,236,438","90,634",620,"25,995,044","3,493.96",,,,,,,
05610,CALIFORNIA               ,SUTTER                 ,145,"4,096,015","2,354.03",3694093,"2,123.04","70,838","316,132","14,952",141,"5,494,149","3,247.13",,,,,,,
05620,CALIFORNIA               ,TEHAMA                 ,64,"1,858,329","2,419.70",1607488,"2,093.08","73,214","165,290","12,337",60,"2,909,235","4,040.60",,,,,,,
05630,CALIFORNIA               ,TRINITY                ,24,"499,867","1,735.65",449259,"1,559.93","4,120","45,345","1,143",23,"911,349","3,301.99",,,,,,,
05640,CALIFORNIA               ,TULARE                 ,673,"16,469,076","2,039.26",13490696,"1,670.47","172,928","2,760,547","44,905",649,"27,701,546","3,556.95",,,,,,,
05650,CALIFORNIA               ,TUOLUMNE               ,62,"1,965,565","2,641.89",1649577,"2,217.17","32,934","275,878","7,176",60,"2,454,315","3,408.77",,,,,,,
05660,CALIFORNIA               ,VENTURA                ,945,"24,063,823","2,122.03",21405154,"1,887.58","448,554","2,055,133","154,982",898,"41,261,010","3,828.97",,,,,,,
05670,CALIFORNIA               ,YOLO                   ,139,"2,805,705","1,682.08",2318554,"1,390.02","136,855","322,060","28,236",133,"5,232,165","3,278.30",,,,,,,
05680,CALIFORNIA               ,YUBA                   ,91,"4,336,764","3,971.40",3887314,"3,559.81","76,192","359,207","14,051",87,"3,491,370","3,344.22",,,,,,,
06000,COLORADO                 ,ADAMS                  ,364,"8,016,924","1,835.38",6775706.65,"1,551.21","476,523","631,072","133,622",341,"11,610,888","2,837.46",,,,,,,
06010,COLORADO                 ,ALAMOSA                ,20,"253,288","1,055.37",225568,939.87,"4,651","21,241","1,828",19,"669,436","2,936.12",,,,,,,
06020,COLORADO                 ,ARAPAHOE               ,458,"9,842,648","1,790.87",8415970.61,"1,531.29","624,389","618,090","184,199",415,"14,596,047","2,930.93",,,,,,,
06030,COLORADO                 ,ARCHULETA              ,4,"62,735","1,306.98",59298,"1,235.38",0,"3,437",0,4,"111,755","2,328.23",,,,,,,
06040,COLORADO                 ,BACA                   ,2,"68,324","2,846.83",59059,"2,460.79","1,891","6,754",620,2,"87,092","3,628.83",,,,,,,
06050,COLORADO                 ,BENT                   ,3,"9,272",257.56,7946,220.72,0,"1,326",0,3,"118,340","3,287.22",,,,,,,
06060,COLORADO                 ,BOULDER                ,171,"3,017,726","1,470.63",2657115.48,"1,294.89","145,320","189,343","25,948",160,"5,489,274","2,859.00",,,,,,,
06070,COLORADO                 ,CHAFFEE                ,7,"174,550","2,077.98",147646,"1,757.69","9,350","15,387","2,167",7,"226,388","2,695.10",,,,,,,
06080,COLORADO                 ,CHEYENNE               ,1,"77,158","6,429.83",52351,"4,362.58","15,046","7,899","1,862",1,"40,062","3,338.50",,,,,,,
06090,COLORADO                 ,CLEAR CREEK            ,2,"19,269",802.88,19269,802.88,0,0,0,2,"47,333","1,972.21",,,,,,,
06100,COLORADO                 ,CONEJOS                ,13,"195,736","1,254.72",182872.73,"1,172.26","1,690","10,197",976,12,"492,516","3,420.25",,,,,,,
06110,COLORADO                 ,COSTILLA               ,7,"76,933",915.87,70305.89,836.97,368,"5,935",324,7,"227,993","2,714.21",,,,,,,
06120,COLORADO                 ,CROWLEY                ,7,"134,560","1,601.90",101872,"1,212.76","16,556","13,354","2,778",7,"205,773","2,449.68",,,,,,,
06130,COLORADO                 ,CUSTER                 ,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,,,,,,
06140,COLORADO                 ,DELTA                  ,15,"125,552",697.51,114384.17,635.47,"2,423","7,303","1,442",13,"537,674","3,446.63",,,,,,,
06150,COLORADO                 ,DENVER                 ,585,"14,768,572","2,103.79",12145057.87,"1,730.07","1,016,657","1,233,447","373,410",531,"20,776,365","3,260.57",,,,,,,
06160,COLORADO                 ,DOLORES                ,3,"134,377","3,732.69",128920,"3,581.11",0,"5,457",0,3,"121,256","3,368.22",,,,,,,
06170,COLORADO                 ,DOUGLAS                ,55,"948,947","1,437.80",886281,"1,342.85","24,425","33,661","4,580",50,"1,509,260","2,515.43",,,,,,,
06180,COLORADO                 ,EAGLE                  ,2,"93,082","3,878.42",83975,"3,498.96","2,284","5,897",926,2,"67,171","2,798.77",,,,,,,
06190,COLORADO                 ,ELBERT                 ,10,"349,620","2,913.50",326815,"2,723.46","4,288","17,868",649,10,"361,010","3,008.42",,,,,,,
06200,COLORADO                 ,EL PASO                ,445,"8,043,647","1,506.30",7352559,"1,376.88","123,207","546,670","21,211",423,"14,226,492","2,802.70",,,,,,,
06210,COLORADO                 ,FREMONT                ,40,"859,585","1,790.80",795715,"1,657.74","9,376","48,895","5,599",37,"1,626,330","3,662.91",,,,,,,
06220,COLORADO                 ,GARFIELD               ,7,"54,596",649.95,46025,547.92,"3,477","4,474",620,6,"168,944","2,346.45",,,,,,,
06230,COLORADO                 ,GILPIN                 ,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,,,,,,
06240,COLORADO                 ,GRAND                  ,5,"92,137","1,535.62",71164,"1,186.07","11,385","7,843","1,745",4,"153,465","3,197.19",,,,,,,
06250,COLORADO                 ,GUNNISON               ,2,0,0.00,0,0.00,0,0,0,2,"16,507",687.79,,,,,,,
06260,COLORADO                 ,HINSDALE               ,1,0,0.00,0,0.00,0,0,0,1,692,57.67,,,,,,,
06270,COLORADO                 ,HUERFANO               ,8,"69,981",728.97,69296,721.83,140,240,305,8,"259,821","2,706.47",,,,,,,
06280,COLORADO                 ,JACKSON                ,1,"32,112","2,676.00",19978,"1,664.83","6,929","3,964","1,241",1,"18,552","1,546.00",,,,,,,
06290,COLORADO                 ,JEFFERSON              ,297,"6,558,687","1,840.26",6063354.97,"1,701.28","157,607","284,013","53,711",273,"9,782,816","2,986.21",,,,,,,
06300,COLORADO                 ,KIOWA                  ,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,,,,,,
06310,COLORADO                 ,KIT CARSON             ,3,"73,541","2,042.81",64562,"1,793.39","1,247","5,043","2,689",3,"206,442","5,734.50",,,,,,,
06320,COLORADO                 ,LAKE                   ,1,"63,310","5,275.83",60662,"5,055.17",20,"2,608",20,1,"72,636","6,053.00",,,,,,,
06330,COLORADO                 ,LA PLATA               ,36,"707,019","1,636.62",671069.65,"1,553.40","2,159","33,362",428,35,"1,232,554","2,934.65",,,,,,,
06340,COLORADO                 ,LARIMER                ,164,"3,635,370","1,847.24",3295235,"1,674.41","136,744","173,541","29,850",156,"5,997,970","3,204.04",,,,,,,
06350,COLORADO                 ,LAS ANIMAS             ,16,"165,756",863.31,153116,797.48,"2,421","9,039","1,180",14,"528,652","3,146.74",,,,,,,
06360,COLORADO                 ,LINCOLN                ,1,0,0.00,0,0.00,0,0,0,1,"43,015","3,584.58",,,,,,,
06370,COLORADO                 ,LOGAN                  ,17,"499,752","2,449.76",472165,"2,314.53","7,705","17,748","2,134",17,"684,424","3,355.02",,,,,,,
06380,COLORADO                 ,MESA                   ,109,"1,596,166","1,220.31",1461240.1,"1,117.16","33,450","86,749","14,727",98,"3,182,104","2,705.87",,,,,,,
06390,COLORADO                 ,MINERAL                ,1,0,0.00,0,0.00,0,0,0,1,"37,418","3,118.17",,,,,,,
06400,COLORADO                 ,MOFFAT                 ,7,"66,036",786.14,58824,700.29,"2,689","3,362","1,161",6,"171,518","2,382.19",,,,,,,
06410,COLORADO                 ,MONTEZUMA              ,44,"911,048","1,725.47",847523,"1,605.16","1,538","61,579",408,43,"1,598,924","3,098.69",,,,,,,
06420,COLORADO                 ,MONTROSE               ,44,"830,820","1,573.52",752485.5,"1,425.16","26,399","45,355","6,581",42,"1,310,107","2,599.42",,,,,,,
06430,COLORADO                 ,MORGAN                 ,24,"621,993","2,159.70",528116,"1,833.74","45,875","40,272","7,730",23,"856,576","3,103.54",,,,,,,
06440,COLORADO                 ,OTERO                  ,31,"492,056","1,322.73",459040,"1,233.98","7,788","21,908","3,320",31,"1,219,163","3,277.32",,,,,,,
06450,COLORADO                 ,OURAY                  ,1,0,0.00,0,0.00,0,0,0,1,"34,221","2,851.75",,,,,,,
06460,COLORADO                 ,PARK                   ,2,"30,301","1,262.54",29369,"1,223.71",200,713,19,2,"39,777","1,657.38",,,,,,,
