"AGED - HOSPICE - 2010 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) ",,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,
1570,ALABAMA                  ,ST  CLAIR              ,"5,513","3,522,133",53.24,"3,522,133",53.24,0,0,0,"5,104",0,0.00,
1580,ALABAMA                  ,SHELBY                 ,"8,884","6,171,823",57.89,"6,171,823",57.89,0,0,0,"8,126",0,0.00,
1590,ALABAMA                  ,SUMTER                 ,"1,595","858,989",44.88,"858,989",44.88,0,0,0,"1,584",0,0.00,
1600,ALABAMA                  ,TALLADEGA              ,"8,720","5,381,137",51.43,"5,381,137",51.43,0,0,0,"8,383",0,0.00,
1610,ALABAMA                  ,TALLAPOOSA             ,"5,868","3,348,265",47.55,"3,348,265",47.55,0,0,0,"5,639",0,0.00,
1620,ALABAMA                  ,TUSCALOOSA             ,"17,417","9,008,565",43.10,"9,008,565",43.10,0,0,0,"16,493",0,0.00,
1630,ALABAMA                  ,WALKER                 ,"8,618","7,034,606",68.02,"7,034,606",68.02,0,0,0,"8,290",0,0.00,
1640,ALABAMA                  ,WASHINGTON             ,"2,246","1,530,196",56.77,"1,530,196",56.77,0,0,0,"2,187",0,0.00,
1650,ALABAMA                  ,WILCOX                 ,"1,546","1,833,413",98.83,"1,833,413",98.83,0,0,0,"1,513",0,0.00,
1660,ALABAMA                  ,WINSTON                ,"3,530","1,831,562",43.24,"1,831,562",43.24,0,0,0,"3,377",0,0.00,
2010,ALASKA                   ,ALEUTIAN ISLANDS       ,264,0,0.00,0,0.00,0,0,0,176,0,0.00,
2020,ALASKA                   ,ANCHORAGE              ,"21,036","2,522,670",9.99,"2,522,670",9.99,0,0,0,"18,660",0,0.00,
2040,ALASKA                   ,BARROW-NORTH SLOPE     ,323,"1,443",0.37,"1,443",0.37,0,0,0,259,0,0.00,
