AGED -- 2010  REIMBURSEMENT FOR COST CONTRACTS,,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A TOTAL REIMBURSEMENT,PART A REIMBURSEMENT W/O IME/DSH/GME,PART B TOTAL REIMBURSEMENT,,,,,,,,,
04710,ARKANSAS                 ,WASHINGTON,"27,943","25,751","18,482.75",,,,,,,,,
04720,ARKANSAS                 ,WHITE,"72,840","69,012","135,971.84",,,,,,,,,
04730,ARKANSAS                 ,WOODRUFF,0,0,0.00,,,,,,,,,
04740,ARKANSAS                 ,YELL,"27,631","25,520","18,788.99",,,,,,,,,
05000,CALIFORNIA               ,ALAMEDA,"2,951,326","2,328,297","690,470.59",,,,,,,,,
05010,CALIFORNIA               ,ALPINE,0,0,0.00,,,,,,,,,
05020,CALIFORNIA               ,AMADOR,"192,200","163,673","33,731.62",,,,,,,,,
05030,CALIFORNIA               ,BUTTE,"652,068","591,647","331,456.33",,,,,,,,,
05040,CALIFORNIA               ,CALAVERAS,"156,259","147,706","28,809.61",,,,,,,,,
05050,CALIFORNIA               ,COLUSA,0,0,602.51,,,,,,,,,
05060,CALIFORNIA               ,CONTRA COSTA,"7,096,244","6,296,888","1,567,936.24",,,,,,,,,
05070,CALIFORNIA               ,DEL NORTE,"14,353","13,369","1,592.95",,,,,,,,,
05080,CALIFORNIA               ,EL DORADO,"182,677","169,321","45,067.54",,,,,,,,,
05090,CALIFORNIA               ,FRESNO,"177,435","156,675","127,693.49",,,,,,,,,
05100,CALIFORNIA               ,GLENN,0,0,0.00,,,,,,,,,
05110,CALIFORNIA               ,HUMBOLDT,0,0,"1,911.28",,,,,,,,,
05120,CALIFORNIA               ,IMPERIAL,"33,261","24,503","11,220.40",,,,,,,,,
05130,CALIFORNIA               ,INYO,0,0,"2,154.37",,,,,,,,,
05140,CALIFORNIA               ,KERN,"314,218","278,424","217,003.57",,,,,,,,,
05150,CALIFORNIA               ,KINGS,"64,368","60,828","25,300.13",,,,,,,,,
05160,CALIFORNIA               ,LAKE,"265,969","254,392","32,316.08",,,,,,,,,
05170,CALIFORNIA               ,LASSEN,0,0,"6,198.21",,,,,,,,,
05200,CALIFORNIA               ,LOS ANGELES,"3,334,890","2,904,462","1,456,355.41",,,,,,,,,
