AGED -- REPRICING ADJUSTMENTS TO THE 2007-2011 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,
CODE,STATE,COUNTY,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011
43230,SOUTH DAKOTA             ,FALL RIVER,"46,702","47,002","25,417","-1,146","-22,989"
43240,SOUTH DAKOTA             ,FAULK,"44,196","43,600","39,831","32,975",-56
43250,SOUTH DAKOTA             ,GRANT,"34,023","23,082","29,675","20,571",-14
43260,SOUTH DAKOTA             ,GREGORY,"8,573","12,441","25,702","21,982",-118
43270,SOUTH DAKOTA             ,HAAKON,"10,741","11,107","3,901","-3,000","-9,943"
43280,SOUTH DAKOTA             ,HAMLIN,"38,152","29,649","32,401","18,820",45
43290,SOUTH DAKOTA             ,HAND,"15,044","10,754","10,417","15,618",-284
43300,SOUTH DAKOTA             ,HANSON,"12,810","11,318","22,114","22,718","2,624"
43310,SOUTH DAKOTA             ,HARDING,"11,130","5,000","2,686",528,"-2,897"
43320,SOUTH DAKOTA             ,HUGHES,"80,903","79,261","59,038","54,447","-10,270"
43330,SOUTH DAKOTA             ,HUTCHINSON,"26,234","23,166","44,176","44,064",114
43340,SOUTH DAKOTA             ,HYDE,"8,087","10,060","7,027","6,222",-348
43350,SOUTH DAKOTA             ,JACKSON,"6,923","3,845","1,116","-1,126","-3,079"
43360,SOUTH DAKOTA             ,JERAULD,"29,673","26,844","38,324","25,951",116
43370,SOUTH DAKOTA             ,JONES,"9,615","8,648","4,345","3,829",-933
43380,SOUTH DAKOTA             ,KINGSBURY,"37,986","41,516","52,108","38,163",213
43390,SOUTH DAKOTA             ,LAKE,"18,410","15,762","35,676","33,310","1,516"
43400,SOUTH DAKOTA             ,LAWRENCE,"123,093","132,599","76,917","30,936","-45,530"
43410,SOUTH DAKOTA             ,LINCOLN,"27,896","24,175","48,932","43,583",73
43420,SOUTH DAKOTA             ,LYMAN,"12,566","8,463","12,279","12,794",-802
43430,SOUTH DAKOTA             ,MCCOOK,"15,985","14,741","28,579","23,563",30
43440,SOUTH DAKOTA             ,MCPHERSON,"16,208","19,953","22,742","18,989",58
43450,SOUTH DAKOTA             ,MARSHALL,"29,328","34,222","39,536","25,962",263
43460,SOUTH DAKOTA             ,MEADE,"76,305","75,940","21,472","-13,395","-54,134"
43470,SOUTH DAKOTA             ,MELLETTE,"8,552","7,912","8,723","5,562","-1,078"
43480,SOUTH DAKOTA             ,MINER,"16,313","14,441","27,487","21,711",-125
43490,SOUTH DAKOTA             ,MINNEHAHA,"310,862","321,225","554,485","583,352","11,814"
43500,SOUTH DAKOTA             ,MOODY,"9,722","9,096","15,496","15,736",14
43510,SOUTH DAKOTA             ,PENNINGTON,"436,098","425,167","107,923","-150,645","-348,158"
43520,SOUTH DAKOTA             ,PERKINS,"23,546","18,106","18,636","8,660","-3,975"
43530,SOUTH DAKOTA             ,POTTER,"32,574","33,308","30,667","22,029",-420
43540,SOUTH DAKOTA             ,ROBERTS,"84,062","82,488","68,297","40,027",92
43550,SOUTH DAKOTA             ,SANBORN,"15,021","16,969","23,456","21,035",-29
43560,SOUTH DAKOTA             ,SHANNON,"9,338","13,514","4,269","-2,724","-9,702"
43570,SOUTH DAKOTA             ,SPINK,"103,900","99,597","98,489","91,245",44
43580,SOUTH DAKOTA             ,STANLEY,"15,887","11,563","10,301","9,709","-2,666"
43590,SOUTH DAKOTA             ,SULLY,"10,338","8,353","6,207","6,488",3
43600,SOUTH DAKOTA             ,TODD,"10,559","13,197","7,369","5,971","-1,569"
43610,SOUTH DAKOTA             ,TRIPP,"11,780","8,223","11,565","10,428","-2,323"
43620,SOUTH DAKOTA             ,TURNER,"22,133","19,129","39,368","45,689",-185
43630,SOUTH DAKOTA             ,UNION,"18,263","20,535","34,989","32,836","-2,911"
43640,SOUTH DAKOTA             ,WALWORTH,"27,669","36,910","33,577","32,942",-58
43670,SOUTH DAKOTA             ,YANKTON,"67,285","67,605","90,508","97,508",94
43680,SOUTH DAKOTA             ,ZIEBACH,"6,483","5,144","3,066",958,-987
44000,TENNESSEE                ,ANDERSON,"-120,492","-94,077","-62,527","-78,019","-104,482"
44010,TENNESSEE                ,BEDFORD,"-48,005","-78,480","-41,494","-80,669","-60,168"
44020,TENNESSEE                ,BENTON,"-35,023","-29,976","-22,783","-37,792","-35,067"
44030,TENNESSEE                ,BLEDSOE,"-15,069","-13,260","-7,176","-13,769","-17,379"
44040,TENNESSEE                ,BLOUNT,"-172,820","-124,895","-74,209","-110,136","-142,448"
44050,TENNESSEE                ,BRADLEY,"-102,914","-106,507","-52,899","-77,253","-85,005"
44060,TENNESSEE                ,CAMPBELL,"-90,621","-62,860","-37,405","-52,527","-63,059"
44070,TENNESSEE                ,CANNON,"-33,588","-23,660","-15,869","-37,244","-23,451"
44080,TENNESSEE                ,CARROLL,"-75,679","-66,315","-37,644","-79,494","-79,180"
44090,TENNESSEE                ,CARTER,"-62,917","-48,547","-34,125","-49,793","-50,471"
44100,TENNESSEE                ,CHEATHAM,"-50,892","-48,201","-24,905","-50,285","-31,844"
44110,TENNESSEE                ,CHESTER,"-28,624","-26,897","-15,087","-27,797","-24,504"
44120,TENNESSEE                ,CLAIBORNE,"-55,484","-40,157","-27,628","-40,016","-46,684"
44130,TENNESSEE                ,CLAY,"-10,352","5,275","-2,620","-4,781","-6,863"
44140,TENNESSEE                ,COCKE,"-74,910","-48,118","-34,917","-49,538","-59,524"
44150,TENNESSEE                ,COFFEE,"-32,836","-115,180","-63,370","-112,068","-46,932"
44160,TENNESSEE                ,CROCKETT,"-33,992","-29,413","-14,001","-40,361","-30,640"
44170,TENNESSEE                ,CUMBERLAND,"-205,100","-131,893","-147,391","-181,558","-173,011"
44180,TENNESSEE                ,DAVIDSON,"-924,005","-737,082","-445,462","-776,150","-487,745"
44190,TENNESSEE                ,DECATUR,"-26,872","-28,231","-16,360","-29,706","-26,735"
44200,TENNESSEE                ,DEKALB,"-75,275","-56,988","-32,139","-61,137","-22,664"
44210,TENNESSEE                ,DICKSON,"-105,506","-88,225","-56,482","-108,579","-65,880"
44220,TENNESSEE                ,DYER,"-47,579","-49,529","-21,779","19,424","48,805"
44230,TENNESSEE                ,FAYETTE,"-25,936","-28,675","-20,886","-32,186","-34,216"
44240,TENNESSEE                ,FENTRESS,"1,069","37,934",854,-334,"11,708"
44250,TENNESSEE                ,FRANKLIN,"-40,942","-6,855","-7,844","-69,362","-34,038"
44260,TENNESSEE                ,GIBSON,"-137,391","-121,415","-65,785","-148,130","-112,995"
44270,TENNESSEE                ,GILES,"-79,085","-70,427","-44,967","-70,529","-43,232"
44280,TENNESSEE                ,GRAINGER,"-39,868","-26,067","-15,501","-24,129","-28,593"
44290,TENNESSEE                ,GREENE,"-167,583","-89,551","-58,370","-114,774","-84,931"
44300,TENNESSEE                ,GRUNDY,"-23,084","-9,199","-3,868","-25,195","-21,211"
44310,TENNESSEE                ,HAMBLEN,"-124,207","-86,714","-51,834","-80,646","-89,438"
44320,TENNESSEE                ,HAMILTON,"-474,519","-468,334","-257,413","-463,817","-473,341"
44330,TENNESSEE                ,HANCOCK,"-12,574","-8,653","-4,371","-6,424","-10,515"
44340,TENNESSEE                ,HARDEMAN,"-52,210","-49,771","-33,433","-55,975","-59,796"
44350,TENNESSEE                ,HARDIN,"-64,223","-75,090","-49,861","-85,630","-89,145"
44360,TENNESSEE                ,HAWKINS,"-78,073","-48,235","-31,813","-66,814","-57,510"
44370,TENNESSEE                ,HAYWOOD,"-25,761","-28,208","-16,638","-39,724","-41,006"
44380,TENNESSEE                ,HENDERSON,"-68,457","-68,533","-36,638","-77,603","-69,930"
44390,TENNESSEE                ,HENRY,"-65,323","-53,303","-42,707","-62,942","-61,029"
44400,TENNESSEE                ,HICKMAN,"-54,657","-46,366","-23,275","-59,701","-38,791"
44410,TENNESSEE                ,HOUSTON,"-24,397","-18,383","-13,153","-21,616","-14,450"
44420,TENNESSEE                ,HUMPHREYS,"-52,389","-46,563","-27,646","-63,351","-37,059"
44430,TENNESSEE                ,JACKSON,"-15,540","10,039","-12,963","-19,631","-14,435"
44440,TENNESSEE                ,JEFFERSON,"-132,875","-87,949","-47,193","-73,236","-85,981"
44450,TENNESSEE                ,JOHNSON,"-23,931","-18,532","-13,796","-19,823","-22,701"
44460,TENNESSEE                ,KNOX,"-553,431","-407,702","-217,354","-353,825","-424,393"
44470,TENNESSEE                ,LAKE,"-11,394","-6,460","-2,574","1,100","3,955"
44480,TENNESSEE                ,LAUDERDALE,"-25,273","-25,383","-10,895","-15,663","-13,794"
44490,TENNESSEE                ,LAWRENCE,"-161,352","-99,315","-3,696","-29,368","-26,294"
44500,TENNESSEE                ,LEWIS,"-31,556","-28,377","-15,487","-32,804","-25,493"
44510,TENNESSEE                ,LINCOLN,"-72,361","-65,763","-47,808","-86,020","-88,516"
44520,TENNESSEE                ,LOUDON,"-115,359","-86,398","-61,161","-85,470","-97,301"
44530,TENNESSEE                ,MCMINN,"-83,914","-81,049","-37,495","-63,067","-69,159"
44540,TENNESSEE                ,MCNAIRY,"-79,150","-84,853","-60,170","-109,187","-102,631"
44550,TENNESSEE                ,MACON,"-34,024","-26,798","-12,496","-30,718","-21,730"
44560,TENNESSEE                ,MADISON,"-158,977","-152,005","-95,691","-210,815","-177,800"
44570,TENNESSEE                ,MARION,"-46,354","-47,252","-17,906","-46,462","-48,855"
44580,TENNESSEE                ,MARSHALL,"-42,334","-42,674","-21,311","-48,849","-38,812"
44590,TENNESSEE                ,MAURY,"-181,550","-154,253","-83,998","-175,421","-141,347"
44600,TENNESSEE                ,MEIGS,"-15,511","-17,230","-9,870","-13,042","-16,197"
44610,TENNESSEE                ,MONROE,"-73,784","-58,212","-34,976","-56,818","-70,194"
44620,TENNESSEE                ,MONTGOMERY,"-244,747","-242,788","-177,800","-280,469","-208,236"
44630,TENNESSEE                ,MOORE,"-2,118","-6,730","-5,018","-6,167","-1,571"
44640,TENNESSEE                ,MORGAN,"-16,867","-13,139","-8,410","-14,674","-16,515"
44650,TENNESSEE                ,OBION,"-38,875","-25,858","-20,159","-31,704","-30,564"
44660,TENNESSEE                ,OVERTON,"-3,093","43,269","-1,043","-14,220","1,674"
44670,TENNESSEE                ,PERRY,"-24,698","-21,202","-9,876","-19,410","-16,893"
44680,TENNESSEE                ,PICKETT,197,"6,395","-1,140","-4,461","-1,001"
44690,TENNESSEE                ,POLK,"-25,754","-22,743","-12,484","-19,699","-18,661"
44700,TENNESSEE                ,PUTNAM,"-108,287","107,562","-111,504","-194,970","-152,655"
44710,TENNESSEE                ,RHEA,"-46,246","-42,004","-23,929","-46,901","-52,929"
44720,TENNESSEE                ,ROANE,"-104,056","-78,012","-45,970","-76,360","-88,191"
44730,TENNESSEE                ,ROBERTSON,"-129,114","-123,268","-70,060","-133,357","-82,160"
44740,TENNESSEE                ,RUTHERFORD,"-297,780","-244,890","-154,121","-270,240","-156,430"
44750,TENNESSEE                ,SCOTT,"-40,971","-33,921","-10,036","-14,075","-22,316"
44760,TENNESSEE                ,SEQUATCHIE,"-15,852","-17,443","-8,694","-18,782","-18,238"
44770,TENNESSEE                ,SEVIER,"-143,735","-111,079","-68,176","-95,617","-107,892"
44780,TENNESSEE                ,SHELBY,"-536,752","-618,268","-444,961","-556,649","-621,548"
44790,TENNESSEE                ,SMITH,"-46,818","-35,904","-15,527","-37,089","-24,827"
44800,TENNESSEE                ,STEWART,"-37,842","-42,808","-23,148","-39,104","-31,603"
44810,TENNESSEE                ,SULLIVAN,"-201,359","-112,165","-106,322","-165,122","-146,349"
44820,TENNESSEE                ,SUMNER,"-267,707","-219,299","-138,972","-236,829","-152,380"
44830,TENNESSEE                ,TIPTON,"-48,868","-54,845","-38,609","-60,612","-58,822"
44840,TENNESSEE                ,TROUSDALE,"-10,144","-10,021","-4,633","-9,425","-5,116"
44850,TENNESSEE                ,UNICOI,"-33,998","-30,523","-18,385","-28,478","-29,693"
44860,TENNESSEE                ,UNION,"-18,207","-11,578","-5,695","-11,409","-13,107"
44870,TENNESSEE                ,VAN BUREN,"-10,030","-3,063","-6,711","-13,437","-11,053"
44880,TENNESSEE                ,WARREN,"-121,370","-104,135","-62,651","-117,791","-82,787"
44890,TENNESSEE                ,WASHINGTON,"-139,899","-104,742","-91,966","-137,158","-145,824"
44900,TENNESSEE                ,WAYNE,"-39,841","-25,269","-15,208","-37,334","-34,367"
44910,TENNESSEE                ,WEAKLEY,"-50,924","-45,821","-27,638","-57,209","-55,401"
44920,TENNESSEE                ,WHITE,"-69,878","-4,469","-41,466","-88,141","-60,595"
44930,TENNESSEE                ,WILLIAMSON,"-201,458","-190,751","-132,325","-232,460","-152,151"
44940,TENNESSEE                ,WILSON,"-150,318","-144,796","-91,022","-165,833","-108,832"
45000,TEXAS                    ,ANDERSON,"-151,471","-122,327","-56,039","43,528","58,362"
45010,TEXAS                    ,ANDREWS,"5,351","25,744","32,908","19,642","11,801"
45020,TEXAS                    ,ANGELINA,"-232,974","-103,009","-21,701","71,169","-30,923"
45030,TEXAS                    ,ARANSAS,"11,915","10,825","6,423",-244,"4,668"
45040,TEXAS                    ,ARCHER,"22,119","21,393","5,743","-5,812","-17,829"
45050,TEXAS                    ,ARMSTRONG,"-7,686","-8,009","-7,387","-3,196","-2,434"
45060,TEXAS                    ,ATASCOSA,"-1,570","2,066","1,344","-3,437","-13,536"
45070,TEXAS                    ,AUSTIN,"-13,371","-5,612","-1,072","-22,109","-22,300"
45080,TEXAS                    ,BAILEY,"3,270","4,040","4,647","4,724","1,483"
45090,TEXAS                    ,BANDERA,394,"3,397",227,-575,"-9,726"
45100,TEXAS                    ,BASTROP,"38,605","30,533","32,079","35,382","28,124"
45110,TEXAS                    ,BAYLOR,"3,467","10,717","2,903","1,033","-9,807"
45113,TEXAS                    ,BEE,"-1,960",902,"7,117","10,225","7,529"
45120,TEXAS                    ,BELL,"592,458","1,274,567","773,236","882,964","447,222"
45130,TEXAS                    ,BEXAR,"-24,313","51,961","17,058","-53,601","-294,829"
45140,TEXAS                    ,BLANCO,"16,630","19,670","24,984","23,677",-224
45150,TEXAS                    ,BORDEN,92,214,292,275,189
45160,TEXAS                    ,BOSQUE,"-7,655","11,215","5,416","24,870","5,755"
45170,TEXAS                    ,BOWIE,"-33,604","-15,624","-15,102",-118,"51,104"
45180,TEXAS                    ,BRAZORIA,"-107,908","-40,882","19,666","-5,007","-8,822"
45190,TEXAS                    ,BRAZOS,"89,633","36,579","42,685","45,664","7,906"
45200,TEXAS                    ,BREWSTER,953,"2,692","11,483","5,511","5,262"
45201,TEXAS                    ,BRISCOE,-766,317,"-1,535",841,-367
45210,TEXAS                    ,BROOKS,"-1,322","-1,026",931,"1,942","1,490"
45220,TEXAS                    ,BROWN,"-15,405","-3,667","5,964","37,425","19,353"
45221,TEXAS                    ,BURLESON,"20,488","12,102","9,841","10,221","2,427"
45222,TEXAS                    ,BURNET,"32,010","40,052","37,912","54,543","31,452"
45223,TEXAS                    ,CALDWELL,"12,738","9,446","12,090","10,427","11,707"
45224,TEXAS                    ,CALHOUN,"25,495","39,380","48,035","39,501","30,178"
45230,TEXAS                    ,CALLAHAN,"11,143","15,390","16,084","18,592","8,005"
45240,TEXAS                    ,CAMERON,"-953,755","-574,653","-566,734","-710,407","-732,669"
45250,TEXAS                    ,CAMP,"-21,312","-28,194","-33,356","-12,430","-11,718"
45251,TEXAS                    ,CARSON,"-15,424","-19,074","-11,263","-5,973","-4,244"
45260,TEXAS                    ,CASS,"-26,453","-22,421","-11,440","7,507","4,527"
45270,TEXAS                    ,CASTRO,"-4,396","-3,520",410,"1,898","-1,485"
45280,TEXAS                    ,CHAMBERS,"-8,737","-2,823","1,935","5,092","1,633"
45281,TEXAS                    ,CHEROKEE,"-113,344","-68,548","-18,554","50,402","48,603"
45290,TEXAS                    ,CHILDRESS,"-8,792","-8,689","-2,994",47,"-1,300"
45291,TEXAS                    ,CLAY,"15,817","22,107","6,265","-5,377","-14,222"
45292,TEXAS                    ,COCHRAN,"1,815","2,471","3,670","3,146","1,339"
45300,TEXAS                    ,COKE,-114,"-1,893","4,304","9,396","1,749"
45301,TEXAS                    ,COLEMAN,"3,797","6,161","6,980","12,540","6,161"
45310,TEXAS                    ,COLLIN,"-242,886","-136,107","-160,593","-76,904","-55,704"
45311,TEXAS                    ,COLLINGSWORTH,"-7,957","-6,008","-5,164","1,100","-1,081"
45312,TEXAS                    ,COLORADO,"-31,613","-24,944","-17,665","-106,697","-92,786"
45320,TEXAS                    ,COMAL,-270,"8,369","6,054","-3,551","-46,272"
45321,TEXAS                    ,COMANCHE,"-9,142","-3,362","2,422","20,847","9,733"
45330,TEXAS                    ,CONCHO,-526,"-2,184","1,089","4,657",973
45340,TEXAS                    ,COOKE,"14,404","-17,459","-10,123","12,415","1,240"
45341,TEXAS                    ,CORYELL,"88,175","197,688","130,761","138,649","69,619"
45350,TEXAS                    ,COTTLE,"-1,661",-702,334,"1,104",-237
45360,TEXAS                    ,CRANE,"-3,395",-870,"4,015","3,353","2,770"
45361,TEXAS                    ,CROCKETT,"-1,805",-626,"1,547","4,928",575
45362,TEXAS                    ,CROSBY,"11,506","9,001","9,413","4,693","2,487"
45370,TEXAS                    ,CULBERSON,"-3,601","-2,377",-738,953,182
45380,TEXAS                    ,DALLAM,"-11,954","-15,802","-7,998","-5,625","-3,094"
45390,TEXAS                    ,DALLAS,"-1,101,868","-577,414","-652,256","-286,658","-197,555"
45391,TEXAS                    ,DAWSON,"10,836","10,312","14,994","16,667","8,228"
45392,TEXAS                    ,DEAF SMITH,"-26,125","-26,747","-21,460","-9,576","-5,638"
45400,TEXAS                    ,DELTA,"-4,588","-4,065",71,"17,893",-172
45410,TEXAS                    ,DENTON,"-150,797","-86,547","-105,196","-42,282","-31,695"
45420,TEXAS                    ,DEWITT,"-2,329","14,610","33,930","37,195","23,974"
45421,TEXAS                    ,DICKENS,"4,827","4,425","4,320","2,101","1,045"
45430,TEXAS                    ,DIMMIT,"-3,925","-3,039","-1,295","2,597",-322
45431,TEXAS                    ,DONLEY,"-11,559","-9,931","-12,023","-5,588","-3,559"
45440,TEXAS                    ,DUVAL,"-4,332","-1,262","1,924","3,900","2,844"
45450,TEXAS                    ,EASTLAND,"-4,762","2,190","5,939","21,934","9,526"
45451,TEXAS                    ,ECTOR,"-85,077","-16,336","115,239","45,404","119,051"
45460,TEXAS                    ,EDWARDS,"-2,566","-1,153","1,000","3,267",-424
45470,TEXAS                    ,ELLIS,"-101,033","-52,577","-62,669","-23,632","-16,012"
45480,TEXAS                    ,EL PASO,"-857,843","-745,447","-426,284","-262,778","-148,376"
45490,TEXAS                    ,ERATH,"-17,145","-15,579","-15,538","6,793","6,446"
45500,TEXAS                    ,FALLS,"13,826","48,299","25,397","31,528","9,052"
45510,TEXAS                    ,FANNIN,"-24,958","-21,575","-24,628","11,426","-1,359"
45511,TEXAS                    ,FAYETTE,"-12,935","-10,622","2,147","-29,286","-25,246"
45520,TEXAS                    ,FISHER,"2,016","4,153","4,207","6,763","2,237"
45521,TEXAS                    ,FLOYD,"5,782","5,857","6,946","5,978","2,407"
45522,TEXAS                    ,FOARD,"3,327","3,717","1,893",-934,-551
45530,TEXAS                    ,FORT BEND,"-90,298","-33,847","16,743","-7,068","-7,039"
45531,TEXAS                    ,FRANKLIN,"-17,141","-22,503","-33,611","-17,272","-13,197"
45540,TEXAS                    ,FREESTONE,"-18,066","-5,249","-2,462","11,578","3,612"
45541,TEXAS                    ,FRIO,"-5,260","-3,229",-511,"2,863","-1,559"
45542,TEXAS                    ,GAINES,"9,379","10,469","11,828","6,393","4,410"
45550,TEXAS                    ,GALVESTON,"-180,412","-65,157","25,072","-7,924","-10,182"
45551,TEXAS                    ,GARZA,"4,602","5,309","4,713","3,093",995
45552,TEXAS                    ,GILLESPIE,"97,680","117,700","149,225","134,333","-20,348"
45560,TEXAS                    ,GLASSCOCK,"2,201","1,747","3,658","2,250","2,213"
45561,TEXAS                    ,GOLIAD,"9,234","15,840","22,084","17,654","15,564"
45562,TEXAS                    ,GONZALES,"-4,651",190,"6,915","9,792","3,150"
45563,TEXAS                    ,GRAY,"-79,192","-74,346","-59,865","-24,734","-17,032"
45564,TEXAS                    ,GRAYSON,"-88,177","-87,990","-125,841","-14,775","-1,084"
45570,TEXAS                    ,GREGG,"-186,639","-174,017","-56,172","113,821","-19,924"
45580,TEXAS                    ,GRIMES,"10,172","4,904","8,469","6,606","1,035"
45581,TEXAS                    ,GUADALUPE,-841,"6,774","4,000","-5,001","-32,437"
45582,TEXAS                    ,HALE,"17,589","17,949","25,654","26,325","10,716"
45583,TEXAS                    ,HALL,"-7,632","-6,645","-4,121","-1,751","-2,009"
45590,TEXAS                    ,HAMILTON,-688,"11,845","9,093","14,257","4,346"
45591,TEXAS                    ,HANSFORD,"-7,566","-8,634","-7,345","-5,522","-3,619"
45592,TEXAS                    ,HARDEMAN,"2,342","10,442","1,476","-2,360","-6,126"
45600,TEXAS                    ,HARDIN,"-23,891","-9,004","10,728","36,475","15,696"
45610,TEXAS                    ,HARRIS,"-912,878","-341,401","148,678","-49,926","-59,203"
45620,TEXAS                    ,HARRISON,"-50,796","-31,820","2,832","35,875","-27,418"
45621,TEXAS                    ,HARTLEY,"-1,502","-1,532",-988,-575,-841
45630,TEXAS                    ,HASKELL,"4,494","9,031","7,884","11,732","3,981"
45631,TEXAS                    ,HAYS,"49,737","32,738","41,242","37,923","48,090"
45632,TEXAS                    ,HEMPHILL,"-4,390","-3,008","-3,865","-1,758","-1,784"
45640,TEXAS                    ,HENDERSON,"-110,007","-129,895","-83,827","37,459","69,282"
45650,TEXAS                    ,HIDALGO,"-399,850","-856,637","-719,710","-496,251","-419,058"
45651,TEXAS                    ,HILL,"-61,170","-8,806","-13,540","7,751","-5,484"
45652,TEXAS                    ,HOCKLEY,"15,882","15,405","23,252","21,290","6,580"
45653,TEXAS                    ,HOOD,"-106,359","-44,453","-43,021","4,255","9,097"
45654,TEXAS                    ,HOPKINS,"-20,570","-38,673","-17,668","20,792","9,275"
45660,TEXAS                    ,HOUSTON,"-55,819","-36,124","-12,057","17,067","13,545"
45661,TEXAS                    ,HOWARD,"58,763","109,220","132,001","161,415","137,157"
45662,TEXAS                    ,HUDSPETH,"-3,747","-2,082",-860,"-1,068",-609
45670,TEXAS                    ,HUNT,"-87,524","-48,273","-50,805","-15,572","-17,690"
45671,TEXAS                    ,HUTCHINSON,"-49,409","-41,357","-38,536","-19,055","-12,359"
45672,TEXAS                    ,IRION,-159,-640,677,"3,685",651
45680,TEXAS                    ,JACK,"-2,165","-3,405","-8,783","-3,635","-6,142"
45681,TEXAS                    ,JACKSON,"11,752","24,101","28,235","25,677","21,022"
45690,TEXAS                    ,JASPER,"-37,993","-20,354","3,000","37,998","10,355"
45691,TEXAS                    ,JEFF DAVIS,"1,181",431,"2,575","2,815","2,260"
45700,TEXAS                    ,JEFFERSON,"-118,814","-45,897","49,207","209,336","67,039"
45710,TEXAS                    ,JIM HOGG,"-3,745","-5,274","-6,529","-2,522","-1,038"
45711,TEXAS                    ,JIM WELLS,"-5,067","2,088","5,444","13,919","10,026"
45720,TEXAS                    ,JOHNSON,"-59,480","-56,893","-74,530","-2,060",-135
45721,TEXAS                    ,JONES,"13,417","20,836","19,694","23,020","8,454"
45722,TEXAS                    ,KARNES,"1,224","4,776","6,514","4,018","1,306"
45730,TEXAS                    ,KAUFMAN,"-98,587","-72,898","-72,846","-9,014","3,284"
45731,TEXAS                    ,KENDALL,"5,162","11,452","12,402","6,973","-15,444"
45732,TEXAS                    ,KENEDY,-92,-21,245,-20,131
45733,TEXAS                    ,KENT,856,438,634,"1,196",553
45734,TEXAS                    ,KERR,"11,971","28,105","30,562","18,051","-51,712"
45740,TEXAS                    ,KIMBLE,"3,150","4,226","5,376","6,317","-1,588"
45741,TEXAS                    ,KING,-41,74,59,225,-11
45742,TEXAS                    ,KINNEY,"-2,259","-1,858",128,"2,310",435
45743,TEXAS                    ,KLEBERG,"1,341","2,875","5,644","7,632","4,137"
45744,TEXAS                    ,KNOX,"3,895","6,090","4,828","4,382","-1,107"
45750,TEXAS                    ,LAMAR,"-48,541","-49,880","52,329","294,642","-3,676"
45751,TEXAS                    ,LAMB,"10,126","9,673","16,186","11,369","3,918"
45752,TEXAS                    ,LAMPASAS,"44,669","97,055","56,982","62,261","34,013"
45753,TEXAS                    ,LA SALLE,"-2,723","-2,907","-1,601",461,-610
45754,TEXAS                    ,LAVACA,"14,893","37,463","40,204","45,038","31,552"
45755,TEXAS                    ,LEE,"11,267","8,967","9,933","8,213","5,983"
45756,TEXAS                    ,LEON,"-10,002","-6,001",46,"14,603","10,086"
45757,TEXAS                    ,LIBERTY,"-34,771","-14,473","6,283","7,370","1,352"
45758,TEXAS                    ,LIMESTONE,"7,025","25,008","18,963","19,843","-3,914"
45759,TEXAS                    ,LIPSCOMB,"-2,183","-4,118","-1,129","-3,852","-2,583"
45760,TEXAS                    ,LIVE OAK,-421,840,"1,399","1,630",640
45761,TEXAS                    ,LLANO,"19,660","24,724","37,568","43,895","16,824"
45762,TEXAS                    ,LOVING,149,-319,8,5,118
45770,TEXAS                    ,LUBBOCK,"289,205","228,456","245,697","135,088","59,078"
45771,TEXAS                    ,LYNN,"7,282","7,433","7,165","3,207","1,707"
45772,TEXAS                    ,MCCULLOCH,603,973,"8,441","15,873","2,358"
45780,TEXAS                    ,MCLENNAN,"-65,961","88,278","8,746","70,627","-49,289"
45781,TEXAS                    ,MCMULLEN,-7,50,262,-31,-501
45782,TEXAS                    ,MADISON,"5,748","1,980","4,427","4,265",818
45783,TEXAS                    ,MARION,"-13,328","-9,562",-189,"8,218","-5,835"
45784,TEXAS                    ,MARTIN,"9,713","13,912","12,758","23,182","14,351"
45785,TEXAS                    ,MASON,"9,595","11,703","15,613","18,825","-1,403"
45790,TEXAS                    ,MATAGORDA,"77,456","-3,932","9,403","4,023","2,532"
45791,TEXAS                    ,MAVERICK,"-22,973","-17,660","-3,841","11,016","-18,303"
45792,TEXAS                    ,MEDINA,"-1,653","1,530","2,115","-3,193","-9,510"
45793,TEXAS                    ,MENARD,122,-244,"1,979","6,252",729
45794,TEXAS                    ,MIDLAND,"248,506","272,041","396,743","449,961","316,652"
45795,TEXAS                    ,MILAM,"67,486","131,510","80,136","99,157","43,829"
45796,TEXAS                    ,MILLS,"7,392","26,517","11,556","13,047","6,635"
45797,TEXAS                    ,MITCHELL,"4,197","7,713","8,366","11,411","5,779"
45800,TEXAS                    ,MONTAGUE,"20,287","22,145","1,271","9,497","-24,149"
45801,TEXAS                    ,MONTGOMERY,"-139,370","-52,043","23,529","-7,404","-8,746"
45802,TEXAS                    ,MOORE,"-22,999","-20,420","-24,528","-8,616","-6,242"
45803,TEXAS                    ,MORRIS,"-24,535","-24,352","-39,277","-15,194","-28,513"
45804,TEXAS                    ,MOTLEY,"1,006","1,525","2,250","1,326",690
45810,TEXAS                    ,NACOGDOCHES,"-97,059","-73,331","-18,537","49,757","-21,520"
45820,TEXAS                    ,NAVARRO,"-44,093","-36,895","-35,807","-3,238","-2,066"
45821,TEXAS                    ,NEWTON,"-11,245","-6,398","1,527","11,241","2,857"
45822,TEXAS                    ,NOLAN,"6,349","9,723","11,302","21,822","9,273"
45830,TEXAS                    ,NUECES,"86,817","74,543","51,242","-8,828","26,454"
45831,TEXAS                    ,OCHILTREE,"-7,663","-13,573","-12,667","-6,304","-4,265"
45832,TEXAS                    ,OLDHAM,"-4,008","-1,956","-4,491","-2,370","-1,634"
