DISABLED -- REPRICING ADJUSTMENTS TO THE 2007-2011 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,,,,,
28570,NEBRASKA                 ,LOUP,0,-92,0,0,0,,,,,
28580,NEBRASKA                 ,MCPHERSON,0,0,0,0,0,,,,,
28590,NEBRASKA                 ,MADISON,247,-878,"1,027",-97,"-2,724",,,,,
28600,NEBRASKA                 ,MERRICK,47,-220,120,94,-903,,,,,
28610,NEBRASKA                 ,MORRILL,2,-219,2,279,-572,,,,,
28620,NEBRASKA                 ,NANCE,64,191,11,100,-16,,,,,
28630,NEBRASKA                 ,NEMAHA,1,636,10,19,-72,,,,,
28640,NEBRASKA                 ,NUCKOLLS,-2,-52,1,44,-42,,,,,
28650,NEBRASKA                 ,OTOE,"1,864",-262,124,357,"-1,863",,,,,
28660,NEBRASKA                 ,PAWNEE,19,0,6,0,0,,,,,
28670,NEBRASKA                 ,PERKINS,61,0,0,0,0,,,,,
28680,NEBRASKA                 ,PHELPS,51,-413,59,-566,-504,,,,,
28690,NEBRASKA                 ,PIERCE,96,-92,72,596,-260,,,,,
28700,NEBRASKA                 ,PLATTE,48,-789,84,-3,-750,,,,,
28710,NEBRASKA                 ,POLK,7,-39,0,0,-408,,,,,
28720,NEBRASKA                 ,RED WILLOW,331,-367,"1,107",-67,-530,,,,,
28730,NEBRASKA                 ,RICHARDSON,102,-540,14,42,-306,,,,,
28740,NEBRASKA                 ,ROCK,0,0,0,0,0,,,,,
28750,NEBRASKA                 ,SALINE,44,-753,130,-771,-717,,,,,
28760,NEBRASKA                 ,SARPY,"8,839","18,171","17,168","19,347","26,624",,,,,
28770,NEBRASKA                 ,SAUNDERS,791,"1,713","3,422","3,754","2,962",,,,,
28780,NEBRASKA                 ,SCOTTS BLUFF,"1,495","-1,088",840,125,"-3,612",,,,,
28790,NEBRASKA                 ,SEWARD,-170,"-1,047",-60,808,"1,218",,,,,
28800,NEBRASKA                 ,SHERIDAN,-45,-255,21,392,-208,,,,,
28810,NEBRASKA                 ,SHERMAN,15,0,0,0,-423,,,,,
28820,NEBRASKA                 ,SIOUX,0,0,0,0,0,,,,,
28830,NEBRASKA                 ,STANTON,-83,-6,0,49,0,,,,,
28840,NEBRASKA                 ,THAYER,-101,-133,0,0,-132,,,,,
28850,NEBRASKA                 ,THOMAS,0,0,0,0,0,,,,,
28860,NEBRASKA                 ,THURSTON,570,23,313,"1,250",-219,,,,,
28870,NEBRASKA                 ,VALLEY,-40,-45,455,0,-141,,,,,
28880,NEBRASKA                 ,WASHINGTON,"2,835","1,071",612,"1,922","2,663",,,,,
28890,NEBRASKA                 ,WAYNE,30,0,0,-342,-332,,,,,
28900,NEBRASKA                 ,WEBSTER,7,-18,44,-159,-45,,,,,
28910,NEBRASKA                 ,WHEELER,0,0,0,0,0,,,,,
28920,NEBRASKA                 ,YORK,31,201,-4,-202,-682,,,,,
29000,NEVADA                   ,CHURCHILL,"-6,305","-2,251",152,495,-617,,,,,
29010,NEVADA                   ,CLARK,"216,707","120,119","33,625","-21,690","2,652",,,,,
29020,NEVADA                   ,DOUGLAS,"3,377","6,993",998,512,911,,,,,
29030,NEVADA                   ,ELKO,"4,011","1,449","1,729",867,"1,903",,,,,
29040,NEVADA                   ,ESMERALDA,0,0,0,0,0,,,,,
29050,NEVADA                   ,EUREKA,"-2,301",-212,7,0,-42,,,,,
29060,NEVADA                   ,HUMBOLDT,-650,-553,71,-137,2,,,,,
29070,NEVADA                   ,LANDER,187,-454,0,0,-19,,,,,
29080,NEVADA                   ,LINCOLN,"2,156",196,25,-523,-413,,,,,
29090,NEVADA                   ,LYON,"-11,241","3,043","1,661",722,179,,,,,
29100,NEVADA                   ,MINERAL,143,327,15,150,539,,,,,
29110,NEVADA                   ,NYE,"6,324",990,900,-548,"2,156",,,,,
29120,NEVADA                   ,CARSON CITY,"4,921","15,354","5,117",715,90,,,,,
29130,NEVADA                   ,PERSHING,120,995,52,100,0,,,,,
29140,NEVADA                   ,STOREY,0,"2,397",31,0,-140,,,,,
29150,NEVADA                   ,WASHOE,"-118,930","-55,828","4,722","1,873","-13,670",,,,,
29160,NEVADA                   ,WHITE PINE,572,786,-241,"-1,156",-767,,,,,
30000,NEW HAMPSHIRE            ,BELKNAP,"-8,552","-5,416","7,046","9,389","3,415",,,,,
30010,NEW HAMPSHIRE            ,CARROLL,"-9,733",-971,"3,498","7,269","2,927",,,,,
30020,NEW HAMPSHIRE            ,CHESHIRE,"-10,802","-2,851","4,608","11,536","4,527",,,,,
30030,NEW HAMPSHIRE            ,COOS,"-10,055","-4,063","3,686","6,315","3,349",,,,,
30040,NEW HAMPSHIRE            ,GRAFTON,"-12,781","-8,239","3,856","8,123","2,353",,,,,
30050,NEW HAMPSHIRE            ,HILLSBOROUGH,"-22,285","-17,013","-28,962","-5,734","26,096",,,,,
30060,NEW HAMPSHIRE            ,MERRIMACK,"-24,304","-8,344","12,795","12,883","11,708",,,,,
30070,NEW HAMPSHIRE            ,ROCKINGHAM,"5,816","4,072","8,724","3,999","6,062",,,,,
30080,NEW HAMPSHIRE            ,STRAFFORD,"4,499","4,533","11,987","9,096","11,019",,,,,
30090,NEW HAMPSHIRE            ,SULLIVAN,"-11,751","-8,735","3,092","4,574","1,679",,,,,
31000,NEW JERSEY               ,ATLANTIC,"3,484","-26,244","6,420","66,108","125,309",,,,,
31100,NEW JERSEY               ,BERGEN,"-87,523","-56,177","-15,160","-33,507","-33,777",,,,,
31150,NEW JERSEY               ,BURLINGTON,"7,546","5,356","9,497","16,836","36,506",,,,,
31160,NEW JERSEY               ,CAMDEN,"15,374","16,393","33,918","38,128","63,743",,,,,
31180,NEW JERSEY               ,CAPE MAY,"-16,113","-57,188","-61,033","-1,795","-35,687",,,,,
31190,NEW JERSEY               ,CUMBERLAND,"51,003","27,321","20,974","27,832","25,482",,,,,
31200,NEW JERSEY               ,ESSEX,"-348,181","-331,431","-306,139","-158,529","-173,341",,,,,
31220,NEW JERSEY               ,GLOUCESTER,"10,099","8,634","11,566","14,015","23,325",,,,,
31230,NEW JERSEY               ,HUDSON,"-81,393","-51,175","-16,183","-31,553","-34,698",,,,,
31250,NEW JERSEY               ,HUNTERDON,"-14,170","-10,103","-12,086","-7,240","-6,893",,,,,
31260,NEW JERSEY               ,MERCER,"-111,409","-97,256","-59,618","-24,600","32,937",,,,,
31270,NEW JERSEY               ,MIDDLESEX,"-131,454","-129,421","-142,394","-84,960","-71,811",,,,,
31290,NEW JERSEY               ,MONMOUTH,"-111,395","-128,210","-124,159","-84,604","-74,218",,,,,
31300,NEW JERSEY               ,MORRIS,"-79,026","-87,204","-86,248","-50,248","-57,382",,,,,
31310,NEW JERSEY               ,OCEAN,"-104,902","-113,466","-111,144","-82,872","-69,302",,,,,
31320,NEW JERSEY               ,PASSAIC,"-62,554","-44,584","-13,315","-29,504","-27,724",,,,,
31340,NEW JERSEY               ,SALEM,-220,"-2,266","2,716","7,693","3,752",,,,,
31350,NEW JERSEY               ,SOMERSET,"-32,098","-32,232","-36,934","-21,530","-22,888",,,,,
31360,NEW JERSEY               ,SUSSEX,"-27,534","-24,364","-24,183","-10,694","-15,051",,,,,
31370,NEW JERSEY               ,UNION,"-140,194","-155,282","-113,736","-61,098","-76,458",,,,,
31390,NEW JERSEY               ,WARREN,"-26,929","-21,298","-18,697","-20,427","-6,601",,,,,
32000,NEW MEXICO               ,BERNALILLO,"6,886","9,142","39,004","17,864","10,903",,,,,
32010,NEW MEXICO               ,CATRON,75,-95,0,0,0,,,,,
32020,NEW MEXICO               ,CHAVES,"5,088",-131,"2,685",415,-502,,,,,
32025,NEW MEXICO               ,CIBOLA,-325,803,"1,450","1,289",408,,,,,
32030,NEW MEXICO               ,COLFAX,"1,739",-110,368,-139,-476,,,,,
32040,NEW MEXICO               ,CURRY,"3,616",-70,911,-577,-720,,,,,
32050,NEW MEXICO               ,DEBACA,18,-108,-31,-32,-9,,,,,
32060,NEW MEXICO               ,DONA ANA,"-6,326","7,828","3,755","-1,037","-5,839",,,,,
32070,NEW MEXICO               ,EDDY,"2,993","1,814",911,-314,-434,,,,,
32080,NEW MEXICO               ,GRANT,"1,969",942,350,-111,-390,,,,,
32090,NEW MEXICO               ,GUADALUPE,0,188,928,523,62,,,,,
32100,NEW MEXICO               ,HARDING,0,-71,0,0,0,,,,,
32110,NEW MEXICO               ,HIDALGO,-16,0,235,-39,-778,,,,,
32120,NEW MEXICO               ,LEA,"4,777",394,684,43,852,,,,,
32130,NEW MEXICO               ,LINCOLN,-60,-200,220,-357,-102,,,,,
32131,NEW MEXICO               ,LOS ALAMOS,516,216,-28,-63,-82,,,,,
32140,NEW MEXICO               ,LUNA,"2,391","1,162","1,728",-135,"-1,939",,,,,
32150,NEW MEXICO               ,MCKINLEY,"2,647",418,"3,139","1,089",24,,,,,
32160,NEW MEXICO               ,MORA,0,-63,62,208,65,,,,,
32170,NEW MEXICO               ,OTERO,"4,372",-992,797,-327,-529,,,,,
32180,NEW MEXICO               ,QUAY,-54,-10,187,191,-24,,,,,
32190,NEW MEXICO               ,RIO ARRIBA,702,-576,983,-683,"-1,114",,,,,
32200,NEW MEXICO               ,ROOSEVELT,"2,063",165,218,-419,-77,,,,,
32210,NEW MEXICO               ,SANDOVAL,858,"1,272","8,410","3,534","1,363",,,,,
32220,NEW MEXICO               ,SAN JUAN,"8,037","5,431","37,290","14,142","-3,571",,,,,
32230,NEW MEXICO               ,SAN MIGUEL,"2,272",-619,"1,423","-1,073","-2,443",,,,,
32240,NEW MEXICO               ,SANTA FE,"-6,167","-5,714","-1,927","-6,301","-8,948",,,,,
32250,NEW MEXICO               ,SIERRA,84,311,810,8,-113,,,,,
32260,NEW MEXICO               ,SOCORRO,273,104,75,260,212,,,,,
32270,NEW MEXICO               ,TAOS,"2,142",726,"1,896",-480,-171,,,,,
32280,NEW MEXICO               ,TORRANCE,164,77,"2,759",661,546,,,,,
32290,NEW MEXICO               ,UNION,0,-50,60,418,-96,,,,,
32300,NEW MEXICO               ,VALENCIA,"1,024",129,"6,078","2,944","1,251",,,,,
33000,NEW YORK                 ,ALBANY,"4,657","8,372",-711,"-5,397","2,789",,,,,
33010,NEW YORK                 ,ALLEGANY,-747,172,333,-65,69,,,,,
33020,NEW YORK                 ,BRONX,"-117,482","-72,993","-1,809","-47,344","-45,179",,,,,
33030,NEW YORK                 ,BROOME,"-7,374","-8,525","4,556","-3,516","-1,370",,,,,
33040,NEW YORK                 ,CATTARAUGUS,"1,022","1,534","2,733",246,"2,616",,,,,
33050,NEW YORK                 ,CAYUGA,-757,-476,673,"-2,598",316,,,,,
33060,NEW YORK                 ,CHAUTAUQUA,"-1,139","-3,396",78,"-1,106","2,112",,,,,
33070,NEW YORK                 ,CHEMUNG,-605,"-1,509",-426,"-2,304","-5,501",,,,,
33080,NEW YORK                 ,CHENANGO,"-1,105",-749,797,-458,685,,,,,
33090,NEW YORK                 ,CLINTON,-639,38,"1,811","-1,018",665,,,,,
33200,NEW YORK                 ,COLUMBIA,310,-762,"1,457",-542,"2,519",,,,,
33210,NEW YORK                 ,CORTLAND,"-1,954",-390,439,-930,-406,,,,,
33220,NEW YORK                 ,DELAWARE,-239,446,463,-863,89,,,,,
33230,NEW YORK                 ,DUTCHESS,"19,135","18,200","33,081","1,141","-7,354",,,,,
33240,NEW YORK                 ,ERIE,"145,926","108,415","116,739","85,279","111,051",,,,,
33260,NEW YORK                 ,ESSEX,"-1,089","1,433","1,030",-611,-509,,,,,
33270,NEW YORK                 ,FRANKLIN,-146,-33,-88,-533,279,,,,,
33280,NEW YORK                 ,FULTON,-350,404,466,156,48,,,,,
33290,NEW YORK                 ,GENESEE,"-1,204","-1,544","1,308",-340,"1,352",,,,,
33300,NEW YORK                 ,GREENE,-605,-859,397,-546,298,,,,,
33310,NEW YORK                 ,HAMILTON,8,0,175,-41,384,,,,,
33320,NEW YORK                 ,HERKIMER,"5,017","3,237","4,888","3,001","3,993",,,,,
33330,NEW YORK                 ,JEFFERSON,-719,-576,"1,197",-277,256,,,,,
33331,NEW YORK                 ,KINGS,"-105,596","-71,688","1,061","-49,709","-54,944",,,,,
33340,NEW YORK                 ,LEWIS,-31,70,585,290,-117,,,,,
33350,NEW YORK                 ,LIVINGSTON,"-3,503","-1,896",-622,112,"1,247",,,,,
33360,NEW YORK                 ,MADISON,"1,927",952,"1,711","1,674","1,858",,,,,
33370,NEW YORK                 ,MONROE,"-42,510","-17,545","-14,212","1,942","19,840",,,,,
33380,NEW YORK                 ,MONTGOMERY,-109,-669,746,"1,425",655,,,,,
33400,NEW YORK                 ,NASSAU,"5,514","31,859","93,486","106,095","192,212",,,,,
33420,NEW YORK                 ,NEW YORK,"-95,957","-53,688","2,480","-31,774","-30,318",,,,,
33500,NEW YORK                 ,NIAGARA,"45,965","35,453","32,310","24,433","29,979",,,,,
33510,NEW YORK                 ,ONEIDA,"25,151","18,744","24,192","22,627","23,869",,,,,
33520,NEW YORK                 ,ONONDAGA,"12,715","-5,096","7,920","2,712","-3,916",,,,,
33530,NEW YORK                 ,ONTARIO,"-5,182","-2,731","-1,084",517,"3,152",,,,,
33540,NEW YORK                 ,ORANGE,"26,582","22,627","26,397",186,"-4,861",,,,,
33550,NEW YORK                 ,ORLEANS,"-1,546",230,"1,220",-64,563,,,,,
33560,NEW YORK                 ,OSWEGO,"2,641","-1,755",875,745,-817,,,,,
33570,NEW YORK                 ,OTSEGO,-286,10,"1,068",-174,420,,,,,
33580,NEW YORK                 ,PUTNAM,"-8,987","-3,007",312,"-1,305","-2,698",,,,,
33590,NEW YORK                 ,QUEENS,"-137,685","-68,177","13,402","-23,913","-4,014",,,,,
33600,NEW YORK                 ,RENSSELAER,222,223,"-4,312","-2,960","2,579",,,,,
33610,NEW YORK                 ,RICHMOND,"-50,028","-21,253",-7,"-13,721","-13,127",,,,,
33620,NEW YORK                 ,ROCKLAND,"-23,183","-18,192","4,578","-11,328","-12,041",,,,,
33630,NEW YORK                 ,ST. LAWRENCE,-403,"2,491","1,323",-206,342,,,,,
33640,NEW YORK                 ,SARATOGA,"2,043","2,144","1,246","-1,169","-1,160",,,,,
33650,NEW YORK                 ,SCHENECTADY,"1,719","4,436",75,"-2,255","1,610",,,,,
33660,NEW YORK                 ,SCHOHARIE,-111,80,-207,31,-17,,,,,
33670,NEW YORK                 ,SCHUYLER,-146,-138,-14,"-1,127",-340,,,,,
33680,NEW YORK                 ,SENECA,"-1,274",-743,2,-112,742,,,,,
33690,NEW YORK                 ,STEUBEN,-423,"-1,449",871,"-1,728",-31,,,,,
33700,NEW YORK                 ,SUFFOLK,"15,223","51,153","143,748","171,117","292,377",,,,,
33710,NEW YORK                 ,SULLIVAN,235,-980,799,"-2,000",660,,,,,
33720,NEW YORK                 ,TIOGA,-526,-834,239,-723,-675,,,,,
33730,NEW YORK                 ,TOMPKINS,"-4,258","-2,024","-1,034","-6,446","-2,743",,,,,
33740,NEW YORK                 ,ULSTER,"-9,898","-20,581","-1,403","-7,654","-9,095",,,,,
33750,NEW YORK                 ,WARREN,973,784,"-2,387","-2,360","-4,857",,,,,
33760,NEW YORK                 ,WASHINGTON,"1,184","-1,398","-2,970","-1,848","-3,218",,,,,
33770,NEW YORK                 ,WAYNE,"-8,098","-2,886","-3,575",36,"4,140",,,,,
33800,NEW YORK                 ,WESTCHESTER,"-66,408","-36,225","3,909","-25,047","-27,807",,,,,
33900,NEW YORK                 ,WYOMING,"1,638","1,472","1,318",-204,296,,,,,
33910,NEW YORK                 ,YATES,-964,-690,-380,-199,-110,,,,,
34000,NORTH CAROLINA           ,ALAMANCE,"-9,465","-17,657","-14,623","-16,270","-13,904",,,,,
34010,NORTH CAROLINA           ,ALEXANDER,"-6,976","-4,550","-4,318","-2,753","-1,204",,,,,
34020,NORTH CAROLINA           ,ALLEGHANY,"-3,819","-1,962","-2,718","-1,806",-695,,,,,
34030,NORTH CAROLINA           ,ANSON,"-5,081","-9,068","-8,204","-6,802","-4,444",,,,,
34040,NORTH CAROLINA           ,ASHE,"-4,369","-2,924","-4,283","-2,398",-685,,,,,
34050,NORTH CAROLINA           ,AVERY,"-5,833","-5,335","-2,764","-5,173","-2,156",,,,,
34060,NORTH CAROLINA           ,BEAUFORT,"-2,964","-1,238","-2,805","-3,730","-1,023",,,,,
34070,NORTH CAROLINA           ,BERTIE,"-5,052","-5,909","-4,449","-2,946","-1,190",,,,,
34080,NORTH CAROLINA           ,BLADEN,"-5,145","-9,394","-2,952","-6,445","-1,265",,,,,
34090,NORTH CAROLINA           ,BRUNSWICK,"-15,614","-4,892","3,252","2,630","-1,607",,,,,
34100,NORTH CAROLINA           ,BUNCOMBE,"-63,606","-73,788","-84,292","-67,147","-79,946",,,,,
34110,NORTH CAROLINA           ,BURKE,"-16,408","-18,934","-16,644","-14,235","-5,042",,,,,
34120,NORTH CAROLINA           ,CABARRUS,"-30,231","-25,969","-24,793","-24,583","-15,249",,,,,
34130,NORTH CAROLINA           ,CALDWELL,"-13,093","-11,755","-14,301","-13,342","-2,130",,,,,
34140,NORTH CAROLINA           ,CAMDEN,-39,-294,-54,-462,-51,,,,,
34150,NORTH CAROLINA           ,CARTERET,"-4,457","-10,522","-7,042","-5,334","-2,761",,,,,
34160,NORTH CAROLINA           ,CASWELL,"-2,159","-3,480","-4,303","-2,320","-1,729",,,,,
34170,NORTH CAROLINA           ,CATAWBA,"-18,995","-26,429","-23,157","-20,943","-7,677",,,,,
34180,NORTH CAROLINA           ,CHATHAM,"-6,912","-5,251","-4,602","-4,539","-3,114",,,,,
34190,NORTH CAROLINA           ,CHEROKEE,"-3,390","-4,519","-3,742","-2,140",-927,,,,,
34200,NORTH CAROLINA           ,CHOWAN,-949,"-2,463","-2,603",-578,-781,,,,,
34210,NORTH CAROLINA           ,CLAY,-120,"-1,138","-1,690",-761,-623,,,,,
34220,NORTH CAROLINA           ,CLEVELAND,"-19,275","-15,068","-11,913","-13,102","-10,798",,,,,
34230,NORTH CAROLINA           ,COLUMBUS,"-11,166","-11,624","-11,908","-8,112","-3,354",,,,,
34240,NORTH CAROLINA           ,CRAVEN,"-8,374","-9,350","-13,001","-7,017","-4,677",,,,,
34250,NORTH CAROLINA           ,CUMBERLAND,"-12,177","-37,586","-37,723","-52,313","-50,093",,,,,
34251,NORTH CAROLINA           ,CURRITUCK,737,940,"1,706",623,"1,272",,,,,
34270,NORTH CAROLINA           ,DARE,"-1,900",-98,-75,-321,345,,,,,
34280,NORTH CAROLINA           ,DAVIDSON,"-22,337","-15,380","-19,193","-13,384","-5,224",,,,,
34290,NORTH CAROLINA           ,DAVIE,"-12,293","-5,788","-2,993","-3,982","-1,668",,,,,
34300,NORTH CAROLINA           ,DUPLIN,"-12,144","-11,029","-6,555","-3,286","-1,262",,,,,
34310,NORTH CAROLINA           ,DURHAM,"-37,487","-40,360","-24,613","-21,923","-25,044",,,,,
34320,NORTH CAROLINA           ,EDGECOMBE,"-1,079","-4,468","-3,788",135,"-6,889",,,,,
34330,NORTH CAROLINA           ,FORSYTH,"-52,144","-46,953","-36,692","-37,838","-24,243",,,,,
34340,NORTH CAROLINA           ,FRANKLIN,"-5,273","-7,479","-5,303","-4,718","-5,973",,,,,
34350,NORTH CAROLINA           ,GASTON,"-36,197","-33,944","-38,674","-29,156","-24,254",,,,,
34360,NORTH CAROLINA           ,GATES,537,"-1,332","-1,445",-415,-339,,,,,
34370,NORTH CAROLINA           ,GRAHAM,"-1,201","-1,580","-1,301",-677,-96,,,,,
34380,NORTH CAROLINA           ,GRANVILLE,"-7,557","-11,143","-6,381","-5,135","-4,352",,,,,
34390,NORTH CAROLINA           ,GREENE,-176,1,"2,640","1,568","1,268",,,,,
34400,NORTH CAROLINA           ,GUILFORD,"-48,012","-70,478","-71,329","-57,644","-48,844",,,,,
34410,NORTH CAROLINA           ,HALIFAX,"-12,639","-8,968","-11,257","-10,904","-5,534",,,,,
34420,NORTH CAROLINA           ,HARNETT,"-10,291","-14,599","-11,250","-11,055","-7,103",,,,,
34430,NORTH CAROLINA           ,HAYWOOD,"-21,770","-19,948","-18,821","-10,523","-17,908",,,,,
34440,NORTH CAROLINA           ,HENDERSON,"-27,389","-25,012","-39,899","-40,062","-41,869",,,,,
34450,NORTH CAROLINA           ,HERTFORD,"-4,583","-4,092","-6,900","-3,852","-1,303",,,,,
34460,NORTH CAROLINA           ,HOKE,"-1,393","-2,988","-2,913","-4,939","-4,842",,,,,
34470,NORTH CAROLINA           ,HYDE,-496,-477,61,0,-141,,,,,
34480,NORTH CAROLINA           ,IREDELL,"-25,505","-20,957","-25,452","-19,316","-7,566",,,,,
34490,NORTH CAROLINA           ,JACKSON,"-3,291","-2,994","-4,666","-5,095","-2,459",,,,,
34500,NORTH CAROLINA           ,JOHNSTON,"-18,456","-22,383","-24,190","-15,535","-23,156",,,,,
34510,NORTH CAROLINA           ,JONES,"-1,616",-885,"-2,835","-1,906",-137,,,,,
34520,NORTH CAROLINA           ,LEE,"-7,290","-7,140","-6,432","-8,591","-4,639",,,,,
34530,NORTH CAROLINA           ,LENOIR,"-9,280","-13,924","-13,063","-10,769","-2,588",,,,,
34540,NORTH CAROLINA           ,LINCOLN,"-12,136","-10,771","-11,381","-7,869","-4,335",,,,,
34550,NORTH CAROLINA           ,MCDOWELL,"-7,193","-8,118","-8,523","-6,660","-6,615",,,,,
34560,NORTH CAROLINA           ,MACON,"-4,449","-4,681","-4,892","-3,942","-2,406",,,,,
34570,NORTH CAROLINA           ,MADISON,"-5,942","-6,059","-3,291","-4,248","-6,631",,,,,
34580,NORTH CAROLINA           ,MARTIN,"-2,448","-4,443","-3,568","-1,725",-387,,,,,
34590,NORTH CAROLINA           ,MECKLENBURG,"-79,459","-67,704","-89,779","-72,856","-69,937",,,,,
34600,NORTH CAROLINA           ,MITCHELL,"-4,552","-3,409","-3,513","-2,217",-596,,,,,
34610,NORTH CAROLINA           ,MONTGOMERY,"-3,429","-4,483","-3,769","-1,361","-2,138",,,,,
34620,NORTH CAROLINA           ,MOORE,"-11,607","-8,659","-11,571","-10,776","-5,486",,,,,
34630,NORTH CAROLINA           ,NASH,"-4,021","-10,100","-6,382","-5,143","-14,138",,,,,
34640,NORTH CAROLINA           ,NEW HANOVER,"-43,014","-15,089","8,090","10,376","-5,050",,,,,
34650,NORTH CAROLINA           ,NORTHAMPTON,"-4,338","-4,445","-3,656","-2,323","-2,203",,,,,
34660,NORTH CAROLINA           ,ONSLOW,"-11,171","-5,266","-8,204","1,017","2,474",,,,,
34670,NORTH CAROLINA           ,ORANGE,"-10,155","-12,829","-8,048","-2,471","-3,589",,,,,
34680,NORTH CAROLINA           ,PAMLICO,"-1,620",-483,-861,"-1,112",-374,,,,,
34690,NORTH CAROLINA           ,PASQUOTANK,"-5,855","-3,820","-3,564","-2,263",-748,,,,,
34700,NORTH CAROLINA           ,PENDER,"-9,732","-4,501","1,406","2,084",-281,,,,,
34710,NORTH CAROLINA           ,PERQUIMANS,"-2,999","-1,855","-1,189","-2,102",-958,,,,,
34720,NORTH CAROLINA           ,PERSON,"-5,492","-3,893","-2,683","-1,281","-3,784",,,,,
34730,NORTH CAROLINA           ,PITT,"11,363","8,834","7,528","9,925","12,333",,,,,
34740,NORTH CAROLINA           ,POLK,"-2,595","-1,365","-4,393","-4,709",-330,,,,,
34750,NORTH CAROLINA           ,RANDOLPH,"-20,537","-19,729","-17,881","-19,068","-12,111",,,,,
34760,NORTH CAROLINA           ,RICHMOND,"-7,723","-13,515","-8,004","-9,440","-3,715",,,,,
34770,NORTH CAROLINA           ,ROBESON,"-15,807","-16,673","-20,226","-23,220","-9,726",,,,,
34780,NORTH CAROLINA           ,ROCKINGHAM,"-16,400","-16,738","-12,795","-22,869","-15,340",,,,,
34790,NORTH CAROLINA           ,ROWAN,"-22,742","-25,242","-24,747","-23,755","-8,176",,,,,
34800,NORTH CAROLINA           ,RUTHERFORD,"-9,674","-7,832","-10,681","-6,818","-3,119",,,,,
34810,NORTH CAROLINA           ,SAMPSON,"-7,696","-9,516","-7,695","-9,318","-6,876",,,,,
34820,NORTH CAROLINA           ,SCOTLAND,"-2,613","-8,848","-6,447","-4,993","-2,515",,,,,
34830,NORTH CAROLINA           ,STANLY,"-10,516","-10,210","-7,563","-8,080","-6,390",,,,,
34840,NORTH CAROLINA           ,STOKES,"-6,393","-8,674","-3,765","-3,659","-2,771",,,,,
34850,NORTH CAROLINA           ,SURRY,"-7,958","-5,160","-3,668","-8,668","-8,397",,,,,
34860,NORTH CAROLINA           ,SWAIN,"-1,792","-1,663","-2,946","-2,560","-1,596",,,,,
34870,NORTH CAROLINA           ,TRANSYLVANIA,"-6,225","-5,147","-7,403","-5,757","-5,683",,,,,
34880,NORTH CAROLINA           ,TYRRELL,-493,-173,-945,-328,54,,,,,
34890,NORTH CAROLINA           ,UNION,"-13,346","-15,389","-15,725","-12,980","-10,765",,,,,
34900,NORTH CAROLINA           ,VANCE,"-6,243","-7,090","-9,304","-6,587","-4,130",,,,,
34910,NORTH CAROLINA           ,WAKE,"-80,155","-53,810","-55,107","-46,278","-72,140",,,,,
34920,NORTH CAROLINA           ,WARREN,"-3,510","-4,868","-2,981","-2,249","-1,879",,,,,
34930,NORTH CAROLINA           ,WASHINGTON,"-2,117","-1,978","-2,539",-965,-361,,,,,
34940,NORTH CAROLINA           ,WATAUGA,"-2,732","-3,735","-2,905","-4,146","-2,031",,,,,
34950,NORTH CAROLINA           ,WAYNE,"-32,589","-39,468","-37,553","-26,613","-39,424",,,,,
34960,NORTH CAROLINA           ,WILKES,"-12,975","-10,079","-15,538","-12,766","-4,103",,,,,
34970,NORTH CAROLINA           ,WILSON,"-18,820","-15,596","-11,971","-9,005","-8,203",,,,,
34980,NORTH CAROLINA           ,YADKIN,"-5,963","-5,874","-7,920","-3,819","-1,317",,,,,
34981,NORTH CAROLINA           ,YANCEY,"-5,237","-2,990","-3,096","-2,240","-2,530",,,,,
35000,NORTH DAKOTA             ,ADAMS,0,0,0,-574,41,,,,,
35010,NORTH DAKOTA             ,BARNES,-502,-167,-206,8,18,,,,,
35020,NORTH DAKOTA             ,BENSON,-465,-132,0,"-1,036",5,,,,,
35030,NORTH DAKOTA             ,BILLINGS,0,0,0,0,0,,,,,
35040,NORTH DAKOTA             ,BOTTINEAU,-332,-103,-509,65,57,,,,,
35050,NORTH DAKOTA             ,BOWMAN,-64,-249,-272,-983,-88,,,,,
35060,NORTH DAKOTA             ,BURKE,-47,0,0,0,0,,,,,
35070,NORTH DAKOTA             ,BURLEIGH,-391,4,"-1,428","-7,209","-1,021",,,,,
35080,NORTH DAKOTA             ,CASS,"-6,327",844,"-4,708","-3,634","1,586",,,,,
35090,NORTH DAKOTA             ,CAVALIER,-28,0,0,0,-143,,,,,
35100,NORTH DAKOTA             ,DICKEY,-106,-109,0,-316,-295,,,,,
35110,NORTH DAKOTA             ,DIVIDE,-145,0,0,0,0,,,,,
35120,NORTH DAKOTA             ,DUNN,0,0,0,-688,58,,,,,
35130,NORTH DAKOTA             ,EDDY,0,-179,0,-18,-123,,,,,
35140,NORTH DAKOTA             ,EMMONS,15,0,-443,-50,0,,,,,
35150,NORTH DAKOTA             ,FOSTER,-56,-521,0,0,94,,,,,
35160,NORTH DAKOTA             ,GOLDEN VALLEY,637,56,20,0,-16,,,,,
35170,NORTH DAKOTA             ,GRAND FORKS,"-4,037","-2,416","-3,586","-3,416","-4,094",,,,,
