AGED -- REPRICING ADJUSTMENTS TO THE 2007-2011 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,,,,,
32050,NEW MEXICO               ,DEBACA,"7,260","8,023","6,412","1,107","1,296",,,,,
32060,NEW MEXICO               ,DONA ANA,"-920,741","-369,444","-61,119","-293,844","-406,676",,,,,
32070,NEW MEXICO               ,EDDY,"-62,501","48,515","212,442","32,060","70,971",,,,,
32080,NEW MEXICO               ,GRANT,"2,843","19,391","85,822","37,441","37,530",,,,,
32090,NEW MEXICO               ,GUADALUPE,"7,146","5,856","20,386","13,907","3,875",,,,,
32100,NEW MEXICO               ,HARDING,"-7,277","-3,676",425,-577,"-1,386",,,,,
32110,NEW MEXICO               ,HIDALGO,"9,632","17,186","26,878","16,723","16,271",,,,,
32120,NEW MEXICO               ,LEA,"39,588","117,922","212,032","72,764","108,282",,,,,
32130,NEW MEXICO               ,LINCOLN,"1,881","21,200","32,676","36,106","26,776",,,,,
32131,NEW MEXICO               ,LOS ALAMOS,"15,565","1,627","30,143","21,027","12,988",,,,,
32140,NEW MEXICO               ,LUNA,"-88,079","-21,006","10,340","-12,447","-25,381",,,,,
32150,NEW MEXICO               ,MCKINLEY,"88,412","95,571","155,078","103,727","81,501",,,,,
32160,NEW MEXICO               ,MORA,"3,039","4,090","11,852","4,383","4,781",,,,,
32170,NEW MEXICO               ,OTERO,"-111,472","-49,538","5,911","-44,875","-50,969",,,,,
32180,NEW MEXICO               ,QUAY,"-87,806","-67,528","-57,492","-21,115","-23,004",,,,,
32190,NEW MEXICO               ,RIO ARRIBA,"35,269","34,796","70,791","37,355","19,835",,,,,
32200,NEW MEXICO               ,ROOSEVELT,"107,284","44,123","29,834","-2,600","-16,069",,,,,
32210,NEW MEXICO               ,SANDOVAL,"122,484","133,740","339,920","193,657","145,709",,,,,
32220,NEW MEXICO               ,SAN JUAN,"496,191","442,148","1,067,696","727,470","366,179",,,,,
32230,NEW MEXICO               ,SAN MIGUEL,"12,295","21,708","28,438","23,684","15,331",,,,,
32240,NEW MEXICO               ,SANTA FE,"68,428","82,220","146,199","87,680","85,043",,,,,
32250,NEW MEXICO               ,SIERRA,"-66,508","-3,471","32,777","-3,302","-20,198",,,,,
32260,NEW MEXICO               ,SOCORRO,"20,984","28,936","69,590","46,963","35,226",,,,,
32270,NEW MEXICO               ,TAOS,"23,434","27,498","66,025","36,513","19,567",,,,,
32280,NEW MEXICO               ,TORRANCE,"24,558","26,902","52,308","35,806","23,543",,,,,
32290,NEW MEXICO               ,UNION,"-35,574","-49,054","-28,938","-12,071","-19,780",,,,,
32300,NEW MEXICO               ,VALENCIA,"86,613","94,523","208,655","144,612","93,700",,,,,
33000,NEW YORK                 ,ALBANY,"1,884,285","2,100,862","1,610,466","1,764,968","1,978,489",,,,,
33010,NEW YORK                 ,ALLEGANY,"129,144","162,719","155,782","149,979","191,908",,,,,
33020,NEW YORK                 ,BRONX,"-8,531,130","-5,040,646","-1,845,256","-5,013,682","-3,904,552",,,,,
33030,NEW YORK                 ,BROOME,"-235,328","-173,095","624,915","-62,232","169,752",,,,,
33040,NEW YORK                 ,CATTARAUGUS,"113,653","129,516","87,707","-92,197","73,809",,,,,
33050,NEW YORK                 ,CAYUGA,"-1,025,919","-1,015,839","-104,838","-213,487","-65,433",,,,,
33060,NEW YORK                 ,CHAUTAUQUA,"-404,567","-218,880","-350,294","-343,273","-52,562",,,,,
33070,NEW YORK                 ,CHEMUNG,"-275,107","-354,427","-930,969","-1,167,413","-870,488",,,,,
33080,NEW YORK                 ,CHENANGO,"-74,287","-136,572","-14,488","-47,080","192,319",,,,,
33090,NEW YORK                 ,CLINTON,"962,450","880,712","1,265,630","-529,103","-4,121",,,,,
33200,NEW YORK                 ,COLUMBIA,"1,288,421","1,316,021","866,067","668,742","764,214",,,,,
33210,NEW YORK                 ,CORTLAND,"-38,462","-62,517","-26,606","-42,638","-53,971",,,,,
33220,NEW YORK                 ,DELAWARE,"-357,278","-331,679","-217,990","-110,290","304,470",,,,,
33230,NEW YORK                 ,DUTCHESS,"-550,382","1,686,422","1,244,214","212,962","1,047,995",,,,,
33240,NEW YORK                 ,ERIE,"4,739,277","3,730,816","3,178,098","1,721,798","3,257,353",,,,,
33260,NEW YORK                 ,ESSEX,"217,445","187,974","252,162","-146,790","85,905",,,,,
33270,NEW YORK                 ,FRANKLIN,"221,101","90,873","66,811","-65,622","176,592",,,,,
33280,NEW YORK                 ,FULTON,"-165,662","-5,731","-23,389","-94,382","34,321",,,,,
33290,NEW YORK                 ,GENESEE,-966,"119,009","178,734","193,400","263,578",,,,,
33300,NEW YORK                 ,GREENE,"645,486","684,608","462,464","379,324","380,798",,,,,
33310,NEW YORK                 ,HAMILTON,"-28,360","-6,498","-16,434","-11,784","18,919",,,,,
33320,NEW YORK                 ,HERKIMER,"167,285","-64,666","60,087","117,065","286,630",,,,,
33330,NEW YORK                 ,JEFFERSON,"-50,420","-131,286","29,929","-208,041","-616,891",,,,,
33331,NEW YORK                 ,KINGS,"-19,448,487","-11,878,082","-4,386,593","-11,465,159","-9,018,723",,,,,
33340,NEW YORK                 ,LEWIS,"12,751","-20,900","-6,020","-15,250","-23,844",,,,,
33350,NEW YORK                 ,LIVINGSTON,"103,112","265,735","299,543","337,064","366,694",,,,,
33360,NEW YORK                 ,MADISON,"-13,986","-145,943","-50,362","-94,432","-92,236",,,,,
33370,NEW YORK                 ,MONROE,"705,720","1,666,629","2,109,874","2,450,280","3,086,471",,,,,
33380,NEW YORK                 ,MONTGOMERY,"-280,587","-18,671","-12,766","-62,429","164,668",,,,,
33400,NEW YORK                 ,NASSAU,"-4,938,955","-1,152,292","-3,477,308","197,448","5,333,470",,,,,
33420,NEW YORK                 ,NEW YORK,"-12,307,144","-7,398,736","-2,699,694","-7,089,928","-5,653,835",,,,,
33500,NEW YORK                 ,NIAGARA,"1,618,901","1,317,584","1,107,707","607,948","1,093,149",,,,,
33510,NEW YORK                 ,ONEIDA,"416,124","-561,648","-212,099","-214,783","98,803",,,,,
33520,NEW YORK                 ,ONONDAGA,"-396,853","-1,216,536","-391,485","-806,398","-1,178,619",,,,,
33530,NEW YORK                 ,ONTARIO,"-71,951","134,475","168,136","265,464","349,525",,,,,
33540,NEW YORK                 ,ORANGE,"2,261,728","1,183,958","-46,111","-60,430","804,611",,,,,
33550,NEW YORK                 ,ORLEANS,"-54,491","13,217","32,871","89,039","112,100",,,,,
33560,NEW YORK                 ,OSWEGO,"-86,820","-341,151","-110,133","-207,793","-206,276",,,,,
33570,NEW YORK                 ,OTSEGO,"-532,392","-549,273","-368,917","-142,595","797,975",,,,,
33580,NEW YORK                 ,PUTNAM,"-469,181","-221,575","25,852","-180,995","-168,341",,,,,
33590,NEW YORK                 ,QUEENS,"-13,808,007","-8,675,921","-7,249,058","-8,083,047","-4,040,316",,,,,
33600,NEW YORK                 ,RENSSELAER,"207,966","429,055","251,367","276,491","502,527",,,,,
33610,NEW YORK                 ,RICHMOND,"-2,658,146","-1,669,068","-632,679","-1,668,174","-1,341,555",,,,,
33620,NEW YORK                 ,ROCKLAND,"-2,081,409","-1,329,806","-450,855","-1,279,105","-1,205,213",,,,,
33630,NEW YORK                 ,ST. LAWRENCE,"53,268","-84,578","-323,772","-289,539","1,437",,,,,
33640,NEW YORK                 ,SARATOGA,"-92,469","226,008","-76,810","41,757","290,331",,,,,
33650,NEW YORK                 ,SCHENECTADY,"-224,436","134,512","-131,678","-8,987","255,496",,,,,
33660,NEW YORK                 ,SCHOHARIE,"-41,404",7,"5,724","82,371","311,674",,,,,
33670,NEW YORK                 ,SCHUYLER,"-27,067","-44,772","-106,404","-155,163","-86,853",,,,,
33680,NEW YORK                 ,SENECA,"-116,489","-46,184","18,068","16,492","78,950",,,,,
33690,NEW YORK                 ,STEUBEN,"-269,283","-267,376","-166,881","-289,557","-68,231",,,,,
33700,NEW YORK                 ,SUFFOLK,"-4,462,417","-657,146","2,036,730","3,709,674","8,406,760",,,,,
33710,NEW YORK                 ,SULLIVAN,"-42,743","-635,746","-484,914","-460,127","-356,806",,,,,
33720,NEW YORK                 ,TIOGA,"-5,141","-15,183","128,344","-60,328","-6,690",,,,,
33730,NEW YORK                 ,TOMPKINS,"-512,105","-364,976","-288,527","-470,472","-185,450",,,,,
33740,NEW YORK                 ,ULSTER,"135,700","434,056","174,884","-516,960","-319,999",,,,,
33750,NEW YORK                 ,WARREN,"-289,802","-170,644","-263,374","-255,022","-166,669",,,,,
33760,NEW YORK                 ,WASHINGTON,"-303,705","-233,386","-280,172","-199,100","-128,275",,,,,
33770,NEW YORK                 ,WAYNE,"-178,324","-27,846","18,042","161,079","224,718",,,,,
33800,NEW YORK                 ,WESTCHESTER,"-6,883,440","-3,760,181","-786,690","-3,523,082","-3,105,113",,,,,
33900,NEW YORK                 ,WYOMING,"78,064","106,158","117,460","108,866","127,070",,,,,
33910,NEW YORK                 ,YATES,"54,014","39,278","74,031","80,115","72,264",,,,,
34000,NORTH CAROLINA           ,ALAMANCE,"-247,541","-172,868","1,145","-6,603","141,052",,,,,
34010,NORTH CAROLINA           ,ALEXANDER,"-461,203","-423,322","-382,800","-253,439","-152,143",,,,,
34020,NORTH CAROLINA           ,ALLEGHANY,"-101,660","-58,216","-58,801","-61,619","-14,479",,,,,
34030,NORTH CAROLINA           ,ANSON,"-305,971","-381,463","-347,569","-240,762","-147,418",,,,,
34040,NORTH CAROLINA           ,ASHE,"-198,312","-167,341","-153,767","-129,121","-58,830",,,,,
34050,NORTH CAROLINA           ,AVERY,"-143,985","-127,076","-135,470","-127,092","-107,693",,,,,
34060,NORTH CAROLINA           ,BEAUFORT,"159,324","123,158","165,914","185,717","223,220",,,,,
34070,NORTH CAROLINA           ,BERTIE,"118,162","131,365","57,195","48,035","87,463",,,,,
34080,NORTH CAROLINA           ,BLADEN,"-316,169","-292,149","-242,875","-190,740","-190,778",,,,,
34090,NORTH CAROLINA           ,BRUNSWICK,"-1,274,373","-546,003","-121,162","-336,071","-529,061",,,,,
34100,NORTH CAROLINA           ,BUNCOMBE,"-4,018,771","-3,982,006","-4,592,096","-3,752,838","-2,931,850",,,,,
34110,NORTH CAROLINA           ,BURKE,"-924,369","-860,405","-818,866","-612,481","-283,823",,,,,
34120,NORTH CAROLINA           ,CABARRUS,"-1,265,754","-1,547,967","-1,474,802","-970,790","-717,455",,,,,
34130,NORTH CAROLINA           ,CALDWELL,"-758,465","-674,949","-606,991","-470,239","-164,725",,,,,
34140,NORTH CAROLINA           ,CAMDEN,"68,677","50,376","36,708","29,101","34,685",,,,,
34150,NORTH CAROLINA           ,CARTERET,"-254,435","-253,884","-262,215","-224,162","-88,848",,,,,
34160,NORTH CAROLINA           ,CASWELL,"-72,794","-50,474","-51,615","-22,695","5,490",,,,,
34170,NORTH CAROLINA           ,CATAWBA,"-1,356,905","-1,194,992","-1,091,931","-875,141","-349,910",,,,,
34180,NORTH CAROLINA           ,CHATHAM,"-234,915","-258,475","-178,693","-159,203","-147,471",,,,,
34190,NORTH CAROLINA           ,CHEROKEE,"-382,756","-354,705","-417,898","-324,511","-201,880",,,,,
34200,NORTH CAROLINA           ,CHOWAN,"70,093","67,909","72,664","81,349","73,791",,,,,
34210,NORTH CAROLINA           ,CLAY,"-137,609","-139,548","-126,083","-98,481","-51,907",,,,,
34220,NORTH CAROLINA           ,CLEVELAND,"-854,963","-891,466","-948,270","-684,308","-264,187",,,,,
34230,NORTH CAROLINA           ,COLUMBUS,"-960,218","-452,401","22,863","-89,659","-205,523",,,,,
34240,NORTH CAROLINA           ,CRAVEN,"232,143","209,045","421,176","341,659","427,505",,,,,
34250,NORTH CAROLINA           ,CUMBERLAND,"-2,181,291","-3,757,957","-3,106,526","-1,956,472","-2,001,679",,,,,
34251,NORTH CAROLINA           ,CURRITUCK,"133,021","125,975","88,940","83,069","83,079",,,,,
34270,NORTH CAROLINA           ,DARE,"112,781","135,116","124,066","82,255","72,180",,,,,
34280,NORTH CAROLINA           ,DAVIDSON,"-1,353,947","-895,044","-762,083","-846,565","-455,725",,,,,
34290,NORTH CAROLINA           ,DAVIE,"-393,854","-269,977","-218,320","-224,523","-117,166",,,,,
34300,NORTH CAROLINA           ,DUPLIN,"-328,220","-258,223","-150,030","-92,623","-50,562",,,,,
34310,NORTH CAROLINA           ,DURHAM,"-1,040,670","-1,200,855","-857,822","-719,463","-771,303",,,,,
34320,NORTH CAROLINA           ,EDGECOMBE,"-23,608","-60,133","-34,342","-11,214","-102,525",,,,,
34330,NORTH CAROLINA           ,FORSYTH,"-2,625,192","-1,895,104","-1,431,271","-1,529,774","-741,395",,,,,
34340,NORTH CAROLINA           ,FRANKLIN,"-308,751","-267,027","-232,309","-205,848","-212,564",,,,,
34350,NORTH CAROLINA           ,GASTON,"-1,722,194","-1,964,922","-2,008,551","-1,372,970","-894,553",,,,,
34360,NORTH CAROLINA           ,GATES,"66,295","56,365","31,649","33,188","40,733",,,,,
34370,NORTH CAROLINA           ,GRAHAM,"-95,188","-120,052","-127,553","-112,811","-75,890",,,,,
34380,NORTH CAROLINA           ,GRANVILLE,"-286,234","-336,914","-270,303","-251,107","-209,264",,,,,
34390,NORTH CAROLINA           ,GREENE,"89,003","113,260","115,703","119,245","124,140",,,,,
34400,NORTH CAROLINA           ,GUILFORD,"-3,307,924","-2,703,632","-2,959,135","-2,758,145","-1,557,872",,,,,
34410,NORTH CAROLINA           ,HALIFAX,"-106,266","-109,956","-105,632","-141,289","-150,835",,,,,
34420,NORTH CAROLINA           ,HARNETT,"-557,184","-544,688","-543,754","-502,859","-543,190",,,,,
34430,NORTH CAROLINA           ,HAYWOOD,"-1,370,257","-1,063,416","-1,177,415","-1,032,355","-993,855",,,,,
34440,NORTH CAROLINA           ,HENDERSON,"-2,065,492","-2,020,736","-2,088,892","-1,774,621","-1,447,157",,,,,
34450,NORTH CAROLINA           ,HERTFORD,"96,713","100,471","-33,036","-8,424","32,773",,,,,
34460,NORTH CAROLINA           ,HOKE,"-174,939","-214,078","-188,495","-145,533","-158,747",,,,,
34470,NORTH CAROLINA           ,HYDE,"10,333","18,454","25,489","18,494","24,419",,,,,
34480,NORTH CAROLINA           ,IREDELL,"-2,080,232","-2,074,168","-1,961,118","-1,257,886","-801,875",,,,,
34490,NORTH CAROLINA           ,JACKSON,"-436,100","-409,298","-415,797","-374,882","-263,135",,,,,
34500,NORTH CAROLINA           ,JOHNSTON,"-1,013,929","-935,444","-824,042","-687,109","-802,598",,,,,
34510,NORTH CAROLINA           ,JONES,"27,970","22,055","40,856","42,145","35,214",,,,,
34520,NORTH CAROLINA           ,LEE,"-98,349","-59,138","40,781","143,417","218,290",,,,,
34530,NORTH CAROLINA           ,LENOIR,"162,229","161,043","329,403","327,529","389,037",,,,,
34540,NORTH CAROLINA           ,LINCOLN,"-653,662","-670,993","-686,183","-464,102","-223,487",,,,,
34550,NORTH CAROLINA           ,MCDOWELL,"-551,480","-556,591","-610,164","-430,736","-370,476",,,,,
34560,NORTH CAROLINA           ,MACON,"-572,772","-538,418","-470,010","-455,407","-298,948",,,,,
34570,NORTH CAROLINA           ,MADISON,"-432,076","-383,579","-461,462","-399,692","-274,875",,,,,
34580,NORTH CAROLINA           ,MARTIN,"40,651","84,169","53,514","137,149","186,156",,,,,
34590,NORTH CAROLINA           ,MECKLENBURG,"-4,315,429","-5,030,624","-4,925,485","-3,263,020","-2,245,244",,,,,
34600,NORTH CAROLINA           ,MITCHELL,"-177,388","-144,576","-180,388","-234,281","-164,096",,,,,
34610,NORTH CAROLINA           ,MONTGOMERY,"-211,183","-191,600","-227,591","-189,409","-129,925",,,,,
34620,NORTH CAROLINA           ,MOORE,"-1,140,102","-1,190,034","-1,077,768","-860,049","-622,300",,,,,
34630,NORTH CAROLINA           ,NASH,"-498,892","-489,442","-478,279","-581,396","-652,448",,,,,
34640,NORTH CAROLINA           ,NEW HANOVER,"-2,005,718","-693,602","-25,179","-353,804","-704,444",,,,,
34650,NORTH CAROLINA           ,NORTHAMPTON,"4,205",991,"-42,380","-26,951","1,568",,,,,
34660,NORTH CAROLINA           ,ONSLOW,"-149,062","-8,515","84,125","60,104","57,851",,,,,
34670,NORTH CAROLINA           ,ORANGE,"-550,376","-606,021","-419,062","-335,796","-376,509",,,,,
34680,NORTH CAROLINA           ,PAMLICO,"60,110","33,610","64,975","51,000","55,502",,,,,
34690,NORTH CAROLINA           ,PASQUOTANK,"245,923","228,769","193,328","154,474","175,235",,,,,
34700,NORTH CAROLINA           ,PENDER,"-417,667","-168,072","-3,453","-73,357","-168,061",,,,,
34710,NORTH CAROLINA           ,PERQUIMANS,"113,215","91,080","79,414","85,171","60,297",,,,,
34720,NORTH CAROLINA           ,PERSON,"-197,710","-229,642","-181,182","-154,563","-152,791",,,,,
34730,NORTH CAROLINA           ,PITT,"1,147,452","1,320,327","1,308,732","1,252,575","1,296,727",,,,,
34740,NORTH CAROLINA           ,POLK,"-161,331","-174,178","-200,987","-157,780","-80,486",,,,,
34750,NORTH CAROLINA           ,RANDOLPH,"-1,018,791","-1,008,017","-985,997","-935,043","-560,162",,,,,
34760,NORTH CAROLINA           ,RICHMOND,"-553,645","-571,190","-575,396","-474,416","-304,302",,,,,
34770,NORTH CAROLINA           ,ROBESON,"-1,489,413","-2,287,959","-1,877,761","-1,320,361","-1,003,270",,,,,
34780,NORTH CAROLINA           ,ROCKINGHAM,"-996,943","-819,009","-789,673","-734,384","-474,199",,,,,
34790,NORTH CAROLINA           ,ROWAN,"-1,274,038","-1,005,605","-943,100","-653,765","-297,834",,,,,
34800,NORTH CAROLINA           ,RUTHERFORD,"-516,263","-469,510","-492,352","-370,949","-67,867",,,,,
34810,NORTH CAROLINA           ,SAMPSON,"-549,864","-591,004","-587,272","-484,784","-347,066",,,,,
34820,NORTH CAROLINA           ,SCOTLAND,"-397,599","-422,598","-409,646","-268,970","-64,462",,,,,
34830,NORTH CAROLINA           ,STANLY,"-605,417","-727,709","-745,025","-513,244","-368,693",,,,,
34840,NORTH CAROLINA           ,STOKES,"-329,831","-226,775","-175,324","-193,422","-76,768",,,,,
34850,NORTH CAROLINA           ,SURRY,"-741,967","-545,428","-419,677","-410,410","-174,263",,,,,
34860,NORTH CAROLINA           ,SWAIN,"-183,678","-224,300","-186,486","-165,326","-113,597",,,,,
34870,NORTH CAROLINA           ,TRANSYLVANIA,"-538,606","-485,711","-467,852","-419,774","-305,125",,,,,
34880,NORTH CAROLINA           ,TYRRELL,"15,702","13,859","16,696","22,191","16,612",,,,,
34890,NORTH CAROLINA           ,UNION,"-962,247","-1,213,058","-1,221,417","-840,674","-567,209",,,,,
34900,NORTH CAROLINA           ,VANCE,"-311,522","-271,412","-258,298","-214,093","-154,840",,,,,
34910,NORTH CAROLINA           ,WAKE,"-3,223,516","-3,016,237","-2,505,988","-2,205,352","-2,354,910",,,,,
34920,NORTH CAROLINA           ,WARREN,"-117,523","-115,204","-104,595","-104,317","-67,524",,,,,
34930,NORTH CAROLINA           ,WASHINGTON,"54,988","76,088","64,662","81,359","81,636",,,,,
34940,NORTH CAROLINA           ,WATAUGA,"-281,072","-261,723","-245,564","-193,674","-70,469",,,,,
34950,NORTH CAROLINA           ,WAYNE,"-2,469,627","-2,417,918","-2,116,102","-703,219","-362,074",,,,,
34960,NORTH CAROLINA           ,WILKES,"-656,406","-586,853","-506,571","-473,043","-196,632",,,,,
34970,NORTH CAROLINA           ,WILSON,"-438,149","-389,953","-400,672","-448,414","-438,066",,,,,
34980,NORTH CAROLINA           ,YADKIN,"-287,754","-213,940","-151,368","-161,853","-50,044",,,,,
34981,NORTH CAROLINA           ,YANCEY,"-289,540","-254,865","-258,567","-264,200","-203,691",,,,,
35000,NORTH DAKOTA             ,ADAMS,"81,486","80,129","82,414","50,546","-3,314",,,,,
35010,NORTH DAKOTA             ,BARNES,"346,974","397,720","308,314","245,514","1,691",,,,,
35020,NORTH DAKOTA             ,BENSON,"33,437","56,633","57,325","34,823",-343,,,,,
35030,NORTH DAKOTA             ,BILLINGS,"8,635","4,151","5,767","3,707",81,,,,,
35040,NORTH DAKOTA             ,BOTTINEAU,"79,377","92,966","48,711","51,768","3,620",,,,,
35050,NORTH DAKOTA             ,BOWMAN,"125,783","164,103","110,436","72,071","-1,214",,,,,
35060,NORTH DAKOTA             ,BURKE,"6,678","14,653","25,074","16,490",66,,,,,
35070,NORTH DAKOTA             ,BURLEIGH,"3,201,389","3,549,215","2,565,854","1,860,993","5,681",,,,,
35080,NORTH DAKOTA             ,CASS,"2,675,686","3,520,135","3,372,466","2,369,451","8,221",,,,,
35090,NORTH DAKOTA             ,CAVALIER,"57,136","85,614","59,137","33,097",282,,,,,
35100,NORTH DAKOTA             ,DICKEY,"160,439","244,980","195,075","165,059",797,,,,,
35110,NORTH DAKOTA             ,DIVIDE,"36,209","24,336","24,252","18,627","3,623",,,,,
35120,NORTH DAKOTA             ,DUNN,"74,281","115,764","74,253","22,202",-185,,,,,
35130,NORTH DAKOTA             ,EDDY,"90,553","96,528","102,479","58,280",799,,,,,
35140,NORTH DAKOTA             ,EMMONS,"227,500","245,382","189,833","191,469",-796,,,,,
35150,NORTH DAKOTA             ,FOSTER,"178,278","176,144","150,689","88,576",197,,,,,
35160,NORTH DAKOTA             ,GOLDEN VALLEY,"71,905","42,543","49,347","39,004","-1,738",,,,,
35170,NORTH DAKOTA             ,GRAND FORKS,"87,272","109,149","79,339","51,322","5,193",,,,,
35180,NORTH DAKOTA             ,GRANT,"134,260","177,501","103,024","84,684",-41,,,,,
35190,NORTH DAKOTA             ,GRIGGS,"70,930","107,564","104,588","49,302","-1,207",,,,,
35200,NORTH DAKOTA             ,HETTINGER,"114,182","144,827","72,553","69,322","-1,618",,,,,
35210,NORTH DAKOTA             ,KIDDER,"206,929","204,493","107,905","81,451","1,718",,,,,
35220,NORTH DAKOTA             ,LAMOURE,"137,984","184,933","140,885","110,884",335,,,,,
35230,NORTH DAKOTA             ,LOGAN,"94,286","108,749","87,257","65,468",50,,,,,
35240,NORTH DAKOTA             ,MCHENRY,"52,872","60,879","55,048","22,170",326,,,,,
35250,NORTH DAKOTA             ,MCINTOSH,"156,490","159,466","147,774","91,143",-25,,,,,
35260,NORTH DAKOTA             ,MCKENZIE,"87,655","119,247","84,062","99,064",241,,,,,
35270,NORTH DAKOTA             ,MCLEAN,"414,275","526,381","367,212","257,388","4,323",,,,,
35280,NORTH DAKOTA             ,MERCER,"295,598","289,750","289,558","226,808",-288,,,,,
35290,NORTH DAKOTA             ,MORTON,"1,406,026","1,378,516","968,408","822,683","1,258",,,,,
35300,NORTH DAKOTA             ,MOUNTRAIL,"80,276","83,824","42,790","46,666",-292,,,,,
35310,NORTH DAKOTA             ,NELSON,"33,045","58,409","26,206","20,501",495,,,,,
35320,NORTH DAKOTA             ,OLIVER,"65,161","112,984","65,816","60,046",-378,,,,,
35330,NORTH DAKOTA             ,PEMBINA,"51,987","74,592","44,443","51,598","1,227",,,,,
35340,NORTH DAKOTA             ,PIERCE,"31,846","43,651","27,326","23,954","1,328",,,,,
35350,NORTH DAKOTA             ,RAMSEY,"99,885","103,956","64,354","75,009","2,218",,,,,
35360,NORTH DAKOTA             ,RANSOM,"168,943","242,278","161,190","116,123",565,,,,,
35370,NORTH DAKOTA             ,RENVILLE,"26,926","23,434","22,734","5,263",116,,,,,
35380,NORTH DAKOTA             ,RICHLAND,"293,174","393,551","315,671","255,349",-355,,,,,
35390,NORTH DAKOTA             ,ROLETTE,"51,472","53,488","32,373","53,707",683,,,,,
35400,NORTH DAKOTA             ,SARGENT,"127,763","191,412","167,572","72,807",117,,,,,
35410,NORTH DAKOTA             ,SHERIDAN,"90,903","89,863","55,833","56,444",0,,,,,
35420,NORTH DAKOTA             ,SIOUX,"114,242","110,635","90,516","47,843",-138,,,,,
35430,NORTH DAKOTA             ,SLOPE,"15,387","9,958","8,597","2,071",9,,,,,
35440,NORTH DAKOTA             ,STARK,"511,902","616,395","426,820","340,456","-4,378",,,,,
35450,NORTH DAKOTA             ,STEELE,"54,729","77,975","49,997","35,852",-771,,,,,
35460,NORTH DAKOTA             ,STUTSMAN,"516,367","497,800","545,946","337,638","2,506",,,,,
35470,NORTH DAKOTA             ,TOWNER,"38,186","51,414","26,105","8,630",703,,,,,
35480,NORTH DAKOTA             ,TRAILL,"205,599","197,305","198,376","102,923","1,085",,,,,
35490,NORTH DAKOTA             ,WALSH,"70,782","78,757","68,652","48,308","3,826",,,,,
35500,NORTH DAKOTA             ,WARD,"247,756","315,028","191,636","141,503","3,755",,,,,
35510,NORTH DAKOTA             ,WELLS,"227,967","247,242","123,942","118,907",441,,,,,
35520,NORTH DAKOTA             ,WILLIAMS,"343,678","235,189","213,636","128,612","-1,754",,,,,
36000,OHIO                     ,ADAMS,"-248,862","-249,285","-104,583","-70,829","-102,918",,,,,
36010,OHIO                     ,ALLEN,"48,743","-573,939","-504,935","-534,211","-412,965",,,,,
36020,OHIO                     ,ASHLAND,"-182,990","-142,373","-77,610","-19,534","-37,713",,,,,
36030,OHIO                     ,ASHTABULA,"-865,414","-745,166","-441,602","-39,909","-80,854",,,,,
36040,OHIO                     ,ATHENS,"-436,616","-335,361","-218,749","-348,599","-357,923",,,,,
36050,OHIO                     ,AUGLAIZE,"-187,279","-269,752","-222,749","-198,673","-170,591",,,,,
36060,OHIO                     ,BELMONT,"-32,590","51,353","-215,642","-194,074","-134,191",,,,,
36070,OHIO                     ,BROWN,"-263,200","-294,348","-149,425","-72,450","-150,319",,,,,
36080,OHIO                     ,BUTLER,"-1,415,204","-1,747,609","-1,137,117","-666,522","-1,069,991",,,,,
36090,OHIO                     ,CARROLL,"-137,588","-92,698","-53,926","-13,476","-8,361",,,,,
36100,OHIO                     ,CHAMPAIGN,"-84,163","-141,077","-129,330","-110,377","-89,898",,,,,
36110,OHIO                     ,CLARK,"221,963","-588,394","-537,136","-360,850","-318,213",,,,,
36120,OHIO                     ,CLERMONT,"-499,979","-640,740","-450,964","-239,609","-448,568",,,,,
36130,OHIO                     ,CLINTON,"-309,716","-284,258","-211,300","-202,839","-272,013",,,,,
36140,OHIO                     ,COLUMBIANA,"-597,095","-516,924","-339,631","-135,924","-140,291",,,,,
36150,OHIO                     ,COSHOCTON,"-419,581","-420,935","-355,909","-719,544","-112,535",,,,,
36160,OHIO                     ,CRAWFORD,"-82,540","-17,545","10,603","-45,884","-36,374",,,,,
36170,OHIO                     ,CUYAHOGA,"-11,815,490","-9,338,276","-5,275,845","863,018","-831,528",,,,,
36190,OHIO                     ,DARKE,"-199,927","-272,476","-191,680","-108,295","-113,653",,,,,
36200,OHIO                     ,DEFIANCE,"-204,531","-21,189","-36,947","-144,755","-109,539",,,,,
36210,OHIO                     ,DELAWARE,"-550,253","-398,280","-319,298","-500,060","-530,634",,,,,
36220,OHIO                     ,ERIE,"-900,094","-759,506","-621,459","-452,774","-410,402",,,,,
36230,OHIO                     ,FAIRFIELD,"-877,003","-645,082","-504,006","-764,174","-703,471",,,,,
36240,OHIO                     ,FAYETTE,"-138,393","-112,072","-76,696","-93,760","-104,726",,,,,
36250,OHIO                     ,FRANKLIN,"-6,123,127","-4,376,207","-3,618,704","-5,298,258","-5,088,125",,,,,
36260,OHIO                     ,FULTON,"-452,819","-238,197","-267,561","-370,104","-267,779",,,,,
36270,OHIO                     ,GALLIA,"-227,066","-242,128","-251,138","-203,571","-191,874",,,,,
