AGED -- 2011  REIMBURSEMENT FOR COST CONTRACTS - FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A TOTAL REIMBURSEMENT,PART A REIMBURSEMENT W/O IME/DSH/GME,PART B TOTAL REIMBURSEMENT,,,,,,,,,
28780,NEBRASKA                 ,SCOTTS BLUFF,"8,820","8,049","19,389",,,,,,,,,
28790,NEBRASKA                 ,SEWARD,"32,604","32,604","3,553",,,,,,,,,
28800,NEBRASKA                 ,SHERIDAN,0,0,0,,,,,,,,,
28810,NEBRASKA                 ,SHERMAN,0,0,0,,,,,,,,,
28820,NEBRASKA                 ,SIOUX,0,0,0,,,,,,,,,
28830,NEBRASKA                 ,STANTON,0,0,0,,,,,,,,,
28840,NEBRASKA                 ,THAYER,0,0,"4,752",,,,,,,,,
28850,NEBRASKA                 ,THOMAS,0,0,0,,,,,,,,,
28860,NEBRASKA                 ,THURSTON,0,0,0,,,,,,,,,
28870,NEBRASKA                 ,VALLEY,0,0,"3,276",,,,,,,,,
28880,NEBRASKA                 ,WASHINGTON,"22,711","21,857","67,329",,,,,,,,,
28890,NEBRASKA                 ,WAYNE,0,0,"2,141",,,,,,,,,
28900,NEBRASKA                 ,WEBSTER,0,0,"11,215",,,,,,,,,
28910,NEBRASKA                 ,WHEELER,0,0,0,,,,,,,,,
28920,NEBRASKA                 ,YORK,0,0,"64,869",,,,,,,,,
29000,NEVADA                   ,CHURCHILL,0,0,"1,883",,,,,,,,,
29010,NEVADA                   ,CLARK,"1,097,144","1,010,465","679,529",,,,,,,,,
29020,NEVADA                   ,DOUGLAS,"27,469","27,469","5,933",,,,,,,,,
29030,NEVADA                   ,ELKO,"143,841","134,197","107,547",,,,,,,,,
29040,NEVADA                   ,ESMERALDA,0,0,0,,,,,,,,,
29050,NEVADA                   ,EUREKA,0,0,0,,,,,,,,,
29060,NEVADA                   ,HUMBOLDT,"30,094","30,094","66,975",,,,,,,,,
29070,NEVADA                   ,LANDER,0,0,0,,,,,,,,,
29080,NEVADA                   ,LINCOLN,0,0,"9,664",,,,,,,,,
29090,NEVADA                   ,LYON,"10,728","10,728","8,379",,,,,,,,,
29100,NEVADA                   ,MINERAL,0,0,0,,,,,,,,,
29110,NEVADA                   ,NYE,"15,546","13,956","8,243",,,,,,,,,
29120,NEVADA                   ,CARSON CITY,0,0,"3,753",,,,,,,,,
29130,NEVADA                   ,PERSHING,0,0,0,,,,,,,,,
29140,NEVADA                   ,STOREY,0,0,0,,,,,,,,,
29150,NEVADA                   ,WASHOE,"51,584","50,296","100,215",,,,,,,,,
29160,NEVADA                   ,WHITE PINE,0,0,"8,346",,,,,,,,,
30000,NEW HAMPSHIRE            ,BELKNAP,0,0,0,,,,,,,,,
30010,NEW HAMPSHIRE            ,CARROLL,0,0,0,,,,,,,,,
30020,NEW HAMPSHIRE            ,CHESHIRE,0,0,0,,,,,,,,,
30030,NEW HAMPSHIRE            ,COOS,0,0,0,,,,,,,,,
30040,NEW HAMPSHIRE            ,GRAFTON,"36,882","26,187","12,027",,,,,,,,,
30050,NEW HAMPSHIRE            ,HILLSBOROUGH,"76,061","75,532","6,737",,,,,,,,,
30060,NEW HAMPSHIRE            ,MERRIMACK,0,0,0,,,,,,,,,
30070,NEW HAMPSHIRE            ,ROCKINGHAM,0,0,0,,,,,,,,,
30080,NEW HAMPSHIRE            ,STRAFFORD,0,0,0,,,,,,,,,
30090,NEW HAMPSHIRE            ,SULLIVAN,0,0,0,,,,,,,,,
31000,NEW JERSEY               ,ATLANTIC,"51,672","44,441","9,589",,,,,,,,,
31100,NEW JERSEY               ,BERGEN,"155,570","139,038","145,703",,,,,,,,,
31150,NEW JERSEY               ,BURLINGTON,"81,560","62,652","17,471",,,,,,,,,
31160,NEW JERSEY               ,CAMDEN,"31,733","31,733","16,981",,,,,,,,,
31180,NEW JERSEY               ,CAPE MAY,0,0,0,,,,,,,,,
31190,NEW JERSEY               ,CUMBERLAND,"101,758","92,854","3,420",,,,,,,,,
31200,NEW JERSEY               ,ESSEX,"341,597","295,437","38,321",,,,,,,,,
31220,NEW JERSEY               ,GLOUCESTER,"9,675","7,885","4,057",,,,,,,,,
31230,NEW JERSEY               ,HUDSON,"83,802","69,346","237,130",,,,,,,,,
31250,NEW JERSEY               ,HUNTERDON,0,0,"1,296",,,,,,,,,
31260,NEW JERSEY               ,MERCER,"19,538","19,538","8,993",,,,,,,,,
31270,NEW JERSEY               ,MIDDLESEX,"178,599","157,858","44,134",,,,,,,,,
31290,NEW JERSEY               ,MONMOUTH,"86,906","83,050","47,433",,,,,,,,,
31300,NEW JERSEY               ,MORRIS,"16,612","12,434","56,603",,,,,,,,,
31310,NEW JERSEY               ,OCEAN,"41,361","32,917","47,035",,,,,,,,,
31320,NEW JERSEY               ,PASSAIC,"134,864","116,357","32,787",,,,,,,,,
31340,NEW JERSEY               ,SALEM,0,0,0,,,,,,,,,
31350,NEW JERSEY               ,SOMERSET,"193,871","172,266","47,353",,,,,,,,,
31360,NEW JERSEY               ,SUSSEX,0,0,"8,862",,,,,,,,,
31370,NEW JERSEY               ,UNION,"90,787","72,539","41,323",,,,,,,,,
31390,NEW JERSEY               ,WARREN,"18,282","18,282","10,709",,,,,,,,,
32000,NEW MEXICO               ,BERNALILLO,"417,898","379,260","201,123",,,,,,,,,
32010,NEW MEXICO               ,CATRON,0,0,"5,769",,,,,,,,,
32020,NEW MEXICO               ,CHAVES,"81,857","78,922","27,995",,,,,,,,,
32025,NEW MEXICO               ,CIBOLA,0,0,"1,543",,,,,,,,,
32030,NEW MEXICO               ,COLFAX,"202,043","195,775","64,958",,,,,,,,,
32040,NEW MEXICO               ,CURRY,"576,106","539,853","570,779",,,,,,,,,
32050,NEW MEXICO               ,DEBACA,0,0,"28,053",,,,,,,,,
32060,NEW MEXICO               ,DONA ANA,"52,079","50,138","59,048",,,,,,,,,
32070,NEW MEXICO               ,EDDY,"232,373","216,508","88,700",,,,,,,,,
32080,NEW MEXICO               ,GRANT,0,0,"15,422",,,,,,,,,
32090,NEW MEXICO               ,GUADALUPE,0,0,694,,,,,,,,,
32100,NEW MEXICO               ,HARDING,0,0,0,,,,,,,,,
32110,NEW MEXICO               ,HIDALGO,0,0,0,,,,,,,,,
32120,NEW MEXICO               ,LEA,"19,855","17,955","2,847",,,,,,,,,
32130,NEW MEXICO               ,LINCOLN,0,0,"4,309",,,,,,,,,
32131,NEW MEXICO               ,LOS ALAMOS,"4,445","4,445","13,161",,,,,,,,,
32140,NEW MEXICO               ,LUNA,"22,562","16,060","21,777",,,,,,,,,
32150,NEW MEXICO               ,MCKINLEY,"81,978","76,026","25,252",,,,,,,,,
32160,NEW MEXICO               ,MORA,0,0,0,,,,,,,,,
32170,NEW MEXICO               ,OTERO,"28,537","24,299","63,787",,,,,,,,,
32180,NEW MEXICO               ,QUAY,0,0,"2,120",,,,,,,,,
32190,NEW MEXICO               ,RIO ARRIBA,0,0,141,,,,,,,,,
32200,NEW MEXICO               ,ROOSEVELT,"34,894","33,561","23,776",,,,,,,,,
32210,NEW MEXICO               ,SANDOVAL,"56,149","53,846","24,000",,,,,,,,,
32220,NEW MEXICO               ,SAN JUAN,"45,434","42,628","20,311",,,,,,,,,
32230,NEW MEXICO               ,SAN MIGUEL,"8,823","8,823","39,577",,,,,,,,,
32240,NEW MEXICO               ,SANTA FE,"69,664","68,694","8,651",,,,,,,,,
32250,NEW MEXICO               ,SIERRA,"44,003","42,073","30,891",,,,,,,,,
32260,NEW MEXICO               ,SOCORRO,0,0,"2,749",,,,,,,,,
32270,NEW MEXICO               ,TAOS,0,0,0,,,,,,,,,
32280,NEW MEXICO               ,TORRANCE,0,0,"1,925",,,,,,,,,
32290,NEW MEXICO               ,UNION,0,0,0,,,,,,,,,
32300,NEW MEXICO               ,VALENCIA,"196,906","177,999","266,450",,,,,,,,,
33000,NEW YORK                 ,ALBANY,"7,689","7,689","4,210",,,,,,,,,
33010,NEW YORK                 ,ALLEGANY,0,0,"6,354",,,,,,,,,
33020,NEW YORK                 ,BRONX,"4,407,425","2,797,237","1,232,721",,,,,,,,,
33030,NEW YORK                 ,BROOME,"25,932","24,974","4,320",,,,,,,,,
33040,NEW YORK                 ,CATTARAUGUS,0,0,0,,,,,,,,,
33050,NEW YORK                 ,CAYUGA,0,0,"2,833",,,,,,,,,
33060,NEW YORK                 ,CHAUTAUQUA,0,0,84,,,,,,,,,
33070,NEW YORK                 ,CHEMUNG,0,0,472,,,,,,,,,
33080,NEW YORK                 ,CHENANGO,0,0,0,,,,,,,,,
33090,NEW YORK                 ,CLINTON,0,0,0,,,,,,,,,
33200,NEW YORK                 ,COLUMBIA,0,0,0,,,,,,,,,
33210,NEW YORK                 ,CORTLAND,0,0,"4,305",,,,,,,,,
33220,NEW YORK                 ,DELAWARE,0,0,"1,897",,,,,,,,,
33230,NEW YORK                 ,DUTCHESS,"23,737","16,886","19,200",,,,,,,,,
33240,NEW YORK                 ,ERIE,"55,168","41,334","13,726",,,,,,,,,
33260,NEW YORK                 ,ESSEX,0,0,0,,,,,,,,,
33270,NEW YORK                 ,FRANKLIN,0,0,0,,,,,,,,,
33280,NEW YORK                 ,FULTON,0,0,0,,,,,,,,,
33290,NEW YORK                 ,GENESEE,"44,659","37,632","16,146",,,,,,,,,
33300,NEW YORK                 ,GREENE,0,0,0,,,,,,,,,
33310,NEW YORK                 ,HAMILTON,0,0,0,,,,,,,,,
33320,NEW YORK                 ,HERKIMER,0,0,0,,,,,,,,,
33330,NEW YORK                 ,JEFFERSON,0,0,0,,,,,,,,,
33331,NEW YORK                 ,KINGS,"7,046,976","4,572,048","1,752,220",,,,,,,,,
33340,NEW YORK                 ,LEWIS,0,0,0,,,,,,,,,
33350,NEW YORK                 ,LIVINGSTON,"351,972","266,357","120,317",,,,,,,,,
33360,NEW YORK                 ,MADISON,0,0,0,,,,,,,,,
33370,NEW YORK                 ,MONROE,"5,888,379","4,787,059","2,020,933",,,,,,,,,
33380,NEW YORK                 ,MONTGOMERY,0,0,0,,,,,,,,,
33400,NEW YORK                 ,NASSAU,"1,948,485","1,626,683","832,298",,,,,,,,,
33420,NEW YORK                 ,NEW YORK,"6,309,658","4,486,712","1,739,124",,,,,,,,,
33500,NEW YORK                 ,NIAGARA,0,0,"6,388",,,,,,,,,
33510,NEW YORK                 ,ONEIDA,0,0,0,,,,,,,,,
33520,NEW YORK                 ,ONONDAGA,"40,053","36,415","16,775",,,,,,,,,
33530,NEW YORK                 ,ONTARIO,"774,205","697,242","290,438",,,,,,,,,
33540,NEW YORK                 ,ORANGE,"51,378","50,502","31,415",,,,,,,,,
33550,NEW YORK                 ,ORLEANS,"30,403","29,974","12,915",,,,,,,,,
33560,NEW YORK                 ,OSWEGO,0,0,36,,,,,,,,,
33570,NEW YORK                 ,OTSEGO,0,0,0,,,,,,,,,
33580,NEW YORK                 ,PUTNAM,"20,193","20,193","9,423",,,,,,,,,
33590,NEW YORK                 ,QUEENS,"10,213,073","7,671,465","3,122,248",,,,,,,,,
33600,NEW YORK                 ,RENSSELAER,0,0,0,,,,,,,,,
33610,NEW YORK                 ,RICHMOND,"1,040,390","804,023","374,784",,,,,,,,,
33620,NEW YORK                 ,ROCKLAND,"520,718","447,212","250,207",,,,,,,,,
33630,NEW YORK                 ,ST. LAWRENCE,"38,463","26,014","1,055",,,,,,,,,
33640,NEW YORK                 ,SARATOGA,"10,432","9,951","17,959",,,,,,,,,
33650,NEW YORK                 ,SCHENECTADY,0,0,0,,,,,,,,,
33660,NEW YORK                 ,SCHOHARIE,0,0,0,,,,,,,,,
33670,NEW YORK                 ,SCHUYLER,0,0,0,,,,,,,,,
33680,NEW YORK                 ,SENECA,"209,478","188,850","94,647",,,,,,,,,
33690,NEW YORK                 ,STEUBEN,"33,082","27,624","31,617",,,,,,,,,
33700,NEW YORK                 ,SUFFOLK,"1,006,482","906,761","456,296",,,,,,,,,
33710,NEW YORK                 ,SULLIVAN,"7,084","6,111","1,011",,,,,,,,,
33720,NEW YORK                 ,TIOGA,0,0,0,,,,,,,,,
33730,NEW YORK                 ,TOMPKINS,"24,941","24,941","1,900",,,,,,,,,
33740,NEW YORK                 ,ULSTER,0,0,"7,742",,,,,,,,,
33750,NEW YORK                 ,WARREN,0,0,0,,,,,,,,,
33760,NEW YORK                 ,WASHINGTON,0,0,0,,,,,,,,,
33770,NEW YORK                 ,WAYNE,"1,262,785","1,118,280","332,537",,,,,,,,,
33800,NEW YORK                 ,WESTCHESTER,"1,005,953","850,188","306,421",,,,,,,,,
33900,NEW YORK                 ,WYOMING,0,0,207,,,,,,,,,
33910,NEW YORK                 ,YATES,"130,712","117,656","64,209",,,,,,,,,
34000,NORTH CAROLINA           ,ALAMANCE,"39,541","37,627","16,779",,,,,,,,,
34010,NORTH CAROLINA           ,ALEXANDER,"11,399","9,536","10,676",,,,,,,,,
34020,NORTH CAROLINA           ,ALLEGHANY,0,0,0,,,,,,,,,
34030,NORTH CAROLINA           ,ANSON,0,0,0,,,,,,,,,
34040,NORTH CAROLINA           ,ASHE,"29,423","29,423","11,130",,,,,,,,,
34050,NORTH CAROLINA           ,AVERY,0,0,0,,,,,,,,,
34060,NORTH CAROLINA           ,BEAUFORT,"37,733","35,085","3,988",,,,,,,,,
34070,NORTH CAROLINA           ,BERTIE,0,0,0,,,,,,,,,
34080,NORTH CAROLINA           ,BLADEN,0,0,797,,,,,,,,,
34090,NORTH CAROLINA           ,BRUNSWICK,"108,805","98,194","20,332",,,,,,,,,
34100,NORTH CAROLINA           ,BUNCOMBE,0,0,"3,147",,,,,,,,,
34110,NORTH CAROLINA           ,BURKE,"42,570","41,056","3,390",,,,,,,,,
34120,NORTH CAROLINA           ,CABARRUS,"28,151","27,611","9,031",,,,,,,,,
34130,NORTH CAROLINA           ,CALDWELL,"80,201","69,897","4,639",,,,,,,,,
34140,NORTH CAROLINA           ,CAMDEN,0,0,0,,,,,,,,,
34150,NORTH CAROLINA           ,CARTERET,"26,848","26,156","3,151",,,,,,,,,
34160,NORTH CAROLINA           ,CASWELL,"11,550","10,104",638,,,,,,,,,
34170,NORTH CAROLINA           ,CATAWBA,"90,423","83,256","28,142",,,,,,,,,
34180,NORTH CAROLINA           ,CHATHAM,0,0,"2,211",,,,,,,,,
34190,NORTH CAROLINA           ,CHEROKEE,0,0,0,,,,,,,,,
34200,NORTH CAROLINA           ,CHOWAN,0,0,0,,,,,,,,,
34210,NORTH CAROLINA           ,CLAY,0,0,23,,,,,,,,,
34220,NORTH CAROLINA           ,CLEVELAND,0,0,890,,,,,,,,,
34230,NORTH CAROLINA           ,COLUMBUS,0,0,0,,,,,,,,,
34240,NORTH CAROLINA           ,CRAVEN,0,0,0,,,,,,,,,
34250,NORTH CAROLINA           ,CUMBERLAND,"109,122","93,581","28,064",,,,,,,,,
34251,NORTH CAROLINA           ,CURRITUCK,0,0,0,,,,,,,,,
34270,NORTH CAROLINA           ,DARE,0,0,0,,,,,,,,,
34280,NORTH CAROLINA           ,DAVIDSON,"65,863","57,295","12,564",,,,,,,,,
34290,NORTH CAROLINA           ,DAVIE,0,0,315,,,,,,,,,
34300,NORTH CAROLINA           ,DUPLIN,"29,076","20,496","4,534",,,,,,,,,
34310,NORTH CAROLINA           ,DURHAM,"14,692","14,692","6,250",,,,,,,,,
34320,NORTH CAROLINA           ,EDGECOMBE,0,0,0,,,,,,,,,
34330,NORTH CAROLINA           ,FORSYTH,"111,887","96,968","55,863",,,,,,,,,
34340,NORTH CAROLINA           ,FRANKLIN,"9,318","9,318","4,904",,,,,,,,,
34350,NORTH CAROLINA           ,GASTON,"269,044","251,336","28,390",,,,,,,,,
34360,NORTH CAROLINA           ,GATES,"26,156","25,813","1,119",,,,,,,,,
34370,NORTH CAROLINA           ,GRAHAM,0,0,0,,,,,,,,,
34380,NORTH CAROLINA           ,GRANVILLE,0,0,960,,,,,,,,,
34390,NORTH CAROLINA           ,GREENE,0,0,0,,,,,,,,,
34400,NORTH CAROLINA           ,GUILFORD,"40,036","34,325","27,380",,,,,,,,,
34410,NORTH CAROLINA           ,HALIFAX,0,0,"2,540",,,,,,,,,
34420,NORTH CAROLINA           ,HARNETT,"35,867","33,168","3,935",,,,,,,,,
34430,NORTH CAROLINA           ,HAYWOOD,0,0,794,,,,,,,,,
34440,NORTH CAROLINA           ,HENDERSON,"17,050","16,039","12,859",,,,,,,,,
34450,NORTH CAROLINA           ,HERTFORD,"3,506","2,667",919,,,,,,,,,
34460,NORTH CAROLINA           ,HOKE,0,0,336,,,,,,,,,
34470,NORTH CAROLINA           ,HYDE,0,0,65,,,,,,,,,
34480,NORTH CAROLINA           ,IREDELL,"167,993","159,554","52,426",,,,,,,,,
34490,NORTH CAROLINA           ,JACKSON,0,0,0,,,,,,,,,
34500,NORTH CAROLINA           ,JOHNSTON,0,0,257,,,,,,,,,
34510,NORTH CAROLINA           ,JONES,0,0,0,,,,,,,,,
34520,NORTH CAROLINA           ,LEE,"9,896","9,235","3,940",,,,,,,,,
34530,NORTH CAROLINA           ,LENOIR,"2,958","2,958",0,,,,,,,,,
34540,NORTH CAROLINA           ,LINCOLN,"26,695","25,410","20,369",,,,,,,,,
34550,NORTH CAROLINA           ,MCDOWELL,"10,074","10,074","16,941",,,,,,,,,
34560,NORTH CAROLINA           ,MACON,0,0,0,,,,,,,,,
34570,NORTH CAROLINA           ,MADISON,0,0,0,,,,,,,,,
34580,NORTH CAROLINA           ,MARTIN,0,0,0,,,,,,,,,
34590,NORTH CAROLINA           ,MECKLENBURG,"84,212","78,865","66,286",,,,,,,,,
34600,NORTH CAROLINA           ,MITCHELL,0,0,0,,,,,,,,,
34610,NORTH CAROLINA           ,MONTGOMERY,0,0,0,,,,,,,,,
34620,NORTH CAROLINA           ,MOORE,"59,698","56,800","2,026",,,,,,,,,
34630,NORTH CAROLINA           ,NASH,"12,418","9,611","10,536",,,,,,,,,
34640,NORTH CAROLINA           ,NEW HANOVER,"8,377","7,406","7,342",,,,,,,,,
34650,NORTH CAROLINA           ,NORTHAMPTON,0,0,"3,044",,,,,,,,,
34660,NORTH CAROLINA           ,ONSLOW,"26,137","21,661","11,165",,,,,,,,,
34670,NORTH CAROLINA           ,ORANGE,"31,368","25,436","1,345",,,,,,,,,
34680,NORTH CAROLINA           ,PAMLICO,0,0,0,,,,,,,,,
34690,NORTH CAROLINA           ,PASQUOTANK,0,0,0,,,,,,,,,
34700,NORTH CAROLINA           ,PENDER,"66,769","61,558","22,520",,,,,,,,,
34710,NORTH CAROLINA           ,PERQUIMANS,"6,958","6,958",41,,,,,,,,,
34720,NORTH CAROLINA           ,PERSON,0,0,0,,,,,,,,,
34730,NORTH CAROLINA           ,PITT,0,0,833,,,,,,,,,
34740,NORTH CAROLINA           ,POLK,0,0,0,,,,,,,,,
34750,NORTH CAROLINA           ,RANDOLPH,"46,932","42,316","9,525",,,,,,,,,
34760,NORTH CAROLINA           ,RICHMOND,0,0,"7,305",,,,,,,,,
34770,NORTH CAROLINA           ,ROBESON,0,0,0,,,,,,,,,
34780,NORTH CAROLINA           ,ROCKINGHAM,"70,330","61,970","4,779",,,,,,,,,
34790,NORTH CAROLINA           ,ROWAN,"164,976","160,005","32,750",,,,,,,,,
34800,NORTH CAROLINA           ,RUTHERFORD,"17,849","15,196","5,542",,,,,,,,,
34810,NORTH CAROLINA           ,SAMPSON,0,0,"5,928",,,,,,,,,
34820,NORTH CAROLINA           ,SCOTLAND,0,0,310,,,,,,,,,
34830,NORTH CAROLINA           ,STANLY,"5,784","5,049","7,025",,,,,,,,,
34840,NORTH CAROLINA           ,STOKES,"15,799","15,256","5,095",,,,,,,,,
34850,NORTH CAROLINA           ,SURRY,"74,578","65,851","7,125",,,,,,,,,
34860,NORTH CAROLINA           ,SWAIN,0,0,"1,959",,,,,,,,,
34870,NORTH CAROLINA           ,TRANSYLVANIA,0,0,0,,,,,,,,,
34880,NORTH CAROLINA           ,TYRRELL,0,0,0,,,,,,,,,
34890,NORTH CAROLINA           ,UNION,"18,460","16,645","14,250",,,,,,,,,
34900,NORTH CAROLINA           ,VANCE,"53,557","45,275","13,385",,,,,,,,,
34910,NORTH CAROLINA           ,WAKE,"112,319","99,954","55,881",,,,,,,,,
34920,NORTH CAROLINA           ,WARREN,0,0,0,,,,,,,,,
34930,NORTH CAROLINA           ,WASHINGTON,0,0,0,,,,,,,,,
34940,NORTH CAROLINA           ,WATAUGA,0,0,0,,,,,,,,,
34950,NORTH CAROLINA           ,WAYNE,"3,810","2,954","9,000",,,,,,,,,
34960,NORTH CAROLINA           ,WILKES,"66,490","61,860","10,495",,,,,,,,,
34970,NORTH CAROLINA           ,WILSON,0,0,0,,,,,,,,,
34980,NORTH CAROLINA           ,YADKIN,"34,988","29,925","25,323",,,,,,,,,
34981,NORTH CAROLINA           ,YANCEY,0,0,105,,,,,,,,,
35000,NORTH DAKOTA             ,ADAMS,"28,648","27,413","22,123",,,,,,,,,
35010,NORTH DAKOTA             ,BARNES,"659,862","611,354","313,131",,,,,,,,,
35020,NORTH DAKOTA             ,BENSON,"283,797","278,709","241,866",,,,,,,,,
35030,NORTH DAKOTA             ,BILLINGS,0,0,0,,,,,,,,,
35040,NORTH DAKOTA             ,BOTTINEAU,"231,982","220,260","179,787",,,,,,,,,
35050,NORTH DAKOTA             ,BOWMAN,0,0,"6,806",,,,,,,,,
35060,NORTH DAKOTA             ,BURKE,0,0,0,,,,,,,,,
35070,NORTH DAKOTA             ,BURLEIGH,"1,932,440","1,797,787","1,085,633",,,,,,,,,
35080,NORTH DAKOTA             ,CASS,"3,770,150","3,422,643","2,334,581",,,,,,,,,
35090,NORTH DAKOTA             ,CAVALIER,"106,044","96,917","143,310",,,,,,,,,
35100,NORTH DAKOTA             ,DICKEY,"138,966","134,439","91,220",,,,,,,,,
35110,NORTH DAKOTA             ,DIVIDE,0,0,0,,,,,,,,,
35120,NORTH DAKOTA             ,DUNN,"169,117","163,992","26,968",,,,,,,,,
35130,NORTH DAKOTA             ,EDDY,"33,380","32,927","33,847",,,,,,,,,
35140,NORTH DAKOTA             ,EMMONS,"298,695","282,967","179,004",,,,,,,,,
35150,NORTH DAKOTA             ,FOSTER,"51,239","48,806","112,140",,,,,,,,,
35160,NORTH DAKOTA             ,GOLDEN VALLEY,0,0,0,,,,,,,,,
35170,NORTH DAKOTA             ,GRAND FORKS,"1,224,049","1,101,862","1,001,123",,,,,,,,,
35180,NORTH DAKOTA             ,GRANT,"8,280","8,280","34,046",,,,,,,,,
35190,NORTH DAKOTA             ,GRIGGS,"143,616","140,250","54,191",,,,,,,,,
35200,NORTH DAKOTA             ,HETTINGER,"1,136","1,136","9,146",,,,,,,,,
35210,NORTH DAKOTA             ,KIDDER,"106,894","102,271","54,302",,,,,,,,,
35220,NORTH DAKOTA             ,LAMOURE,"243,422","226,823","129,295",,,,,,,,,
35230,NORTH DAKOTA             ,LOGAN,"15,796","14,655","35,249",,,,,,,,,
35240,NORTH DAKOTA             ,MCHENRY,"82,027","79,068","104,504",,,,,,,,,
35250,NORTH DAKOTA             ,MCINTOSH,"60,942","60,942","102,514",,,,,,,,,
35260,NORTH DAKOTA             ,MCKENZIE,0,0,0,,,,,,,,,
35270,NORTH DAKOTA             ,MCLEAN,"248,271","231,405","123,446",,,,,,,,,
35280,NORTH DAKOTA             ,MERCER,"61,547","58,650","72,399",,,,,,,,,
35290,NORTH DAKOTA             ,MORTON,"329,082","307,017","370,620",,,,,,,,,
35300,NORTH DAKOTA             ,MOUNTRAIL,0,0,0,,,,,,,,,
35310,NORTH DAKOTA             ,NELSON,0,0,0,,,,,,,,,
35320,NORTH DAKOTA             ,OLIVER,"51,594","49,394","35,372",,,,,,,,,
35330,NORTH DAKOTA             ,PEMBINA,"87,198","80,193","109,445",,,,,,,,,
35340,NORTH DAKOTA             ,PIERCE,"722,125","700,421","501,826",,,,,,,,,
35350,NORTH DAKOTA             ,RAMSEY,0,0,"1,886",,,,,,,,,
35360,NORTH DAKOTA             ,RANSOM,"74,517","68,003","80,808",,,,,,,,,
35370,NORTH DAKOTA             ,RENVILLE,0,0,0,,,,,,,,,
35380,NORTH DAKOTA             ,RICHLAND,"487,380","462,086","274,436",,,,,,,,,
35390,NORTH DAKOTA             ,ROLETTE,"202,483","195,303","125,965",,,,,,,,,
35400,NORTH DAKOTA             ,SARGENT,"106,691","101,353","40,874",,,,,,,,,
35410,NORTH DAKOTA             ,SHERIDAN,0,0,777,,,,,,,,,
35420,NORTH DAKOTA             ,SIOUX,"45,554","43,324","20,165",,,,,,,,,
35430,NORTH DAKOTA             ,SLOPE,0,0,0,,,,,,,,,
35440,NORTH DAKOTA             ,STARK,"190,561","179,046","74,739",,,,,,,,,
35450,NORTH DAKOTA             ,STEELE,"144,244","141,828","68,366",,,,,,,,,
35460,NORTH DAKOTA             ,STUTSMAN,"1,122,269","1,055,702","745,105",,,,,,,,,
35470,NORTH DAKOTA             ,TOWNER,"25,945","24,932","75,771",,,,,,,,,
35480,NORTH DAKOTA             ,TRAILL,"245,334","222,377","333,352",,,,,,,,,
35490,NORTH DAKOTA             ,WALSH,"93,240","88,278","94,451",,,,,,,,,
35500,NORTH DAKOTA             ,WARD,"623,478","599,137","454,409",,,,,,,,,
35510,NORTH DAKOTA             ,WELLS,"10,158","10,158","38,946",,,,,,,,,
35520,NORTH DAKOTA             ,WILLIAMS,0,0,0,,,,,,,,,
36000,OHIO                     ,ADAMS,0,0,"3,239",,,,,,,,,
36010,OHIO                     ,ALLEN,0,0,195,,,,,,,,,
36020,OHIO                     ,ASHLAND,"14,395","11,894","42,320",,,,,,,,,
36030,OHIO                     ,ASHTABULA,"130,291","114,650","76,444",,,,,,,,,
36040,OHIO                     ,ATHENS,"420,886","389,800","67,729",,,,,,,,,
36050,OHIO                     ,AUGLAIZE,0,0,0,,,,,,,,,
36060,OHIO                     ,BELMONT,"1,975,565","1,818,111","511,639",,,,,,,,,
36070,OHIO                     ,BROWN,0,0,663,,,,,,,,,
36080,OHIO                     ,BUTLER,"114,321","107,777","42,074",,,,,,,,,
36090,OHIO                     ,CARROLL,"67,571","59,253","45,808",,,,,,,,,
36100,OHIO                     ,CHAMPAIGN,"27,798","27,042",213,,,,,,,,,
36110,OHIO                     ,CLARK,"24,664","23,695","11,999",,,,,,,,,
36120,OHIO                     ,CLERMONT,"25,325","24,670","9,653",,,,,,,,,
36130,OHIO                     ,CLINTON,0,0,"3,441",,,,,,,,,
36140,OHIO                     ,COLUMBIANA,"77,037","72,369","4,692",,,,,,,,,
36150,OHIO                     ,COSHOCTON,"205,663","184,972","43,575",,,,,,,,,
36160,OHIO                     ,CRAWFORD,"35,193","33,294","16,980",,,,,,,,,
36170,OHIO                     ,CUYAHOGA,"45,276,080","40,871,498","17,125,503",,,,,,,,,
36190,OHIO                     ,DARKE,"41,713","35,493","29,935",,,,,,,,,
36200,OHIO                     ,DEFIANCE,0,0,"2,664",,,,,,,,,
36210,OHIO                     ,DELAWARE,0,0,"16,728",,,,,,,,,
36220,OHIO                     ,ERIE,"85,843","80,562","51,165",,,,,,,,,
36230,OHIO                     ,FAIRFIELD,"66,396","64,855","8,860",,,,,,,,,
36240,OHIO                     ,FAYETTE,0,0,0,,,,,,,,,
36250,OHIO                     ,FRANKLIN,"966,417","868,514","207,886",,,,,,,,,
36260,OHIO                     ,FULTON,0,0,"3,767",,,,,,,,,
36270,OHIO                     ,GALLIA,"31,305","27,883","62,106",,,,,,,,,
36280,OHIO                     ,GEAUGA,"861,080","799,196","575,237",,,,,,,,,
36290,OHIO                     ,GREENE,"14,012","12,621","16,740",,,,,,,,,
