"DISABLED - HOSPICE - 2014 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR PART A AND PART B BY STATE AND COUNTY OF RESIDENCE          (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY",,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A TOTAL REIMBURSEMENT W/O IME/DSH/GME,PART A TOTAL PER CAPITA W/O IME/DSH/GME,PART A  IME,PART A  DSH,PART A  GME,PART B  ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B TOTAL PER CAPITA
27420,MONTANA,ROOSEVELT,214,0,0.00,0,0.00,0,0,0,197,0,0
27430,MONTANA,ROSEBUD,160,"1,615",0.84,"1,615",0.84,0,0,0,137,0,0
27440,MONTANA,SANDERS,408,"8,661",1.77,"8,660",1.77,0,0,0,365,0,0
27450,MONTANA,SHERIDAN,59,0,0.00,0,0.00,0,0,0,54,0,0
27460,MONTANA,SILVER BOW,"1,170","97,968",6.98,"97,968",6.98,0,0,0,"1,068",0,0
27470,MONTANA,STILLWATER,161,884,0.46,884,0.46,0,0,0,130,0,0
27480,MONTANA,SWEET GRASS,37,0,0.00,0,0.00,0,0,0,32,0,0
27490,MONTANA,TETON,94,"18,693",16.57,"18,693",16.57,0,0,0,81,0,0
27500,MONTANA,TOOLE,61,"12,925",17.66,"12,926",17.66,0,0,0,54,0,0
27510,MONTANA,TREASURE,*,*,*,*,*,0,0,0,*,0,0
27520,MONTANA,VALLEY,207,0,0.00,0,0.00,0,0,0,192,0,0
27530,MONTANA,WHEATLAND,37,"9,793",22.06,"9,793",22.06,0,0,0,34,0,0
27540,MONTANA,WIBAUX,17,0,0.00,0,0.00,0,0,0,15,0,0
27550,MONTANA,YELLOWSTONE,"3,240","644,261",16.57,"644,261",16.57,0,0,0,"2,891",0,0
28000,NEBRASKA,ADAMS,626,"51,177",6.81,"51,177",6.81,0,0,0,546,0,0
28010,NEBRASKA,ANTELOPE,108,"8,626",6.66,"8,626",6.66,0,0,0,96,0,0
28020,NEBRASKA,ARTHUR,*,*,*,*,*,0,0,0,*,0,0
28030,NEBRASKA,BANNER,*,*,*,*,*,0,0,0,*,0,0
28040,NEBRASKA,BLAINE,*,*,*,*,*,0,0,0,*,0,0
28050,NEBRASKA,BOONE,66,990,1.25,989,1.25,0,0,0,55,0,0
28060,NEBRASKA,BOX BUTTE,242,0,0.00,0,0.00,0,0,0,206,0,0
28070,NEBRASKA,BOYD,45,0,0.00,0,0.00,0,0,0,39,0,0
28080,NEBRASKA,BROWN,74,714,0.80,713,0.80,0,0,0,70,0,0
28090,NEBRASKA,BUFFALO,696,"205,943",24.66,"205,942",24.66,0,0,0,618,0,0
28100,NEBRASKA,BURT,161,"3,474",1.80,"3,474",1.80,0,0,0,141,0,0
28110,NEBRASKA,BUTLER,143,0,0.00,0,0.00,0,0,0,127,0,0
28120,NEBRASKA,CASS,410,927,0.19,927,0.19,0,0,0,347,0,0
28130,NEBRASKA,CEDAR,89,"1,264",1.18,"1,264",1.18,0,0,0,77,0,0
28140,NEBRASKA,CHASE,53,848,1.33,848,1.33,0,0,0,45,0,0
28150,NEBRASKA,CHERRY,106,0,0.00,0,0.00,0,0,0,99,0,0
28160,NEBRASKA,CHEYENNE,196,"52,475",22.31,"52,475",22.31,0,0,0,175,0,0
28170,NEBRASKA,CLAY,153,"48,757",26.56,"48,757",26.56,0,0,0,132,0,0
28180,NEBRASKA,COLFAX,138,"53,309",32.19,"53,310",32.19,0,0,0,118,0,0
28190,NEBRASKA,CUMING,88,773,0.73,772,0.73,0,0,0,78,0,0
28200,NEBRASKA,CUSTER,217,"63,533",24.40,"63,534",24.40,0,0,0,201,0,0
28210,NEBRASKA,DAKOTA,174,"11,818",5.66,"11,818",5.66,0,0,0,152,0,0
28220,NEBRASKA,DAWES,157,"7,207",3.83,"7,207",3.83,0,0,0,146,0,0
28230,NEBRASKA,DAWSON,345,"23,200",5.60,"23,199",5.60,0,0,0,312,0,0
28240,NEBRASKA,DEUEL,40,0,0.00,0,0.00,0,0,0,37,0,0
28250,NEBRASKA,DIXON,203,"23,101",9.48,"23,101",9.48,0,0,0,182,0,0
28260,NEBRASKA,DODGE,799,"74,117",7.73,"74,117",7.73,0,0,0,716,0,0
28270,NEBRASKA,DOUGLAS,"9,113","621,005",5.68,"621,005",5.68,0,0,0,"7,846",0,0
28280,NEBRASKA,DUNDY,39,0,0.00,0,0.00,0,0,0,38,0,0
28290,NEBRASKA,FILLMORE,113,0,0.00,0,0.00,0,0,0,100,0,0
28300,NEBRASKA,FRANKLIN,76,"38,406",42.11,"38,407",42.11,0,0,0,68,0,0
28310,NEBRASKA,FRONTIER,36,0,0.00,0,0.00,0,0,0,34,0,0
28320,NEBRASKA,FURNAS,144,"45,936",26.58,"45,935",26.58,0,0,0,130,0,0
28330,NEBRASKA,GAGE,584,"18,282",2.61,"18,282",2.61,0,0,0,507,0,0
28340,NEBRASKA,GARDEN,64,0,0.00,0,0.00,0,0,0,57,0,0
28350,NEBRASKA,GARFIELD,42,0,0.00,0,0.00,0,0,0,36,0,0
28360,NEBRASKA,GOSPER,24,"25,297",87.84,"25,296",87.83,0,0,0,19,0,0
28370,NEBRASKA,GRANT,11,0,0.00,0,0.00,0,0,0,9,0,0
28380,NEBRASKA,GREELEY,42,0,0.00,0,0.00,0,0,0,38,0,0
28390,NEBRASKA,HALL,"1,776","244,053",11.45,"244,053",11.45,0,0,0,"1,609",0,0
28400,NEBRASKA,HAMILTON,135,"22,672",14.00,"22,672",14.00,0,0,0,120,0,0
28410,NEBRASKA,HARLAN,63,0,0.00,0,0.00,0,0,0,57,0,0
28420,NEBRASKA,HAYES,*,*,*,*,*,0,0,0,*,0,0
28430,NEBRASKA,HITCHCOCK,78,141,0.15,141,0.15,0,0,0,72,0,0
28440,NEBRASKA,HOLT,225,"1,448",0.54,"1,447",0.54,0,0,0,206,0,0
28450,NEBRASKA,HOOKER,*,*,*,*,*,0,0,0,*,0,0
28460,NEBRASKA,HOWARD,112,"2,568",1.91,"2,568",1.91,0,0,0,98,0,0
28470,NEBRASKA,JEFFERSON,205,"71,554",29.09,"71,554",29.09,0,0,0,184,0,0
28480,NEBRASKA,JOHNSON,97,"28,717",24.67,"28,717",24.67,0,0,0,83,0,0
28490,NEBRASKA,KEARNEY,130,434,0.28,434,0.28,0,0,0,118,0,0
28500,NEBRASKA,KEITH,180,0,0.00,0,0.00,0,0,0,161,0,0
28510,NEBRASKA,KEYA PAHA,*,*,*,*,*,0,0,0,*,0,0
28520,NEBRASKA,KIMBALL,85,0,0.00,0,0.00,0,0,0,77,0,0
28530,NEBRASKA,KNOX,137,579,0.35,579,0.35,0,0,0,119,0,0
28540,NEBRASKA,LANCASTER,"5,746","663,161",9.62,"663,162",9.62,0,0,0,"5,022",0,0
28550,NEBRASKA,LINCOLN,"1,155","65,998",4.76,"65,998",4.76,0,0,0,"1,066",0,0
28560,NEBRASKA,LOGAN,16,0,0.00,0,0.00,0,0,0,14,0,0
28570,NEBRASKA,LOUP,*,*,*,*,*,0,0,0,*,0,0
28580,NEBRASKA,MC PHERSON,*,*,*,*,*,0,0,0,*,0,0
28590,NEBRASKA,MADISON,933,"98,037",8.76,"98,037",8.76,0,0,0,821,0,0
28600,NEBRASKA,MERRICK,150,706,0.39,707,0.39,0,0,0,138,0,0
28610,NEBRASKA,MORRILL,95,0,0.00,0,0.00,0,0,0,85,0,0
28620,NEBRASKA,NANCE,70,"3,391",4.04,"3,392",4.04,0,0,0,58,0,0
28630,NEBRASKA,NEMAHA,139,0,0.00,0,0.00,0,0,0,121,0,0
28640,NEBRASKA,NUCKOLLS,100,"1,837",1.53,"1,837",1.53,0,0,0,94,0,0
28650,NEBRASKA,OTOE,268,"54,572",16.97,"54,572",16.97,0,0,0,240,0,0
28660,NEBRASKA,PAWNEE,51,759,1.24,759,1.24,0,0,0,45,0,0
28670,NEBRASKA,PERKINS,40,0,0.00,0,0.00,0,0,0,36,0,0
28680,NEBRASKA,PHELPS,188,"45,788",20.30,"45,788",20.30,0,0,0,169,0,0
28690,NEBRASKA,PIERCE,100,0,0.00,0,0.00,0,0,0,89,0,0
28700,NEBRASKA,PLATTE,478,"27,120",4.73,"27,120",4.73,0,0,0,409,0,0
28710,NEBRASKA,POLK,83,0,0.00,0,0.00,0,0,0,76,0,0
28720,NEBRASKA,RED WILLOW,254,"16,359",5.37,"16,359",5.37,0,0,0,237,0,0
28730,NEBRASKA,RICHARDSON,255,"41,282",13.49,"41,283",13.49,0,0,0,232,0,0
28740,NEBRASKA,ROCK,17,0,0.00,0,0.00,0,0,0,17,0,0
28750,NEBRASKA,SALINE,260,"23,304",7.47,"23,304",7.47,0,0,0,220,0,0
28760,NEBRASKA,SARPY,"2,720","342,095",10.48,"342,096",10.48,0,0,0,"2,414",0,0
28770,NEBRASKA,SAUNDERS,368,"40,180",9.10,"40,180",9.10,0,0,0,321,0,0
28780,NEBRASKA,SCOTT BLUFF,"1,077","53,876",4.17,"53,876",4.17,0,0,0,987,0,0
28790,NEBRASKA,SEWARD,212,"84,125",33.07,"84,125",33.07,0,0,0,192,0,0
28800,NEBRASKA,SHERIDAN,78,0,0.00,0,0.00,0,0,0,69,0,0
28810,NEBRASKA,SHERMAN,49,0,0.00,0,0.00,0,0,0,43,0,0
28820,NEBRASKA,SIOUX,*,*,*,*,*,0,0,0,*,0,0
28830,NEBRASKA,STANTON,45,"15,556",28.81,"15,557",28.81,0,0,0,39,0,0
28840,NEBRASKA,THAYER,96,0,0.00,0,0.00,0,0,0,88,0,0
28850,NEBRASKA,THOMAS,*,*,*,*,*,0,0,0,*,0,0
28860,NEBRASKA,THURSTON,120,0,0.00,0,0.00,0,0,0,101,0,0
28870,NEBRASKA,VALLEY,76,"2,461",2.70,"2,461",2.70,0,0,0,70,0,0
28880,NEBRASKA,WASHINGTON,224,"21,272",7.91,"21,272",7.91,0,0,0,193,0,0
28890,NEBRASKA,WAYNE,107,"9,225",7.18,"9,224",7.18,0,0,0,95,0,0
28900,NEBRASKA,WEBSTER,95,"6,357",5.58,"6,357",5.58,0,0,0,84,0,0
28910,NEBRASKA,WHEELER,*,*,*,*,*,0,0,0,*,0,0
28920,NEBRASKA,YORK,271,"1,286",0.40,"1,287",0.40,0,0,0,251,0,0
29000,NEVADA,CHURCHILL,572,"6,866",1.00,"6,866",1.00,0,0,0,510,0,0
29010,NEVADA,CLARK,"28,309","4,848,732",14.27,"4,848,732",14.27,0,0,0,"23,674",0,0
29020,NEVADA,DOUGLAS,516,"30,086",4.86,"30,087",4.86,0,0,0,457,0,0
29030,NEVADA,ELKO,691,0,0.00,0,0.00,0,0,0,567,0,0
29040,NEVADA,ESMERALDA,22,"2,541",9.63,"2,541",9.63,0,0,0,21,0,0
29050,NEVADA,EUREKA,42,"3,326",6.60,"3,327",6.60,0,0,0,35,0,0
29060,NEVADA,HUMBOLDT,311,0,0.00,0,0.00,0,0,0,273,0,0
29070,NEVADA,LANDER,95,0,0.00,0,0.00,0,0,0,84,0,0
29080,NEVADA,LINCOLN,768,"196,305",21.30,"196,304",21.30,0,0,0,701,0,0
29090,NEVADA,LYON,"1,476","147,641",8.34,"147,641",8.34,0,0,0,"1,285",0,0
29100,NEVADA,MINERAL,159,0,0.00,0,0.00,0,0,0,147,0,0
29110,NEVADA,NYE,"1,233","608,159",41.10,"608,159",41.10,0,0,0,"1,026",0,0
29120,NEVADA,CARSON CITY,"1,432","69,890",4.07,"69,890",4.07,0,0,0,"1,286",0,0
29130,NEVADA,PERSHING,99,0,0.00,0,0.00,0,0,0,86,0,0
29140,NEVADA,STOREY,24,0,0.00,0,0.00,0,0,0,22,0,0
29150,NEVADA,WASHOE,"8,316","964,180",9.66,"964,180",9.66,0,0,0,"7,105",0,0
29160,NEVADA,WHITE PINE,180,0,0.00,0,0.00,0,0,0,154,0,0
30000,NEW HAMPSHIRE,BELKNAP,"2,470","101,663",3.43,"101,663",3.43,0,0,0,"2,061",0,0
30010,NEW HAMPSHIRE,CARROLL,"1,618","58,409",3.01,"58,409",3.01,0,0,0,"1,395",0,0
30020,NEW HAMPSHIRE,CHESHIRE,"2,724","43,682",1.34,"43,683",1.34,0,0,0,"2,288",0,0
30030,NEW HAMPSHIRE,COOS,"1,832","13,662",0.62,"13,662",0.62,0,0,0,"1,634",0,0
30040,NEW HAMPSHIRE,GRAFTON,"2,925","169,401",4.83,"169,401",4.83,0,0,0,"2,456",0,0
30050,NEW HAMPSHIRE,HILLSBOROUGH,"12,904","749,916",4.84,"749,916",4.84,0,0,0,"10,622",0,0
30060,NEW HAMPSHIRE,MERRIMACK,"5,295","448,241",7.05,"448,241",7.05,0,0,0,"4,330",0,0
30070,NEW HAMPSHIRE,ROCKINGHAM,"7,451","694,363",7.77,"694,363",7.77,0,0,0,"6,072",0,0
30080,NEW HAMPSHIRE,STRAFFORD,"4,113","403,218",8.17,"403,219",8.17,0,0,0,"3,478",0,0
30090,NEW HAMPSHIRE,SULLIVAN,"1,690","80,566",3.97,"80,566",3.97,0,0,0,"1,397",0,0
31000,NEW JERSEY,ATLANTIC,"7,593","702,810",7.71,"702,810",7.71,0,0,0,"6,725",0,0
31100,NEW JERSEY,BERGEN,"10,660","861,743",6.74,"861,743",6.74,0,0,0,"9,200",0,0
31150,NEW JERSEY,BURLINGTON,"9,608","837,453",7.26,"837,453",7.26,0,0,0,"8,062",0,0
31160,NEW JERSEY,CAMDEN,"13,612","1,035,326",6.34,"1,035,326",6.34,0,0,0,"11,648",0,0
31180,NEW JERSEY,CAPE MAY,"2,849","377,201",11.03,"377,201",11.03,0,0,0,"2,554",0,0
31190,NEW JERSEY,CUMBERLAND,"5,104","446,110",7.28,"446,110",7.28,0,0,0,"4,477",0,0
31200,NEW JERSEY,ESSEX,"12,709","637,670",4.18,"637,670",4.18,0,0,0,"11,141",0,0
31220,NEW JERSEY,GLOUCESTER,"6,668","563,050",7.04,"563,049",7.04,0,0,0,"5,539",0,0
31230,NEW JERSEY,HUDSON,"8,917","700,286",6.54,"700,286",6.54,0,0,0,"7,961",0,0
31250,NEW JERSEY,HUNTERDON,"1,492","93,240",5.21,"93,240",5.21,0,0,0,"1,279",0,0
31260,NEW JERSEY,MERCER,"9,125","355,069",3.24,"355,069",3.24,0,0,0,"8,182",0,0
31270,NEW JERSEY,MIDDLESEX,"12,434","626,564",4.20,"626,564",4.20,0,0,0,"10,588",0,0
31290,NEW JERSEY,MONMOUTH,"11,203","695,971",5.18,"695,971",5.18,0,0,0,"9,626",0,0
31300,NEW JERSEY,MORRIS,"5,916","447,305",6.30,"447,305",6.30,0,0,0,"5,075",0,0
31310,NEW JERSEY,OCEAN,"12,769","1,343,665",8.77,"1,343,665",8.77,0,0,0,"11,022",0,0
31320,NEW JERSEY,PASSAIC,"8,413","561,116",5.56,"561,115",5.56,0,0,0,"7,344",0,0
31340,NEW JERSEY,SALEM,"1,942","238,283",10.22,"238,283",10.22,0,0,0,"1,701",0,0
31350,NEW JERSEY,SOMERSET,"3,718","203,507",4.56,"203,507",4.56,0,0,0,"3,153",0,0
31360,NEW JERSEY,SUSSEX,"3,101","314,042",8.44,"314,042",8.44,0,0,0,"2,661",0,0
31370,NEW JERSEY,UNION,"8,342","299,674",2.99,"299,674",2.99,0,0,0,"7,216",0,0
31390,NEW JERSEY,WARREN,"2,300","97,416",3.53,"97,415",3.53,0,0,0,"1,985",0,0
32000,NEW MEXICO,BERNALILLO,"13,636","2,233,416",13.65,"2,233,415",13.65,0,0,0,"11,391",0,0
32010,NEW MEXICO,CATRON,122,0,0.00,0,0.00,0,0,0,107,0,0
32020,NEW MEXICO,CHAVES,"1,877","212,858",9.45,"212,858",9.45,0,0,0,"1,740",0,0
32025,NEW MEXICO,CIBOLA,613,"55,237",7.51,"55,236",7.51,0,0,0,537,0,0
32030,NEW MEXICO,COLFAX,401,"5,719",1.19,"5,719",1.19,0,0,0,352,0,0
32040,NEW MEXICO,CURRY,"1,289","128,402",8.30,"128,401",8.30,0,0,0,"1,192",0,0
32050,NEW MEXICO,DE BACA,67,"10,037",12.48,"10,038",12.49,0,0,0,63,0,0
32060,NEW MEXICO,DONA ANA,"3,926","346,698",7.36,"346,697",7.36,0,0,0,"3,503",0,0
32070,NEW MEXICO,EDDY,"1,549","55,191",2.97,"55,192",2.97,0,0,0,"1,409",0,0
32080,NEW MEXICO,GRANT,789,"14,621",1.54,"14,621",1.54,0,0,0,712,0,0
32090,NEW MEXICO,GUADALUPE,160,"1,050",0.55,"1,050",0.55,0,0,0,141,0,0
32100,NEW MEXICO,HARDING,25,0,0.00,0,0.00,0,0,0,21,0,0
32110,NEW MEXICO,HIDALGO,121,"8,206",5.65,"8,205",5.65,0,0,0,102,0,0
32120,NEW MEXICO,LEA,"1,324","271,086",17.06,"271,086",17.06,0,0,0,"1,232",0,0
32130,NEW MEXICO,LINCOLN,457,"10,716",1.95,"10,716",1.95,0,0,0,410,0,0
32131,NEW MEXICO,LOS ALAMOS,155,"2,465",1.33,"2,465",1.33,0,0,0,124,0,0
32140,NEW MEXICO,LUNA,591,"21,196",2.99,"21,196",2.99,0,0,0,531,0,0
32150,NEW MEXICO,MCKINLEY,"1,660","29,767",1.49,"29,766",1.49,0,0,0,"1,483",0,0
32160,NEW MEXICO,MORA,246,"3,450",1.17,"3,449",1.17,0,0,0,218,0,0
32170,NEW MEXICO,OTERO,"1,245","104,144",6.97,"104,145",6.97,0,0,0,"1,117",0,0
32180,NEW MEXICO,QUAY,349,"1,403",0.34,"1,403",0.34,0,0,0,320,0,0
32190,NEW MEXICO,RIO ARRIBA,"1,323","148,156",9.33,"148,157",9.33,0,0,0,"1,204",0,0
32200,NEW MEXICO,ROOSEVELT,388,"15,421",3.31,"15,421",3.31,0,0,0,360,0,0
32210,NEW MEXICO,SANDOVAL,"1,897","279,852",12.29,"279,852",12.29,0,0,0,"1,529",0,0
32220,NEW MEXICO,SAN JUAN,"3,044","134,745",3.69,"134,745",3.69,0,0,0,"2,726",0,0
32230,NEW MEXICO,SAN MIGUEL,"1,397","176,191",10.51,"176,191",10.51,0,0,0,"1,253",0,0
32240,NEW MEXICO,SANTA FE,"3,115","633,409",16.95,"633,409",16.95,0,0,0,"2,709",0,0
32250,NEW MEXICO,SIERRA,436,"31,237",5.97,"31,237",5.97,0,0,0,382,0,0
32260,NEW MEXICO,SOCORRO,513,"68,888",11.19,"68,888",11.19,0,0,0,454,0,0
32270,NEW MEXICO,TAOS,986,"18,574",1.57,"18,574",1.57,0,0,0,879,0,0
32280,NEW MEXICO,TORRANCE,442,"99,940",18.84,"99,941",18.84,0,0,0,376,0,0
32290,NEW MEXICO,UNION,91,0,0.00,0,0.00,0,0,0,85,0,0
32300,NEW MEXICO,VALENCIA,"1,834","429,407",19.51,"429,406",19.51,0,0,0,"1,558",0,0
33000,NEW YORK,ALBANY,"6,389","457,079",5.96,"457,080",5.96,0,0,0,"5,375",0,0
33010,NEW YORK,ALLEGANY,"1,265","3,130",0.21,"3,130",0.21,0,0,0,"1,055",0,0
33020,NEW YORK,BRONX,"18,914","1,628,503",7.18,"1,628,503",7.18,0,0,0,"15,983",0,0
33030,NEW YORK,BROOME,"6,441","373,952",4.84,"373,952",4.84,0,0,0,"5,642",0,0
33040,NEW YORK,CATTARAUGUS,"2,956","181,362",5.11,"181,363",5.11,0,0,0,"2,531",0,0
33050,NEW YORK,CAYUGA,"1,916","37,327",1.62,"37,327",1.62,0,0,0,"1,615",0,0
33060,NEW YORK,CHAUTAUQUA,"4,566","293,616",5.36,"293,616",5.36,0,0,0,"4,006",0,0
33070,NEW YORK,CHEMUNG,"3,408","124,541",3.05,"124,541",3.05,0,0,0,"3,018",0,0
33080,NEW YORK,CHENANGO,"1,672","46,606",2.32,"46,606",2.32,0,0,0,"1,447",0,0
33090,NEW YORK,CLINTON,"3,905","331,948",7.08,"331,949",7.08,0,0,0,"3,533",0,0
33200,NEW YORK,COLUMBIA,"1,903","138,362",6.06,"138,362",6.06,0,0,0,"1,688",0,0
33210,NEW YORK,CORTLAND,"1,245","33,830",2.26,"33,829",2.26,0,0,0,"1,053",0,0
33220,NEW YORK,DELAWARE,"1,289","25,660",1.66,"25,659",1.66,0,0,0,"1,120",0,0
33230,NEW YORK,DUTCHESS,"7,850","465,052",4.94,"465,052",4.94,0,0,0,"6,768",0,0
33240,NEW YORK,ERIE,"22,656","1,628,305",5.99,"1,628,305",5.99,0,0,0,"18,308",0,0
33260,NEW YORK,ESSEX,"1,199","34,877",2.42,"34,877",2.42,0,0,0,"1,071",0,0
33270,NEW YORK,FRANKLIN,"1,490","65,778",3.68,"65,778",3.68,0,0,0,"1,306",0,0
33280,NEW YORK,FULTON,"2,065","51,930",2.10,"51,931",2.10,0,0,0,"1,824",0,0
33290,NEW YORK,GENESEE,"1,816","93,373",4.28,"93,373",4.28,0,0,0,"1,480",0,0
33300,NEW YORK,GREENE,"1,411","118,044",6.97,"118,043",6.97,0,0,0,"1,176",0,0
33310,NEW YORK,HAMILTON,98,"27,933",23.75,"27,933",23.75,0,0,0,87,0,0
33320,NEW YORK,HERKIMER,"1,667","41,382",2.07,"41,382",2.07,0,0,0,"1,419",0,0
33330,NEW YORK,JEFFERSON,"3,139","111,060",2.95,"111,061",2.95,0,0,0,"2,698",0,0
33331,NEW YORK,KINGS,"29,831","1,925,675",5.38,"1,925,676",5.38,0,0,0,"25,785",0,0
33340,NEW YORK,LEWIS,764,"36,219",3.95,"36,219",3.95,0,0,0,667,0,0
33350,NEW YORK,LIVINGSTON,"1,465","21,905",1.25,"21,905",1.25,0,0,0,"1,156",0,0
33360,NEW YORK,MADISON,"1,676","44,150",2.20,"44,150",2.20,0,0,0,"1,386",0,0
33370,NEW YORK,MONROE,"17,909","1,034,296",4.81,"1,034,296",4.81,0,0,0,"14,843",0,0
33380,NEW YORK,MONTGOMERY,"1,629","148,988",7.62,"148,988",7.62,0,0,0,"1,393",0,0
33400,NEW YORK,NASSAU,"21,075","1,424,754",5.63,"1,424,754",5.63,0,0,0,"17,917",0,0
33420,NEW YORK,NEW YORK,"19,589","1,500,062",6.38,"1,500,062",6.38,0,0,0,"17,308",0,0
33500,NEW YORK,NIAGARA,"6,250","469,786",6.26,"469,786",6.26,0,0,0,"5,024",0,0
33510,NEW YORK,ONEIDA,"7,779","322,655",3.46,"322,654",3.46,0,0,0,"6,733",0,0
33520,NEW YORK,ONONDAGA,"11,182","488,491",3.64,"488,490",3.64,0,0,0,"9,268",0,0
33530,NEW YORK,ONTARIO,"2,949","188,613",5.33,"188,613",5.33,0,0,0,"2,454",0,0
33540,NEW YORK,ORANGE,"8,425","370,520",3.66,"370,520",3.66,0,0,0,"7,160",0,0
33550,NEW YORK,ORLEANS,"1,118","60,116",4.48,"60,117",4.48,0,0,0,920,0,0
33560,NEW YORK,OSWEGO,"3,882","150,960",3.24,"150,960",3.24,0,0,0,"3,219",0,0
33570,NEW YORK,OTSEGO,"2,054","172,859",7.01,"172,859",7.01,0,0,0,"1,822",0,0
33580,NEW YORK,PUTNAM,"1,812","59,727",2.75,"59,727",2.75,0,0,0,"1,546",0,0
33590,NEW YORK,QUEENS,"22,734","1,537,046",5.63,"1,537,045",5.63,0,0,0,"19,222",0,0
33600,NEW YORK,RENSSELAER,"3,862","509,950",11.00,"509,950",11.00,0,0,0,"3,185",0,0
33610,NEW YORK,RICHMOND,"10,016","394,458",3.28,"394,459",3.28,0,0,0,"8,177",0,0
33620,NEW YORK,ROCKLAND,"5,287","251,759",3.97,"251,759",3.97,0,0,0,"4,750",0,0
33630,NEW YORK,ST. LAWRENCE,"4,125","248,198",5.01,"248,198",5.01,0,0,0,"3,663",0,0
33640,NEW YORK,SARATOGA,"3,863","282,197",6.09,"282,197",6.09,0,0,0,"3,096",0,0
33650,NEW YORK,SCHENECTADY,"4,427","280,418",5.28,"280,418",5.28,0,0,0,"3,732",0,0
33660,NEW YORK,SCHOHARIE,820,"103,408",10.51,"103,408",10.51,0,0,0,708,0,0
33670,NEW YORK,SCHUYLER,527,"47,816",7.56,"47,816",7.56,0,0,0,447,0,0
33680,NEW YORK,SENECA,901,"93,247",8.62,"93,247",8.62,0,0,0,753,0,0
33690,NEW YORK,STEUBEN,"3,470","124,496",2.99,"124,497",2.99,0,0,0,"2,942",0,0
33700,NEW YORK,SUFFOLK,"32,815","1,580,091",4.01,"1,580,091",4.01,0,0,0,"28,043",0,0
33710,NEW YORK,SULLIVAN,"2,910","166,190",4.76,"166,189",4.76,0,0,0,"2,610",0,0
33720,NEW YORK,TIOGA,"1,327","83,590",5.25,"83,591",5.25,0,0,0,"1,134",0,0
33730,NEW YORK,TOMPKINS,"1,786","86,775",4.05,"86,775",4.05,0,0,0,"1,562",0,0
33740,NEW YORK,ULSTER,"5,012","151,812",2.52,"151,812",2.52,0,0,0,"4,383",0,0
33750,NEW YORK,WARREN,"2,499","140,939",4.70,"140,939",4.70,0,0,0,"2,202",0,0
33760,NEW YORK,WASHINGTON,"1,910","155,427",6.78,"155,426",6.78,0,0,0,"1,617",0,0
33770,NEW YORK,WAYNE,"3,122","101,374",2.71,"101,374",2.71,0,0,0,"2,648",0,0
33800,NEW YORK,WESTCHESTER,"13,022","335,912",2.15,"335,913",2.15,0,0,0,"11,264",0,0
33900,NEW YORK,WYOMING,957,"14,156",1.23,"14,155",1.23,0,0,0,731,0,0
33910,NEW YORK,YATES,629,"31,708",4.20,"31,708",4.20,0,0,0,532,0,0
34000,NORTH CAROLINA,ALAMANCE,"3,112","662,209",17.73,"662,209",17.73,0,0,0,"2,778",0,0
34010,NORTH CAROLINA,ALEXANDER,984,"180,855",15.32,"180,854",15.32,0,0,0,908,0,0
34020,NORTH CAROLINA,ALLEGHANY,367,"53,457",12.14,"53,456",12.14,0,0,0,350,0,0
34030,NORTH CAROLINA,ANSON,943,"162,586",14.37,"162,586",14.37,0,0,0,887,0,0
34040,NORTH CAROLINA,ASHE,791,"11,988",1.26,"11,988",1.26,0,0,0,746,0,0
34050,NORTH CAROLINA,AVERY,481,"30,329",5.25,"30,328",5.25,0,0,0,445,0,0
34060,NORTH CAROLINA,BEAUFORT,"1,980","242,531",10.21,"242,531",10.21,0,0,0,"1,870",0,0
34070,NORTH CAROLINA,BERTIE,"1,187","58,784",4.13,"58,784",4.13,0,0,0,"1,131",0,0
34080,NORTH CAROLINA,BLADEN,"1,285","138,278",8.97,"138,277",8.97,0,0,0,"1,207",0,0
34090,NORTH CAROLINA,BRUNSWICK,"3,040","508,621",13.94,"508,621",13.94,0,0,0,"2,791",0,0
34100,NORTH CAROLINA,BUNCOMBE,"7,543","1,082,961",11.96,"1,082,962",11.96,0,0,0,"6,896",0,0
34110,NORTH CAROLINA,BURKE,"2,768","495,237",14.91,"495,237",14.91,0,0,0,"2,568",0,0
34120,NORTH CAROLINA,CABARRUS,"3,913","595,479",12.68,"595,479",12.68,0,0,0,"3,493",0,0
34130,NORTH CAROLINA,CALDWELL,"2,431","666,123",22.83,"666,123",22.83,0,0,0,"2,243",0,0
34140,NORTH CAROLINA,CAMDEN,203,0,0.00,0,0.00,0,0,0,178,0,0
34150,NORTH CAROLINA,CARTERET,"1,751","78,462",3.73,"78,463",3.73,0,0,0,"1,626",0,0
34160,NORTH CAROLINA,CASWELL,638,"101,324",13.23,"101,324",13.23,0,0,0,568,0,0
34170,NORTH CAROLINA,CATAWBA,"4,351","1,062,010",20.34,"1,062,010",20.34,0,0,0,"4,032",0,0
34180,NORTH CAROLINA,CHATHAM,770,"143,008",15.48,"143,008",15.48,0,0,0,683,0,0
