AGED -- REPRICING ADJUSTMENTS TO THE 2010-2014 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,
CODE,STATE,COUNTY,PART A  2010,PART A  2011,PART A  2012,PART A  2013,PART A  2014
27450,MONTANA,SHERIDAN,"39,496",904,785,"-1,943",-489
27460,MONTANA,SILVER BOW,"73,321","28,610","21,087","29,973","17,175"
27470,MONTANA,STILLWATER,"125,614","7,006","19,573","2,903","-4,178"
27480,MONTANA,SWEET GRASS,"58,943","1,098",495,"5,510",990
27490,MONTANA,TETON,"14,422","1,486",-258,"-1,495","1,415"
27500,MONTANA,TOOLE,"6,310",132,"3,034",-488,1
27510,MONTANA,TREASURE,"6,634",-703,0,0,0
27520,MONTANA,VALLEY,"95,540","2,930","4,232","18,239","3,947"
27530,MONTANA,WHEATLAND,"24,768",184,259,245,1
27540,MONTANA,WIBAUX,"12,926","1,295",-252,0,-157
27550,MONTANA,YELLOWSTONE,"1,957,443","31,159","35,222","8,788","-4,812"
28000,NEBRASKA,ADAMS,"-458,206","-362,954","-424,154","-451,780","-421,525"
28010,NEBRASKA,ANTELOPE,"-7,616","-3,439","-10,909","-12,632","-2,896"
28020,NEBRASKA,ARTHUR,"-1,346",524,"5,647","-1,483","-2,362"
28030,NEBRASKA,BANNER,"-1,381","-1,864",-203,-95,465
28040,NEBRASKA,BLAINE,"-1,449",-395,-478,"-1,246",-984
28050,NEBRASKA,BOONE,"-10,479","-10,930","-15,155","-18,581","-5,483"
28060,NEBRASKA,BOX BUTTE,"-10,567","-4,118","-14,228","4,987","11,485"
28070,NEBRASKA,BOYD,"15,904",-342,"-1,945","-2,637","-1,709"
28080,NEBRASKA,BROWN,"5,030","-6,719","-1,167","-2,666","-1,097"
28090,NEBRASKA,BUFFALO,"-165,502","-11,013","-16,466","-24,391","-40,000"
28100,NEBRASKA,BURT,"-15,959","-31,271","-50,901","-30,209","-4,281"
28110,NEBRASKA,BUTLER,"-14,814","-9,695","-10,438","-29,851","-7,620"
28120,NEBRASKA,CASS,"-38,391","-47,902","-119,979","-151,048","-43,348"
28130,NEBRASKA,CEDAR,"24,629","1,725","-7,228",-230,"2,437"
28140,NEBRASKA,CHASE,"-10,729","-7,247","-11,487","-10,850","-2,203"
28150,NEBRASKA,CHERRY,360,"-3,314","-10,789","-17,165","-6,083"
28160,NEBRASKA,CHEYENNE,"-10,901","2,056","-12,751","-14,800","6,091"
28170,NEBRASKA,CLAY,"-73,009","-68,449","-79,728","-67,496","-59,215"
28180,NEBRASKA,COLFAX,"-115,325","-55,416","-47,580","-55,529","-12,803"
28190,NEBRASKA,CUMING,"-21,437","-12,768","-32,290","-34,221","-8,896"
28200,NEBRASKA,CUSTER,"-31,428","-9,886","-14,926","-18,972","-15,627"
28210,NEBRASKA,DAKOTA,"39,568","13,963","-26,996","22,506","7,181"
28220,NEBRASKA,DAWES,"-7,294","-8,376","-6,431","-3,674",859
28230,NEBRASKA,DAWSON,"-43,064","1,348","-17,396","-30,059","-17,899"
28240,NEBRASKA,DEUEL,"-11,189","-8,835","5,801","3,060",-865
28250,NEBRASKA,DIXON,"31,566","20,315","15,782","27,070","21,449"
28260,NEBRASKA,DODGE,"-644,909","-672,507","-459,244","-347,836","-50,209"
28270,NEBRASKA,DOUGLAS,"-562,120","-739,314","-2,168,950","-2,367,756","-764,168"
28280,NEBRASKA,DUNDY,"-13,057","-7,787","-6,160","-2,218",-422
28290,NEBRASKA,FILLMORE,"-12,608","-8,287","-14,189","-33,733","-9,792"
28300,NEBRASKA,FRANKLIN,"-26,549","-14,273","-18,907","-17,015","-20,458"
28310,NEBRASKA,FRONTIER,"-5,202","1,069","-4,307","-5,731",-991
28320,NEBRASKA,FURNAS,"-19,799","-2,134","-3,410","-14,460","-10,073"
28330,NEBRASKA,GAGE,"-10,583","-9,151","-35,267","-96,798","-24,750"
28340,NEBRASKA,GARDEN,"-6,532","-1,808","-7,862","-3,092","1,062"
28350,NEBRASKA,GARFIELD,"-11,115","-3,703","-3,132","-4,482","-4,539"
28360,NEBRASKA,GOSPER,"-7,633","-1,145","-2,004","-5,418","-1,800"
28370,NEBRASKA,GRANT,"-1,085",71,"-3,115",-663,-454
28380,NEBRASKA,GREELEY,"-11,209","-8,840","-11,324","-13,100","-10,806"
28390,NEBRASKA,HALL,"-191,798","-229,699","-138,918","-195,529","-191,188"
28400,NEBRASKA,HAMILTON,"-8,056","-18,527","-11,365","-20,662","-17,950"
28410,NEBRASKA,HARLAN,"-14,437","-2,441","-7,046","-6,125","-4,610"
28420,NEBRASKA,HAYES,"-1,026",24,0,-241,0
28430,NEBRASKA,HITCHCOCK,"-12,285","-2,817","-8,493","-11,217","-5,617"
28440,NEBRASKA,HOLT,"-10,889","-15,003","-23,166","-23,979","-12,512"
28450,NEBRASKA,HOOKER,"-3,630","-1,291",-956,"-2,063",-433
28460,NEBRASKA,HOWARD,"-21,488","-23,781","-7,978","-19,874","-11,943"
28470,NEBRASKA,JEFFERSON,-170,-890,"-8,476","-36,158","-9,312"
28480,NEBRASKA,JOHNSON,"-4,610","-3,953","-4,858","-20,070","-5,137"
28490,NEBRASKA,KEARNEY,"-27,042","-8,335","-21,461","-11,057","-12,502"
28500,NEBRASKA,KEITH,"-34,434","-16,661","-21,471","-19,164","-7,936"
28510,NEBRASKA,KEYA PAHA,"-2,402",-277,-853,"-1,489",-105
28520,NEBRASKA,KIMBALL,"-3,007","-7,303","-6,876","-5,416","-2,728"
28530,NEBRASKA,KNOX,"23,540","-2,342","-1,356","-8,321","1,952"
28540,NEBRASKA,LANCASTER,"-57,063","-106,767","-283,538","-975,307","-191,994"
28550,NEBRASKA,LINCOLN,"-36,857","-29,681","-40,819","-70,638","-35,541"
28560,NEBRASKA,LOGAN,-73,-314,-147,"-2,305",-877
28570,NEBRASKA,LOUP,"-1,697",-97,-400,"-1,613","-1,784"
28580,NEBRASKA,MC PHERSON,-394,-512,-100,"-1,162",-41
28590,NEBRASKA,MADISON,"1,507","-13,940","-41,248","-50,790","-17,590"
28600,NEBRASKA,MERRICK,"-17,981","-11,048","-15,828","-22,028","-14,581"
28610,NEBRASKA,MORRILL,"1,900","-5,451","-3,017","-2,602","7,602"
28620,NEBRASKA,NANCE,"-9,337","-8,787","-12,514","-9,778","-4,433"
28630,NEBRASKA,NEMAHA,"-7,016","-9,985","-16,942","-27,425","-5,324"
28640,NEBRASKA,NUCKOLLS,"-37,207","-24,511","-17,302","-55,476","-35,440"
28650,NEBRASKA,OTOE,"-8,923","-16,892","-30,827","-65,919","-14,279"
28660,NEBRASKA,PAWNEE,"-3,128","-3,038","-7,527","-22,327","-4,899"
28670,NEBRASKA,PERKINS,"-7,451","-4,038","-2,258","-5,568",338
28680,NEBRASKA,PHELPS,"-14,988","-6,499","-15,969","-25,142","-12,938"
28690,NEBRASKA,PIERCE,"2,720","-7,808","-7,772","-13,710","-3,920"
28700,NEBRASKA,PLATTE,"-132,583","-15,808","-60,830","-70,192","-26,570"
28710,NEBRASKA,POLK,"-6,201","-2,000","-11,018","-21,643","-4,251"
28720,NEBRASKA,RED WILLOW,"-20,880","-11,227","-15,523","-23,341","-19,389"
28730,NEBRASKA,RICHARDSON,"-17,615","-20,324","-27,092","-38,595","-9,102"
28740,NEBRASKA,ROCK,"-4,213",58,"-2,454","-2,450",-328
28750,NEBRASKA,SALINE,"-2,851","-3,168","-22,972","-52,435","-14,034"
28760,NEBRASKA,SARPY,"-118,684","-164,133","-530,906","-587,107","-195,358"
28770,NEBRASKA,SAUNDERS,"-74,818","-84,194","-86,610","-98,646","-23,027"
28780,NEBRASKA,SCOTT BLUFF,-286,"-15,158","-22,060","-1,729","32,757"
28790,NEBRASKA,SEWARD,-438,"-6,611","-20,697","-65,794","-13,695"
28800,NEBRASKA,SHERIDAN,"-11,490","-5,584","-14,052","-2,135",299
28810,NEBRASKA,SHERMAN,"-15,572","-7,593","-3,358","-8,571","-8,842"
28820,NEBRASKA,SIOUX,"-1,595",-803,-415,0,752
28830,NEBRASKA,STANTON,"1,440",-56,"-5,935","-3,406","-1,605"
28840,NEBRASKA,THAYER,"-12,555","-9,619","-19,961","-35,377","-3,099"
28850,NEBRASKA,THOMAS,"-1,500",-74,"-1,279","-1,004",-393
28860,NEBRASKA,THURSTON,"30,601","29,184","14,751","22,011","22,044"
28870,NEBRASKA,VALLEY,"-14,665","-8,176","-8,850","-11,394","-10,835"
28880,NEBRASKA,WASHINGTON,"-59,082","-62,683","-97,605","-105,378","-32,788"
28890,NEBRASKA,WAYNE,"11,022","1,208","5,220","13,667","10,044"
28900,NEBRASKA,WEBSTER,"-52,046","-50,109","-43,969","-65,606","-57,952"
28910,NEBRASKA,WHEELER,"-1,545",388,"-1,739","-1,976",-964
28920,NEBRASKA,YORK,"-9,556","-8,761","-21,775","-48,618","-12,765"
29000,NEVADA,CHURCHILL,"-6,441","-55,312","-59,687","-129,043","-486,733"
29010,NEVADA,CLARK,"1,057,748","2,587,711","4,042,939","4,552,800","7,769,432"
29020,NEVADA,DOUGLAS,"176,382","79,129","107,030","25,290","-240,561"
29030,NEVADA,ELKO,"10,572","27,332","39,502","47,514","-92,890"
29040,NEVADA,ESMERALDA,"4,867","9,201","10,261","1,319","-1,628"
29050,NEVADA,EUREKA,-569,"3,362",-482,"-5,588","-8,276"
29060,NEVADA,HUMBOLDT,"-2,181","-29,324","-35,863","-72,232","-215,884"
29070,NEVADA,LANDER,"-2,376","-6,332","-8,901","-8,453","-60,567"
29080,NEVADA,LINCOLN,"11,628","18,262","47,146","52,520","108,178"
29090,NEVADA,LYON,"81,093","17,231","-34,551","-172,650","-723,640"
29100,NEVADA,MINERAL,"5,061",-991,"-13,554","-15,706","-82,524"
29110,NEVADA,NYE,"65,316","123,738","194,046","185,048","266,996"
29120,NEVADA,CARSON CITY,"109,339","129,986","37,352","-20,694","-389,069"
29130,NEVADA,PERSHING,"-2,653","-8,171","-13,515","-34,027","-80,008"
29140,NEVADA,STOREY,"3,320","-4,743","-10,968","-8,271",222
29150,NEVADA,WASHOE,"-25,898","-625,793","-771,313","-1,875,723","-6,863,051"
29160,NEVADA,WHITE PINE,"20,800","22,372","19,654","44,651","-1,474"
30000,NEW HAMPSHIRE,BELKNAP,"185,263","-27,703","-191,414","-210,401","-175,834"
30010,NEW HAMPSHIRE,CARROLL,"175,880","210,408","-28,851","-128,535","-85,699"
30020,NEW HAMPSHIRE,CHESHIRE,"283,113","245,885","86,603","4,510","10,795"
30030,NEW HAMPSHIRE,COOS,"45,864","-11,558","-48,467","-86,560","-88,147"
30040,NEW HAMPSHIRE,GRAFTON,"92,639","24,908","-68,930","-53,261","-96,128"
30050,NEW HAMPSHIRE,HILLSBOROUGH,"1,516,317","357,866","-2,398,430","-2,920,425","-2,589,911"
30060,NEW HAMPSHIRE,MERRIMACK,"257,320","-457,849","-674,101","-1,028,791","-908,505"
30070,NEW HAMPSHIRE,ROCKINGHAM,"3,182,002","1,439,343","-2,381,610","-3,105,814","-2,236,436"
30080,NEW HAMPSHIRE,STRAFFORD,"425,654","-250,394","-691,874","-787,592","-564,722"
30090,NEW HAMPSHIRE,SULLIVAN,"14,202","3,691","-19,175","-34,172","-35,205"
31000,NEW JERSEY,ATLANTIC,"6,897,985","7,021,514","6,094,586","2,085,781","1,915,819"
31100,NEW JERSEY,BERGEN,"-349,586","-1,813,588","-706,054","1,124,032","-801,332"
31150,NEW JERSEY,BURLINGTON,"532,110","1,111,130","1,846,972","3,026,326","1,622,199"
31160,NEW JERSEY,CAMDEN,"-890,850","-32,920","568,917","2,327,095","877,866"
31180,NEW JERSEY,CAPE MAY,"887,550","1,069,383","1,118,917","684,336","359,237"
31190,NEW JERSEY,CUMBERLAND,"127,420","428,374","578,585","1,026,316","389,094"
31200,NEW JERSEY,ESSEX,"-353,514","-493,622","1,290,538","2,638,227","796,462"
31220,NEW JERSEY,GLOUCESTER,"-449,189","10,900","290,832","1,194,960","429,495"
31230,NEW JERSEY,HUDSON,"-134,732","-813,063","-297,782","604,288","-397,238"
31250,NEW JERSEY,HUNTERDON,"-158,129","67,361","319,101","782,290","380,703"
31260,NEW JERSEY,MERCER,"4,434,354","5,670,853","5,712,976","6,890,456","5,385,394"
31270,NEW JERSEY,MIDDLESEX,"9,034,226","8,336,379","9,267,427","10,554,724","7,479,693"
31290,NEW JERSEY,MONMOUTH,"22,451,800","22,460,363","22,768,002","24,847,295","18,943,337"
31300,NEW JERSEY,MORRIS,"619,589","600,080","4,039,636","9,518,535","722,237"
31310,NEW JERSEY,OCEAN,"30,540,172","30,537,230","30,108,251","31,018,984","22,459,167"
31320,NEW JERSEY,PASSAIC,"-160,027","-854,709","50,084","1,894,342","-436,402"
31340,NEW JERSEY,SALEM,"-101,576","36,992","130,497","335,449","176,070"
31350,NEW JERSEY,SOMERSET,"1,169,383","1,652,380","2,229,039","3,324,775","1,682,057"
31360,NEW JERSEY,SUSSEX,"-929,045","-14,165","487,629","1,621,987","216,259"
31370,NEW JERSEY,UNION,"2,832,494","6,099,621","6,483,022","7,196,684","6,336,084"
31390,NEW JERSEY,WARREN,"-1,706,020","-159,120","323,579","1,247,291","613,540"
32000,NEW MEXICO,BERNALILLO,"-852,038","-1,086,203","-1,434,099","-2,218,374","-2,565,447"
32010,NEW MEXICO,CATRON,"-7,340","-18,001","-5,537","-29,262","-12,825"
32020,NEW MEXICO,CHAVES,"-368,816","-535,469","-565,412","-655,978","-704,595"
32025,NEW MEXICO,CIBOLA,"-41,603","-54,659","-70,074","-93,621","-125,037"
32030,NEW MEXICO,COLFAX,"-31,255","-30,933","-37,690","-49,853","-36,602"
32040,NEW MEXICO,CURRY,"-179,296","-436,709","-447,388","-432,262","-466,561"
32050,NEW MEXICO,DE BACA,"-20,850","-29,863","-27,589","-38,713","-38,612"
32060,NEW MEXICO,DONA ANA,"-1,339,360","-1,423,082","-1,005,355","-1,061,910","-1,099,751"
32070,NEW MEXICO,EDDY,"-201,395","-212,857","-214,384","-288,906","-266,958"
32080,NEW MEXICO,GRANT,"-67,283","-68,096","-73,820","-114,385","-60,249"
32090,NEW MEXICO,GUADALUPE,"-14,361","-13,756","-15,881","-18,436","-14,752"
32100,NEW MEXICO,HARDING,"-4,367","-5,174","1,356","-6,738","-2,237"
32110,NEW MEXICO,HIDALGO,"-9,417","-16,206","2,802","-7,722","1,224"
32120,NEW MEXICO,LEA,"-261,194","-288,639","-321,789","-423,123","-405,012"
32130,NEW MEXICO,LINCOLN,"-83,815","-83,956","-101,871","-104,185","-135,918"
32131,NEW MEXICO,LOS ALAMOS,"-6,546","8,687","-19,466","-21,590","-34,750"
32140,NEW MEXICO,LUNA,"-123,569","-148,814","-116,187","-137,315","-116,531"
32150,NEW MEXICO,MCKINLEY,"-62,353","-91,485","-124,500","-174,000","-217,695"
32160,NEW MEXICO,MORA,"-5,467","-8,046","-9,224","-13,722","-13,216"
32170,NEW MEXICO,OTERO,"-261,527","-250,665","-172,611","-188,857","-213,032"
32180,NEW MEXICO,QUAY,"-100,545","-101,289","-115,306","-91,660","-74,084"
32190,NEW MEXICO,RIO ARRIBA,"-30,743","-44,583","-41,965","-58,204","-66,231"
32200,NEW MEXICO,ROOSEVELT,"-180,331","-201,907","-187,304","-186,378","-180,198"
32210,NEW MEXICO,SANDOVAL,"-141,328","-169,317","-260,167","-411,278","-434,754"
32220,NEW MEXICO,SAN JUAN,"-37,048","-60,542","-92,238","-120,902","-140,700"
32230,NEW MEXICO,SAN MIGUEL,"-31,957","-40,350","-36,837","-61,346","-60,201"
32240,NEW MEXICO,SANTA FE,"-50,182","-53,466","-49,136","-171,450","-208,931"
32250,NEW MEXICO,SIERRA,"-119,000","-113,112","-109,721","-101,865","-118,858"
32260,NEW MEXICO,SOCORRO,"-36,541","-40,183","-53,086","-76,084","-84,887"
32270,NEW MEXICO,TAOS,"-12,396","-41,740","-31,224","-52,750","-64,949"
32280,NEW MEXICO,TORRANCE,"-26,575","-31,169","-45,439","-37,080","-69,155"
32290,NEW MEXICO,UNION,"-41,796","-58,671","-48,264","-20,219","-13,178"
32300,NEW MEXICO,VALENCIA,"-100,285","-117,925","-157,884","-269,696","-270,778"
33000,NEW YORK,ALBANY,"-1,371,534","-817,645","-1,233,417","-2,866,311","-2,222,073"
33010,NEW YORK,ALLEGANY,"3,200","41,661","-16,232","-193,663","-246,068"
33020,NEW YORK,BRONX,"9,527,409","10,385,695","10,346,433","13,049,013","10,500,954"
33030,NEW YORK,BROOME,"-2,084,693","-1,759,130","-1,751,145","-1,925,965","-1,374,753"
33040,NEW YORK,CATTARAUGUS,"226,993","282,324","202,760","204,160","29,364"
33050,NEW YORK,CAYUGA,"-191,396","-89,053","-159,897","-141,296","-190,869"
33060,NEW YORK,CHAUTAUQUA,"-252,359","-30,468","-88,307","110,054","56,651"
33070,NEW YORK,CHEMUNG,"-857,023","-573,489","7,966","98,838","-366,869"
33080,NEW YORK,CHENANGO,"-222,658","-159,469","-211,067","-146,337","-125,050"
33090,NEW YORK,CLINTON,"-230,597","13,833",677,"-40,035","-27,379"
33200,NEW YORK,COLUMBIA,"555,940","741,118","165,906","-178,586","-223,531"
33210,NEW YORK,CORTLAND,"-124,381","-114,729","-73,698","-75,134","-129,057"
33220,NEW YORK,DELAWARE,"-160,187","-136,142","-110,304","-152,043","-113,695"
33230,NEW YORK,DUTCHESS,"417,821","1,894,342","420,528","696,616","944,609"
33240,NEW YORK,ERIE,"5,318,252","6,841,449","4,635,853","3,275,759","2,459,953"
33260,NEW YORK,ESSEX,"-215,722","-37,190","-40,646","-47,608","-92,217"
33270,NEW YORK,FRANKLIN,"-180,316","14,415",117,"-7,247","-27,062"
33280,NEW YORK,FULTON,"-113,709","-52,253","-140,635","-24,384","-3,316"
33290,NEW YORK,GENESEE,"-46,803","54,952","9,980","-200,167","-248,551"
33300,NEW YORK,GREENE,"78,248","154,533","-13,418","-315,703","-334,217"
33310,NEW YORK,HAMILTON,"-14,146","-6,579","-7,565","-4,929","-15,422"
33320,NEW YORK,HERKIMER,"230,357","234,731","254,015","145,387","54,101"
33330,NEW YORK,JEFFERSON,"-1,595,327","-2,234,211","-64,523","-104,298","-121,337"
33331,NEW YORK,KINGS,"3,869,270","6,774,937","8,018,812","12,324,439","7,148,088"
33340,NEW YORK,LEWIS,"-29,826","-78,929","28,383","13,872","-20,250"
33350,NEW YORK,LIVINGSTON,"-109,216","-29,555","-98,384","-412,920","-411,930"
33360,NEW YORK,MADISON,"-132,235","-173,925","-49,199","-84,526","-142,622"
33370,NEW YORK,MONROE,"-1,077,551","-312,312","-832,436","-3,315,592","-3,981,676"
33380,NEW YORK,MONTGOMERY,"-151,359","-41,744","-133,892","-46,264","29,425"
33400,NEW YORK,NASSAU,"23,833,648","31,437,780","28,986,296","19,716,281","13,832,160"
33420,NEW YORK,NEW YORK,"5,517,768","7,628,312","8,442,024","12,280,783","8,615,177"
33500,NEW YORK,NIAGARA,"1,815,907","2,271,779","1,535,464","977,868","694,719"
33510,NEW YORK,ONEIDA,"1,428,450","1,585,200","1,621,420","1,045,442","228,835"
33520,NEW YORK,ONONDAGA,"-1,661,075","-1,946,601","-762,005","-960,396","-1,397,056"
33530,NEW YORK,ONTARIO,"-205,189","-54,177","-143,602","-470,869","-454,589"
33540,NEW YORK,ORANGE,"5,049,660","6,281,532","4,491,344","4,577,364","3,575,901"
33550,NEW YORK,ORLEANS,"-53,330","-21,523","-12,142","-117,256","-190,873"
33560,NEW YORK,OSWEGO,"-472,764","-364,112","-148,988","-185,946","-301,493"
33570,NEW YORK,OTSEGO,"-58,321","-48,148","-46,427","-65,446","-51,717"
33580,NEW YORK,PUTNAM,"603,910","718,843","678,638","703,123","527,408"
33590,NEW YORK,QUEENS,"14,079,550","19,187,015","19,457,837","19,339,162","14,633,756"
33600,NEW YORK,RENSSELAER,"-601,648","-367,719","-561,059","-985,830","-771,405"
33610,NEW YORK,RICHMOND,"-875,558","-403,778","-135,073","706,981","38,435"
33620,NEW YORK,ROCKLAND,"-274,502","98,124","280,569","1,005,002","340,495"
33630,NEW YORK,ST. LAWRENCE,"-415,702","-149,772","-32,419","-77,317","-127,997"
33640,NEW YORK,SARATOGA,"-983,788","-628,882","-708,526","-985,993","-823,256"
33650,NEW YORK,SCHENECTADY,"-779,354","-520,851","-533,951","-715,381","-537,624"
33660,NEW YORK,SCHOHARIE,"-56,393","-29,187","-66,214","-102,265","-114,263"
33670,NEW YORK,SCHUYLER,"-141,468","-76,473","20,019","-61,335","-80,635"
33680,NEW YORK,SENECA,"-113,955","-58,012","-27,596","-109,205","-218,801"
33690,NEW YORK,STEUBEN,"-630,585","-384,542","-54,326","-422,486","-619,540"
33700,NEW YORK,SUFFOLK,"30,021,775","35,908,191","33,125,879","26,297,686","24,821,532"
33710,NEW YORK,SULLIVAN,"441,282","546,341","641,712","699,902","489,008"
33720,NEW YORK,TIOGA,"-508,419","-452,200","-361,289","-382,734","-402,278"
33730,NEW YORK,TOMPKINS,"-604,999","-276,277","197,553","-204,911","-274,677"
33740,NEW YORK,ULSTER,"-1,549,569","-1,063,788","-1,182,864","-554,822","-54,070"
33750,NEW YORK,WARREN,"-364,574","-276,626","-241,366","-192,447","-293,603"
33760,NEW YORK,WASHINGTON,"-326,682","-208,267","-206,382","-106,500","-173,223"
33770,NEW YORK,WAYNE,"-214,016","-71,842","-110,378","-350,098","-412,549"
33800,NEW YORK,WESTCHESTER,"9,903,898","11,155,107","11,656,801","12,798,571","9,872,017"
33900,NEW YORK,WYOMING,"40,345","75,445","44,546","-54,659","-96,470"
33910,NEW YORK,YATES,"-60,942","-19,260","-33,856","-83,625","-105,507"
34000,NORTH CAROLINA,ALAMANCE,"401,822","536,187","701,784","400,971","222,693"
34010,NORTH CAROLINA,ALEXANDER,"-91,448","31,953","137,102","170,944","190,478"
34020,NORTH CAROLINA,ALLEGHANY,"-86,949","-40,423","18,942","-19,624","-5,725"
34030,NORTH CAROLINA,ANSON,"-204,587","-115,724","-24,299","-6,097","-63,171"
34040,NORTH CAROLINA,ASHE,"-218,118","-66,146","31,980","-9,273","-2,633"
34050,NORTH CAROLINA,AVERY,"-196,694","-137,946","-83,527","-18,100","-8,002"
34060,NORTH CAROLINA,BEAUFORT,"-47,064","-9,872","-155,130","-171,660","75,920"
34070,NORTH CAROLINA,BERTIE,"-64,206","-37,500","-66,040","-96,003","36,614"
34080,NORTH CAROLINA,BLADEN,"-308,781","-312,993","-261,824","29,486","71,786"
34090,NORTH CAROLINA,BRUNSWICK,"-2,257,590","-2,601,665","-2,468,031","-545,983","-335,581"
34100,NORTH CAROLINA,BUNCOMBE,"-2,852,861","-2,075,279","-995,888","853,510","617,388"
34110,NORTH CAROLINA,BURKE,"-728,191","-392,049","-333,402","-61,794","66,539"
34120,NORTH CAROLINA,CABARRUS,"-1,020,737","-765,567","-265,696","-211,207","-434,018"
34130,NORTH CAROLINA,CALDWELL,"-608,970","-264,152","-292,608","-71,479","90,811"
34140,NORTH CAROLINA,CAMDEN,"18,404","20,242","16,414","3,197","12,264"
34150,NORTH CAROLINA,CARTERET,"62,290","2,289","-28,265","12,231","58,511"
34160,NORTH CAROLINA,CASWELL,"108,511","183,459","181,484","163,960","141,943"
34170,NORTH CAROLINA,CATAWBA,"-501,499","105,383","212,085","482,059","662,484"
34180,NORTH CAROLINA,CHATHAM,"69,026","94,092","153,799","242,703","123,064"
34190,NORTH CAROLINA,CHEROKEE,"-387,339","-258,934","-152,168","-39,128","11,849"
34200,NORTH CAROLINA,CHOWAN,"23,646","16,245","-15,364","-28,666","29,002"
34210,NORTH CAROLINA,CLAY,"-149,508","-105,848","-62,660","-22,408","-5,060"
34220,NORTH CAROLINA,CLEVELAND,"-947,210","-505,233","-190,062","-235,252","-190,283"
34230,NORTH CAROLINA,COLUMBUS,"-1,027,069","-1,052,603","-1,064,886","-218,930","-64,378"
34240,NORTH CAROLINA,CRAVEN,"28,239","45,661","-14,856","-11,755","90,788"
34250,NORTH CAROLINA,CUMBERLAND,"-1,785,662","-1,525,189","-603,644","650,054","2,122,442"
34251,NORTH CAROLINA,CURRITUCK,"70,713","88,260","57,590","24,410","49,219"
34270,NORTH CAROLINA,DARE,"83,819","74,861","54,217","24,061","63,602"
34280,NORTH CAROLINA,DAVIDSON,"-811,739","-416,268","78,827","107,124","273,684"
34290,NORTH CAROLINA,DAVIE,"-232,858","-123,519","151,194","-2,983","19,925"
34300,NORTH CAROLINA,DUPLIN,"-447,477","-436,770","-452,869","-35,698","83,235"
34310,NORTH CAROLINA,DURHAM,"517,804","500,542","757,379","1,089,144","602,228"
34320,NORTH CAROLINA,EDGECOMBE,"-96,520","-170,256","-139,065","-42,986","153,372"
34330,NORTH CAROLINA,FORSYTH,"-1,773,771","-938,097","807,041","-99,120","120,362"
34340,NORTH CAROLINA,FRANKLIN,"50,490","26,150","194,073","290,430","346,281"
34350,NORTH CAROLINA,GASTON,"-1,476,304","-976,665","-337,592","-299,772","-575,540"
34360,NORTH CAROLINA,GATES,"20,314","31,886","18,685","3,727","23,171"
34370,NORTH CAROLINA,GRAHAM,"-117,131","-81,665","-51,581","4,352","10,557"
34380,NORTH CAROLINA,GRANVILLE,"4,437","48,805","121,022","238,441","135,445"
34390,NORTH CAROLINA,GREENE,"35,646","35,601","-11,252","-40,028","30,143"
34400,NORTH CAROLINA,GUILFORD,"-2,999,374","-1,765,449","-835,610","224,713","1,117,047"
34410,NORTH CAROLINA,HALIFAX,"-23,414","-49,342","25,681","111,417","260,279"
34420,NORTH CAROLINA,HARNETT,"-69,533","-112,906","250,984","519,957","676,734"
34430,NORTH CAROLINA,HAYWOOD,"-757,423","-679,537","-281,138","312,377","203,137"
34440,NORTH CAROLINA,HENDERSON,"-1,557,269","-1,224,078","-613,028","216,392","187,863"
34450,NORTH CAROLINA,HERTFORD,"-165,582","-116,855","-103,537","-102,798","32,020"
34460,NORTH CAROLINA,HOKE,"-94,899","-80,080","-11,976","67,046","71,100"
34470,NORTH CAROLINA,HYDE,"2,515","7,617","-8,863","-9,262","6,311"
34480,NORTH CAROLINA,IREDELL,"-257,328","277,700","1,078,738","972,314","691,241"
34490,NORTH CAROLINA,JACKSON,"-392,077","-263,758","-141,973","13,588","36,076"
34500,NORTH CAROLINA,JOHNSTON,"80,707","15,731","529,873","806,465","1,166,546"
34510,NORTH CAROLINA,JONES,"-1,559","-7,211","-8,609","-3,788","6,979"
34520,NORTH CAROLINA,LEE,"400,415","525,786","561,544","313,663","278,926"
34530,NORTH CAROLINA,LENOIR,"65,780","74,129","-78,369","-125,150","95,991"
34540,NORTH CAROLINA,LINCOLN,"-262,540","12,799","191,323","173,304","99,235"
34550,NORTH CAROLINA,MC DOWELL,"-404,226","-339,791","-169,444","49,249","105,112"
34560,NORTH CAROLINA,MACON,"-404,768","-273,827","-134,450","54,579","67,984"
34570,NORTH CAROLINA,MADISON,"-299,384","-192,013","-113,095","96,800","61,627"
34580,NORTH CAROLINA,MARTIN,"-49,963","-10,974","-140,272","-144,132","71,832"
34590,NORTH CAROLINA,MECKLENBURG,"-3,418,786","-2,380,745","-844,238","-693,801","-1,528,846"
34600,NORTH CAROLINA,MITCHELL,"-262,636","-180,462","-101,682","-5,446","14,861"
34610,NORTH CAROLINA,MONTGOMERY,"-143,938","-80,037","-9,231","56,693","18,561"
34620,NORTH CAROLINA,MOORE,"-412,827","-88,802","157,830","454,346","228,922"
34630,NORTH CAROLINA,NASH,"-311,796","-415,519","-27,581","385,817","798,862"
34640,NORTH CAROLINA,NEW HANOVER,"-4,200,688","-4,739,356","-4,727,317","58,242","63,146"
