AGED -- REPRICING ADJUSTMENTS TO THE 2010-2014 UNCOMPENSATED CARE REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT RULES (DISPROPORTIONATE SHARE REPRICED TO UNCOMPAENSATED CARE UNTIL SEPTEMBER 2013)                                                                                                                                                      DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY. ,,,,,,,,
CODE,STATE,COUNTY,PART A 2010,PART A 2011,PART A 2012,PART A 2013         (JAN-SEP),PART A 2013   (OCT-DEC),PART A 2014
28260,NEBRASKA,DODGE,-165364.36,-159608.82,-282525.3,-406573.11,-25053.32,-119911.72
28270,NEBRASKA,DOUGLAS,-2211762.93,-1629739.97,-2103838.04,-2067571.43,-688034.52,-2456669.81
28280,NEBRASKA,DUNDY,-18788.73,-6924.46,-4059.77,-3404.22,-760.44,-2164.13
28290,NEBRASKA,FILLMORE,-58791.68,-59708.77,-45226.25,-29738.28,-6460.45,-23334.44
28300,NEBRASKA,FRANKLIN,-18533.28,-3287.34,-6358.13,-1118.25,-1517.26,-8136.01
28310,NEBRASKA,FRONTIER,-11616.54,-18096.66,-10478.24,-14001.87,-2442.41,-5139.63
28320,NEBRASKA,FURNAS,-32279.96,-19220.72,-14389.04,-34421.2,-2924.39,-11810.84
28330,NEBRASKA,GAGE,-205108.66,-241201.94,-175350.54,-130080.93,-22685.32,-84944.3
28340,NEBRASKA,GARDEN,-16361.11,-7103.58,-3635.08,-6107.84,-2280.3,-5507.05
28350,NEBRASKA,GARFIELD,-42777.42,-8394.4,-13529.02,-5397.46,-1210.61,-4462.66
28360,NEBRASKA,GOSPER,-24773.96,-6841.17,-3905.67,-3713.4,164.59,-3723.33
28370,NEBRASKA,GRANT,-546.95,-17.34,-3412.61,0,0,-1329.28
28380,NEBRASKA,GREELEY,-36668.5,-12782.58,-23373.74,-19764.6,-2754.14,-7770.09
28390,NEBRASKA,HALL,-200658.76,-201421.71,-209380.75,-186722.96,-62459.23,-220755.8
28400,NEBRASKA,HAMILTON,-46118.66,-54485.97,-34095.81,-21026.3,-7643.09,-25079.94
28410,NEBRASKA,HARLAN,-22997.32,-23414.6,-4276.65,-66.28,118.68,-6104.51
28420,NEBRASKA,HAYES,-2195.13,-364.71,161.97,-220.83,0,0
28430,NEBRASKA,HITCHCOCK,-26913.42,-20420.7,-22795.67,-19025.8,-3727.81,-9698.8
28440,NEBRASKA,HOLT,-50702.46,-52041.33,-68663.14,-53138.57,-4284.53,-24069.11
28450,NEBRASKA,HOOKER,-1344.96,-457.42,-2511.62,-3470.11,-712.24,-669.44
28460,NEBRASKA,HOWARD,-48615.57,-31866.24,-34359.05,-29828.65,-6902.55,-20296.98
28470,NEBRASKA,JEFFERSON,-57583.26,-87640.71,-71494.69,-44894.32,-9904.77,-34005.18
28480,NEBRASKA,JOHNSON,-41553.11,-42481.01,-43700.72,-24799.5,-4023.06,-17499.05
28490,NEBRASKA,KEARNEY,-37180.94,-9849.26,-11678.33,-8753.62,-3321.49,-5467.77
28500,NEBRASKA,KEITH,-49801.03,-14571.16,-31092.86,-44999.37,-6936.96,-17662.38
28510,NEBRASKA,KEYA PAHA,-10928.21,-1455.44,-2991.69,-8839.66,0,-1665.56
28520,NEBRASKA,KIMBALL,-9104.5,-15753.8,-15272.07,-7407.38,-3381.63,-7999.6
28530,NEBRASKA,KNOX,-10632.81,-17087.31,-13041.24,-36021.91,-2399.07,-12288.28
28540,NEBRASKA,LANCASTER,-1627329.05,-2191539.12,-1416990.28,-1037144.77,-269372.98,-994859.1
28550,NEBRASKA,LINCOLN,-100399.77,-110493.43,-93925.72,-99050.62,-14253.89,-84937.95
28560,NEBRASKA,LOGAN,-487.04,-1461.4,-510.6,-5070.48,0,-2210.13
28570,NEBRASKA,LOUP,-2901.77,-915.1,-686.8,-2007.2,-253.88,-679.56
28580,NEBRASKA,MC PHERSON,-914.83,-745.81,-1430.99,-178.2,0,-512.47
28590,NEBRASKA,MADISON,-117483.54,-106090.4,-74014.19,-65102.89,-10712,-45635.93
28600,NEBRASKA,MERRICK,-53981.07,-63906.69,-47106.86,-24797.03,-9329.2,-20659.74
28610,NEBRASKA,MORRILL,-11577.58,-7896.93,-7711.91,-1469.84,-1652.7,-6318.94
28620,NEBRASKA,NANCE,-29493.27,-25872.16,-33540.15,-14644.98,-5037.09,-10698.94
28630,NEBRASKA,NEMAHA,-50445.79,-85509.69,-74987.2,-36803.06,-6661.98,-27228.36
28640,NEBRASKA,NUCKOLLS,-22679.89,-31070.73,-24614.23,-20217.54,-4052.27,-13632.31
28650,NEBRASKA,OTOE,-146453.26,-155412.54,-107710.15,-76615.06,-14732.32,-58241.88
28660,NEBRASKA,PAWNEE,-45040.58,-41265.85,-37631.54,-22007.31,-2011.01,-12552.54
28670,NEBRASKA,PERKINS,-5891.93,-9204.87,-5498.31,-4356.79,-679.41,-5467.77
28680,NEBRASKA,PHELPS,-47428.96,-42450.37,-22451,-24910.4,-6299.71,-15072.21
28690,NEBRASKA,PIERCE,-13431.64,-31598.76,-15613.04,-22323.08,-4497.91,-10662.41
28700,NEBRASKA,PLATTE,-141479.03,-135662.26,-172154.62,-90691.47,-23711.86,-75172.98
28710,NEBRASKA,POLK,-31670.02,-63581.23,-40223.04,-23210.64,-4002.56,-13147.69
28720,NEBRASKA,RED WILLOW,-43542.22,-41538.63,-41342.55,-42037.04,-5051.45,-21104.37
28730,NEBRASKA,RICHARDSON,-86124.57,-113499.42,-78833.59,-41072.07,-14371.41,-34052.96
28740,NEBRASKA,ROCK,-12380.19,-5699.29,-5797.45,-1050.64,-897.23,-2661.14
28750,NEBRASKA,SALINE,-138243.22,-156635.89,-112680.39,-55268.27,-17626.37,-48748.81
28760,NEBRASKA,SARPY,-400824.6,-334104.62,-532077.27,-503237.4,-132668.61,-487997.42
28770,NEBRASKA,SAUNDERS,-124233.99,-140575.2,-140525.29,-84159.87,-21556.56,-69915.23
28780,NEBRASKA,SCOTT BLUFF,-11960.85,-41500.06,-42917.38,-36873.72,-6232.88,-28701
28790,NEBRASKA,SEWARD,-112080.48,-124448.37,-134103.46,-89877.28,-12736.7,-45179.43
28800,NEBRASKA,SHERIDAN,-9940.97,-2123,-4603.78,-5312.44,-852.41,-4798.65
28810,NEBRASKA,SHERMAN,-24268.23,-8088.8,-5890.02,-7543.85,-5028.09,-7255.76
28820,NEBRASKA,SIOUX,-685.43,3100.14,-1289.38,0,0,-166.94
28830,NEBRASKA,STANTON,-9649.2,-9335.62,-11934.08,-8422.23,-1520.67,-5590.83
28840,NEBRASKA,THAYER,-40677.74,-47066.44,-50322.48,-47957.96,-3959.93,-16996.53
28850,NEBRASKA,THOMAS,-4064.26,-3782.41,-4894.56,-530.49,-182.04,-1022.83
28860,NEBRASKA,THURSTON,-33213.51,-15567.87,-4294.42,-7506.96,-4216.32,-1849.44
28870,NEBRASKA,VALLEY,-32957.24,-14482.27,-31578.31,-14983.35,-2610.08,-17477.53
28880,NEBRASKA,WASHINGTON,-128695.98,-103324.53,-139323.9,-134708.08,-19322.64,-108132.81
28890,NEBRASKA,WAYNE,-13389.19,-14319.1,-16724.3,-20247.08,-2113.36,-8357.62
28900,NEBRASKA,WEBSTER,-10017.94,-7929.62,-5598.52,1607.5,-4637.9,-15628.1
28910,NEBRASKA,WHEELER,-4158.97,-4952.82,-2050.55,-4302.62,-1456.02,-1670.62
28920,NEBRASKA,YORK,-92096.91,-111495.95,-92456.15,-55860.36,-9874.11,-37377.6
29000,NEVADA,CHURCHILL,-173223.06,-169638.25,-142062.06,-113120.74,-47791.97,-168364.32
29010,NEVADA,CLARK,-6583729.1,-6077893.4,-4878791.48,-4447129.45,-1983671.63,-7875671.12
29020,NEVADA,DOUGLAS,-189844.25,-155560.61,-158043.5,-152191.11,-29380.59,-141603.64
29030,NEVADA,ELKO,-61308.3,-98656.53,-112317.03,-116652.53,-68439.82,-255503.2
29040,NEVADA,ESMERALDA,-14141,-54256.89,-14682.83,-8925.42,-2673.56,-4547.8
29050,NEVADA,EUREKA,-4266.37,-8140.15,-6500.96,-2917.99,-2317.35,-5799.72
29060,NEVADA,HUMBOLDT,-59854.94,-100535.77,-87135.6,-44467.88,-26158.92,-70832.66
29070,NEVADA,LANDER,-13371.1,-19395.95,-13777.63,-20224.72,-6788.38,-28261.82
29080,NEVADA,LINCOLN,-53044.98,-110284.52,-156008.83,-164492.75,-37621.11,-143692.85
29090,NEVADA,LYON,-260717.34,-265997.04,-189265.9,-186486.19,-70024.53,-259787.2
29100,NEVADA,MINERAL,-38229.91,-29542.58,-41759.46,-26679.61,-10600.25,-30497.19
29110,NEVADA,NYE,-390688.34,-438921.45,-360635.31,-210702.21,-80479.98,-289979.68
29120,NEVADA,CARSON CITY,-195705.35,-224672.97,-128110.45,-146328.78,-45766.76,-138290.72
29130,NEVADA,PERSHING,-26824.34,-34456.27,-16019.09,-9594.07,-12544.08,-29471.05
29140,NEVADA,STOREY,-10919.28,865.13,-13041.09,-2322.41,-1404.53,-1966.06
29150,NEVADA,WASHOE,-1496698.08,-1587824.87,-1751963.89,-1282377.61,-750128.46,-2585420.25
29160,NEVADA,WHITE PINE,-29288.49,-18527.42,-15716.51,-36467.62,-36058.04,-98410.58
30000,NEW HAMPSHIRE,BELKNAP,-120354.36,-122594.92,-155245.52,-131101.08,-29543,-105847.39
30010,NEW HAMPSHIRE,CARROLL,-188468.72,-318668.38,-227931.81,-240410.49,-47879.45,-164529.25
30020,NEW HAMPSHIRE,CHESHIRE,-172747.05,-170634.78,-258737.11,-395184.7,-74654.49,-225704.66
30030,NEW HAMPSHIRE,COOS,-114004.51,-128728.63,-130110.99,-151453.2,-13149.76,-93041.94
30040,NEW HAMPSHIRE,GRAFTON,-293288.92,-371500.23,-468252.3,-444734.31,-85472.54,-407273.85
30050,NEW HAMPSHIRE,HILLSBOROUGH,-172558.95,-632963.94,-977238.49,-942156.55,-274375.04,-1331439.45
30060,NEW HAMPSHIRE,MERRIMACK,-168143.95,-223886.7,-311627.77,-232698.57,-48826.73,-191074.99
30070,NEW HAMPSHIRE,ROCKINGHAM,-859134.9,-1102408.56,-1485639.84,-1418087.8,-217218.98,-835871.27
30080,NEW HAMPSHIRE,STRAFFORD,-240279.23,-397025.61,-412908.99,-266977.59,-101817.18,-366367.47
30090,NEW HAMPSHIRE,SULLIVAN,-165152.72,-192671.89,-288497.49,-227365.01,-46000.3,-192170.48
31000,NEW JERSEY,ATLANTIC,-2075784.83,-1040404.32,-2157511.95,-2100823.87,-576857.45,-2349317.05
31100,NEW JERSEY,BERGEN,-3617467.17,-3955345.14,-3095275.43,-2164771.95,-764883.68,-2856468.44
31150,NEW JERSEY,BURLINGTON,-957537.09,-702771.1,-1008393.16,-1142218.58,-714353.89,-2592822.06
31160,NEW JERSEY,CAMDEN,-3593314.5,-2934647.33,-3778108.64,-3717163.17,-1066157.96,-3978510.83
31180,NEW JERSEY,CAPE MAY,-889665.5,-851197.93,-1085683.72,-786787.02,-208773.82,-709645.56
31190,NEW JERSEY,CUMBERLAND,-3115427.64,-2600701.59,-3009598.25,-1875829.2,-371677.14,-1391424.22
31200,NEW JERSEY,ESSEX,-7193429.06,-5574135.34,-4028435.08,-2712820.75,-619696.44,-2472631.15
31220,NEW JERSEY,GLOUCESTER,-1036633.65,-846062.5,-1325316.74,-1436421.14,-485649.61,-1490105.65
31230,NEW JERSEY,HUDSON,-10142947.11,-9303902.42,-8649515.51,-5710936,-925526.38,-3520345.43
31250,NEW JERSEY,HUNTERDON,-145799.13,-171192.96,-238890.94,-184362.42,-38065.48,-137908.54
31260,NEW JERSEY,MERCER,-2518297.79,-1687407.46,-2567134.05,-2094787.54,-790622.71,-2588736.44
31270,NEW JERSEY,MIDDLESEX,-4090712.82,-1825754.63,-1795490.15,-1942831.11,-530022.65,-1914415.6
31290,NEW JERSEY,MONMOUTH,-2718195.87,-1546074.62,-2420833.88,-2280028.26,-629991.12,-2244667.41
31300,NEW JERSEY,MORRIS,-208787.07,-183793.1,-298932.54,-495367.82,-132944.04,-826254.16
31310,NEW JERSEY,OCEAN,-3359142.99,-2470238.97,-2270958.7,-1992423.99,-314848.92,-1176839.71
31320,NEW JERSEY,PASSAIC,-6830397.68,-5480384.57,-6185681.66,-4217895.68,-708879.24,-2775661.57
31340,NEW JERSEY,SALEM,-1004363.65,-871429.87,-865980.77,-646340.93,-143082.59,-480293.22
31350,NEW JERSEY,SOMERSET,-633465.57,-447899.83,-397759.35,-342087.22,-148169.33,-503734.72
31360,NEW JERSEY,SUSSEX,-257368.06,-239932.78,-201632.68,-268757.7,-24040.97,-128714.38
31370,NEW JERSEY,UNION,-3138725.28,-3173620.62,-1755295.86,-1277234.27,-238417.48,-814357.31
31390,NEW JERSEY,WARREN,-87047.27,-210719.58,-156853.92,-116066.58,-6632.17,-61385.56
32000,NEW MEXICO,BERNALILLO,-183587.83,305894.44,164899.37,-67226.54,-1335270.52,-5165622.38
32010,NEW MEXICO,CATRON,-29455.39,-52191.95,-47703.6,-18105.48,-8280.43,-46481.33
32020,NEW MEXICO,CHAVES,-757818.5,-899741.62,-860452.8,-629058.64,-125647.82,-434573.45
32025,NEW MEXICO,CIBOLA,-88436.6,-44176.07,-83235.92,-64991.98,-52108.35,-211475.36
32030,NEW MEXICO,COLFAX,-46826.85,-61917.85,-73987.28,-73044.93,-29925.8,-75087.08
32040,NEW MEXICO,CURRY,-60022.96,-139544.87,-151928.74,-35687.03,-131618.29,-422843.13
32050,NEW MEXICO,DE BACA,-11373.9,-20278.79,-11609.91,-3076.34,-13246.22,-31997.95
32060,NEW MEXICO,DONA ANA,-2248047.72,-2355056.03,-2257019.85,-1407704.98,-415081.88,-1326545.34
32070,NEW MEXICO,EDDY,-388791.33,-385252.07,-385253.36,-258121,-45361.82,-146295.71
32080,NEW MEXICO,GRANT,-202649.02,-278861.58,-255690.63,-215888.58,-43140.65,-145960.86
32090,NEW MEXICO,GUADALUPE,-29577.89,-16132.9,-13609.22,-11841.67,-10988.13,-22966.39
32100,NEW MEXICO,HARDING,1338.79,-10800.95,-4844.97,-9421.36,-2448.66,-9019.3
32110,NEW MEXICO,HIDALGO,-76303.36,-35744.75,-38862.93,-10846.99,-5093.63,-30598.92
32120,NEW MEXICO,LEA,-468411.28,-515106.59,-472341.38,-355961.07,-49941.95,-166647.13
32130,NEW MEXICO,LINCOLN,-172943.08,-152253.31,-195273.79,-133279.05,-36081.62,-188261.64
32131,NEW MEXICO,LOS ALAMOS,-49095.2,-35114.85,-61532.99,-56434.16,-15784.66,-54039.6
32140,NEW MEXICO,LUNA,-278814.79,-305666.35,-267383.25,-223373.77,-49419.81,-164396.43
32150,NEW MEXICO,MCKINLEY,105422.89,67201.08,125359.98,166629.87,-227286.24,-973393.62
32160,NEW MEXICO,MORA,2152.78,-7592.59,-8742.77,-9861.25,-14350.96,-22118.51
32170,NEW MEXICO,OTERO,-472441.39,-431638.19,-454021.31,-280472.15,-85668.05,-283160.02
32180,NEW MEXICO,QUAY,-101610.24,-96737.33,-113782.23,-50628.34,-36827.12,-110901.32
32190,NEW MEXICO,RIO ARRIBA,-50925.2,-46917.08,-77868.81,-61043.75,-30020.73,-124136.11
32200,NEW MEXICO,ROOSEVELT,-85863.2,-154766.51,-191619.87,-139106.34,-19936.08,-80816.43
32210,NEW MEXICO,SANDOVAL,59673.68,15287.26,-39884.6,-237288.01,-169627.65,-635811.5
32220,NEW MEXICO,SAN JUAN,-114249.32,2265.98,-58990.34,-44581.98,-251474.43,-883847.43
32230,NEW MEXICO,SAN MIGUEL,-31524.43,-53663.26,-80840.97,-13654.45,-54773.35,-103040.5
32240,NEW MEXICO,SANTA FE,-192009.06,-269483.34,-287535.22,-181922.83,-104807.62,-446431.74
32250,NEW MEXICO,SIERRA,-209215.94,-183445.71,-246166.49,-127364,-36474.66,-150089.23
32260,NEW MEXICO,SOCORRO,-68955.83,-57885.46,-74689.48,-57558.24,-47131.28,-142884.5
32270,NEW MEXICO,TAOS,-50883.31,-38018.15,-123722.5,-46621,-36500.69,-109068.68
32280,NEW MEXICO,TORRANCE,-41756.49,1084.78,-24010.38,-28881.71,-29883.31,-146891.19
32290,NEW MEXICO,UNION,-56640.53,-76348.71,-77008.82,-18169.5,-4101.33,-20127.74
32300,NEW MEXICO,VALENCIA,-133953.66,-39288.49,-68801.06,-116759.78,-130349.91,-533848.38
33000,NEW YORK,ALBANY,96900.43,122867.61,127544.46,-107395.37,-424828.59,-1488379.28
33010,NEW YORK,ALLEGANY,-66867.95,-107790.56,-71622.28,-135650,-65921.43,-254448
33020,NEW YORK,BRONX,-16792063.24,-13187581.43,-11959483.71,-9369456.58,-4735473.61,-14570414.03
33030,NEW YORK,BROOME,-985722.73,-1001747.05,-1532471.5,-1001068.29,-371687.51,-1058203.1
33040,NEW YORK,CATTARAUGUS,-337540.12,-243605.65,-128341.22,-212700.62,-95139.45,-369543.62
33050,NEW YORK,CAYUGA,-679467.54,-529736.13,-600309.29,-277632.77,-102782.29,-328749.68
33060,NEW YORK,CHAUTAUQUA,-264577.26,-166330.44,-107021.32,-95279.45,-249810.84,-780126.73
33070,NEW YORK,CHEMUNG,-443747.63,-555137.59,-505796.56,-120463.85,-176092.29,-434052.5
33080,NEW YORK,CHENANGO,-299140,-251541.02,-414813.67,-250918.82,-67150.63,-242615.21
33090,NEW YORK,CLINTON,-270294.38,-193320.28,-143927.13,-170162.53,-30718.44,-92237.34
33200,NEW YORK,COLUMBIA,-460265.48,-457396.18,-478925.27,-458219.47,-163688.84,-508058.56
33210,NEW YORK,CORTLAND,-119238.15,-227550.07,-227063.99,-211880.62,-52771.71,-196064.72
33220,NEW YORK,DELAWARE,-220858.77,-284558.31,-277324.65,-207940.21,-48665.58,-194642.52
33230,NEW YORK,DUTCHESS,-995322.65,-978753.57,-1065155.96,-867361.21,-686862.62,-2486102.75
33240,NEW YORK,ERIE,3209905.1,3225373.86,3412538.38,1201584.45,-869412.79,-2976637.21
33260,NEW YORK,ESSEX,-193650.49,-186380.42,-161804.45,-131494.92,-36634.36,-111829.1
33270,NEW YORK,FRANKLIN,-199242.46,-178922.1,-152066.84,-125624.07,-22571.04,-74234.19
33280,NEW YORK,FULTON,-347820.38,-359151.91,-427399.42,-224679.45,-91834.77,-289315.1
33290,NEW YORK,GENESEE,68074.08,51705.39,213093.63,206596.71,-73846.53,-281022.12
33300,NEW YORK,GREENE,-174559.64,-283824.06,-278352.42,-233622.99,-115471.72,-457759.24
33310,NEW YORK,HAMILTON,-11542.35,-36624.69,-28263.48,-17404.01,-8928.84,-42407.8
33320,NEW YORK,HERKIMER,-38173.32,-66464.55,-91240.22,-65989.42,-60481.23,-199072.21
33330,NEW YORK,JEFFERSON,-795530.43,-925882.93,-354070.84,-298965.74,-76322.01,-236757.62
33331,NEW YORK,KINGS,-72216045.05,-66387833.91,-66016744.64,-52243921.86,-8316203.01,-24852634.51
33340,NEW YORK,LEWIS,-56227.71,-86695.87,-72134.08,-70763.28,-22910.08,-90738.18
33350,NEW YORK,LIVINGSTON,46246.29,114223.02,148211.08,-3812.45,-85750.91,-277114.1
33360,NEW YORK,MADISON,-173385.19,-276253.58,-340645.08,-272799.37,-109596.95,-402547.88
33370,NEW YORK,MONROE,3188193.85,3281178.95,3073699.57,1680153.5,-652427.99,-3157954.43
33380,NEW YORK,MONTGOMERY,-223576.16,-227599.73,-345426.04,-155530.07,-91059.68,-316284.54
33400,NEW YORK,NASSAU,-528278.11,-2444706.66,-3206327.8,-5247958.72,-1947903.77,-8240373.77
33420,NEW YORK,NEW YORK,-30072424.1,-26909040.77,-25571704.19,-19861259,-5698327.03,-17538537.52
33500,NEW YORK,NIAGARA,-644216.7,-482440.24,70217.31,-7091.93,-181526.84,-587388.23
33510,NEW YORK,ONEIDA,-270022.98,-383069.36,-631813.28,-570976.18,-320010.49,-1060272
33520,NEW YORK,ONONDAGA,-1434390.84,-1907887.67,-2745745.34,-1985593.41,-1259901.38,-4234032.3
33530,NEW YORK,ONTARIO,-62522.04,9162.09,-4660.92,33354.56,-202817.7,-731971.65
33540,NEW YORK,ORANGE,-3015333.97,-3715613.15,-3713968.11,-3293173.25,-444302.44,-1777611.71
33550,NEW YORK,ORLEANS,-150678.32,-150722.74,-71547.58,6703.07,-79727.21,-320567.97
33560,NEW YORK,OSWEGO,-779745.88,-410507.35,-535598.11,-441397.55,-192310.7,-712302.69
33570,NEW YORK,OTSEGO,-76356.44,-143335.86,-132945.71,-106338.91,-30254,-117570.52
33580,NEW YORK,PUTNAM,-413840.76,-501303.08,-520791.65,-367945.9,-88049.15,-371418.94
33590,NEW YORK,QUEENS,-24312474.33,-22703878.01,-23447608.52,-20073285.32,-3198223.33,-11222215.64
33600,NEW YORK,RENSSELAER,-431805.28,-409465.78,-446937.69,-278924.29,-196116.85,-673938.24
33610,NEW YORK,RICHMOND,-5837103.46,-5343786.29,-6413321.31,-5526125.69,-1338958.68,-4075071.47
33620,NEW YORK,ROCKLAND,-4875354,-6254858.95,-7046903.52,-5095894.21,-790799.83,-2524511.22
33630,NEW YORK,ST. LAWRENCE,-524974.24,-429879.29,-490407.67,-358359.83,-80898.26,-259837.05
33640,NEW YORK,SARATOGA,167353.21,-28369.38,12221.39,-143104.03,-260409.67,-873804.84
33650,NEW YORK,SCHENECTADY,831664.15,326670.65,59481.06,68311.7,-228148.01,-785486.36
33660,NEW YORK,SCHOHARIE,-11804.26,-48528.94,-67871.82,-57387.76,-31715.75,-135955.15
33670,NEW YORK,SCHUYLER,-93508.3,-81076.26,-125425.1,-56925.43,-25357.12,-73792.78
33680,NEW YORK,SENECA,-61499.97,-58442.06,-76464.17,-12888.72,-55067.14,-224960.86
33690,NEW YORK,STEUBEN,-379603.23,-370025.07,-302478.76,-31581.26,-165884.8,-516240.6
33700,NEW YORK,SUFFOLK,-6680350.19,-7790882.68,-8478398.47,-7502355.7,-2651930.65,-9629750.18
33710,NEW YORK,SULLIVAN,-1157936.93,-1374578.82,-1025024.66,-899739.66,-72387.43,-436759.4
33720,NEW YORK,TIOGA,-119338.56,-212436.61,-281694.09,-200298.99,-72292.9,-268071.53
33730,NEW YORK,TOMPKINS,-267418.46,-376589.63,-250153.65,-243949.92,-73866.69,-294372.88
33740,NEW YORK,ULSTER,-1806672.35,-2095130.68,-1360809.76,-1083641.93,-339460,-1187775.21
33750,NEW YORK,WARREN,-138782.79,-199867.02,-150905.99,21015.75,-98590.74,-336269.85
33760,NEW YORK,WASHINGTON,-185373.15,-207361.88,-191067.27,-35122.73,-66157.48,-235590.46
33770,NEW YORK,WAYNE,53000.59,7515.89,18226.77,-3624.19,-169734.84,-615833.69
33800,NEW YORK,WESTCHESTER,-11153558.65,-12025009.05,-12757545.91,-10005718.31,-2009008.32,-6836625.95
33900,NEW YORK,WYOMING,2687.78,44183.85,4701.8,3951.69,-34835.55,-150084.03
33910,NEW YORK,YATES,-49934.95,-49855.75,-34578.93,-31111.46,-25745.76,-112300.51
34000,NORTH CAROLINA,ALAMANCE,-945634.16,-1056702.24,-975616.17,-842334.13,-201232.46,-602737.86
34010,NORTH CAROLINA,ALEXANDER,-378228.06,-469920.49,-363404.93,-265383.01,-62674.49,-198472.05
34020,NORTH CAROLINA,ALLEGHANY,-141148.73,-135619.56,-109218.6,-113933.92,-25942.65,-78538.09
34030,NORTH CAROLINA,ANSON,-627739.92,-614571.48,-482376.01,-307160.9,-55389.17,-183015.85
34040,NORTH CAROLINA,ASHE,-317057.88,-205254.15,-222491.12,-149342.05,-38448.3,-141425.59
34050,NORTH CAROLINA,AVERY,-270792.52,-210611.66,-214233.76,-125238.33,-24140.25,-87783.49
34060,NORTH CAROLINA,BEAUFORT,-943284.3,-1057538.34,-1178660.84,-1076774.12,-28218.97,-272750.53
34070,NORTH CAROLINA,BERTIE,-720599.87,-796485.34,-762808.4,-557604.66,-47765.42,-160635.01
34080,NORTH CAROLINA,BLADEN,-718119.83,-695775.95,-660641.22,-289680.88,-44723.45,-129003.92
34090,NORTH CAROLINA,BRUNSWICK,-2309033.58,-2592303.22,-3038385.52,-822277.24,-141427.14,-465777.51
34100,NORTH CAROLINA,BUNCOMBE,-3291190.89,-3146596.2,-3398399.69,-2518225.03,-458975.13,-1400299.86
34110,NORTH CAROLINA,BURKE,-858236.13,-911325.31,-1122080.38,-1440851.26,-266124.54,-835216.02
34120,NORTH CAROLINA,CABARRUS,-916824.58,-1334742.8,-1439170.95,-1145463.78,-305107.9,-946424.51
34130,NORTH CAROLINA,CALDWELL,-898477.99,-814854.92,-938358.33,-802274.19,-163926.15,-526319.96
34140,NORTH CAROLINA,CAMDEN,-39577.26,-49802.92,-103873.11,-51461.18,-7499.23,-34617.33
34150,NORTH CAROLINA,CARTERET,-657647.97,-508565.58,-621773.31,-393534.32,-65488.72,-169585.37
34160,NORTH CAROLINA,CASWELL,-190036.35,-263689.07,-198025.81,-193891.55,-38624.6,-129747.91
34170,NORTH CAROLINA,CATAWBA,-1818898.34,-1964439.69,-2010239.03,-1369849.71,-311046.28,-963077.78
34180,NORTH CAROLINA,CHATHAM,-439732.34,-513893.26,-442616.24,-350449.42,-158853.65,-350191.26
34190,NORTH CAROLINA,CHEROKEE,-666518.47,-623016.07,-722213.25,-466170.48,-125202.25,-409647.5
34200,NORTH CAROLINA,CHOWAN,-291737.7,-334249.07,-305374.47,-284033.01,-34103.51,-111676.66
34210,NORTH CAROLINA,CLAY,-247684.55,-202611.14,-218327.83,-149114.65,-41594.45,-115919.22
34220,NORTH CAROLINA,CLEVELAND,-2717994.7,-2150250.02,-1933763.79,-1524705.46,-196761.55,-644546.65
34230,NORTH CAROLINA,COLUMBUS,-2516730.67,-2310125.16,-2323778.38,-1039766.97,-98667.01,-370215.76
34240,NORTH CAROLINA,CRAVEN,-670529.12,-565740.38,-723720.55,-568440.97,-73799.98,-255445.72
34250,NORTH CAROLINA,CUMBERLAND,-5071827,-5447034.03,-5204902.79,-3460763.45,-880952.1,-2628860.96
34251,NORTH CAROLINA,CURRITUCK,-101035.52,-89284,-106293.7,-132522.08,-33023.13,-115653.13
34270,NORTH CAROLINA,DARE,-244322.64,-219147.26,-275676.91,-238887.67,-49872.04,-150212.86
34280,NORTH CAROLINA,DAVIDSON,-1069532.98,-902208.75,-727689.49,-585225.13,-228880.16,-641840.52
34290,NORTH CAROLINA,DAVIE,-215854.36,-190091.14,-193128.01,-182870.93,-121203.74,-342603.6
34300,NORTH CAROLINA,DUPLIN,-957987.58,-1081299.41,-983990.8,-454943.77,-92338.3,-314007.76
34310,NORTH CAROLINA,DURHAM,-1398937.99,-1488222.28,-1434291.72,-1163500.42,-463366.14,-1414870.84
34320,NORTH CAROLINA,EDGECOMBE,-1346474.87,-1306613.71,-1732854.78,-1286962.26,-125629.46,-377190.57
34330,NORTH CAROLINA,FORSYTH,-1145846.79,-717979.52,-612250.39,-1122204.7,-859420.45,-2555743.38
34340,NORTH CAROLINA,FRANKLIN,-614885.29,-559557.38,-604375.63,-381925.57,-38223.3,-88406.71
34350,NORTH CAROLINA,GASTON,-4274435.3,-3952741.93,-3605289.62,-2548661.68,-475546.16,-1405633.41
34360,NORTH CAROLINA,GATES,-194431.3,-255348.59,-200719.81,-175376.36,-19118.2,-65480.85
34370,NORTH CAROLINA,GRAHAM,-152710.66,-176839.86,-153860.06,-91865.5,-28868.88,-64662.24
34380,NORTH CAROLINA,GRANVILLE,-576056.09,-568633.03,-514976.89,-438969.87,-109991.01,-303107.23
34390,NORTH CAROLINA,GREENE,-375806.24,-379818.24,-428462.2,-304884.31,-50684.87,-149558.39
34400,NORTH CAROLINA,GUILFORD,-2303040.14,-1802669.75,-1772926.78,-1458847.09,-557114.27,-1767044.09
