DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,
CODE,STATE,COUNTY,PART A  2010,PART A  2011,PART A  2012,PART A  2013,PART A  2014
26540,MISSOURI,LAWRENCE,"-46,098","-38,553","-66,297","-55,131","-43,917"
26541,MISSOURI,LEWIS,"-3,238",552,"3,510","-1,787","1,571"
26560,MISSOURI,LINCOLN,"-7,551","-2,724","-22,418","-58,616","-49,235"
26570,MISSOURI,LINN,"-10,051","4,876","7,431",-524,"8,450"
26580,MISSOURI,LIVINGSTON,"-18,446","-8,494","-2,199","-5,750","4,115"
26590,MISSOURI,MC DONALD,"-23,400","-11,280","-25,330","5,248","-13,479"
26600,MISSOURI,MACON,"-3,016","10,907","21,948","7,667","8,239"
26601,MISSOURI,MADISON,"-7,118","-5,545","-22,575","-35,168","-30,479"
26620,MISSOURI,MARIES,"-11,495",-148,"-7,158","2,324","-1,410"
26630,MISSOURI,MARION,"-5,918","5,086",-81,"-9,273","-7,735"
26631,MISSOURI,MERCER,"-3,892","-1,315",-957,-899,"1,422"
26650,MISSOURI,MILLER,"-46,931","-5,108","-4,904","-7,453","7,713"
26660,MISSOURI,MISSISSIPPI,"-9,014","-6,266","-6,935","-29,577","-16,685"
26670,MISSOURI,MONITEAU,"-12,085",455,"5,809","5,801","1,571"
26680,MISSOURI,MONROE,"-4,045","6,667","8,387",488,617
26690,MISSOURI,MONTGOMERY,"-4,990","14,839","9,426","-3,334",236
26700,MISSOURI,MORGAN,"-41,208","-11,482","1,237","1,787","3,418"
26710,MISSOURI,NEW MADRID,"-34,563","-16,237","-16,143","-24,990","-24,843"
26720,MISSOURI,NEWTON,"-42,007","-49,423","-33,726","20,668","-3,019"
26730,MISSOURI,NODAWAY,"-3,086","-3,147","-2,817","2,016",724
26740,MISSOURI,OREGON,"-10,200","-6,757","-9,506","-8,717","-3,475"
26750,MISSOURI,OSAGE,"-15,583","3,236","4,366","6,750","3,737"
26751,MISSOURI,OZARK,"-9,637","-12,831","-8,133","-4,238","-4,277"
26770,MISSOURI,PEMISCOT,"-60,246","-30,491","-26,155","-27,631","-31,600"
26780,MISSOURI,PERRY,"-4,199","-3,964","-13,375","-17,419","-15,292"
26790,MISSOURI,PETTIS,"-30,795","9,282","22,834","3,838","20,258"
26800,MISSOURI,PHELPS,"-17,693","-1,096","-11,940","-22,603","-18,303"
26810,MISSOURI,PIKE,"-1,901","4,246",-311,"-13,013","-3,064"
26820,MISSOURI,PLATTE,"-55,555","-36,507","-19,067","-20,189","10,243"
26821,MISSOURI,POLK,"-31,437","-47,229","-57,924","-42,233","-22,639"
26840,MISSOURI,PULASKI,"-24,377","-14,134","-15,609","-31,534","-12,194"
26850,MISSOURI,PUTNAM,218,"-2,186","1,333",-526,"1,988"
26860,MISSOURI,RALLS,"-1,504","1,088","1,560",512,"2,074"
26870,MISSOURI,RANDOLPH,"-22,622","21,879","35,287","10,275","26,538"
26880,MISSOURI,RAY,"-26,482","-18,674","-12,273","-8,663","4,463"
26881,MISSOURI,REYNOLDS,"-6,106","-2,410","-4,043","-6,713","-4,557"
26900,MISSOURI,RIPLEY,"-64,196","-31,892","-27,318","-51,575","-16,944"
26910,MISSOURI,ST. CHARLES,"-44,742","-13,116","-78,322","-206,930","-152,019"
26911,MISSOURI,ST. CLAIR,"-24,622","-16,119","-23,176","-15,931",387
26930,MISSOURI,ST. FRANCOIS,"-64,280","-92,200","-192,703","-250,909","-187,432"
26940,MISSOURI,ST. LOUIS,"-109,719","-49,613","-345,015","-856,112","-579,293"
26950,MISSOURI,ST. LOUIS CITY,"-79,137","-23,497","-197,159","-537,023","-393,555"
26960,MISSOURI,STE. GENEVIEVE,"-3,051",-129,"-8,342","-17,897","-16,184"
26970,MISSOURI,SALINE,"-22,322","5,696","18,489","6,615","13,560"
26980,MISSOURI,SCHUYLER,-811,"3,486","5,182",881,153
26981,MISSOURI,SCOTLAND,-459,"2,042","-1,935",844,"1,320"
26982,MISSOURI,SCOTT,"-51,298","-12,384","-59,671","-84,692","-80,602"
26983,MISSOURI,SHANNON,"-10,747","-7,493","-12,313","-5,640","-7,273"
26984,MISSOURI,SHELBY,"-2,297","2,777","5,723","1,336","1,439"
26985,MISSOURI,STODDARD,"-52,597","-39,455","-46,874","-73,614","-57,067"
26986,MISSOURI,STONE,"-35,705","-21,428","-40,605","-34,592","-23,159"
26987,MISSOURI,SULLIVAN,"-1,420",-270,"2,614","1,629","5,342"
26988,MISSOURI,TANEY,"-36,346","-41,581","-64,889","-53,317","-29,092"
26989,MISSOURI,TEXAS,"-21,034","-17,979","-35,424","-30,151","-17,294"
26990,MISSOURI,VERNON,"-33,888","-29,514","-19,219","-1,610","-9,824"
26991,MISSOURI,WARREN,"-3,823",-309,"-11,081","-32,905","-20,127"
26992,MISSOURI,WASHINGTON,"-8,547","-7,642","-27,880","-45,626","-32,421"
26993,MISSOURI,WAYNE,"-38,501","-22,357","-19,735","-59,646","-25,382"
26994,MISSOURI,WEBSTER,"-59,532","-41,441","-68,005","-60,642","-32,559"
26995,MISSOURI,WORTH,260,492,816,-90,618
26996,MISSOURI,WRIGHT,"-37,231","-29,679","-49,015","-52,267","-21,874"
27000,MONTANA,BEAVERHEAD,"18,341",497,248,-2,778
27010,MONTANA,BIG HORN,"31,234",-262,0,77,"-2,365"
27020,MONTANA,BLAINE,"4,994",0,0,-585,168
27030,MONTANA,BROADWATER,"1,726",427,549,72,"1,021"
27040,MONTANA,CARBON,"23,423",-55,0,879,-327
27050,MONTANA,CARTER,0,0,0,0,0
27060,MONTANA,CASCADE,"17,961","3,173","17,000","2,700","9,226"
27070,MONTANA,CHOUTEAU,530,0,0,0,346
27080,MONTANA,CUSTER,"9,555",-28,"-1,178","1,881",860
27090,MONTANA,DANIELS,0,0,0,0,0
27100,MONTANA,DAWSON,"2,529",-102,101,-15,"-1,445"
27110,MONTANA,DEER LODGE,"14,607","2,922","4,875","1,901","1,179"
27120,MONTANA,FALLON,"1,567",0,0,0,-109
27130,MONTANA,FERGUS,"5,795",0,-90,354,0
27140,MONTANA,FLATHEAD,"32,232","2,513","19,649","11,309","1,964"
27150,MONTANA,GALLATIN,"11,145","2,232","1,726","1,285",-925
27160,MONTANA,GARFIELD,0,0,0,0,0
27170,MONTANA,GLACIER,"3,991",609,156,-332,188
27180,MONTANA,GOLDEN VALLEY,"3,889",0,874,0,0
27190,MONTANA,GRANITE,"4,941",165,378,0,0
27200,MONTANA,HILL,"4,191",33,"2,819",-344,-87
27210,MONTANA,JEFFERSON,"9,525",0,"2,425","4,353",101
27220,MONTANA,JUDITH BASIN,"3,132",0,-280,0,0
27230,MONTANA,LAKE,"53,600","5,093","14,761","3,027","11,468"
27240,MONTANA,LEWIS AND CLARK,"36,182","9,701","5,552","5,414","1,465"
27250,MONTANA,LIBERTY,"1,045",0,132,0,"1,488"
27260,MONTANA,LINCOLN,"19,071","15,244","23,933","12,799","6,169"
27270,MONTANA,MCCONE,"3,919",0,0,0,0
27280,MONTANA,MADISON,749,965,"2,100",426,515
27290,MONTANA,MEAGHER,558,"16,585",150,-184,-65
27300,MONTANA,MINERAL,"5,397","2,413",-125,0,923
27310,MONTANA,MISSOULA,"167,468","10,030","57,651","12,203","6,078"
27320,MONTANA,MUSSELSHELL,"13,339",0,0,0,217
27330,MONTANA,PARK,"4,439",533,459,"2,156",-568
27340,MONTANA,PETROLEUM,*,*,*,*,*
27350,MONTANA,PHILLIPS,"2,962",0,0,0,0
27360,MONTANA,PONDERA,"2,343",145,0,0,0
27370,MONTANA,POWDER RIVER,0,0,0,0,0
27380,MONTANA,POWELL,"5,618",-325,226,"1,600",0
27390,MONTANA,PRAIRIE,"1,215",0,0,0,0
27400,MONTANA,RAVALLI,"55,533","9,585","5,873","10,978","2,348"
27410,MONTANA,RICHLAND,"9,139",0,-124,-12,-941
27420,MONTANA,ROOSEVELT,"13,197","2,189",446,0,-450
27430,MONTANA,ROSEBUD,"16,252",0,0,-7,0
27440,MONTANA,SANDERS,"14,076","1,291","1,821","1,895","4,208"
27450,MONTANA,SHERIDAN,0,737,0,0,0
27460,MONTANA,SILVER BOW,"25,751","28,998","10,691","6,884","-1,092"
27470,MONTANA,STILLWATER,"11,745",0,0,-334,0
27480,MONTANA,SWEET GRASS,"4,002",0,0,0,0
27490,MONTANA,TETON,"2,295",0,36,"1,008",0
27500,MONTANA,TOOLE,359,0,0,0,-200
27510,MONTANA,TREASURE,*,*,*,*,*
27520,MONTANA,VALLEY,"10,881",-237,"2,820",200,"-1,423"
27530,MONTANA,WHEATLAND,"5,383",0,0,0,523
27540,MONTANA,WIBAUX,0,0,0,-21,0
27550,MONTANA,YELLOWSTONE,"337,235","8,037","7,893","10,049","-10,405"
28000,NEBRASKA,ADAMS,"-45,804","-33,252","-41,089","-57,443","-45,207"
28010,NEBRASKA,ANTELOPE,360,287,"-1,897","-3,627",-494
28020,NEBRASKA,ARTHUR,*,*,*,*,*
28030,NEBRASKA,BANNER,*,*,*,*,*
28040,NEBRASKA,BLAINE,*,*,*,*,*
28050,NEBRASKA,BOONE,-172,-638,-346,"-1,985",-447
28060,NEBRASKA,BOX BUTTE,"1,509","-3,216","-1,119","-1,652",669
28070,NEBRASKA,BOYD,"4,947",-174,-62,-104,-223
28080,NEBRASKA,BROWN,-354,-94,"-2,791","-3,690",-2
28090,NEBRASKA,BUFFALO,"-17,467","-5,176","-6,286","-5,718","-8,286"
28100,NEBRASKA,BURT,"-1,664","-1,117","-4,222","-2,095","-3,071"
28110,NEBRASKA,BUTLER,-42,"-1,458","-1,268","-1,622",-784
28120,NEBRASKA,CASS,"-5,995","-1,105","-18,781","-22,922","-6,384"
28130,NEBRASKA,CEDAR,"5,515","3,430","4,493","-2,655",159
28140,NEBRASKA,CHASE,-200,-548,"-1,917","-2,737",-727
28150,NEBRASKA,CHERRY,-249,-69,154,-876,-354
28160,NEBRASKA,CHEYENNE,"-2,233",-267,"-3,389",79,"3,619"
28170,NEBRASKA,CLAY,"-8,810","-5,158","-15,048","-8,973","-8,592"
28180,NEBRASKA,COLFAX,"-8,569","-3,921","-4,570","-7,563",-612
28190,NEBRASKA,CUMING,"-2,145",-871,"-3,233","-3,430",-493
28200,NEBRASKA,CUSTER,"-4,553",-664,"-1,291","-4,156","-1,918"
28210,NEBRASKA,DAKOTA,"9,342","1,608","-2,210","2,725","4,283"
28220,NEBRASKA,DAWES,-881,"-1,927",-900,103,-447
28230,NEBRASKA,DAWSON,"-3,697","-2,171","-4,714","-6,587","-2,974"
28240,NEBRASKA,DEUEL,"-2,362","-1,200","-1,850",-260,336
28250,NEBRASKA,DIXON,"3,141","5,139","-5,238","3,388","5,174"
28260,NEBRASKA,DODGE,"-67,988","-76,218","-78,683","-53,375","-9,650"
28270,NEBRASKA,DOUGLAS,"-124,662","-190,496","-529,960","-583,610","-203,911"
28280,NEBRASKA,DUNDY,"-2,719",-132,-138,0,-64
28290,NEBRASKA,FILLMORE,-122,"-1,147","-1,052","-1,665",-489
28300,NEBRASKA,FRANKLIN,"-2,016",-918,-790,"-2,061","-2,592"
28310,NEBRASKA,FRONTIER,-214,-221,-843,-73,82
28320,NEBRASKA,FURNAS,"-1,356",-203,"-1,151",-739,"-2,674"
28330,NEBRASKA,GAGE,"-2,179","-4,119","-4,074","-11,382","-3,531"
28340,NEBRASKA,GARDEN,786,336,-418,-23,342
28350,NEBRASKA,GARFIELD,-172,-62,-384,-525,-221
28360,NEBRASKA,GOSPER,-127,-277,"-1,052",-408,-469
28370,NEBRASKA,GRANT,0,0,0,-107,"1,773"
28380,NEBRASKA,GREELEY,-641,-609,-259,-718,-906
28390,NEBRASKA,HALL,"-29,546","-38,419","-52,020","-54,188","-51,521"
28400,NEBRASKA,HAMILTON,"-1,777","-1,691","-3,693","-8,675","-3,588"
28410,NEBRASKA,HARLAN,"-1,716",0,-636,-689,-372
28420,NEBRASKA,HAYES,*,*,*,*,*
28430,NEBRASKA,HITCHCOCK,-550,-426,-409,"-2,300","-1,850"
28440,NEBRASKA,HOLT,"3,023",-593,"-7,276","-3,398",-951
28450,NEBRASKA,HOOKER,*,*,*,*,*
28460,NEBRASKA,HOWARD,"-1,483",-868,-936,"-2,829","-1,580"
28470,NEBRASKA,JEFFERSON,-304,89,"-1,111","-6,646",-783
28480,NEBRASKA,JOHNSON,-730,-478,"-1,203","-3,864","-2,578"
28490,NEBRASKA,KEARNEY,"-4,040",-929,"-4,629",6,"-1,321"
28500,NEBRASKA,KEITH,"-1,964","-1,490","-5,618","-4,165","-2,472"
28510,NEBRASKA,KEYA PAHA,*,*,*,*,*
28520,NEBRASKA,KIMBALL,91,-182,"-2,321","-2,171","-1,311"
28530,NEBRASKA,KNOX,"2,921","1,564","-2,077",-320,-538
28540,NEBRASKA,LANCASTER,"-11,489","-24,447","-79,951","-198,770","-63,371"
28550,NEBRASKA,LINCOLN,"-14,954","-6,113","-17,688","-15,119","-4,578"
28560,NEBRASKA,LOGAN,0,-13,0,-250,0
28570,NEBRASKA,LOUP,*,*,*,*,*
28580,NEBRASKA,MC PHERSON,*,*,*,*,*
28590,NEBRASKA,MADISON,"16,645","5,432","-12,260","-4,372","-5,186"
28600,NEBRASKA,MERRICK,"-3,536","-1,926","-1,896","-2,651","-4,480"
28610,NEBRASKA,MORRILL,-30,"2,012",-560,-258,-634
28620,NEBRASKA,NANCE,"-3,394","-1,859",144,"-1,590","-2,251"
28630,NEBRASKA,NEMAHA,-608,-840,"-2,912","-2,285","-1,730"
28640,NEBRASKA,NUCKOLLS,"-5,534",-750,"-1,690","-2,377","-4,577"
28650,NEBRASKA,OTOE,-877,"-2,795","-2,903","-11,877","-2,013"
28660,NEBRASKA,PAWNEE,-189,83,-56,"-1,306",-574
28670,NEBRASKA,PERKINS,106,-554,-472,-718,-527
28680,NEBRASKA,PHELPS,"-2,381",-143,-561,"-1,957","-1,499"
28690,NEBRASKA,PIERCE,771,12,"-2,539","-1,808",-556
28700,NEBRASKA,PLATTE,"-6,949",-285,"-9,424","-11,291","-3,915"
28710,NEBRASKA,POLK,-465,-82,"-2,097","-2,139","-1,230"
28720,NEBRASKA,RED WILLOW,"-1,110","-1,418","-4,885","-1,933","-2,282"
28730,NEBRASKA,RICHARDSON,"-1,260","-2,321","-1,433","-5,662","-2,872"
28740,NEBRASKA,ROCK,58,-202,0,0,-91
28750,NEBRASKA,SALINE,-542,-197,"-3,627","-14,971","-2,365"
28760,NEBRASKA,SARPY,"-36,836","-47,179","-128,899","-160,897","-46,260"
28770,NEBRASKA,SAUNDERS,"-11,641","-10,445","-16,822","-12,483","-5,764"
28780,NEBRASKA,SCOTT BLUFF,"-4,149",-308,"-12,398",-210,-701
28790,NEBRASKA,SEWARD,362,"-1,057","-2,521","-9,528","-2,063"
28800,NEBRASKA,SHERIDAN,-784,"-1,306",-997,"-1,060",0
28810,NEBRASKA,SHERMAN,-92,-344,-98,-991,-478
28820,NEBRASKA,SIOUX,*,*,*,*,*
28830,NEBRASKA,STANTON,-92,-145,0,"-1,287",0
28840,NEBRASKA,THAYER,-627,-370,"-1,896","-4,124",-62
28850,NEBRASKA,THOMAS,*,*,*,*,*
28860,NEBRASKA,THURSTON,"12,223","8,805","6,886","1,026","4,221"
28870,NEBRASKA,VALLEY,-992,"-1,787","-1,408",50,"-1,933"
28880,NEBRASKA,WASHINGTON,"-5,211","-4,470","-8,486","-5,961","-3,685"
28890,NEBRASKA,WAYNE,"1,307",-486,-256,701,"1,872"
28900,NEBRASKA,WEBSTER,"-6,947","-1,310","-2,167","-2,916","-4,259"
28910,NEBRASKA,WHEELER,*,*,*,*,*
28920,NEBRASKA,YORK,-394,"-1,924","-7,394","-10,926","-2,961"
29000,NEVADA,CHURCHILL,"5,070","-6,359","-11,387","-9,077","-93,519"
29010,NEVADA,CLARK,"189,333","522,417","895,479","1,105,650","1,928,387"
29020,NEVADA,DOUGLAS,"9,504","7,413","14,232","-7,263","-21,180"
29030,NEVADA,ELKO,"1,776","14,946","5,788","15,447","-13,207"
29040,NEVADA,ESMERALDA,"3,133",28,-351,"1,829","2,764"
29050,NEVADA,EUREKA,-101,559,52,"-1,173",-697
29060,NEVADA,HUMBOLDT,"-4,064","6,258","-2,050","-5,593","-59,533"
29070,NEVADA,LANDER,-287,"-2,254",-501,"-6,988","-11,898"
29080,NEVADA,LINCOLN,829,"9,266","20,235","30,951","66,143"
29090,NEVADA,LYON,"-1,082","10,896","-17,904","-54,414","-142,629"
29100,NEVADA,MINERAL,715,-413,"-5,135","-4,783","-13,345"
29110,NEVADA,NYE,"6,226","26,330","33,828","48,261","47,676"
29120,NEVADA,CARSON CITY,"32,454","-1,666","44,330","11,949","-79,029"
29130,NEVADA,PERSHING,"9,464","2,216","-2,744","-2,061","-17,320"
29140,NEVADA,STOREY,867,-297,"7,196",47,"-1,510"
29150,NEVADA,WASHOE,"-50,110","-123,825","-182,278","-333,882","-1,616,103"
29160,NEVADA,WHITE PINE,"1,687","11,025","2,952","5,030",820
30000,NEW HAMPSHIRE,BELKNAP,"22,771","-8,056","-33,854","-31,142","-47,400"
30010,NEW HAMPSHIRE,CARROLL,"43,276","14,393","28,196","-3,104","-10,612"
30020,NEW HAMPSHIRE,CHESHIRE,"81,449","61,836","18,903","-2,095","-14,169"
30030,NEW HAMPSHIRE,COOS,"19,950","3,293","-13,697","-17,772","-9,259"
30040,NEW HAMPSHIRE,GRAFTON,"31,750","10,958","-18,533","-11,979","-28,309"
30050,NEW HAMPSHIRE,HILLSBOROUGH,"360,806","116,092","-539,781","-674,764","-608,160"
30060,NEW HAMPSHIRE,MERRIMACK,"87,632","-76,630","-177,219","-210,842","-192,679"
30070,NEW HAMPSHIRE,ROCKINGHAM,"473,845","254,779","-390,681","-462,853","-354,053"
30080,NEW HAMPSHIRE,STRAFFORD,"126,263","-25,735","-141,008","-177,590","-130,040"
30090,NEW HAMPSHIRE,SULLIVAN,"1,549",256,"-3,216","-10,081","-4,554"
31000,NEW JERSEY,ATLANTIC,"1,534,900","1,606,347","1,429,903","539,367","509,594"
31100,NEW JERSEY,BERGEN,"-29,640","-131,831","-65,406","106,952","-52,385"
31150,NEW JERSEY,BURLINGTON,"142,445","272,256","402,165","606,038","373,501"
31160,NEW JERSEY,CAMDEN,"-213,971","-19,253","157,727","568,024","215,920"
31180,NEW JERSEY,CAPE MAY,"114,246","177,290","193,069","173,364","59,013"
31190,NEW JERSEY,CUMBERLAND,"62,530","132,131","151,860","307,040","84,761"
31200,NEW JERSEY,ESSEX,"-259,905","-507,206","157,326","496,795","118,369"
31220,NEW JERSEY,GLOUCESTER,"-46,497","23,641","138,813","291,988","235,491"
31230,NEW JERSEY,HUDSON,-167,"-284,099","-76,310","96,030","-61,190"
31250,NEW JERSEY,HUNTERDON,"-12,103","-8,651","38,038","78,453","34,618"
31260,NEW JERSEY,MERCER,"621,978","968,410","1,126,409","1,443,354","1,000,003"
31270,NEW JERSEY,MIDDLESEX,"1,020,134","981,448","1,194,068","1,346,745","970,376"
31290,NEW JERSEY,MONMOUTH,"2,855,592","3,086,607","2,900,014","3,180,001","2,452,351"
31300,NEW JERSEY,MORRIS,"51,885","37,812","293,827","871,323","88,506"
31310,NEW JERSEY,OCEAN,"3,101,723","3,257,866","3,284,614","3,639,394","2,716,477"
31320,NEW JERSEY,PASSAIC,"-46,270","-174,445","-63,350","187,800","-98,127"
31340,NEW JERSEY,SALEM,"-13,960","-3,080","25,395","76,699","22,411"
31350,NEW JERSEY,SOMERSET,"90,962","133,718","203,905","297,402","187,554"
31360,NEW JERSEY,SUSSEX,"-173,632","21,644","108,533","263,168","42,088"
31370,NEW JERSEY,UNION,"296,100","565,304","671,056","766,320","687,746"
31390,NEW JERSEY,WARREN,"-220,567","-18,128","47,782","158,840","79,474"
32000,NEW MEXICO,BERNALILLO,"-277,697","-407,742","-566,508","-853,639","-1,013,101"
32010,NEW MEXICO,CATRON,"-1,129","-2,687",-660,"-4,181","-6,842"
32020,NEW MEXICO,CHAVES,"-74,412","-127,119","-124,258","-167,950","-164,381"
32025,NEW MEXICO,CIBOLA,"-16,335","-21,547","-18,420","-26,461","-51,269"
32030,NEW MEXICO,COLFAX,"-2,802","-3,899","-7,883","-6,177","-7,558"
32040,NEW MEXICO,CURRY,"-51,817","-107,472","-100,014","-105,824","-95,586"
32050,NEW MEXICO,DE BACA,-214,-753,"-3,199","-3,374","-5,347"
32060,NEW MEXICO,DONA ANA,"-222,582","-267,775","-211,918","-219,126","-220,345"
32070,NEW MEXICO,EDDY,"-37,581","-64,728","-56,753","-60,734","-61,027"
32080,NEW MEXICO,GRANT,"20,357","-25,691","-16,839","-28,367","-12,076"
32090,NEW MEXICO,GUADALUPE,"-2,936","-2,068","-4,173","-4,376","-5,098"
32100,NEW MEXICO,HARDING,660,0,"-1,230",316,0
32110,NEW MEXICO,HIDALGO,-768,"-3,105",-857,"-4,996","3,578"
32120,NEW MEXICO,LEA,"-45,759","-48,126","-63,863","-86,751","-69,008"
32130,NEW MEXICO,LINCOLN,"-8,127","-4,132","-13,265","-20,929","-24,955"
32131,NEW MEXICO,LOS ALAMOS,"-1,685","-2,915",-601,"-2,187","-1,525"
32140,NEW MEXICO,LUNA,"-29,066","-29,952","-22,028","-18,816","-17,379"
32150,NEW MEXICO,MCKINLEY,"-10,224","-19,803","-36,913","-52,526","-70,840"
32160,NEW MEXICO,MORA,"-3,641","-2,087","-3,659","-5,084","-1,110"
32170,NEW MEXICO,OTERO,"-42,509","-46,562","-39,774","-31,938","-28,050"
32180,NEW MEXICO,QUAY,"-13,129","-39,509","-11,021","-13,341","-11,652"
32190,NEW MEXICO,RIO ARRIBA,"-10,099","-9,032","-26,172","-27,283","-21,747"
32200,NEW MEXICO,ROOSEVELT,"-27,768","-36,605","-34,275","-38,385","-37,880"
32210,NEW MEXICO,SANDOVAL,"-41,165","-44,640","-49,057","-93,034","-108,610"
32220,NEW MEXICO,SAN JUAN,"-30,255","-31,896","-36,136","-28,629","-51,096"
32230,NEW MEXICO,SAN MIGUEL,"-17,941","-12,227","-17,334","-19,517","-20,629"
32240,NEW MEXICO,SANTA FE,"-4,350","-18,828","-21,411","-53,592","-53,896"
32250,NEW MEXICO,SIERRA,"-16,711","-16,151","-16,972","-23,167","-16,232"
32260,NEW MEXICO,SOCORRO,"-10,978","-11,522","-11,635","-19,972","-20,543"
32270,NEW MEXICO,TAOS,"-5,384","-8,880","-22,394","-14,161","-14,497"
32280,NEW MEXICO,TORRANCE,"-7,500","-12,929","-17,649","-30,935","-27,487"
32290,NEW MEXICO,UNION,"-2,918","-11,638","-10,279","-3,897","-4,052"
32300,NEW MEXICO,VALENCIA,"-34,261","-42,603","-59,242","-98,459","-100,022"
33000,NEW YORK,ALBANY,"-362,450","-238,065","-277,543","-537,143","-600,309"
33010,NEW YORK,ALLEGANY,"16,961","12,112","9,972","-47,303","-31,398"
33020,NEW YORK,BRONX,"2,308,858","2,677,833","2,821,520","3,349,916","3,119,365"
33030,NEW YORK,BROOME,"-460,329","-369,371","-392,151","-451,632","-283,700"
33040,NEW YORK,CATTARAUGUS,"93,604","132,050","84,647","59,827","43,386"
33050,NEW YORK,CAYUGA,"-55,867","-26,917","-24,627","-52,436","-88,917"
33060,NEW YORK,CHAUTAUQUA,"-13,731","84,860","26,858","40,599","42,052"
33070,NEW YORK,CHEMUNG,"-188,321","-140,720","-3,271","3,492","-148,349"
33080,NEW YORK,CHENANGO,"-52,408","-48,235","-57,458","-60,789","-35,537"
33090,NEW YORK,CLINTON,"-77,760","-3,570","4,074","-5,605","-7,201"
33200,NEW YORK,COLUMBIA,"91,272","77,930","44,495","-45,570","-33,752"
33210,NEW YORK,CORTLAND,"-29,453","-37,049","-14,495","-49,505","-44,152"
33220,NEW YORK,DELAWARE,"-29,320","-22,910","-21,697","-31,403","-36,123"
33230,NEW YORK,DUTCHESS,"10,433","236,003","20,827","77,318","179,688"
33240,NEW YORK,ERIE,"1,699,558","2,232,407","1,741,637","1,083,897","866,455"
33260,NEW YORK,ESSEX,"-51,516","1,287","-2,695","-6,400","-8,022"
33270,NEW YORK,FRANKLIN,"-43,785","-1,365","-5,209","4,189","-11,798"
33280,NEW YORK,FULTON,"-39,397","-17,294","-55,845","-28,467","-11,371"
33290,NEW YORK,GENESEE,"-18,687","18,963","-18,875","-96,780","-148,074"
33300,NEW YORK,GREENE,"6,123","11,354","-5,626","-71,076","-62,877"
33310,NEW YORK,HAMILTON,"-3,638",-907,-701,374,"-1,044"
33320,NEW YORK,HERKIMER,"35,477","28,061","36,405","22,160","4,991"
33330,NEW YORK,JEFFERSON,"-355,922","-408,963","-9,864","-66,177","-37,404"
33331,NEW YORK,KINGS,"140,820","582,006","792,532","1,610,521","921,967"
33340,NEW YORK,LEWIS,"-7,978","-19,935","6,447","-2,402","-22,153"
33350,NEW YORK,LIVINGSTON,"-24,355","-6,553","-27,439","-174,226","-175,070"
33360,NEW YORK,MADISON,"-22,676","-38,240","-1,617","-26,147","-29,699"
33370,NEW YORK,MONROE,"-448,292","-108,049","-553,859","-2,225,648","-2,500,064"
33380,NEW YORK,MONTGOMERY,"14,448","-11,221","-29,912","-16,961","-7,570"
33400,NEW YORK,NASSAU,"2,495,418","3,422,780","3,333,928","2,182,303","1,650,439"
33420,NEW YORK,NEW YORK,"684,657","1,007,368","1,269,466","1,689,892","1,139,456"
33500,NEW YORK,NIAGARA,"622,254","767,188","522,606","345,209","247,527"
33510,NEW YORK,ONEIDA,"199,694","262,614","316,507","228,039","-1,258"
33520,NEW YORK,ONONDAGA,"-334,771","-402,845","-159,487","-254,425","-393,890"
33530,NEW YORK,ONTARIO,"-52,400","-21,276","-36,459","-197,581","-263,813"
33540,NEW YORK,ORANGE,"962,568","1,140,002","819,995","847,456","693,804"
33550,NEW YORK,ORLEANS,"-13,701","18,345","-6,801","-63,960","-75,389"
33560,NEW YORK,OSWEGO,"-102,097","-93,795","-64,172","-70,359","-79,098"
33570,NEW YORK,OTSEGO,"-5,819","-9,801","-7,623","-14,774","-6,206"
33580,NEW YORK,PUTNAM,"106,370","132,109","110,805","114,810","111,700"
33590,NEW YORK,QUEENS,"1,766,637","2,273,793","2,438,940","2,666,322","2,048,923"
33600,NEW YORK,RENSSELAER,"-150,377","-98,047","-148,317","-192,313","-165,766"
33610,NEW YORK,RICHMOND,"-195,461","-99,494","-18,836","155,953","-5,779"
33620,NEW YORK,ROCKLAND,"50,199","120,553","106,101","233,513","78,301"
33630,NEW YORK,ST. LAWRENCE,"-130,828","-47,848","-9,697","-30,659","-36,576"
33640,NEW YORK,SARATOGA,"-157,436","-96,192","-137,297","-151,705","-137,295"
33650,NEW YORK,SCHENECTADY,"-167,213","-135,243","-166,622","-229,873","-175,546"
33660,NEW YORK,SCHOHARIE,"-11,099","-9,817","-14,197","-22,932","-34,987"
33670,NEW YORK,SCHUYLER,"-24,630","-18,157",573,"-2,702","-19,479"
33680,NEW YORK,SENECA,"-19,043","-10,489","-21,054","-60,795","-49,657"
33690,NEW YORK,STEUBEN,"-122,015","-51,005","-32,930","-122,294","-172,998"
33700,NEW YORK,SUFFOLK,"5,149,955","6,193,362","5,869,380","4,738,247","4,496,976"
33710,NEW YORK,SULLIVAN,"138,864","150,735","130,642","164,217","216,529"
33720,NEW YORK,TIOGA,"-86,717","-113,157","-70,346","-90,032","-86,653"
33730,NEW YORK,TOMPKINS,"-99,367","-54,283","26,472","-36,437","-39,022"
33740,NEW YORK,ULSTER,"-338,008","-265,345","-245,549","-156,019","-17,969"
