DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,
CODE,STATE,COUNTY,PART B  2010,PART B  2011,PART B  2012,PART B  2013,PART B  2014
04560,ARKANSAS,POLK,"-13,299","-13,390","-10,635","-7,968","-1,784"
04570,ARKANSAS,POPE,"-30,240","-29,412","-35,860","-33,192","-26,790"
04580,ARKANSAS,PRAIRIE,"-8,900","-6,603","-7,136","-4,903","-6,680"
04590,ARKANSAS,PULASKI,"-211,103","-210,716","-191,902","-178,311","-170,337"
04600,ARKANSAS,RANDOLPH,"-12,649","-8,691","-5,417","-9,240","-8,718"
04610,ARKANSAS,ST. FRANCIS,"-22,749","-12,085","-11,456","-10,720","-10,709"
04620,ARKANSAS,SALINE,"-34,350","-33,080","-32,612","-28,089","-29,409"
04630,ARKANSAS,SCOTT,"-3,321","2,618",-80,"3,097","4,874"
04640,ARKANSAS,SEARCY,"-3,671","-4,230","-8,132","-7,822","-1,053"
04650,ARKANSAS,SEBASTIAN,"-24,657","8,692","-1,183","-16,576","11,222"
04660,ARKANSAS,SEVIER,"-5,283","-5,799","-6,498","-5,374","-3,536"
04670,ARKANSAS,SHARP,"-28,743","-33,210","-38,734","-28,621","-30,047"
04680,ARKANSAS,STONE,"-13,904","-20,689","-22,273","-12,795","-14,754"
04690,ARKANSAS,UNION,"-33,625","-44,126","-40,798","-27,234","-31,915"
04700,ARKANSAS,VAN BUREN,"-9,799","-9,164","-9,051","-9,362","-6,340"
04710,ARKANSAS,WASHINGTON,"-15,743","-16,307","-108,960","-120,665","-63,689"
04720,ARKANSAS,WHITE,"-60,251","-63,580","-74,767","-70,545","-67,964"
04730,ARKANSAS,WOODRUFF,"-9,039","-8,085","-8,191","-8,614","-8,501"
04740,ARKANSAS,YELL,"-12,297","-13,103","-13,928","-13,741","-13,761"
05000,CALIFORNIA,ALAMEDA,"894,514","820,285","770,485","476,996","403,457"
05010,CALIFORNIA,ALPINE,607,392,416,336,90
05020,CALIFORNIA,AMADOR,"67,195","69,477","71,928","59,521","75,321"
05030,CALIFORNIA,BUTTE,"419,806","505,307","476,140","342,089","199,496"
05040,CALIFORNIA,CALAVERAS,"67,165","60,362","64,430","39,248","32,003"
05050,CALIFORNIA,COLUSA,"33,109","27,057","27,109","23,128","11,905"
05060,CALIFORNIA,CONTRA COSTA,"482,153","559,916","594,899","358,662","280,757"
05070,CALIFORNIA,DEL NORTE,"66,728","71,340","56,464","52,422","28,453"
05080,CALIFORNIA,EL DORADO,"235,897","294,399","330,043","220,734","130,002"
05090,CALIFORNIA,FRESNO,"578,121","602,512","552,839","418,382","276,063"
05100,CALIFORNIA,GLENN,"38,026","40,585","39,213","28,042","12,506"
05110,CALIFORNIA,HUMBOLDT,"153,565","177,032","121,961","156,444","74,734"
05120,CALIFORNIA,IMPERIAL,"196,029","195,820","211,422","151,165","89,458"
05130,CALIFORNIA,INYO,"10,397","10,993","9,157","6,342","-1,524"
05140,CALIFORNIA,KERN,"658,183","654,140","606,316","455,360","295,710"
05150,CALIFORNIA,KINGS,"187,046","170,391","164,840","119,684","55,442"
05160,CALIFORNIA,LAKE,"112,045","139,379","140,061","70,548","27,662"
05170,CALIFORNIA,LASSEN,"8,662","14,035","11,242","9,042","-9,856"
05200,CALIFORNIA,LOS ANGELES,"4,400,880","4,099,173","3,811,403","3,002,275","2,046,320"
05300,CALIFORNIA,MADERA,"96,034","108,017","85,601","62,124","43,802"
05310,CALIFORNIA,MARIN,"167,145","164,893","159,675","118,107","68,037"
05320,CALIFORNIA,MARIPOSA,"16,653","22,382","14,583","5,664","3,740"
05330,CALIFORNIA,MENDOCINO,"9,262","136,209","140,179","105,624","50,609"
05340,CALIFORNIA,MERCED,"198,516","201,941","165,361","101,410","57,745"
05350,CALIFORNIA,MODOC,"4,941","4,842","2,004","4,791","1,175"
05360,CALIFORNIA,MONO,"9,081","6,989","5,994","3,206",-482
05370,CALIFORNIA,MONTEREY,"172,414","128,041","143,428","82,884","123,572"
05380,CALIFORNIA,NAPA,"90,039","64,162","56,317","26,402","14,148"
05390,CALIFORNIA,NEVADA,"173,168","162,760","158,861","117,084","58,052"
05400,CALIFORNIA,ORANGE,"1,245,134","1,157,855","1,074,020","798,342","563,390"
05410,CALIFORNIA,PLACER,"294,018","333,742","369,034","241,703","152,039"
05420,CALIFORNIA,PLUMAS,"36,373","40,550","38,842","28,360","-8,000"
05430,CALIFORNIA,RIVERSIDE,"1,072,969","1,048,438","968,921","715,124","458,613"
05440,CALIFORNIA,SACRAMENTO,"1,453,348","1,634,884","1,707,313","1,069,667","674,382"
05450,CALIFORNIA,SAN BENITO,"34,674","36,722","23,799","18,028","17,304"
05460,CALIFORNIA,SAN BERNARDINO,"1,138,038","1,025,591","985,489","677,094","460,556"
05470,CALIFORNIA,SAN DIEGO,"2,714,437","2,434,632","2,223,837","1,590,620","1,022,287"
05480,CALIFORNIA,SAN FRANCISCO,"726,054","810,802","768,201","504,422","297,064"
05490,CALIFORNIA,SAN JOAQUIN,"643,893","674,397","644,705","490,874","129,976"
05500,CALIFORNIA,SAN LUIS OBISPO,"140,090","153,262","152,303","140,393","87,162"
05510,CALIFORNIA,SAN MATEO,"235,540","211,804","197,089","138,194","98,437"
05520,CALIFORNIA,SANTA BARBARA,"228,852","327,469","302,338","209,345","145,141"
05530,CALIFORNIA,SANTA CLARA,"601,792","531,126","395,302","235,753","213,753"
05540,CALIFORNIA,SANTA CRUZ,"194,238","159,033","110,670","67,553","101,542"
05550,CALIFORNIA,SHASTA,"207,009","195,496","35,217","171,980","40,229"
05560,CALIFORNIA,SIERRA,"5,041","5,687","4,718","2,617","-1,088"
05570,CALIFORNIA,SISKIYOU,"52,842","56,858","36,984","21,781","14,485"
05580,CALIFORNIA,SOLANO,"184,651","208,584","217,712","109,681","78,524"
05590,CALIFORNIA,SONOMA,"260,605","279,656","298,414","188,419","140,568"
05600,CALIFORNIA,STANISLAUS,"299,664","358,624","212,778","35,079","-102,920"
05610,CALIFORNIA,SUTTER,"80,281","152,839","169,182","99,300","53,637"
05620,CALIFORNIA,TEHAMA,"80,400","76,207","41,634","71,334","26,320"
05630,CALIFORNIA,TRINITY,"27,277","26,562","5,110","25,093","4,969"
05640,CALIFORNIA,TULARE,"408,396","410,757","436,240","325,133","185,260"
05650,CALIFORNIA,TUOLUMNE,"105,716","102,008","75,729","42,704","11,201"
05660,CALIFORNIA,VENTURA,"345,816","268,086","132,477","128,754","64,499"
05670,CALIFORNIA,YOLO,"144,234","146,658","155,144","92,618","59,560"
05680,CALIFORNIA,YUBA,"86,479","137,029","144,189","94,142","54,259"
06000,COLORADO,ADAMS,"-116,137","-128,702","-104,214","-87,608","-68,755"
06010,COLORADO,ALAMOSA,"-1,270","-1,873","-4,375","-5,329",549
06020,COLORADO,ARAPAHOE,"-163,776","-181,988","-143,920","-106,579","-91,978"
06030,COLORADO,ARCHULETA,-361,-56,"-1,930","-4,192",336
06040,COLORADO,BACA,-994,"-1,251","-1,417","-1,573",-4
06050,COLORADO,BENT,-275,"-1,111","-3,043","-2,809",398
06060,COLORADO,BOULDER,"-53,335","-54,510","-52,566","-46,479","-8,959"
06070,COLORADO,CHAFFEE,"-1,588","-1,827","-1,236",-601,-639
06080,COLORADO,CHEYENNE,-930,-184,-381,-831,37
06090,COLORADO,CLEAR CREEK,"-2,581","-1,911","-1,250","-1,087",-822
06100,COLORADO,CONEJOS,-633,"-1,635","-2,531","-3,982",-708
06110,COLORADO,COSTILLA,-538,"-1,227","-2,372","-2,082",-279
06120,COLORADO,CROWLEY,-658,-814,"-1,559","-1,733",525
06130,COLORADO,CUSTER,-268,-291,"-1,015",-896,419
06140,COLORADO,DELTA,"-3,783","-4,611","-6,738","-7,568","1,585"
06150,COLORADO,DENVER,"-204,553","-222,445","-174,102","-124,449","-97,381"
06160,COLORADO,DOLORES,-98,-266,-474,171,30
06170,COLORADO,DOUGLAS,"-22,300","-27,614","-20,737","-14,711","-15,585"
06180,COLORADO,EAGLE,"-3,379","-3,585","-4,800","-2,488",209
06190,COLORADO,ELBERT,"-6,425","-5,400","-4,896","-5,237","-2,545"
06200,COLORADO,EL PASO,"-98,372","-108,963","-113,184","-172,183","-54,851"
06210,COLORADO,FREMONT,"-6,643","-10,928","-18,001","-19,974","1,550"
06220,COLORADO,GARFIELD,"-18,100","-13,384","-9,312","-10,250","1,065"
06230,COLORADO,GILPIN,"-1,568",-933,"-1,345",-880,-190
06240,COLORADO,GRAND,"-1,303","-2,316","-2,035","-1,301",-130
06250,COLORADO,GUNNISON,-541,"-1,112",-713,-816,-456
06260,COLORADO,HINSDALE,-84,-59,-78,-49,2
06270,COLORADO,HUERFANO,"-1,050","-1,130","-3,020","-2,904",170
06280,COLORADO,JACKSON,-86,-139,-146,-466,25
06290,COLORADO,JEFFERSON,"-126,422","-130,850","-117,072","-86,365","-72,193"
06300,COLORADO,KIOWA,-102,-176,-169,-146,-5
06310,COLORADO,KIT CARSON,-942,"-1,436","-1,422",-860,-245
06320,COLORADO,LAKE,"-1,340",-948,"-1,333",-839,-192
06330,COLORADO,LA PLATA,"-2,275","-4,044","-9,603","-11,687","2,896"
06340,COLORADO,LARIMER,"-5,609","6,093","-17,175","-19,146","46,680"
06350,COLORADO,LAS ANIMAS,"-1,565","-1,268","-4,355","-3,617",-531
06360,COLORADO,LINCOLN,-926,"-1,467",-998,"-1,575",-569
06370,COLORADO,LOGAN,"-2,767","-3,328","-5,601","-7,005","2,296"
06380,COLORADO,MESA,"-43,619","-49,208","-34,864","-22,882","-1,398"
06390,COLORADO,MINERAL,*,*,*,*,*
06400,COLORADO,MOFFAT,-854,"-1,228","-1,236","-2,015",253
06410,COLORADO,MONTEZUMA,-799,287,"-2,689","-6,392",895
06420,COLORADO,MONTROSE,"-5,518","-6,366","-12,383","-11,734","3,406"
06430,COLORADO,MORGAN,"-3,153","-4,587","-5,679","-6,027","1,495"
06440,COLORADO,OTERO,"-1,667","-4,391","-9,917","-9,513","2,841"
06450,COLORADO,OURAY,-216,-346,-621,-941,117
06460,COLORADO,PARK,"-2,380","-3,383","-3,248","-2,717","-1,865"
06470,COLORADO,PHILLIPS,-498,-392,-835,-424,34
06480,COLORADO,PITKIN,-358,-491,-380,-256,1
06490,COLORADO,PROWERS,-329,"-2,027","-3,780","-3,415",-799
06500,COLORADO,PUEBLO,"-21,378","-34,423","-77,068","-94,113","19,786"
06510,COLORADO,RIO BLANCO,-688,-290,"-1,008",-584,351
06520,COLORADO,RIO GRANDE,"-2,142","-2,088","-2,970","-3,077",-201
06530,COLORADO,ROUTT,"-1,617","-1,812","-2,339","-3,795","1,089"
06540,COLORADO,SAGUACHE,-362,-552,"-2,610","-2,003",-574
06550,COLORADO,SAN JUAN,*,*,*,*,*
06560,COLORADO,SAN MIGUEL,-136,-318,"-1,031",-351,74
06570,COLORADO,SEDGWICK,-195,-474,-212,-401,62
06580,COLORADO,SUMMIT,-718,"-2,390","-1,947","-1,273",-783
06590,COLORADO,TELLER,"-4,304","-3,591","-4,109","-6,034","-3,060"
06600,COLORADO,WASHINGTON,"-1,033",-515,-669,-547,-36
06610,COLORADO,WELD,"-47,102","-41,307","-43,060","-31,516","18,216"
06620,COLORADO,YUMA,"-1,425","-1,355","-1,749",-822,-355
06630,COLORADO,BROOMFIELD,"-6,735","-9,434","-7,946","-6,817","-3,769"
07000,CONNECTICUT,FAIRFIELD,"371,391","344,238","297,956","59,062","85,995"
07010,CONNECTICUT,HARTFORD,"-468,588","-607,499","-286,818","-417,960","-1,185,555"
07020,CONNECTICUT,LITCHFIELD,"22,461","14,199","76,809","24,361","-105,575"
07030,CONNECTICUT,MIDDLESEX,"-8,586","-29,798","36,041","2,673","-93,711"
07040,CONNECTICUT,NEW HAVEN,"682,222","741,804","1,002,724","657,564","537,122"
07050,CONNECTICUT,NEW LONDON,"78,046","71,021","247,788","195,875","-95,984"
07060,CONNECTICUT,TOLLAND,"-82,407","-102,182","-69,255","-84,492","-186,344"
