SNF Wage Indices by Fiscal Year,,,,,,,,,
SSACD,State,County,CBSA 2016,SNF Wage 2010,SNF Wage 2011,SNF Wage 2012,SNF Wage 2013,SNF Wage 2014,SNF Wage 2016
43080,SD,BUFFALO,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43090,SD,BUTTE,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43100,SD,CAMPBELL,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43110,SD,CHARLES MIX,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43120,SD,CLARK,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43130,SD,CLAY,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43140,SD,CODINGTON,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43150,SD,CORSON,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43170,SD,DAVISON,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43180,SD,DAY,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43190,SD,DEUEL,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43200,SD,DEWEY,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43210,SD,DOUGLAS,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43220,SD,EDMUNDS,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43230,SD,FALL RIVER,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43240,SD,FAULK,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43250,SD,GRANT,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43260,SD,GREGORY,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43270,SD,HAAKON,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43280,SD,HAMLIN,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43290,SD,HAND,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43300,SD,HANSON,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43310,SD,HARDING,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43320,SD,HUGHES,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43330,SD,HUTCHINSON,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43340,SD,HYDE,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43350,SD,JACKSON,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43360,SD,JERAULD,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43370,SD,JONES,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43380,SD,KINGSBURY,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43390,SD,LAKE,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43400,SD,LAWRENCE,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43410,SD,LINCOLN,43620,0.8983,0.9299,0.9153,0.8338,0.8275,0.7884
43420,SD,LYMAN,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43430,SD,MC COOK,43620,0.8983,0.9299,0.9153,0.8338,0.8275,0.7884
43440,SD,MC PHERSON,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43450,SD,MARSHALL,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43460,SD,MEADE,39660,1.0046,1.0442,1.0203,0.9823,0.9568,0.8841
43470,SD,MELLETTE,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43480,SD,MINER,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43490,SD,MINNEHAHA,43620,0.8983,0.9299,0.9153,0.8338,0.8275,0.7884
43500,SD,MOODY,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43510,SD,PENNINGTON,39660,1.0046,1.0442,1.0203,0.9823,0.9568,0.8841
43520,SD,PERKINS,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43530,SD,POTTER,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43540,SD,ROBERTS,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43550,SD,SANBORN,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43560,SD,SHANNON,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43570,SD,SPINK,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43580,SD,STANLEY,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43590,SD,SULLY,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43600,SD,TODD,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43610,SD,TRIPP,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43620,SD,TURNER,43620,0.8983,0.9299,0.9153,0.8338,0.8275,0.7884
43630,SD,UNION,43580,0.9094,0.9091,0.9538,0.901,0.9163,0.8622
43640,SD,WALWORTH,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43670,SD,YANKTON,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
43680,SD,ZIEBACH,NA,0.851,0.8536,0.83,0.8124,0.8164,0.8032
44000,TN,ANDERSON,28940,0.7881,0.7842,0.7838,0.7575,0.7432,0.7522
44010,TN,BEDFORD,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44020,TN,BENTON,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44030,TN,BLEDSOE,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44040,TN,BLOUNT,28940,0.7881,0.7842,0.7838,0.7575,0.7432,0.7522
44050,TN,BRADLEY,17420,0.7564,0.7731,0.7674,0.7592,0.7496,0.7544
44070,TN,CANNON,34980,0.9689,0.9457,0.934,0.9061,0.9141,0.8913
44080,TN,CARROLL,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44090,TN,CARTER,27740,0.7722,0.8105,0.7796,0.7359,0.7226,0.725
44100,TN,CHEATHAM,34980,0.9689,0.9457,0.934,0.9061,0.9141,0.8913
44110,TN,CHESTER,27180,0.8581,0.8404,0.8149,0.7672,0.7729,0.7586
44120,TN,CLAIBORNE,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44130,TN,CLAY,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44140,TN,COCKE,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44150,TN,COFFEE,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44170,TN,CUMBERLAND,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44180,TN,DAVIDSON,34980,0.9689,0.9457,0.934,0.9061,0.9141,0.8913
44190,TN,DECATUR,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44200,TN,DE KALB,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44210,TN,DICKSON,34980,0.9689,0.9457,0.934,0.9061,0.9141,0.8913
44220,TN,DYER,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44230,TN,FAYETTE,32820,0.9268,0.9268,0.9275,0.9049,0.9038,0.8815
44240,TN,FENTRESS,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44250,TN,FRANKLIN,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44260,TN,GIBSON,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44270,TN,GILES,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44290,TN,GREENE,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44300,TN,GRUNDY,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44310,TN,HAMBLEN,34100,0.7201,0.7041,0.7031,0.6768,0.6861,0.7282
44320,TN,HAMILTON,16860,0.8831,0.8829,0.874,0.8678,0.8783,0.8814
44330,TN,HANCOCK,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44340,TN,HARDEMAN,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44350,TN,HARDIN,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44360,TN,HAWKINS,28700,0.7999,0.7588,0.7399,0.7325,0.7192,0.729
44370,TN,HAYWOOD,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44380,TN,HENDERSON,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44390,TN,HENRY,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44400,TN,HICKMAN,34980,0.9689,0.9457,0.934,0.9061,0.9141,0.8913
44410,TN,HOUSTON,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44420,TN,HUMPHREYS,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44430,TN,JACKSON,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44440,TN,JEFFERSON,34100,0.7201,0.7041,0.7031,0.6768,0.6861,0.7282
44450,TN,JOHNSON,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44460,TN,KNOX,28940,0.7881,0.7842,0.7838,0.7575,0.7432,0.7522
44470,TN,LAKE,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44480,TN,LAUDERDALE,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44490,TN,LAWRENCE,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44500,TN,LEWIS,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44510,TN,LINCOLN,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44520,TN,LOUDON,28940,0.7881,0.7842,0.7838,0.7575,0.7432,0.7522
44530,TN,MC MINN,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44540,TN,MC NAIRY,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44550,TN,MACON,34980,0.9689,0.9457,0.934,0.9061,0.9141,0.8913
44560,TN,MADISON,27180,0.8581,0.8404,0.8149,0.7672,0.7729,0.7586
44570,TN,MARION,16860,0.8831,0.8829,0.874,0.8678,0.8783,0.8814
44580,TN,MARSHALL,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44600,TN,MEIGS,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44610,TN,MONROE,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44620,TN,MONTGOMERY,17300,0.798,0.7888,0.8193,0.8082,0.7802,0.7479
44630,TN,MOORE,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44650,TN,OBION,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44660,TN,OVERTON,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44670,TN,PERRY,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44680,TN,PICKETT,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44690,TN,POLK,17420,0.7564,0.7731,0.7674,0.7592,0.7496,0.7544
44700,TN,PUTNAM,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44710,TN,RHEA,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44730,TN,ROBERTSON,34980,0.9689,0.9457,0.934,0.9061,0.9141,0.8913
44740,TN,RUTHERFORD,34980,0.9689,0.9457,0.934,0.9061,0.9141,0.8913
44750,TN,SCOTT,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44760,TN,SEQUATCHIE,16860,0.8831,0.8829,0.874,0.8678,0.8783,0.8814
44770,TN,SEVIER,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44780,TN,SHELBY,32820,0.9268,0.9268,0.9275,0.9049,0.9038,0.8815
44790,TN,SMITH,34980,0.9689,0.9457,0.934,0.9061,0.9141,0.8913
44810,TN,SULLIVAN,28700,0.7999,0.7588,0.7399,0.7325,0.7192,0.729
44820,TN,SUMNER,34980,0.9689,0.9457,0.934,0.9061,0.9141,0.8913
44830,TN,TIPTON,32820,0.9268,0.9268,0.9275,0.9049,0.9038,0.8815
44840,TN,TROUSDALE,34980,0.9689,0.9457,0.934,0.9061,0.9141,0.8913
44850,TN,UNICOI,27740,0.7722,0.8105,0.7796,0.7359,0.7226,0.725
44860,TN,UNION,28940,0.7881,0.7842,0.7838,0.7575,0.7432,0.7522
44870,TN,VAN BUREN,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44880,TN,WARREN,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44890,TN,WASHINGTON,27740,0.7722,0.8105,0.7796,0.7359,0.7226,0.725
44900,TN,WAYNE,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44910,TN,WEAKLEY,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44920,TN,WHITE,NA,0.7808,0.7886,0.7734,0.7559,0.7444,0.7329
44930,TN,WILLIAMSON,34980,0.9689,0.9457,0.934,0.9061,0.9141,0.8913
44940,TN,WILSON,34980,0.9689,0.9457,0.934,0.9061,0.9141,0.8913
45000,TX,ANDERSON,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45010,TX,ANDREWS,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45020,TX,ANGELINA,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45030,TX,ARANSAS,18580,0.8693,0.8585,0.8677,0.8591,0.8433,0.8533
45040,TX,ARCHER,48660,0.9197,0.9566,1.0097,0.9048,0.9537,0.905
45050,TX,ARMSTRONG,11100,0.8689,0.8644,0.8714,0.8506,0.8302,0.8189
45060,TX,ATASCOSA,41700,0.8857,0.8998,0.9006,0.8936,0.8911,0.866
45070,TX,AUSTIN,26420,0.9841,0.9824,0.9945,0.9933,0.9915,0.9674
45080,TX,BAILEY,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45090,TX,BANDERA,41700,0.8857,0.8998,0.9006,0.8936,0.8911,0.866
45100,TX,BASTROP,12420,0.9518,0.9514,0.9535,0.9746,0.9576,0.9608
45110,TX,BAYLOR,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45113,TX,BEE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45120,TX,BELL,28660,0.8702,0.8798,0.9501,0.9102,0.8925,0.9065
45130,TX,BEXAR,41700,0.8857,0.8998,0.9006,0.8936,0.8911,0.866
45140,TX,BLANCO,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45150,TX,BORDEN,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45160,TX,BOSQUE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45170,TX,BOWIE,45500,0.8113,0.7748,0.7937,0.7967,0.7428,0.7488
45180,TX,BRAZORIA,26420,0.9841,0.9824,0.9945,0.9933,0.9915,0.9674
45190,TX,BRAZOS,17780,0.9498,0.9588,0.969,0.9584,0.9497,0.9569
45200,TX,BREWSTER,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45201,TX,BRISCOE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45210,TX,BROOKS,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45220,TX,BROWN,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45221,TX,BURLESON,17780,0.9498,0.9588,0.969,0.9584,0.9497,0.9569
45222,TX,BURNET,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45223,TX,CALDWELL,12420,0.9518,0.9514,0.9535,0.9746,0.9576,0.9608
45230,TX,CALLAHAN,10180,0.7946,0.8003,0.8444,0.8324,0.8225,0.8205
45240,TX,CAMERON,15180,0.902,0.9173,0.9183,0.8612,0.8179,0.8373
45250,TX,CAMP,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45251,TX,CARSON,11100,0.8689,0.8644,0.8714,0.8506,0.8302,0.8189
45260,TX,CASS,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45270,TX,CASTRO,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45280,TX,CHAMBERS,26420,0.9841,0.9824,0.9945,0.9933,0.9915,0.9674
45281,TX,CHEROKEE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45290,TX,CHILDRESS,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45291,TX,CLAY,48660,0.9197,0.9566,1.0097,0.9048,0.9537,0.905
45292,TX,COCHRAN,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45300,TX,COKE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45301,TX,COLEMAN,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45310,TX,COLLIN,19124,0.9853,0.986,0.9844,0.9835,0.9831,0.9847
45311,TX,COLLINGSWORTH,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45312,TX,COLORADO,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45320,TX,COMAL,41700,0.8857,0.8998,0.9006,0.8936,0.8911,0.866
45321,TX,COMANCHE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45330,TX,CONCHO,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45340,TX,COOKE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45341,TX,CORYELL,28660,0.8702,0.8798,0.9501,0.9102,0.8925,0.9065
45350,TX,COTTLE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45360,TX,CRANE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45361,TX,CROCKETT,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45362,TX,CROSBY,31180,0.8751,0.8847,0.8794,0.887,0.8956,0.8457
45370,TX,CULBERSON,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45380,TX,DALLAM,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45390,TX,DALLAS,19124,0.9853,0.986,0.9844,0.9835,0.9831,0.9847
45391,TX,DAWSON,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45392,TX,DEAF SMITH,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45410,TX,DENTON,19124,0.9853,0.986,0.9844,0.9835,0.9831,0.9847
45420,TX,DE WITT,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45421,TX,DICKENS,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45430,TX,DIMMIT,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45431,TX,DONLEY,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45440,TX,DUVAL,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45450,TX,EASTLAND,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45451,TX,ECTOR,36220,0.9862,0.9436,0.9809,0.9741,0.9661,0.9507
45460,TX,EDWARDS,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45470,TX,ELLIS,19124,0.9853,0.986,0.9844,0.9835,0.9831,0.9847
45480,TX,EL PASO,21340,0.8541,0.8475,0.8515,0.8426,0.8404,0.803
45490,TX,ERATH,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45510,TX,FANNIN,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45511,TX,FAYETTE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45520,TX,FISHER,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45521,TX,FLOYD,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45522,TX,FOARD,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45530,TX,FORT BEND,26420,0.9841,0.9824,0.9945,0.9933,0.9915,0.9674
45531,TX,FRANKLIN,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45540,TX,FREESTONE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45541,TX,FRIO,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45542,TX,GAINES,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45550,TX,GALVESTON,26420,0.9841,0.9824,0.9945,0.9933,0.9915,0.9674
45551,TX,GARZA,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45552,TX,GILLESPIE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45560,TX,GLASSCOCK,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45561,TX,GOLIAD,47020,0.8054,0.8219,0.8434,0.8992,0.8949,0.8449
45562,TX,GONZALES,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45563,TX,GRAY,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45564,TX,GRAYSON,43300,0.8064,0.8279,0.8011,0.8544,0.8723,0.8906
45570,TX,GREGG,30980,0.8049,0.8563,0.853,0.855,0.8933,0.8311
45580,TX,GRIMES,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45581,TX,GUADALUPE,41700,0.8857,0.8998,0.9006,0.8936,0.8911,0.866
45582,TX,HALE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45583,TX,HALL,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45590,TX,HAMILTON,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45591,TX,HANSFORD,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45592,TX,HARDEMAN,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45600,TX,HARDIN,13140,0.8383,0.8488,0.8723,0.8533,0.8598,0.8287
45610,TX,HARRIS,26420,0.9841,0.9824,0.9945,0.9933,0.9915,0.9674
45620,TX,HARRISON,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45621,TX,HARTLEY,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45630,TX,HASKELL,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45631,TX,HAYS,12420,0.9518,0.9514,0.9535,0.9746,0.9576,0.9608
45632,TX,HEMPHILL,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45640,TX,HENDERSON,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45650,TX,HIDALGO,32580,0.8852,0.8837,0.8878,0.8603,0.8393,0.8057
45651,TX,HILL,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45652,TX,HOCKLEY,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45654,TX,HOPKINS,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45660,TX,HOUSTON,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45661,TX,HOWARD,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45670,TX,HUNT,19124,0.9853,0.986,0.9844,0.9835,0.9831,0.9847
45671,TX,HUTCHINSON,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45672,TX,IRION,41660,0.7914,0.8303,0.8273,0.8221,0.8169,0.8888
45680,TX,JACK,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45681,TX,JACKSON,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45690,TX,JASPER,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45691,TX,JEFF DAVIS,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45700,TX,JEFFERSON,13140,0.8383,0.8488,0.8723,0.8533,0.8598,0.8287
45710,TX,JIM HOGG,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45711,TX,JIM WELLS,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45720,TX,JOHNSON,23104,0.9499,0.9474,0.9525,0.9516,0.9535,0.9526
45721,TX,JONES,10180,0.7946,0.8003,0.8444,0.8324,0.8225,0.8205
45722,TX,KARNES,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45730,TX,KAUFMAN,19124,0.9853,0.986,0.9844,0.9835,0.9831,0.9847
45731,TX,KENDALL,41700,0.8857,0.8998,0.9006,0.8936,0.8911,0.866
45732,TX,KENEDY,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45733,TX,KENT,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45734,TX,KERR,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45740,TX,KIMBLE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45741,TX,KING,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45742,TX,KINNEY,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45743,TX,KLEBERG,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45744,TX,KNOX,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45750,TX,LAMAR,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45751,TX,LAMB,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45752,TX,LAMPASAS,28660,0.8702,0.8798,0.9501,0.9102,0.8925,0.9065
45753,TX,LA SALLE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45754,TX,LAVACA,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45755,TX,LEE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45756,TX,LEON,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45757,TX,LIBERTY,26420,0.9841,0.9824,0.9945,0.9933,0.9915,0.9674
45758,TX,LIMESTONE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45759,TX,LIPSCOMB,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45760,TX,LIVE OAK,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45761,TX,LLANO,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45762,TX,LOVING,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45770,TX,LUBBOCK,31180,0.8751,0.8847,0.8794,0.887,0.8956,0.8457
45772,TX,MC CULLOCH,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45780,TX,MC LENNAN,47380,0.8377,0.8403,0.8559,0.8458,0.8213,0.8035
45781,TX,MC MULLEN,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45782,TX,MADISON,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45783,TX,MARION,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45785,TX,MASON,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45790,TX,MATAGORDA,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45791,TX,MAVERICK,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45792,TX,MEDINA,41700,0.8857,0.8998,0.9006,0.8936,0.8911,0.866
45793,TX,MENARD,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45794,TX,MIDLAND,33260,0.9546,0.9711,1.0514,1.064,1.0049,0.9196
45795,TX,MILAM,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45796,TX,MILLS,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45797,TX,MITCHELL,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45800,TX,MONTAGUE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45801,TX,MONTGOMERY,26420,0.9841,0.9824,0.9945,0.9933,0.9915,0.9674
