DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 REIMSURSEMENT DATA FOR FEE-FOR-SERVICE DURABLE MEDICAL EQUIPMENT - NON-CBA          (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY),,,,,,,
CODE,STATE,COUNTY,PART B  2010,PART B  2011,PART B  2012,PART B  2013,PART B  2014
06080,COLORADO,CHEYENNE,"-1,085","-1,522","-1,859","-1,080","-1,732"
06090,COLORADO,CLEAR CREEK,"-5,911","-5,407","-5,167","-4,717","-4,742"
06100,COLORADO,CONEJOS,"-8,087","-8,079","-8,254","-6,835","-8,316"
06110,COLORADO,COSTILLA,"-5,371","-6,012","-4,387","-4,574","-5,434"
06120,COLORADO,CROWLEY,"-5,863","-7,913","-7,126","-7,244","-5,305"
06130,COLORADO,CUSTER,"-2,575","-4,072","-3,777","-4,386","-4,360"
06140,COLORADO,DELTA,"-21,699","-23,609","-29,175","-26,749","-28,345"
06150,COLORADO,DENVER,-274,-566,-686,-623,-369
06160,COLORADO,DOLORES,"-1,945","-2,673","-3,760","-3,305","-4,080"
06170,COLORADO,DOUGLAS,0,0,0,0,0
06180,COLORADO,EAGLE,"-5,133","-3,148","-3,447","-5,914","-6,797"
06190,COLORADO,ELBERT,"-4,714","-5,425","-5,982","-5,176","-3,786"
06200,COLORADO,EL PASO,"-1,108",-980,-305,-972,"-1,107"
06210,COLORADO,FREMONT,"-59,202","-66,910","-63,545","-56,584","-50,126"
06220,COLORADO,GARFIELD,"-16,230","-20,787","-25,439","-24,092","-28,525"
06230,COLORADO,GILPIN,0,0,0,0,0
06240,COLORADO,GRAND,"-5,441","-5,587","-4,479","-6,142","-7,198"
06250,COLORADO,GUNNISON,"-3,622","-4,936","-6,594","-6,400","-9,817"
06260,COLORADO,HINSDALE,-302,-227,-710,-966,-644
06270,COLORADO,HUERFANO,"-14,126","-13,534","-13,285","-14,385","-12,219"
06280,COLORADO,JACKSON,-474,-167,-452,-476,-653
06290,COLORADO,JEFFERSON,"-1,307",-395,-849,-716,-315
06300,COLORADO,KIOWA,"-1,925","-2,286","-2,496","-1,761","-2,139"
06310,COLORADO,KIT CARSON,"-4,922","-3,269","-3,591","-4,932","-5,427"
06320,COLORADO,LAKE,"-4,757","-6,146","-6,536","-7,254","-6,488"
06330,COLORADO,LA PLATA,"-28,401","-25,387","-30,429","-36,521","-33,582"
06340,COLORADO,LARIMER,"-139,933","-137,849","-159,431","-155,139","-166,226"
06350,COLORADO,LAS ANIMAS,"-18,723","-20,917","-24,770","-27,584","-27,743"
06360,COLORADO,LINCOLN,"-3,531","-4,303","-5,817","-3,814","-3,854"
06370,COLORADO,LOGAN,"-15,198","-16,481","-17,933","-16,689","-20,172"
06380,COLORADO,MESA,"-91,160","-99,235","-105,943","-105,127","-97,228"
06390,COLORADO,MINERAL,*,*,*,*,*
06400,COLORADO,MOFFAT,"-10,641","-9,985","-10,014","-8,211","-9,374"
06410,COLORADO,MONTEZUMA,"-18,969","-22,370","-23,323","-25,728","-20,958"
06420,COLORADO,MONTROSE,"-33,621","-32,925","-34,561","-39,694","-35,509"
06430,COLORADO,MORGAN,"-17,677","-16,459","-17,340","-19,707","-17,209"
06440,COLORADO,OTERO,"-28,595","-31,664","-36,681","-36,253","-37,590"
06450,COLORADO,OURAY,"-1,042","-1,356","-1,934","-1,243","-1,762"
06460,COLORADO,PARK,"-8,714","-8,179","-6,838","-5,344","-4,546"
06470,COLORADO,PHILLIPS,"-3,854","-4,529","-5,291","-3,182","-2,413"
06480,COLORADO,PITKIN,-325,-930,-475,-174,-639
06490,COLORADO,PROWERS,"-9,359","-11,182","-15,482","-18,084","-13,943"
06500,COLORADO,PUEBLO,"-266,021","-261,538","-274,370","-258,837","-222,631"
06510,COLORADO,RIO BLANCO,"-3,283","-4,961","-3,183","-2,438","-2,554"
06520,COLORADO,RIO GRANDE,"-14,857","-15,806","-15,100","-14,475","-13,862"
