AGED -- REPRICING ADJUSTMENTS TO THE 2007-2011 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,,,,,
28010,NEBRASKA                 ,ANTELOPE,854,"-3,090",536,"-1,320","-4,970",,,,,
28020,NEBRASKA                 ,ARTHUR,499,-123,10,-340,-366,,,,,
28030,NEBRASKA                 ,BANNER,0,0,5,-319,-125,,,,,
28040,NEBRASKA                 ,BLAINE,-287,270,0,61,-484,,,,,
28050,NEBRASKA                 ,BOONE,111,"-2,360",975,196,"-6,506",,,,,
28060,NEBRASKA                 ,BOX BUTTE,"1,033","-6,513",-595,"-2,002","-11,860",,,,,
28070,NEBRASKA                 ,BOYD,-610,"-1,757",84,50,"-1,983",,,,,
28080,NEBRASKA                 ,BROWN,-400,680,211,-82,"-3,164",,,,,
28090,NEBRASKA                 ,BUFFALO,864,"-15,293",772,"-3,333","-43,083",,,,,
28100,NEBRASKA                 ,BURT,"1,924",391,"6,772","2,620","-2,979",,,,,
28110,NEBRASKA                 ,BUTLER,"1,643","-5,616","3,087",796,"-7,079",,,,,
28120,NEBRASKA                 ,CASS,"48,672","64,915","85,188","56,110","62,954",,,,,
28130,NEBRASKA                 ,CEDAR,-219,"-9,401","-1,191","-4,128","-14,410",,,,,
28140,NEBRASKA                 ,CHASE,"1,051","-1,804",-267,"-1,214","-4,616",,,,,
28150,NEBRASKA                 ,CHERRY,169,393,"-1,752",-315,"-1,259",,,,,
28160,NEBRASKA                 ,CHEYENNE,986,243,59,-573,"-5,932",,,,,
28170,NEBRASKA                 ,CLAY,-335,"-2,464",919,-410,"-6,538",,,,,
28180,NEBRASKA                 ,COLFAX,"5,776","-14,870","6,205","-2,687","-30,930",,,,,
28190,NEBRASKA                 ,CUMING,336,"-4,460","3,024","-3,475","-9,828",,,,,
28200,NEBRASKA                 ,CUSTER,"3,216","-7,773","3,377","-2,151","-19,948",,,,,
28210,NEBRASKA                 ,DAKOTA,"-8,793","-7,328","1,019","-4,468","-14,919",,,,,
28220,NEBRASKA                 ,DAWES,"1,313","-1,228",268,"-3,316","-5,410",,,,,
28230,NEBRASKA                 ,DAWSON,-554,"-7,194","2,386",169,"-13,640",,,,,
28240,NEBRASKA                 ,DEUEL,946,891,-552,-612,789,,,,,
28250,NEBRASKA                 ,DIXON,"-3,381","-3,679","1,302","-2,705","-7,811",,,,,
28260,NEBRASKA                 ,DODGE,"14,972","-16,065","15,516","-2,106","-77,232",,,,,
28270,NEBRASKA                 ,DOUGLAS,"1,467,789","1,451,582","1,620,910","1,285,271","1,289,943",,,,,
28280,NEBRASKA                 ,DUNDY,"1,600",-886,-144,-156,-939,,,,,
28290,NEBRASKA                 ,FILLMORE,-389,"-2,959",847,-994,"-6,626",,,,,
28300,NEBRASKA                 ,FRANKLIN,631,"-2,090","1,552",-390,"-4,879",,,,,
28310,NEBRASKA                 ,FRONTIER,5,"-2,269","-1,065",9,"-4,071",,,,,
28320,NEBRASKA                 ,FURNAS,"1,158","-3,203",305,-381,"-4,104",,,,,
28330,NEBRASKA                 ,GAGE,-978,"-13,105","3,922","2,414","-15,454",,,,,
28340,NEBRASKA                 ,GARDEN,66,-461,-228,-31,"-1,577",,,,,
28350,NEBRASKA                 ,GARFIELD,-349,"-1,089",196,-192,"-3,293",,,,,
28360,NEBRASKA                 ,GOSPER,298,-669,501,-894,"-2,372",,,,,
28370,NEBRASKA                 ,GRANT,-255,-460,-343,-213,-282,,,,,
28380,NEBRASKA                 ,GREELEY,175,-447,250,917,"-2,687",,,,,
28390,NEBRASKA                 ,HALL,"12,239","-30,968","5,220","-13,003","-66,554",,,,,
28400,NEBRASKA                 ,HAMILTON,321,"-3,222",-657,68,"-4,630",,,,,
28410,NEBRASKA                 ,HARLAN,930,"-1,439",121,138,"-3,314",,,,,
28420,NEBRASKA                 ,HAYES,179,-45,4,-147,-443,,,,,
28430,NEBRASKA                 ,HITCHCOCK,101,"-1,136",188,105,"-4,134",,,,,
28440,NEBRASKA                 ,HOLT,"1,145","-10,623","1,905",-746,"-14,511",,,,,
28450,NEBRASKA                 ,HOOKER,-249,-525,-436,-136,-536,,,,,
28460,NEBRASKA                 ,HOWARD,424,"-2,959","1,950",1,"-7,727",,,,,
28470,NEBRASKA                 ,JEFFERSON,45,"-2,644","1,776",509,"-1,744",,,,,
28480,NEBRASKA                 ,JOHNSON,-294,"-1,199",698,-200,"-9,137",,,,,
28490,NEBRASKA                 ,KEARNEY,290,"-1,120",542,"-2,021","-7,218",,,,,
28500,NEBRASKA                 ,KEITH,"1,805",-845,"1,244",-757,"-7,258",,,,,
28510,NEBRASKA                 ,KEYA PAHA,-400,-124,-780,-92,-569,,,,,
28520,NEBRASKA                 ,KIMBALL,106,-258,585,460,"-1,515",,,,,
28530,NEBRASKA                 ,KNOX,"-1,805","-6,540","-4,734","-3,178","-21,400",,,,,
28540,NEBRASKA                 ,LANCASTER,"-334,464","-260,185","27,918","184,954","155,166",,,,,
28550,NEBRASKA                 ,LINCOLN,"3,858","-23,893","4,566","-8,579","-43,388",,,,,
28560,NEBRASKA                 ,LOGAN,-61,-473,95,121,-768,,,,,
28570,NEBRASKA                 ,LOUP,19,-286,31,156,-97,,,,,
28580,NEBRASKA                 ,MCPHERSON,75,-257,37,-99,"-1,041",,,,,
28590,NEBRASKA                 ,MADISON,"4,844","-22,826","6,272","-4,597","-33,582",,,,,
28600,NEBRASKA                 ,MERRICK,"1,917","-3,369",729,-251,"-3,739",,,,,
28610,NEBRASKA                 ,MORRILL,481,"-2,471",215,-617,"-4,115",,,,,
28620,NEBRASKA                 ,NANCE,-609,"-1,072",400,-761,"-3,756",,,,,
28630,NEBRASKA                 ,NEMAHA,"1,222","-4,056",912,-638,"-9,181",,,,,
28640,NEBRASKA                 ,NUCKOLLS,341,"-1,079",466,-186,"-3,771",,,,,
28650,NEBRASKA                 ,OTOE,"-4,525","-9,669","3,246",-208,"-18,450",,,,,
28660,NEBRASKA                 ,PAWNEE,"1,004","-3,624",265,-213,"-4,250",,,,,
28670,NEBRASKA                 ,PERKINS,694,"-1,612",46,390,449,,,,,
28680,NEBRASKA                 ,PHELPS,711,"-7,188","1,266",-272,"-13,485",,,,,
28690,NEBRASKA                 ,PIERCE,"1,533","-3,473",907,"-2,036","-7,467",,,,,
28700,NEBRASKA                 ,PLATTE,"3,245","-11,943","7,762",9,"-32,681",,,,,
28710,NEBRASKA                 ,POLK,939,"-3,154",698,-826,"-7,520",,,,,
28720,NEBRASKA                 ,RED WILLOW,-77,"-7,512",585,"-1,735","-10,060",,,,,
28730,NEBRASKA                 ,RICHARDSON,-39,"-4,426","1,973","-2,610","-10,825",,,,,
28740,NEBRASKA                 ,ROCK,160,-138,35,-628,-373,,,,,
28750,NEBRASKA                 ,SALINE,"-2,310","-4,670","2,102","1,919","-9,019",,,,,
28760,NEBRASKA                 ,SARPY,"242,600","233,613","268,900","262,889","279,524",,,,,
28770,NEBRASKA                 ,SAUNDERS,"48,936","39,892","67,657","51,578","40,380",,,,,
28780,NEBRASKA                 ,SCOTTS BLUFF,868,"-21,433","1,616","-2,812","-40,468",,,,,
28790,NEBRASKA                 ,SEWARD,"-11,546","-11,317","1,880","8,051","6,885",,,,,
28800,NEBRASKA                 ,SHERIDAN,"1,544",-212,241,-558,"-5,193",,,,,
28810,NEBRASKA                 ,SHERMAN,410,"-2,584",897,187,"-5,786",,,,,
28820,NEBRASKA                 ,SIOUX,-93,-364,-45,61,-18,,,,,
28830,NEBRASKA                 ,STANTON,-361,"-2,887",-12,-978,"-5,912",,,,,
28840,NEBRASKA                 ,THAYER,-529,"-2,812",669,650,"-5,083",,,,,
28850,NEBRASKA                 ,THOMAS,129,-47,-53,-79,-524,,,,,
28860,NEBRASKA                 ,THURSTON,-332,"-1,183","1,567",-792,"-3,215",,,,,
28870,NEBRASKA                 ,VALLEY,-718,"-2,849",944,796,"-2,879",,,,,
28880,NEBRASKA                 ,WASHINGTON,"60,984","39,441","39,519","40,323","36,584",,,,,
28890,NEBRASKA                 ,WAYNE,"1,357","-2,381",-877,"-1,430","-5,158",,,,,
28900,NEBRASKA                 ,WEBSTER,"2,072","-1,435",822,"-1,259","-9,240",,,,,
28910,NEBRASKA                 ,WHEELER,80,-326,3,-49,-593,,,,,
28920,NEBRASKA                 ,YORK,-250,"-7,523",284,"-1,052","-13,019",,,,,
29000,NEVADA                   ,CHURCHILL,"13,156","15,985","24,394","21,955","36,917",,,,,
29010,NEVADA                   ,CLARK,"1,853,614","864,237","279,678","-171,727","89,219",,,,,
29020,NEVADA                   ,DOUGLAS,"72,581","96,979","42,279","19,580","29,851",,,,,
29030,NEVADA                   ,ELKO,"36,950","42,256","35,547","11,394","33,657",,,,,
29040,NEVADA                   ,ESMERALDA,"-1,000",278,"1,276",519,"1,149",,,,,
29050,NEVADA                   ,EUREKA,"2,296",919,"1,333",184,733,,,,,
29060,NEVADA                   ,HUMBOLDT,80,"-2,734","3,345","2,329","3,828",,,,,
29070,NEVADA                   ,LANDER,"-7,419",-95,"1,149",426,"2,896",,,,,
29080,NEVADA                   ,LINCOLN,"1,542",192,"1,419","-3,776","-3,395",,,,,
29090,NEVADA                   ,LYON,"8,406","64,887","24,491","17,894","16,867",,,,,
29100,NEVADA                   ,MINERAL,"5,456",-192,"10,412","3,537","4,977",,,,,
29110,NEVADA                   ,NYE,"83,053","42,063","27,772","5,842","27,259",,,,,
29120,NEVADA                   ,CARSON CITY,"135,984","479,254","108,966","23,135","21,411",,,,,
29130,NEVADA                   ,PERSHING,-106,"-1,313",259,602,603,,,,,
29140,NEVADA                   ,STOREY,"3,033","7,512","1,407",201,-349,,,,,
29150,NEVADA                   ,WASHOE,"-1,163,493","-712,969","71,366","38,094","-131,459",,,,,
29160,NEVADA                   ,WHITE PINE,"18,773","10,653","3,800",915,"1,980",,,,,
30000,NEW HAMPSHIRE            ,BELKNAP,"-168,246","-110,339","90,633","161,624","56,418",,,,,
30010,NEW HAMPSHIRE            ,CARROLL,"-142,167","-92,033","86,085","120,379","44,058",,,,,
30020,NEW HAMPSHIRE            ,CHESHIRE,"-222,837","-154,813","99,756","179,164","72,319",,,,,
30030,NEW HAMPSHIRE            ,COOS,"-98,025","-83,671","53,155","89,891","26,759",,,,,
30040,NEW HAMPSHIRE            ,GRAFTON,"-205,482","-128,233","90,803","161,957","58,354",,,,,
30050,NEW HAMPSHIRE            ,HILLSBOROUGH,"-343,173","-209,594","-527,690","-62,273","350,145",,,,,
30060,NEW HAMPSHIRE            ,MERRIMACK,"-371,520","-244,972","156,790","328,325","138,905",,,,,
30070,NEW HAMPSHIRE            ,ROCKINGHAM,"54,707","144,979","185,961","92,977","161,568",,,,,
30080,NEW HAMPSHIRE            ,STRAFFORD,"34,274","118,807","208,786","113,649","157,362",,,,,
30090,NEW HAMPSHIRE            ,SULLIVAN,"-114,996","-85,233","45,696","94,803","29,848",,,,,
31000,NEW JERSEY               ,ATLANTIC,"52,479","-297,313","72,935","805,882","1,346,899",,,,,
31100,NEW JERSEY               ,BERGEN,"-2,006,504","-1,242,710","-146,650","-735,135","-641,585",,,,,
31150,NEW JERSEY               ,BURLINGTON,"78,008","92,563","226,471","229,623","398,504",,,,,
31160,NEW JERSEY               ,CAMDEN,"227,794","237,620","397,962","382,708","525,722",,,,,
31180,NEW JERSEY               ,CAPE MAY,"-293,664","-775,325","-785,169","23,777","-374,589",,,,,
31190,NEW JERSEY               ,CUMBERLAND,"575,091","304,724","240,302","322,683","170,862",,,,,
31200,NEW JERSEY               ,ESSEX,"-3,539,795","-3,251,838","-2,393,812","-1,273,504","-1,389,453",,,,,
31220,NEW JERSEY               ,GLOUCESTER,"120,839","93,809","161,709","186,097","259,736",,,,,
31230,NEW JERSEY               ,HUDSON,"-983,781","-696,184","-152,542","-392,351","-338,434",,,,,
31250,NEW JERSEY               ,HUNTERDON,"-384,730","-377,844","-291,140","-171,791","-149,426",,,,,
31260,NEW JERSEY               ,MERCER,"-1,197,855","-869,004","-703,862","-298,554","443,375",,,,,
31270,NEW JERSEY               ,MIDDLESEX,"-2,089,748","-2,152,564","-2,253,804","-1,323,666","-1,041,695",,,,,
31290,NEW JERSEY               ,MONMOUTH,"-1,892,605","-1,984,332","-2,117,814","-1,272,334","-965,601",,,,,
31300,NEW JERSEY               ,MORRIS,"-1,796,462","-1,698,334","-1,236,162","-670,526","-745,959",,,,,
31310,NEW JERSEY               ,OCEAN,"-2,257,709","-2,428,626","-2,759,857","-1,638,709","-1,208,241",,,,,
31320,NEW JERSEY               ,PASSAIC,"-991,691","-692,296","-204,479","-399,351","-392,784",,,,,
31340,NEW JERSEY               ,SALEM,"6,608","-34,251","21,017","88,178","60,288",,,,,
31350,NEW JERSEY               ,SOMERSET,"-761,118","-823,546","-867,602","-482,436","-377,878",,,,,
31360,NEW JERSEY               ,SUSSEX,"-413,203","-386,482","-335,049","-182,168","-179,459",,,,,
31370,NEW JERSEY               ,UNION,"-2,200,322","-2,031,905","-1,632,920","-868,737","-918,135",,,,,
31390,NEW JERSEY               ,WARREN,"-779,104","-720,622","-474,806","-383,713","-181,622",,,,,
32000,NEW MEXICO               ,BERNALILLO,"63,619","82,891","364,179","177,233","83,781",,,,,
32010,NEW MEXICO               ,CATRON,"2,476",804,"4,875",908,-221,,,,,
32020,NEW MEXICO               ,CHAVES,"107,421","-6,262","13,943","-17,020","-11,118",,,,,
32025,NEW MEXICO               ,CIBOLA,"2,222","1,547","7,474","2,654","1,376",,,,,
32030,NEW MEXICO               ,COLFAX,"9,078","-2,569","1,880","-2,026","-4,192",,,,,
32040,NEW MEXICO               ,CURRY,"49,571","-5,872","12,601","-6,178",-329,,,,,
32050,NEW MEXICO               ,DEBACA,"6,604",822,953,728,-147,,,,,
32060,NEW MEXICO               ,DONA ANA,"-40,743","127,020","41,331",-516,"-104,075",,,,,
32070,NEW MEXICO               ,EDDY,"46,528","-3,967","8,086","-7,723","-4,730",,,,,
32080,NEW MEXICO               ,GRANT,"52,641",437,"5,374","-6,454","-7,706",,,,,
32090,NEW MEXICO               ,GUADALUPE,63,"1,722","1,787","1,311",-9,,,,,
32100,NEW MEXICO               ,HARDING,-74,-906,314,-76,-303,,,,,
32110,NEW MEXICO               ,HIDALGO,"13,638",240,"2,465",53,"-1,889",,,,,
32120,NEW MEXICO               ,LEA,"74,988","-3,809","12,209","-5,208","1,700",,,,,
32130,NEW MEXICO               ,LINCOLN,"13,357","-1,419","3,767","-1,708","-1,073",,,,,
32131,NEW MEXICO               ,LOS ALAMOS,92,"-1,972","3,256",-85,"-3,676",,,,,
32140,NEW MEXICO               ,LUNA,"39,084","9,707","11,104","-1,813","-12,695",,,,,
32150,NEW MEXICO               ,MCKINLEY,"29,825","7,420","23,877",348,"-4,448",,,,,
32160,NEW MEXICO               ,MORA,"4,437","-1,026",-46,"-1,625","-1,928",,,,,
32170,NEW MEXICO               ,OTERO,"52,621","-3,726","6,133","-7,028","-11,558",,,,,
32180,NEW MEXICO               ,QUAY,"-7,811","-3,535",159,"-2,773","-3,806",,,,,
32190,NEW MEXICO               ,RIO ARRIBA,"25,814",-535,"8,653","8,501","-10,684",,,,,
32200,NEW MEXICO               ,ROOSEVELT,"34,348",-166,"3,672","-3,923",-575,,,,,
32210,NEW MEXICO               ,SANDOVAL,"7,508","23,439","66,106","23,066","14,443",,,,,
32220,NEW MEXICO               ,SAN JUAN,"251,520","78,209","598,775","487,890","-67,810",,,,,
32230,NEW MEXICO               ,SAN MIGUEL,"13,870","-4,017","3,853","-6,465","-8,775",,,,,
32240,NEW MEXICO               ,SANTA FE,"-67,314","-50,181","-20,074","-51,507","-63,510",,,,,
32250,NEW MEXICO               ,SIERRA,"36,019",-149,"9,626","-1,713","-3,177",,,,,
32260,NEW MEXICO               ,SOCORRO,"10,328",371,"6,463","7,372","4,295",,,,,
32270,NEW MEXICO               ,TAOS,"31,367","-3,361","9,181","-4,436","-4,978",,,,,
32280,NEW MEXICO               ,TORRANCE,460,"2,127","7,181","3,764","2,066",,,,,
32290,NEW MEXICO               ,UNION,"4,685","-1,365",-135,"-1,854",-856,,,,,
32300,NEW MEXICO               ,VALENCIA,"6,575","12,147","39,827","16,192","8,585",,,,,
33000,NEW YORK                 ,ALBANY,"-38,185","20,316","-67,150","-90,050","-12,362",,,,,
33010,NEW YORK                 ,ALLEGANY,"-9,051","-4,560","6,042","-4,769","6,101",,,,,
33020,NEW YORK                 ,BRONX,"-1,212,358","-721,165",928,"-423,080","-395,004",,,,,
33030,NEW YORK                 ,BROOME,"-142,218","-179,157","85,930","-61,616","-19,260",,,,,
33040,NEW YORK                 ,CATTARAUGUS,"10,266","6,679","21,987","-7,685","16,367",,,,,
33050,NEW YORK                 ,CAYUGA,"-16,412","-21,573","7,441","-21,190","5,824",,,,,
33060,NEW YORK                 ,CHAUTAUQUA,"-50,879","-36,043","1,778","-44,626","-2,776",,,,,
33070,NEW YORK                 ,CHEMUNG,"-18,204","-26,566","-25,642","-65,285","-98,805",,,,,
33080,NEW YORK                 ,CHENANGO,"-13,809","-13,096","6,538","-9,655","1,551",,,,,
33090,NEW YORK                 ,CLINTON,"-15,312","-13,249","11,278","-19,039","6,415",,,,,
33200,NEW YORK                 ,COLUMBIA,-71,"15,755","33,422","-10,728","31,307",,,,,
33210,NEW YORK                 ,CORTLAND,"-11,747","-9,785","1,219","-15,104",413,,,,,
33220,NEW YORK                 ,DELAWARE,"-11,624","-8,037","4,602","-8,277","2,184",,,,,
33230,NEW YORK                 ,DUTCHESS,"414,951","377,723","492,167","82,950","-71,771",,,,,
33240,NEW YORK                 ,ERIE,"2,149,625","1,572,157","1,393,766","971,633","1,380,789",,,,,
33260,NEW YORK                 ,ESSEX,"-2,341",-620,"1,142","-5,694","1,259",,,,,
33270,NEW YORK                 ,FRANKLIN,"-5,590","-3,645","5,799","-8,218","5,309",,,,,
33280,NEW YORK                 ,FULTON,"-6,923","-4,777","6,274","-8,142","3,694",,,,,
33290,NEW YORK                 ,GENESEE,"1,356","-5,601","14,412","-3,474","15,358",,,,,
33300,NEW YORK                 ,GREENE,"-9,138","-10,040","4,564","-18,059","3,987",,,,,
33310,NEW YORK                 ,HAMILTON,911,"1,661",942,-471,-584,,,,,
33320,NEW YORK                 ,HERKIMER,"111,074","79,868","99,124","72,289","79,872",,,,,
33330,NEW YORK                 ,JEFFERSON,"-12,251","-10,122","6,500","-11,131","2,622",,,,,
33331,NEW YORK                 ,KINGS,"-2,001,653","-1,150,777","-3,940","-658,097","-600,652",,,,,
33340,NEW YORK                 ,LEWIS,-41,-531,"5,131",-353,"4,152",,,,,
33350,NEW YORK                 ,LIVINGSTON,"-39,685","-17,669","-9,439","2,279","14,103",,,,,
33360,NEW YORK                 ,MADISON,"31,792","-3,420","20,907","10,648","-4,067",,,,,
33370,NEW YORK                 ,MONROE,"-431,671","-228,849","-133,667","24,129","155,688",,,,,
33380,NEW YORK                 ,MONTGOMERY,"-6,954","-3,910","7,689","-10,516","5,763",,,,,
33400,NEW YORK                 ,NASSAU,"146,755","761,062","2,031,539","2,296,818","3,614,285",,,,,
33420,NEW YORK                 ,NEW YORK,"-1,280,612","-748,300",-547,"-435,997","-383,029",,,,,
33500,NEW YORK                 ,NIAGARA,"548,376","417,565","385,318","278,362","406,102",,,,,
33510,NEW YORK                 ,ONEIDA,"392,656","308,618","389,385","339,348","343,579",,,,,
33520,NEW YORK                 ,ONONDAGA,"206,089","-119,324","107,634","21,264","-128,381",,,,,
33530,NEW YORK                 ,ONTARIO,"-78,934","-39,453","-26,061","1,897","33,290",,,,,
33540,NEW YORK                 ,ORANGE,"470,888","465,395","435,615","74,197","-95,760",,,,,
33550,NEW YORK                 ,ORLEANS,"-10,475","-10,768","-4,070","2,198","8,533",,,,,
33560,NEW YORK                 ,OSWEGO,"48,273","-31,810","27,011","4,514","-32,601",,,,,
33570,NEW YORK                 ,OTSEGO,665,-238,"8,460","-6,801","10,966",,,,,
33580,NEW YORK                 ,PUTNAM,"-96,526","-47,231","26,763","-20,429","-13,530",,,,,
33590,NEW YORK                 ,QUEENS,"-1,889,481","-963,711","370,742","-208,302","163,106",,,,,
33600,NEW YORK                 ,RENSSELAER,"-20,582","11,374","-55,201","-50,261","8,451",,,,,
33610,NEW YORK                 ,RICHMOND,"-378,277","-219,438","-37,265","-132,931","-121,273",,,,,
33620,NEW YORK                 ,ROCKLAND,"-405,924","-241,479","6,482","-145,366","-154,052",,,,,
33630,NEW YORK                 ,ST. LAWRENCE,"-20,422","-13,603","10,042","-18,404","5,147",,,,,
33640,NEW YORK                 ,SARATOGA,"-19,907","9,670","-50,604","-56,388","-17,526",,,,,
33650,NEW YORK                 ,SCHENECTADY,"-21,156","16,729","-42,156","-52,089","-2,672",,,,,
33660,NEW YORK                 ,SCHOHARIE,"-3,424","-2,185",-355,"-1,651",-782,,,,,
33670,NEW YORK                 ,SCHUYLER,"-2,691","-3,295","-1,254","-4,302","-4,615",,,,,
33680,NEW YORK                 ,SENECA,"-24,559","-15,013","-5,303","-4,205","7,896",,,,,
33690,NEW YORK                 ,STEUBEN,"-31,117","-24,952","3,604","-25,845","6,548",,,,,
33700,NEW YORK                 ,SUFFOLK,"271,087","844,913","2,167,653","2,450,200","3,900,219",,,,,
33710,NEW YORK                 ,SULLIVAN,"-10,277","-5,489","25,269","-26,324","-7,013",,,,,
33720,NEW YORK                 ,TIOGA,"-19,371","-27,363","16,888","-17,390","-7,118",,,,,
33730,NEW YORK                 ,TOMPKINS,"-93,690","-55,541","-64,431","-97,889","-65,742",,,,,
33740,NEW YORK                 ,ULSTER,"-191,795","-245,845","-174,563","-158,968","-94,696",,,,,
33750,NEW YORK                 ,WARREN,"11,790","10,876","-35,986","-40,299","-52,878",,,,,
33760,NEW YORK                 ,WASHINGTON,"3,178",266,"-45,008","-39,450","-46,087",,,,,
33770,NEW YORK                 ,WAYNE,"-87,299","-41,407","-23,523","5,712","35,625",,,,,
33800,NEW YORK                 ,WESTCHESTER,"-1,139,439","-619,433","69,492","-359,886","-296,265",,,,,
33900,NEW YORK                 ,WYOMING,"3,092","4,301","10,282","2,017","16,794",,,,,
33910,NEW YORK                 ,YATES,"-7,778","-5,840",-652,"-1,282","2,946",,,,,
34000,NORTH CAROLINA           ,ALAMANCE,"-143,622","-176,061","-151,287","-187,443","-230,958",,,,,
34010,NORTH CAROLINA           ,ALEXANDER,"-55,600","-51,513","-59,788","-44,020","-15,740",,,,,
34020,NORTH CAROLINA           ,ALLEGHANY,"-26,853","-31,011","-21,588","-18,973","-8,415",,,,,
34030,NORTH CAROLINA           ,ANSON,"-54,489","-66,209","-78,357","-50,814","-37,853",,,,,
34040,NORTH CAROLINA           ,ASHE,"-52,787","-47,936","-43,219","-35,016","-19,337",,,,,
34050,NORTH CAROLINA           ,AVERY,"-53,860","-51,266","-57,179","-46,541","-49,808",,,,,
34060,NORTH CAROLINA           ,BEAUFORT,"-53,746","-57,891","-46,972","-43,907","-13,230",,,,,
34070,NORTH CAROLINA           ,BERTIE,"-41,568","-37,501","-45,493","-30,001","-13,171",,,,,
34080,NORTH CAROLINA           ,BLADEN,"-57,479","-45,614","-48,390","-45,966","-18,443",,,,,
34090,NORTH CAROLINA           ,BRUNSWICK,"-200,281","-70,699","23,496","40,232","-25,239",,,,,
34100,NORTH CAROLINA           ,BUNCOMBE,"-962,306","-908,913","-876,235","-826,113","-790,726",,,,,
34110,NORTH CAROLINA           ,BURKE,"-212,236","-212,339","-210,901","-151,347","-40,812",,,,,
34120,NORTH CAROLINA           ,CABARRUS,"-320,760","-295,955","-363,006","-274,502","-221,968",,,,,
34130,NORTH CAROLINA           ,CALDWELL,"-165,309","-150,635","-144,371","-127,955","-29,836",,,,,
34140,NORTH CAROLINA           ,CAMDEN,"-4,693","-4,385","-7,156","-7,375","-1,179",,,,,
34150,NORTH CAROLINA           ,CARTERET,"-110,178","-124,373","-125,888","-89,109","-34,621",,,,,
34160,NORTH CAROLINA           ,CASWELL,"-22,636","-21,480","-26,420","-23,716","-9,906",,,,,
34170,NORTH CAROLINA           ,CATAWBA,"-263,195","-303,559","-273,973","-223,787","-69,886",,,,,
34180,NORTH CAROLINA           ,CHATHAM,"-77,170","-77,334","-57,086","-34,698","-37,361",,,,,
34190,NORTH CAROLINA           ,CHEROKEE,"-52,435","-62,080","-57,589","-43,492","-17,334",,,,,
34200,NORTH CAROLINA           ,CHOWAN,"-24,747","-25,749","-23,578","-23,018","-6,011",,,,,
34210,NORTH CAROLINA           ,CLAY,"-24,215","-23,475","-23,440","-16,757","-7,130",,,,,
34220,NORTH CAROLINA           ,CLEVELAND,"-188,213","-179,095","-177,357","-144,401","-66,838",,,,,
34230,NORTH CAROLINA           ,COLUMBUS,"-101,147","-88,276","-82,613","-63,564","-29,375",,,,,
34240,NORTH CAROLINA           ,CRAVEN,"-150,121","-153,173","-153,444","-121,240","-43,907",,,,,
34250,NORTH CAROLINA           ,CUMBERLAND,"-106,874","-417,063","-392,378","-400,815","-354,155",,,,,
34251,NORTH CAROLINA           ,CURRITUCK,"12,642","17,182","9,827","12,547","17,525",,,,,
34270,NORTH CAROLINA           ,DARE,"-5,510","-3,656","-11,926","-3,772","8,758",,,,,
34280,NORTH CAROLINA           ,DAVIDSON,"-231,069","-215,156","-195,711","-145,778","-59,702",,,,,
34290,NORTH CAROLINA           ,DAVIE,"-58,976","-54,028","-39,911","-35,054","-20,354",,,,,
34300,NORTH CAROLINA           ,DUPLIN,"-105,278","-100,630","-75,135","-61,800","-36,600",,,,,
34310,NORTH CAROLINA           ,DURHAM,"-336,413","-307,522","-215,721","-151,370","-212,181",,,,,
34320,NORTH CAROLINA           ,EDGECOMBE,"-4,848","-35,588","-39,665",92,"-49,649",,,,,
34330,NORTH CAROLINA           ,FORSYTH,"-522,961","-365,780","-294,489","-318,939","-203,985",,,,,
34340,NORTH CAROLINA           ,FRANKLIN,"-91,754","-72,520","-57,958","-53,737","-71,290",,,,,
34350,NORTH CAROLINA           ,GASTON,"-375,270","-353,329","-415,292","-297,490","-246,001",,,,,
34360,NORTH CAROLINA           ,GATES,"-11,072","-8,747","-5,361","-4,381","6,069",,,,,
34370,NORTH CAROLINA           ,GRAHAM,"-18,736","-24,208","-21,109","-18,838","-10,270",,,,,
34380,NORTH CAROLINA           ,GRANVILLE,"-54,327","-67,785","-63,673","-53,811","-31,651",,,,,
34390,NORTH CAROLINA           ,GREENE,"3,661","6,479","7,506","13,228","18,596",,,,,
34400,NORTH CAROLINA           ,GUILFORD,"-475,111","-613,474","-636,272","-729,743","-506,846",,,,,
34410,NORTH CAROLINA           ,HALIFAX,"-87,367","-95,237","-104,244","-81,697","-48,633",,,,,
34420,NORTH CAROLINA           ,HARNETT,"-105,514","-122,397","-123,804","-110,346","-74,429",,,,,
34430,NORTH CAROLINA           ,HAYWOOD,"-309,539","-303,108","-289,983","-255,680","-253,904",,,,,
34440,NORTH CAROLINA           ,HENDERSON,"-626,411","-589,714","-507,093","-512,651","-546,856",,,,,
34450,NORTH CAROLINA           ,HERTFORD,"-47,713","-53,668","-45,781","-35,563","-12,192",,,,,
34460,NORTH CAROLINA           ,HOKE,"-15,346","-28,922","-24,142","-34,218","-32,631",,,,,
34470,NORTH CAROLINA           ,HYDE,"-5,445","-6,650","-5,667","-5,504","-1,653",,,,,
34480,NORTH CAROLINA           ,IREDELL,"-276,596","-299,819","-273,664","-205,285","-89,517",,,,,
