"ESRD - HOSPICE - 2011 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE",,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA
27430,MONTANA                  ,ROSEBUD                ,21," 4,326 ",17.17," 4,326 ",17.17,0,0,0,20,0,0
27440,MONTANA                  ,SANDERS                ,7, -   ,0, -   ,0,0,0,0,7,0,0
27450,MONTANA                  ,SHERIDAN               ,6, -   ,0, -   ,0,0,0,0,6,0,0
27460,MONTANA                  ,SILVER BOW             ,27, -   ,0, -   ,0,0,0,0,25,0,0
27470,MONTANA                  ,STILLWATER             ,4, 561 ,11.69, 561 ,11.69,0,0,0,4,0,0
27480,MONTANA                  ,SWEET GRASS            ,2, -   ,0, -   ,0,0,0,0,2,0,0
27490,MONTANA                  ,TETON                  ,2, -   ,0, -   ,0,0,0,0,1,0,0
27500,MONTANA                  ,TOOLE                  ,2, -   ,0, -   ,0,0,0,0,2,0,0
27510,MONTANA                  ,TREASURE               ,2, -   ,0, -   ,0,0,0,0,2,0,0
27520,MONTANA                  ,VALLEY                 ,9, -   ,0, -   ,0,0,0,0,8,0,0
27530,MONTANA                  ,WHEATLAND              ,1, -   ,0, -   ,0,0,0,0,1,0,0
27540,MONTANA                  ,WIBAUX                 ,1, -   ,0, -   ,0,0,0,0,1,0,0
27550,MONTANA                  ,YELLOWSTONE            ,135," 33,602 ",20.74," 33,602 ",20.74,0,0,0,129,0,0
28000,NEBRASKA                 ,ADAMS                  ,24," 3,005 ",10.43," 3,005 ",10.43,0,0,0,22,0,0
28010,NEBRASKA                 ,ANTELOPE               ,1, -   ,0, -   ,0,0,0,0,1,0,0
28020,NEBRASKA                 ,ARTHUR                 ,1, -   ,0, -   ,0,0,0,0,1,0,0
28030,NEBRASKA                 ,BANNER                 ,1, -   ,0, -   ,0,0,0,0,1,0,0
28040,NEBRASKA                 ,BLAINE                 ,1, -   ,0, -   ,0,0,0,0,1,0,0
28050,NEBRASKA                 ,BOONE                  ,5, -   ,0, -   ,0,0,0,0,5,0,0
28060,NEBRASKA                 ,BOX BUTTE              ,19, -   ,0, -   ,0,0,0,0,18,0,0
28070,NEBRASKA                 ,BOYD                   ,3, -   ,0, -   ,0,0,0,0,3,0,0
28080,NEBRASKA                 ,BROWN                  ,3, -   ,0, -   ,0,0,0,0,2,0,0
28090,NEBRASKA                 ,BUFFALO                ,33, -   ,0, -   ,0,0,0,0,32,0,0
28100,NEBRASKA                 ,BURT                   ,3, 138 ,3.83, 138 ,3.83,0,0,0,3,0,0
28110,NEBRASKA                 ,BUTLER                 ,9," 4,355 ",40.32," 4,355 ",40.32,0,0,0,8,0,0
28120,NEBRASKA                 ,CASS                   ,19," 12,501 ",54.83," 12,501 ",54.83,0,0,0,18,0,0
28130,NEBRASKA                 ,CEDAR                  ,5, -   ,0, -   ,0,0,0,0,5,0,0
28140,NEBRASKA                 ,CHASE                  ,1, -   ,0, -   ,0,0,0,0,1,0,0
28150,NEBRASKA                 ,CHERRY                 ,10, -   ,0, -   ,0,0,0,0,10,0,0
28160,NEBRASKA                 ,CHEYENNE               ,6, -   ,0, -   ,0,0,0,0,6,0,0
28170,NEBRASKA                 ,CLAY                   ,4, 572 ,11.92, 572 ,11.92,0,0,0,4,0,0
28180,NEBRASKA                 ,COLFAX                 ,14, -   ,0, -   ,0,0,0,0,13,0,0
28190,NEBRASKA                 ,CUMING                 ,6, -   ,0, -   ,0,0,0,0,5,0,0
28200,NEBRASKA                 ,CUSTER                 ,11, 826 ,6.26, 826 ,6.26,0,0,0,11,0,0
28210,NEBRASKA                 ,DAKOTA                 ,21," 5,819 ",23.09," 5,819 ",23.09,0,0,0,20,0,0
28220,NEBRASKA                 ,DAWES                  ,5, -   ,0, -   ,0,0,0,0,4,0,0
28230,NEBRASKA                 ,DAWSON                 ,19, -   ,0, -   ,0,0,0,0,19,0,0
28240,NEBRASKA                 ,DEUEL                  ,1, -   ,0, -   ,0,0,0,0,1,0,0
28250,NEBRASKA                 ,DIXON                  ,6," 1,895 ",26.32," 1,895 ",26.32,0,0,0,5,0,0
28260,NEBRASKA                 ,DODGE                  ,37," 1,805 ",4.07," 1,805 ",4.07,0,0,0,35,0,0
28270,NEBRASKA                 ,DOUGLAS                ,593," 158,301 ",22.25," 158,301 ",22.25,0,0,0,567,0,0
28280,NEBRASKA                 ,DUNDY                  ,1, -   ,0, -   ,0,0,0,0,1,0,0
28290,NEBRASKA                 ,FILLMORE               ,4, -   ,0, -   ,0,0,0,0,4,0,0
28300,NEBRASKA                 ,FRANKLIN               ,7, -   ,0, -   ,0,0,0,0,7,0,0
28310,NEBRASKA                 ,FRONTIER               ,3, -   ,0, -   ,0,0,0,0,3,0,0
28320,NEBRASKA                 ,FURNAS                 ,8, -   ,0, -   ,0,0,0,0,8,0,0
28330,NEBRASKA                 ,GAGE                   ,32," 1,100 ",2.86," 1,100 ",2.86,0,0,0,32,0,0
28340,NEBRASKA                 ,GARDEN                 ,3, -   ,0, -   ,0,0,0,0,3,0,0
28350,NEBRASKA                 ,GARFIELD               ,2, -   ,0, -   ,0,0,0,0,2,0,0
28360,NEBRASKA                 ,GOSPER                 ,4, -   ,0, -   ,0,0,0,0,4,0,0
28370,NEBRASKA                 ,GRANT                  ,1, -   ,0, -   ,0,0,0,0,1,0,0
28380,NEBRASKA                 ,GREELEY                ,2, -   ,0, -   ,0,0,0,0,1,0,0
28390,NEBRASKA                 ,HALL                   ,69, -   ,0, -   ,0,0,0,0,65,0,0
28400,NEBRASKA                 ,HAMILTON               ,8, -   ,0, -   ,0,0,0,0,8,0,0
28410,NEBRASKA                 ,HARLAN                 ,1, -   ,0, -   ,0,0,0,0,1,0,0
28420,NEBRASKA                 ,HAYES                  ,1, -   ,0, -   ,0,0,0,0,1,0,0
28430,NEBRASKA                 ,HITCHCOCK              ,3, -   ,0, -   ,0,0,0,0,3,0,0
28440,NEBRASKA                 ,HOLT                   ,10, -   ,0, -   ,0,0,0,0,10,0,0
28450,NEBRASKA                 ,HOOKER                 ,2, -   ,0, -   ,0,0,0,0,2,0,0
28460,NEBRASKA                 ,HOWARD                 ,6, -   ,0, -   ,0,0,0,0,5,0,0
28470,NEBRASKA                 ,JEFFERSON              ,7, -   ,0, -   ,0,0,0,0,7,0,0
28480,NEBRASKA                 ,JOHNSON                ,1, -   ,0, -   ,0,0,0,0,1,0,0
28490,NEBRASKA                 ,KEARNEY                ,8, -   ,0, -   ,0,0,0,0,8,0,0
28500,NEBRASKA                 ,KEITH                  ,7, -   ,0, -   ,0,0,0,0,7,0,0
28510,NEBRASKA                 ,KEYA PAHA              ,1, -   ,0, -   ,0,0,0,0,1,0,0
28520,NEBRASKA                 ,KIMBALL                ,1, -   ,0, -   ,0,0,0,0,1,0,0
28530,NEBRASKA                 ,KNOX                   ,15, 646 ,3.59, 646 ,3.59,0,0,0,15,0,0
28540,NEBRASKA                 ,LANCASTER              ,226," 16,282 ",6," 16,282 ",6,0,0,0,212,0,0
28550,NEBRASKA                 ,LINCOLN                ,37, -   ,0, -   ,0,0,0,0,36,0,0
28560,NEBRASKA                 ,LOGAN                  ,1, -   ,0, -   ,0,0,0,0,1,0,0
28570,NEBRASKA                 ,LOUP                   ,1, -   ,0, -   ,0,0,0,0,1,0,0
28580,NEBRASKA                 ,MCPHERSON              ,1, -   ,0, -   ,0,0,0,0,1,0,0
28590,NEBRASKA                 ,MADISON                ,36," 1,513 ",3.5," 1,513 ",3.5,0,0,0,33,0,0
28600,NEBRASKA                 ,MERRICK                ,6, -   ,0, -   ,0,0,0,0,6,0,0
28610,NEBRASKA                 ,MORRILL                ,6, -   ,0, -   ,0,0,0,0,6,0,0
28620,NEBRASKA                 ,NANCE                  ,5," 2,477 ",41.28," 2,477 ",41.28,0,0,0,5,0,0
28630,NEBRASKA                 ,NEMAHA                 ,6, -   ,0, -   ,0,0,0,0,6,0,0
28640,NEBRASKA                 ,NUCKOLLS               ,4, -   ,0, -   ,0,0,0,0,3,0,0
28650,NEBRASKA                 ,OTOE                   ,8," 14,477 ",150.8," 14,477 ",150.8,0,0,0,8,0,0
28660,NEBRASKA                 ,PAWNEE                 ,4, -   ,0, -   ,0,0,0,0,4,0,0
28670,NEBRASKA                 ,PERKINS                ,2, -   ,0, -   ,0,0,0,0,2,0,0
28680,NEBRASKA                 ,PHELPS                 ,4, 275 ,5.73, 275 ,5.73,0,0,0,4,0,0
28690,NEBRASKA                 ,PIERCE                 ,7," 1,101 ",13.11," 1,101 ",13.11,0,0,0,7,0,0
28700,NEBRASKA                 ,PLATTE                 ,26, -   ,0, -   ,0,0,0,0,24,0,0
28710,NEBRASKA                 ,POLK                   ,8, -   ,0, -   ,0,0,0,0,7,0,0
28720,NEBRASKA                 ,RED WILLOW             ,20," 1,716 ",7.15," 1,716 ",7.15,0,0,0,19,0,0
28730,NEBRASKA                 ,RICHARDSON             ,14, -   ,0, -   ,0,0,0,0,14,0,0
28740,NEBRASKA                 ,ROCK                   ,1, -   ,0, -   ,0,0,0,0,1,0,0
28750,NEBRASKA                 ,SALINE                 ,13, -   ,0, -   ,0,0,0,0,13,0,0
28760,NEBRASKA                 ,SARPY                  ,96," 11,872 ",10.31," 11,872 ",10.31,0,0,0,90,0,0
28770,NEBRASKA                 ,SAUNDERS               ,21, -   ,0, -   ,0,0,0,0,21,0,0
28780,NEBRASKA                 ,SCOTTS BLUFF           ,53, 858 ,1.35, 858 ,1.35,0,0,0,52,0,0
28790,NEBRASKA                 ,SEWARD                 ,10, -   ,0, -   ,0,0,0,0,10,0,0
28800,NEBRASKA                 ,SHERIDAN               ,3, -   ,0, -   ,0,0,0,0,3,0,0
28810,NEBRASKA                 ,SHERMAN                ,2, -   ,0, -   ,0,0,0,0,2,0,0
28820,NEBRASKA                 ,SIOUX                  ,1, -   ,0, -   ,0,0,0,0,1,0,0
28830,NEBRASKA                 ,STANTON                ,2, -   ,0, -   ,0,0,0,0,1,0,0
28840,NEBRASKA                 ,THAYER                 ,3, -   ,0, -   ,0,0,0,0,3,0,0
28850,NEBRASKA                 ,THOMAS                 ,1, -   ,0, -   ,0,0,0,0,1,0,0
28860,NEBRASKA                 ,THURSTON               ,29, -   ,0, -   ,0,0,0,0,27,0,0
28870,NEBRASKA                 ,VALLEY                 ,3, 615 ,17.08, 615 ,17.08,0,0,0,3,0,0
28880,NEBRASKA                 ,WASHINGTON             ,18, -   ,0, -   ,0,0,0,0,16,0,0
28890,NEBRASKA                 ,WAYNE                  ,1, -   ,0, -   ,0,0,0,0,1,0,0
28900,NEBRASKA                 ,WEBSTER                ,1," 1,238 ",103.17," 1,238 ",103.17,0,0,0,1,0,0
28910,NEBRASKA                 ,WHEELER                ,1, -   ,0, -   ,0,0,0,0,1,0,0
28920,NEBRASKA                 ,YORK                   ,21," 2,339 ",9.28," 2,339 ",9.28,0,0,0,21,0,0
29000,NEVADA                   ,CHURCHILL              ,31," 7,829 ",21.05," 7,829 ",21.05,0,0,0,28,0,0
29010,NEVADA                   ,CLARK                  ,2004," 469,035 ",19.5," 469,035 ",19.5,0,0,0,1828,0,0
29020,NEVADA                   ,DOUGLAS                ,35," 7,532 ",17.93," 7,532 ",17.93,0,0,0,34,0,0
29030,NEVADA                   ,ELKO                   ,49, -   ,0, -   ,0,0,0,0,45,0,0
29040,NEVADA                   ,ESMERALDA              ,1, -   ,0, -   ,0,0,0,0,1,0,0
29050,NEVADA                   ,EUREKA                 ,1, -   ,0, -   ,0,0,0,0,1,0,0
29060,NEVADA                   ,HUMBOLDT               ,12, -   ,0, -   ,0,0,0,0,11,0,0
29070,NEVADA                   ,LANDER                 ,3, -   ,0, -   ,0,0,0,0,3,0,0
29080,NEVADA                   ,LINCOLN                ,12, -   ,0, -   ,0,0,0,0,11,0,0
29090,NEVADA                   ,LYON                   ,66," 1,035 ",1.31," 1,035 ",1.31,0,0,0,61,0,0
29100,NEVADA                   ,MINERAL                ,5, -   ,0, -   ,0,0,0,0,4,0,0
29110,NEVADA                   ,NYE                    ,52," 6,194 ",9.93," 6,194 ",9.93,0,0,0,50,0,0
29120,NEVADA                   ,CARSON CITY            ,77," 3,978 ",4.31," 3,978 ",4.31,0,0,0,70,0,0
29130,NEVADA                   ,PERSHING               ,3, -   ,0, -   ,0,0,0,0,3,0,0
29140,NEVADA                   ,STOREY                 ,1, -   ,0, -   ,0,0,0,0,1,0,0
29150,NEVADA                   ,WASHOE                 ,357," 38,748 ",9.04," 38,748 ",9.04,0,0,0,332,0,0
29160,NEVADA                   ,WHITE PINE             ,8, -   ,0, -   ,0,0,0,0,8,0,0
30000,NEW HAMPSHIRE            ,BELKNAP                ,43, -   ,0, -   ,0,0,0,0,40,0,0
30010,NEW HAMPSHIRE            ,CARROLL                ,31," 3,816 ",10.26," 3,816 ",10.26,0,0,0,30,0,0
30020,NEW HAMPSHIRE            ,CHESHIRE               ,65, -   ,0, -   ,0,0,0,0,60,0,0
30030,NEW HAMPSHIRE            ,COOS                   ,40, -   ,0, -   ,0,0,0,0,38,0,0
30040,NEW HAMPSHIRE            ,GRAFTON                ,52, -   ,0, -   ,0,0,0,0,44,0,0
30050,NEW HAMPSHIRE            ,HILLSBOROUGH           ,274," 15,415 ",4.69," 15,415 ",4.69,0,0,0,251,0,0
30060,NEW HAMPSHIRE            ,MERRIMACK              ,85," 14,548 ",14.26," 14,548 ",14.26,0,0,0,75,0,0
30070,NEW HAMPSHIRE            ,ROCKINGHAM             ,225," 18,478 ",6.84," 18,478 ",6.84,0,0,0,216,0,0
30080,NEW HAMPSHIRE            ,STRAFFORD              ,92," 9,746 ",8.83," 9,746 ",8.83,0,0,0,89,0,0
30090,NEW HAMPSHIRE            ,SULLIVAN               ,26, -   ,0, -   ,0,0,0,0,23,0,0
31000,NEW JERSEY               ,ATLANTIC               ,507," 248,203 ",40.8," 248,203 ",40.8,0,0,0,477,0,0
31100,NEW JERSEY               ,BERGEN                 ,1104," 96,676 ",7.3," 96,676 ",7.3,0,0,0,1043,0,0
31150,NEW JERSEY               ,BURLINGTON             ,602," 72,666 ",10.06," 72,666 ",10.06,0,0,0,573,0,0
31160,NEW JERSEY               ,CAMDEN                 ,856," 133,438 ",12.99," 133,438 ",12.99,0,0,0,791,0,0
31180,NEW JERSEY               ,CAPE MAY               ,175," 96,934 ",46.16," 96,934 ",46.16,0,0,0,170,0,0
31190,NEW JERSEY               ,CUMBERLAND             ,302," 16,531 ",4.56," 16,531 ",4.56,0,0,0,295,0,0
31200,NEW JERSEY               ,ESSEX                  ,1820," 199,211 ",9.12," 199,211 ",9.12,0,0,0,1684,0,0
31220,NEW JERSEY               ,GLOUCESTER             ,334," 95,621 ",23.86," 95,621 ",23.86,0,0,0,309,0,0
31230,NEW JERSEY               ,HUDSON                 ,865," 91,119 ",8.78," 91,119 ",8.78,0,0,0,809,0,0
31250,NEW JERSEY               ,HUNTERDON              ,75," 15,219 ",16.91," 15,219 ",16.91,0,0,0,69,0,0
31260,NEW JERSEY               ,MERCER                 ,644," 85,853 ",11.11," 85,853 ",11.11,0,0,0,604,0,0
31270,NEW JERSEY               ,MIDDLESEX              ,983," 68,730 ",5.83," 68,730 ",5.83,0,0,0,919,0,0
31290,NEW JERSEY               ,MONMOUTH               ,890," 75,232 ",7.04," 75,232 ",7.04,0,0,0,848,0,0
31300,NEW JERSEY               ,MORRIS                 ,465," 32,369 ",5.8," 32,369 ",5.8,0,0,0,436,0,0
31310,NEW JERSEY               ,OCEAN                  ,879," 163,169 ",15.47," 163,169 ",15.47,0,0,0,843,0,0
31320,NEW JERSEY               ,PASSAIC                ,823," 17,745 ",1.8," 17,745 ",1.8,0,0,0,770,0,0
31340,NEW JERSEY               ,SALEM                  ,109," 13,016 ",9.95," 13,016 ",9.95,0,0,0,103,0,0
31350,NEW JERSEY               ,SOMERSET               ,298," 15,327 ",4.29," 15,327 ",4.29,0,0,0,273,0,0
31360,NEW JERSEY               ,SUSSEX                 ,152," 16,927 ",9.28," 16,927 ",9.28,0,0,0,142,0,0
31370,NEW JERSEY               ,UNION                  ,851," 20,708 ",2.03," 20,708 ",2.03,0,0,0,780,0,0
31390,NEW JERSEY               ,WARREN                 ,108," 1,174 ",0.91," 1,174 ",0.91,0,0,0,102,0,0
32000,NEW MEXICO               ,BERNALILLO             ,632," 192,850 ",25.43," 192,850 ",25.43,0,0,0,595,0,0
32010,NEW MEXICO               ,CATRON                 ,3, -   ,0, -   ,0,0,0,0,3,0,0
32020,NEW MEXICO               ,CHAVES                 ,122," 90,364 ",61.72," 90,364 ",61.72,0,0,0,117,0,0
32025,NEW MEXICO               ,CIBOLA                 ,119," 6,071 ",4.25," 6,071 ",4.25,0,0,0,116,0,0
32030,NEW MEXICO               ,COLFAX                 ,20, -   ,0, -   ,0,0,0,0,18,0,0
32040,NEW MEXICO               ,CURRY                  ,69," 8,033 ",9.7," 8,033 ",9.7,0,0,0,68,0,0
32050,NEW MEXICO               ,DEBACA                 ,5, -   ,0, -   ,0,0,0,0,5,0,0
32060,NEW MEXICO               ,DONA ANA               ,303," 36,631 ",10.07," 36,631 ",10.07,0,0,0,291,0,0
32070,NEW MEXICO               ,EDDY                   ,77," 8,785 ",9.51," 8,785 ",9.51,0,0,0,75,0,0
32080,NEW MEXICO               ,GRANT                  ,40, -   ,0, -   ,0,0,0,0,39,0,0
32090,NEW MEXICO               ,GUADALUPE              ,8, -   ,0, -   ,0,0,0,0,7,0,0
32100,NEW MEXICO               ,HARDING                ,1, -   ,0, -   ,0,0,0,0,1,0,0
32110,NEW MEXICO               ,HIDALGO                ,5, -   ,0, -   ,0,0,0,0,5,0,0
32120,NEW MEXICO               ,LEA                    ,92," 24,328 ",22.04," 24,328 ",22.04,0,0,0,92,0,0
32130,NEW MEXICO               ,LINCOLN                ,21, -   ,0, -   ,0,0,0,0,20,0,0
32131,NEW MEXICO               ,LOS ALAMOS             ,9, -   ,0, -   ,0,0,0,0,9,0,0
32140,NEW MEXICO               ,LUNA                   ,39, -   ,0, -   ,0,0,0,0,38,0,0
32150,NEW MEXICO               ,MCKINLEY               ,296," 1,339 ",0.38," 1,339 ",0.38,0,0,0,282,0,0
32160,NEW MEXICO               ,MORA                   ,7, -   ,0, -   ,0,0,0,0,7,0,0
32170,NEW MEXICO               ,OTERO                  ,60," 39,791 ",55.27," 39,791 ",55.27,0,0,0,57,0,0
32180,NEW MEXICO               ,QUAY                   ,10," 4,184 ",34.87," 4,184 ",34.87,0,0,0,10,0,0
32190,NEW MEXICO               ,RIO ARRIBA             ,71, -   ,0, -   ,0,0,0,0,67,0,0
32200,NEW MEXICO               ,ROOSEVELT              ,22, 280 ,1.06, 280 ,1.06,0,0,0,22,0,0
32210,NEW MEXICO               ,SANDOVAL               ,144," 4,201 ",2.43," 4,201 ",2.43,0,0,0,137,0,0
32220,NEW MEXICO               ,SAN JUAN               ,279," 4,385 ",1.31," 4,385 ",1.31,0,0,0,270,0,0
32230,NEW MEXICO               ,SAN MIGUEL             ,42," 1,426 ",2.83," 1,426 ",2.83,0,0,0,40,0,0
32240,NEW MEXICO               ,SANTA FE               ,109," 6,499 ",4.97," 6,499 ",4.97,0,0,0,104,0,0
32250,NEW MEXICO               ,SIERRA                 ,15," 1,250 ",6.94," 1,250 ",6.94,0,0,0,15,0,0
32260,NEW MEXICO               ,SOCORRO                ,19, -   ,0, -   ,0,0,0,0,18,0,0
32270,NEW MEXICO               ,TAOS                   ,50, -   ,0, -   ,0,0,0,0,49,0,0
32280,NEW MEXICO               ,TORRANCE               ,11," 1,007 ",7.63," 1,007 ",7.63,0,0,0,10,0,0
32290,NEW MEXICO               ,UNION                  ,6, -   ,0, -   ,0,0,0,0,4,0,0
32300,NEW MEXICO               ,VALENCIA               ,87, -   ,0, -   ,0,0,0,0,83,0,0
33000,NEW YORK                 ,ALBANY                 ,337," 30,629 ",7.57," 30,629 ",7.57,0,0,0,313,0,0
33010,NEW YORK                 ,ALLEGANY               ,33," 1,197 ",3.02," 1,197 ",3.02,0,0,0,32,0,0
33020,NEW YORK                 ,BRONX                  ,1988," 192,940 ",8.09," 192,940 ",8.09,0,0,0,1816,0,0
33030,NEW YORK                 ,BROOME                 ,247," 4,762 ",1.61," 4,762 ",1.61,0,0,0,238,0,0
33040,NEW YORK                 ,CATTARAUGUS            ,86, 449 ,0.44, 449 ,0.44,0,0,0,82,0,0
33050,NEW YORK                 ,CAYUGA                 ,87, -   ,0, -   ,0,0,0,0,83,0,0
33060,NEW YORK                 ,CHAUTAUQUA             ,163," 14,563 ",7.45," 14,563 ",7.45,0,0,0,154,0,0
33070,NEW YORK                 ,CHEMUNG                ,118," 4,692 ",3.31," 4,692 ",3.31,0,0,0,114,0,0
33080,NEW YORK                 ,CHENANGO               ,43, 266 ,0.52, 266 ,0.52,0,0,0,42,0,0
33090,NEW YORK                 ,CLINTON                ,109," 2,008 ",1.54," 2,008 ",1.54,0,0,0,107,0,0
33200,NEW YORK                 ,COLUMBIA               ,86, 596 ,0.58, 596 ,0.58,0,0,0,81,0,0
33210,NEW YORK                 ,CORTLAND               ,42," 1,618 ",3.21," 1,618 ",3.21,0,0,0,41,0,0
33220,NEW YORK                 ,DELAWARE               ,48, -   ,0, -   ,0,0,0,0,47,0,0
33230,NEW YORK                 ,DUTCHESS               ,314," 27,927 ",7.41," 27,927 ",7.41,0,0,0,295,0,0
33240,NEW YORK                 ,ERIE                   ,985," 98,087 ",8.3," 98,087 ",8.3,0,0,0,909,0,0
33260,NEW YORK                 ,ESSEX                  ,58, -   ,0, -   ,0,0,0,0,55,0,0
33270,NEW YORK                 ,FRANKLIN               ,71," 11,454 ",13.44," 11,454 ",13.44,0,0,0,69,0,0
33280,NEW YORK                 ,FULTON                 ,40," 16,330 ",34.02," 16,330 ",34.02,0,0,0,40,0,0
33290,NEW YORK                 ,GENESEE                ,67," 29,912 ",37.2," 29,912 ",37.2,0,0,0,65,0,0
33300,NEW YORK                 ,GREENE                 ,63," 4,541 ",6.01," 4,541 ",6.01,0,0,0,62,0,0
33310,NEW YORK                 ,HAMILTON               ,5, -   ,0, -   ,0,0,0,0,5,0,0
33320,NEW YORK                 ,HERKIMER               ,66, 135 ,0.17, 135 ,0.17,0,0,0,64,0,0
33330,NEW YORK                 ,JEFFERSON              ,125, 672 ,0.45, 672 ,0.45,0,0,0,118,0,0
33331,NEW YORK                 ,KINGS                  ,3196," 107,581 ",2.81," 107,581 ",2.81,0,0,0,2882,0,0
33340,NEW YORK                 ,LEWIS                  ,27, -   ,0, -   ,0,0,0,0,27,0,0
33350,NEW YORK                 ,LIVINGSTON             ,39," 12,310 ",26.3," 12,310 ",26.3,0,0,0,34,0,0
33360,NEW YORK                 ,MADISON                ,75," 5,214 ",5.79," 5,214 ",5.79,0,0,0,69,0,0
33370,NEW YORK                 ,MONROE                 ,809," 69,100 ",7.12," 69,100 ",7.12,0,0,0,766,0,0
33380,NEW YORK                 ,MONTGOMERY             ,63," 4,686 ",6.2," 4,686 ",6.2,0,0,0,62,0,0
33400,NEW YORK                 ,NASSAU                 ,1546," 142,945 ",7.71," 142,945 ",7.71,0,0,0,1431,0,0
33420,NEW YORK                 ,NEW YORK               ,1781," 96,942 ",4.54," 96,942 ",4.54,0,0,0,1605,0,0
33500,NEW YORK                 ,NIAGARA                ,257," 48,262 ",15.65," 48,262 ",15.65,0,0,0,239,0,0
33510,NEW YORK                 ,ONEIDA                 ,287, 138 ,0.04, 138 ,0.04,0,0,0,278,0,0
33520,NEW YORK                 ,ONONDAGA               ,618," 98,143 ",13.23," 98,143 ",13.23,0,0,0,594,0,0
33530,NEW YORK                 ,ONTARIO                ,82," 5,085 ",5.17," 5,085 ",5.17,0,0,0,80,0,0
33540,NEW YORK                 ,ORANGE                 ,411, 984 ,0.2, 984 ,0.2,0,0,0,392,0,0
33550,NEW YORK                 ,ORLEANS                ,26," 12,355 ",39.6," 12,355 ",39.6,0,0,0,26,0,0
33560,NEW YORK                 ,OSWEGO                 ,127," 2,383 ",1.56," 2,383 ",1.56,0,0,0,122,0,0
33570,NEW YORK                 ,OTSEGO                 ,75," 58,678 ",65.2," 58,678 ",65.2,0,0,0,68,0,0
33580,NEW YORK                 ,PUTNAM                 ,64," 3,192 ",4.16," 3,192 ",4.16,0,0,0,63,0,0
33590,NEW YORK                 ,QUEENS                 ,2568," 125,749 ",4.08," 125,749 ",4.08,0,0,0,2338,0,0
33600,NEW YORK                 ,RENSSELAER             ,160," 5,441 ",2.83," 5,441 ",2.83,0,0,0,149,0,0
33610,NEW YORK                 ,RICHMOND               ,501," 10,189 ",1.69," 10,189 ",1.69,0,0,0,459,0,0
33620,NEW YORK                 ,ROCKLAND               ,342," 13,363 ",3.26," 13,363 ",3.26,0,0,0,323,0,0
33630,NEW YORK                 ,ST  LAWRENCE           ,132," 26,823 ",16.93," 26,823 ",16.93,0,0,0,129,0,0
33640,NEW YORK                 ,SARATOGA               ,189," 16,616 ",7.33," 16,616 ",7.33,0,0,0,179,0,0
33650,NEW YORK                 ,SCHENECTADY            ,192," 33,240 ",14.43," 33,240 ",14.43,0,0,0,181,0,0
33660,NEW YORK                 ,SCHOHARIE              ,40, 553 ,1.15, 553 ,1.15,0,0,0,35,0,0
33670,NEW YORK                 ,SCHUYLER               ,12, 270 ,1.88, 270 ,1.88,0,0,0,12,0,0
33680,NEW YORK                 ,SENECA                 ,25, 399 ,1.33, 399 ,1.33,0,0,0,22,0,0
33690,NEW YORK                 ,STEUBEN                ,95, -   ,0, -   ,0,0,0,0,88,0,0
33700,NEW YORK                 ,SUFFOLK                ,1595," 89,473 ",4.67," 89,473 ",4.67,0,0,0,1478,0,0
33710,NEW YORK                 ,SULLIVAN               ,83," 13,179 ",13.23," 13,179 ",13.23,0,0,0,81,0,0
33720,NEW YORK                 ,TIOGA                  ,53, 277 ,0.44, 277 ,0.44,0,0,0,51,0,0
33730,NEW YORK                 ,TOMPKINS               ,50," 2,134 ",3.56," 2,134 ",3.56,0,0,0,49,0,0
33740,NEW YORK                 ,ULSTER                 ,173," 5,607 ",2.7," 5,607 ",2.7,0,0,0,166,0,0
33750,NEW YORK                 ,WARREN                 ,71, -   ,0, -   ,0,0,0,0,71,0,0
33760,NEW YORK                 ,WASHINGTON             ,62," 5,372 ",7.22," 5,372 ",7.22,0,0,0,58,0,0
33770,NEW YORK                 ,WAYNE                  ,84," 1,240 ",1.23," 1,240 ",1.23,0,0,0,80,0,0
33800,NEW YORK                 ,WESTCHESTER            ,1148," 36,251 ",2.63," 36,251 ",2.63,0,0,0,1080,0,0
33900,NEW YORK                 ,WYOMING                ,28, -   ,0, -   ,0,0,0,0,27,0,0
33910,NEW YORK                 ,YATES                  ,15, 413 ,2.29, 413 ,2.29,0,0,0,14,0,0
34000,NORTH CAROLINA           ,ALAMANCE               ,267," 88,745 ",27.7," 88,745 ",27.7,0,0,0,260,0,0
34010,NORTH CAROLINA           ,ALEXANDER              ,40, -   ,0, -   ,0,0,0,0,38,0,0
34020,NORTH CAROLINA           ,ALLEGHANY              ,10," 8,149 ",67.91," 8,149 ",67.91,0,0,0,10,0,0
34030,NORTH CAROLINA           ,ANSON                  ,82," 6,698 ",6.81," 6,698 ",6.81,0,0,0,80,0,0
34040,NORTH CAROLINA           ,ASHE                   ,28, -   ,0, -   ,0,0,0,0,29,0,0
