"SNF Wage Indices bt Fiscal Year -- Note: ""A"" and ""B"" designation indicate that there was a mid-year change in the index due to change in claims processor during the year.",,,,,,,,,,
County code,State,County name,CBSA 2013,SNF Wage 2007,SNF Wage 2008,SNF Wage 2009 A,SNF Wage 2009 B,SNF Wage 2010,SNF Wage 2011,SNF Wage 2013
26480,MO,JASPER,27900, 0.8605 , 0.8951 , NA , 0.9406 , 0.8285 , 0.8214 , 0.7828 
26490,MO,JEFFERSON,41180, 0.9005 , 0.9024 , NA , 0.9006 , 0.9102 , 0.9090 , 0.9420 
26500,MO,JOHNSON,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26510,MO,KNOX,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26520,MO,LACLEDE,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26530,MO,LAFAYETTE,28140, 0.9495 , 0.9504 , NA , 0.9610 , 0.9679 , 0.9652 , 0.9614 
26540,MO,LAWRENCE,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26541,MO,LEWIS,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26560,MO,LINCOLN,41180, 0.9005 , 0.9024 , NA , 0.9006 , 0.9102 , 0.9090 , 0.9420 
26570,MO,LINN,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26580,MO,LIVINGSTON,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26590,MO,MCDONALD,22220, 0.8865 , 0.8742 , NA , 0.8970 , 0.8775 , 0.8616 , 0.9288 
26600,MO,MACON,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26601,MO,MADISON,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26620,MO,MARIES,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26630,MO,MARION,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26631,MO,MERCER,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26650,MO,MILLER,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26660,MO,MISSISSIPPI,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26670,MO,MONITEAU,27620, 0.8332 , 0.8478 , NA , 0.8775 , 0.8709 , 0.8434 , 0.8263 
26680,MO,MONROE,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26690,MO,MONTGOMERY,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26700,MO,MORGAN,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26710,MO,NEW MADRID,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26720,MO,NEWTON,27900, 0.8605 , 0.8951 , NA , 0.9406 , 0.8285 , 0.8214 , 0.7828 
26730,MO,NODAWAY,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26740,MO,OREGON,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26750,MO,OSAGE,27620, 0.8332 , 0.8478 , NA , 0.8775 , 0.8709 , 0.8434 , 0.8263 
26751,MO,OZARK,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26770,MO,PEMISCOT,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26780,MO,PERRY,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26790,MO,PETTIS,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26800,MO,PHELPS,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26810,MO,PIKE,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26820,MO,PLATTE,28140, 0.9495 , 0.9504 , NA , 0.9610 , 0.9679 , 0.9652 , 0.9614 
26821,MO,POLK,44180, 0.8469 , 0.8695 , NA , 0.8424 , 0.8453 , 0.8371 , 0.8581 
26840,MO,PULASKI,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26850,MO,PUTNAM,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26860,MO,RALLS,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26870,MO,RANDOLPH,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26880,MO,RAY,28140, 0.9495 , 0.9504 , NA , 0.9610 , 0.9679 , 0.9652 , 0.9614 
26881,MO,REYNOLDS,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26900,MO,RIPLEY,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26910,MO,ST. CHARLES,41180, 0.9005 , 0.9024 , NA , 0.9006 , 0.9102 , 0.9090 , 0.9420 
26911,MO,ST. CLAIR,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26930,MO,ST. FRANCOIS,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26940,MO,ST. LOUIS,41180, 0.9005 , 0.9024 , NA , 0.9006 , 0.9102 , 0.9090 , 0.9420 
26950,MO,ST. LOUIS CITY,41180, 0.9005 , 0.9024 , NA , 0.9006 , 0.9102 , 0.9090 , 0.9420 
26960,MO,STE. GENEVIEVE,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26970,MO,SALINE,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26980,MO,SCHUYLER,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26981,MO,SCOTLAND,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26982,MO,SCOTT,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26983,MO,SHANNON,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26984,MO,SHELBY,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26985,MO,STODDARD,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26986,MO,STONE,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26987,MO,SULLIVAN,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26988,MO,TANEY,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26989,MO,TEXAS,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26990,MO,VERNON,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26991,MO,WARREN,41180, 0.9005 , 0.9024 , NA , 0.9006 , 0.9102 , 0.9090 , 0.9420 
26992,MO,WASHINGTON,41180, 0.9005 , 0.9024 , NA , 0.9006 , 0.9102 , 0.9090 , 0.9420 
26993,MO,WAYNE,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26994,MO,WEBSTER,44180, 0.8469 , 0.8695 , NA , 0.8424 , 0.8453 , 0.8371 , 0.8581 
26995,MO,WORTH,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
26996,MO,WRIGHT,NA, 0.7927 , 0.7930 , NA , 0.7982 , 0.7671 , 0.7655 , 0.7622 
27000,MT,BEAVERHEAD,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27010,MT,BIG HORN,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27020,MT,BLAINE,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27030,MT,BROADWATER,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27040,MT,CARBON,13740, 0.8712 , 0.8666 , NA , 0.8805 , 0.8781 , 0.8674 , 0.8737 
27050,MT,CARTER,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27060,MT,CASCADE,24500, 0.8598 , 0.8675 , NA , 0.8784 , 0.8354 , 0.8289 , 0.7927 
27070,MT,CHOUTEAU,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27080,MT,CUSTER,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27090,MT,DANIELS,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27100,MT,DAWSON,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27110,MT,DEER LODGE,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27120,MT,FALLON,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27130,MT,FERGUS,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27140,MT,FLATHEAD,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27150,MT,GALLATIN,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27160,MT,GARFIELD,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27170,MT,GLACIER,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27180,MT,GOLDEN VALLEY,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27190,MT,GRANITE,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27200,MT,HILL,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27210,MT,JEFFERSON,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27220,MT,JUDITH BASIN,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27230,MT,LAKE,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27240,MT,LEWIS AND CLARK,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27250,MT,LIBERTY,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27260,MT,LINCOLN,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27270,MT,MCCONE,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27280,MT,MADISON,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27290,MT,MEAGHER,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27300,MT,MINERAL,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27310,MT,MISSOULA,33540, 0.8928 , 0.8953 , NA , 0.8973 , 0.9206 , 0.8921 , 0.9001 
27320,MT,MUSSELSHELL,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27330,MT,PARK,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27340,MT,PETROLEUM,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27350,MT,PHILLIPS,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27360,MT,PONDERA,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27370,MT,POWDER RIVER,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27380,MT,POWELL,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27390,MT,PRAIRIE,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27400,MT,RAVALLI,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27410,MT,RICHLAND,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27420,MT,ROOSEVELT,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27430,MT,ROSEBUD,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27440,MT,SANDERS,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27450,MT,SHERIDAN,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27460,MT,SILVER BOW,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27470,MT,STILLWATER,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27480,MT,SWEET GRASS,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27490,MT,TETON,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27500,MT,TOOLE,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27510,MT,TREASURE,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27520,MT,VALLEY,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27530,MT,WHEATLAND,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27540,MT,WIBAUX,NA, 0.8590 , 0.8379 , NA , 0.8658 , 0.8399 , 0.8517 , 0.8600 
27550,MT,YELLOWSTONE,13740, 0.8712 , 0.8666 , NA , 0.8805 , 0.8781 , 0.8674 , 0.8737 
28000,NE,ADAMS,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28010,NE,ANTELOPE,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28020,NE,ARTHUR,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28030,NE,BANNER,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28040,NE,BLAINE,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28050,NE,BOONE,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28060,NE,BOX BUTTE,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28070,NE,BOYD,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28080,NE,BROWN,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28090,NE,BUFFALO,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28100,NE,BURT,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28110,NE,BUTLER,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28120,NE,CASS,36540, 0.9450 , 0.9561 , NA , 0.9441 , 0.9608 , 0.9583 , 1.0037 
28130,NE,CEDAR,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28140,NE,CHASE,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28150,NE,CHERRY,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28160,NE,CHEYENNE,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28170,NE,CLAY,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28180,NE,COLFAX,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28190,NE,CUMING,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28200,NE,CUSTER,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28210,NE,DAKOTA,43580, 0.9200 , 0.9251 , NA , 0.8915 , 0.9094 , 0.9091 , 0.9010 
28220,NE,DAWES,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28230,NE,DAWSON,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28240,NE,DEUEL,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28250,NE,DIXON,43580, 0.9200 , 0.9251 , NA , 0.8915 , 0.9094 , 0.9091 , 0.9010 
28260,NE,DODGE,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28270,NE,DOUGLAS,36540, 0.9450 , 0.9561 , NA , 0.9441 , 0.9608 , 0.9583 , 1.0037 
28280,NE,DUNDY,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28290,NE,FILLMORE,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28300,NE,FRANKLIN,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28310,NE,FRONTIER,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28320,NE,FURNAS,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28330,NE,GAGE,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28340,NE,GARDEN,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28350,NE,GARFIELD,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28360,NE,GOSPER,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28370,NE,GRANT,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28380,NE,GREELEY,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28390,NE,HALL,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28400,NE,HAMILTON,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28410,NE,HARLAN,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28420,NE,HAYES,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28430,NE,HITCHCOCK,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28440,NE,HOLT,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28450,NE,HOOKER,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28460,NE,HOWARD,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28470,NE,JEFFERSON,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28480,NE,JOHNSON,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28490,NE,KEARNEY,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28500,NE,KEITH,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28510,NE,KEYA PAHA,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28520,NE,KIMBALL,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28530,NE,KNOX,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28540,NE,LANCASTER,30700, 1.0092 , 1.0051 , NA , 0.9759 , 0.9563 , 0.9617 , 0.9726 
28550,NE,LINCOLN,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28560,NE,LOGAN,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28570,NE,LOUP,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28580,NE,MCPHERSON,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28590,NE,MADISON,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28600,NE,MERRICK,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28610,NE,MORRILL,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28620,NE,NANCE,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28630,NE,NEMAHA,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28640,NE,NUCKOLLS,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28650,NE,OTOE,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28660,NE,PAWNEE,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28670,NE,PERKINS,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28680,NE,PHELPS,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28690,NE,PIERCE,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28700,NE,PLATTE,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28710,NE,POLK,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28720,NE,RED WILLOW,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28730,NE,RICHARDSON,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28740,NE,ROCK,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28750,NE,SALINE,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28760,NE,SARPY,36540, 0.9450 , 0.9561 , NA , 0.9441 , 0.9608 , 0.9583 , 1.0037 
28770,NE,SAUNDERS,36540, 0.9450 , 0.9561 , NA , 0.9441 , 0.9608 , 0.9583 , 1.0037 
28780,NE,SCOTTS BLUFF,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28790,NE,SEWARD,30700, 1.0092 , 1.0051 , NA , 0.9759 , 0.9563 , 0.9617 , 0.9726 
28800,NE,SHERIDAN,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28810,NE,SHERMAN,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28820,NE,SIOUX,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28830,NE,STANTON,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28840,NE,THAYER,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28850,NE,THOMAS,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28860,NE,THURSTON,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28870,NE,VALLEY,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28880,NE,WASHINGTON,36540, 0.9450 , 0.9561 , NA , 0.9441 , 0.9608 , 0.9583 , 1.0037 
28890,NE,WAYNE,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28900,NE,WEBSTER,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28910,NE,WHEELER,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
28920,NE,YORK,NA, 0.8677 , 0.8849 , NA , 0.8730 , 0.8705 , 0.8911 , 0.8733 
29000,NV,CHURCHILL,NA, 0.8944 , 0.9272 , NA , 0.9382 , 0.9674 , 0.9350 , 0.9739 
29010,NV,CLARK,29820, 1.1430 , 1.1799 , NA , 1.1971 , 1.2130 , 1.2099 , 1.2076 
29020,NV,DOUGLAS,NA, 0.8944 , 0.9272 , NA , 0.9382 , 0.9674 , 0.9350 , 0.9739 
29030,NV,ELKO,NA, 0.8944 , 0.9272 , NA , 0.9382 , 0.9674 , 0.9350 , 0.9739 
29040,NV,ESMERALDA,NA, 0.8944 , 0.9272 , NA , 0.9382 , 0.9674 , 0.9350 , 0.9739 
29050,NV,EUREKA,NA, 0.8944 , 0.9272 , NA , 0.9382 , 0.9674 , 0.9350 , 0.9739 
29060,NV,HUMBOLDT,NA, 0.8944 , 0.9272 , NA , 0.9382 , 0.9674 , 0.9350 , 0.9739 
29070,NV,LANDER,NA, 0.8944 , 0.9272 , NA , 0.9382 , 0.9674 , 0.9350 , 0.9739 
29080,NV,LINCOLN,NA, 0.8944 , 0.9272 , NA , 0.9382 , 0.9674 , 0.9350 , 0.9739 
29090,NV,LYON,NA, 0.8944 , 0.9272 , NA , 0.9382 , 0.9674 , 0.9350 , 0.9739 
29100,NV,MINERAL,NA, 0.8944 , 0.9272 , NA , 0.9382 , 0.9674 , 0.9350 , 0.9739 
29110,NV,NYE,NA, 0.8944 , 0.9272 , NA , 0.9382 , 0.9674 , 0.9350 , 0.9739 
