AGED -- REPRICING ADJUSTMENTS TO THE 2007-2011 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,
CODE,STATE,COUNTY,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011
29130,NEVADA                   ,PERSHING,"4,785","6,464","8,346","9,219","4,891"
29140,NEVADA                   ,STOREY,"1,618","2,047","3,607","2,614","1,898"
29150,NEVADA                   ,WASHOE,"394,872","571,722","910,910","776,674","540,477"
29160,NEVADA                   ,WHITE PINE,"9,442","10,172","13,388","6,586","-4,957"
30000,NEW HAMPSHIRE            ,BELKNAP,"13,514","72,520","131,697","140,331","59,627"
30010,NEW HAMPSHIRE            ,CARROLL,"1,609","27,884","59,710","59,649","1,280"
30020,NEW HAMPSHIRE            ,CHESHIRE,"8,337","52,706","102,255","126,113","49,877"
30030,NEW HAMPSHIRE            ,COOS,"15,409","32,625","51,125","49,627","23,261"
30040,NEW HAMPSHIRE            ,GRAFTON,"25,454","76,841","134,133","151,704","67,969"
30050,NEW HAMPSHIRE            ,HILLSBOROUGH,"-165,272","110,888","389,042","465,930","184,106"
30060,NEW HAMPSHIRE            ,MERRIMACK,"50,139","164,638","284,345","313,128","157,860"
30070,NEW HAMPSHIRE            ,ROCKINGHAM,"-308,149","-106,921","104,650","131,670","-55,560"
30080,NEW HAMPSHIRE            ,STRAFFORD,"16,697","108,389","195,382","221,566","101,757"
30090,NEW HAMPSHIRE            ,SULLIVAN,"15,705","41,563","59,963","66,242","29,871"
31000,NEW JERSEY               ,ATLANTIC,"-431,559","-721,414","-965,359","-1,001,778","-499,916"
31100,NEW JERSEY               ,BERGEN,"-5,483,997","-6,500,243","-7,609,592","-7,408,789","-4,464,227"
31150,NEW JERSEY               ,BURLINGTON,"-611,417","-947,619","-1,262,423","-1,282,461","-659,971"
31160,NEW JERSEY               ,CAMDEN,"-675,784","-1,054,663","-1,405,433","-1,433,881","-700,270"
31180,NEW JERSEY               ,CAPE MAY,"-208,166","-355,394","-495,350","-513,027","-270,829"
31190,NEW JERSEY               ,CUMBERLAND,"-201,657","-336,173","-432,844","-464,655","-225,520"
31200,NEW JERSEY               ,ESSEX,"-3,186,696","-3,811,995","-4,248,083","-4,208,709","-2,406,437"
31220,NEW JERSEY               ,GLOUCESTER,"-322,800","-538,846","-718,149","-731,042","-362,913"
31230,NEW JERSEY               ,HUDSON,"-2,440,212","-2,840,990","-3,097,763","-3,025,149","-1,703,720"
31250,NEW JERSEY               ,HUNTERDON,"-457,823","-584,398","-690,875","-708,141","-413,125"
31260,NEW JERSEY               ,MERCER,"-766,822","-1,069,483","-1,344,815","-1,364,946","-713,495"
31270,NEW JERSEY               ,MIDDLESEX,"-3,437,119","-4,082,797","-4,742,129","-4,602,374","-2,590,656"
31290,NEW JERSEY               ,MONMOUTH,"-1,544,176","-2,175,738","-2,767,833","-2,761,830","-1,502,383"
31300,NEW JERSEY               ,MORRIS,"-2,216,879","-2,759,091","-3,293,135","-3,296,014","-1,916,837"
31310,NEW JERSEY               ,OCEAN,"-1,772,656","-2,776,532","-3,723,139","-3,658,012","-1,866,773"
31320,NEW JERSEY               ,PASSAIC,"-2,199,890","-2,580,492","-2,922,689","-2,986,611","-1,729,779"
31340,NEW JERSEY               ,SALEM,"-93,489","-151,195","-211,651","-209,399","-101,442"
31350,NEW JERSEY               ,SOMERSET,"-1,197,844","-1,496,122","-1,825,112","-1,830,585","-1,073,910"
31360,NEW JERSEY               ,SUSSEX,"-492,999","-645,977","-806,456","-830,125","-491,363"
31370,NEW JERSEY               ,UNION,"-2,504,330","-3,017,951","-3,453,202","-3,383,693","-1,860,447"
31390,NEW JERSEY               ,WARREN,"-390,955","-539,087","-675,414","-757,550","-459,326"
32000,NEW MEXICO               ,BERNALILLO,"588,408","382,501","381,042","-778,018","-805,010"
32010,NEW MEXICO               ,CATRON,"4,449","4,196","6,373","-5,021","-6,922"
32020,NEW MEXICO               ,CHAVES,"130,295","71,086","74,906","-181,851","-191,338"
32025,NEW MEXICO               ,CIBOLA,"18,167","11,821","15,440","-27,181","-34,792"
32030,NEW MEXICO               ,COLFAX,"15,291","15,775","22,348","-28,127","-29,118"
32040,NEW MEXICO               ,CURRY,"58,928","45,099","36,858","-103,884","-114,096"
32050,NEW MEXICO               ,DEBACA,"3,171","3,353","2,623","-6,086","-8,213"
32060,NEW MEXICO               ,DONA ANA,"392,237","251,033","258,872","-517,359","-576,294"
32070,NEW MEXICO               ,EDDY,"81,569","62,625","63,475","-153,563","-156,328"
32080,NEW MEXICO               ,GRANT,"53,511","42,133","44,610","-79,292","-83,858"
32090,NEW MEXICO               ,GUADALUPE,"5,587","4,618","4,701","-9,547","-11,993"
32100,NEW MEXICO               ,HARDING,"1,238",895,636,"-2,777","-3,853"
32110,NEW MEXICO               ,HIDALGO,"3,585","3,814","5,647","-5,017","-8,052"
32120,NEW MEXICO               ,LEA,"80,206","60,599","49,840","-149,024","-162,235"
32130,NEW MEXICO               ,LINCOLN,"40,214","27,727","31,040","-66,139","-67,733"
32131,NEW MEXICO               ,LOS ALAMOS,"43,872","23,987","24,972","-51,497","-58,783"
32140,NEW MEXICO               ,LUNA,"67,374","41,126","44,226","-78,265","-81,848"
32150,NEW MEXICO               ,MCKINLEY,"34,325","25,907","26,996","-55,719","-61,375"
32160,NEW MEXICO               ,MORA,"5,510","5,299","5,178","-11,305","-10,284"
32170,NEW MEXICO               ,OTERO,"142,084","91,024","94,837","-207,393","-223,763"
32180,NEW MEXICO               ,QUAY,"18,076","17,000","15,447","-39,165","-37,703"
32190,NEW MEXICO               ,RIO ARRIBA,"39,603","30,098","30,457","-63,815","-69,128"
32200,NEW MEXICO               ,ROOSEVELT,"22,097","16,843","15,262","-42,436","-42,379"
32210,NEW MEXICO               ,SANDOVAL,"100,827","64,947","64,549","-130,953","-143,186"
32220,NEW MEXICO               ,SAN JUAN,"117,533","79,298","91,214","-156,227","-194,245"
32230,NEW MEXICO               ,SAN MIGUEL,"40,324","29,615","30,378","-61,825","-70,546"
32240,NEW MEXICO               ,SANTA FE,"219,463","143,675","159,375","-342,618","-394,216"
32250,NEW MEXICO               ,SIERRA,"38,993","24,858","24,151","-44,885","-43,793"
32260,NEW MEXICO               ,SOCORRO,"16,746","13,727","13,706","-34,416","-34,836"
32270,NEW MEXICO               ,TAOS,"44,550","29,359","32,649","-64,869","-74,979"
32280,NEW MEXICO               ,TORRANCE,"10,537","7,555","8,722","-17,116","-18,428"
32290,NEW MEXICO               ,UNION,"6,357","7,263","6,397","-16,425","-19,043"
32300,NEW MEXICO               ,VALENCIA,"59,725","40,066","42,746","-80,112","-87,180"
33000,NEW YORK                 ,ALBANY,"239,264","371,543","461,977","-224,362","-381,182"
33010,NEW YORK                 ,ALLEGANY,"36,059","53,675","63,434","-24,462","-47,674"
33020,NEW YORK                 ,BRONX,"-6,102,085","-5,027,937","-3,977,095","-4,027,996","-4,000,388"
33030,NEW YORK                 ,BROOME,"175,353","286,700","357,201","-159,943","-285,709"
33040,NEW YORK                 ,CATTARAUGUS,"62,593","96,440","107,523","-51,755","-95,579"
33050,NEW YORK                 ,CAYUGA,"90,228","135,086","175,174","-81,894","-139,128"
33060,NEW YORK                 ,CHAUTAUQUA,"135,220","151,434","183,554","-147,289","-211,372"
33070,NEW YORK                 ,CHEMUNG,"81,196","111,489","133,543","-72,241","-120,229"
33080,NEW YORK                 ,CHENANGO,"30,237","56,348","71,053","-31,474","-60,491"
33090,NEW YORK                 ,CLINTON,"67,534","118,435","151,672","-53,874","-105,930"
33200,NEW YORK                 ,COLUMBIA,"-112,793","-51,172","-7,191","-67,882","-90,333"
33210,NEW YORK                 ,CORTLAND,"45,729","73,684","94,126","-42,214","-77,586"
33220,NEW YORK                 ,DELAWARE,"-16,780","5,838","27,907","-36,107","-57,361"
33230,NEW YORK                 ,DUTCHESS,"-868,717","-581,619","-283,454","-336,993","-423,314"
33240,NEW YORK                 ,ERIE,"496,016","835,926","1,005,953","-409,545","-806,263"
33260,NEW YORK                 ,ESSEX,"36,834","54,356","70,851","-25,469","-51,523"
33270,NEW YORK                 ,FRANKLIN,"36,841","51,317","64,573","-19,586","-45,321"
33280,NEW YORK                 ,FULTON,"37,430","61,932","85,785","-32,309","-60,980"
33290,NEW YORK                 ,GENESEE,"40,770","57,555","73,119","-28,697","-48,717"
33300,NEW YORK                 ,GREENE,"-42,557","-1,293","31,615","-42,122","-66,549"
33310,NEW YORK                 ,HAMILTON,"6,034","10,153","12,195","-7,292","-12,010"
33320,NEW YORK                 ,HERKIMER,"45,081","84,449","113,352","-47,150","-82,019"
33330,NEW YORK                 ,JEFFERSON,"81,408","130,937","171,589","-81,679","-144,096"
33331,NEW YORK                 ,KINGS,"-21,113,084","-18,598,893","-15,916,135","-15,894,498","-15,894,647"
33340,NEW YORK                 ,LEWIS,"15,603","29,735","40,202","-15,769","-29,110"
33350,NEW YORK                 ,LIVINGSTON,"32,015","44,587","52,919","-21,179","-37,036"
33360,NEW YORK                 ,MADISON,"74,429","121,812","146,864","-71,845","-117,346"
33370,NEW YORK                 ,MONROE,"235,325","382,337","477,928","-168,010","-335,824"
33380,NEW YORK                 ,MONTGOMERY,"44,810","82,236","115,546","-47,642","-84,968"
33400,NEW YORK                 ,NASSAU,"-18,097,715","-15,425,269","-12,828,991","-12,300,091","-12,913,470"
33420,NEW YORK                 ,NEW YORK,"-17,968,923","-16,120,465","-14,275,716","-14,233,149","-13,077,519"
33500,NEW YORK                 ,NIAGARA,"134,842","228,541","292,383","-118,861","-212,010"
33510,NEW YORK                 ,ONEIDA,"229,392","406,775","531,945","-247,000","-419,644"
33520,NEW YORK                 ,ONONDAGA,"543,774","891,220","1,100,283","-552,544","-910,429"
33530,NEW YORK                 ,ONTARIO,"45,200","74,078","90,970","-31,522","-67,760"
33540,NEW YORK                 ,ORANGE,"-959,031","-738,562","-507,969","-544,279","-504,411"
33550,NEW YORK                 ,ORLEANS,"18,078","30,903","36,927","-12,511","-26,643"
33560,NEW YORK                 ,OSWEGO,"123,787","187,992","232,460","-114,814","-190,991"
33570,NEW YORK                 ,OTSEGO,"20,861","52,674","72,898","-28,720","-63,470"
33580,NEW YORK                 ,PUTNAM,"-477,702","-389,794","-350,797","-376,374","-421,128"
33590,NEW YORK                 ,QUEENS,"-9,549,706","-7,428,479","-5,383,753","-5,406,892","-7,791,248"
33600,NEW YORK                 ,RENSSELAER,"109,393","186,934","245,230","-104,201","-189,580"
33610,NEW YORK                 ,RICHMOND,"-2,857,395","-2,586,085","-2,301,802","-2,265,864","-2,411,237"
33620,NEW YORK                 ,ROCKLAND,"-3,069,698","-2,791,963","-2,534,353","-2,437,349","-2,359,891"
33630,NEW YORK                 ,ST. LAWRENCE,"89,927","134,401","170,265","-54,066","-121,840"
33640,NEW YORK                 ,SARATOGA,"151,773","247,103","339,884","-151,044","-274,982"
33650,NEW YORK                 ,SCHENECTADY,"134,041","218,967","271,171","-123,347","-211,872"
33660,NEW YORK                 ,SCHOHARIE,"10,998","28,861","42,739","-22,346","-36,651"
33670,NEW YORK                 ,SCHUYLER,"14,144","20,120","25,980","-12,211","-23,379"
33680,NEW YORK                 ,SENECA,"26,026","33,514","41,888","-15,852","-33,808"
33690,NEW YORK                 ,STEUBEN,"83,778","114,968","133,968","-67,978","-122,808"
33700,NEW YORK                 ,SUFFOLK,"-15,764,578","-13,890,011","-11,604,243","-11,344,309","-12,016,466"
33710,NEW YORK                 ,SULLIVAN,"-167,398","-137,844","-93,248","-116,845","-122,951"
33720,NEW YORK                 ,TIOGA,"64,768","49,823","43,767","-70,336","-86,589"
33730,NEW YORK                 ,TOMPKINS,"58,030","92,804","112,466","-76,444","-123,785"
33740,NEW YORK                 ,ULSTER,"-404,997","-256,453","-70,483","-120,290","-172,123"
33750,NEW YORK                 ,WARREN,"54,540","90,064","114,884","-62,442","-103,870"
33760,NEW YORK                 ,WASHINGTON,"44,326","69,971","95,964","-34,097","-66,301"
33770,NEW YORK                 ,WAYNE,"39,234","64,056","85,973","-31,932","-65,612"
33800,NEW YORK                 ,WESTCHESTER,"-9,363,198","-8,123,711","-6,826,394","-6,707,171","-7,000,948"
33900,NEW YORK                 ,WYOMING,"20,015","34,273","39,528","-15,554","-30,646"
33910,NEW YORK                 ,YATES,"18,305","22,807","25,643","-9,307","-20,319"
34000,NORTH CAROLINA           ,ALAMANCE,"83,434","74,245","51,498","-215,775","-261,769"
34010,NORTH CAROLINA           ,ALEXANDER,"24,880","21,756","18,470","-78,253","-101,270"
34020,NORTH CAROLINA           ,ALLEGHANY,"13,755","11,905","9,254","-26,622","-33,768"
34030,NORTH CAROLINA           ,ANSON,"20,301","18,159","13,827","-67,404","-74,208"
34040,NORTH CAROLINA           ,ASHE,"24,067","20,664","16,443","-67,002","-83,946"
34050,NORTH CAROLINA           ,AVERY,"22,999","17,961","13,097","-49,534","-67,369"
34060,NORTH CAROLINA           ,BEAUFORT,"42,704","38,392","32,523","-158,169","-191,795"
34070,NORTH CAROLINA           ,BERTIE,"16,501","14,757","12,635","-42,796","-52,990"
34080,NORTH CAROLINA           ,BLADEN,"21,867","20,353","16,847","-76,097","-87,637"
34090,NORTH CAROLINA           ,BRUNSWICK,"144,695","131,460","101,206","-507,756","-658,439"
34100,NORTH CAROLINA           ,BUNCOMBE,"209,153","176,321","131,884","-632,844","-768,993"
34110,NORTH CAROLINA           ,BURKE,"67,576","54,726","40,829","-196,485","-237,176"
34120,NORTH CAROLINA           ,CABARRUS,"107,552","93,856","76,221","-336,829","-397,348"
34130,NORTH CAROLINA           ,CALDWELL,"53,877","46,590","37,423","-155,925","-183,569"
34140,NORTH CAROLINA           ,CAMDEN,"13,532","12,157","12,048","-12,250","-16,231"
34150,NORTH CAROLINA           ,CARTERET,"65,583","58,514","47,880","-206,506","-262,363"
34160,NORTH CAROLINA           ,CASWELL,"29,823","27,756","24,005","-17,435","-26,668"
34170,NORTH CAROLINA           ,CATAWBA,"115,538","102,531","78,946","-360,008","-444,542"
34180,NORTH CAROLINA           ,CHATHAM,"27,153","25,514","20,225","-86,009","-106,406"
34190,NORTH CAROLINA           ,CHEROKEE,"7,596","18,557","27,883","-87,080","-89,510"
34200,NORTH CAROLINA           ,CHOWAN,"17,603","16,468","14,226","-38,288","-46,415"
34210,NORTH CAROLINA           ,CLAY,"-4,140","8,582","11,851","-34,204","-37,538"
34220,NORTH CAROLINA           ,CLEVELAND,"83,037","71,557","57,609","-269,336","-296,864"
34230,NORTH CAROLINA           ,COLUMBUS,"67,305","58,331","44,182","-203,117","-241,479"
34240,NORTH CAROLINA           ,CRAVEN,"107,495","99,457","83,160","-392,372","-485,665"
34250,NORTH CAROLINA           ,CUMBERLAND,"151,228","132,895","103,207","-574,529","-727,539"
34251,NORTH CAROLINA           ,CURRITUCK,"46,066","43,718","40,938","-16,751","-29,350"
34270,NORTH CAROLINA           ,DARE,"58,752","59,961","54,432","-85,032","-100,465"
34280,NORTH CAROLINA           ,DAVIDSON,"75,185","60,204","47,160","-192,666","-228,106"
34290,NORTH CAROLINA           ,DAVIE,"24,971","20,331","15,883","-68,882","-87,011"
34300,NORTH CAROLINA           ,DUPLIN,"35,452","33,334","27,414","-124,744","-144,988"
34310,NORTH CAROLINA           ,DURHAM,"105,778","92,266","73,004","-328,178","-423,054"
34320,NORTH CAROLINA           ,EDGECOMBE,"35,032","32,699","25,598","-110,763","-135,309"
34330,NORTH CAROLINA           ,FORSYTH,"158,858","137,780","99,898","-422,767","-491,045"
34340,NORTH CAROLINA           ,FRANKLIN,"25,777","23,179","19,557","-90,741","-109,598"
34350,NORTH CAROLINA           ,GASTON,"157,000","140,180","104,841","-481,244","-548,194"
34360,NORTH CAROLINA           ,GATES,"22,139","22,228","22,550","-6,900","-12,003"
34370,NORTH CAROLINA           ,GRAHAM,"6,702","4,834","4,134","-19,725","-23,440"
34380,NORTH CAROLINA           ,GRANVILLE,"23,536","20,964","17,790","-76,628","-101,072"
34390,NORTH CAROLINA           ,GREENE,"13,287","10,861","8,793","-44,080","-55,288"
34400,NORTH CAROLINA           ,GUILFORD,"267,842","234,450","178,310","-765,668","-936,388"
34410,NORTH CAROLINA           ,HALIFAX,"44,644","41,545","35,176","-141,092","-172,464"
34420,NORTH CAROLINA           ,HARNETT,"58,708","54,689","43,953","-202,787","-262,561"
34430,NORTH CAROLINA           ,HAYWOOD,"65,916","54,158","39,179","-177,978","-237,246"
34440,NORTH CAROLINA           ,HENDERSON,"123,123","101,925","73,735","-350,923","-415,412"
34450,NORTH CAROLINA           ,HERTFORD,"21,002","19,228","17,541","-37,614","-47,926"
34460,NORTH CAROLINA           ,HOKE,"11,469","10,411","8,352","-44,334","-56,341"
34470,NORTH CAROLINA           ,HYDE,"4,386","4,039","3,522","-11,433","-13,745"
34480,NORTH CAROLINA           ,IREDELL,"109,513","96,561","76,234","-354,126","-448,751"
34490,NORTH CAROLINA           ,JACKSON,"23,256","22,884","18,329","-79,030","-90,685"
34500,NORTH CAROLINA           ,JOHNSTON,"84,710","78,740","63,920","-319,522","-415,220"
34510,NORTH CAROLINA           ,JONES,"10,514","9,312","8,222","-38,189","-42,204"
34520,NORTH CAROLINA           ,LEE,"47,521","45,604","39,472","-185,405","-231,521"
34530,NORTH CAROLINA           ,LENOIR,"66,585","60,939","47,210","-232,349","-278,568"
34540,NORTH CAROLINA           ,LINCOLN,"57,374","52,714","42,312","-184,866","-228,197"
34550,NORTH CAROLINA           ,MCDOWELL,"32,780","28,619","19,922","-96,395","-115,376"
34560,NORTH CAROLINA           ,MACON,"35,716","34,878","28,913","-136,131","-149,119"
34570,NORTH CAROLINA           ,MADISON,"16,462","15,044","11,016","-48,107","-59,720"
34580,NORTH CAROLINA           ,MARTIN,"24,126","22,965","18,899","-90,985","-110,216"
34590,NORTH CAROLINA           ,MECKLENBURG,"454,689","397,980","301,654","-1,471,904","-1,772,605"
34600,NORTH CAROLINA           ,MITCHELL,"13,815","11,300","8,257","-43,681","-50,811"
34610,NORTH CAROLINA           ,MONTGOMERY,"17,627","15,299","13,897","-56,816","-66,525"
34620,NORTH CAROLINA           ,MOORE,"128,137","114,533","95,170","-445,184","-527,494"
34630,NORTH CAROLINA           ,NASH,"63,779","63,374","54,159","-244,725","-301,179"
34640,NORTH CAROLINA           ,NEW HANOVER,"207,012","193,450","153,096","-699,241","-856,278"
34650,NORTH CAROLINA           ,NORTHAMPTON,"21,444","20,949","16,638","-53,030","-64,728"
34660,NORTH CAROLINA           ,ONSLOW,"85,233","76,727","64,494","-283,440","-353,262"
34670,NORTH CAROLINA           ,ORANGE,"51,243","47,043","39,636","-177,888","-233,347"
34680,NORTH CAROLINA           ,PAMLICO,"14,663","13,033","12,147","-54,723","-69,012"
34690,NORTH CAROLINA           ,PASQUOTANK,"43,184","37,739","37,250","-71,876","-93,572"
34700,NORTH CAROLINA           ,PENDER,"46,955","42,316","36,430","-168,682","-204,824"
34710,NORTH CAROLINA           ,PERQUIMANS,"19,743","20,074","17,696","-33,914","-44,621"
34720,NORTH CAROLINA           ,PERSON,"19,399","17,444","15,286","-59,473","-76,686"
34730,NORTH CAROLINA           ,PITT,"102,308","94,181","75,307","-384,070","-458,647"
34740,NORTH CAROLINA           ,POLK,"35,198","28,834","18,157","-78,021","-86,572"
34750,NORTH CAROLINA           ,RANDOLPH,"82,629","69,926","54,845","-230,595","-285,235"
34760,NORTH CAROLINA           ,RICHMOND,"36,783","32,166","26,798","-119,012","-142,105"
34770,NORTH CAROLINA           ,ROBESON,"83,174","73,925","59,162","-278,122","-337,692"
34780,NORTH CAROLINA           ,ROCKINGHAM,"56,855","48,278","37,887","-138,377","-174,999"
34790,NORTH CAROLINA           ,ROWAN,"89,564","80,363","60,790","-266,027","-319,193"
34800,NORTH CAROLINA           ,RUTHERFORD,"64,989","53,987","38,764","-175,357","-200,032"
34810,NORTH CAROLINA           ,SAMPSON,"37,116","32,014","26,867","-129,096","-160,345"
34820,NORTH CAROLINA           ,SCOTLAND,"25,687","22,265","15,185","-88,136","-102,140"
34830,NORTH CAROLINA           ,STANLY,"44,443","41,281","36,393","-157,249","-194,284"
34840,NORTH CAROLINA           ,STOKES,"18,795","16,153","12,239","-47,478","-57,318"
34850,NORTH CAROLINA           ,SURRY,"49,996","44,347","35,233","-134,272","-160,212"
34860,NORTH CAROLINA           ,SWAIN,"9,916","8,022","6,943","-27,597","-33,867"
34870,NORTH CAROLINA           ,TRANSYLVANIA,"36,989","29,549","20,076","-113,128","-134,839"
34880,NORTH CAROLINA           ,TYRRELL,"3,682","3,537","3,333","-8,934","-10,161"
34890,NORTH CAROLINA           ,UNION,"89,255","80,484","62,130","-336,838","-407,256"
34900,NORTH CAROLINA           ,VANCE,"21,846","19,027","16,338","-64,518","-84,497"
34910,NORTH CAROLINA           ,WAKE,"363,767","336,378","275,599","-1,409,541","-1,799,249"
34920,NORTH CAROLINA           ,WARREN,"11,647","9,347","9,575","-28,078","-36,963"
34930,NORTH CAROLINA           ,WASHINGTON,"10,836","9,199","7,650","-32,878","-41,659"
34940,NORTH CAROLINA           ,WATAUGA,"32,141","29,234","22,045","-84,654","-107,946"
34950,NORTH CAROLINA           ,WAYNE,"88,478","78,437","61,604","-313,304","-380,172"
34960,NORTH CAROLINA           ,WILKES,"43,361","39,237","31,003","-126,828","-154,233"
34970,NORTH CAROLINA           ,WILSON,"55,803","48,850","41,822","-201,266","-247,159"
34980,NORTH CAROLINA           ,YADKIN,"19,076","16,516","12,839","-54,908","-65,959"
34981,NORTH CAROLINA           ,YANCEY,"16,405","13,422","10,400","-49,288","-55,748"
35000,NORTH DAKOTA             ,ADAMS,"32,822","23,486","31,172","13,194",874
35010,NORTH DAKOTA             ,BARNES,"122,934","133,833","147,074","72,472","6,307"
35020,NORTH DAKOTA             ,BENSON,"33,239","34,802","41,589","24,297","2,033"
35030,NORTH DAKOTA             ,BILLINGS,"3,204","3,991","4,158","1,927",287
35040,NORTH DAKOTA             ,BOTTINEAU,"53,830","56,603","68,675","37,334","4,089"
35050,NORTH DAKOTA             ,BOWMAN,"26,496","32,485","35,889","17,520","1,923"
35060,NORTH DAKOTA             ,BURKE,"14,739","17,256","19,396","10,577",613
35070,NORTH DAKOTA             ,BURLEIGH,"649,978","779,176","903,237","457,493","43,127"
35080,NORTH DAKOTA             ,CASS,"848,861","820,508","1,025,974","528,090","47,381"
35090,NORTH DAKOTA             ,CAVALIER,"43,977","53,663","56,412","25,991","2,932"
35100,NORTH DAKOTA             ,DICKEY,"64,691","74,294","75,194","34,699",937
35110,NORTH DAKOTA             ,DIVIDE,"18,769","18,852","20,216","11,400","1,166"
35120,NORTH DAKOTA             ,DUNN,"26,278","28,790","30,601","16,896","1,606"
35130,NORTH DAKOTA             ,EDDY,"22,079","28,698","28,210","15,739","1,995"
35140,NORTH DAKOTA             ,EMMONS,"57,313","50,450","64,727","33,964","2,919"
35150,NORTH DAKOTA             ,FOSTER,"36,205","38,276","47,715","22,035","2,166"
35160,NORTH DAKOTA             ,GOLDEN VALLEY,"17,112","15,968","21,170","11,968","1,145"
35170,NORTH DAKOTA             ,GRAND FORKS,"314,456","360,231","406,119","193,387","20,828"
35180,NORTH DAKOTA             ,GRANT,"30,689","32,208","40,710","17,678","1,875"
35190,NORTH DAKOTA             ,GRIGGS,"26,313","26,913","31,971","15,341","1,393"
35200,NORTH DAKOTA             ,HETTINGER,"34,084","31,742","44,236","19,094","1,169"
35210,NORTH DAKOTA             ,KIDDER,"28,168","28,990","32,835","19,210","1,399"
35220,NORTH DAKOTA             ,LAMOURE,"53,078","59,797","67,781","34,176","2,559"
35230,NORTH DAKOTA             ,LOGAN,"26,729","26,973","31,465","14,887","1,695"
35240,NORTH DAKOTA             ,MCHENRY,"50,432","52,590","62,007","32,160","3,773"
35250,NORTH DAKOTA             ,MCINTOSH,"48,098","56,764","67,080","29,646","2,319"
35260,NORTH DAKOTA             ,MCKENZIE,"29,305","32,944","36,338","21,940","2,516"
35270,NORTH DAKOTA             ,MCLEAN,"95,161","113,773","137,417","65,387","6,788"
35280,NORTH DAKOTA             ,MERCER,"69,671","72,850","99,735","45,728","3,966"
35290,NORTH DAKOTA             ,MORTON,"233,794","264,948","289,161","155,897","14,993"
35300,NORTH DAKOTA             ,MOUNTRAIL,"37,780","41,872","47,926","26,176","2,663"
35310,NORTH DAKOTA             ,NELSON,"51,856","61,981","58,028","29,296","2,900"
35320,NORTH DAKOTA             ,OLIVER,"12,665","15,515","23,086","7,873",725
35330,NORTH DAKOTA             ,PEMBINA,"76,597","74,102","92,368","42,081","4,573"
35340,NORTH DAKOTA             ,PIERCE,"31,181","32,096","30,933","17,988","2,305"
35350,NORTH DAKOTA             ,RAMSEY,"107,063","111,239","114,762","63,135","6,956"
35360,NORTH DAKOTA             ,RANSOM,"67,851","54,457","63,067","33,510","2,635"
35370,NORTH DAKOTA             ,RENVILLE,"21,030","19,379","23,644","13,828","1,301"
35380,NORTH DAKOTA             ,RICHLAND,"116,200","111,723","132,462","68,258","7,755"
35390,NORTH DAKOTA             ,ROLETTE,"37,044","42,131","46,230","23,586","3,199"
35400,NORTH DAKOTA             ,SARGENT,"48,698","50,035","58,449","28,499","2,565"
35410,NORTH DAKOTA             ,SHERIDAN,"15,815","25,368","23,925","13,784","1,077"
35420,NORTH DAKOTA             ,SIOUX,"8,931","12,864","15,063","6,494",967
35430,NORTH DAKOTA             ,SLOPE,"3,787","2,850","3,032","1,659",236
35440,NORTH DAKOTA             ,STARK,"204,460","258,499","299,065","153,221","12,871"
35450,NORTH DAKOTA             ,STEELE,"22,130","23,718","28,774","13,106",857
35460,NORTH DAKOTA             ,STUTSMAN,"187,711","197,183","227,921","110,497","10,232"
35470,NORTH DAKOTA             ,TOWNER,"18,460","21,351","23,132","11,109","1,453"
35480,NORTH DAKOTA             ,TRAILL,"69,864","77,799","93,361","43,844","3,856"
35490,NORTH DAKOTA             ,WALSH,"107,219","111,760","126,403","55,923","5,811"
35500,NORTH DAKOTA             ,WARD,"337,719","358,012","419,450","219,041","25,320"
35510,NORTH DAKOTA             ,WELLS,"49,405","67,110","76,368","40,825","3,795"
35520,NORTH DAKOTA             ,WILLIAMS,"135,830","145,483","156,880","78,863","8,414"
36000,OHIO                     ,ADAMS,"37,398","25,341","8,244","-77,057","-82,363"
36010,OHIO                     ,ALLEN,"161,125","79,089","8,393","-245,673","-256,720"
36020,OHIO                     ,ASHLAND,"61,264","28,352","2,729","-99,580","-99,297"
36030,OHIO                     ,ASHTABULA,"138,689","63,631","-3,532","-226,133","-250,561"
36040,OHIO                     ,ATHENS,"57,221","24,060","1,926","-113,670","-120,291"
36050,OHIO                     ,AUGLAIZE,"79,044","40,220","5,032","-136,308","-141,858"
36060,OHIO                     ,BELMONT,"8,343",-272,"-13,502","-184,488","-200,068"
36070,OHIO                     ,BROWN,"38,420","22,102","6,064","-70,279","-77,261"
36080,OHIO                     ,BUTLER,"335,292","166,521","16,512","-586,683","-590,806"
36090,OHIO                     ,CARROLL,"21,058","10,654",619,"-34,011","-38,362"
36100,OHIO                     ,CHAMPAIGN,"40,120","19,576","1,568","-73,809","-78,427"
36110,OHIO                     ,CLARK,"173,708","87,083","8,536","-325,725","-341,477"
36120,OHIO                     ,CLERMONT,"129,865","69,311","9,872","-221,304","-241,077"
36130,OHIO                     ,CLINTON,"51,287","25,814","1,679","-82,815","-89,375"
36140,OHIO                     ,COLUMBIANA,"185,281","89,727","2,278","-304,422","-321,203"
36150,OHIO                     ,COSHOCTON,"45,441","21,754","2,224","-68,388","-73,919"
