HHA Wage Indices by Fiscal Year,,,,,,,,,
County code,State,County name,CBSA 2013,HHA Wage 2007,HHA Wage 2008,HHA Wage 2009,HHA Wage 2010,HHA Wage 2011,HHA Wage 2013
26930,MO,ST. FRANCOIS,NA, 0.7927 , 0.7930 , 0.7982 , 0.7671 , 0.7655 , 0.7638 
26940,MO,ST. LOUIS,41180, 0.9005 , 0.9024 , 0.9006 , 0.9102 , 0.9090 , 0.9432 
26950,MO,ST. LOUIS CITY,41180, 0.9005 , 0.9024 , 0.9006 , 0.9102 , 0.9090 , 0.9432 
26960,MO,STE. GENEVIEVE,NA, 0.7927 , 0.7930 , 0.7982 , 0.7671 , 0.7655 , 0.7638 
26970,MO,SALINE,NA, 0.7927 , 0.7930 , 0.7982 , 0.7671 , 0.7655 , 0.7638 
26980,MO,SCHUYLER,NA, 0.7927 , 0.7930 , 0.7982 , 0.7671 , 0.7655 , 0.7638 
26981,MO,SCOTLAND,NA, 0.7927 , 0.7930 , 0.7982 , 0.7671 , 0.7655 , 0.7638 
26982,MO,SCOTT,NA, 0.7927 , 0.7930 , 0.7982 , 0.7671 , 0.7655 , 0.7638 
26983,MO,SHANNON,NA, 0.7927 , 0.7930 , 0.7982 , 0.7671 , 0.7655 , 0.7638 
26984,MO,SHELBY,NA, 0.7927 , 0.7930 , 0.7982 , 0.7671 , 0.7655 , 0.7638 
26985,MO,STODDARD,NA, 0.7927 , 0.7930 , 0.7982 , 0.7671 , 0.7655 , 0.7638 
26986,MO,STONE,NA, 0.7927 , 0.7930 , 0.7982 , 0.7671 , 0.7655 , 0.7638 
26987,MO,SULLIVAN,NA, 0.7927 , 0.7930 , 0.7982 , 0.7671 , 0.7655 , 0.7638 
26988,MO,TANEY,NA, 0.7927 , 0.7930 , 0.7982 , 0.7671 , 0.7655 , 0.7638 
26989,MO,TEXAS,NA, 0.7927 , 0.7930 , 0.7982 , 0.7671 , 0.7655 , 0.7638 
26990,MO,VERNON,NA, 0.7927 , 0.7930 , 0.7982 , 0.7671 , 0.7655 , 0.7638 
26991,MO,WARREN,41180, 0.9005 , 0.9024 , 0.9006 , 0.9102 , 0.9090 , 0.9432 
26992,MO,WASHINGTON,41180, 0.9005 , 0.9024 , 0.9006 , 0.9102 , 0.9090 , 0.9432 
26993,MO,WAYNE,NA, 0.7927 , 0.7930 , 0.7982 , 0.7671 , 0.7655 , 0.7638 
26994,MO,WEBSTER,44180, 0.8469 , 0.8695 , 0.8424 , 0.8453 , 0.8371 , 0.8600 
26995,MO,WORTH,NA, 0.7927 , 0.7930 , 0.7982 , 0.7671 , 0.7655 , 0.7638 
26996,MO,WRIGHT,NA, 0.7927 , 0.7930 , 0.7982 , 0.7671 , 0.7655 , 0.7638 
27000,MT,BEAVERHEAD,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27010,MT,BIG HORN,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27020,MT,BLAINE,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27030,MT,BROADWATER,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27040,MT,CARBON,13740, 0.8712 , 0.8666 , 0.8805 , 0.8781 , 0.8674 , 0.8756 
27050,MT,CARTER,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27060,MT,CASCADE,24500, 0.8598 , 0.8675 , 0.8784 , 0.8354 , 0.8289 , 0.7945 
27070,MT,CHOUTEAU,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27080,MT,CUSTER,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27090,MT,DANIELS,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27100,MT,DAWSON,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27110,MT,DEER LODGE,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27120,MT,FALLON,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27130,MT,FERGUS,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27140,MT,FLATHEAD,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27150,MT,GALLATIN,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27160,MT,GARFIELD,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27170,MT,GLACIER,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27180,MT,GOLDEN VALLEY,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27190,MT,GRANITE,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27200,MT,HILL,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27210,MT,JEFFERSON,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27220,MT,JUDITH BASIN,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27230,MT,LAKE,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27240,MT,LEWIS AND CLARK,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27250,MT,LIBERTY,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27260,MT,LINCOLN,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27270,MT,MCCONE,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27280,MT,MADISON,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27290,MT,MEAGHER,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27300,MT,MINERAL,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27310,MT,MISSOULA,33540, 0.8928 , 0.8953 , 0.8973 , 0.9206 , 0.8921 , 0.9021 
27320,MT,MUSSELSHELL,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27330,MT,PARK,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27340,MT,PETROLEUM,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27350,MT,PHILLIPS,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27360,MT,PONDERA,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27370,MT,POWDER RIVER,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27380,MT,POWELL,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27390,MT,PRAIRIE,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27400,MT,RAVALLI,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27410,MT,RICHLAND,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27420,MT,ROOSEVELT,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27430,MT,ROSEBUD,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27440,MT,SANDERS,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27450,MT,SHERIDAN,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27460,MT,SILVER BOW,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27470,MT,STILLWATER,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27480,MT,SWEET GRASS,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27490,MT,TETON,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27500,MT,TOOLE,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27510,MT,TREASURE,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27520,MT,VALLEY,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27530,MT,WHEATLAND,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27540,MT,WIBAUX,NA, 0.8590 , 0.8379 , 0.8658 , 0.8399 , 0.8517 , 0.8619 
27550,MT,YELLOWSTONE,13740, 0.8712 , 0.8666 , 0.8805 , 0.8781 , 0.8674 , 0.8756 
28000,NE,ADAMS,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28010,NE,ANTELOPE,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28020,NE,ARTHUR,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28030,NE,BANNER,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28040,NE,BLAINE,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28050,NE,BOONE,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28060,NE,BOX BUTTE,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28070,NE,BOYD,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28080,NE,BROWN,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28090,NE,BUFFALO,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28100,NE,BURT,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28110,NE,BUTLER,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28120,NE,CASS,36540, 0.9450 , 0.9561 , 0.9441 , 0.9608 , 0.9583 , 1.0059 
28130,NE,CEDAR,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28140,NE,CHASE,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28150,NE,CHERRY,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28160,NE,CHEYENNE,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28170,NE,CLAY,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28180,NE,COLFAX,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28190,NE,CUMING,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28200,NE,CUSTER,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28210,NE,DAKOTA,43580, 0.9200 , 0.9251 , 0.8915 , 0.9094 , 0.9091 , 0.9026 
28220,NE,DAWES,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28230,NE,DAWSON,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28240,NE,DEUEL,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28250,NE,DIXON,43580, 0.9200 , 0.9251 , 0.8915 , 0.9094 , 0.9091 , 0.9026 
28260,NE,DODGE,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28270,NE,DOUGLAS,36540, 0.9450 , 0.9561 , 0.9441 , 0.9608 , 0.9583 , 1.0059 
28280,NE,DUNDY,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28290,NE,FILLMORE,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28300,NE,FRANKLIN,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28310,NE,FRONTIER,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28320,NE,FURNAS,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28330,NE,GAGE,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28340,NE,GARDEN,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28350,NE,GARFIELD,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28360,NE,GOSPER,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28370,NE,GRANT,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28380,NE,GREELEY,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28390,NE,HALL,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28400,NE,HAMILTON,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28410,NE,HARLAN,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28420,NE,HAYES,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28430,NE,HITCHCOCK,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28440,NE,HOLT,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28450,NE,HOOKER,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28460,NE,HOWARD,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28470,NE,JEFFERSON,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28480,NE,JOHNSON,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28490,NE,KEARNEY,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28500,NE,KEITH,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28510,NE,KEYA PAHA,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28520,NE,KIMBALL,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28530,NE,KNOX,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28540,NE,LANCASTER,30700, 1.0092 , 1.0051 , 0.9759 , 0.9563 , 0.9617 , 0.9747 
28550,NE,LINCOLN,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28560,NE,LOGAN,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28570,NE,LOUP,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28580,NE,MCPHERSON,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28590,NE,MADISON,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28600,NE,MERRICK,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28610,NE,MORRILL,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28620,NE,NANCE,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28630,NE,NEMAHA,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28640,NE,NUCKOLLS,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28650,NE,OTOE,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28660,NE,PAWNEE,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28670,NE,PERKINS,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28680,NE,PHELPS,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28690,NE,PIERCE,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28700,NE,PLATTE,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28710,NE,POLK,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28720,NE,RED WILLOW,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28730,NE,RICHARDSON,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28740,NE,ROCK,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28750,NE,SALINE,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28760,NE,SARPY,36540, 0.9450 , 0.9561 , 0.9441 , 0.9608 , 0.9583 , 1.0059 
28770,NE,SAUNDERS,36540, 0.9450 , 0.9561 , 0.9441 , 0.9608 , 0.9583 , 1.0059 
28780,NE,SCOTTS BLUFF,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28790,NE,SEWARD,30700, 1.0092 , 1.0051 , 0.9759 , 0.9563 , 0.9617 , 0.9747 
28800,NE,SHERIDAN,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28810,NE,SHERMAN,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28820,NE,SIOUX,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28830,NE,STANTON,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28840,NE,THAYER,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28850,NE,THOMAS,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28860,NE,THURSTON,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28870,NE,VALLEY,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28880,NE,WASHINGTON,36540, 0.9450 , 0.9561 , 0.9441 , 0.9608 , 0.9583 , 1.0059 
28890,NE,WAYNE,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28900,NE,WEBSTER,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28910,NE,WHEELER,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
28920,NE,YORK,NA, 0.8677 , 0.8849 , 0.8730 , 0.8705 , 0.8911 , 0.8721 
29000,NV,CHURCHILL,NA, 0.8944 , 0.9272 , 0.9382 , 0.9674 , 0.9350 , 0.9754 
29010,NV,CLARK,29820, 1.1430 , 1.1799 , 1.1971 , 1.2130 , 1.2099 , 1.2066 
29020,NV,DOUGLAS,NA, 0.8944 , 0.9272 , 0.9382 , 0.9674 , 0.9350 , 0.9754 
29030,NV,ELKO,NA, 0.8944 , 0.9272 , 0.9382 , 0.9674 , 0.9350 , 0.9754 
29040,NV,ESMERALDA,NA, 0.8944 , 0.9272 , 0.9382 , 0.9674 , 0.9350 , 0.9754 
29050,NV,EUREKA,NA, 0.8944 , 0.9272 , 0.9382 , 0.9674 , 0.9350 , 0.9754 
29060,NV,HUMBOLDT,NA, 0.8944 , 0.9272 , 0.9382 , 0.9674 , 0.9350 , 0.9754 
29070,NV,LANDER,NA, 0.8944 , 0.9272 , 0.9382 , 0.9674 , 0.9350 , 0.9754 
29080,NV,LINCOLN,NA, 0.8944 , 0.9272 , 0.9382 , 0.9674 , 0.9350 , 0.9754 
29090,NV,LYON,NA, 0.8944 , 0.9272 , 0.9382 , 0.9674 , 0.9350 , 0.9754 
29100,NV,MINERAL,NA, 0.8944 , 0.9272 , 0.9382 , 0.9674 , 0.9350 , 0.9754 
29110,NV,NYE,NA, 0.8944 , 0.9272 , 0.9382 , 0.9674 , 0.9350 , 0.9754 
29120,NV,CARSON CITY,16180, 1.0025 , 1.0003 , 1.0128 , 1.0531 , 1.0465 , 1.0598 
29130,NV,PERSHING,NA, 0.8944 , 0.9272 , 0.9382 , 0.9674 , 0.9350 , 0.9754 
29140,NV,STOREY,39900, 1.1963 , 1.0715 , 1.0317 , 1.0285 , 1.0419 , 1.0406 
29150,NV,WASHOE,39900, 1.1963 , 1.0715 , 1.0317 , 1.0285 , 1.0419 , 1.0406 
29160,NV,WHITE PINE,NA, 0.8944 , 0.9272 , 0.9382 , 0.9674 , 0.9350 , 0.9754 
30000,NH,BELKNAP,NA, 1.0853 , 1.0863 , 1.0219 , 0.9957 , 1.0207 , 1.0395 
30010,NH,CARROLL,NA, 1.0853 , 1.0863 , 1.0219 , 0.9957 , 1.0207 , 1.0395 
30020,NH,CHESHIRE,NA, 1.0853 , 1.0863 , 1.0219 , 0.9957 , 1.0207 , 1.0395 
30030,NH,COOS,NA, 1.0853 , 1.0863 , 1.0219 , 0.9957 , 1.0207 , 1.0395 
30040,NH,GRAFTON,NA, 1.0853 , 1.0863 , 1.0219 , 0.9957 , 1.0207 , 1.0395 
30050,NH,HILLSBOROUGH,31700, 1.0243 , 1.0063 , 1.0359 , 1.0171 , 0.9869 , 1.0064 
30060,NH,MERRIMACK,NA, 1.0853 , 1.0863 , 1.0219 , 0.9957 , 1.0207 , 1.0395 
30070,NH,ROCKINGHAM,40484, 1.0159 , 1.0111 , 0.9926 , 1.0125 , 1.0026 , 1.0256 
30080,NH,STRAFFORD,40484, 1.0159 , 1.0111 , 0.9926 , 1.0125 , 1.0026 , 1.0256 
30090,NH,SULLIVAN,NA, 1.0853 , 1.0863 , 1.0219 , 0.9957 , 1.0207 , 1.0395 
31000,NJ,ATLANTIC,12100, 1.1831 , 1.2198 , 1.1973 , 1.1554 , 1.1129 , 1.1914 
31100,NJ,BERGEN,35644, 1.3177 , 1.3115 , 1.2885 , 1.3005 , 1.2955 , 1.2924 
31150,NJ,BURLINGTON,15804, 1.0392 , 1.0411 , 1.0346 , 1.0374 , 1.0386 , 1.0464 
31160,NJ,CAMDEN,15804, 1.0392 , 1.0411 , 1.0346 , 1.0374 , 1.0386 , 1.0464 
31180,NJ,CAPE MAY,36140, 1.0472 , 1.0988 , 1.1496 , 1.0160 , 1.0879 , 1.0330 
31190,NJ,CUMBERLAND,47220, 0.9832 , 1.0133 , 1.0366 , 1.0207 , 1.0534 , 1.0620 
31200,NJ,ESSEX,35084, 1.1892 , 1.1862 , 1.1731 , 1.1419 , 1.1460 , 1.1212 
31220,NJ,GLOUCESTER,15804, 1.0392 , 1.0411 , 1.0346 , 1.0374 , 1.0386 , 1.0464 
31230,NJ,HUDSON,35644, 1.3177 , 1.3115 , 1.2885 , 1.3005 , 1.2955 , 1.2924 
31250,NJ,HUNTERDON,35084, 1.1892 , 1.1862 , 1.1731 , 1.1419 , 1.1460 , 1.1212 
31260,NJ,MERCER,45940, 1.0835 , 1.0699 , 1.0604 , 1.0552 , 1.0150 , 1.0383 
31270,NJ,MIDDLESEX,20764, 1.1190 , 1.1181 , 1.1283 , 1.1061 , 1.1006 , 1.0783 
31290,NJ,MONMOUTH,20764, 1.1190 , 1.1181 , 1.1283 , 1.1061 , 1.1006 , 1.0783 
31300,NJ,MORRIS,35084, 1.1892 , 1.1862 , 1.1731 , 1.1419 , 1.1460 , 1.1212 
31310,NJ,OCEAN,20764, 1.1190 , 1.1181 , 1.1283 , 1.1061 , 1.1006 , 1.0783 
31320,NJ,PASSAIC,35644, 1.3177 , 1.3115 , 1.2885 , 1.3005 , 1.2955 , 1.2924 
31340,NJ,SALEM,48864, 1.0684 , 1.0824 , 1.0696 , 1.0555 , 1.0580 , 1.0712 
31350,NJ,SOMERSET,20764, 1.1190 , 1.1181 , 1.1283 , 1.1061 , 1.1006 , 1.0783 
31360,NJ,SUSSEX,35084, 1.1892 , 1.1862 , 1.1731 , 1.1419 , 1.1460 , 1.1212 
31370,NJ,UNION,35084, 1.1892 , 1.1862 , 1.1731 , 1.1419 , 1.1460 , 1.1212 
31390,NJ,WARREN,10900, 0.9947 , 0.9865 , 0.9499 , 0.9611 , 0.9194 , 0.9086 
32000,NM,BERNALILLO,10740, 0.9458 , 0.9554 , 0.9210 , 0.9399 , 0.9456 , 0.9564 
32010,NM,CATRON,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
32020,NM,CHAVES,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
32025,NM,CIBOLA,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
32030,NM,COLFAX,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
32040,NM,CURRY,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
32050,NM,DEBACA,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
32060,NM,DONA ANA,29740, 0.9273 , 0.8676 , 0.8929 , 0.8939 , 0.9296 , 0.9064 
32070,NM,EDDY,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
32080,NM,GRANT,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
32090,NM,GUADALUPE,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
32100,NM,HARDING,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
32110,NM,HIDALGO,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
32120,NM,LEA,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
32130,NM,LINCOLN,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
32131,NM,LOS ALAMOS,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
32140,NM,LUNA,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
32150,NM,MCKINLEY,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
32160,NM,MORA,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
32170,NM,OTERO,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
32180,NM,QUAY,NA, 0.8332 , 0.8940 , 0.8812 , 0.8938 , 0.8911 , 0.8899 
