Physician Geographic Practice Cost Indices by Calendar Year,,,,,,,,,,,,,,,,,,,,,,
County code,State,County name,Locality 2013,Carrier 2013, GPCI WK 2007 , GPCI WK 2008 , GPCI WK 2009 , GPCI WK 2010 , GPCI WK 2011 , GPCI WK 2013 , GPCI PE 2007 , GPCI PE 2008 , GPCI PE 2009 , GPCI PE 2010 , GPCI PE 2011 , GPCI PE 2013 ,GPCI MP 2007,GPCI MP 2008,GPCI MP 2009,GPCI MP 2010,GPCI MP 2011,GPCI MP 2013
26750,MO,OSAGE,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26751,MO,OZARK,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26770,MO,PEMISCOT,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26780,MO,PERRY,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26790,MO,PETTIS,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26800,MO,PHELPS,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26810,MO,PIKE,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26820,MO,PLATTE,02,05302, 0.9890 , 0.9920 , 1.0000 , 1.0000 , 1.0000 , 0.9810 , 0.9770 , 0.9430 , 0.9450 , 0.9730 , 0.9730 , 0.9530 , 0.9310 , 1.0010 , 1.1880 , 1.1880 , 1.2040 , 1.2330 
26821,MO,POLK,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26840,MO,PULASKI,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26850,MO,PUTNAM,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26860,MO,RALLS,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26870,MO,RANDOLPH,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26880,MO,RAY,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26881,MO,REYNOLDS,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26900,MO,RIPLEY,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26910,MO,ST. CHARLES,01,05302, 0.9920 , 0.9890 , 1.0000 , 1.0000 , 1.0000 , 0.9890 , 0.9560 , 0.9610 , 0.9310 , 0.9660 , 0.9680 , 0.9640 , 0.9260 , 1.0610 , 1.0750 , 1.0750 , 1.0640 , 1.0640 
26911,MO,ST. CLAIR,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26930,MO,ST. FRANCOIS,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26940,MO,ST. LOUIS,01,05302, 0.9920 , 0.9890 , 1.0000 , 1.0000 , 1.0000 , 0.9890 , 0.9560 , 0.9610 , 0.9310 , 0.9660 , 0.9680 , 0.9640 , 0.9260 , 1.0610 , 1.0750 , 1.0750 , 1.0640 , 1.0640 
26950,MO,ST. LOUIS CITY,01,05302, 0.9920 , 0.9890 , 1.0000 , 1.0000 , 1.0000 , 0.9890 , 0.9560 , 0.9610 , 0.9310 , 0.9660 , 0.9680 , 0.9640 , 0.9260 , 1.0610 , 1.0750 , 1.0750 , 1.0640 , 1.0640 
26960,MO,STE. GENEVIEVE,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26970,MO,SALINE,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26980,MO,SCHUYLER,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26981,MO,SCOTLAND,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26982,MO,SCOTT,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26983,MO,SHANNON,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26984,MO,SHELBY,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26985,MO,STODDARD,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26986,MO,STONE,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26987,MO,SULLIVAN,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26988,MO,TANEY,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26989,MO,TEXAS,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26990,MO,VERNON,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26991,MO,WARREN,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26992,MO,WASHINGTON,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26993,MO,WAYNE,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26994,MO,WEBSTER,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26995,MO,WORTH,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
26996,MO,WRIGHT,99,05302, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9560 , 0.8030 , 0.8120 , 0.8210 , 0.9110 , 0.9130 , 0.8510 , 0.8780 , 0.9380 , 0.9970 , 0.9970 , 1.0040 , 1.0230 
27000,MT,BEAVERHEAD,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27010,MT,BIG HORN,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27020,MT,BLAINE,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27030,MT,BROADWATER,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27040,MT,CARBON,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27050,MT,CARTER,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27060,MT,CASCADE,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27070,MT,CHOUTEAU,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27080,MT,CUSTER,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27090,MT,DANIELS,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27100,MT,DAWSON,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27110,MT,DEER LODGE,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27120,MT,FALLON,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27130,MT,FERGUS,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27140,MT,FLATHEAD,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27150,MT,GALLATIN,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27160,MT,GARFIELD,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27170,MT,GLACIER,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27180,MT,GOLDEN VALLEY,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27190,MT,GRANITE,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27200,MT,HILL,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27210,MT,JEFFERSON,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27220,MT,JUDITH BASIN,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27230,MT,LAKE,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27240,MT,LEWIS AND CLARK,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27250,MT,LIBERTY,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27260,MT,LINCOLN,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27270,MT,MCCONE,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27280,MT,MADISON,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27290,MT,MEAGHER,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27300,MT,MINERAL,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27310,MT,MISSOULA,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27320,MT,MUSSELSHELL,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27330,MT,PARK,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27340,MT,PETROLEUM,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27350,MT,PHILLIPS,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27360,MT,PONDERA,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27370,MT,POWDER RIVER,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27380,MT,POWELL,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27390,MT,PRAIRIE,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27400,MT,RAVALLI,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27410,MT,RICHLAND,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27420,MT,ROOSEVELT,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27430,MT,ROSEBUD,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27440,MT,SANDERS,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27450,MT,SHERIDAN,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27460,MT,SILVER BOW,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27470,MT,STILLWATER,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27480,MT,SWEET GRASS,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27490,MT,TETON,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27500,MT,TOOLE,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27510,MT,TREASURE,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27520,MT,VALLEY,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27530,MT,WHEATLAND,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
27540,MT,WIBAUX,01,03202, 0.9500 , 0.9500 , 1.0000 , 1.0000 , 1.0000 , 0.9450 , 0.8450 , 0.8460 , 0.8470 , 0.9240 , 1.0000 , 1.0000 , 0.8890 , 0.7810 , 0.6730 , 0.6730 , 0.8870 , 1.1030 
