"ESRD -- 2011 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE, BENEFICIARIES ENROLLED IN PARTS A AND/OR B, REIMBURSEMENTS FOR HOSPICE AND COST CONTRACTS EXCLUDED",,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,,
17984,KANSAS,WILSON,8,"158,108","1,646.96","136,246","1,419.23","8,099","10,880","2,881",8,"336,351","3,503.66",,
17985,KANSAS,WOODSON,1,"50,593","4,216.08","44,877","3,739.75","1,749","2,485","1,480",1,"75,952","6,329.33",,
17986,KANSAS,WYANDOTTE,316,"7,053,086","1,859.99","6,084,318","1,604.51","373,784","449,821","151,744",291,"10,233,452","2,930.54",,
18000,KENTUCKY,ADAIR,18,"559,982","2,592.51","516,583","2,391.59","3,783","38,884",730,18,"608,182","2,815.66",,
18010,KENTUCKY,ALLEN,15,"395,718","2,198.43","352,438","1,957.99","2,199","40,502",578,15,"600,061","3,333.67",,
18020,KENTUCKY,ANDERSON,22,"513,005","1,943.20","418,888","1,586.70","28,446","55,041","10,630",21,"773,593","3,069.81",,
18030,KENTUCKY,BALLARD,16,"332,508","1,731.81","297,388","1,548.90","10,099","22,989","2,030",16,"552,849","2,879.42",,
18040,KENTUCKY,BARREN,53,"1,386,023","2,179.28","1,193,430","1,876.46","26,167","158,181","8,244",52,"1,750,082","2,804.62",,
18050,KENTUCKY,BATH,10,"164,901","1,374.18","143,709","1,197.58","2,830","17,274","1,087",10,"428,595","3,571.63",,
18060,KENTUCKY,BELL,38,"1,043,620","2,288.64","840,851","1,843.97","54,425","127,560","20,782",37,"1,348,362","3,036.85",,
18070,KENTUCKY,BOONE,99,"2,722,822","2,291.94","2,438,194","2,052.35","72,109","191,715","20,802",94,"3,482,964","3,087.73",,
18080,KENTUCKY,BOURBON,26,"234,018",750.06,"220,419",706.47,"1,517","11,178",903,24,"682,711","2,370.52",,
18090,KENTUCKY,BOYD,58,"1,942,974","2,791.63","1,648,192","2,368.09","36,014","250,254","8,512",54,"2,689,853","4,151.01",,
18100,KENTUCKY,BOYLE,36,"845,493","1,957.16","734,235","1,699.62","16,596","89,718","4,941",36,"1,118,094","2,588.18",,
18110,KENTUCKY,BRACKEN,8,"229,226","2,387.77","204,436","2,129.54","9,549","11,193","4,047",8,"216,911","2,259.49",,
18120,KENTUCKY,BREATHITT,20,"394,964","1,645.68","345,308","1,438.78","8,785","38,674","2,196",19,"1,119,575","4,910.42",,
18130,KENTUCKY,BRECKINRIDGE,14,"455,538","2,711.54","421,511","2,508.99","3,840","29,008","1,177",14,"399,825","2,379.91",,
18140,KENTUCKY,BULLITT,38,"1,160,098","2,544.07","1,001,739","2,196.80","23,721","129,105","5,532",37,"1,411,691","3,179.48",,
18150,KENTUCKY,BUTLER,9,"260,618","2,413.13","227,342","2,105.02",697,"32,079",499,9,"289,179","2,677.58",,
18160,KENTUCKY,CALDWELL,21,"322,344","1,279.14","303,725","1,205.26","2,834","14,278","1,506",19,"678,686","2,976.69",,
18170,KENTUCKY,CALLOWAY,40,"526,338","1,096.54","482,873","1,005.99","11,133","29,820","2,510",39,"1,170,494","2,501.06",,
18180,KENTUCKY,CAMPBELL,90,"2,837,288","2,627.12","2,488,807","2,304.45","142,772","179,792","25,916",83,"3,123,387","3,135.93",,
18190,KENTUCKY,CARLISLE,5,"40,272",671.20,"39,041",650.68,0,"1,231",0,5,"196,815","3,280.25",,
18191,KENTUCKY,CARROLL,6,"228,087","3,167.88","199,147","2,765.93","7,428","20,483","1,027",6,"402,117","5,584.96",,
18210,KENTUCKY,CARTER,26,"726,434","2,328.31","601,090","1,926.57","16,356","105,303","3,683",25,"1,240,296","4,134.32",,
18220,KENTUCKY,CASEY,10,"356,631","2,971.93","323,530","2,696.08","4,301","27,977",820,10,"349,945","2,916.21",,
18230,KENTUCKY,CHRISTIAN,103,"1,870,641","1,513.46","1,646,208","1,331.88","37,736","179,246","7,450",98,"3,310,806","2,815.31",,
18240,KENTUCKY,CLARK,38,"866,601","1,900.44","728,131","1,596.78","39,295","83,719","15,454",32,"1,031,746","2,686.84",,
18250,KENTUCKY,CLAY,16,"278,562","1,450.84","218,459","1,137.81","9,058","46,639","4,404",15,"449,534","2,497.41",,
18260,KENTUCKY,CLINTON,6,"92,132","1,279.61","74,914","1,040.47",0,"17,218",0,6,"247,488","3,437.33",,
18270,KENTUCKY,CRITTENDEN,10,"68,626",571.88,"65,823",548.53,179,"2,481",141,10,"238,185","1,984.88",,
18271,KENTUCKY,CUMBERLAND,3,"71,438","1,984.39","62,182","1,727.28",0,"9,256",0,3,"115,893","3,219.25",,
18290,KENTUCKY,DAVIESS,125,"2,990,146","1,993.43","2,770,942","1,847.29","8,649","208,340","2,213",122,"3,903,965","2,666.64",,
18291,KENTUCKY,EDMONSON,6,"88,770","1,232.92","74,488","1,034.56",485,"13,699",97,4,"118,079","2,459.98",,
18310,KENTUCKY,ELLIOTT,13,"415,922","2,666.17","358,978","2,301.14","9,085","45,042","2,816",13,"812,302","5,207.06",,
18320,KENTUCKY,ESTILL,17,"462,506","2,267.19","377,462","1,850.30","12,207","69,102","3,733",17,"819,038","4,014.89",,
18330,KENTUCKY,FAYETTE,316,"8,633,866","2,276.86","7,049,102","1,858.94","519,715","889,896","175,151",290,"10,415,257","2,992.89",,
18340,KENTUCKY,FLEMING,21,"254,984","1,011.84","220,510",875.04,"7,514","24,268","2,689",18,"610,226","2,825.12",,
18350,KENTUCKY,FLOYD,62,"1,857,017","2,495.99","1,606,799","2,159.68","23,184","244,887","7,917",60,"2,162,553","3,003.55",,
18360,KENTUCKY,FRANKLIN,79,"1,757,910","1,854.34","1,454,702","1,534.50","84,883","191,148","27,175",76,"2,737,049","3,001.15",,
18361,KENTUCKY,FULTON,10,"165,233","1,376.94","155,707","1,297.56",251,"9,223",51,10,"442,017","3,683.48",,
18362,KENTUCKY,GALLATIN,18,"401,529","1,858.93","370,450","1,715.05","3,900","26,301",877,18,"800,129","3,704.30",,
18390,KENTUCKY,GARRARD,16,"93,749",488.28,"79,114",412.05,"1,388","12,477",768,15,"448,433","2,491.29",,
18400,KENTUCKY,GRANT,28,"363,028","1,080.44","332,059",988.27,"6,662","22,203","2,103",27,"895,127","2,762.74",,
18410,KENTUCKY,GRAVES,43,"935,527","1,813.04","883,978","1,713.14","2,653","48,057",837,43,"1,149,525","2,227.76",,
18420,KENTUCKY,GRAYSON,29,"657,283","1,888.74","587,883","1,689.32","9,254","56,077","4,068",28,"1,111,251","3,307.29",,
18421,KENTUCKY,GREEN,10,"311,249","2,593.74","290,801","2,423.34","2,204","17,404",838,10,"433,983","3,616.53",,
18440,KENTUCKY,GREENUP,67,"1,475,206","1,834.83","1,256,764","1,563.14","22,318","195,990","8,427",65,"2,560,474","3,282.66",,
18450,KENTUCKY,HANCOCK,8,"352,122","3,667.94","315,665","3,288.18","6,355","29,087","1,013",5,"164,346","2,739.10",,
18460,KENTUCKY,HARDIN,121,"3,055,586","2,104.40","2,835,441","1,952.78","26,981","181,812","11,351",118,"3,978,954","2,810.00",,
18470,KENTUCKY,HARLAN,40,"1,987,156","4,139.91","1,633,113","3,402.32","72,923","261,032","20,087",39,"2,129,334","4,549.86",,
18480,KENTUCKY,HARRISON,20,"284,320","1,184.67","242,990","1,012.46","11,128","26,198","4,004",20,"659,018","2,745.91",,
18490,KENTUCKY,HART,23,"337,693","1,223.53","282,652","1,024.10","5,377","47,272","2,389",23,"701,426","2,541.40",,
18500,KENTUCKY,HENDERSON,48,"1,328,415","2,306.28","1,207,961","2,097.15","15,125","98,372","6,956",46,"1,665,643","3,017.47",,
18510,KENTUCKY,HENRY,16,"207,768","1,082.13","189,260",985.73,"1,190","17,172",145,16,"450,039","2,343.95",,
18511,KENTUCKY,HICKMAN,6,"230,385","3,199.79","217,379","3,019.15",0,"13,006",0,6,"233,821","3,247.51",,
18530,KENTUCKY,HOPKINS,93,"1,605,920","1,439.00","1,408,334","1,261.95","41,031","137,827","18,727",88,"3,110,221","2,945.29",,
18540,KENTUCKY,JACKSON,18,"335,613","1,553.76","266,851","1,235.42","13,282","51,097","4,381",18,"463,935","2,147.85",,
18550,KENTUCKY,JEFFERSON,"1,113","26,492,232","1,983.55","22,170,932","1,660.00","764,616","3,319,474","237,208","1,042","38,969,193","3,116.54",,
18560,KENTUCKY,JESSAMINE,39,"724,480","1,548.03","627,681","1,341.20","24,713","64,041","8,044",36,"1,164,581","2,695.79",,
18570,KENTUCKY,JOHNSON,47,"733,752","1,300.98","606,374","1,075.13","13,056","110,578","3,742",46,"2,070,768","3,751.39",,
18580,KENTUCKY,KENTON,170,"4,314,356","2,114.88","3,889,716","1,906.72","129,173","259,847","35,619",160,"5,150,984","2,682.80",,
18590,KENTUCKY,KNOTT,18,"331,229","1,533.47","277,120","1,282.96","5,484","46,729","1,895",18,"767,484","3,553.17",,
18600,KENTUCKY,KNOX,22,"495,360","1,876.36","417,824","1,582.67","9,042","65,536","2,957",20,"968,843","4,036.85",,
18610,KENTUCKY,LARUE,13,"442,616","2,837.28","410,676","2,632.54","1,290","30,310",340,13,"428,117","2,744.34",,
18620,KENTUCKY,LAUREL,56,"1,698,965","2,528.22","1,452,649","2,161.68","12,459","230,548","3,307",54,"1,653,906","2,552.32",,
18630,KENTUCKY,LAWRENCE,24,"610,584","2,120.08","522,907","1,815.65","4,044","84,032","1,825",22,"845,474","3,202.55",,
18640,KENTUCKY,LEE,3,"18,473",513.14,"18,084",502.33,0,388,0,3,"108,392","3,010.89",,
18650,KENTUCKY,LESLIE,16,"346,896","1,806.75","270,220","1,407.40","17,712","53,834","5,128",16,"738,393","3,845.80",,
18660,KENTUCKY,LETCHER,28,"1,008,981","3,002.92","886,218","2,637.55","14,188","112,102","5,290",27,"2,013,366","6,214.09",,
18670,KENTUCKY,LEWIS,22,"491,707","1,862.53","435,692","1,650.35","6,264","47,103","2,645",21,"806,044","3,198.59",,
18680,KENTUCKY,LINCOLN,30,"540,490","1,501.36","442,888","1,230.24","17,324","72,306","7,971",29,"902,922","2,594.60",,
18690,KENTUCKY,LIVINGSTON,13,"125,732",805.97,"120,087",769.79,0,"5,644",0,13,"358,109","2,295.57",,
18700,KENTUCKY,LOGAN,26,"868,181","2,782.63","752,294","2,411.20","15,718","97,294","2,873",24,"976,723","3,391.40",,
18710,KENTUCKY,LYON,7,"63,982",761.69,"61,544",732.67,0,"2,438",0,7,"265,670","3,162.74",,
18720,KENTUCKY,MCCRACKEN,90,"1,925,917","1,783.26","1,834,143","1,698.28","12,668","75,605","3,500",90,"2,413,801","2,235.00",,
18730,KENTUCKY,MCCREARY,14,"362,211","2,156.02","300,906","1,791.11","1,700","58,419","1,184",14,"523,961","3,118.82",,
18740,KENTUCKY,MCLEAN,10,"523,913","4,365.94","486,938","4,057.82","1,189","40,272",612,9,"370,306","3,428.76",,
18750,KENTUCKY,MADISON,79,"1,941,909","2,048.43","1,637,121","1,726.92","57,085","223,593","24,108",73,"2,474,166","2,824.39",,
18760,KENTUCKY,MAGOFFIN,10,"203,151","1,692.93","171,936","1,432.80","3,142","27,164",907,10,"656,313","5,469.28",,
18770,KENTUCKY,MARION,29,"414,541","1,191.21","387,453","1,113.37","3,511","22,725",849,27,"755,872","2,332.94",,
18780,KENTUCKY,MARSHALL,28,"350,452","1,043.01","336,260","1,000.77",126,"14,002",63,28,"812,498","2,418.15",,
18790,KENTUCKY,MARTIN,8,"277,102","2,886.48","228,288","2,378.00","5,844","41,154","1,814",8,"611,882","6,373.77",,
18800,KENTUCKY,MASON,41,"708,804","1,440.66","610,577","1,241.01","32,933","56,567","8,726",38,"1,236,334","2,711.26",,
18801,KENTUCKY,MEADE,20,"506,853","2,111.89","458,684","1,911.18","9,083","37,470","1,614",20,"506,660","2,111.08",,
18802,KENTUCKY,MENIFEE,8,"49,754",518.27,"42,830",446.15,739,"6,024",159,7,"177,526","2,113.40",,
18830,KENTUCKY,MERCER,31,"745,582","2,004.25","670,143","1,801.46","4,451","69,963","1,024",30,"1,053,567","2,926.58",,
18831,KENTUCKY,METCALFE,11,"192,749","1,460.22","161,532","1,223.73","3,509","26,292","1,415",10,"519,072","4,325.60",,
18850,KENTUCKY,MONROE,13,"589,583","3,779.38","508,029","3,256.60","7,408","72,206","1,939",13,"599,901","3,845.52",,
18860,KENTUCKY,MONTGOMERY,35,"777,902","1,852.15","648,116","1,543.13","30,103","89,315","10,367",35,"1,078,842","2,568.67",,
18861,KENTUCKY,MORGAN,11,"248,788","1,884.76","212,510","1,609.92","9,404","23,559","3,313",11,"623,700","4,725.00",,
18880,KENTUCKY,MUHLENBERG,55,"1,242,926","1,883.22","1,131,561","1,714.49","16,466","89,891","5,007",53,"1,942,440","3,054.15",,
18890,KENTUCKY,NELSON,37,"407,775",918.41,"343,389",773.40,"10,987","51,499","1,898",34,"1,015,258","2,488.38",,
18900,KENTUCKY,NICHOLAS,9,"283,165","2,621.90","251,276","2,326.63","8,758","20,093","3,036",8,"254,477","2,650.80",,
18910,KENTUCKY,OHIO,27,"648,964","2,002.98","597,875","1,845.29","4,188","46,273",627,27,"897,819","2,771.05",,
18920,KENTUCKY,OLDHAM,30,"634,733","1,763.15","562,374","1,562.15","15,374","51,423","5,560",29,"1,187,117","3,411.26",,
18930,KENTUCKY,OWEN,6,"194,199","2,697.21","174,488","2,423.44",825,"18,635",249,6,"298,070","4,139.86",,
18931,KENTUCKY,OWSLEY,5,"258,886","4,314.77","224,450","3,740.83","2,499","31,057",878,4,"368,550","7,678.13",,
18932,KENTUCKY,PENDLETON,9,"174,309","1,613.97","152,087","1,408.21","7,067","12,915","2,239",9,"375,627","3,478.03",,
18960,KENTUCKY,PERRY,48,"1,756,664","3,049.76","1,435,429","2,492.06","50,246","255,453","15,535",48,"1,901,669","3,301.51",,
18970,KENTUCKY,PIKE,83,"1,983,851","1,991.82","1,721,906","1,728.82","58,502","221,035","12,892",82,"3,386,705","3,441.77",,
18971,KENTUCKY,POWELL,16,"536,628","2,794.94","444,892","2,317.15","24,259","60,010","7,466",15,"565,329","3,140.72",,
18972,KENTUCKY,PULASKI,75,"1,899,238","2,110.26","1,497,453","1,663.84","64,788","321,739","15,256",74,"2,395,416","2,697.54",,
18973,KENTUCKY,ROBERTSON,2,"67,628","2,817.83","62,497","2,604.04","1,180","3,193",757,2,"89,377","3,724.04",,
18974,KENTUCKY,ROCKCASTLE,17,"625,972","3,068.49","529,836","2,597.24","12,319","78,647","5,169",17,"601,957","2,950.77",,
18975,KENTUCKY,ROWAN,27,"614,051","1,895.22","478,627","1,477.24","39,291","88,348","7,784",26,"691,530","2,216.44",,
18976,KENTUCKY,RUSSELL,12,"101,614",705.65,"88,253",612.87,714,"12,349",297,12,"342,961","2,381.67",,
18977,KENTUCKY,SCOTT,36,"622,834","1,441.75","548,690","1,270.12","19,340","47,664","7,138",35,"1,190,074","2,833.51",,
18978,KENTUCKY,SHELBY,39,"1,325,343","2,831.93","1,182,421","2,526.54","19,164","119,971","3,786",38,"1,698,991","3,725.86",,
18979,KENTUCKY,SIMPSON,27,"640,411","1,976.58","530,514","1,637.39","26,015","78,846","5,035",26,"1,015,174","3,253.76",,
18980,KENTUCKY,SPENCER,12,"453,343","3,148.22","412,857","2,867.06","6,498","32,242","1,745",10,"465,262","3,877.18",,
18981,KENTUCKY,TAYLOR,50,"853,474","1,422.46","767,313","1,278.86","11,076","72,428","2,655",49,"1,734,548","2,949.91",,
18982,KENTUCKY,TODD,13,"159,952","1,025.33","137,933",884.19,"3,474","16,996","1,547",13,"468,693","3,004.44",,
18983,KENTUCKY,TRIGG,24,"778,749","2,703.99","704,534","2,446.30","14,729","57,864","1,620",24,"957,470","3,324.55",,
18984,KENTUCKY,TRIMBLE,17,"188,792",925.45,"168,918",828.03,"2,781","16,317",775,17,"557,610","2,733.38",,
18985,KENTUCKY,UNION,16,"310,978","1,619.68","284,472","1,481.63","3,996","20,623","1,886",16,"511,397","2,663.53",,
18986,KENTUCKY,WARREN,90,"1,826,551","1,691.25","1,597,724","1,479.37","15,509","209,532","3,784",86,"2,703,686","2,619.85",,
18987,KENTUCKY,WASHINGTON,14,"456,823","2,719.18","394,475","2,348.07","6,283","54,698","1,365",13,"571,055","3,660.61",,
18988,KENTUCKY,WAYNE,10,"148,725","1,239.38","120,548","1,004.57",55,"28,110",10,10,"340,463","2,837.19",,
18989,KENTUCKY,WEBSTER,20,"351,577","1,464.90","297,714","1,240.48","15,568","32,571","5,722",20,"708,431","2,951.80",,
18990,KENTUCKY,WHITLEY,49,"1,158,358","1,970.00","980,050","1,666.75","27,981","142,272","8,054",46,"1,529,866","2,771.50",,
18991,KENTUCKY,WOLFE,5,"276,937","4,615.62","260,137","4,335.62",951,"15,632",215,5,"237,676","3,961.27",,
18992,KENTUCKY,WOODFORD,23,"433,028","1,568.94","361,249","1,308.87","23,685","39,267","8,825",23,"706,307","2,559.08",,
19000,LOUISIANA,ACADIA,96,"2,158,726","1,873.89","1,911,732","1,659.49","19,225","218,104","9,663",93,"3,255,342","2,916.97",,
19010,LOUISIANA,ALLEN,32,"730,803","1,903.13","621,169","1,617.63","18,922","81,862","8,849",31,"1,028,289","2,764.22",,
19020,LOUISIANA,ASCENSION,121,"1,723,545","1,187.01","1,369,635",943.27,"72,217","241,559","40,132",115,"4,201,498","3,044.56",,
19030,LOUISIANA,ASSUMPTION,53,"872,679","1,372.14","802,182","1,261.29","7,736","58,637","4,123",52,"1,968,363","3,154.43",,
19040,LOUISIANA,AVOYELLES,72,"1,847,892","2,138.76","1,531,393","1,772.45","31,759","272,055","12,684",72,"2,597,138","3,005.95",,
19050,LOUISIANA,BEAUREGARD,59,"1,531,612","2,163.29","1,416,045","2,000.06","14,228","96,399","4,939",56,"2,014,330","2,997.51",,
19060,LOUISIANA,BIENVILLE,37,"767,738","1,729.14","653,992","1,472.95","3,354","109,079","1,312",35,"1,219,616","2,903.85",,
19070,LOUISIANA,BOSSIER,167,"4,692,813","2,341.72","4,136,049","2,063.90","101,197","418,170","37,396",163,"6,098,857","3,118.03",,
19080,LOUISIANA,CADDO,816,"18,862,152","1,926.28","16,193,330","1,653.73","419,108","2,095,946","153,766",788,"28,208,972","2,983.18",,
19090,LOUISIANA,CALCASIEU,282,"7,624,500","2,253.10","6,940,115","2,050.86","97,852","545,956","41,714",273,"9,728,948","2,969.76",,
19100,LOUISIANA,CALDWELL,22,"667,457","2,528.25","582,506","2,206.46","1,558","81,867","1,524",22,"997,528","3,778.52",,
19110,LOUISIANA,CAMERON,2,"124,921","5,205.04","115,116","4,796.50",933,"8,445",425,2,"124,585","5,191.04",,
19120,LOUISIANA,CATAHOULA,18,"237,530","1,099.68","205,897",953.23,936,"30,308",388,16,"588,713","3,066.21",,
19130,LOUISIANA,CLAIBORNE,48,"1,013,608","1,759.74","871,266","1,512.61","20,664","115,703","5,973",47,"1,692,741","3,001.31",,
19140,LOUISIANA,CONCORDIA,39,"1,090,281","2,329.66","953,782","2,038.00","24,558","99,979","11,960",37,"1,416,533","3,190.39",,
19150,LOUISIANA,DE SOTO,76,"2,170,801","2,380.26","1,890,288","2,072.68","44,026","223,941","12,545",73,"2,912,239","3,324.47",,
19160,LOUISIANA,EAST BATON ROUGE,873,"17,918,074","1,710.39","14,797,143","1,412.48","590,764","2,319,283","210,882",820,"30,709,455","3,120.88",,
19170,LOUISIANA,EAST CARROLL,32,"656,915","1,710.72","577,019","1,502.65","2,016","77,034",846,32,"1,350,091","3,515.86",,
19180,LOUISIANA,EAST FELICIANA,50,"1,149,048","1,915.08","925,312","1,542.19","45,969","160,572","17,194",47,"1,926,644","3,416.04",,
19190,LOUISIANA,EVANGELINE,51,"1,463,856","2,391.92","1,248,261","2,039.64","12,160","196,857","6,576",51,"2,382,763","3,893.40",,
19200,LOUISIANA,FRANKLIN,36,"997,626","2,309.32","913,099","2,113.66","3,662","79,299","1,565",35,"1,356,227","3,229.11",,
19210,LOUISIANA,GRANT,22,"635,572","2,407.47","550,866","2,086.61","5,285","77,861","1,559",22,"765,336","2,899.00",,
19220,LOUISIANA,IBERIA,146,"3,448,985","1,968.60","3,058,178","1,745.54","30,822","343,717","16,266",145,"5,296,249","3,043.82",,
19230,LOUISIANA,IBERVILLE,70,"1,248,744","1,486.60","1,037,134","1,234.68","40,689","159,273","11,645",68,"2,869,895","3,517.03",,
19240,LOUISIANA,JACKSON,21,"982,305","3,898.04","855,297","3,394.04","7,933","117,405","1,669",20,"1,059,789","4,415.79",,
19250,LOUISIANA,JEFFERSON,646,"14,553,148","1,877.34","11,498,382","1,483.28","855,205","1,567,395","632,163",601,"23,580,943","3,269.68",,
19260,LOUISIANA,JEFFERSON DAVIS,63,"1,415,878","1,872.85","1,268,919","1,678.46","9,965","133,020","3,972",62,"2,144,695","2,882.65",,
19270,LOUISIANA,LAFAYETTE,308,"10,043,342","2,717.35","8,743,740","2,365.73","76,645","1,193,658","29,298",295,"10,506,214","2,967.86",,
19280,LOUISIANA,LAFOURCHE,128,"2,924,730","1,904.12","2,520,003","1,640.63","84,320","277,827","42,579",123,"4,277,173","2,897.81",,
19290,LOUISIANA,LA SALLE,21,"631,100","2,504.37","495,708","1,967.10","32,579","86,619","16,193",20,"834,462","3,476.93",,
19300,LOUISIANA,LINCOLN,83,"1,657,695","1,664.35","1,435,308","1,441.07","8,628","210,048","3,710",79,"2,817,131","2,971.66",,
19310,LOUISIANA,LIVINGSTON,83,"2,115,224","2,123.72","1,779,982","1,787.13","49,281","259,246","26,713",78,"2,722,205","2,908.34",,
19320,LOUISIANA,MADISON,33,"911,124","2,300.82","790,945","1,997.34","6,780","111,798","1,600",30,"1,301,012","3,613.92",,
19330,LOUISIANA,MOREHOUSE,92,"2,659,137","2,408.64","2,388,177","2,163.20","8,028","258,360","4,571",89,"3,294,663","3,084.89",,
19340,LOUISIANA,NATCHITOCHES,69,"1,568,604","1,894.45","1,348,959","1,629.18","34,674","176,807","8,162",65,"2,289,561","2,935.33",,
19350,LOUISIANA,ORLEANS,802,"19,855,363","2,063.11","14,468,956","1,503.42","1,440,547","2,892,914","1,052,944",741,"28,699,729","3,227.59",,
19360,LOUISIANA,OUACHITA,341,"8,154,769","1,992.86","7,145,733","1,746.27","25,474","976,976","6,585",328,"12,059,892","3,064.00",,
19370,LOUISIANA,PLAQUEMINES,28,"614,889","1,830.03","469,895","1,398.50","42,661","71,668","30,664",26,"996,138","3,192.75",,
19380,LOUISIANA,POINTE COUPEE,29,"538,664","1,547.89","465,430","1,337.44","13,445","55,079","4,709",27,"1,296,598","4,001.85",,
19390,LOUISIANA,RAPIDES,205,"4,784,840","1,945.06","4,050,095","1,646.38","50,481","660,151","24,112",195,"7,473,525","3,193.81",,
19400,LOUISIANA,RED RIVER,20,"573,144","2,388.10","501,086","2,087.86","1,657","69,769",631,18,"776,673","3,595.71",,
19410,LOUISIANA,RICHLAND,49,"1,353,885","2,302.53","1,187,481","2,019.53","15,491","148,501","2,411",47,"1,698,956","3,012.33",,
19420,LOUISIANA,SABINE,44,"705,675","1,336.51","646,898","1,225.19","3,933","52,841","2,001",43,"1,730,937","3,354.53",,
19430,LOUISIANA,ST  BERNARD,36,"1,047,293","2,424.29","762,375","1,764.76","85,256","141,130","58,530",31,"999,392","2,686.54",,
19440,LOUISIANA,ST  CHARLES,64,"1,554,909","2,024.62","1,281,897","1,669.14","70,952","153,488","48,570",56,"1,870,878","2,784.04",,
19450,LOUISIANA,ST  HELENA,15,"478,142","2,656.34","423,431","2,352.39",400,"54,120",190,14,"838,533","4,991.27",,
19460,LOUISIANA,ST  JAMES,61,"1,406,386","1,921.29","1,190,890","1,626.90","42,698","147,938","24,859",59,"2,194,355","3,099.37",,
19470,LOUISIANA,ST  JOHN THE BAPTIST,99,"3,130,646","2,635.22","2,627,495","2,211.70","101,225","324,493","77,432",97,"3,800,824","3,265.31",,
19480,LOUISIANA,ST  LANDRY,179,"4,627,312","2,154.24","3,819,125","1,777.99","48,969","732,567","26,650",173,"7,109,295","3,424.52",,
19490,LOUISIANA,ST  MARTIN,94,"3,323,481","2,946.35","2,933,179","2,600.34","21,092","360,119","9,089",92,"3,282,639","2,973.40",,
19500,LOUISIANA,ST  MARY,111,"2,343,286","1,759.22","1,945,730","1,460.76","65,492","290,862","41,200",106,"3,723,523","2,927.30",,
19510,LOUISIANA,ST  TAMMANY,293,"7,754,176","2,205.40","7,007,247","1,992.96","86,064","600,011","60,853",276,"10,361,802","3,128.56",,
