DISABLED -- REPRICING ADJUSTMENTS TO THE 2007-2011 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX (Adjustment to Part A Reimbursement),,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,,,,,
31310,NEW JERSEY               ,OCEAN,"-896,889","-1,077,376","-594,401","-650,372","-274,920",,,,,
31320,NEW JERSEY               ,PASSAIC,"-792,614","-533,212","-230,462","-339,732","-457,837",,,,,
31340,NEW JERSEY               ,SALEM,"-147,271","-177,709","-110,290","-117,417","-37,693",,,,,
31350,NEW JERSEY               ,SOMERSET,"-356,086","-307,098","-189,755","-189,002","-182,995",,,,,
31360,NEW JERSEY               ,SUSSEX,"-429,037","-383,735","-507,120","-438,171","-288,088",,,,,
31370,NEW JERSEY               ,UNION,"-902,512","-737,554","-629,592","-499,129","-279,300",,,,,
31390,NEW JERSEY               ,WARREN,"-238,357","-343,399","-419,169","-352,765","-4,173",,,,,
32000,NEW MEXICO               ,BERNALILLO,"264,794","244,874","534,954","377,489","294,036",,,,,
32010,NEW MEXICO               ,CATRON,"8,746","1,926","5,900",743,615,,,,,
32020,NEW MEXICO               ,CHAVES,"26,917","51,692","127,822","74,144","36,425",,,,,
32025,NEW MEXICO               ,CIBOLA,"7,702","22,419","33,407","14,565","20,202",,,,,
32030,NEW MEXICO               ,COLFAX,"7,858",353,"4,708","4,634","1,529",,,,,
32040,NEW MEXICO               ,CURRY,"24,015","14,791","22,620","11,760","-9,141",,,,,
32050,NEW MEXICO               ,DEBACA,261,131,123,70,-136,,,,,
32060,NEW MEXICO               ,DONA ANA,"-155,787","-82,668","7,937","-45,147","-68,044",,,,,
32070,NEW MEXICO               ,EDDY,"-14,787","5,065","42,438","2,865","17,953",,,,,
32080,NEW MEXICO               ,GRANT,"-1,364","17,602","15,924","75,465","6,678",,,,,
32090,NEW MEXICO               ,GUADALUPE,"-2,994","2,437","15,549","3,657","1,505",,,,,
32100,NEW MEXICO               ,HARDING,306,-331,0,-230,0,,,,,
32110,NEW MEXICO               ,HIDALGO,"3,744","1,781","2,822",155,"-1,002",,,,,
32120,NEW MEXICO               ,LEA,"9,235","25,770","32,808","6,546","20,306",,,,,
32130,NEW MEXICO               ,LINCOLN,"-2,308","3,573","13,891","7,121","5,479",,,,,
32131,NEW MEXICO               ,LOS ALAMOS,743,"3,892","2,095",-783,650,,,,,
32140,NEW MEXICO               ,LUNA,"-11,036","-9,522","-2,323","-5,655","-7,460",,,,,
32150,NEW MEXICO               ,MCKINLEY,"27,529","22,708","39,976","21,683","12,155",,,,,
32160,NEW MEXICO               ,MORA,862,-693,-275,-196,"1,657",,,,,
32170,NEW MEXICO               ,OTERO,"-13,596","-7,655","-5,492","-3,267","-5,239",,,,,
32180,NEW MEXICO               ,QUAY,"-4,718","-10,084","-6,091","1,055","-4,087",,,,,
32190,NEW MEXICO               ,RIO ARRIBA,"6,353","8,300","17,841","11,786","7,493",,,,,
32200,NEW MEXICO               ,ROOSEVELT,"22,597","2,516","7,779","-1,483","-2,367",,,,,
32210,NEW MEXICO               ,SANDOVAL,"37,490","36,606","73,270","44,133","36,666",,,,,
32220,NEW MEXICO               ,SAN JUAN,"94,943","105,125","187,859","128,533","72,445",,,,,
32230,NEW MEXICO               ,SAN MIGUEL,"-1,664","3,240","20,636","7,517","4,529",,,,,
32240,NEW MEXICO               ,SANTA FE,"8,089","27,150","25,538","17,037","12,004",,,,,
32250,NEW MEXICO               ,SIERRA,"-4,730",311,"5,533","1,264","-2,438",,,,,
32260,NEW MEXICO               ,SOCORRO,"6,377","6,930","11,429","12,578","8,543",,,,,
32270,NEW MEXICO               ,TAOS,"6,090","24,930","9,978","6,451","2,160",,,,,
32280,NEW MEXICO               ,TORRANCE,"7,736","11,941","14,822","12,709","10,523",,,,,
32290,NEW MEXICO               ,UNION,"-2,771","-3,000","-4,500",-634,"-1,710",,,,,
32300,NEW MEXICO               ,VALENCIA,"34,619","42,798","74,659","40,568","31,600",,,,,
33000,NEW YORK                 ,ALBANY,"141,446","233,171","163,856","238,359","324,284",,,,,
33010,NEW YORK                 ,ALLEGANY,"32,524","49,984","63,792","62,146","30,823",,,,,
33020,NEW YORK                 ,BRONX,"-1,972,040","-1,196,482","-467,509","-1,232,775","-1,017,483",,,,,
33030,NEW YORK                 ,BROOME,"-44,357","-63,573","118,052","-7,441","63,216",,,,,
33040,NEW YORK                 ,CATTARAUGUS,"39,988","41,478","30,970","9,814","72,359",,,,,
33050,NEW YORK                 ,CAYUGA,"-92,107","-97,079","3,337","-13,670","1,872",,,,,
33060,NEW YORK                 ,CHAUTAUQUA,"-29,119","-25,464","-43,052","-40,600","34,425",,,,,
33070,NEW YORK                 ,CHEMUNG,"-3,952","-45,443","-213,086","-252,433","-190,518",,,,,
33080,NEW YORK                 ,CHENANGO,"-1,061","-13,464","10,537","6,150","65,160",,,,,
33090,NEW YORK                 ,CLINTON,"168,077","116,687","227,498","-128,607","17,270",,,,,
33200,NEW YORK                 ,COLUMBIA,"150,483","203,278","118,700","131,988","100,869",,,,,
33210,NEW YORK                 ,CORTLAND,"-2,746","-12,755","14,376","-11,932","8,724",,,,,
33220,NEW YORK                 ,DELAWARE,"-31,008","-16,373","-24,194","-2,832","68,603",,,,,
33230,NEW YORK                 ,DUTCHESS,"-138,363","252,775","173,644","35,323","247,373",,,,,
33240,NEW YORK                 ,ERIE,"1,139,291","1,012,465","952,046","578,384","1,128,047",,,,,
33260,NEW YORK                 ,ESSEX,"56,683","21,252","47,831","-32,065","30,558",,,,,
33270,NEW YORK                 ,FRANKLIN,"31,378","34,238","-3,014","-28,920","36,488",,,,,
33280,NEW YORK                 ,FULTON,"-36,655","-9,687","-21,259","-23,760","20,089",,,,,
33290,NEW YORK                 ,GENESEE,"33,040","49,561","64,061","68,915","146,651",,,,,
33300,NEW YORK                 ,GREENE,"96,590","114,447","74,199","44,450","60,491",,,,,
33310,NEW YORK                 ,HAMILTON,"-1,914","-1,309","8,683","-3,814",-980,,,,,
33320,NEW YORK                 ,HERKIMER,"16,813","-1,806","13,752","15,988","87,511",,,,,
33330,NEW YORK                 ,JEFFERSON,"11,401","-15,574","29,191","-31,323","-112,517",,,,,
33331,NEW YORK                 ,KINGS,"-2,752,313","-1,683,805","-604,220","-1,736,265","-1,383,417",,,,,
33340,NEW YORK                 ,LEWIS,"2,339",-448,568,-952,"-7,026",,,,,
33350,NEW YORK                 ,LIVINGSTON,"44,741","99,998","64,568","108,189","156,137",,,,,
33360,NEW YORK                 ,MADISON,"4,926","-21,649","-5,442","-7,271","-22,501",,,,,
33370,NEW YORK                 ,MONROE,"480,167","933,773","1,220,053","1,458,490","1,735,354",,,,,
33380,NEW YORK                 ,MONTGOMERY,"-36,533","18,879","3,899","21,705","29,531",,,,,
33400,NEW YORK                 ,NASSAU,"-495,853","-144,013","-248,774","10,231","501,446",,,,,
33420,NEW YORK                 ,NEW YORK,"-1,958,882","-1,168,893","-427,510","-1,134,540","-913,487",,,,,
33500,NEW YORK                 ,NIAGARA,"401,943","349,481","335,861","228,115","405,083",,,,,
33510,NEW YORK                 ,ONEIDA,"25,302","-99,732","-59,609","-33,452","60,834",,,,,
33520,NEW YORK                 ,ONONDAGA,"-29,145","-173,549","-42,579","-108,493","-208,564",,,,,
33530,NEW YORK                 ,ONTARIO,"18,687","55,844","86,010","88,648","132,378",,,,,
33540,NEW YORK                 ,ORANGE,"277,080","127,225","-17,433","-12,338","120,446",,,,,
33550,NEW YORK                 ,ORLEANS,"-2,662","19,940","41,720","29,339","61,929",,,,,
33560,NEW YORK                 ,OSWEGO,"-10,437","-50,069","-19,029","-49,527","-44,810",,,,,
33570,NEW YORK                 ,OTSEGO,"-66,255","-73,666","-43,060","-19,333","209,813",,,,,
33580,NEW YORK                 ,PUTNAM,"-72,887","-16,151","6,712","-39,873","-2,054",,,,,
33590,NEW YORK                 ,QUEENS,"-1,737,488","-1,038,528","-767,014","-1,084,555","-684,955",,,,,
33600,NEW YORK                 ,RENSSELAER,"30,940","37,802","11,865","45,399","103,714",,,,,
33610,NEW YORK                 ,RICHMOND,"-590,917","-402,885","-131,043","-373,211","-350,832",,,,,
33620,NEW YORK                 ,ROCKLAND,"-249,058","-173,164","-68,462","-198,821","-171,166",,,,,
33630,NEW YORK                 ,ST. LAWRENCE,"30,417","-33,779","-67,023","-93,536","12,046",,,,,
33640,NEW YORK                 ,SARATOGA,"-12,217","22,032","-1,345","1,795","53,717",,,,,
33650,NEW YORK                 ,SCHENECTADY,"-38,519","19,686","-23,320","-6,163","24,541",,,,,
33660,NEW YORK                 ,SCHOHARIE,"-11,157","-4,815","-5,353","1,816","55,758",,,,,
33670,NEW YORK                 ,SCHUYLER,"-5,544","9,077","-17,541","-34,554","-9,503",,,,,
33680,NEW YORK                 ,SENECA,"-17,015","-9,564","20,811","28,695","21,400",,,,,
33690,NEW YORK                 ,STEUBEN,"3,363","-2,696","-5,652","-38,632","28,332",,,,,
33700,NEW YORK                 ,SUFFOLK,"-711,656","-99,316","312,143","605,184","1,433,609",,,,,
33710,NEW YORK                 ,SULLIVAN,-407,"-142,912","-106,571","-107,724","-90,625",,,,,
33720,NEW YORK                 ,TIOGA,"-5,314","-8,321","23,713","-4,941","-5,805",,,,,
33730,NEW YORK                 ,TOMPKINS,"-78,404","-19,142","-40,054","-68,137","-41,248",,,,,
33740,NEW YORK                 ,ULSTER,"-1,238","56,807","10,573","-128,029","-104,583",,,,,
33750,NEW YORK                 ,WARREN,"-37,887","-34,800","-76,697","-65,054","-42,177",,,,,
33760,NEW YORK                 ,WASHINGTON,"-39,821","-43,824","-54,281","-47,567","-21,422",,,,,
33770,NEW YORK                 ,WAYNE,"-15,485","41,258","61,557","149,143","187,784",,,,,
33800,NEW YORK                 ,WESTCHESTER,"-787,899","-457,949","-166,208","-504,999","-436,826",,,,,
33900,NEW YORK                 ,WYOMING,"24,664","22,491","30,866","38,775","54,557",,,,,
33910,NEW YORK                 ,YATES,"12,653","1,477","17,045","24,324","24,860",,,,,
34000,NORTH CAROLINA           ,ALAMANCE,"-97,076","-86,113","-34,260","-34,553","11,942",,,,,
34010,NORTH CAROLINA           ,ALEXANDER,"-91,278","-101,216","-92,324","-74,067","-39,144",,,,,
34020,NORTH CAROLINA           ,ALLEGHANY,"-16,877","-14,749","-19,254","-12,917","-3,286",,,,,
34030,NORTH CAROLINA           ,ANSON,"-75,783","-121,002","-89,331","-67,599","-50,781",,,,,
34040,NORTH CAROLINA           ,ASHE,"-38,825","-44,655","-31,048","-30,476","-18,865",,,,,
34050,NORTH CAROLINA           ,AVERY,"-44,501","-20,373","-28,869","-26,862","-17,156",,,,,
34060,NORTH CAROLINA           ,BEAUFORT,"48,970","36,180","57,869","63,338","79,166",,,,,
34070,NORTH CAROLINA           ,BERTIE,"45,412","37,327","14,467","23,281","34,739",,,,,
34080,NORTH CAROLINA           ,BLADEN,"-111,340","-95,415","-89,597","-56,896","-69,517",,,,,
34090,NORTH CAROLINA           ,BRUNSWICK,"-261,424","-69,928","4,410","-42,338","-73,736",,,,,
34100,NORTH CAROLINA           ,BUNCOMBE,"-795,289","-862,578","-1,067,230","-901,009","-700,193",,,,,
34110,NORTH CAROLINA           ,BURKE,"-237,575","-226,127","-234,862","-194,415","-114,147",,,,,
34120,NORTH CAROLINA           ,CABARRUS,"-279,901","-351,725","-314,261","-203,380","-141,537",,,,,
34130,NORTH CAROLINA           ,CALDWELL,"-222,055","-195,348","-179,485","-133,118","-48,112",,,,,
34140,NORTH CAROLINA           ,CAMDEN,"7,826","7,786","7,505","4,108","19,248",,,,,
34150,NORTH CAROLINA           ,CARTERET,"-43,394","-40,377","-51,831","-28,210","-9,035",,,,,
34160,NORTH CAROLINA           ,CASWELL,"-21,265","-19,077","-36,659","-22,353","-2,362",,,,,
34170,NORTH CAROLINA           ,CATAWBA,"-278,045","-257,524","-271,872","-244,566","-86,193",,,,,
34180,NORTH CAROLINA           ,CHATHAM,"-50,379","-44,873","-35,832","-30,965","-22,769",,,,,
34190,NORTH CAROLINA           ,CHEROKEE,"-96,768","-76,612","-92,846","-76,891","-45,426",,,,,
34200,NORTH CAROLINA           ,CHOWAN,"23,019","7,286","9,407","10,720","11,936",,,,,
34210,NORTH CAROLINA           ,CLAY,"-21,990","-30,329","-32,959","-27,374","-17,026",,,,,
34220,NORTH CAROLINA           ,CLEVELAND,"-232,697","-236,866","-251,011","-195,363","-99,025",,,,,
34230,NORTH CAROLINA           ,COLUMBUS,"-360,313","-184,933","-11,224","-37,736","-96,885",,,,,
34240,NORTH CAROLINA           ,CRAVEN,"36,187","32,286","92,794","60,135","81,820",,,,,
34250,NORTH CAROLINA           ,CUMBERLAND,"-594,872","-933,170","-857,803","-635,216","-614,286",,,,,
34251,NORTH CAROLINA           ,CURRITUCK,"19,834","19,925","13,248","13,575","10,343",,,,,
34270,NORTH CAROLINA           ,DARE,"7,246","9,955","9,491","11,405","17,653",,,,,
34280,NORTH CAROLINA           ,DAVIDSON,"-334,985","-248,156","-200,250","-229,342","-129,090",,,,,
34290,NORTH CAROLINA           ,DAVIE,"-88,416","-58,309","-32,771","-41,950","-17,887",,,,,
34300,NORTH CAROLINA           ,DUPLIN,"-81,897","-55,195","-21,794","1,892","-14,402",,,,,
34310,NORTH CAROLINA           ,DURHAM,"-282,400","-319,556","-291,192","-208,720","-220,859",,,,,
34320,NORTH CAROLINA           ,EDGECOMBE,"1,127","-12,886","-1,178","9,000","-28,630",,,,,
34330,NORTH CAROLINA           ,FORSYTH,"-744,275","-576,679","-406,307","-447,893","-240,667",,,,,
34340,NORTH CAROLINA           ,FRANKLIN,"-100,746","-89,146","-63,313","-61,413","-66,128",,,,,
34350,NORTH CAROLINA           ,GASTON,"-544,973","-677,645","-693,940","-469,577","-316,989",,,,,
34360,NORTH CAROLINA           ,GATES,"10,416","6,411","6,732","3,304","4,114",,,,,
34370,NORTH CAROLINA           ,GRAHAM,"-33,547","-32,138","-31,534","-25,680","-21,616",,,,,
34380,NORTH CAROLINA           ,GRANVILLE,"-89,572","-112,770","-86,826","-73,341","-61,921",,,,,
34390,NORTH CAROLINA           ,GREENE,"18,761","27,841","32,628","24,791","40,128",,,,,
34400,NORTH CAROLINA           ,GUILFORD,"-768,571","-673,730","-739,066","-726,408","-387,896",,,,,
34410,NORTH CAROLINA           ,HALIFAX,"-19,554","-18,238","-18,619","-17,392","-30,575",,,,,
34420,NORTH CAROLINA           ,HARNETT,"-129,777","-185,440","-145,837","-136,427","-158,474",,,,,
34430,NORTH CAROLINA           ,HAYWOOD,"-249,487","-209,988","-267,049","-208,688","-182,464",,,,,
34440,NORTH CAROLINA           ,HENDERSON,"-261,054","-302,785","-291,461","-301,699","-231,950",,,,,
34450,NORTH CAROLINA           ,HERTFORD,"37,690","25,886","3,100","4,997",684,,,,,
34460,NORTH CAROLINA           ,HOKE,"-53,469","-84,706","-75,732","-73,137","-56,607",,,,,
34470,NORTH CAROLINA           ,HYDE,"4,643","3,332","3,672","2,934","8,459",,,,,
34480,NORTH CAROLINA           ,IREDELL,"-436,222","-407,953","-396,503","-258,683","-163,538",,,,,
34490,NORTH CAROLINA           ,JACKSON,"-105,277","-80,819","-88,085","-89,140","-66,789",,,,,
34500,NORTH CAROLINA           ,JOHNSTON,"-276,872","-300,480","-249,941","-193,175","-241,074",,,,,
34510,NORTH CAROLINA           ,JONES,"9,051","12,701","6,625","11,035","8,266",,,,,
34520,NORTH CAROLINA           ,LEE,"-9,500",286,"12,697","26,808","46,902",,,,,
34530,NORTH CAROLINA           ,LENOIR,"50,841","55,940","88,841","114,522","112,384",,,,,
34540,NORTH CAROLINA           ,LINCOLN,"-157,990","-164,725","-181,243","-115,761","-57,602",,,,,
34550,NORTH CAROLINA           ,MCDOWELL,"-130,049","-187,597","-188,904","-149,992","-96,254",,,,,
34560,NORTH CAROLINA           ,MACON,"-76,036","-94,782","-73,233","-76,522","-66,222",,,,,
34570,NORTH CAROLINA           ,MADISON,"-59,537","-97,548","-87,202","-87,108","-63,363",,,,,
34580,NORTH CAROLINA           ,MARTIN,"18,410","15,463","33,105","26,141","56,853",,,,,
34590,NORTH CAROLINA           ,MECKLENBURG,"-948,707","-1,086,700","-1,141,824","-792,367","-576,455",,,,,
34600,NORTH CAROLINA           ,MITCHELL,"-56,945","-41,413","-56,265","-42,049","-52,899",,,,,
34610,NORTH CAROLINA           ,MONTGOMERY,"-65,397","-77,741","-66,173","-48,009","-28,202",,,,,
34620,NORTH CAROLINA           ,MOORE,"-128,654","-149,994","-143,043","-107,786","-96,697",,,,,
34630,NORTH CAROLINA           ,NASH,"-122,611","-112,903","-137,026","-140,139","-197,507",,,,,
34640,NORTH CAROLINA           ,NEW HANOVER,"-328,446","-135,559","-14,804","-72,573","-159,538",,,,,
34650,NORTH CAROLINA           ,NORTHAMPTON,"3,311","10,547","-3,841","-8,465","2,298",,,,,
34660,NORTH CAROLINA           ,ONSLOW,"-18,098","5,954","14,232","34,788","8,149",,,,,
34670,NORTH CAROLINA           ,ORANGE,"-95,375","-107,511","-74,688","-59,467","-59,937",,,,,
34680,NORTH CAROLINA           ,PAMLICO,"4,741","9,303","15,684","7,087","10,790",,,,,
34690,NORTH CAROLINA           ,PASQUOTANK,"54,633","44,792","34,859","41,101","37,125",,,,,
34700,NORTH CAROLINA           ,PENDER,"-112,984","-40,660","4,577","-18,246","-35,116",,,,,
34710,NORTH CAROLINA           ,PERQUIMANS,"12,117","14,684","13,060","25,601","5,795",,,,,
34720,NORTH CAROLINA           ,PERSON,"-56,198","-60,817","-35,270","-33,386","-44,203",,,,,
34730,NORTH CAROLINA           ,PITT,"291,661","354,499","334,212","422,302","441,682",,,,,
34740,NORTH CAROLINA           ,POLK,"-22,961","-22,347","-30,097","-24,676","-12,439",,,,,
34750,NORTH CAROLINA           ,RANDOLPH,"-247,542","-246,699","-247,790","-252,422","-146,361",,,,,
34760,NORTH CAROLINA           ,RICHMOND,"-197,293","-229,595","-214,767","-176,407","-117,842",,,,,
34770,NORTH CAROLINA           ,ROBESON,"-604,485","-874,806","-726,840","-552,889","-385,579",,,,,
34780,NORTH CAROLINA           ,ROCKINGHAM,"-316,078","-271,946","-264,017","-247,686","-132,467",,,,,
34790,NORTH CAROLINA           ,ROWAN,"-326,091","-305,642","-240,990","-194,041","-91,085",,,,,
34800,NORTH CAROLINA           ,RUTHERFORD,"-109,261","-106,739","-142,235","-90,578","-35,685",,,,,
34810,NORTH CAROLINA           ,SAMPSON,"-190,256","-160,514","-142,139","-126,897","-96,203",,,,,
34820,NORTH CAROLINA           ,SCOTLAND,"-158,056","-189,769","-208,104","-116,187","-40,438",,,,,
34830,NORTH CAROLINA           ,STANLY,"-127,046","-140,262","-147,253","-96,490","-97,373",,,,,
34840,NORTH CAROLINA           ,STOKES,"-81,788","-75,130","-45,034","-60,134","-34,447",,,,,
34850,NORTH CAROLINA           ,SURRY,"-183,258","-142,298","-147,361","-161,596","-62,140",,,,,
34860,NORTH CAROLINA           ,SWAIN,"-74,746","-65,269","-63,218","-59,868","-45,267",,,,,
34870,NORTH CAROLINA           ,TRANSYLVANIA,"-79,251","-55,865","-71,335","-69,079","-43,803",,,,,
34880,NORTH CAROLINA           ,TYRRELL,"12,464","8,164","6,168","7,955","5,333",,,,,
34890,NORTH CAROLINA           ,UNION,"-177,300","-246,293","-235,890","-154,298","-123,389",,,,,
34900,NORTH CAROLINA           ,VANCE,"-104,228","-105,189","-96,285","-87,822","-72,408",,,,,
34910,NORTH CAROLINA           ,WAKE,"-613,214","-578,116","-465,301","-442,506","-466,970",,,,,
34920,NORTH CAROLINA           ,WARREN,"-26,672","-46,430","-28,859","-20,131","-20,366",,,,,
34930,NORTH CAROLINA           ,WASHINGTON,"8,089","9,068","16,029","31,570","15,392",,,,,
34940,NORTH CAROLINA           ,WATAUGA,"-40,561","-43,497","-38,192","-32,031","-11,020",,,,,
34950,NORTH CAROLINA           ,WAYNE,"-617,775","-635,456","-464,177","-184,846","-104,969",,,,,
34960,NORTH CAROLINA           ,WILKES,"-209,360","-177,536","-167,176","-132,167","-64,754",,,,,
34970,NORTH CAROLINA           ,WILSON,"-60,607","-67,604","-61,482","-93,438","-105,042",,,,,
34980,NORTH CAROLINA           ,YADKIN,"-86,125","-82,645","-61,609","-59,443","-20,821",,,,,
34981,NORTH CAROLINA           ,YANCEY,"-55,879","-58,346","-69,843","-72,453","-35,976",,,,,
35000,NORTH DAKOTA             ,ADAMS,"2,824","5,021","3,058","11,095",104,,,,,
35010,NORTH DAKOTA             ,BARNES,"37,006","10,159","16,592","16,023",-245,,,,,
35020,NORTH DAKOTA             ,BENSON,"11,210","12,968","6,136","3,942",-218,,,,,
35030,NORTH DAKOTA             ,BILLINGS,0,0,0,0,0,,,,,
35040,NORTH DAKOTA             ,BOTTINEAU,"3,692","12,468",112,"8,787",914,,,,,
35050,NORTH DAKOTA             ,BOWMAN,"1,627","6,218","4,524","4,069",47,,,,,
35060,NORTH DAKOTA             ,BURKE,593,756,0,0,0,,,,,
35070,NORTH DAKOTA             ,BURLEIGH,"331,315","542,838","350,582","265,939",836,,,,,
35080,NORTH DAKOTA             ,CASS,"317,748","491,483","592,625","385,820","3,677",,,,,
35090,NORTH DAKOTA             ,CAVALIER,"3,267","2,255","4,383","1,803",0,,,,,
35100,NORTH DAKOTA             ,DICKEY,"6,632","7,710","9,422","10,646",0,,,,,
35110,NORTH DAKOTA             ,DIVIDE,-293,369,"3,167",0,0,,,,,
35120,NORTH DAKOTA             ,DUNN,"1,323",518,606,"3,970",0,,,,,
35130,NORTH DAKOTA             ,EDDY,"9,982","12,430","6,687","6,499",0,,,,,
35140,NORTH DAKOTA             ,EMMONS,"22,750","20,316","3,299","6,337",-5,,,,,
35150,NORTH DAKOTA             ,FOSTER,"5,914","8,185","2,713","3,655","-1,222",,,,,
35160,NORTH DAKOTA             ,GOLDEN VALLEY,"6,604","8,729","4,349",0,-140,,,,,
35170,NORTH DAKOTA             ,GRAND FORKS,"14,423","21,586","15,197","15,610","2,143",,,,,
35180,NORTH DAKOTA             ,GRANT,"4,998","12,297","11,298","7,216",-825,,,,,
35190,NORTH DAKOTA             ,GRIGGS,"4,459","9,412",-493,658,0,,,,,
35200,NORTH DAKOTA             ,HETTINGER,"1,646","5,970","2,099","3,798","2,466",,,,,
35210,NORTH DAKOTA             ,KIDDER,"5,482","5,962","12,827","13,803",82,,,,,
35220,NORTH DAKOTA             ,LAMOURE,"4,111","19,359","5,879","5,594",-425,,,,,
35230,NORTH DAKOTA             ,LOGAN,"3,043","1,316","7,786","5,103",0,,,,,
35240,NORTH DAKOTA             ,MCHENRY,"4,695","14,132",245,"5,286","1,004",,,,,
35250,NORTH DAKOTA             ,MCINTOSH,"9,684","11,711","4,635","3,337",273,,,,,
35260,NORTH DAKOTA             ,MCKENZIE,"7,879","10,899","14,334","7,274",246,,,,,
35270,NORTH DAKOTA             ,MCLEAN,"26,543","41,790","53,825","29,462",-193,,,,,
35280,NORTH DAKOTA             ,MERCER,"17,660","26,582","18,130","10,144",0,,,,,
35290,NORTH DAKOTA             ,MORTON,"158,838","164,486","133,061","82,055",594,,,,,
35300,NORTH DAKOTA             ,MOUNTRAIL,"8,973","38,502","12,070","9,993",-430,,,,,
35310,NORTH DAKOTA             ,NELSON,"5,311",969,"2,300","1,314",109,,,,,
35320,NORTH DAKOTA             ,OLIVER,"6,449","4,540","8,080","4,432",0,,,,,
35330,NORTH DAKOTA             ,PEMBINA,"4,215","5,643","4,824","1,299",-37,,,,,
35340,NORTH DAKOTA             ,PIERCE,33,"3,293",927,"4,767",259,,,,,
35350,NORTH DAKOTA             ,RAMSEY,"20,256","7,890","15,104","22,959",36,,,,,
35360,NORTH DAKOTA             ,RANSOM,"15,681","19,221","13,965","9,493",-20,,,,,
35370,NORTH DAKOTA             ,RENVILLE,"9,237","3,479","1,385","3,606",0,,,,,
35380,NORTH DAKOTA             ,RICHLAND,"17,807","28,028","22,883","13,639","2,413",,,,,
35390,NORTH DAKOTA             ,ROLETTE,"3,843","12,801","8,233","11,863",867,,,,,
35400,NORTH DAKOTA             ,SARGENT,"10,234","12,273","11,418","2,298",-161,,,,,
35410,NORTH DAKOTA             ,SHERIDAN,"10,376","10,424","6,615","1,502",0,,,,,
35420,NORTH DAKOTA             ,SIOUX,"43,306","66,703","32,316","35,762",141,,,,,
35430,NORTH DAKOTA             ,SLOPE,0,0,0,0,0,,,,,
35440,NORTH DAKOTA             ,STARK,"59,907","66,270","46,939","49,830",69,,,,,
35450,NORTH DAKOTA             ,STEELE,"1,158",0,0,"1,297",130,,,,,
35460,NORTH DAKOTA             ,STUTSMAN,"61,058","84,153","41,192","23,034",656,,,,,
35470,NORTH DAKOTA             ,TOWNER,843,0,"1,279",0,0,,,,,
35480,NORTH DAKOTA             ,TRAILL,"8,486","10,060","3,255","4,411",-347,,,,,
35490,NORTH DAKOTA             ,WALSH,"-1,392","7,792",945,"7,468",20,,,,,
35500,NORTH DAKOTA             ,WARD,"38,100","64,369","46,089","25,528","1,173",,,,,
35510,NORTH DAKOTA             ,WELLS,"14,684","11,278","12,797","10,521",2,,,,,
35520,NORTH DAKOTA             ,WILLIAMS,"21,815","30,733","20,659","15,282",-163,,,,,
36000,OHIO                     ,ADAMS,"-42,908","-42,920","-25,580","-23,514","-35,845",,,,,
36010,OHIO                     ,ALLEN,"-9,483","-114,949","-98,795","-118,853","-110,769",,,,,
36020,OHIO                     ,ASHLAND,"-11,518","-23,446","-12,321","5,733","-4,909",,,,,
36030,OHIO                     ,ASHTABULA,"-153,774","-145,681","-97,994","-6,886","-29,266",,,,,
36040,OHIO                     ,ATHENS,"-88,506","-74,256","-54,159","-143,921","-142,517",,,,,
36050,OHIO                     ,AUGLAIZE,"-19,241","-38,493","-29,119","-43,450","-30,297",,,,,
36060,OHIO                     ,BELMONT,"-34,567","-17,356","-60,773","-46,339","-42,244",,,,,
36070,OHIO                     ,BROWN,"-42,273","-69,813","-44,609","-31,619","-49,169",,,,,
36080,OHIO                     ,BUTLER,"-273,566","-386,014","-254,457","-180,938","-279,720",,,,,
36090,OHIO                     ,CARROLL,"-36,581","-19,783","-5,240","-2,362","-2,414",,,,,
36100,OHIO                     ,CHAMPAIGN,"-18,910","-17,210","-22,697","-31,126","-32,638",,,,,
36110,OHIO                     ,CLARK,"43,036","-134,188","-139,355","-111,941","-100,045",,,,,
36120,OHIO                     ,CLERMONT,"-147,299","-212,279","-144,296","-93,076","-167,887",,,,,
36130,OHIO                     ,CLINTON,"-58,386","-52,445","-47,738","-48,931","-75,431",,,,,
36140,OHIO                     ,COLUMBIANA,"-96,981","-93,770","-66,407","-35,812","-30,266",,,,,
36150,OHIO                     ,COSHOCTON,"-72,373","-65,522","-57,635","-123,845","-33,633",,,,,
36160,OHIO                     ,CRAWFORD,"-30,953","-19,400","-6,001","-20,223","-27,007",,,,,
36170,OHIO                     ,CUYAHOGA,"-2,097,608","-1,903,136","-1,126,686","190,528","-201,571",,,,,
36190,OHIO                     ,DARKE,"-26,182","-41,656","-30,050","-20,598","-21,597",,,,,
36200,OHIO                     ,DEFIANCE,"-27,620","-6,867","-20,478","-33,662","-31,456",,,,,
36210,OHIO                     ,DELAWARE,"-71,518","-68,214","-56,476","-110,558","-92,570",,,,,
36220,OHIO                     ,ERIE,"-119,365","-92,298","-110,417","-107,477","-97,941",,,,,
36230,OHIO                     ,FAIRFIELD,"-156,538","-123,678","-118,705","-209,193","-186,803",,,,,
