"AGED - HOSPICE - 2011 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE",,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA
17280,KANSAS                   ,FORD                   ,3181," 756,683.00 ", 19.82 ," 756,683.00 ", 19.82 ,0,0,0,2973,0,0
17290,KANSAS                   ,FRANKLIN               ,3328," 656,168.00 ", 16.43 ," 656,168.00 ", 16.43 ,0,0,0,3132,0,0
17300,KANSAS                   ,GEARY                  ,2356," 363,296.00 ", 12.85 ," 363,296.00 ", 12.85 ,0,0,0,2229,0,0
17310,KANSAS                   ,GOVE                   ,623," 102,804.00 ", 13.75 ," 102,804.00 ", 13.75 ,0,0,0,598,0,0
17320,KANSAS                   ,GRAHAM                 ,565," 48,794.00 ", 7.20 ," 48,794.00 ", 7.20 ,0,0,0,548,0,0
17330,KANSAS                   ,GRANT                  ,785," 46,605.00 ", 4.95 ," 46,605.00 ", 4.95 ,0,0,0,736,0,0
17340,KANSAS                   ,GRAY                   ,779," 170,820.00 ", 18.27 ," 170,820.00 ", 18.27 ,0,0,0,743,0,0
17350,KANSAS                   ,GREELEY                ,243," 4,384.00 ", 1.50 ," 4,384.00 ", 1.50 ,0,0,0,230,0,0
17360,KANSAS                   ,GREENWOOD              ,1338," 318,110.00 ", 19.81 ," 318,110.00 ", 19.81 ,0,0,0,1281,0,0
17370,KANSAS                   ,HAMILTON               ,366," 46,472.00 ", 10.58 ," 46,472.00 ", 10.58 ,0,0,0,342,0,0
17380,KANSAS                   ,HARPER                 ,1082," 155,748.00 ", 12.00 ," 155,748.00 ", 12.00 ,0,0,0,1039,0,0
17390,KANSAS                   ,HARVEY                 ,5006," 2,575,983.00 ", 42.88 ," 2,575,983.00 ", 42.88 ,0,0,0,4694,0,0
17391,KANSAS                   ,HASKELL                ,409," 8,477.00 ", 1.73 ," 8,477.00 ", 1.73 ,0,0,0,380,0,0
17410,KANSAS                   ,HODGEMAN               ,313," 3,960.00 ", 1.05 ," 3,960.00 ", 1.05 ,0,0,0,294,0,0
17420,KANSAS                   ,JACKSON                ,1931," 470,447.00 ", 20.30 ," 470,447.00 ", 20.30 ,0,0,0,1846,0,0
17430,KANSAS                   ,JEFFERSON              ,2680," 639,344.00 ", 19.88 ," 639,344.00 ", 19.88 ,0,0,0,2515,0,0
17440,KANSAS                   ,JEWELL                 ,726," 140,520.00 ", 16.13 ," 140,520.00 ", 16.13 ,0,0,0,695,0,0
17450,KANSAS                   ,JOHNSON                ,45161," 26,983,622.00 ", 49.79 ," 26,983,622.00 ", 49.79 ,0,0,0,40164,0,0
17451,KANSAS                   ,KEARNY                 ,472," 4,946.00 ", 0.87 ," 4,946.00 ", 0.87 ,0,0,0,438,0,0
17470,KANSAS                   ,KINGMAN                ,1356," 540,821.00 ", 33.24 ," 540,821.00 ", 33.24 ,0,0,0,1296,0,0
17480,KANSAS                   ,KIOWA                  ,466," 141,004.00 ", 25.22 ," 141,004.00 ", 25.22 ,0,0,0,440,0,0
17490,KANSAS                   ,LABETTE                ,3249," 1,092,368.00 ", 28.02 ," 1,092,368.00 ", 28.02 ,0,0,0,3096,0,0
17500,KANSAS                   ,LANE                   ,380," 21,867.00 ", 4.80 ," 21,867.00 ", 4.80 ,0,0,0,369,0,0
17510,KANSAS                   ,LEAVENWORTH            ,6848," 3,351,139.00 ", 40.78 ," 3,351,139.00 ", 40.78 ,0,0,0,6357,0,0
17520,KANSAS                   ,LINCOLN                ,566," 75,614.00 ", 11.13 ," 75,614.00 ", 11.13 ,0,0,0,543,0,0
17530,KANSAS                   ,LINN                   ,1363," 644,729.00 ", 39.42 ," 644,729.00 ", 39.42 ,0,0,0,1271,0,0
17540,KANSAS                   ,LOGAN                  ,553," 35,777.00 ", 5.39 ," 35,777.00 ", 5.39 ,0,0,0,530,0,0
17550,KANSAS                   ,LYON                   ,4354," 1,266,503.00 ", 24.24 ," 1,266,503.00 ", 24.24 ,0,0,0,4110,0,0
17560,KANSAS                   ,MCPHERSON              ,4721," 1,379,818.00 ", 24.36 ," 1,379,818.00 ", 24.36 ,0,0,0,4479,0,0
17570,KANSAS                   ,MARION                 ,2344," 912,263.00 ", 32.43 ," 912,263.00 ", 32.43 ,0,0,0,2256,0,0
17580,KANSAS                   ,MARSHALL               ,1993," 327,841.00 ", 13.71 ," 327,841.00 ", 13.71 ,0,0,0,1910,0,0
17590,KANSAS                   ,MEADE                  ,707," 132,565.00 ", 15.63 ," 132,565.00 ", 15.63 ,0,0,0,668,0,0
17600,KANSAS                   ,MIAMI                  ,2834," 963,774.00 ", 28.34 ," 963,774.00 ", 28.34 ,0,0,0,2645,0,0
17610,KANSAS                   ,MITCHELL               ,1243," 238,870.00 ", 16.01 ," 238,870.00 ", 16.01 ,0,0,0,1190,0,0
17620,KANSAS                   ,MONTGOMERY             ,5833," 1,243,392.00 ", 17.76 ," 1,243,392.00 ", 17.76 ,0,0,0,5586,0,0
17630,KANSAS                   ,MORRIS                 ,1208," 92,312.00 ", 6.37 ," 92,312.00 ", 6.37 ,0,0,0,1145,0,0
17640,KANSAS                   ,MORTON                 ,476," 40,910.00 ", 7.16 ," 40,910.00 ", 7.16 ,0,0,0,444,0,0
17650,KANSAS                   ,NEMAHA                 ,1879," 150,029.00 ", 6.65 ," 150,029.00 ", 6.65 ,0,0,0,1814,0,0
17660,KANSAS                   ,NEOSHO                 ,2592," 696,105.00 ", 22.38 ," 696,105.00 ", 22.38 ,0,0,0,2479,0,0
17670,KANSAS                   ,NESS                   ,725," 35,218.00 ", 4.05 ," 35,218.00 ", 4.05 ,0,0,0,701,0,0
17680,KANSAS                   ,NORTON                 ,915," 77,476.00 ", 7.06 ," 77,476.00 ", 7.06 ,0,0,0,861,0,0
17690,KANSAS                   ,OSAGE                  ,2403," 688,676.00 ", 23.88 ," 688,676.00 ", 23.88 ,0,0,0,2284,0,0
17700,KANSAS                   ,OSBORNE                ,889," 118,518.00 ", 11.11 ," 118,518.00 ", 11.11 ,0,0,0,855,0,0
17710,KANSAS                   ,OTTAWA                 ,895," 110,097.00 ", 10.25 ," 110,097.00 ", 10.25 ,0,0,0,854,0,0
17720,KANSAS                   ,PAWNEE                 ,760," 76,709.00 ", 8.41 ," 76,709.00 ", 8.41 ,0,0,0,735,0,0
17730,KANSAS                   ,PHILLIPS               ,1123," 224,178.00 ", 16.64 ," 224,178.00 ", 16.64 ,0,0,0,1091,0,0
17740,KANSAS                   ,POTTAWATOMIE           ,2254," 270,074.00 ", 9.98 ," 270,074.00 ", 9.98 ,0,0,0,2119,0,0
17750,KANSAS                   ,PRATT                  ,1567," 1,006,683.00 ", 53.54 ," 1,006,683.00 ", 53.54 ,0,0,0,1505,0,0
17760,KANSAS                   ,RAWLINS                ,592," 91,735.00 ", 12.91 ," 91,735.00 ", 12.91 ,0,0,0,576,0,0
17770,KANSAS                   ,RENO                   ,10190," 4,088,625.00 ", 33.44 ," 4,088,625.00 ", 33.44 ,0,0,0,9739,0,0
17780,KANSAS                   ,REPUBLIC               ,1158," 68,261.00 ", 4.91 ," 68,261.00 ", 4.91 ,0,0,0,1121,0,0
17790,KANSAS                   ,RICE                   ,1689," 611,278.00 ", 30.16 ," 611,278.00 ", 30.16 ,0,0,0,1607,0,0
17800,KANSAS                   ,RILEY                  ,5174," 745,586.00 ", 12.01 ," 745,586.00 ", 12.01 ,0,0,0,4678,0,0
17810,KANSAS                   ,ROOKS                  ,1010," 37,982.00 ", 3.13 ," 37,982.00 ", 3.13 ,0,0,0,971,0,0
17820,KANSAS                   ,RUSH                   ,738," 67,205.00 ", 7.59 ," 67,205.00 ", 7.59 ,0,0,0,702,0,0
17830,KANSAS                   ,RUSSELL                ,1515," 129,871.00 ", 7.14 ," 129,871.00 ", 7.14 ,0,0,0,1459,0,0
17840,KANSAS                   ,SALINE                 ,7261," 1,762,020.00 ", 20.22 ," 1,762,020.00 ", 20.22 ,0,0,0,6822,0,0
17841,KANSAS                   ,SCOTT                  ,460," 29,375.00 ", 5.32 ," 29,375.00 ", 5.32 ,0,0,0,433,0,0
17860,KANSAS                   ,SEDGWICK               ,48532," 26,346,114.00 ", 45.24 ," 26,346,114.00 ", 45.24 ,0,0,0,45024,0,0
17870,KANSAS                   ,SEWARD                 ,1707," 266,004.00 ", 12.99 ," 266,004.00 ", 12.99 ,0,0,0,1552,0,0
17880,KANSAS                   ,SHAWNEE                ,24057," 10,729,381.00 ", 37.17 ," 10,729,381.00 ", 37.17 ,0,0,0,22517,0,0
17890,KANSAS                   ,SHERIDAN               ,454," 30,526.00 ", 5.60 ," 30,526.00 ", 5.60 ,0,0,0,435,0,0
17900,KANSAS                   ,SHERMAN                ,1034," 151,143.00 ", 12.18 ," 151,143.00 ", 12.18 ,0,0,0,982,0,0
17910,KANSAS                   ,SMITH                  ,954," 231,892.00 ", 20.26 ," 231,892.00 ", 20.26 ,0,0,0,910,0,0
17920,KANSAS                   ,STAFFORD               ,1103," 252,697.00 ", 19.09 ," 252,697.00 ", 19.09 ,0,0,0,1036,0,0
17921,KANSAS                   ,STANTON                ,321," 21,305.00 ", 5.53 ," 21,305.00 ", 5.53 ,0,0,0,304,0,0
17940,KANSAS                   ,STEVENS                ,663," 50,513.00 ", 6.35 ," 50,513.00 ", 6.35 ,0,0,0,611,0,0
17950,KANSAS                   ,SUMNER                 ,3449," 990,575.00 ", 23.93 ," 990,575.00 ", 23.93 ,0,0,0,3265,0,0
17960,KANSAS                   ,THOMAS                 ,1072," 37,884.00 ", 2.94 ," 37,884.00 ", 2.94 ,0,0,0,1028,0,0
17970,KANSAS                   ,TREGO                  ,611," 43,241.00 ", 5.90 ," 43,241.00 ", 5.90 ,0,0,0,590,0,0
17980,KANSAS                   ,WABAUNSEE              ,983," 265,234.00 ", 22.49 ," 265,234.00 ", 22.49 ,0,0,0,928,0,0
17981,KANSAS                   ,WALLACE                ,292," 38,595.00 ", 11.01 ," 38,595.00 ", 11.01 ,0,0,0,289,0,0
17982,KANSAS                   ,WASHINGTON             ,1267," 153,664.00 ", 10.11 ," 153,664.00 ", 10.11 ,0,0,0,1204,0,0
17983,KANSAS                   ,WICHITA                ,355, -   , -   , -   , -   ,0,0,0,323,0,0
17984,KANSAS                   ,WILSON                 ,1619," 376,943.00 ", 19.40 ," 376,943.00 ", 19.40 ,0,0,0,1557,0,0
17985,KANSAS                   ,WOODSON                ,668," 121,804.00 ", 15.20 ," 121,804.00 ", 15.20 ,0,0,0,635,0,0
17986,KANSAS                   ,WYANDOTTE              ,11732," 7,349,980.00 ", 52.21 ," 7,349,980.00 ", 52.21 ,0,0,0,10598,0,0
18000,KENTUCKY                 ,ADAIR                  ,2319," 264,562.00 ", 9.51 ," 264,562.00 ", 9.51 ,0,0,0,2230,0,0
18010,KENTUCKY                 ,ALLEN                  ,2308," 160,834.00 ", 5.81 ," 160,834.00 ", 5.81 ,0,0,0,2248,0,0
18020,KENTUCKY                 ,ANDERSON               ,2160," 1,326,107.00 ", 51.16 ," 1,326,107.00 ", 51.16 ,0,0,0,2031,0,0
18030,KENTUCKY                 ,BALLARD                ,1588," 341,193.00 ", 17.90 ," 341,193.00 ", 17.90 ,0,0,0,1525,0,0
18040,KENTUCKY                 ,BARREN                 ,5116," 293,288.00 ", 4.78 ," 293,288.00 ", 4.78 ,0,0,0,4947,0,0
18050,KENTUCKY                 ,BATH                   ,1216," 283,523.00 ", 19.43 ," 283,523.00 ", 19.43 ,0,0,0,1190,0,0
18060,KENTUCKY                 ,BELL                   ,3694," 764,252.00 ", 17.24 ," 764,252.00 ", 17.24 ,0,0,0,3663,0,0
18070,KENTUCKY                 ,BOONE                  ,8838," 3,538,990.00 ", 33.37 ," 3,538,990.00 ", 33.37 ,0,0,0,8054,0,0
18080,KENTUCKY                 ,BOURBON                ,2096," 1,307,490.00 ", 51.98 ," 1,307,490.00 ", 51.98 ,0,0,0,1957,0,0
18090,KENTUCKY                 ,BOYD                   ,6601," 2,784,739.00 ", 35.16 ," 2,784,739.00 ", 35.16 ,0,0,0,6405,0,0
18100,KENTUCKY                 ,BOYLE                  ,3928," 1,460,577.00 ", 30.99 ," 1,460,577.00 ", 30.99 ,0,0,0,3768,0,0
18110,KENTUCKY                 ,BRACKEN                ,1020," 442,959.00 ", 36.19 ," 442,959.00 ", 36.19 ,0,0,0,982,0,0
18120,KENTUCKY                 ,BREATHITT              ,1534," 622,340.00 ", 33.81 ," 622,340.00 ", 33.81 ,0,0,0,1534,0,0
18130,KENTUCKY                 ,BRECKINRIDGE           ,2356," 324,991.00 ", 11.50 ," 324,991.00 ", 11.50 ,0,0,0,2277,0,0
18140,KENTUCKY                 ,BULLITT                ,5240," 854,142.00 ", 13.58 ," 854,142.00 ", 13.58 ,0,0,0,4935,0,0
18150,KENTUCKY                 ,BUTLER                 ,1345," 183,999.00 ", 11.40 ," 183,999.00 ", 11.40 ,0,0,0,1319,0,0
18160,KENTUCKY                 ,CALDWELL               ,2085," 202,175.00 ", 8.08 ," 202,175.00 ", 8.08 ,0,0,0,2004,0,0
18170,KENTUCKY                 ,CALLOWAY               ,4659," 717,646.00 ", 12.84 ," 717,646.00 ", 12.84 ,0,0,0,4458,0,0
18180,KENTUCKY                 ,CAMPBELL               ,7541," 3,471,450.00 ", 38.36 ," 3,471,450.00 ", 38.36 ,0,0,0,6873,0,0
18190,KENTUCKY                 ,CARLISLE               ,834," 107,613.00 ", 10.75 ," 107,613.00 ", 10.75 ,0,0,0,806,0,0
18191,KENTUCKY                 ,CARROLL                ,1249," 377,079.00 ", 25.16 ," 377,079.00 ", 25.16 ,0,0,0,1148,0,0
18210,KENTUCKY                 ,CARTER                 ,2684," 888,507.00 ", 27.59 ," 888,507.00 ", 27.59 ,0,0,0,2618,0,0
18220,KENTUCKY                 ,CASEY                  ,1971," 310,024.00 ", 13.11 ," 310,024.00 ", 13.11 ,0,0,0,1915,0,0
18230,KENTUCKY                 ,CHRISTIAN              ,6353," 1,023,234.00 ", 13.42 ," 1,023,234.00 ", 13.42 ,0,0,0,6098,0,0
18240,KENTUCKY                 ,CLARK                  ,3911," 1,729,649.00 ", 36.85 ," 1,729,649.00 ", 36.85 ,0,0,0,3705,0,0
18250,KENTUCKY                 ,CLAY                   ,2200," 476,436.00 ", 18.05 ," 476,436.00 ", 18.05 ,0,0,0,2265,0,0
18260,KENTUCKY                 ,CLINTON                ,1439," 225,015.00 ", 13.03 ," 225,015.00 ", 13.03 ,0,0,0,1426,0,0
18270,KENTUCKY                 ,CRITTENDEN             ,1380," 37,840.00 ", 2.29 ," 37,840.00 ", 2.29 ,0,0,0,1346,0,0
18271,KENTUCKY                 ,CUMBERLAND             ,1072," 101,437.00 ", 7.89 ," 101,437.00 ", 7.89 ,0,0,0,1054,0,0
18290,KENTUCKY                 ,DAVIESS                ,12769," 3,617,665.00 ", 23.61 ," 3,617,665.00 ", 23.61 ,0,0,0,12299,0,0
18291,KENTUCKY                 ,EDMONSON               ,1142," 102,012.00 ", 7.44 ," 102,012.00 ", 7.44 ,0,0,0,1125,0,0
18310,KENTUCKY                 ,ELLIOTT                ,1304," 469,523.00 ", 30.01 ," 469,523.00 ", 30.01 ,0,0,0,1324,0,0
18320,KENTUCKY                 ,ESTILL                 ,1970," 760,747.00 ", 32.18 ," 760,747.00 ", 32.18 ,0,0,0,1960,0,0
18330,KENTUCKY                 ,FAYETTE                ,25032," 10,751,557.00 ", 35.79 ," 10,751,557.00 ", 35.79 ,0,0,0,22641,0,0
18340,KENTUCKY                 ,FLEMING                ,1804," 831,249.00 ", 38.40 ," 831,249.00 ", 38.40 ,0,0,0,1740,0,0
18350,KENTUCKY                 ,FLOYD                  ,4027," 1,126,672.00 ", 23.31 ," 1,126,672.00 ", 23.31 ,0,0,0,4004,0,0
18360,KENTUCKY                 ,FRANKLIN               ,7322," 3,536,769.00 ", 40.25 ," 3,536,769.00 ", 40.25 ,0,0,0,7063,0,0
18361,KENTUCKY                 ,FULTON                 ,1322," 143,520.00 ", 9.05 ," 143,520.00 ", 9.05 ,0,0,0,1277,0,0
18362,KENTUCKY                 ,GALLATIN               ,722," 406,953.00 ", 46.97 ," 406,953.00 ", 46.97 ,0,0,0,670,0,0
18390,KENTUCKY                 ,GARRARD                ,2016," 681,998.00 ", 28.19 ," 681,998.00 ", 28.19 ,0,0,0,1881,0,0
18400,KENTUCKY                 ,GRANT                  ,2399," 730,513.00 ", 25.38 ," 730,513.00 ", 25.38 ,0,0,0,2242,0,0
18410,KENTUCKY                 ,GRAVES                 ,5629," 807,848.00 ", 11.96 ," 807,848.00 ", 11.96 ,0,0,0,5462,0,0
18420,KENTUCKY                 ,GRAYSON                ,3381," 764,805.00 ", 18.85 ," 764,805.00 ", 18.85 ,0,0,0,3279,0,0
18421,KENTUCKY                 ,GREEN                  ,1527," 333,873.00 ", 18.22 ," 333,873.00 ", 18.22 ,0,0,0,1486,0,0
18440,KENTUCKY                 ,GREENUP                ,5347," 2,228,882.00 ", 34.74 ," 2,228,882.00 ", 34.74 ,0,0,0,5210,0,0
18450,KENTUCKY                 ,HANCOCK                ,1074," 255,393.00 ", 19.82 ," 255,393.00 ", 19.82 ,0,0,0,1035,0,0
18460,KENTUCKY                 ,HARDIN                 ,11248," 2,198,020.00 ", 16.28 ," 2,198,020.00 ", 16.28 ,0,0,0,10853,0,0
18470,KENTUCKY                 ,HARLAN                 ,3496," 2,258,881.00 ", 53.84 ," 2,258,881.00 ", 53.84 ,0,0,0,3516,0,0
18480,KENTUCKY                 ,HARRISON               ,2226," 1,439,877.00 ", 53.90 ," 1,439,877.00 ", 53.90 ,0,0,0,2135,0,0
18490,KENTUCKY                 ,HART                   ,2099," 188,083.00 ", 7.47 ," 188,083.00 ", 7.47 ,0,0,0,2047,0,0
18500,KENTUCKY                 ,HENDERSON              ,5286," 2,165,327.00 ", 34.14 ," 2,165,327.00 ", 34.14 ,0,0,0,5077,0,0
18510,KENTUCKY                 ,HENRY                  ,1875," 316,279.00 ", 14.06 ," 316,279.00 ", 14.06 ,0,0,0,1751,0,0
18511,KENTUCKY                 ,HICKMAN                ,599," 119,950.00 ", 16.69 ," 119,950.00 ", 16.69 ,0,0,0,586,0,0
18530,KENTUCKY                 ,HOPKINS                ,6303," 977,541.00 ", 12.92 ," 977,541.00 ", 12.92 ,0,0,0,6087,0,0
18540,KENTUCKY                 ,JACKSON                ,1482," 339,456.00 ", 19.09 ," 339,456.00 ", 19.09 ,0,0,0,1470,0,0
18550,KENTUCKY                 ,JEFFERSON              ,76697," 21,612,711.00 ", 23.48 ," 21,612,711.00 ", 23.48 ,0,0,0,71591,0,0
18560,KENTUCKY                 ,JESSAMINE              ,4093," 1,469,626.00 ", 29.92 ," 1,469,626.00 ", 29.92 ,0,0,0,3720,0,0
18570,KENTUCKY                 ,JOHNSON                ,2738," 531,373.00 ", 16.17 ," 531,373.00 ", 16.17 ,0,0,0,2706,0,0
18580,KENTUCKY                 ,KENTON                 ,12765," 4,429,166.00 ", 28.91 ," 4,429,166.00 ", 28.91 ,0,0,0,11703,0,0
18590,KENTUCKY                 ,KNOTT                  ,1377," 452,389.00 ", 27.38 ," 452,389.00 ", 27.38 ,0,0,0,1383,0,0
18600,KENTUCKY                 ,KNOX                   ,2834," 334,712.00 ", 9.84 ," 334,712.00 ", 9.84 ,0,0,0,2855,0,0
18610,KENTUCKY                 ,LARUE                  ,1791," 221,036.00 ", 10.28 ," 221,036.00 ", 10.28 ,0,0,0,1736,0,0
18620,KENTUCKY                 ,LAUREL                 ,5828," 723,542.00 ", 10.35 ," 723,542.00 ", 10.35 ,0,0,0,5651,0,0
18630,KENTUCKY                 ,LAWRENCE               ,1912," 463,087.00 ", 20.18 ," 463,087.00 ", 20.18 ,0,0,0,1914,0,0
18640,KENTUCKY                 ,LEE                    ,864," 367,988.00 ", 35.49 ," 367,988.00 ", 35.49 ,0,0,0,868,0,0
18650,KENTUCKY                 ,LESLIE                 ,1242," 695,573.00 ", 46.67 ," 695,573.00 ", 46.67 ,0,0,0,1268,0,0
18660,KENTUCKY                 ,LETCHER                ,2725," 1,278,892.00 ", 39.11 ," 1,278,892.00 ", 39.11 ,0,0,0,2696,0,0
18670,KENTUCKY                 ,LEWIS                  ,1576," 628,786.00 ", 33.25 ," 628,786.00 ", 33.25 ,0,0,0,1558,0,0
18680,KENTUCKY                 ,LINCOLN                ,3292," 861,954.00 ", 21.82 ," 861,954.00 ", 21.82 ,0,0,0,3179,0,0
18690,KENTUCKY                 ,LIVINGSTON             ,1587," 301,685.00 ", 15.84 ," 301,685.00 ", 15.84 ,0,0,0,1512,0,0
18700,KENTUCKY                 ,LOGAN                  ,3761," 453,630.00 ", 10.05 ," 453,630.00 ", 10.05 ,0,0,0,3625,0,0
18710,KENTUCKY                 ,LYON                   ,1304," 159,230.00 ", 10.18 ," 159,230.00 ", 10.18 ,0,0,0,1251,0,0
18720,KENTUCKY                 ,MCCRACKEN              ,9562," 2,277,045.00 ", 19.84 ," 2,277,045.00 ", 19.84 ,0,0,0,9193,0,0
18730,KENTUCKY                 ,MCCREARY               ,1807," 273,153.00 ", 12.60 ," 273,153.00 ", 12.60 ,0,0,0,1824,0,0
18740,KENTUCKY                 ,MCLEAN                 ,1309," 292,234.00 ", 18.60 ," 292,234.00 ", 18.60 ,0,0,0,1270,0,0
18750,KENTUCKY                 ,MADISON                ,7396," 3,898,942.00 ", 43.93 ," 3,898,942.00 ", 43.93 ,0,0,0,6971,0,0
18760,KENTUCKY                 ,MAGOFFIN               ,1318," 188,818.00 ", 11.94 ," 188,818.00 ", 11.94 ,0,0,0,1358,0,0
18770,KENTUCKY                 ,MARION                 ,2201," 492,571.00 ", 18.65 ," 492,571.00 ", 18.65 ,0,0,0,2105,0,0
18780,KENTUCKY                 ,MARSHALL               ,5329," 483,665.00 ", 7.56 ," 483,665.00 ", 7.56 ,0,0,0,5135,0,0
18790,KENTUCKY                 ,MARTIN                 ,1034," 258,419.00 ", 20.83 ," 258,419.00 ", 20.83 ,0,0,0,1059,0,0
18800,KENTUCKY                 ,MASON                  ,2153," 1,489,884.00 ", 57.67 ," 1,489,884.00 ", 57.67 ,0,0,0,2074,0,0
18801,KENTUCKY                 ,MEADE                  ,2076," 451,798.00 ", 18.14 ," 451,798.00 ", 18.14 ,0,0,0,2006,0,0
18802,KENTUCKY                 ,MENIFEE                ,758," 53,971.00 ", 5.93 ," 53,971.00 ", 5.93 ,0,0,0,749,0,0
18830,KENTUCKY                 ,MERCER                 ,2812," 853,353.00 ", 25.29 ," 853,353.00 ", 25.29 ,0,0,0,2679,0,0
18831,KENTUCKY                 ,METCALFE               ,1291," 158,555.00 ", 10.23 ," 158,555.00 ", 10.23 ,0,0,0,1264,0,0
18850,KENTUCKY                 ,MONROE                 ,1653," 51,567.00 ", 2.60 ," 51,567.00 ", 2.60 ,0,0,0,1641,0,0
18860,KENTUCKY                 ,MONTGOMERY             ,2662," 393,513.00 ", 12.32 ," 393,513.00 ", 12.32 ,0,0,0,2520,0,0
18861,KENTUCKY                 ,MORGAN                 ,1320," 330,288.00 ", 20.85 ," 330,288.00 ", 20.85 ,0,0,0,1330,0,0
18880,KENTUCKY                 ,MUHLENBERG             ,4319," 496,873.00 ", 9.59 ," 496,873.00 ", 9.59 ,0,0,0,4217,0,0
18890,KENTUCKY                 ,NELSON                 ,4783," 1,232,528.00 ", 21.47 ," 1,232,528.00 ", 21.47 ,0,0,0,4522,0,0
18900,KENTUCKY                 ,NICHOLAS               ,976," 531,404.00 ", 45.37 ," 531,404.00 ", 45.37 ,0,0,0,939,0,0
18910,KENTUCKY                 ,OHIO                   ,2839," 359,848.00 ", 10.56 ," 359,848.00 ", 10.56 ,0,0,0,2774,0,0
18920,KENTUCKY                 ,OLDHAM                 ,4079," 946,502.00 ", 19.34 ," 946,502.00 ", 19.34 ,0,0,0,3676,0,0
18930,KENTUCKY                 ,OWEN                   ,992," 302,957.00 ", 25.45 ," 302,957.00 ", 25.45 ,0,0,0,968,0,0
18931,KENTUCKY                 ,OWSLEY                 ,660," 157,228.00 ", 19.85 ," 157,228.00 ", 19.85 ,0,0,0,702,0,0
18932,KENTUCKY                 ,PENDLETON              ,1367," 513,384.00 ", 31.30 ," 513,384.00 ", 31.30 ,0,0,0,1297,0,0
18960,KENTUCKY                 ,PERRY                  ,3520," 1,960,693.00 ", 46.42 ," 1,960,693.00 ", 46.42 ,0,0,0,3444,0,0
18970,KENTUCKY                 ,PIKE                   ,6755," 1,543,257.00 ", 19.04 ," 1,543,257.00 ", 19.04 ,0,0,0,6618,0,0
18971,KENTUCKY                 ,POWELL                 ,1199," 511,670.00 ", 35.56 ," 511,670.00 ", 35.56 ,0,0,0,1144,0,0
18972,KENTUCKY                 ,PULASKI                ,8626," 2,304,775.00 ", 22.27 ," 2,304,775.00 ", 22.27 ,0,0,0,8391,0,0
18973,KENTUCKY                 ,ROBERTSON              ,261," 158,113.00 ", 50.48 ," 158,113.00 ", 50.48 ,0,0,0,253,0,0
18974,KENTUCKY                 ,ROCKCASTLE             ,1876," 530,813.00 ", 23.58 ," 530,813.00 ", 23.58 ,0,0,0,1841,0,0
18975,KENTUCKY                 ,ROWAN                  ,2078," 720,087.00 ", 28.88 ," 720,087.00 ", 28.88 ,0,0,0,2008,0,0
18976,KENTUCKY                 ,RUSSELL                ,2506," 302,294.00 ", 10.05 ," 302,294.00 ", 10.05 ,0,0,0,2439,0,0
18977,KENTUCKY                 ,SCOTT                  ,3362," 1,588,029.00 ", 39.36 ," 1,588,029.00 ", 39.36 ,0,0,0,3104,0,0
18978,KENTUCKY                 ,SHELBY                 ,3803," 889,344.00 ", 19.49 ," 889,344.00 ", 19.49 ,0,0,0,3601,0,0
18979,KENTUCKY                 ,SIMPSON                ,2122," 311,849.00 ", 12.25 ," 311,849.00 ", 12.25 ,0,0,0,2035,0,0
18980,KENTUCKY                 ,SPENCER                ,1377," 309,786.00 ", 18.75 ," 309,786.00 ", 18.75 ,0,0,0,1292,0,0
18981,KENTUCKY                 ,TAYLOR                 ,3896," 937,402.00 ", 20.05 ," 937,402.00 ", 20.05 ,0,0,0,3749,0,0
18982,KENTUCKY                 ,TODD                   ,1415," 156,022.00 ", 9.19 ," 156,022.00 ", 9.19 ,0,0,0,1355,0,0
18983,KENTUCKY                 ,TRIGG                  ,2210," 274,450.00 ", 10.35 ," 274,450.00 ", 10.35 ,0,0,0,2145,0,0
18984,KENTUCKY                 ,TRIMBLE                ,914," 153,864.00 ", 14.03 ," 153,864.00 ", 14.03 ,0,0,0,862,0,0
18985,KENTUCKY                 ,UNION                  ,1836," 302,615.00 ", 13.74 ," 302,615.00 ", 13.74 ,0,0,0,1764,0,0
18986,KENTUCKY                 ,WARREN                 ,11529," 1,963,287.00 ", 14.19 ," 1,963,287.00 ", 14.19 ,0,0,0,11041,0,0
18987,KENTUCKY                 ,WASHINGTON             ,1394," 272,733.00 ", 16.30 ," 272,733.00 ", 16.30 ,0,0,0,1336,0,0
18988,KENTUCKY                 ,WAYNE                  ,2346," 930,759.00 ", 33.06 ," 930,759.00 ", 33.06 ,0,0,0,2336,0,0
18989,KENTUCKY                 ,WEBSTER                ,1660," 543,636.00 ", 27.29 ," 543,636.00 ", 27.29 ,0,0,0,1596,0,0
