Physician Geographic Practice Cost Indices by Calendar Year,,,,,,,,,,,,,,,,,,,,,,,,,
County Code,State,County Name,Carrier 2016,Locality 2016,GPCI WK 2010,GPCI WK 2011,GPCI WK 2012,GPCI WK 2013,GPCI WK 2014,GPCI WK 2015,GPCI WK 2016,GPCI PE 2010,GPCI PE 2011,GPCI PE 2012,GPCI PE 2013,GPCI PE 2014,GPCI PE 2015,GPCI PE 2016,GPCI MP 2010,GPCI MP 2011,GPCI MP 2012,GPCI MP 2013,GPCI MP 2014,GPCI MP 2015,GPCI MP 2016
34030,NORTH CAROLINA,Anson,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34040,NORTH CAROLINA,Ashe,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34050,NORTH CAROLINA,Avery,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34060,NORTH CAROLINA,Beaufort,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34070,NORTH CAROLINA,Bertie,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34080,NORTH CAROLINA,Bladen,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34090,NORTH CAROLINA,Brunswick,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34100,NORTH CAROLINA,Buncombe,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34110,NORTH CAROLINA,Burke,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34120,NORTH CAROLINA,Cabarrus,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34130,NORTH CAROLINA,Caldwell,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34140,NORTH CAROLINA,Camden,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34150,NORTH CAROLINA,Carteret,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34160,NORTH CAROLINA,Caswell,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34170,NORTH CAROLINA,Catawba,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34180,NORTH CAROLINA,Chatham,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34190,NORTH CAROLINA,Cherokee,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34200,NORTH CAROLINA,Chowan,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34210,NORTH CAROLINA,Clay,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34220,NORTH CAROLINA,Cleveland,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34230,NORTH CAROLINA,Columbus,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34240,NORTH CAROLINA,Craven,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34250,NORTH CAROLINA,Cumberland,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34251,NORTH CAROLINA,Currituck,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34270,NORTH CAROLINA,Dare,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34280,NORTH CAROLINA,Davidson,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34290,NORTH CAROLINA,Davie,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34300,NORTH CAROLINA,Duplin,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34310,NORTH CAROLINA,Durham,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34320,NORTH CAROLINA,Edgecombe,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34330,NORTH CAROLINA,Forsyth,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34340,NORTH CAROLINA,Franklin,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34350,NORTH CAROLINA,Gaston,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34360,NORTH CAROLINA,Gates,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34370,NORTH CAROLINA,Graham,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34380,NORTH CAROLINA,Granville,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34390,NORTH CAROLINA,Greene,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34400,NORTH CAROLINA,Guilford,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34410,NORTH CAROLINA,Halifax,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34420,NORTH CAROLINA,Harnett,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34430,NORTH CAROLINA,Haywood,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34440,NORTH CAROLINA,Henderson,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34450,NORTH CAROLINA,Hertford,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34460,NORTH CAROLINA,Hoke,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34470,NORTH CAROLINA,Hyde,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34480,NORTH CAROLINA,Iredell,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34490,NORTH CAROLINA,Jackson,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34500,NORTH CAROLINA,Johnston,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34510,NORTH CAROLINA,Jones,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34520,NORTH CAROLINA,Lee,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34530,NORTH CAROLINA,Lenoir,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34540,NORTH CAROLINA,Lincoln,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34550,NORTH CAROLINA,McDowell,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34560,NORTH CAROLINA,Macon,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34570,NORTH CAROLINA,Madison,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34580,NORTH CAROLINA,Martin,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34590,NORTH CAROLINA,Mecklenburg,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34600,NORTH CAROLINA,Mitchell,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34610,NORTH CAROLINA,Montgomery,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34620,NORTH CAROLINA,Moore,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34630,NORTH CAROLINA,Nash,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34640,NORTH CAROLINA,New Hanover,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34650,NORTH CAROLINA,Northampton,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34660,NORTH CAROLINA,Onslow,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34670,NORTH CAROLINA,Orange,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34680,NORTH CAROLINA,Pamlico,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34690,NORTH CAROLINA,Pasquotank,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34700,NORTH CAROLINA,Pender,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34710,NORTH CAROLINA,Perquimans,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34720,NORTH CAROLINA,Person,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34730,NORTH CAROLINA,Pitt,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34740,NORTH CAROLINA,Polk,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34750,NORTH CAROLINA,Randolph,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34760,NORTH CAROLINA,Richmond,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34770,NORTH CAROLINA,Robeson,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34780,NORTH CAROLINA,Rockingham,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34790,NORTH CAROLINA,Rowan,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34800,NORTH CAROLINA,Rutherford,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34810,NORTH CAROLINA,Sampson,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34820,NORTH CAROLINA,Scotland,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34830,NORTH CAROLINA,Stanly,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34840,NORTH CAROLINA,Stokes,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34850,NORTH CAROLINA,Surry,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34860,NORTH CAROLINA,Swain,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34870,NORTH CAROLINA,Transylvania,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34880,NORTH CAROLINA,Tyrrell,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34890,NORTH CAROLINA,Union,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34900,NORTH CAROLINA,Vance,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34910,NORTH CAROLINA,Wake,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34920,NORTH CAROLINA,Warren,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34930,NORTH CAROLINA,Washington,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34940,NORTH CAROLINA,Watauga,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34950,NORTH CAROLINA,Wayne,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34960,NORTH CAROLINA,Wilkes,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34970,NORTH CAROLINA,Wilson,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34980,NORTH CAROLINA,Yadkin,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
34981,NORTH CAROLINA,Yancey,11502,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.960,0.927,0.927,0.929,0.930,0.930,0.634,0.664,0.695,0.695,0.732,0.768,0.768
35000,NORTH DAKOTA,Adams,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35010,NORTH DAKOTA,Barnes,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35020,NORTH DAKOTA,Benson,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35030,NORTH DAKOTA,Billings,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35040,NORTH DAKOTA,Bottineau,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35050,NORTH DAKOTA,Bowman,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35060,NORTH DAKOTA,Burke,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35070,NORTH DAKOTA,Burleigh,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35080,NORTH DAKOTA,Cass,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35090,NORTH DAKOTA,Cavalier,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35100,NORTH DAKOTA,Dickey,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35110,NORTH DAKOTA,Divide,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35120,NORTH DAKOTA,Dunn,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35130,NORTH DAKOTA,Eddy,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35140,NORTH DAKOTA,Emmons,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35150,NORTH DAKOTA,Foster,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35160,NORTH DAKOTA,Golden Valley,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35170,NORTH DAKOTA,Grand Forks,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35180,NORTH DAKOTA,Grant,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35190,NORTH DAKOTA,Griggs,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35200,NORTH DAKOTA,Hettinger,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35210,NORTH DAKOTA,Kidder,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35220,NORTH DAKOTA,LaMoure,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35230,NORTH DAKOTA,Logan,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35240,NORTH DAKOTA,McHenry,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35250,NORTH DAKOTA,McIntosh,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35260,NORTH DAKOTA,McKenzie,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35270,NORTH DAKOTA,McLean,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35280,NORTH DAKOTA,Mercer,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
35290,NORTH DAKOTA,Morton,03302,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,1.000,1.000,1.000,1.000,1.000,1.000,0.387,0.453,0.517,0.517,0.536,0.554,0.554
