AGED -- REPRICING ADJUSTMENTS TO THE 2010-2014 REIMSURSEMENT DATA FOR FEE-FOR-SERVICE DURABLE MEDICAL EQUIPMENT - NON-CBA          (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY),,,,,,,
CODE,STATE,COUNTY,PART B  2010,PART B  2011,PART B  2012,PART B  2013,PART B  2014
16810,IOWA,SCOTT,"-299,977","-298,597","-319,825","-319,572","-339,905"
16820,IOWA,SHELBY,"-27,418","-29,383","-31,515","-34,305","-34,337"
16830,IOWA,SIOUX,"-44,241","-46,819","-48,461","-50,866","-60,635"
16840,IOWA,STORY,"-129,406","-137,016","-130,218","-127,099","-137,419"
16850,IOWA,TAMA,"-46,949","-49,089","-53,595","-48,154","-46,968"
16860,IOWA,TAYLOR,"-21,163","-17,812","-19,741","-22,375","-22,464"
16870,IOWA,UNION,"-35,179","-36,959","-37,848","-39,103","-38,053"
16880,IOWA,VAN BUREN,"-17,807","-18,154","-22,071","-23,050","-30,468"
16890,IOWA,WAPELLO,"-120,620","-118,797","-118,151","-114,721","-112,696"
16900,IOWA,WARREN,"-73,804","-79,690","-96,631","-96,017","-98,080"
16910,IOWA,WASHINGTON,"-50,006","-47,881","-51,351","-56,838","-65,389"
16920,IOWA,WAYNE,"-18,239","-16,531","-18,047","-17,034","-17,476"
16930,IOWA,WEBSTER,"-123,187","-129,530","-133,431","-133,278","-128,293"
16940,IOWA,WINNEBAGO,"-33,801","-29,690","-33,120","-34,660","-35,434"
16950,IOWA,WINNESHIEK,"-37,537","-44,217","-50,967","-46,506","-52,165"
16960,IOWA,WOODBURY,"-186,997","-198,744","-215,053","-214,289","-222,063"
16970,IOWA,WORTH,"-18,908","-21,806","-26,260","-21,614","-25,393"
16980,IOWA,WRIGHT,"-59,236","-62,045","-66,939","-71,131","-65,489"
17000,KANSAS,ALLEN,"-38,569","-32,084","-36,949","-31,702","-35,559"
17010,KANSAS,ANDERSON,"-23,891","-21,451","-20,916","-26,538","-22,241"
17020,KANSAS,ATCHISON,"-35,517","-32,846","-40,149","-40,061","-38,284"
17030,KANSAS,BARBER,"-21,778","-22,049","-22,565","-22,154","-24,342"
17040,KANSAS,BARTON,"-82,612","-83,049","-85,957","-85,245","-91,445"
17050,KANSAS,BOURBON,"-58,071","-54,727","-61,997","-53,559","-51,234"
17060,KANSAS,BROWN,"-36,931","-35,796","-33,081","-36,616","-38,092"
17070,KANSAS,BUTLER,-38,-30,0,-553,-39
17080,KANSAS,CHASE,"-8,908","-7,736","-7,661","-7,329","-8,186"
17090,KANSAS,CHAUTAUQUA,"-7,244","-9,663","-12,030","-13,613","-13,775"
17100,KANSAS,CHEROKEE,"-54,377","-62,346","-63,770","-68,906","-68,924"
17110,KANSAS,CHEYENNE,"-18,636","-19,095","-19,029","-17,379","-18,135"
17120,KANSAS,CLARK,"-8,979","-9,600","-10,168","-8,932","-10,097"
17130,KANSAS,CLAY,"-27,000","-29,630","-30,770","-25,695","-32,865"
17140,KANSAS,CLOUD,"-25,030","-22,627","-26,197","-29,161","-31,361"
17150,KANSAS,COFFEY,"-18,462","-16,659","-20,689","-20,896","-21,315"
17160,KANSAS,COMANCHE,"-10,262","-7,748","-8,179","-8,264","-8,621"
17170,KANSAS,COWLEY,"-81,060","-69,469","-65,334","-66,935","-76,060"
17180,KANSAS,CRAWFORD,"-127,806","-120,380","-121,472","-107,291","-112,837"
17190,KANSAS,DECATUR,"-12,486","-12,798","-19,622","-21,762","-23,289"
17200,KANSAS,DICKINSON,"-43,487","-39,211","-45,681","-44,878","-54,701"
17210,KANSAS,DONIPHAN,"-27,688","-26,443","-31,753","-31,311","-34,626"
17220,KANSAS,DOUGLAS,"-174,952","-161,503","-175,291","-195,499","-201,647"
17230,KANSAS,EDWARDS,"-8,383","-11,323","-13,860","-11,762","-11,687"
17240,KANSAS,ELK,"-11,358","-11,247","-9,248","-10,285","-14,390"
17250,KANSAS,ELLIS,"-79,384","-94,388","-92,584","-86,632","-89,216"
17260,KANSAS,ELLSWORTH,"-16,788","-17,187","-18,800","-21,152","-25,753"
17270,KANSAS,FINNEY,"-54,817","-54,418","-58,902","-55,942","-60,010"
17280,KANSAS,FORD,"-60,973","-61,268","-66,758","-70,130","-71,666"
17290,KANSAS,FRANKLIN,-305,-387,-646,-339,0
17300,KANSAS,GEARY,"-39,727","-44,800","-45,154","-48,691","-54,010"
17310,KANSAS,GOVE,"-10,069","-10,595","-14,485","-11,195","-10,064"
17320,KANSAS,GRAHAM,"-13,525","-14,663","-13,630","-13,850","-15,842"
17330,KANSAS,GRANT,"-23,730","-21,339","-17,041","-17,520","-17,136"
17340,KANSAS,GRAY,"-12,416","-12,807","-12,195","-12,356","-14,497"
17350,KANSAS,GREELEY,"-7,394","-8,164","-7,641","-8,273","-9,263"
17360,KANSAS,GREENWOOD,"-23,594","-21,702","-24,541","-21,053","-22,718"
17370,KANSAS,HAMILTON,"-10,865","-10,190","-8,466","-5,035","-4,842"
17380,KANSAS,HARPER,"-25,695","-23,912","-21,471","-26,017","-31,706"
17390,KANSAS,HARVEY,-58,-53,-49,-125,0
17391,KANSAS,HASKELL,"-6,682","-7,010","-7,085","-8,721","-7,785"
17410,KANSAS,HODGEMAN,"-5,770","-7,114","-8,361","-8,192","-7,973"
17420,KANSAS,JACKSON,"-28,149","-26,675","-35,880","-35,748","-39,127"
17430,KANSAS,JEFFERSON,"-53,408","-49,874","-53,114","-47,027","-49,460"
17440,KANSAS,JEWELL,"-11,577","-11,043","-12,563","-11,676","-11,700"
17450,KANSAS,JOHNSON,-394,-642,-813,-49,0
17451,KANSAS,KEARNY,"-10,411","-13,478","-11,943","-9,873","-8,196"
17470,KANSAS,KINGMAN,"-26,686","-24,983","-22,358","-21,136","-21,449"
17480,KANSAS,KIOWA,"-9,649","-8,128","-8,970","-8,211","-8,693"
17490,KANSAS,LABETTE,"-57,951","-61,767","-64,956","-62,584","-70,055"
17500,KANSAS,LANE,"-9,725","-9,242","-9,480","-9,310","-8,950"
17510,KANSAS,LEAVENWORTH,-3,-30,0,-98,-184
17520,KANSAS,LINCOLN,"-11,301","-9,428","-10,494","-9,458","-8,134"
17530,KANSAS,LINN,"-27,791","-28,097","-25,824","-27,950","-31,342"
17540,KANSAS,LOGAN,"-18,066","-18,126","-18,438","-14,506","-14,096"
17550,KANSAS,LYON,"-59,084","-55,823","-54,672","-53,370","-58,053"
17560,KANSAS,MCPHERSON,"-59,958","-64,601","-70,193","-73,522","-72,654"
17570,KANSAS,MARION,"-28,232","-29,483","-30,019","-39,289","-43,564"
17580,KANSAS,MARSHALL,"-26,508","-27,446","-29,565","-33,088","-44,886"
17590,KANSAS,MEADE,"-17,148","-15,780","-14,815","-12,040","-12,490"
17600,KANSAS,MIAMI,-598,-271,-192,-36,0
17610,KANSAS,MITCHELL,"-16,409","-13,654","-20,426","-19,167","-22,674"
17620,KANSAS,MONTGOMERY,"-119,378","-116,683","-105,725","-104,177","-103,994"
17630,KANSAS,MORRIS,"-22,515","-22,342","-26,327","-25,223","-23,805"
17640,KANSAS,MORTON,"-11,463","-12,334","-11,196","-11,787","-11,438"
17650,KANSAS,NEMAHA,"-20,140","-20,822","-25,865","-25,173","-25,405"
17660,KANSAS,NEOSHO,"-49,823","-46,499","-56,211","-57,415","-52,047"
17670,KANSAS,NESS,"-13,462","-13,678","-17,087","-16,270","-15,278"
17680,KANSAS,NORTON,"-17,552","-19,028","-19,722","-23,394","-26,663"
17690,KANSAS,OSAGE,"-46,399","-45,616","-49,082","-48,905","-54,618"
17700,KANSAS,OSBORNE,"-12,890","-13,616","-14,982","-16,517","-16,704"
17710,KANSAS,OTTAWA,"-12,765","-12,469","-15,165","-17,095","-18,465"
17720,KANSAS,PAWNEE,"-16,374","-13,344","-14,290","-12,636","-14,303"
17730,KANSAS,PHILLIPS,"-20,244","-22,140","-22,320","-22,750","-22,155"
17740,KANSAS,POTTAWATOMIE,"-48,844","-50,889","-49,932","-46,044","-50,251"
17750,KANSAS,PRATT,"-35,961","-32,839","-34,766","-37,130","-40,153"
17760,KANSAS,RAWLINS,"-9,049","-9,822","-13,584","-14,608","-16,145"
17770,KANSAS,RENO,"-153,281","-154,583","-172,541","-172,086","-199,111"
17780,KANSAS,REPUBLIC,"-12,647","-11,712","-13,398","-15,446","-19,201"
17790,KANSAS,RICE,"-30,061","-27,663","-33,198","-31,140","-32,293"
17800,KANSAS,RILEY,"-98,932","-115,425","-112,919","-107,443","-108,618"
17810,KANSAS,ROOKS,"-22,308","-26,029","-25,117","-24,746","-25,212"
17820,KANSAS,RUSH,"-14,638","-17,154","-18,191","-18,336","-17,017"
17830,KANSAS,RUSSELL,"-27,710","-28,639","-33,816","-34,883","-34,433"
17840,KANSAS,SALINE,"-109,018","-105,765","-114,992","-124,275","-138,595"
17841,KANSAS,SCOTT,"-13,516","-9,435","-8,658","-10,214","-11,233"
17860,KANSAS,SEDGWICK,"-13,264","-12,360","-14,133","-14,139","-15,232"
17870,KANSAS,SEWARD,"-40,187","-41,001","-41,263","-40,272","-43,081"
17880,KANSAS,SHAWNEE,"-381,232","-380,497","-444,440","-445,851","-465,494"
17890,KANSAS,SHERIDAN,"-10,611","-10,106","-10,366","-12,564","-9,643"
17900,KANSAS,SHERMAN,"-50,011","-47,933","-43,796","-48,382","-52,235"
17910,KANSAS,SMITH,"-15,681","-17,502","-18,274","-19,093","-19,653"
17920,KANSAS,STAFFORD,"-19,681","-21,712","-23,641","-25,750","-25,939"
17921,KANSAS,STANTON,"-8,740","-4,296","-4,253","-4,997","-6,228"
17940,KANSAS,STEVENS,"-17,917","-17,313","-17,389","-12,894","-13,178"
17950,KANSAS,SUMNER,0,0,0,-97,-655
17960,KANSAS,THOMAS,"-27,370","-26,987","-22,912","-27,127","-26,094"
17970,KANSAS,TREGO,"-18,950","-20,137","-17,032","-21,478","-21,385"
17980,KANSAS,WABAUNSEE,"-20,376","-18,020","-17,845","-17,321","-15,362"
17981,KANSAS,WALLACE,"-13,800","-13,943","-13,178","-13,655","-14,322"
17982,KANSAS,WASHINGTON,"-17,248","-19,535","-22,951","-21,218","-28,452"
17983,KANSAS,WICHITA,"-7,726","-8,233","-8,717","-4,616","-6,210"
17984,KANSAS,WILSON,"-30,058","-37,171","-38,408","-39,972","-37,474"
17985,KANSAS,WOODSON,"-12,723","-10,899","-10,788","-5,448","-6,538"
17986,KANSAS,WYANDOTTE,-13,0,0,-432,-473
18000,KENTUCKY,ADAIR,"-56,629","-56,423","-47,131","-47,474","-45,016"
18010,KENTUCKY,ALLEN,"-58,696","-63,141","-68,368","-67,352","-74,300"
18020,KENTUCKY,ANDERSON,"-58,022","-59,170","-63,364","-50,278","-56,820"
18030,KENTUCKY,BALLARD,"-38,190","-38,431","-36,508","-36,127","-39,378"
18040,KENTUCKY,BARREN,"-133,301","-141,301","-155,461","-159,869","-159,403"
18050,KENTUCKY,BATH,"-28,240","-29,941","-36,648","-35,030","-35,677"
18060,KENTUCKY,BELL,"-144,330","-137,253","-142,764","-140,528","-149,531"
18070,KENTUCKY,BOONE,-551,"-1,180","-2,297","-2,046","-1,498"
18080,KENTUCKY,BOURBON,"-62,232","-65,323","-64,568","-59,344","-67,210"
18090,KENTUCKY,BOYD,"-2,416","-5,842","-9,076","-6,939","-7,631"
18100,KENTUCKY,BOYLE,"-94,508","-96,371","-103,231","-91,825","-93,276"
18110,KENTUCKY,BRACKEN,"-21,228","-23,240","-23,594","-22,052","-21,682"
18120,KENTUCKY,BREATHITT,"-55,702","-52,280","-58,451","-56,611","-60,500"
18130,KENTUCKY,BRECKINRIDGE,"-44,785","-44,599","-48,968","-53,306","-52,581"
18140,KENTUCKY,BULLITT,-349,"-1,353","-1,184",-470,-589
18150,KENTUCKY,BUTLER,"-50,174","-44,025","-54,886","-43,392","-46,551"
18160,KENTUCKY,CALDWELL,"-39,991","-38,772","-40,241","-31,845","-34,379"
18170,KENTUCKY,CALLOWAY,"-85,763","-93,938","-103,328","-97,161","-101,244"
18180,KENTUCKY,CAMPBELL,-338,-323,-26,-35,-51
18190,KENTUCKY,CARLISLE,"-20,613","-20,816","-23,779","-19,932","-20,560"
18191,KENTUCKY,CARROLL,"-29,431","-31,680","-33,895","-30,841","-35,516"
18210,KENTUCKY,CARTER,"-67,637","-71,844","-77,860","-70,868","-72,381"
18220,KENTUCKY,CASEY,"-69,207","-67,222","-65,009","-62,368","-63,339"
18230,KENTUCKY,CHRISTIAN,"-127,762","-130,375","-133,797","-101,008","-96,608"
18240,KENTUCKY,CLARK,"-94,469","-100,658","-114,928","-118,316","-118,010"
18250,KENTUCKY,CLAY,"-84,939","-97,831","-105,127","-85,630","-82,019"
18260,KENTUCKY,CLINTON,"-39,118","-39,636","-41,251","-40,144","-43,687"
18270,KENTUCKY,CRITTENDEN,"-33,111","-37,141","-41,525","-29,567","-30,782"
18271,KENTUCKY,CUMBERLAND,"-27,249","-28,418","-29,625","-30,209","-31,360"
18290,KENTUCKY,DAVIESS,"-286,065","-296,339","-309,884","-287,702","-285,441"
18291,KENTUCKY,EDMONSON,"-44,542","-39,661","-39,770","-35,430","-34,795"
18310,KENTUCKY,ELLIOTT,"-36,295","-38,428","-42,834","-35,187","-35,746"
18320,KENTUCKY,ESTILL,"-55,634","-54,780","-63,122","-60,230","-67,181"
18330,KENTUCKY,FAYETTE,"-493,618","-526,435","-573,791","-524,903","-566,106"
18340,KENTUCKY,FLEMING,"-38,919","-43,291","-49,632","-41,908","-47,209"
18350,KENTUCKY,FLOYD,"-144,401","-142,216","-155,512","-146,911","-154,909"
18360,KENTUCKY,FRANKLIN,"-234,793","-233,435","-243,778","-175,373","-184,438"
18361,KENTUCKY,FULTON,"-35,183","-32,521","-29,175","-28,220","-34,598"
18362,KENTUCKY,GALLATIN,"-11,571","-10,205","-11,373","-14,102","-10,298"
18390,KENTUCKY,GARRARD,"-46,653","-49,119","-58,698","-54,552","-55,393"
18400,KENTUCKY,GRANT,-104,-326,-308,-90,0
18410,KENTUCKY,GRAVES,"-105,587","-110,332","-118,719","-114,683","-120,041"
18420,KENTUCKY,GRAYSON,"-79,662","-73,621","-97,538","-87,760","-97,707"
18421,KENTUCKY,GREEN,"-35,350","-31,943","-30,519","-28,774","-34,470"
18440,KENTUCKY,GREENUP,-40,-173,-651,-525,-112
18450,KENTUCKY,HANCOCK,"-29,284","-27,566","-29,094","-26,342","-26,853"
18460,KENTUCKY,HARDIN,"-242,959","-236,296","-267,878","-268,978","-313,152"
18470,KENTUCKY,HARLAN,"-103,691","-107,330","-125,152","-111,556","-110,300"
18480,KENTUCKY,HARRISON,"-46,823","-45,637","-49,400","-45,740","-46,386"
18490,KENTUCKY,HART,"-62,564","-71,997","-77,472","-68,583","-75,868"
18500,KENTUCKY,HENDERSON,"-97,658","-103,537","-109,535","-103,473","-104,522"
18510,KENTUCKY,HENRY,-19,0,0,0,0
18511,KENTUCKY,HICKMAN,"-11,147","-14,794","-13,779","-14,082","-13,284"
18530,KENTUCKY,HOPKINS,"-116,099","-113,919","-131,958","-118,364","-112,916"
18540,KENTUCKY,JACKSON,"-49,110","-47,871","-51,759","-49,405","-45,494"
18550,KENTUCKY,JEFFERSON,-786,"-1,104","-2,318",-505,-840
18560,KENTUCKY,JESSAMINE,"-107,878","-110,925","-119,215","-121,822","-108,766"
18570,KENTUCKY,JOHNSON,"-74,120","-74,909","-85,561","-77,790","-74,670"
18580,KENTUCKY,KENTON,-345,-707,-511,-90,-158
18590,KENTUCKY,KNOTT,"-56,964","-60,183","-64,517","-58,868","-63,946"
18600,KENTUCKY,KNOX,"-117,653","-118,521","-110,141","-115,936","-123,633"
18610,KENTUCKY,LARUE,"-32,102","-31,783","-39,022","-42,306","-42,124"
18620,KENTUCKY,LAUREL,"-169,412","-176,250","-180,554","-168,334","-179,510"
18630,KENTUCKY,LAWRENCE,"-58,197","-58,134","-65,378","-59,544","-61,021"
18640,KENTUCKY,LEE,"-25,750","-24,031","-24,865","-22,452","-23,200"
18650,KENTUCKY,LESLIE,"-66,800","-73,071","-72,475","-60,503","-63,093"
18660,KENTUCKY,LETCHER,"-96,950","-90,105","-100,702","-92,610","-98,342"
18670,KENTUCKY,LEWIS,"-41,464","-40,346","-46,493","-48,222","-47,075"
18680,KENTUCKY,LINCOLN,"-90,901","-93,824","-111,095","-100,118","-94,563"
18690,KENTUCKY,LIVINGSTON,"-39,190","-35,525","-40,724","-38,665","-42,059"
18700,KENTUCKY,LOGAN,"-70,860","-79,343","-79,882","-79,488","-79,908"
18710,KENTUCKY,LYON,"-26,115","-24,356","-32,758","-28,027","-23,301"
18720,KENTUCKY,MC CRACKEN,"-213,049","-213,002","-226,924","-216,654","-216,164"
18730,KENTUCKY,MC CREARY,"-66,827","-73,373","-85,550","-82,451","-81,431"
18740,KENTUCKY,MC LEAN,"-35,042","-35,084","-38,829","-33,586","-32,241"
18750,KENTUCKY,MADISON,"-173,383","-179,834","-195,414","-199,474","-223,582"
18760,KENTUCKY,MAGOFFIN,"-37,699","-35,055","-43,494","-39,736","-45,457"
18770,KENTUCKY,MARION,"-42,517","-45,634","-46,922","-49,357","-55,009"
18780,KENTUCKY,MARSHALL,"-114,005","-132,312","-142,776","-126,562","-121,094"
18790,KENTUCKY,MARTIN,"-52,519","-54,377","-51,656","-53,087","-52,601"
18800,KENTUCKY,MASON,"-38,646","-44,609","-47,353","-47,254","-50,841"
18801,KENTUCKY,MEADE,-713,-375,-271,-17,-375
18802,KENTUCKY,MENIFEE,"-17,096","-20,335","-21,163","-22,154","-29,779"
18830,KENTUCKY,MERCER,"-72,789","-77,303","-71,948","-65,863","-74,647"
18831,KENTUCKY,METCALFE,"-33,699","-33,006","-38,212","-37,327","-33,475"
18850,KENTUCKY,MONROE,"-39,319","-44,032","-44,149","-34,261","-38,491"
18860,KENTUCKY,MONTGOMERY,"-68,827","-65,624","-70,970","-71,967","-73,795"
18861,KENTUCKY,MORGAN,"-46,369","-46,572","-53,749","-51,332","-55,266"
18880,KENTUCKY,MUHLENBERG,"-90,984","-91,515","-95,710","-83,776","-90,125"
18890,KENTUCKY,NELSON,-170,-128,-195,-10,-45
18900,KENTUCKY,NICHOLAS,"-22,200","-29,385","-30,755","-33,607","-32,510"
18910,KENTUCKY,OHIO,"-65,836","-69,051","-70,293","-55,749","-63,401"
18920,KENTUCKY,OLDHAM,-12,-139,-311,-781,-516
18930,KENTUCKY,OWEN,"-21,366","-22,263","-18,181","-12,333","-8,839"
18931,KENTUCKY,OWSLEY,"-18,856","-14,536","-17,622","-16,626","-23,212"
18932,KENTUCKY,PENDLETON,"-30,000","-26,827","-27,567","-25,923","-32,210"
18960,KENTUCKY,PERRY,"-147,305","-159,756","-157,663","-163,172","-161,790"
18970,KENTUCKY,PIKE,"-228,608","-225,613","-240,890","-228,138","-236,784"
18971,KENTUCKY,POWELL,"-32,224","-34,855","-39,125","-37,115","-37,555"
18972,KENTUCKY,PULASKI,"-224,775","-250,847","-289,970","-287,590","-294,584"
18973,KENTUCKY,ROBERTSON,"-5,241","-6,831","-7,626","-6,277","-5,392"
18974,KENTUCKY,ROCKCASTLE,"-60,480","-57,070","-59,746","-60,208","-74,905"
18975,KENTUCKY,ROWAN,"-63,542","-62,946","-67,448","-61,217","-70,991"
18976,KENTUCKY,RUSSELL,"-78,026","-70,095","-74,092","-67,851","-66,972"
18977,KENTUCKY,SCOTT,"-70,706","-68,846","-74,005","-78,323","-91,528"
18978,KENTUCKY,SHELBY,-758,-213,-481,-321,0
18979,KENTUCKY,SIMPSON,"-46,469","-47,157","-51,565","-49,550","-54,080"
18980,KENTUCKY,SPENCER,0,0,0,0,0
18981,KENTUCKY,TAYLOR,"-84,007","-79,064","-73,083","-82,413","-84,337"
18982,KENTUCKY,TODD,"-33,743","-33,569","-30,777","-20,422","-22,449"
18983,KENTUCKY,TRIGG,"-45,772","-51,676","-53,979","-49,524","-43,437"
18984,KENTUCKY,TRIMBLE,"-23,846","-20,950","-24,241","-24,709","-24,684"
18985,KENTUCKY,UNION,"-31,533","-33,828","-38,153","-37,396","-38,046"
18986,KENTUCKY,WARREN,"-276,135","-291,796","-325,913","-316,991","-336,174"
18987,KENTUCKY,WASHINGTON,"-22,221","-26,826","-34,353","-30,507","-27,595"
18988,KENTUCKY,WAYNE,"-65,048","-69,683","-81,465","-87,431","-84,984"
18989,KENTUCKY,WEBSTER,"-29,726","-30,072","-39,381","-33,810","-31,147"
18990,KENTUCKY,WHITLEY,"-242,287","-244,089","-240,237","-231,838","-244,096"
18991,KENTUCKY,WOLFE,"-39,622","-42,037","-51,454","-43,768","-42,912"
18992,KENTUCKY,WOODFORD,"-54,144","-62,543","-61,538","-51,069","-57,014"
19000,LOUISIANA,ACADIA,"-149,822","-138,182","-129,290","-127,430","-128,892"
19010,LOUISIANA,ALLEN,"-49,271","-44,254","-48,234","-48,263","-47,364"
19020,LOUISIANA,ASCENSION,-528,-193,-11,-93,-32
19030,LOUISIANA,ASSUMPTION,"-40,192","-38,559","-41,383","-43,845","-37,251"
19040,LOUISIANA,AVOYELLES,"-150,382","-126,028","-119,600","-110,498","-95,055"
19050,LOUISIANA,BEAUREGARD,"-90,765","-91,680","-103,986","-95,310","-94,710"
19060,LOUISIANA,BIENVILLE,"-42,181","-36,436","-44,112","-40,796","-32,434"
19070,LOUISIANA,BOSSIER,"-228,593","-231,788","-251,425","-258,736","-260,790"
19080,LOUISIANA,CADDO,"-551,178","-545,947","-578,529","-567,125","-537,856"
19090,LOUISIANA,CALCASIEU,"-509,168","-465,794","-493,276","-463,253","-483,759"
19100,LOUISIANA,CALDWELL,"-42,909","-44,330","-39,575","-40,425","-38,558"
19110,LOUISIANA,CAMERON,"-13,451","-9,423","-8,764","-7,461","-9,975"
19120,LOUISIANA,CATAHOULA,"-39,417","-29,610","-35,006","-34,107","-37,028"
19130,LOUISIANA,CLAIBORNE,"-58,467","-52,490","-51,903","-51,806","-47,556"
19140,LOUISIANA,CONCORDIA,"-51,031","-47,871","-55,772","-48,233","-42,993"
19150,LOUISIANA,DE SOTO,"-66,649","-66,533","-73,819","-65,572","-64,912"
19160,LOUISIANA,E. BATON ROUGE,-639,"-1,166","-1,285","-1,065",-178
19170,LOUISIANA,EAST CARROLL,"-31,240","-26,548","-27,577","-28,789","-30,463"
19180,LOUISIANA,EAST FELICIANA,0,0,0,0,0
19190,LOUISIANA,EVANGELINE,"-98,738","-84,255","-90,588","-83,751","-92,673"
19200,LOUISIANA,FRANKLIN,"-52,754","-65,716","-67,452","-73,208","-71,599"
19210,LOUISIANA,GRANT,"-42,542","-39,671","-36,322","-41,149","-42,007"
19220,LOUISIANA,IBERIA,"-183,964","-180,227","-187,214","-178,586","-182,503"
19230,LOUISIANA,IBERVILLE,0,0,0,-106,0
19240,LOUISIANA,JACKSON,"-44,861","-45,744","-43,401","-47,230","-48,454"
19250,LOUISIANA,JEFFERSON,"-1,479","-2,353","-2,275","-1,845",-783
19260,LOUISIANA,JEFFRSON DAVIS,"-69,529","-71,949","-69,142","-71,635","-82,324"
19270,LOUISIANA,LAFAYETTE,"-417,796","-406,979","-417,235","-401,324","-415,472"
19280,LOUISIANA,LAFOURCHE,"-201,027","-195,894","-210,960","-206,367","-204,311"
19290,LOUISIANA,LA SALLE,"-45,677","-45,683","-44,335","-42,823","-39,387"
19300,LOUISIANA,LINCOLN,"-71,273","-70,629","-78,517","-76,259","-78,953"
19310,LOUISIANA,LIVINGSTON,-444,-976,-740,"-1,173",-598
19320,LOUISIANA,MADISON,"-27,282","-23,412","-28,362","-24,760","-25,992"
19330,LOUISIANA,MOREHOUSE,"-77,809","-75,273","-80,690","-85,095","-85,026"
19340,LOUISIANA,NATCHITOCHES,"-88,822","-103,818","-97,782","-99,138","-87,695"
19350,LOUISIANA,ORLEANS,"-2,626",-876,-142,-380,-603
19360,LOUISIANA,OUACHITA,"-366,470","-343,875","-349,583","-363,263","-382,551"
19370,LOUISIANA,PLAQUEMINES,"-17,547","-15,188","-17,865","-16,243","-19,566"
19380,LOUISIANA,POINTE COUPEE,-438,-325,-32,0,0
19390,LOUISIANA,RAPIDES,"-386,932","-362,453","-379,268","-398,824","-364,352"
19400,LOUISIANA,RED RIVER,"-19,061","-18,026","-21,795","-25,915","-20,336"
19410,LOUISIANA,RICHLAND,"-58,958","-56,803","-61,376","-59,146","-62,844"
19420,LOUISIANA,SABINE,"-74,459","-64,155","-67,486","-61,647","-60,088"
19430,LOUISIANA,ST. BERNARD,-454,-28,-317,-392,-311
19440,LOUISIANA,ST. CHARLES,-208,-24,0,-379,-287
19450,LOUISIANA,ST. HELENA,-305,-887,-690,-901,-569
19460,LOUISIANA,ST. JAMES,"-32,848","-29,389","-38,108","-31,551","-29,408"
19470,LOUISIANA,ST. JOHN BAPTIST,-101,-17,0,-341,-51
19480,LOUISIANA,ST. LANDRY,"-267,071","-250,988","-254,436","-251,964","-251,793"
19490,LOUISIANA,ST. MARTIN,"-101,320","-97,391","-113,891","-114,798","-118,527"
19500,LOUISIANA,ST. MARY,"-107,435","-100,740","-117,705","-109,762","-107,534"
19510,LOUISIANA,ST. TAMMANY,-620,-111,-198,-127,-95
19520,LOUISIANA,TANGIPAHOA,"-285,768","-280,901","-307,958","-253,120","-238,740"
19530,LOUISIANA,TENSAS,"-13,858","-11,709","-14,139","-13,933","-13,904"
19540,LOUISIANA,TERREBONNE,"-260,900","-264,874","-306,860","-306,040","-307,917"
19550,LOUISIANA,UNION,"-72,927","-69,359","-71,163","-70,478","-69,241"
19560,LOUISIANA,VERMILION,"-137,709","-117,449","-134,600","-132,981","-141,687"
19570,LOUISIANA,VERNON,"-90,654","-83,659","-91,208","-95,117","-94,879"
19580,LOUISIANA,WASHINGTON,"-135,212","-117,448","-134,425","-119,527","-123,098"
19590,LOUISIANA,WEBSTER,"-143,571","-149,073","-157,322","-136,275","-121,086"
19600,LOUISIANA,W. BATON ROUGE,-20,0,-17,0,0
19610,LOUISIANA,WEST CARROLL,"-40,525","-35,212","-35,965","-48,066","-45,625"
19620,LOUISIANA,WEST FELICIANA,0,0,0,0,0
19630,LOUISIANA,WINN,"-44,528","-32,498","-35,188","-37,448","-37,798"
20000,MAINE,ANDROSCOGGIN,"-204,343","-223,741","-254,634","-244,767","-234,054"
20010,MAINE,AROOSTOOK,"-233,329","-255,539","-267,541","-268,581","-288,952"
20020,MAINE,CUMBERLAND,"-364,985","-366,299","-427,931","-422,726","-439,962"
20030,MAINE,FRANKLIN,"-47,256","-51,351","-57,722","-60,182","-68,478"
20040,MAINE,HANCOCK,"-108,351","-113,237","-116,532","-132,615","-145,491"
20050,MAINE,KENNEBEC,"-215,582","-222,495","-229,735","-230,903","-234,292"
20060,MAINE,KNOX,"-83,155","-79,746","-78,167","-76,861","-73,420"
20070,MAINE,LINCOLN,"-59,865","-56,366","-71,742","-69,203","-73,527"
20080,MAINE,OXFORD,"-120,527","-123,316","-143,116","-140,065","-148,031"
20090,MAINE,PENOBSCOT,"-317,009","-309,977","-345,043","-359,043","-351,740"
20100,MAINE,PISCATAQUIS,"-44,030","-45,656","-51,770","-50,788","-52,180"
20110,MAINE,SAGADAHOC,"-51,647","-49,712","-54,556","-53,550","-58,684"
20120,MAINE,SOMERSET,"-133,913","-131,200","-144,826","-153,140","-162,981"
20130,MAINE,WALDO,"-68,112","-66,256","-74,703","-76,556","-83,123"
20140,MAINE,WASHINGTON,"-87,314","-92,181","-96,095","-98,930","-107,961"
20150,MAINE,YORK,"-312,144","-321,718","-375,839","-404,343","-415,874"
21000,MARYLAND,ALLEGANY,"-204,604","-204,892","-212,076","-219,230","-216,045"
21010,MARYLAND,ANNE ARUNDEL,-643,-409,-263,-12,-64
