DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 UNCOMPENSATED CARE REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT RULES (DISPROPORTIONATE SHARE REPRICED TO UNCOMPAENSATED CARE UNTIL SEPTEMBER 2013)                                                                                                                                                      DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY. ,,,,,,,,
CODE,STATE,COUNTY,PART A 2010,PART A 2011,PART A 2012,PART A 2013         (JAN-SEP),PART A 2013   (OCT-DEC),PART A 2014
41050,RHODE ISLAND,WASHINGTON,"-1,629","-26,760","-19,693","-11,862","-19,698","-95,554"
42000,SOUTH CAROLINA,ABBEVILLE,"-10,932","-10,043","4,765","-5,157","-2,780","-6,705"
42010,SOUTH CAROLINA,AIKEN,"-584,350","-668,603","-529,934","-231,498","-97,881","-351,410"
42020,SOUTH CAROLINA,ALLENDALE,"-21,901","-34,024","-16,714","-12,202","-2,903","-9,803"
42030,SOUTH CAROLINA,ANDERSON,"-273,973","-280,200","-197,764","-153,105","-83,681","-296,861"
42040,SOUTH CAROLINA,BAMBERG,"-33,602","-144,420","-100,969","-65,249","-3,016","-12,957"
42050,SOUTH CAROLINA,BARNWELL,"-130,893","-151,740","-94,045","-90,216","-12,745","-51,018"
42060,SOUTH CAROLINA,BEAUFORT,"-120,236","-89,106","-132,940","-42,889","-21,967","-73,912"
42070,SOUTH CAROLINA,BERKELEY,"-114,591","-200,401","-190,443","-148,022","-59,017","-228,576"
42080,SOUTH CAROLINA,CALHOUN,"-91,445","-90,700","-77,624","-76,991","-6,345","-18,981"
42090,SOUTH CAROLINA,CHARLESTON,"-575,293","-634,367","-589,290","-418,314","-202,579","-755,636"
42100,SOUTH CAROLINA,CHEROKEE,"-205,567","-141,065","-108,483","-109,429","-25,795","-84,950"
42110,SOUTH CAROLINA,CHESTER,"-129,051","-163,106","-130,871","-102,301","-19,392","-91,986"
42120,SOUTH CAROLINA,CHESTERFIELD,"-328,505","-305,687","-316,588","-214,599","-44,517","-154,511"
42130,SOUTH CAROLINA,CLARENDON,"-55,414","-71,576","-69,270","-51,816","-26,865","-89,833"
42140,SOUTH CAROLINA,COLLETON,"-46,437","-70,655","-90,707","-46,262","-18,318","-65,972"
42150,SOUTH CAROLINA,DARLINGTON,"-562,997","-567,916","-510,268","-387,259","-58,204","-207,061"
42160,SOUTH CAROLINA,DILLON,"-152,400","-120,244","-158,098","-107,672","-18,788","-74,518"
42170,SOUTH CAROLINA,DORCHESTER,"-252,255","-226,026","-194,914","-174,240","-55,446","-199,876"
42180,SOUTH CAROLINA,EDGEFIELD,"-38,552","-59,135","-31,663","-12,325","-9,067","-32,733"
42190,SOUTH CAROLINA,FAIRFIELD,"-100,022","-127,236","-44,551","-28,838","-23,673","-94,291"
42200,SOUTH CAROLINA,FLORENCE,"-960,705","-872,154","-1,023,054","-591,735","-145,923","-508,671"
42210,SOUTH CAROLINA,GEORGETOWN,"-338,118","-316,580","-254,687","-169,758","-33,755","-80,845"
42220,SOUTH CAROLINA,GREENVILLE,"-531,214","-550,896","-571,349","-295,870","-192,163","-690,289"
42230,SOUTH CAROLINA,GREENWOOD,"-48,128","-65,224","-63,691","-37,439","-4,060","-23,959"
42240,SOUTH CAROLINA,HAMPTON,"-22,513","-43,639","-70,232","-30,170","-4,465","-25,343"
42250,SOUTH CAROLINA,HORRY,"-645,818","-602,589","-883,917","-684,558","-151,945","-570,403"
42260,SOUTH CAROLINA,JASPER,"-10,246","-14,539","-27,810","-23,521","-3,390","-23,772"
42270,SOUTH CAROLINA,KERSHAW,"-169,715","-176,822","-189,812","-84,130","-45,592","-158,591"
42280,SOUTH CAROLINA,LANCASTER,"-307,656","-353,576","-301,621","-155,599","-46,520","-171,442"
42290,SOUTH CAROLINA,LAURENS,"-267,951","-282,457","-302,248","-60,871","-21,722","-85,673"
42300,SOUTH CAROLINA,LEE,"-155,578","-111,498","-121,580","-31,055","-16,778","-48,087"
42310,SOUTH CAROLINA,LEXINGTON,"-162,085","-197,502","-177,589","-237,102","-113,817","-492,072"
42320,SOUTH CAROLINA,MCCORMICK,"-9,108","-4,927","-5,425","-2,384","-4,230","-6,097"
42330,SOUTH CAROLINA,MARION,"-245,116","-218,870","-198,687","-128,833","-37,569","-109,573"
42340,SOUTH CAROLINA,MARLBORO,"-191,690","-230,809","-181,426","-130,532","-15,909","-55,126"
42350,SOUTH CAROLINA,NEWBERRY,"-78,245","-96,522","-68,346","-4,846","-12,955","-49,958"
42360,SOUTH CAROLINA,OCONEE,"-220,577","-285,917","-236,688","-50,857","-19,698","-76,585"
42370,SOUTH CAROLINA,ORANGEBURG,"-883,718","-941,866","-724,320","-481,837","-26,403","-134,419"
42380,SOUTH CAROLINA,PICKENS,"-236,331","-313,010","-239,681","-103,589","-67,102","-192,296"
42390,SOUTH CAROLINA,RICHLAND,"-594,481","-548,326","-418,437","-188,044","-277,509","-984,852"
42400,SOUTH CAROLINA,SALUDA,"-10,881","-17,612","-29,075","-11,298","-3,568","-20,279"
42410,SOUTH CAROLINA,SPARTANBURG,"-569,478","-473,925","-536,776","-254,790","-140,355","-497,630"
42420,SOUTH CAROLINA,SUMTER,"-281,204","-292,731","-331,531","-216,396","-80,791","-274,850"
42430,SOUTH CAROLINA,UNION,"-102,387","-113,278","-64,472","-35,838","-14,540","-50,018"
42440,SOUTH CAROLINA,WILLIAMSBURG,"-224,737","-170,938","-141,403","-92,149","-15,262","-71,029"
42450,SOUTH CAROLINA,YORK,"-525,898","-662,250","-462,924","-334,084","-111,113","-388,730"
43010,SOUTH DAKOTA,AURORA,"-2,316",-707,-364,"-1,387",0,"-2,537"
43020,SOUTH DAKOTA,BEADLE,"2,140","-29,788","-19,932","-36,739","-12,356","-27,833"
43030,SOUTH DAKOTA,BENNETT,"-1,723","1,800",0,318,0,-751
43040,SOUTH DAKOTA,BON HOMME,"-2,747","-1,497","-7,517",-276,-484,"-1,110"
43050,SOUTH DAKOTA,BROOKINGS,"-8,031","-4,594","-17,661","-17,411","-8,285","-20,879"
43060,SOUTH DAKOTA,BROWN,"-9,990","-4,224","-12,311","-19,644","-6,267","-3,457"
43070,SOUTH DAKOTA,BRULE,"-1,472","-2,388",109,"-6,472",-267,"-3,263"
43080,SOUTH DAKOTA,BUFFALO,-591,"-2,134","-2,782","-4,714",-535,"-2,993"
43090,SOUTH DAKOTA,BUTTE,"-6,130","-1,038",58,"-1,223",-998,"-1,558"
43100,SOUTH DAKOTA,CAMPBELL,-391,170,"1,310","-1,091",0,148
43110,SOUTH DAKOTA,CHARLES MIX,"-4,424","-11,289","-8,996","-5,544","-5,123","-5,827"
43120,SOUTH DAKOTA,CLARK,"-2,178",199,"2,101",-669,-444,"-2,944"
43130,SOUTH DAKOTA,CLAY,"-2,573","-1,566","-6,284","-8,107","-1,302","-11,142"
43140,SOUTH DAKOTA,CODINGTON,"3,346","-19,534","1,754","-26,550","-4,460","-17,086"
43150,SOUTH DAKOTA,CORSON,-444,"-1,806","-8,899","-8,448",-891,"-4,420"
43160,SOUTH DAKOTA,CUSTER,147,-986,-509,"-1,598",0,"-1,632"
43170,SOUTH DAKOTA,DAVISON,"-21,304","-25,922","-19,524","-12,557","-3,897","-24,083"
43180,SOUTH DAKOTA,DAY,"-1,599","-7,998","-4,338",532,"-1,214","-1,111"
43190,SOUTH DAKOTA,DEUEL,"-1,985","-2,237","-5,030","-3,032",-976,"-2,757"
43200,SOUTH DAKOTA,DEWEY,"-1,747","3,206","-3,260","1,194",-680,"-8,091"
43210,SOUTH DAKOTA,DOUGLAS,"-1,819","-1,680",-43,"-2,280",-751,-778
43220,SOUTH DAKOTA,EDMUNDS,0,307,668,-550,-104,744
43230,SOUTH DAKOTA,FALL RIVER,"1,670","-1,840",-777,-909,"-5,492","-1,835"
43240,SOUTH DAKOTA,FAULK,535,0,39,598,190,0
43250,SOUTH DAKOTA,GRANT,"-4,482","-7,322","3,424","-9,695","-2,799","-1,383"
43260,SOUTH DAKOTA,GREGORY,"-1,731","-4,847","-2,456",-864,-484,"-3,064"
43270,SOUTH DAKOTA,HAAKON,0,0,"-1,322","-9,557","-1,424","-2,101"
43280,SOUTH DAKOTA,HAMLIN,"1,016","-5,775",510,"-8,391",-720,"-2,780"
43290,SOUTH DAKOTA,HAND,"-2,245",-314,"1,005","-3,253",-751,"-1,936"
43300,SOUTH DAKOTA,HANSON,"-3,070","-9,261","-1,536","-2,085",-595,"-1,671"
43310,SOUTH DAKOTA,HARDING,-31,0,0,452,-123,0
43320,SOUTH DAKOTA,HUGHES,"-18,880","-37,369","-21,012","-29,573","-1,158","-6,038"
43330,SOUTH DAKOTA,HUTCHINSON,"-7,269","-3,241","-3,146","-6,699","-1,831","-7,333"
43340,SOUTH DAKOTA,HYDE,*,*,*,*,*,*
43350,SOUTH DAKOTA,JACKSON,"1,078","-1,798",0,"-2,781",0,0
43360,SOUTH DAKOTA,JERAULD,"-1,150",-854,0,"-4,587",0,"-2,301"
43370,SOUTH DAKOTA,JONES,"-6,346","-1,339",-660,-905,-267,-484
43380,SOUTH DAKOTA,KINGSBURY,"-1,045","-9,378","-2,078","-8,616","-1,353","-5,570"
43390,SOUTH DAKOTA,LAKE,-948,"-10,089","-7,425","-12,889","-1,861","-8,474"
43400,SOUTH DAKOTA,LAWRENCE,"-2,545","-8,512","-16,490",-172,-877,-746
43410,SOUTH DAKOTA,LINCOLN,"-15,040","-8,234","-8,122","-17,858","-3,796","-25,255"
43420,SOUTH DAKOTA,LYMAN,"-2,741","-1,027","-9,886","-7,427",-106,"-2,291"
43430,SOUTH DAKOTA,MC COOK,"-7,846","-3,432","-7,021","-4,669","-1,235","-6,166"
43440,SOUTH DAKOTA,MC PHERSON,-149,-744,-838,51,0,-547
43450,SOUTH DAKOTA,MARSHALL,"-2,034",0,"-4,434","-5,275",0,"-1,267"
43460,SOUTH DAKOTA,MEADE,"-1,256","1,881","-3,516","-2,164",0,"-2,283"
43470,SOUTH DAKOTA,MELLETTE,"-1,371",208,243,"-1,808",-751,"-2,108"
43480,SOUTH DAKOTA,MINER,-376,57,"-1,846","-3,022","-1,942","-3,084"
43490,SOUTH DAKOTA,MINNEHAHA,"-65,003","-103,084","-224,801","-254,094","-131,043","-425,480"
43500,SOUTH DAKOTA,MOODY,-108,"-4,235","-4,832","-6,315","-2,270","-8,068"
43510,SOUTH DAKOTA,PENNINGTON,"-20,593","-11,835","-10,369","-19,537","-7,212","-21,570"
43520,SOUTH DAKOTA,PERKINS,659,-822,-267,-139,0,"-2,057"
43530,SOUTH DAKOTA,POTTER,"-1,930","-4,830","-7,251","-1,163",-211,"-1,619"
43540,SOUTH DAKOTA,ROBERTS,"-7,943","-3,450","-3,769","-12,597","-1,536","-4,518"
43550,SOUTH DAKOTA,SANBORN,"-2,151",-987,"-3,384","-4,975",-595,"-2,113"
43560,SOUTH DAKOTA,SHANNON,"28,512","27,213","33,722","20,309","-3,087","-18,371"
43570,SOUTH DAKOTA,SPINK,-411,"-5,119","-5,457","-3,057","-2,376","-3,966"
43580,SOUTH DAKOTA,STANLEY,"-1,760","-1,493","-2,586",-582,-589,"-1,925"
43590,SOUTH DAKOTA,SULLY,*,*,*,*,*,*
43600,SOUTH DAKOTA,TODD,-511,"-8,567","6,787","-2,078","-8,202","-18,313"
43610,SOUTH DAKOTA,TRIPP,"-1,607","-3,057","-3,742","-3,643","-1,019","-2,038"
43620,SOUTH DAKOTA,TURNER,"-3,053","-17,722","-6,801","-10,837","-2,587","-11,315"
43630,SOUTH DAKOTA,UNION,"-6,974",-211,"-13,457","-7,664","-5,522","-13,782"
43640,SOUTH DAKOTA,WALWORTH,"-1,666","-1,856","-1,579",-917,-267,"-1,944"
43670,SOUTH DAKOTA,YANKTON,"-6,860","-13,652","-11,597","-7,591","-4,369","-17,916"
43680,SOUTH DAKOTA,ZIEBACH,0,-380,31,324,0,0
44000,TENNESSEE,ANDERSON,"-161,524","-133,426","-118,362","-51,811","-30,915","-126,932"
44010,TENNESSEE,BEDFORD,"-176,154","-127,812","-117,169","-72,746","-16,440","-69,882"
44020,TENNESSEE,BENTON,"-85,387","-73,278","-51,610","-47,975","-7,594","-32,203"
44030,TENNESSEE,BLEDSOE,"-19,031","-39,087","-34,646","-28,931","-6,278","-42,560"
44040,TENNESSEE,BLOUNT,"-127,290","-138,578","-106,601","-84,835","-64,383","-212,366"
44050,TENNESSEE,BRADLEY,"-246,090","-203,672","-186,142","-140,817","-43,763","-186,279"
44060,TENNESSEE,CAMPBELL,"-154,751","-151,091","-147,303","-102,093","-18,269","-79,485"
44070,TENNESSEE,CANNON,"-45,564","-42,825","-35,245","-10,447","-2,679","-24,272"
44080,TENNESSEE,CARROLL,"-173,366","-144,098","-135,100","-59,050","-22,676","-45,234"
44090,TENNESSEE,CARTER,"-288,992","-195,438","-125,977","-76,577","-24,058","-98,433"
44100,TENNESSEE,CHEATHAM,"-83,607","-73,288","-32,678","-21,466","-22,306","-74,316"
44110,TENNESSEE,CHESTER,"-78,511","-60,651","-60,999","-28,711","-3,288","-26,784"
44120,TENNESSEE,CLAIBORNE,"-143,470","-114,348","-94,282","-62,843","-17,400","-44,612"
44130,TENNESSEE,CLAY,"-75,226","-79,292","-64,879","-26,559","-4,422","-16,012"
44140,TENNESSEE,COCKE,"-130,115","-101,722","-84,562","-96,235","-6,630","-56,944"
44150,TENNESSEE,COFFEE,"-264,318","-282,423","-188,468","-114,337","-28,901","-131,613"
44160,TENNESSEE,CROCKETT,"-52,913","-69,142","-82,087","-49,584","-9,369","-30,765"
44170,TENNESSEE,CUMBERLAND,"-177,880","-112,720","-94,009","-52,428","-20,158","-75,131"
44180,TENNESSEE,DAVIDSON,"-848,424","-512,661","-326,081","-153,808","-416,201","-1,339,075"
44190,TENNESSEE,DECATUR,"-44,031","-25,789","-37,187","-36,493","-5,111","-30,741"
44200,TENNESSEE,DE KALB,"-82,110","-82,906","-65,834","-74,096","-11,208","-33,289"
44210,TENNESSEE,DICKSON,"-161,356","-162,936","-128,897","-53,663","-17,474","-106,171"
44220,TENNESSEE,DYER,"-284,024","-334,985","-297,522","-120,018","-17,500","-140,805"
44230,TENNESSEE,FAYETTE,"-44,709","-30,501","-48,658","-33,580","-15,016","-55,757"
44240,TENNESSEE,FENTRESS,"-153,449","-125,236","-127,944","-67,247","-12,925","-48,934"
44250,TENNESSEE,FRANKLIN,"-217,195","-158,736","-146,421","-78,367","-22,223","-85,349"
44260,TENNESSEE,GIBSON,"-322,197","-286,005","-191,876","-88,285","-36,864","-88,198"
44270,TENNESSEE,GILES,"-133,010","-137,067","-134,201","-79,035","-17,421","-53,342"
44280,TENNESSEE,GRAINGER,"-52,404","-60,443","-44,061","-37,889","-5,312","-35,853"
44290,TENNESSEE,GREENE,"-374,435","-270,918","-264,702","-157,799","-38,403","-143,174"
44300,TENNESSEE,GRUNDY,"-79,601","-69,844","-63,330","-62,360","-14,460","-48,226"
44310,TENNESSEE,HAMBLEN,"-257,481","-251,318","-236,320","-151,530","-26,932","-84,195"
44320,TENNESSEE,HAMILTON,"-605,466","-742,504","-601,886","-435,140","-238,481","-953,644"
44330,TENNESSEE,HANCOCK,"-32,139","-14,682","-10,252","-17,156","-2,864","-7,959"
44340,TENNESSEE,HARDEMAN,"-133,360","-126,596","-118,901","-109,833","-19,737","-54,185"
44350,TENNESSEE,HARDIN,"-206,426","-232,707","-209,553","-102,013","-27,453","-88,151"
44360,TENNESSEE,HAWKINS,"-182,321","-152,926","-131,138","-79,710","-18,101","-74,035"
44370,TENNESSEE,HAYWOOD,"-112,772","-131,352","-76,957","-57,943","-5,804","-51,559"
44380,TENNESSEE,HENDERSON,"-205,720","-128,704","-134,399","-136,247","-22,794","-66,179"
44390,TENNESSEE,HENRY,"-105,967","-95,405","-87,571","-82,943","-20,106","-60,584"
44400,TENNESSEE,HICKMAN,"-84,612","-124,199","-70,510","-55,378","-12,934","-36,224"
44410,TENNESSEE,HOUSTON,"-27,561","-34,059","-51,547","-23,731","-8,624","-22,529"
44420,TENNESSEE,HUMPHREYS,"-41,364","-61,243","-74,558","-39,851","-10,380","-36,208"
44430,TENNESSEE,JACKSON,"-68,314","-49,723","-56,462","-26,059","-6,693","-27,269"
44440,TENNESSEE,JEFFERSON,"-110,644","-127,187","-118,163","-78,282","-23,033","-81,767"
44450,TENNESSEE,JOHNSON,"-87,460","-58,009","-61,681","-23,629","-6,618","-29,817"
44460,TENNESSEE,KNOX,"-629,462","-380,925","-497,965","-272,728","-201,856","-781,307"
44470,TENNESSEE,LAKE,"-85,380","-41,753","-35,173","-31,662","-3,372","-14,958"
44480,TENNESSEE,LAUDERDALE,"-59,413","-89,644","-109,015","-91,358","-17,251","-59,198"
44490,TENNESSEE,LAWRENCE,"-243,221","-257,874","-233,675","-161,941","-23,779","-100,664"
44500,TENNESSEE,LEWIS,"-58,805","-36,723","-36,449","-34,887","-5,130","-20,564"
44510,TENNESSEE,LINCOLN,"-94,476","-92,245","-87,847","-54,647","-17,275","-65,245"
44520,TENNESSEE,LOUDON,"-99,304","-94,465","-67,707","-30,888","-19,691","-73,251"
44530,TENNESSEE,MC MINN,"-125,556","-112,296","-125,453","-119,982","-32,341","-127,719"
44540,TENNESSEE,MC NAIRY,"-243,795","-300,208","-235,206","-129,297","-31,673","-79,558"
44550,TENNESSEE,MACON,"-102,690","-78,313","-94,586","-28,584","-8,589","-51,199"
44560,TENNESSEE,MADISON,"-523,362","-418,319","-453,628","-204,092","-72,033","-200,475"
44570,TENNESSEE,MARION,"-117,816","-146,762","-119,196","-102,698","-47,783","-103,603"
44580,TENNESSEE,MARSHALL,"-112,350","-87,289","-64,143","-48,719","-14,345","-49,070"
44590,TENNESSEE,MAURY,"-290,811","-298,855","-292,575","-186,966","-38,736","-136,108"
44600,TENNESSEE,MEIGS,"-45,717","-37,394","-54,264","-26,938","-6,841","-23,225"
44610,TENNESSEE,MONROE,"-148,035","-131,916","-94,011","-36,295","-16,762","-77,358"
44620,TENNESSEE,MONTGOMERY,"-425,737","-318,832","-333,501","-214,065","-80,606","-236,819"
44630,TENNESSEE,MOORE,"-7,954","-23,207","-1,927","-1,178",-345,"-4,389"
44640,TENNESSEE,MORGAN,"-25,179","-25,642","-31,977","-11,107","-3,064","-30,956"
44650,TENNESSEE,OBION,"-171,638","-146,797","-115,277","-83,118","-17,210","-65,515"
44660,TENNESSEE,OVERTON,"-156,570","-153,551","-116,852","-65,469","-10,326","-46,689"
44670,TENNESSEE,PERRY,"-57,129","-43,207","-24,460","-14,325","-8,056","-24,516"
44680,TENNESSEE,PICKETT,"-52,576","-47,388","-30,795","-18,507","-5,747","-15,227"
44690,TENNESSEE,POLK,"-65,207","-52,334","-60,651","-70,068","-9,609","-51,349"
44700,TENNESSEE,PUTNAM,"-307,635","-382,176","-298,706","-145,808","-42,373","-155,966"
44710,TENNESSEE,RHEA,"-93,020","-123,702","-99,090","-90,550","-25,675","-104,251"
44720,TENNESSEE,ROANE,"-139,063","-142,319","-113,624","-42,947","-24,687","-106,057"
44730,TENNESSEE,ROBERTSON,"-217,982","-210,230","-157,631","-93,382","-31,706","-103,338"
44740,TENNESSEE,RUTHERFORD,"-249,521","-306,036","-300,435","-294,692","-76,052","-328,623"
44750,TENNESSEE,SCOTT,"-55,422","-61,265","-70,470","-27,694","-10,302","-49,132"
44760,TENNESSEE,SEQUATCHIE,"-8,068","-24,447","-50,432","-26,150","-7,050","-42,717"
44770,TENNESSEE,SEVIER,"-156,691","-127,810","-150,747","-109,540","-39,979","-165,566"
44780,TENNESSEE,SHELBY,"-439,273","-760,792","-984,558","-521,662","-840,373","-3,053,615"
44790,TENNESSEE,SMITH,"-62,693","-56,822","-48,718","-25,189","-6,976","-28,392"
44800,TENNESSEE,STEWART,"-52,548","-41,323","-25,097","-16,594","-1,335","-13,107"
44810,TENNESSEE,SULLIVAN,"-335,809","-259,481","-150,772","-91,705","-72,596","-215,157"
44820,TENNESSEE,SUMNER,"-348,601","-359,419","-212,593","-166,217","-81,940","-306,867"
44830,TENNESSEE,TIPTON,"-191,011","-104,536","-105,918","-146,217","-36,004","-161,540"
44840,TENNESSEE,TROUSDALE,"-34,714","-14,799","-17,270","-23,495","-4,677","-15,368"
44850,TENNESSEE,UNICOI,"-86,375","-91,062","-35,571","-28,497","-9,620","-32,223"
44860,TENNESSEE,UNION,"-28,805","-33,305","-21,003","-5,765","-6,501","-34,047"
44870,TENNESSEE,VAN BUREN,"-21,989","-31,103","-12,655","-8,795","-1,052","-4,154"
44880,TENNESSEE,WARREN,"-201,456","-201,562","-180,032","-120,621","-30,578","-97,885"
44890,TENNESSEE,WASHINGTON,"-405,016","-358,337","-184,910","-78,147","-64,027","-213,546"
44900,TENNESSEE,WAYNE,"-90,543","-63,985","-93,598","-58,286","-5,302","-27,960"
44910,TENNESSEE,WEAKLEY,"-181,462","-159,719","-127,950","-92,729","-22,318","-62,915"
44920,TENNESSEE,WHITE,"-110,029","-116,470","-96,446","-59,407","-17,957","-48,590"
44930,TENNESSEE,WILLIAMSON,"-60,392","-94,026","-36,366","-41,258","-23,521","-65,939"
44940,TENNESSEE,WILSON,"-274,343","-224,812","-201,908","-154,028","-39,369","-136,656"
45000,TEXAS,ANDERSON,"-137,873","-180,980","-238,909","-176,889","-25,999","-96,062"
45010,TEXAS,ANDREWS,"-36,231","-40,615","-37,090","-9,599","-5,959","-9,705"
45020,TEXAS,ANGELINA,"-214,438","-185,015","-189,247","-157,058","-47,161","-145,527"
45030,TEXAS,ARANSAS,"-68,503","-52,357","-83,286","-50,425","-13,195","-24,468"
45040,TEXAS,ARCHER,"-21,636","-38,031","-22,263","-31,594","-1,095","-1,357"
45050,TEXAS,ARMSTRONG,"-2,935","-7,122",23,391,-528,"-1,450"
45060,TEXAS,ATASCOSA,"-163,666","-159,044","-77,262","-73,286","-19,286","-77,551"
45070,TEXAS,AUSTIN,"-22,596","-41,475","-23,520","-1,443","-17,455","-25,204"
45080,TEXAS,BAILEY,-518,"-5,415","-2,394","-5,442","-1,228","-4,991"
45090,TEXAS,BANDERA,"-56,461","-67,488","-60,393","-43,541","-15,411","-75,090"
45100,TEXAS,BASTROP,"-135,858","-211,462","-143,784","-93,784","-30,666","-134,658"
45110,TEXAS,BAYLOR,"-17,460","-24,285","-27,675","-14,643",-172,"-1,809"
45113,TEXAS,BEE,"-62,129","-87,905","-48,192","-25,858","-11,899","-41,331"
45120,TEXAS,BELL,"-462,137","-498,758","-584,701","-474,277","-133,644","-592,201"
45130,TEXAS,BEXAR,"-4,506,154","-4,133,881","-3,813,120","-2,177,083","-1,176,105","-4,480,763"
45140,TEXAS,BLANCO,"-23,559","-21,568","-5,786","-7,633","-1,916","-4,232"
45150,TEXAS,BORDEN,*,*,*,*,*,*
45160,TEXAS,BOSQUE,"-67,742","-42,712","-20,401","-38,760","-2,880","-27,318"
45170,TEXAS,BOWIE,"-201,263","-261,271","-327,605","-252,418","-33,667","-161,853"
45180,TEXAS,BRAZORIA,"-89,903","32,440","-150,512","-30,478","-173,796","-570,700"
45190,TEXAS,BRAZOS,"-264,862","-269,146","-333,069","-206,587","-25,103","-101,773"
45200,TEXAS,BREWSTER,"-15,327","-16,050","-7,931","-3,671","-1,417","-5,230"
45201,TEXAS,BRISCOE,-643,36,"-4,228",-852,0,-889
45210,TEXAS,BROOKS,"-22,456","-18,601","-14,781","-32,019","-8,863","-15,392"
45220,TEXAS,BROWN,"-66,728","-58,360","-68,123","-47,418","-13,885","-35,966"
45221,TEXAS,BURLESON,"-48,291","-34,319","-45,971","-22,762","-2,982","-21,145"
45222,TEXAS,BURNET,"-21,505","-60,110","-76,122","-57,227","-12,191","-40,614"
45223,TEXAS,CALDWELL,"-52,870","-55,160","-59,208","-61,443","-10,129","-66,829"
45224,TEXAS,CALHOUN,"-33,816","-24,868","-48,450","-43,827","-6,475","-38,119"
45230,TEXAS,CALLAHAN,"-16,066","-14,735","-22,624","-19,644","-3,761","-8,299"
45240,TEXAS,CAMERON,"-1,987,861","-1,972,596","-1,671,978","-1,414,482","-249,370","-778,079"
45250,TEXAS,CAMP,"-22,055","-34,872","-32,135","-14,862","-4,786","-21,165"
45251,TEXAS,CARSON,"-12,058","-6,900","-1,215","-2,071",-264,"-2,380"
45260,TEXAS,CASS,"-61,573","-114,320","-107,470","-72,239","-27,016","-71,798"
45270,TEXAS,CASTRO,-27,"-13,430","-12,631","-6,507",-996,"-6,571"
45280,TEXAS,CHAMBERS,"-38,635","-35,901","-25,671","-26,856","-16,525","-34,302"
45281,TEXAS,CHEROKEE,"-43,397","-54,509","-55,650","-56,726","-22,488","-46,654"
45290,TEXAS,CHILDRESS,"-11,697","-17,864","-15,761","-10,676",-592,"-5,275"
45291,TEXAS,CLAY,"-27,647","-31,914","-40,878","-20,905","-1,021",-876
45292,TEXAS,COCHRAN,"-2,891","-6,814","-5,875","-3,618","-2,104",-949
45300,TEXAS,COKE,"-14,953","-8,696","-6,480","-4,766","-1,664","-4,040"
45301,TEXAS,COLEMAN,"-16,481","-5,701","-8,880","-13,709",-915,"-4,840"
45310,TEXAS,COLLIN,"7,420","-85,462","13,725","8,013","-92,622","-255,983"
45311,TEXAS,COLLINGSWORTH,"-4,286","-10,964","-11,640","-4,005","-1,422","-6,319"
45312,TEXAS,COLORADO,"-36,188","-49,686","-62,082","-11,278","-6,021","-40,087"
45320,TEXAS,COMAL,"-539,717","-526,391","-419,391","-246,188","-91,677","-214,161"
45321,TEXAS,COMANCHE,"-10,329","-14,242","-13,897","-7,087","-1,919","-7,107"
45330,TEXAS,CONCHO,"-14,346",581,"-10,486","-4,275",-317,"-2,679"
45340,TEXAS,COOKE,"-28,148","-55,374","-72,044","-29,942","-10,470","-47,086"
45341,TEXAS,CORYELL,"-91,529","-74,123","-105,917","-81,826","-19,971","-62,511"
45350,TEXAS,COTTLE,"-2,952","-6,619","-11,754","-3,300",-295,"-1,254"
45360,TEXAS,CRANE,"-6,870","-7,103","-5,203","-7,350",0,"-2,614"
45361,TEXAS,CROCKETT,"-5,226","-14,585","-19,392","-5,883",-223,"-2,532"
45362,TEXAS,CROSBY,"-20,777","-11,784","-8,700","-7,567","-1,473","-6,923"
45370,TEXAS,CULBERSON,"-5,472","-16,168","-17,144","-10,171","-2,107","-3,801"
45380,TEXAS,DALLAM,"-8,851","-15,779","-20,999","-14,280","-2,614","-4,503"
45390,TEXAS,DALLAS,"102,508","1,102,765","770,284","262,268","-2,063,472","-6,576,666"
45391,TEXAS,DAWSON,"-16,019","-25,796","-9,905","-9,732","-3,661","-9,870"
45392,TEXAS,DEAF SMITH,"-26,014","-6,064","-31,418","-10,557","-10,603","-26,392"
45400,TEXAS,DELTA,"-6,483","-14,034","-10,852","-6,228","-7,186","-6,779"
45410,TEXAS,DENTON,"-114,362","-223,314","-179,501","-123,856","-108,484","-389,190"
45420,TEXAS,DE WITT,"-97,452","-85,068","-127,745","-34,399","-9,844","-48,646"
45421,TEXAS,DICKENS,"-6,057","-5,626","-4,685","-1,222",-172,"-1,420"
45430,TEXAS,DIMMIT,"-15,770","-46,120","-20,908","-49,490","2,154","-11,237"
45431,TEXAS,DONLEY,"-9,911","-6,672","-3,834","-3,588","-1,609","-2,780"
45440,TEXAS,DUVAL,"-38,523","-38,338","-56,592","-10,975","-10,329","-36,037"
45450,TEXAS,EASTLAND,"-41,491","-41,208","-31,899","-21,525","-5,203","-25,913"
45451,TEXAS,ECTOR,"-465,308","-456,216","-486,908","-256,374","-59,074","-212,861"
45460,TEXAS,EDWARDS,"-8,487","-2,520","-5,614","-4,089","-1,559","-11,837"
45470,TEXAS,ELLIS,"-183,364","-170,666","-147,486","-130,399","-50,170","-186,450"
