DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 REIMSURSEMENT DATA FOR FEE-FOR-SERVICE DURABLE MEDICAL EQUIPMENT (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY),,,,,,,
CODE,STATE,COUNTY,PART B  2010,PART B  2011,PART B  2012,PART B  2013,PART B  2014
05580,CALIFORNIA,SOLANO,"-44,107","-47,409","-46,231","-18,619",0
05590,CALIFORNIA,SONOMA,"-80,646","-80,853","-77,160","-30,996",0
05600,CALIFORNIA,STANISLAUS,"-187,590","-202,169","-183,919","-77,257",0
05610,CALIFORNIA,SUTTER,"-36,503","-39,761","-39,071","-17,193",0
05620,CALIFORNIA,TEHAMA,"-41,020","-44,912","-39,341","-19,946",0
05630,CALIFORNIA,TRINITY,"-22,137","-19,295","-16,454","-7,485",0
05640,CALIFORNIA,TULARE,"-827,355","-783,860","-818,915","-359,842",0
05650,CALIFORNIA,TUOLUMNE,"-22,912","-19,941","-19,896","-7,294",0
05660,CALIFORNIA,VENTURA,"-606,303","-639,431","-620,941","-264,053",0
05670,CALIFORNIA,YOLO,"-97,298","-86,608","-89,808","-34,626",0
05680,CALIFORNIA,YUBA,"-45,745","-41,753","-32,221","-15,487",0
06000,COLORADO,ADAMS,"-406,339","-434,226","-432,378","-198,884",0
06010,COLORADO,ALAMOSA,"-8,381","-9,884","-6,814","-4,326",0
06020,COLORADO,ARAPAHOE,"-475,063","-511,094","-487,063","-230,608",0
06030,COLORADO,ARCHULETA,"-1,988","-2,191","-1,620",-528,0
06040,COLORADO,BACA,"-7,555","-6,080","-5,279","-1,913",0
06050,COLORADO,BENT,"-4,529","-3,561","-4,372","-2,714",0
06060,COLORADO,BOULDER,"-54,020","-61,989","-59,990","-26,711",0
06070,COLORADO,CHAFFEE,"-4,004","-4,527","-5,309","-2,504",0
06080,COLORADO,CHEYENNE,-695,"-1,043","-1,389","-1,103",0
06090,COLORADO,CLEAR CREEK,"-1,842","-1,793","-1,071",-48,0
06100,COLORADO,CONEJOS,"-4,340","-4,547","-4,806","-2,792",0
06110,COLORADO,COSTILLA,"-1,309","-1,720","-1,082",-290,0
06120,COLORADO,CROWLEY,"-7,674","-6,674","-5,844","-1,686",0
06130,COLORADO,CUSTER,"-1,179","-2,367","-2,257","-1,097",0
06140,COLORADO,DELTA,"-10,483","-10,750","-10,213","-4,538",0
06150,COLORADO,DENVER,"-556,291","-570,992","-557,503","-254,292",0
06160,COLORADO,DOLORES,"-1,689","-2,019","-1,605",-335,0
06170,COLORADO,DOUGLAS,"-56,708","-65,490","-58,618","-27,547",0
06180,COLORADO,EAGLE,"-1,246","-1,139","-1,746",-445,0
06190,COLORADO,ELBERT,"-4,516","-10,769","-7,605","-2,312",0
06200,COLORADO,EL PASO,"-774,391","-850,351","-874,829","-409,418",0
06210,COLORADO,FREMONT,"-25,014","-25,193","-23,950","-10,234",0
06220,COLORADO,GARFIELD,"-5,032","-6,251","-5,652","-2,319",0
06230,COLORADO,GILPIN,"-8,562","-7,456","-4,551","-3,336",0
06240,COLORADO,GRAND,"-1,881","-2,291","-2,277",-906,0
06250,COLORADO,GUNNISON,"-1,331","-1,287","-1,311",-364,0
06260,COLORADO,HINSDALE,0,0,0,0,0
06270,COLORADO,HUERFANO,"-5,716","-5,837","-6,564","-2,359",0
06280,COLORADO,JACKSON,"-1,226","-1,191",-989,-405,0
06290,COLORADO,JEFFERSON,"-434,261","-434,501","-434,139","-206,417",0
06300,COLORADO,KIOWA,"-1,689","-1,977",-808,-584,0
06310,COLORADO,KIT CARSON,"-1,214","-1,185","-1,703",-520,0
06320,COLORADO,LAKE,"-2,869","-3,030","-2,788","-1,989",0
06330,COLORADO,LA PLATA,"-7,675","-8,156","-8,776","-3,552",0
06340,COLORADO,LARIMER,"-39,530","-46,612","-48,041","-22,346",0
06350,COLORADO,LAS ANIMAS,"-6,284","-9,606","-10,620","-3,929",0
06360,COLORADO,LINCOLN,"-1,704","-1,696",-974,-250,0
06370,COLORADO,LOGAN,"-6,811","-6,849","-7,368","-2,999",0
06380,COLORADO,MESA,"-29,539","-37,343","-37,572","-14,448",0
06390,COLORADO,MINERAL,*,*,*,*,*
06400,COLORADO,MOFFAT,"-5,442","-7,931","-7,543","-2,416",0
06410,COLORADO,MONTEZUMA,"-5,576","-4,559","-6,841","-3,008",0
06420,COLORADO,MONTROSE,"-9,244","-10,971","-10,116","-5,168",0
06430,COLORADO,MORGAN,"-8,352","-8,735","-8,498","-3,705",0
06440,COLORADO,OTERO,"-16,204","-16,388","-17,537","-6,011",0
06450,COLORADO,OURAY,-63,-116,0,0,0
06460,COLORADO,PARK,"-3,134","-3,257","-1,732",-830,0
06470,COLORADO,PHILLIPS,"-2,872","-1,205",-540,-491,0
06480,COLORADO,PITKIN,-180,-263,-414,0,0
06490,COLORADO,PROWERS,"-6,614","-8,129","-6,544","-3,211",0
06500,COLORADO,PUEBLO,"-90,584","-108,358","-106,735","-43,594",0
06510,COLORADO,RIO BLANCO,-910,"-1,267","-1,345",-330,0
06520,COLORADO,RIO GRANDE,"-6,558","-5,705","-4,953","-1,683",0
06530,COLORADO,ROUTT,"-1,031","-2,462","-3,160","-2,108",0
06540,COLORADO,SAGUACHE,"-3,586","-5,042","-3,813","-1,236",0
06550,COLORADO,SAN JUAN,*,*,*,*,*
06560,COLORADO,SAN MIGUEL,0,-174,-180,0,0
06570,COLORADO,SEDGWICK,"-1,694","-1,830","-1,525",-786,0
06580,COLORADO,SUMMIT,-402,-267,-292,-10,0
06590,COLORADO,TELLER,"-50,096","-60,055","-55,484","-32,156",0
06600,COLORADO,WASHINGTON,"-2,459","-2,539","-1,546",-846,0
06610,COLORADO,WELD,"-43,904","-51,687","-49,553","-20,293",0
06620,COLORADO,YUMA,"-3,339","-2,999","-2,856","-1,003",0
06630,COLORADO,BROOMFIELD,"-28,040","-26,855","-24,071","-14,345",0
07000,CONNECTICUT,FAIRFIELD,"-629,180","-706,918","-699,303","-314,521",0
07010,CONNECTICUT,HARTFORD,"-983,879","-1,011,180","-1,113,978","-555,229",0
07020,CONNECTICUT,LITCHFIELD,"-52,305","-55,822","-44,622","-18,828",0
07030,CONNECTICUT,MIDDLESEX,"-126,014","-151,590","-156,616","-80,980",0
07040,CONNECTICUT,NEW HAVEN,"-1,042,305","-1,107,796","-1,119,094","-497,411",0
07050,CONNECTICUT,NEW LONDON,"-94,077","-113,277","-111,802","-50,513",0
07060,CONNECTICUT,TOLLAND,"-102,577","-123,422","-123,592","-55,142",0
07070,CONNECTICUT,WINDHAM,"-64,530","-77,621","-78,629","-36,623",0
08000,DELAWARE,KENT,"-130,723","-133,665","-120,203","-59,360",0
08010,DELAWARE,NEW CASTLE,"-814,465","-914,277","-937,496","-404,590",0
08020,DELAWARE,SUSSEX,"-175,570","-195,349","-181,288","-82,038",0
09000,DISTRICT OF COLUMBIA,THE DISTRICT,"-557,509","-651,680","-705,556","-356,149",0
10000,FLORIDA,ALACHUA,"-115,691","-123,430","-117,686","-50,296",0
10010,FLORIDA,BAKER,"-99,230","-88,738","-81,315","-33,065",0
10020,FLORIDA,BAY,"-140,672","-144,499","-148,813","-63,028",0
10030,FLORIDA,BRADFORD,"-31,490","-30,159","-30,784","-12,551",0
10040,FLORIDA,BREVARD,"-751,359","-800,963","-791,119","-338,362",0
10050,FLORIDA,BROWARD,"-1,241,509","-244,637","-241,531","-286,726",0
10060,FLORIDA,CALHOUN,"-14,147","-16,863","-11,802","-4,932",0
10070,FLORIDA,CHARLOTTE,"-84,201","-90,046","-73,673","-31,205",0
10080,FLORIDA,CITRUS,"-82,429","-89,727","-80,402","-30,633",0
10090,FLORIDA,CLAY,"-286,280","-293,673","-272,925","-108,751",0
10100,FLORIDA,COLLIER,"-63,684","-63,352","-64,112","-28,023",0
10110,FLORIDA,COLUMBIA,"-57,913","-59,982","-57,805","-24,771",0
10120,FLORIDA,MIAMI-DADE,"-1,887,976","-391,421","-344,540","-502,925",0
