DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 HOME HEALTH  REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,,,,,,
CODE,STATE,COUNTY,PART A  2010,PART A  2011,PART A  2012,PART A  2013,PART A  2014,PART B  2010,PART B  2011,PART B  2012,PART B  2013,PART B  2014
31180,NEW JERSEY,CAPE MAY,"11,436","-3,855",-292,"6,530",21,"6,482","-3,635",-244,"6,477",19
31190,NEW JERSEY,CUMBERLAND,"25,407","9,851","27,925","8,157","5,586","20,265","8,769","20,667","7,556","5,360"
31200,NEW JERSEY,ESSEX,"-25,290","-26,426","-12,063","-3,166","-8,451","-23,140","-25,630","-12,304","-2,693","-7,507"
31220,NEW JERSEY,GLOUCESTER,"-12,699","-14,097","-4,961","-23,923","-12,154","-10,774","-9,078","-3,742","-19,590","-13,728"
31230,NEW JERSEY,HUDSON,"-3,072",482,"-6,239","2,712","-11,993","-2,767",480,"-7,712","3,239","-10,414"
31250,NEW JERSEY,HUNTERDON,"-2,059","-2,786","-1,524",-422,"-1,170","-3,178","-3,506","-1,912",-554,"-1,082"
31260,NEW JERSEY,MERCER,"-36,002","-12,640","-7,565","-27,272","-43,572","-41,833","-12,931","-6,814","-25,578","-45,210"
31270,NEW JERSEY,MIDDLESEX,"149,821","129,329","164,011","160,952","148,040","182,133","179,423","181,099","190,587","145,266"
31290,NEW JERSEY,MONMOUTH,"157,153","155,315","154,482","171,560","171,417","253,423","236,745","230,031","281,234","233,246"
31300,NEW JERSEY,MORRIS,"-11,891","-11,703","-5,789","-1,619","-4,734","-13,254","-13,663","-8,969","-1,798","-5,000"
31310,NEW JERSEY,OCEAN,"168,985","181,110","191,413","192,317","179,764","161,427","148,414","155,696","181,685","169,594"
31320,NEW JERSEY,PASSAIC,"-2,586",308,"-4,928","1,954","-9,443","-2,393",251,"-4,194","1,984","-7,830"
31340,NEW JERSEY,SALEM,"1,268",789,-300,"-1,472",248,"1,711",987,-431,"-1,585",211
31350,NEW JERSEY,SOMERSET,"2,824","4,143","8,231","9,658","6,547","2,585","4,229","9,079","8,946","5,321"
31360,NEW JERSEY,SUSSEX,"-4,910","-4,426","-2,607",-688,"-1,696","-3,183","-4,297","-3,345",-745,"-1,738"
31370,NEW JERSEY,UNION,"-12,966","-17,446","-8,106","-2,068","-6,189","-15,013","-17,119","-9,497","-2,228","-6,832"
31390,NEW JERSEY,WARREN,"-6,981","-1,653","-3,006",-199,"-2,371","-8,409","-1,834","-2,702",-176,"-1,639"
32000,NEW MEXICO,BERNALILLO,"-10,259","-12,747","-20,554","-24,573","-32,398","-13,757","-21,194","-37,652","-43,234","-55,919"
32010,NEW MEXICO,CATRON,0,0,-28,0,-58,-142,0,0,0,0
32020,NEW MEXICO,CHAVES,"-7,661","-7,702","-5,898","-4,873","-5,424","-12,993","-17,278","-20,622","-13,507","-12,903"
32025,NEW MEXICO,CIBOLA,-293,-102,-679,"-1,395","-1,609",-885,-917,"-1,105","-1,279","-3,022"
32030,NEW MEXICO,COLFAX,-622,-226,-249,-641,-186,-379,-145,0,-228,-222
32040,NEW MEXICO,CURRY,"-2,946","-3,682","-4,936","-4,617","-4,230","-7,989","-5,786","-6,376","-9,087","-8,118"
32050,NEW MEXICO,DE BACA,0,-41,0,-135,-160,-124,-240,-362,"-1,087",-489
32060,NEW MEXICO,DONA ANA,"-7,894","-17,218","-10,542","-10,907","-20,174","-18,976","-39,016","-25,238","-26,599","-30,709"
32070,NEW MEXICO,EDDY,"-8,053","-8,837","-5,603","-6,659","-4,350","-20,823","-19,259","-14,268","-11,409","-11,349"
32080,NEW MEXICO,GRANT,"-1,413","-1,781",-892,"-1,696","-1,086","-1,421","-2,180","-1,597","-1,377",-949
32090,NEW MEXICO,GUADALUPE,0,-219,0,-103,-65,0,-132,-502,-759,-65
32100,NEW MEXICO,HARDING,0,0,0,-71,0,0,0,-70,0,0
32110,NEW MEXICO,HIDALGO,-310,-297,-130,-130,-238,-236,-442,-394,-474,-392
32120,NEW MEXICO,LEA,"-4,232","-3,763","-4,536","-4,430","-4,510","-7,907","-10,139","-7,620","-11,058","-9,573"
32130,NEW MEXICO,LINCOLN,-948,"-1,437",-533,"-1,637",-883,"-1,962","-2,296","-2,326","-1,965","-2,146"
32131,NEW MEXICO,LOS ALAMOS,-363,-368,0,-195,0,"-1,018",-871,-794,-945,-250
32140,NEW MEXICO,LUNA,"-1,618","-2,478",-659,"-1,864","-1,919","-1,346","-1,996","-1,968","-1,553","-1,938"
32150,NEW MEXICO,MCKINLEY,-921,"-1,708","-1,533","-1,618","-1,918","-1,437","-3,623","-2,627","-4,818","-2,464"
32160,NEW MEXICO,MORA,0,-132,-141,0,-149,"-2,539","-2,024",-854,"-1,292",-705
32170,NEW MEXICO,OTERO,"-2,879","-4,094","-1,846","-1,915","-1,992","-3,984","-3,878","-6,041","-4,163","-3,995"
32180,NEW MEXICO,QUAY,"-1,117","-1,234",-421,-698,-502,"-3,692","-1,417","-1,417",-606,-511
32190,NEW MEXICO,RIO ARRIBA,"-3,101","-2,157","-1,439","-2,275","-1,834","-2,709","-1,640","-1,992","-2,702","-1,301"
32200,NEW MEXICO,ROOSEVELT,-564,-630,-893,"-2,427",-719,"-2,734","-3,303","-2,246","-2,283","-1,784"
32210,NEW MEXICO,SANDOVAL,"-1,573","-2,294","-3,047","-2,966","-4,272","-1,711","-1,795","-3,721","-4,679","-6,491"
32220,NEW MEXICO,SAN JUAN,"34,556","5,053","-4,838","5,019","-3,830","99,139","13,047","-11,302","9,735","-9,696"
32230,NEW MEXICO,SAN MIGUEL,"-2,568","-2,055","-1,256","-2,137",-991,"-1,984",-995,"-1,707","-2,181","-2,023"
32240,NEW MEXICO,SANTA FE,"-8,313","-8,318","-4,999","-2,625",658,"-10,081","-10,196","-5,274","-2,443",758
32250,NEW MEXICO,SIERRA,"-1,945","-1,993","-1,027","-1,939","-1,295","-5,957","-1,597","-1,759","-1,484","-2,376"
32260,NEW MEXICO,SOCORRO,"-1,431",-662,-403,-845,-290,"-1,175",-518,-319,-396,-380
32270,NEW MEXICO,TAOS,"-1,397","-1,122",-912,-908,"-1,459","-2,435","-1,587","-1,539","-1,217","-1,131"
32280,NEW MEXICO,TORRANCE,-263,-236,-477,-758,-369,-504,-612,-583,"-1,002","-2,281"
32290,NEW MEXICO,UNION,0,-80,0,-298,-59,-136,-122,-175,-14,-127
32300,NEW MEXICO,VALENCIA,"-1,102","-2,072","-1,808","-2,638","-3,787","-1,367","-2,085","-3,683","-4,376","-5,334"
33000,NEW YORK,ALBANY,"-14,910","-9,209","-9,809","-11,292","-9,248","-12,702","-8,281","-10,955","-14,995","-16,394"
33010,NEW YORK,ALLEGANY,-203,377,"1,243",346,118,-233,511,"1,032",204,137
33020,NEW YORK,BRONX,"-6,692",857,"-13,677","5,240","-20,855","-8,507","1,067","-15,695","6,343","-25,692"
33030,NEW YORK,BROOME,"-22,689","-19,211","-23,289","-21,465","12,026","-21,061","-19,368","-20,652","-19,817","10,429"
33040,NEW YORK,CATTARAUGUS,-340,"1,013","1,373",453,209,-277,"1,807","2,745",735,352
33050,NEW YORK,CAYUGA,-363,991,"1,613",540,170,-265,"1,139","1,950",463,256
33060,NEW YORK,CHAUTAUQUA,-736,"2,037","3,019",845,396,-886,"2,886","4,782","1,462",581
33070,NEW YORK,CHEMUNG,"3,429","1,668","1,061","4,536","4,086","2,605","1,800",998,"1,508","2,487"
33080,NEW YORK,CHENANGO,-282,797,992,235,118,-235,624,953,270,70
33090,NEW YORK,CLINTON,-184,564,"1,590",589,318,-67,144,821,589,204
33200,NEW YORK,COLUMBIA,-151,415,755,208,118,-239,341,378,126,108
33210,NEW YORK,CORTLAND,-177,561,"1,016",292,143,-265,516,"1,084",331,128
33220,NEW YORK,DELAWARE,-179,626,856,323,139,-108,288,487,184,84
33230,NEW YORK,DUTCHESS,"9,733","3,631","4,807","5,021","-4,831","7,708","4,324","4,367","4,043","-5,154"
33240,NEW YORK,ERIE,"113,443","135,962","99,381","67,482","57,498","158,040","185,277","148,301","112,936","94,620"
33260,NEW YORK,ESSEX,-170,341,718,191,56,-65,285,569,362,159
33270,NEW YORK,FRANKLIN,-87,431,537,240,82,-156,418,905,249,114
33280,NEW YORK,FULTON,-190,631,"1,266",388,170,-299,806,"1,099",364,206
33290,NEW YORK,GENESEE,-255,605,"1,181",334,146,-240,596,"1,131",436,203
33300,NEW YORK,GREENE,-135,305,470,298,82,-95,200,512,241,75
33310,NEW YORK,HAMILTON,-1,29,93,10,7,-4,44,0,10,7
33320,NEW YORK,HERKIMER,"3,986","4,340","5,089","3,399","2,787","5,374","5,575","4,362","2,693",896
33330,NEW YORK,JEFFERSON,"12,636","13,871","14,004","12,759","13,022","14,515","12,337","12,041","11,525","11,101"
33331,NEW YORK,KINGS,"-9,510","1,314","-20,991","8,492","-36,028","-12,974","1,689","-26,658","10,463","-43,005"
33340,NEW YORK,LEWIS,-51,168,151,69,39,-24,67,65,38,37
33350,NEW YORK,LIVINGSTON,-757,394,334,-784,"-1,556",-797,422,493,"-1,145","-1,822"
33360,NEW YORK,MADISON,228,-393,193,-209,-880,193,-353,243,-326,"-1,585"
33370,NEW YORK,MONROE,"-14,602","5,775","4,462","-12,494","-21,463","-14,447","5,980","5,479","-15,327","-25,909"
33380,NEW YORK,MONTGOMERY,-185,512,925,277,106,-356,681,998,344,168
33400,NEW YORK,NASSAU,"70,730","80,008","69,760","38,619","28,480","61,993","83,276","75,096","41,866","33,583"
33420,NEW YORK,NEW YORK,"-7,122",979,"-14,942","6,188","-23,754","-10,458","1,307","-22,087","8,392","-35,127"
33500,NEW YORK,NIAGARA,"35,863","46,470","35,847","23,364","25,917","61,660","73,538","53,694","37,365","32,891"
33510,NEW YORK,ONEIDA,"19,676","18,871","14,296","13,999","6,749","18,113","21,534","23,005","11,944","5,922"
33520,NEW YORK,ONONDAGA,"2,561","-7,799","3,290","-2,694","-11,471","3,185","-7,363","3,637","-3,046","-12,397"
33530,NEW YORK,ONTARIO,"-1,387",657,586,"-1,827","-2,822","-1,352",793,580,"-1,491","-2,896"
33540,NEW YORK,ORANGE,"72,824","67,417","57,871","61,358","58,131","53,122","44,708","41,941","53,195","44,967"
33550,NEW YORK,ORLEANS,-315,300,201,-553,"-1,113",-246,197,178,-573,-667
33560,NEW YORK,OSWEGO,775,"-2,079","1,318","-1,206","-3,642",914,"-2,205","1,242",-710,"-3,022"
33570,NEW YORK,OTSEGO,-264,824,"1,546",442,180,-309,"1,060","1,319",285,141
33580,NEW YORK,PUTNAM,"-12,612","-10,277","-13,908","-12,629","-16,606","-8,977","-11,233","-18,788","-16,712","-18,862"
33590,NEW YORK,QUEENS,"-7,517",949,"-15,212","6,320","-24,037","-9,745","1,301","-21,380","8,602","-34,550"
33600,NEW YORK,RENSSELAER,"-10,959","-6,417","-6,762","-6,658","-5,791","-8,851","-6,240","-7,263","-10,546","-7,582"
33610,NEW YORK,RICHMOND,"-3,019",442,"-5,805","2,251","-10,907","-5,033",693,"-8,453","3,845","-18,682"
33620,NEW YORK,ROCKLAND,-839,111,"-1,919",796,"-4,961",-917,96,"-1,390",759,"-3,288"
33630,NEW YORK,ST. LAWRENCE,-404,"1,254","1,452",426,163,-233,469,944,296,130
33640,NEW YORK,SARATOGA,"-11,908","-5,016","-6,314","-8,417","-7,699","-12,726","-6,858","-9,206","-11,709","-9,165"
33650,NEW YORK,SCHENECTADY,"-7,762","-5,982","-6,714","-6,844","-5,107","-8,671","-7,573","-9,546","-9,530","-9,219"
33660,NEW YORK,SCHOHARIE,"-1,276",-454,"-1,338","-1,562","-2,383",-673,-267,"-1,749","-2,002","-1,134"
33670,NEW YORK,SCHUYLER,-55,152,55,40,33,-38,50,118,94,29
33680,NEW YORK,SENECA,-196,592,588,193,112,-172,425,973,348,102
33690,NEW YORK,STEUBEN,-289,843,"1,219",445,217,-204,574,"1,487",412,254
33700,NEW YORK,SUFFOLK,"101,114","128,380","114,416","61,414","44,329","93,608","131,457","103,377","50,699","41,341"
33710,NEW YORK,SULLIVAN,-252,672,"1,155",443,154,-213,720,988,413,184
33720,NEW YORK,TIOGA,"-3,108","-3,028","-1,783","-3,125","1,588","-1,401","-2,586","-1,652","-1,882","1,092"
33730,NEW YORK,TOMPKINS,"-2,855","-3,292","1,876",475,-336,"-4,654","-1,829","1,822",400,-279
33740,NEW YORK,ULSTER,"-12,585","-2,846","-5,290",643,"-3,840","-13,740","-3,800","-6,435",917,"-5,986"
33750,NEW YORK,WARREN,"-2,651","-3,792","-2,793","-2,115","-3,022","-3,786","-5,425","-4,808","-3,324","-4,278"
33760,NEW YORK,WASHINGTON,"-2,353","-1,584","-1,970","-1,657","-2,675","-1,687","-1,774","-2,616","-1,363","-3,060"
33770,NEW YORK,WAYNE,"-2,143",896,666,"-1,360","-3,252","-1,982",890,607,"-2,035","-3,370"
33800,NEW YORK,WESTCHESTER,"-3,654",513,"-8,585","3,667","-14,655","-4,168",622,"-8,417","3,834","-17,171"
33900,NEW YORK,WYOMING,-142,441,365,116,66,-233,574,728,254,110
33910,NEW YORK,YATES,929,"1,367","2,029","1,757","1,420","1,258","2,006","1,520","1,985","1,481"
34000,NORTH CAROLINA,ALAMANCE,"-7,369","-9,209","-4,141","4,340",-361,"-10,079","-14,589","-6,103","4,998",-550
34010,NORTH CAROLINA,ALEXANDER,"-8,830","-2,212","-4,887","-2,554",662,"-12,543","-5,224","-6,985","-3,287","1,031"
34020,NORTH CAROLINA,ALLEGHANY,"-1,980",-486,"-1,046",-600,-426,"-4,151",-849,-530,"-1,167",-398
34030,NORTH CAROLINA,ANSON,"-14,769","-15,253","-12,670","-11,726","-17,555","-16,191","-9,754","-11,501","-10,395","-16,459"
34040,NORTH CAROLINA,ASHE,"-2,987","-1,864","-1,547","-1,628",-892,"-3,679","-1,955","-1,394","-2,415","-1,254"
34050,NORTH CAROLINA,AVERY,"-3,333","-1,373","-1,976","-1,076",-888,"-2,432","-2,638","-2,852","-2,665","-1,466"
34060,NORTH CAROLINA,BEAUFORT,"-9,081","-7,037","-5,828","-4,909","-2,514","-8,133","-6,859","-3,332","-2,453","-1,984"
34070,NORTH CAROLINA,BERTIE,"-4,518","-2,468","-3,084","-3,205",-866,"-7,482","-3,471","-3,682","-3,288","-1,688"
34080,NORTH CAROLINA,BLADEN,"-6,242","-4,211","-4,428","-3,674","-2,403","-12,011","-7,850","-9,206","-5,567","-2,994"
34090,NORTH CAROLINA,BRUNSWICK,"-12,295","-21,052","-15,894","-19,185","-11,009","-19,335","-25,934","-22,703","-24,256","-11,341"
34100,NORTH CAROLINA,BUNCOMBE,"-35,587","-34,016","-25,691","8,739","6,038","-38,207","-36,583","-32,181","12,082","7,757"
34110,NORTH CAROLINA,BURKE,"-21,858","-6,429","-9,717","-6,355","1,780","-25,369","-9,104","-15,904","-7,702","2,575"
34120,NORTH CAROLINA,CABARRUS,"-19,763","-17,360","-13,610","-9,896","-18,460","-23,373","-16,712","-14,934","-12,113","-23,685"
34130,NORTH CAROLINA,CALDWELL,"-15,271","-4,173","-9,521","-4,594","1,815","-15,796","-5,918","-10,164","-6,365","2,169"
34140,NORTH CAROLINA,CAMDEN,"-1,082",-724,-787,-414,-420,-230,-808,-620,-610,-125
34150,NORTH CAROLINA,CARTERET,"-9,202","-4,849","-3,798","-3,045","-2,098","-13,362","-8,304","-6,346","-4,091","-2,644"
34160,NORTH CAROLINA,CASWELL,"-6,215","-2,939","-2,369","-1,862",-612,"-4,241","-2,704","-2,010","-2,117",-704
34170,NORTH CAROLINA,CATAWBA,"-27,113","-11,138","-19,258","-9,718","2,792","-35,741","-13,987","-24,756","-12,297","3,794"
34180,NORTH CAROLINA,CHATHAM,"1,628","1,178",875,"2,265",645,"1,022","1,321",812,"2,246",553
34190,NORTH CAROLINA,CHEROKEE,"-2,765","-1,815","-1,756","-1,273","-1,193","-2,451","-1,327",-926,"-1,054",-925
34200,NORTH CAROLINA,CHOWAN,"-3,786","-1,625","-1,446","-1,423",-701,"-2,644","-1,621","-1,482","-1,629",-682
34210,NORTH CAROLINA,CLAY,"-1,273",-865,-756,-498,-272,"-1,144",-643,-786,-356,-502
34220,NORTH CAROLINA,CLEVELAND,"-29,688","-21,957","-15,903","-14,625","-7,441","-49,925","-30,589","-22,884","-21,563","-14,132"
34230,NORTH CAROLINA,COLUMBUS,"-24,797","-19,373","-13,623","-10,040","-5,705","-32,871","-22,794","-18,930","-12,186","-9,265"
34240,NORTH CAROLINA,CRAVEN,"5,704","10,916","15,185","15,615","18,852","8,302","14,819","12,101","17,327","21,778"
34250,NORTH CAROLINA,CUMBERLAND,"-25,860","-23,635","-20,527","-7,827","30,499","-34,949","-31,897","-27,439","-11,007","38,772"
34251,NORTH CAROLINA,CURRITUCK,896,914,998,-116,"1,439","2,036","1,405","1,052",-162,"1,878"
34270,NORTH CAROLINA,DARE,"-3,347","-1,637","-1,262","-1,209",-511,"-2,052","-1,885",-771,-857,-295
34280,NORTH CAROLINA,DAVIDSON,135,"6,779","6,176","9,633","13,100",206,"9,204","12,024","15,845","18,432"
34290,NORTH CAROLINA,DAVIE,"-2,835","-3,729",840,"1,708","1,202","-4,609","-4,891","1,420","2,898","1,181"
34300,NORTH CAROLINA,DUPLIN,"-9,133","-4,471","-4,892","-3,725","-2,791","-14,843","-10,060","-7,983","-7,481","-4,062"
34310,NORTH CAROLINA,DURHAM,"11,310","6,624","5,429","17,035","5,800","11,804","8,379","7,714","17,783","6,785"
34320,NORTH CAROLINA,EDGECOMBE,"-1,469","-5,416","-3,095","-3,082",-296,"-1,151","-2,804","-3,285","-2,166",-391
34330,NORTH CAROLINA,FORSYTH,"-26,690","-28,472","13,665","27,238","16,328","-42,134","-46,301","21,550","34,306","22,539"
34340,NORTH CAROLINA,FRANKLIN,"-1,790","-3,099","-1,896","2,985","4,868","-2,823","-5,054","-1,867","4,872","5,860"
34350,NORTH CAROLINA,GASTON,"-42,462","-31,282","-21,543","-17,871","-37,481","-53,955","-43,663","-29,158","-21,308","-47,838"
34360,NORTH CAROLINA,GATES,985,663,"3,174","2,629","1,276","1,953","1,466",258,"1,336",928
34370,NORTH CAROLINA,GRAHAM,"-2,829","-1,113",-856,-216,-271,"-1,939",-272,-772,"-1,018",-506
34380,NORTH CAROLINA,GRANVILLE,"-9,822","-3,878","-4,264","-2,944","-1,595","-11,262","-5,787","-4,078","-3,230","-1,488"
34390,NORTH CAROLINA,GREENE,"-7,219","-9,116","-11,885","-10,144","-7,606","-9,078","-6,668","-6,796","-14,067","-12,668"
34400,NORTH CAROLINA,GUILFORD,"-56,997","-35,923","-28,706","-12,629","22,706","-62,328","-43,725","-35,394","-15,865","29,144"
34410,NORTH CAROLINA,HALIFAX,"-10,269","-8,624","-9,844","-7,060","-4,026","-7,768","-5,752","-5,086","-5,087","-3,656"
34420,NORTH CAROLINA,HARNETT,"-22,054","-11,496","-9,165","-8,213","-4,016","-22,819","-15,673","-10,202","-9,316","-4,285"
34430,NORTH CAROLINA,HAYWOOD,"-5,316","-7,713","-4,201","1,737",976,"-11,095","-8,775","-8,098","3,238","1,864"
34440,NORTH CAROLINA,HENDERSON,"-13,257","-9,864","-10,940","2,779","2,182","-16,815","-16,671","-11,317","3,978","2,600"
34450,NORTH CAROLINA,HERTFORD,"-5,790","-2,529","-3,913","-2,266",-704,"-3,346","-2,285","-2,548","-2,776","-1,117"
34460,NORTH CAROLINA,HOKE,"-3,263","-5,665","-3,486","-1,490","3,817","-6,451","-6,542","-3,184",-754,"3,469"
34470,NORTH CAROLINA,HYDE,-98,-516,-346,-520,-65,-135,-221,-218,-376,-50
34480,NORTH CAROLINA,IREDELL,"20,579","27,913","29,187","35,414","43,418","31,503","39,706","39,476","37,648","57,013"
34490,NORTH CAROLINA,JACKSON,"-3,770","-2,069","-1,684","-2,151","-1,059","-3,596","-1,386","-1,689","-1,041","-1,216"
34500,NORTH CAROLINA,JOHNSTON,"-6,177","-13,207","-4,848","8,305","13,919","-5,784","-15,226","-5,106","8,706","13,205"
34510,NORTH CAROLINA,JONES,"1,168","1,926","1,931","2,112","2,154","1,954","2,457","3,286","3,209","3,522"
34520,NORTH CAROLINA,LEE,"-9,421","-6,479","-5,819","-5,026","-2,766","-9,169","-10,036","-7,904","-5,887","-3,411"
34530,NORTH CAROLINA,LENOIR,"-19,597","-10,630","-10,431","-8,598","-4,499","-15,501","-12,236","-9,270","-8,805","-5,986"
34540,NORTH CAROLINA,LINCOLN,"14,696","16,885","19,064","22,946","21,861","19,900","24,739","27,692","30,684","33,650"
34550,NORTH CAROLINA,MC DOWELL,"-8,316","-5,843","-4,933","-5,554","-3,715","-12,966","-7,706","-7,367","-8,260","-4,135"
34560,NORTH CAROLINA,MACON,"-3,831","-3,103","-1,413","-1,150","-1,178","-4,773","-2,389","-1,956",-926,"-1,270"
34570,NORTH CAROLINA,MADISON,"-4,483","-4,734","-2,459",858,601,"-3,206","-2,215","-1,695","1,075",606
34580,NORTH CAROLINA,MARTIN,"-4,504","-4,096","-4,507","-2,178","-1,702","-5,547","-4,967","-3,095","-2,108",-674
34590,NORTH CAROLINA,MECKLENBURG,"-62,494","-55,151","-38,947","-29,804","-60,100","-66,142","-65,903","-46,922","-34,107","-77,165"
34600,NORTH CAROLINA,MITCHELL,"-3,678","-3,124","-2,358","-1,350",-557,"-3,922","-4,100","-2,365","-2,726","-2,220"
34610,NORTH CAROLINA,MONTGOMERY,"-6,806","-2,667","-2,576","-1,853","-1,312","-14,337","-5,396","-3,819","-1,985",-496
34620,NORTH CAROLINA,MOORE,"-8,988","-5,543","-5,717","-6,192","-2,417","-10,603","-4,733","-5,414","-3,056","-1,922"
34630,NORTH CAROLINA,NASH,"-3,351","-9,686","-10,156","-6,329",-833,"-2,706","-9,408","-7,487","-4,630",-728
34640,NORTH CAROLINA,NEW HANOVER,"-24,154","-36,193","-32,050","-34,302","-20,281","-26,023","-42,108","-44,422","-53,056","-27,608"
34650,NORTH CAROLINA,NORTHAMPTON,"-3,097","-1,671","-2,377","-1,796",-746,"-3,730","-3,905","-1,867","-2,145","-1,048"
34660,NORTH CAROLINA,ONSLOW,"-15,483","-7,080","-14,267","-8,434","-7,574","-20,614","-9,976","-27,416","-18,695","-15,209"
34670,NORTH CAROLINA,ORANGE,"3,208","1,808","1,944","2,770","1,131","5,200","3,364","1,932","6,468","1,459"
34680,NORTH CAROLINA,PAMLICO,311,"1,517",702,984,"1,099",363,477,627,"1,278","1,818"
34690,NORTH CAROLINA,PASQUOTANK,"-3,200","-3,834","-2,774","-2,588","-1,652","-4,081","-3,768","-2,847","-2,403","-1,617"
34700,NORTH CAROLINA,PENDER,"-6,289","-9,671","-12,776","-8,322","-6,825","-12,763","-17,495","-15,238","-16,677","-10,658"
34710,NORTH CAROLINA,PERQUIMANS,"-2,547",-967,-922,"-1,064",-572,-142,-797,-627,-465,-397
34720,NORTH CAROLINA,PERSON,"2,400","1,373","1,104","2,875",772,"2,442","1,721","1,247","3,108",872
34730,NORTH CAROLINA,PITT,"2,151","3,593","-9,440","-13,028","3,248","2,237","3,134","-8,410","-10,550","3,193"
34740,NORTH CAROLINA,POLK,"-2,874","-1,485","-1,503","-1,454",-673,"-3,226","-1,510","-1,475","-1,842",-426
34750,NORTH CAROLINA,RANDOLPH,"-18,737","-9,661","-6,376","-3,943","7,737","-30,225","-16,661","-11,765","-5,028","12,382"
34760,NORTH CAROLINA,RICHMOND,"-13,532","-8,681","-5,377","-7,016","-2,978","-12,593","-6,608","-6,605","-5,710","-2,790"
34770,NORTH CAROLINA,ROBESON,"-34,496","-21,807","-16,784","-14,382","-8,843","-45,992","-32,068","-22,493","-16,536","-9,372"
34780,NORTH CAROLINA,ROCKINGHAM,"-18,965","-10,036","-7,127","-3,623","7,459","-22,649","-11,708","-7,281","-2,729","6,592"
34790,NORTH CAROLINA,ROWAN,"24,629","32,047","37,510","38,490","45,694","33,335","50,721","51,545","54,688","65,570"
34800,NORTH CAROLINA,RUTHERFORD,"-16,059","-11,181","-7,539","-6,071","-3,719","-19,292","-12,693","-11,512","-8,159","-5,225"
34810,NORTH CAROLINA,SAMPSON,"-11,657","-8,396","-3,926","-6,087","-2,395","-15,578","-9,498","-8,069","-6,127","-4,088"
34820,NORTH CAROLINA,SCOTLAND,"-9,901","-5,028","-4,536","-5,062","-1,541","-14,120","-8,882","-8,009","-6,393","-2,836"
34830,NORTH CAROLINA,STANLY,"-7,886","-7,144","-4,876","-4,034","-8,440","-10,938","-8,631","-6,496","-6,215","-10,205"
34840,NORTH CAROLINA,STOKES,"-3,221","-4,200","2,159","3,239","1,301","-5,664","-5,503","2,493","4,672","2,758"
34850,NORTH CAROLINA,SURRY,"-15,524","-10,634","-5,787","-7,094","-3,303","-19,857","-15,455","-11,198","-8,204","-3,552"
34860,NORTH CAROLINA,SWAIN,"-2,937","-1,252","-1,421","-1,264",-856,"-2,410",-930,"-2,543","-1,170",-853
34870,NORTH CAROLINA,TRANSYLVANIA,"-4,811","-2,996","-2,408","-1,239","-1,119","-3,657","-2,659","-4,114","-1,999","-1,275"
34880,NORTH CAROLINA,TYRRELL,-350,-387,-295,-314,-157,-624,-324,0,-74,-274
34890,NORTH CAROLINA,UNION,"-14,236","-12,200","-7,678","-5,958","-10,600","-9,951","-9,798","-6,615","-6,073","-10,721"
34900,NORTH CAROLINA,VANCE,"-8,551","-6,162","-5,032","-4,285","-2,702","-11,453","-6,189","-5,516","-4,693","-2,712"
34910,NORTH CAROLINA,WAKE,"-12,725","-30,967","-10,252","17,455","30,155","-16,067","-33,714","-12,273","21,717","34,384"
34920,NORTH CAROLINA,WARREN,"-3,064","-2,988","-1,239","-1,826","-1,050","-2,661","-2,131","-1,516","-1,163",-810
34930,NORTH CAROLINA,WASHINGTON,"-2,636",-870,-638,-946,-506,"-2,299",-939,"-1,001","-1,067",-531
34940,NORTH CAROLINA,WATAUGA,"-3,210","-1,442","-1,748",-981,-989,"-1,257","-1,416",-761,-475,-693
34950,NORTH CAROLINA,WAYNE,"-19,142","-20,348","-2,597","2,392","13,823","-20,343","-24,158","-3,155","3,057","18,201"
34960,NORTH CAROLINA,WILKES,"-16,699","-10,172","-6,072","-5,176","-2,596","-14,633","-12,225","-9,788","-6,819","-3,822"
34970,NORTH CAROLINA,WILSON,"-15,006","-10,517","-9,521","-7,534","-4,677","-20,355","-15,908","-12,723","-13,975","-8,033"
34980,NORTH CAROLINA,YADKIN,"-4,028","-4,315","1,432","3,031","1,488","-7,755","-4,883","3,299","2,951","1,896"
34981,NORTH CAROLINA,YANCEY,"-4,081","-1,643","-1,199","-1,359",-939,"-3,815","-2,672","-1,278","-2,531","-1,717"
35000,NORTH DAKOTA,ADAMS,0,0,0,0,0,0,0,0,0,0
35010,NORTH DAKOTA,BARNES,-101,93,86,187,819,-67,"1,137",232,662,"1,033"
35020,NORTH DAKOTA,BENSON,-241,252,247,173,402,-130,84,0,0,22
35030,NORTH DAKOTA,BILLINGS,*,*,*,*,*,*,*,*,*,*
35040,NORTH DAKOTA,BOTTINEAU,0,84,0,0,0,0,0,0,0,118
35050,NORTH DAKOTA,BOWMAN,0,0,0,0,0,0,0,0,0,0
35060,NORTH DAKOTA,BURKE,0,0,0,0,0,0,0,0,0,0
35070,NORTH DAKOTA,BURLEIGH,"-4,000","-1,579",-921,"-1,114","-1,294","-5,086","-1,322",-810,"-1,225","-1,638"
35080,NORTH DAKOTA,CASS,"-4,656","-3,861","-5,543","-4,330","-1,580","-4,331","-4,358","-3,947","-4,310","-1,613"
