AGED -- REPRICING ADJUSTMENTS TO THE 2010-2014 HOME HEALTH  REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,,,,,,
CODE,STATE,COUNTY,PART A  2010,PART A  2011,PART A  2012,PART A  2013,PART A  2014,PART B  2010,PART B  2011,PART B  2012,PART B  2013,PART B  2014
30030,NEW HAMPSHIRE,COOS,"7,973","-12,673","-33,473","-36,843","-32,920","10,814","-16,423","-41,427","-37,540","-33,615"
30040,NEW HAMPSHIRE,GRAFTON,"13,994","-23,677","-63,897","-58,560","-53,806","14,837","-28,688","-68,349","-74,026","-68,568"
30050,NEW HAMPSHIRE,HILLSBOROUGH,"-61,506","134,429","-6,556","7,976","-18,770","-68,326","129,461","-6,241","7,842","-20,789"
30060,NEW HAMPSHIRE,MERRIMACK,"27,399","-49,695","-130,518","-122,402","-120,499","39,339","-78,674","-184,748","-172,710","-183,541"
30070,NEW HAMPSHIRE,ROCKINGHAM,"-116,646","-47,594","-154,692","-207,611","-178,223","-118,066","-49,607","-144,625","-200,053","-174,484"
30080,NEW HAMPSHIRE,STRAFFORD,"-54,407","-22,479","-67,533","-86,177","-78,080","-42,838","-19,354","-61,524","-88,099","-80,514"
30090,NEW HAMPSHIRE,SULLIVAN,"7,340","-14,155","-35,824","-31,478","-31,382","6,311","-10,787","-27,273","-27,405","-28,353"
31000,NEW JERSEY,ATLANTIC,"78,346","319,190","370,382","-144,983","-376,084","47,707","189,389","247,236","-98,703","-269,095"
31100,NEW JERSEY,BERGEN,"-78,909","9,825","-147,943","64,798","-294,567","-53,834","6,995","-116,993","51,898","-248,613"
31150,NEW JERSEY,BURLINGTON,"-220,840","-225,509","-70,936","-305,564","-153,621","-155,775","-164,323","-58,595","-249,229","-145,382"
31160,NEW JERSEY,CAMDEN,"-265,850","-260,211","-83,664","-347,996","-192,670","-165,091","-180,587","-59,614","-257,910","-147,114"
31180,NEW JERSEY,CAPE MAY,"135,115","-69,444","-3,379","79,382",261,"68,960","-38,542","-2,246","55,915",216
31190,NEW JERSEY,CUMBERLAND,"183,268","77,740","174,564","60,378","45,427","93,651","38,072","109,255","40,571","31,260"
31200,NEW JERSEY,ESSEX,"-246,227","-262,105","-132,801","-33,734","-89,172","-181,376","-187,546","-94,075","-27,009","-73,467"
31220,NEW JERSEY,GLOUCESTER,"-127,482","-123,554","-42,559","-178,852","-100,862","-67,433","-66,858","-24,425","-126,286","-78,957"
31230,NEW JERSEY,HUDSON,"-32,811","4,735","-70,165","28,376","-119,462","-22,294","3,450","-62,128","25,254","-91,162"
31250,NEW JERSEY,HUNTERDON,"-43,541","-52,830","-28,718","-7,645","-20,210","-28,851","-32,398","-17,877","-5,481","-16,137"
31260,NEW JERSEY,MERCER,"-374,538","-110,360","-54,376","-238,126","-355,657","-240,425","-71,303","-41,803","-172,106","-305,406"
31270,NEW JERSEY,MIDDLESEX,"2,194,670","2,100,256","2,169,920","2,361,838","2,149,011","1,516,052","1,482,984","1,503,812","1,553,455","1,454,240"
31290,NEW JERSEY,MONMOUTH,"2,529,777","2,389,670","2,422,612","2,505,547","2,252,480","2,087,183","1,897,824","1,911,962","2,041,819","1,845,754"
31300,NEW JERSEY,MORRIS,"-204,304","-228,651","-121,288","-34,154","-89,854","-148,790","-159,885","-92,727","-26,397","-73,174"
31310,NEW JERSEY,OCEAN,"3,209,832","3,246,131","3,378,923","3,512,096","3,088,982","1,537,839","1,616,055","1,753,686","2,020,461","1,965,559"
31320,NEW JERSEY,PASSAIC,"-30,287","3,785","-62,501","27,387","-119,504","-21,642","2,535","-38,322","19,906","-87,022"
31340,NEW JERSEY,SALEM,"13,343","8,301","-2,637","-9,823","1,488","8,596","6,039","-2,010","-6,072",965
31350,NEW JERSEY,SOMERSET,"51,556","77,946","140,397","182,891","101,922","35,283","56,010","104,479","149,565","86,311"
31360,NEW JERSEY,SUSSEX,"-40,808","-45,547","-27,164","-7,555","-21,051","-21,285","-23,619","-16,882","-4,518","-11,822"
31370,NEW JERSEY,UNION,"-205,444","-224,758","-108,717","-26,346","-71,981","-149,683","-158,085","-83,840","-21,246","-57,859"
31390,NEW JERSEY,WARREN,"-98,148","-23,573","-38,203","-2,522","-30,939","-56,922","-11,916","-21,182","-1,468","-17,937"
32000,NEW MEXICO,BERNALILLO,"-69,608","-84,278","-134,802","-147,734","-222,131","-97,712","-111,965","-190,249","-218,170","-332,180"
32010,NEW MEXICO,CATRON,-967,-815,-716,-715,-399,"-1,429","-1,030","-1,227","-1,085",-784
32020,NEW MEXICO,CHAVES,"-69,548","-64,342","-50,479","-60,643","-48,071","-146,821","-141,251","-129,180","-122,802","-115,001"
32025,NEW MEXICO,CIBOLA,"-3,983","-1,999","-7,819","-7,671","-8,538","-1,110","-1,320","-8,729","-12,866","-15,154"
32030,NEW MEXICO,COLFAX,"-4,961","-3,474","-3,357","-3,993","-2,819","-3,193","-2,784","-3,073","-3,012","-2,569"
32040,NEW MEXICO,CURRY,"-28,239","-27,925","-31,928","-32,013","-24,835","-39,564","-43,492","-42,480","-50,693","-44,616"
32050,NEW MEXICO,DE BACA,"-2,190","-3,195","-2,193","-3,439","-1,971","-3,382","-2,934","-5,149","-6,382","-5,662"
32060,NEW MEXICO,DONA ANA,"-78,995","-170,884","-112,598","-105,884","-142,140","-175,901","-412,049","-284,916","-243,836","-341,903"
32070,NEW MEXICO,EDDY,"-56,105","-54,136","-48,632","-53,426","-40,931","-125,936","-113,225","-100,407","-108,943","-104,696"
32080,NEW MEXICO,GRANT,"-25,162","-14,727","-15,382","-14,652","-10,861","-36,991","-25,608","-21,642","-27,788","-21,077"
32090,NEW MEXICO,GUADALUPE,"-1,681","-3,270","-2,689","-2,447","-1,200","-2,701","-3,299","-3,460","-3,875","-1,778"
32100,NEW MEXICO,HARDING,-902,-433,"-1,195",-447,-638,-579,-151,-561,"-1,344",-669
32110,NEW MEXICO,HIDALGO,"-2,867","-3,123","-2,582","-2,037",-906,"-5,190","-4,646","-3,286","-3,181","-1,479"
32120,NEW MEXICO,LEA,"-43,562","-42,799","-37,182","-41,497","-38,169","-104,444","-102,499","-88,396","-90,943","-78,582"
32130,NEW MEXICO,LINCOLN,"-17,293","-14,659","-12,717","-13,431","-12,931","-28,436","-25,648","-22,428","-19,442","-22,198"
32131,NEW MEXICO,LOS ALAMOS,"-9,036","-10,646","-10,043","-9,997","-8,420","-10,926","-8,872","-12,946","-13,246","-9,271"
32140,NEW MEXICO,LUNA,"-22,145","-22,447","-18,334","-23,314","-16,370","-16,731","-18,961","-20,849","-29,031","-23,071"
32150,NEW MEXICO,MCKINLEY,"-9,680","-9,709","-12,119","-9,481","-7,509","-12,800","-13,216","-11,141","-13,066","-7,288"
32160,NEW MEXICO,MORA,"-2,542","-2,041","-2,403","-1,270","-1,756","-9,086","-7,160","-6,253","-6,698","-5,068"
32170,NEW MEXICO,OTERO,"-34,938","-26,808","-28,827","-25,948","-18,704","-34,886","-30,634","-32,387","-40,771","-36,817"
32180,NEW MEXICO,QUAY,"-5,756","-8,690","-5,009","-6,518","-7,996","-13,115","-11,234","-8,509","-12,100","-8,006"
32190,NEW MEXICO,RIO ARRIBA,"-17,256","-13,247","-11,573","-16,113","-8,590","-14,899","-9,989","-10,603","-10,763","-7,892"
32200,NEW MEXICO,ROOSEVELT,"-11,215","-10,389","-14,879","-15,835","-11,137","-17,642","-20,777","-23,562","-26,882","-21,579"
32210,NEW MEXICO,SANDOVAL,"-12,019","-15,226","-21,409","-28,461","-41,596","-17,791","-19,323","-30,513","-33,862","-43,454"
32220,NEW MEXICO,SAN JUAN,"469,421","55,198","-50,866","45,117","-41,147","905,135","96,958","-88,448","79,566","-80,501"
32230,NEW MEXICO,SAN MIGUEL,"-17,782","-13,655","-13,918","-14,857","-8,271","-36,218","-21,874","-18,800","-24,173","-14,741"
32240,NEW MEXICO,SANTA FE,"-86,686","-107,594","-59,966","-27,515","8,070","-98,412","-121,131","-74,262","-35,886","10,380"
32250,NEW MEXICO,SIERRA,"-15,911","-15,012","-10,188","-10,937","-9,836","-40,674","-32,182","-22,739","-27,003","-28,459"
32260,NEW MEXICO,SOCORRO,"-8,565","-7,250","-5,850","-6,423","-6,080","-16,413","-10,619","-5,691","-8,118","-7,520"
32270,NEW MEXICO,TAOS,"-14,935","-10,484","-11,825","-9,984","-10,596","-15,618","-10,606","-10,492","-11,177","-12,477"
32280,NEW MEXICO,TORRANCE,"-1,467","-1,688","-3,116","-2,651","-3,126","-1,243","-1,529","-2,117","-3,165","-5,683"
32290,NEW MEXICO,UNION,"-2,080","-1,339","-2,626","-2,051","-2,476","-3,222","-3,215","-3,043","-3,196","-1,647"
32300,NEW MEXICO,VALENCIA,"-6,700","-7,908","-12,893","-16,223","-23,719","-6,582","-9,224","-16,243","-20,244","-31,073"
33000,NEW YORK,ALBANY,"-133,041","-78,247","-82,346","-92,973","-65,635","-114,107","-61,418","-69,166","-91,002","-71,769"
33010,NEW YORK,ALLEGANY,"-1,465","4,696","7,347","2,120",695,"-1,824","4,577","8,860","2,533",899
33020,NEW YORK,BRONX,"-47,889","6,048","-87,756","34,170","-130,450","-53,475","6,859","-99,822","39,229","-170,752"
33030,NEW YORK,BROOME,"-220,723","-180,725","-187,668","-188,263","88,489","-216,088","-165,739","-181,060","-164,670","86,787"
33040,NEW YORK,CATTARAUGUS,"-2,879","6,371","9,954","2,939","1,119","-2,711","6,822","8,653","3,256","1,511"
33050,NEW YORK,CAYUGA,"-4,381","11,715","17,901","5,416","2,099","-2,689","8,026","12,555","4,661","1,970"
33060,NEW YORK,CHAUTAUQUA,"-5,083","12,237","19,539","6,153","2,358","-4,877","13,497","22,029","6,460","2,906"
33070,NEW YORK,CHEMUNG,"33,803","20,287","10,098","29,956","28,939","22,753","13,817","6,728","23,303","25,120"
33080,NEW YORK,CHENANGO,"-1,454","4,638","5,063","1,441",644,-963,"2,847","4,050","1,260",488
33090,NEW YORK,CLINTON,"-1,155","3,098","7,006","3,517","1,554",-734,"2,371","4,869","3,101","1,409"
33200,NEW YORK,COLUMBIA,"-2,189","4,796","7,809","2,159",962,"-1,426","3,500","6,014","1,810",864
33210,NEW YORK,CORTLAND,"-1,404","4,345","7,203","2,198",831,-839,"2,914","5,280","2,102",992
33220,NEW YORK,DELAWARE,"-1,679","4,757","7,778","2,289",974,"-1,100","3,069","5,123","1,438",577
33230,NEW YORK,DUTCHESS,"112,954","49,604","54,794","49,865","-53,419","59,860","24,454","33,195","31,258","-36,844"
33240,NEW YORK,ERIE,"749,511","839,247","613,983","421,493","320,856","797,038","950,117","647,226","456,540","407,943"
33260,NEW YORK,ESSEX,"-1,083","2,623","4,573","1,788",765,-772,"2,240","3,673","1,099",683
33270,NEW YORK,FRANKLIN,"-1,010","2,376","3,817","1,251",594,-769,"1,878","2,913","1,175",591
33280,NEW YORK,FULTON,"-1,457","3,312","4,758","1,651",575,"-1,152","2,688","4,014","1,485",549
33290,NEW YORK,GENESEE,"-1,531","4,203","6,164","1,677",745,-948,"2,310","5,342","1,787",824
33300,NEW YORK,GREENE,"-1,555","4,288","6,108","2,183",827,"-1,197","3,213","4,498","1,605",718
33310,NEW YORK,HAMILTON,-211,599,929,373,168,-182,743,700,300,136
33320,NEW YORK,HERKIMER,"44,854","42,001","38,874","27,777","15,111","27,692","26,574","30,443","18,420","9,616"
33330,NEW YORK,JEFFERSON,"116,009","112,807","100,132","101,729","88,745","89,681","83,689","72,617","73,336","69,243"
33331,NEW YORK,KINGS,"-116,374","14,605","-233,129","96,662","-390,053","-162,360","19,656","-287,433","115,793","-442,585"
33340,NEW YORK,LEWIS,-390,"1,382","1,121",494,233,-270,532,625,189,164
33350,NEW YORK,LIVINGSTON,"-4,046","1,774","1,624","-3,633","-5,215","-3,911","1,561","1,566","-4,198","-7,028"
33360,NEW YORK,MADISON,"2,093","-4,070","2,004","-1,906","-6,443","1,639","-3,555","1,866","-1,864","-6,787"
33370,NEW YORK,MONROE,"-58,026","22,703","17,451","-41,114","-69,135","-73,756","26,334","21,366","-56,853","-102,833"
33380,NEW YORK,MONTGOMERY,"-2,127","5,595","8,778","2,494",960,"-2,365","5,018","7,480","2,196",983
33400,NEW YORK,NASSAU,"1,381,494","1,727,290","1,424,393","786,101","546,242","951,386","1,169,472","1,079,575","586,770","443,237"
33420,NEW YORK,NEW YORK,"-98,912","13,561","-196,080","83,765","-337,666","-111,398","14,561","-227,573","96,823","-398,389"
33500,NEW YORK,NIAGARA,"219,090","283,841","205,444","141,645","103,473","222,561","251,251","190,571","135,903","117,699"
33510,NEW YORK,ONEIDA,"190,094","175,500","172,177","92,691","58,875","164,705","159,681","143,547","76,997","49,837"
33520,NEW YORK,ONONDAGA,"28,578","-69,282","34,539","-27,288","-93,725","25,161","-59,400","31,906","-25,213","-94,479"
33530,NEW YORK,ONTARIO,"-11,278","4,209","3,200","-8,534","-13,828","-7,856","3,828","3,273","-7,955","-14,984"
33540,NEW YORK,ORANGE,"934,728","779,890","760,456","753,873","647,036","580,050","445,649","485,625","480,906","464,042"
33550,NEW YORK,ORLEANS,"-2,527",956,916,"-2,975","-5,354","-1,828",640,588,"-2,201","-4,805"
33560,NEW YORK,OSWEGO,"7,146","-16,227","9,386","-7,832","-25,328","5,253","-14,780","7,338","-6,324","-28,905"
33570,NEW YORK,OTSEGO,"-2,046","5,151","9,750","2,957","1,289","-1,712","3,971","6,443","2,070",873
33580,NEW YORK,PUTNAM,"-221,928","-200,680","-253,054","-227,227","-251,791","-93,719","-115,501","-156,589","-171,834","-251,836"
33590,NEW YORK,QUEENS,"-104,683","13,254","-203,558","84,187","-338,817","-113,581","14,602","-215,911","91,125","-349,708"
33600,NEW YORK,RENSSELAER,"-69,285","-38,335","-42,783","-51,683","-35,493","-48,415","-27,833","-34,641","-43,559","-34,900"
33610,NEW YORK,RICHMOND,"-25,784","3,270","-48,710","21,727","-87,203","-31,567","4,361","-58,896","26,144","-107,742"
33620,NEW YORK,ROCKLAND,"-16,153","2,001","-33,890","14,282","-68,839","-11,797","1,444","-23,920","9,956","-45,557"
33630,NEW YORK,ST. LAWRENCE,"-3,079","6,898","10,894","3,111","1,509","-1,729","5,026","7,313","1,979","1,422"
33640,NEW YORK,SARATOGA,"-100,348","-62,557","-76,794","-86,306","-59,803","-70,723","-47,755","-63,699","-76,724","-63,929"
33650,NEW YORK,SCHENECTADY,"-71,800","-45,729","-52,300","-57,815","-42,276","-50,818","-38,964","-38,607","-46,620","-43,307"
33660,NEW YORK,SCHOHARIE,"-13,391","-4,711","-12,006","-19,231","-13,382","-9,210","-3,679","-14,094","-18,683","-14,912"
33670,NEW YORK,SCHUYLER,-474,"1,181","1,930",693,282,-244,795,"1,330",380,173
33680,NEW YORK,SENECA,"-1,176","2,494","4,115","1,492",556,-922,"2,110","3,555","1,012",462
33690,NEW YORK,STEUBEN,"-2,513","7,533","10,658","3,717","1,618","-1,676","4,052","7,189","2,743","1,395"
33700,NEW YORK,SUFFOLK,"1,268,417","1,608,904","1,440,969","759,072","556,792","714,832","880,391","815,886","476,974","377,267"
33710,NEW YORK,SULLIVAN,"-2,891","8,633","10,330","3,436","1,317","-2,454","6,039","7,524","2,710","1,181"
33720,NEW YORK,TIOGA,"-33,493","-23,231","-23,045","-19,894","15,741","-26,986","-19,115","-16,889","-15,636","10,088"
33730,NEW YORK,TOMPKINS,"-57,869","-35,806","28,042","7,396","-2,788","-45,300","-30,395","26,922","6,756","-3,208"
33740,NEW YORK,ULSTER,"-118,361","-24,139","-51,978","6,092","-30,962","-83,079","-19,520","-43,769","4,879","-25,539"
33750,NEW YORK,WARREN,"-28,852","-31,130","-33,903","-19,086","-20,895","-27,172","-23,209","-29,344","-18,640","-29,810"
33760,NEW YORK,WASHINGTON,"-23,051","-18,103","-19,466","-13,461","-15,786","-22,827","-17,703","-16,822","-10,740","-21,403"
33770,NEW YORK,WAYNE,"-9,520","3,484","3,067","-7,556","-11,486","-7,763","3,287","2,286","-5,563","-10,205"
33800,NEW YORK,WESTCHESTER,"-75,647","10,013","-154,282","63,841","-247,761","-62,633","7,737","-119,647","55,316","-234,144"
33900,NEW YORK,WYOMING,-689,"1,789","2,426",927,369,-634,"1,005","1,727",633,319
33910,NEW YORK,YATES,"6,038","7,098","8,816","8,745","8,581","6,505","5,920","7,057","7,615","7,678"
34000,NORTH CAROLINA,ALAMANCE,"-39,306","-57,557","-23,048","25,627","-1,888","-51,237","-75,174","-28,701","32,160","-3,023"
34010,NORTH CAROLINA,ALEXANDER,"-39,640","-15,851","-24,221","-14,176","4,057","-55,027","-19,784","-31,113","-16,573","4,943"
34020,NORTH CAROLINA,ALLEGHANY,"-13,434","-8,891","-6,544","-5,805","-3,863","-16,091","-7,649","-5,397","-5,834","-3,945"
34030,NORTH CAROLINA,ANSON,"-96,113","-79,845","-74,878","-72,580","-60,669","-88,572","-71,320","-88,669","-86,146","-100,853"
34040,NORTH CAROLINA,ASHE,"-28,726","-20,828","-19,872","-16,087","-12,386","-37,672","-22,806","-19,407","-18,712","-14,185"
34050,NORTH CAROLINA,AVERY,"-22,222","-16,735","-10,151","-8,459","-5,883","-21,352","-13,918","-10,894","-10,303","-8,684"
34060,NORTH CAROLINA,BEAUFORT,"-59,231","-34,042","-29,450","-28,754","-15,354","-49,873","-32,814","-19,440","-20,102","-10,645"
34070,NORTH CAROLINA,BERTIE,"-21,700","-18,546","-14,588","-12,530","-6,989","-19,922","-10,182","-6,220","-7,700","-3,667"
34080,NORTH CAROLINA,BLADEN,"-40,068","-24,289","-18,360","-16,700","-7,746","-34,882","-24,104","-18,452","-18,083","-9,449"
34090,NORTH CAROLINA,BRUNSWICK,"-112,650","-180,789","-158,571","-170,444","-107,565","-110,618","-163,176","-154,843","-175,034","-107,388"
34100,NORTH CAROLINA,BUNCOMBE,"-252,298","-213,954","-162,813","57,328","36,551","-241,087","-229,464","-170,350","61,434","44,928"
34110,NORTH CAROLINA,BURKE,"-120,996","-46,020","-64,368","-39,472","8,495","-117,409","-48,259","-70,699","-42,157","13,828"
34120,NORTH CAROLINA,CABARRUS,"-146,556","-126,963","-89,531","-67,622","-122,535","-159,311","-122,406","-90,431","-78,039","-150,656"
34130,NORTH CAROLINA,CALDWELL,"-96,761","-31,157","-51,279","-32,403","8,451","-90,223","-26,119","-39,410","-28,931","9,304"
34140,NORTH CAROLINA,CAMDEN,"-7,224","-5,932","-4,792","-4,047","-1,857","-7,108","-3,815","-3,333","-2,661","-1,432"
34150,NORTH CAROLINA,CARTERET,"-105,250","-63,999","-52,697","-44,805","-21,105","-109,554","-64,169","-50,250","-41,768","-22,194"
34160,NORTH CAROLINA,CASWELL,"-17,145","-14,373","-9,276","-9,917","-4,540","-19,483","-15,295","-10,770","-12,678","-5,177"
34170,NORTH CAROLINA,CATAWBA,"-173,270","-64,337","-106,233","-62,682","16,982","-219,797","-83,262","-128,774","-87,049","29,831"
34180,NORTH CAROLINA,CHATHAM,"14,153","9,816","7,735","19,870","7,049","15,570","11,454","8,498","22,096","8,976"
34190,NORTH CAROLINA,CHEROKEE,"-36,141","-21,613","-15,518","-13,916","-7,046","-32,585","-18,329","-13,710","-12,993","-8,320"
34200,NORTH CAROLINA,CHOWAN,"-16,080","-10,091","-9,067","-7,722","-4,346","-12,082","-8,621","-7,007","-7,147","-3,692"
34210,NORTH CAROLINA,CLAY,"-16,772","-10,025","-8,555","-7,066","-4,023","-14,110","-10,981","-7,814","-7,229","-5,696"
34220,NORTH CAROLINA,CLEVELAND,"-166,245","-100,074","-83,447","-75,187","-39,014","-211,784","-149,340","-114,345","-100,032","-62,909"
34230,NORTH CAROLINA,COLUMBUS,"-88,789","-66,298","-49,641","-39,862","-21,862","-106,954","-72,363","-54,869","-43,171","-24,568"
34240,NORTH CAROLINA,CRAVEN,"50,700","77,649","95,097","113,687","119,546","46,394","67,621","90,178","105,983","107,409"
34250,NORTH CAROLINA,CUMBERLAND,"-141,444","-117,390","-91,809","-35,407","114,823","-124,398","-113,425","-95,511","-39,278","143,496"
34251,NORTH CAROLINA,CURRITUCK,"8,543","8,478","7,558",-819,"11,506","5,289","5,590","5,828",-562,"8,204"
34270,NORTH CAROLINA,DARE,"-34,529","-18,286","-14,929","-14,974","-6,592","-21,596","-14,124","-11,337","-10,940","-6,350"
34280,NORTH CAROLINA,DAVIDSON,846,"33,846","47,729","59,353","62,407","1,040","49,418","53,822","72,663","89,729"
34290,NORTH CAROLINA,DAVIE,"-30,673","-28,725","12,773","18,358","9,775","-41,095","-43,144","16,238","26,534","12,729"
34300,NORTH CAROLINA,DUPLIN,"-63,857","-44,352","-35,898","-27,298","-15,885","-74,854","-48,633","-43,865","-41,003","-22,430"
34310,NORTH CAROLINA,DURHAM,"64,179","49,300","38,210","92,852","29,917","78,292","54,451","39,838","110,911","39,190"
34320,NORTH CAROLINA,EDGECOMBE,"-6,024","-17,786","-15,782","-12,949","-1,505","-4,813","-13,277","-14,085","-9,620","-1,282"
34330,NORTH CAROLINA,FORSYTH,"-191,889","-187,078","78,218","144,669","69,702","-219,286","-234,029","96,412","165,422","94,049"
34340,NORTH CAROLINA,FRANKLIN,"-9,565","-21,248","-7,286","15,162","19,189","-10,357","-18,803","-8,080","19,225","27,830"
34350,NORTH CAROLINA,GASTON,"-210,036","-170,892","-113,269","-92,946","-177,409","-275,160","-211,188","-146,012","-115,560","-231,559"
34360,NORTH CAROLINA,GATES,"11,816","18,220","14,587","21,397","22,248","8,519","12,566","17,693","20,614","19,700"
34370,NORTH CAROLINA,GRAHAM,"-9,019","-4,937","-3,705","-2,122","-1,661","-9,123","-4,708","-1,870","-2,448","-1,575"
34380,NORTH CAROLINA,GRANVILLE,"-44,091","-26,810","-25,506","-25,874","-7,517","-54,974","-28,339","-21,637","-24,088","-11,107"
34390,NORTH CAROLINA,GREENE,"-51,563","-39,408","-52,408","-57,845","-37,929","-50,194","-39,706","-49,105","-51,460","-39,530"
34400,NORTH CAROLINA,GUILFORD,"-331,802","-229,553","-160,450","-75,573","130,145","-363,728","-239,790","-178,124","-88,447","182,653"
34410,NORTH CAROLINA,HALIFAX,"-62,880","-41,861","-37,368","-35,557","-20,413","-37,344","-28,615","-23,052","-22,741","-12,493"
34420,NORTH CAROLINA,HARNETT,"-106,236","-71,946","-49,968","-45,695","-20,574","-113,445","-66,689","-58,526","-45,370","-22,236"
34430,NORTH CAROLINA,HAYWOOD,"-53,484","-51,384","-42,013","16,663","10,147","-48,523","-48,475","-34,818","15,097","10,214"
34440,NORTH CAROLINA,HENDERSON,"-122,963","-110,261","-81,836","30,578","21,227","-115,906","-116,985","-90,267","30,589","23,915"
34450,NORTH CAROLINA,HERTFORD,"-22,798","-19,503","-12,897","-12,103","-5,117","-19,816","-14,455","-11,453","-9,157","-4,741"
34460,NORTH CAROLINA,HOKE,"-18,394","-16,888","-11,213","-4,255","12,435","-30,927","-20,715","-15,715","-5,412","13,819"
34470,NORTH CAROLINA,HYDE,"-5,125","-2,009","-1,696","-1,640",-967,"-4,228","-1,771","-2,425",-963,-351
34480,NORTH CAROLINA,IREDELL,"185,340","229,491","253,911","279,674","260,943","212,127","255,717","272,496","316,161","350,242"
34490,NORTH CAROLINA,JACKSON,"-25,711","-15,192","-12,632","-9,776","-4,950","-28,702","-16,107","-15,300","-11,288","-4,522"
34500,NORTH CAROLINA,JOHNSTON,"-33,836","-77,416","-24,856","48,196","62,471","-27,930","-64,765","-23,826","46,239","67,319"
34510,NORTH CAROLINA,JONES,"8,803","9,856","14,941","15,755","13,632","6,896","12,446","14,340","17,443","15,195"
34520,NORTH CAROLINA,LEE,"-73,644","-42,524","-34,006","-31,214","-16,788","-44,688","-35,644","-29,197","-25,739","-15,526"
34530,NORTH CAROLINA,LENOIR,"-112,594","-68,429","-57,272","-50,384","-24,116","-79,198","-52,487","-47,248","-45,931","-28,042"
34540,NORTH CAROLINA,LINCOLN,"97,342","118,794","138,828","142,340","142,263","116,371","137,074","152,075","194,218","214,073"
34550,NORTH CAROLINA,MC DOWELL,"-47,073","-36,272","-29,135","-27,443","-15,632","-45,913","-37,188","-32,433","-31,914","-18,751"
34560,NORTH CAROLINA,MACON,"-47,987","-29,477","-28,886","-21,109","-9,887","-38,790","-24,041","-20,837","-17,659","-8,593"
34570,NORTH CAROLINA,MADISON,"-27,919","-20,509","-18,060","6,048","3,346","-36,065","-36,492","-24,635","8,802","5,113"
34580,NORTH CAROLINA,MARTIN,"-58,874","-32,334","-27,540","-21,579","-10,633","-26,445","-20,017","-15,025","-15,856","-8,527"
34590,NORTH CAROLINA,MECKLENBURG,"-453,778","-364,927","-249,990","-199,392","-396,080","-413,730","-372,827","-269,293","-226,782","-484,264"
34600,NORTH CAROLINA,MITCHELL,"-29,229","-19,119","-13,138","-11,527","-4,367","-20,838","-18,931","-16,006","-14,927","-8,942"
34610,NORTH CAROLINA,MONTGOMERY,"-35,358","-22,899","-16,389","-15,286","-7,216","-58,591","-35,685","-19,126","-16,638","-8,357"
34620,NORTH CAROLINA,MOORE,"-107,411","-75,642","-63,941","-56,810","-28,616","-61,520","-44,001","-36,503","-32,223","-17,927"
34630,NORTH CAROLINA,NASH,"-16,487","-53,598","-55,459","-34,957","-4,508","-12,222","-38,487","-44,976","-27,463","-3,278"
34640,NORTH CAROLINA,NEW HANOVER,"-222,081","-279,418","-226,862","-249,117","-159,794","-204,978","-292,406","-240,034","-304,359","-215,692"
34650,NORTH CAROLINA,NORTHAMPTON,"-23,247","-14,243","-14,686","-13,647","-6,140","-15,723","-11,614","-10,951","-9,166","-4,478"
34660,NORTH CAROLINA,ONSLOW,"-108,486","-41,561","-88,972","-71,021","-49,927","-98,980","-51,923","-119,086","-101,930","-84,077"
34670,NORTH CAROLINA,ORANGE,"22,811","17,920","12,401","32,118","11,059","28,941","23,329","17,851","49,980","16,949"
34680,NORTH CAROLINA,PAMLICO,"4,914","6,111","11,369","16,938","19,142","3,204","4,217","5,231","11,274","10,258"
34690,NORTH CAROLINA,PASQUOTANK,"-35,352","-25,901","-16,966","-13,544","-8,732","-24,740","-20,203","-18,038","-14,504","-7,728"
34700,NORTH CAROLINA,PENDER,"-52,521","-75,925","-66,453","-76,112","-47,341","-53,380","-74,845","-67,641","-91,877","-64,214"
34710,NORTH CAROLINA,PERQUIMANS,"-18,894","-10,152","-6,226","-7,426","-3,765","-10,759","-6,540","-5,821","-4,484","-2,463"
34720,NORTH CAROLINA,PERSON,"13,267","9,696","6,029","15,572","5,373","13,175","11,697","7,445","18,155","6,460"
34730,NORTH CAROLINA,PITT,"11,901","18,022","-41,353","-73,755","15,422","9,308","14,926","-33,879","-54,631","13,983"
34740,NORTH CAROLINA,POLK,"-31,796","-15,403","-14,986","-15,681","-8,179","-24,662","-17,207","-16,022","-15,019","-7,656"
34750,NORTH CAROLINA,RANDOLPH,"-110,647","-67,913","-52,041","-23,039","44,587","-134,686","-80,474","-58,773","-29,970","59,284"
34760,NORTH CAROLINA,RICHMOND,"-54,130","-39,788","-34,346","-30,862","-13,468","-42,454","-27,147","-21,578","-19,892","-8,766"
34770,NORTH CAROLINA,ROBESON,"-133,831","-89,699","-65,823","-57,882","-27,133","-132,294","-86,546","-64,078","-50,018","-24,802"
34780,NORTH CAROLINA,ROCKINGHAM,"-89,219","-66,660","-48,377","-22,086","36,756","-90,093","-55,364","-47,976","-21,894","43,711"
34790,NORTH CAROLINA,ROWAN,"149,655","195,730","182,877","216,280","241,583","148,604","176,826","229,919","257,236","281,579"
34800,NORTH CAROLINA,RUTHERFORD,"-100,145","-59,243","-48,229","-42,646","-20,432","-101,328","-66,044","-54,477","-48,484","-21,751"
