"AGED - HOSPICE - 2014 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR PART A AND PART B BY STATE AND COUNTY OF RESIDENCE          (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY",,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A TOTAL REIMBURSEMENT W/O IME/DSH/GME,PART A TOTAL PER CAPITA W/O IME/DSH/GME,PART A  IME,PART A  DSH,PART A  GME,PART B  ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B TOTAL PER CAPITA
28700,NEBRASKA,PLATTE,"4,430","1,282,553",24.13,"1,282,553",24.13,0,0,0,"4,081",0,0
28710,NEBRASKA,POLK,894,"400,945",37.37,"400,944",37.37,0,0,0,840,0,0
28720,NEBRASKA,RED WILLOW,"1,989","148,907",6.24,"148,908",6.24,0,0,0,"1,874",0,0
28730,NEBRASKA,RICHARDSON,"1,775","573,045",26.90,"573,045",26.90,0,0,0,"1,695",0,0
28740,NEBRASKA,ROCK,332,"186,368",46.78,"186,368",46.78,0,0,0,324,0,0
28750,NEBRASKA,SALINE,"2,161","569,643",21.97,"569,643",21.97,0,0,0,"2,005",0,0
28760,NEBRASKA,SARPY,"12,470","4,137,387",27.65,"4,137,388",27.65,0,0,0,"11,515",0,0
28770,NEBRASKA,SAUNDERS,"2,971","886,705",24.87,"886,705",24.87,0,0,0,"2,731",0,0
28780,NEBRASKA,SCOTT BLUFF,"5,833","370,208",5.29,"370,208",5.29,0,0,0,"5,420",0,0
28790,NEBRASKA,SEWARD,"2,525","703,130",23.21,"703,130",23.21,0,0,0,"2,345",0,0
28800,NEBRASKA,SHERIDAN,"1,047","111,994",8.91,"111,994",8.91,0,0,0,960,0,0
28810,NEBRASKA,SHERMAN,601,"184,412",25.57,"184,412",25.57,0,0,0,564,0,0
28820,NEBRASKA,SIOUX,112,"12,501",9.30,"12,501",9.30,0,0,0,103,0,0
28830,NEBRASKA,STANTON,436,"242,608",46.37,"242,608",46.37,0,0,0,394,0,0
28840,NEBRASKA,THAYER,"1,232","293,683",19.86,"293,683",19.86,0,0,0,"1,173",0,0
28850,NEBRASKA,THOMAS,120,0,0.00,0,0.00,0,0,0,114,0,0
28860,NEBRASKA,THURSTON,823,"152,927",15.48,"152,927",15.48,0,0,0,690,0,0
28870,NEBRASKA,VALLEY,939,"234,329",20.80,"234,329",20.80,0,0,0,899,0,0
28880,NEBRASKA,WASHINGTON,"2,489","675,825",22.63,"675,825",22.63,0,0,0,"2,287",0,0
28890,NEBRASKA,WAYNE,"1,049","215,415",17.11,"215,415",17.11,0,0,0,949,0,0
28900,NEBRASKA,WEBSTER,820,"280,120",28.47,"280,121",28.47,0,0,0,784,0,0
28910,NEBRASKA,WHEELER,136,"74,688",45.76,"74,689",45.77,0,0,0,123,0,0
28920,NEBRASKA,YORK,"2,508","842,503",27.99,"842,504",27.99,0,0,0,"2,383",0,0
29000,NEVADA,CHURCHILL,"3,804","698,353",15.30,"698,353",15.30,0,0,0,"3,546",0,0
29010,NEVADA,CLARK,"149,594","87,275,869",48.62,"87,275,870",48.62,0,0,0,"124,884",0,0
29020,NEVADA,DOUGLAS,"8,098","1,911,660",19.67,"1,911,660",19.67,0,0,0,"7,540",0,0
29030,NEVADA,ELKO,"4,427","204,907",3.86,"204,907",3.86,0,0,0,"3,942",0,0
29040,NEVADA,ESMERALDA,160,"18,080",9.42,"18,080",9.42,0,0,0,139,0,0
29050,NEVADA,EUREKA,244,579,0.20,580,0.20,0,0,0,204,0,0
29060,NEVADA,HUMBOLDT,"1,888","65,169",2.88,"65,168",2.88,0,0,0,"1,686",0,0
29070,NEVADA,LANDER,664,"1,920",0.24,"1,920",0.24,0,0,0,587,0,0
29080,NEVADA,LINCOLN,"1,452","2,616,468",150.16,"2,616,468",150.16,0,0,0,"1,365",0,0
29090,NEVADA,LYON,"8,103","1,365,375",14.04,"1,365,374",14.04,0,0,0,"7,293",0,0
29100,NEVADA,MINERAL,891,"73,922",6.91,"73,922",6.91,0,0,0,786,0,0
29110,NEVADA,NYE,"6,828","5,640,262",68.84,"5,640,261",68.84,0,0,0,"5,936",0,0
29120,NEVADA,CARSON CITY,"11,067","3,147,861",23.70,"3,147,862",23.70,0,0,0,"10,155",0,0
29130,NEVADA,PERSHING,630,"97,368",12.88,"97,369",12.88,0,0,0,574,0,0
29140,NEVADA,STOREY,246,"128,584",43.56,"128,585",43.56,0,0,0,218,0,0
29150,NEVADA,WASHOE,"45,628","20,838,272",38.06,"20,838,272",38.06,0,0,0,"38,957",0,0
29160,NEVADA,WHITE PINE,"1,388","42,035",2.52,"42,035",2.52,0,0,0,"1,297",0,0
30000,NEW HAMPSHIRE,BELKNAP,"11,871","2,203,501",15.47,"2,203,501",15.47,0,0,0,"10,812",0,0
30010,NEW HAMPSHIRE,CARROLL,"10,504","1,782,581",14.14,"1,782,581",14.14,0,0,0,"9,803",0,0
30020,NEW HAMPSHIRE,CHESHIRE,"12,065","2,978,097",20.57,"2,978,097",20.57,0,0,0,"10,888",0,0
30030,NEW HAMPSHIRE,COOS,"6,543","799,201",10.18,"799,201",10.18,0,0,0,"6,152",0,0
30040,NEW HAMPSHIRE,GRAFTON,"15,005","4,065,879",22.58,"4,065,880",22.58,0,0,0,"13,504",0,0
30050,NEW HAMPSHIRE,HILLSBOROUGH,"50,382","14,248,121",23.57,"14,248,121",23.57,0,0,0,"44,488",0,0
30060,NEW HAMPSHIRE,MERRIMACK,"21,172","8,429,133",33.18,"8,429,132",33.18,0,0,0,"19,160",0,0
30070,NEW HAMPSHIRE,ROCKINGHAM,"43,204","12,134,030",23.40,"12,134,030",23.40,0,0,0,"38,611",0,0
30080,NEW HAMPSHIRE,STRAFFORD,"15,475","5,523,522",29.74,"5,523,522",29.74,0,0,0,"14,060",0,0
30090,NEW HAMPSHIRE,SULLIVAN,"7,300","1,548,008",17.67,"1,548,008",17.67,0,0,0,"6,586",0,0
31000,NEW JERSEY,ATLANTIC,"37,862","16,381,726",36.06,"16,381,725",36.06,0,0,0,"34,401",0,0
31100,NEW JERSEY,BERGEN,"120,576","31,737,525",21.93,"31,737,525",21.93,0,0,0,"107,893",0,0
31150,NEW JERSEY,BURLINGTON,"55,178","21,001,444",31.72,"21,001,444",31.72,0,0,0,"48,891",0,0
31160,NEW JERSEY,CAMDEN,"57,481","25,012,360",36.26,"25,012,360",36.26,0,0,0,"51,095",0,0
31180,NEW JERSEY,CAPE MAY,"19,579","8,094,526",34.45,"8,094,526",34.45,0,0,0,"18,315",0,0
31190,NEW JERSEY,CUMBERLAND,"17,929","5,922,524",27.53,"5,922,524",27.53,0,0,0,"16,604",0,0
31200,NEW JERSEY,ESSEX,"70,791","19,974,140",23.51,"19,974,140",23.51,0,0,0,"62,415",0,0
31220,NEW JERSEY,GLOUCESTER,"30,750","12,959,313",35.12,"12,959,313",35.12,0,0,0,"27,508",0,0
31230,NEW JERSEY,HUDSON,"47,051","11,121,856",19.70,"11,121,856",19.70,0,0,0,"42,554",0,0
31250,NEW JERSEY,HUNTERDON,"17,306","4,101,457",19.75,"4,101,457",19.75,0,0,0,"15,523",0,0
31260,NEW JERSEY,MERCER,"43,384","15,866,982",30.48,"15,866,982",30.48,0,0,0,"38,784",0,0
31270,NEW JERSEY,MIDDLESEX,"85,460","22,453,976",21.90,"22,453,977",21.90,0,0,0,"76,697",0,0
31290,NEW JERSEY,MONMOUTH,"84,802","30,956,257",30.42,"30,956,257",30.42,0,0,0,"76,666",0,0
31300,NEW JERSEY,MORRIS,"65,424","20,163,287",25.68,"20,163,288",25.68,0,0,0,"58,551",0,0
31310,NEW JERSEY,OCEAN,"102,762","33,757,292",27.37,"33,757,292",27.37,0,0,0,"96,408",0,0
31320,NEW JERSEY,PASSAIC,"52,250","14,971,232",23.88,"14,971,231",23.88,0,0,0,"47,277",0,0
31340,NEW JERSEY,SALEM,"9,260","3,326,675",29.94,"3,326,676",29.94,0,0,0,"8,628",0,0
31350,NEW JERSEY,SOMERSET,"37,397","11,302,592",25.19,"11,302,592",25.19,0,0,0,"33,360",0,0
31360,NEW JERSEY,SUSSEX,"18,966","5,980,590",26.28,"5,980,589",26.28,0,0,0,"17,054",0,0
31370,NEW JERSEY,UNION,"57,204","15,544,178",22.64,"15,544,178",22.64,0,0,0,"50,760",0,0
31390,NEW JERSEY,WARREN,"16,091","3,424,156",17.73,"3,424,156",17.73,0,0,0,"14,825",0,0
32000,NEW MEXICO,BERNALILLO,"43,341","44,671,106",85.89,"44,671,106",85.89,0,0,0,"35,697",0,0
32010,NEW MEXICO,CATRON,921,"262,605",23.76,"262,605",23.76,0,0,0,808,0,0
32020,NEW MEXICO,CHAVES,"7,913","2,696,470",28.40,"2,696,469",28.40,0,0,0,"7,549",0,0
32025,NEW MEXICO,CIBOLA,"2,381","554,918",19.42,"554,917",19.42,0,0,0,"2,073",0,0
32030,NEW MEXICO,COLFAX,"2,210","699,482",26.38,"699,482",26.38,0,0,0,"2,079",0,0
32040,NEW MEXICO,CURRY,"4,970","3,375,161",56.59,"3,375,161",56.59,0,0,0,"4,779",0,0
32050,NEW MEXICO,DE BACA,387,"244,589",52.67,"244,588",52.67,0,0,0,367,0,0
32060,NEW MEXICO,DONA ANA,"19,901","6,691,715",28.02,"6,691,715",28.02,0,0,0,"18,716",0,0
32070,NEW MEXICO,EDDY,"6,872","2,640,979",32.03,"2,640,979",32.03,0,0,0,"6,537",0,0
32080,NEW MEXICO,GRANT,"4,947","1,309,230",22.05,"1,309,230",22.05,0,0,0,"4,639",0,0
32090,NEW MEXICO,GUADALUPE,546,"218,136",33.29,"218,136",33.29,0,0,0,535,0,0
32100,NEW MEXICO,HARDING,158,"16,604",8.76,"16,604",8.76,0,0,0,150,0,0
32110,NEW MEXICO,HIDALGO,631,"97,592",12.89,"97,592",12.89,0,0,0,590,0,0
32120,NEW MEXICO,LEA,"6,484","3,455,724",44.41,"3,455,724",44.41,0,0,0,"6,163",0,0
32130,NEW MEXICO,LINCOLN,"3,684","677,137",15.32,"677,137",15.32,0,0,0,"3,456",0,0
32131,NEW MEXICO,LOS ALAMOS,"2,561","899,143",29.26,"899,143",29.26,0,0,0,"2,321",0,0
32140,NEW MEXICO,LUNA,"3,514","976,805",23.16,"976,805",23.16,0,0,0,"3,355",0,0
32150,NEW MEXICO,MCKINLEY,"6,414","997,873",12.96,"997,873",12.96,0,0,0,"5,721",0,0
32160,NEW MEXICO,MORA,738,"328,893",37.14,"328,893",37.14,0,0,0,685,0,0
32170,NEW MEXICO,OTERO,"7,541","861,418",9.52,"861,418",9.52,0,0,0,"7,082",0,0
32180,NEW MEXICO,QUAY,"1,608","382,385",19.82,"382,386",19.82,0,0,0,"1,515",0,0
32190,NEW MEXICO,RIO ARRIBA,"4,244","2,481,949",48.73,"2,481,950",48.73,0,0,0,"3,836",0,0
32200,NEW MEXICO,ROOSEVELT,"1,988","1,016,864",42.63,"1,016,864",42.63,0,0,0,"1,905",0,0
32210,NEW MEXICO,SANDOVAL,"8,531","6,700,190",65.45,"6,700,190",65.45,0,0,0,"7,186",0,0
32220,NEW MEXICO,SAN JUAN,"13,997","2,090,411",12.45,"2,090,411",12.45,0,0,0,"12,802",0,0
32230,NEW MEXICO,SAN MIGUEL,"3,676","2,100,921",47.63,"2,100,921",47.63,0,0,0,"3,513",0,0
32240,NEW MEXICO,SANTA FE,"19,242","11,121,505",48.17,"11,121,505",48.17,0,0,0,"17,121",0,0
32250,NEW MEXICO,SIERRA,"2,474","1,150,204",38.74,"1,150,204",38.74,0,0,0,"2,272",0,0
32260,NEW MEXICO,SOCORRO,"1,773","714,846",33.60,"714,847",33.60,0,0,0,"1,590",0,0
32270,NEW MEXICO,TAOS,"4,960","868,190",14.59,"868,190",14.59,0,0,0,"4,585",0,0
32280,NEW MEXICO,TORRANCE,"1,121","1,042,125",77.47,"1,042,125",77.47,0,0,0,921,0,0
32290,NEW MEXICO,UNION,731,"62,727",7.15,"62,727",7.15,0,0,0,695,0,0
32300,NEW MEXICO,VALENCIA,"5,052","4,727,492",77.98,"4,727,492",77.98,0,0,0,"4,122",0,0
33000,NEW YORK,ALBANY,"23,521","6,978,754",24.73,"6,978,754",24.73,0,0,0,"19,907",0,0
33010,NEW YORK,ALLEGANY,"4,510","516,920",9.55,"516,920",9.55,0,0,0,"3,999",0,0
33020,NEW YORK,BRONX,"65,591","32,232,131",40.95,"32,232,131",40.95,0,0,0,"55,376",0,0
33030,NEW YORK,BROOME,"21,681","3,616,393",13.90,"3,616,393",13.90,0,0,0,"19,754",0,0
33040,NEW YORK,CATTARAUGUS,"6,970","1,091,889",13.05,"1,091,889",13.05,0,0,0,"6,073",0,0
33050,NEW YORK,CAYUGA,"8,733","776,709",7.41,"776,709",7.41,0,0,0,"8,081",0,0
33060,NEW YORK,CHAUTAUQUA,"11,860","3,684,407",25.89,"3,684,407",25.89,0,0,0,"10,525",0,0
33070,NEW YORK,CHEMUNG,"9,387","2,053,571",18.23,"2,053,570",18.23,0,0,0,"8,697",0,0
33080,NEW YORK,CHENANGO,"5,766","997,916",14.42,"997,916",14.42,0,0,0,"5,148",0,0
33090,NEW YORK,CLINTON,"9,988","2,031,574",16.95,"2,031,574",16.95,0,0,0,"9,386",0,0
33200,NEW YORK,COLUMBIA,"8,198","2,165,642",22.01,"2,165,641",22.01,0,0,0,"7,350",0,0
33210,NEW YORK,CORTLAND,"5,126","306,426",4.98,"306,426",4.98,0,0,0,"4,607",0,0
33220,NEW YORK,DELAWARE,"6,314","3,517,119",46.42,"3,517,119",46.42,0,0,0,"5,752",0,0
33230,NEW YORK,DUTCHESS,"35,900","5,484,170",12.73,"5,484,170",12.73,0,0,0,"32,551",0,0
33240,NEW YORK,ERIE,"57,339","26,248,959",38.15,"26,248,960",38.15,0,0,0,"44,937",0,0
33260,NEW YORK,ESSEX,"5,868","808,953",11.49,"808,953",11.49,0,0,0,"5,473",0,0
33270,NEW YORK,FRANKLIN,"5,287","713,631",11.25,"713,631",11.25,0,0,0,"4,893",0,0
33280,NEW YORK,FULTON,"4,315","1,035,118",19.99,"1,035,117",19.99,0,0,0,"3,883",0,0
33290,NEW YORK,GENESEE,"4,046","723,036",14.89,"723,036",14.89,0,0,0,"3,366",0,0
33300,NEW YORK,GREENE,"5,768","1,334,226",19.28,"1,334,226",19.28,0,0,0,"5,199",0,0
33310,NEW YORK,HAMILTON,952,"110,482",9.67,"110,482",9.67,0,0,0,896,0,0
33320,NEW YORK,HERKIMER,"6,375","1,011,553",13.22,"1,011,552",13.22,0,0,0,"5,729",0,0
33330,NEW YORK,JEFFERSON,"10,823","1,231,117",9.48,"1,231,117",9.48,0,0,0,"10,035",0,0
33331,NEW YORK,KINGS,"168,075","45,918,407",22.77,"45,918,408",22.77,0,0,0,"144,944",0,0
33340,NEW YORK,LEWIS,"2,962","375,837",10.57,"375,838",10.57,0,0,0,"2,766",0,0
33350,NEW YORK,LIVINGSTON,"3,412","901,621",22.02,"901,621",22.02,0,0,0,"2,766",0,0
33360,NEW YORK,MADISON,"7,210","929,863",10.75,"929,863",10.75,0,0,0,"6,423",0,0
33370,NEW YORK,MONROE,"32,752","19,719,091",50.17,"19,719,090",50.17,0,0,0,"24,802",0,0
33380,NEW YORK,MONTGOMERY,"5,379","1,250,069",19.37,"1,250,068",19.37,0,0,0,"4,822",0,0
33400,NEW YORK,NASSAU,"162,069","42,417,881",21.81,"42,417,881",21.81,0,0,0,"141,677",0,0
33420,NEW YORK,NEW YORK,"150,955","48,801,730",26.94,"48,801,730",26.94,0,0,0,"126,007",0,0
33500,NEW YORK,NIAGARA,"15,685","8,415,671",44.71,"8,415,671",44.71,0,0,0,"13,379",0,0
33510,NEW YORK,ONEIDA,"25,965","2,689,322",8.63,"2,689,321",8.63,0,0,0,"23,271",0,0
33520,NEW YORK,ONONDAGA,"46,632","6,409,266",11.45,"6,409,267",11.45,0,0,0,"41,411",0,0
33530,NEW YORK,ONTARIO,"6,933","1,429,625",17.18,"1,429,625",17.18,0,0,0,"5,246",0,0
33540,NEW YORK,ORANGE,"38,583","6,255,185",13.51,"6,255,185",13.51,0,0,0,"34,975",0,0
33550,NEW YORK,ORLEANS,"2,555","858,501",28.00,"858,501",28.00,0,0,0,"2,211",0,0
33560,NEW YORK,OSWEGO,"11,582","863,238",6.21,"863,237",6.21,0,0,0,"10,522",0,0
33570,NEW YORK,OTSEGO,"8,647","3,050,314",29.40,"3,050,313",29.40,0,0,0,"7,863",0,0
33580,NEW YORK,PUTNAM,"11,195","1,504,940",11.20,"1,504,940",11.20,0,0,0,"9,928",0,0
33590,NEW YORK,QUEENS,"155,360","43,613,901",23.39,"43,613,901",23.39,0,0,0,"133,204",0,0
33600,NEW YORK,RENSSELAER,"13,568","4,653,201",28.58,"4,653,201",28.58,0,0,0,"11,449",0,0
33610,NEW YORK,RICHMOND,"37,271","8,959,475",20.03,"8,959,475",20.03,0,0,0,"32,321",0,0
33620,NEW YORK,ROCKLAND,"37,394","5,492,142",12.24,"5,492,141",12.24,0,0,0,"33,439",0,0
33630,NEW YORK,ST. LAWRENCE,"13,471","3,575,300",22.12,"3,575,299",22.12,0,0,0,"12,750",0,0
33640,NEW YORK,SARATOGA,"19,468","5,146,935",22.03,"5,146,935",22.03,0,0,0,"16,823",0,0
33650,NEW YORK,SCHENECTADY,"14,910","5,219,105",29.17,"5,219,105",29.17,0,0,0,"12,934",0,0
33660,NEW YORK,SCHOHARIE,"3,947","1,475,421",31.15,"1,475,421",31.15,0,0,0,"3,558",0,0
33670,NEW YORK,SCHUYLER,"1,982","421,118",17.71,"421,118",17.71,0,0,0,"1,810",0,0
33680,NEW YORK,SENECA,"2,646","667,904",21.04,"667,904",21.04,0,0,0,"2,284",0,0
33690,NEW YORK,STEUBEN,"10,976","1,840,100",13.97,"1,840,100",13.97,0,0,0,"10,031",0,0
33700,NEW YORK,SUFFOLK,"172,527","39,278,092",18.97,"39,278,093",18.97,0,0,0,"153,077",0,0
33710,NEW YORK,SULLIVAN,"10,794","1,174,688",9.07,"1,174,689",9.07,0,0,0,"9,968",0,0
33720,NEW YORK,TIOGA,"5,086","1,213,455",19.88,"1,213,456",19.88,0,0,0,"4,623",0,0
33730,NEW YORK,TOMPKINS,"9,821","1,942,474",16.48,"1,942,474",16.48,0,0,0,"8,446",0,0
33740,NEW YORK,ULSTER,"22,476","2,426,387",9.00,"2,426,386",9.00,0,0,0,"20,264",0,0
33750,NEW YORK,WARREN,"7,683","1,379,144",14.96,"1,379,144",14.96,0,0,0,"6,866",0,0
33760,NEW YORK,WASHINGTON,"6,102","1,061,634",14.50,"1,061,634",14.50,0,0,0,"5,435",0,0
33770,NEW YORK,WAYNE,"5,430","1,832,550",28.12,"1,832,550",28.12,0,0,0,"4,507",0,0
33800,NEW YORK,WESTCHESTER,"108,339","24,817,100",19.09,"24,817,100",19.09,0,0,0,"93,775",0,0
33900,NEW YORK,WYOMING,"2,551","385,037",12.58,"385,038",12.58,0,0,0,"2,143",0,0
33910,NEW YORK,YATES,"2,119","486,510",19.13,"486,510",19.13,0,0,0,"1,777",0,0
34000,NORTH CAROLINA,ALAMANCE,"11,332","10,845,596",79.76,"10,845,596",79.76,0,0,0,"10,094",0,0
34010,NORTH CAROLINA,ALEXANDER,"4,162","2,444,050",48.94,"2,444,050",48.94,0,0,0,"3,887",0,0
34020,NORTH CAROLINA,ALLEGHANY,"1,752","1,331,059",63.31,"1,331,059",63.31,0,0,0,"1,701",0,0
34030,NORTH CAROLINA,ANSON,"3,077","1,100,294",29.80,"1,100,294",29.80,0,0,0,"2,900",0,0
34040,NORTH CAROLINA,ASHE,"4,108","1,622,508",32.91,"1,622,508",32.91,0,0,0,"3,942",0,0
34050,NORTH CAROLINA,AVERY,"2,903","1,120,110",32.15,"1,120,110",32.15,0,0,0,"2,732",0,0
34060,NORTH CAROLINA,BEAUFORT,"8,569","3,186,328",30.99,"3,186,328",30.99,0,0,0,"8,203",0,0
34070,NORTH CAROLINA,BERTIE,"3,161","517,767",13.65,"517,766",13.65,0,0,0,"3,037",0,0
34080,NORTH CAROLINA,BLADEN,"3,746","2,531,992",56.33,"2,531,992",56.33,0,0,0,"3,554",0,0
34090,NORTH CAROLINA,BRUNSWICK,"24,275","8,245,233",28.30,"8,245,234",28.30,0,0,0,"23,100",0,0
34100,NORTH CAROLINA,BUNCOMBE,"32,433","15,676,833",40.28,"15,676,833",40.28,0,0,0,"29,918",0,0
34110,NORTH CAROLINA,BURKE,"9,386","6,473,072",57.47,"6,473,072",57.47,0,0,0,"8,840",0,0
34120,NORTH CAROLINA,CABARRUS,"16,362","8,337,119",42.46,"8,337,119",42.46,0,0,0,"15,197",0,0
34130,NORTH CAROLINA,CALDWELL,"8,782","6,366,597",60.41,"6,366,597",60.41,0,0,0,"8,238",0,0
34140,NORTH CAROLINA,CAMDEN,"1,223","193,359",13.18,"193,360",13.18,0,0,0,"1,127",0,0
34150,NORTH CAROLINA,CARTERET,"10,777","2,233,634",17.27,"2,233,633",17.27,0,0,0,"10,181",0,0
34160,NORTH CAROLINA,CASWELL,"2,068","800,104",32.24,"800,104",32.24,0,0,0,"1,926",0,0
34170,NORTH CAROLINA,CATAWBA,"18,791","10,913,331",48.40,"10,913,331",48.40,0,0,0,"17,445",0,0
34180,NORTH CAROLINA,CHATHAM,"5,078","2,276,152",37.35,"2,276,153",37.35,0,0,0,"4,644",0,0
34190,NORTH CAROLINA,CHEROKEE,"5,147","835,807",13.53,"835,806",13.53,0,0,0,"4,889",0,0
34200,NORTH CAROLINA,CHOWAN,"2,694","280,906",8.69,"280,907",8.69,0,0,0,"2,563",0,0
34210,NORTH CAROLINA,CLAY,"2,229","176,043",6.58,"176,043",6.58,0,0,0,"2,142",0,0
34220,NORTH CAROLINA,CLEVELAND,"13,391","7,966,277",49.57,"7,966,278",49.57,0,0,0,"12,769",0,0
34230,NORTH CAROLINA,COLUMBUS,"8,034","5,585,007",57.93,"5,585,006",57.93,0,0,0,"7,726",0,0
34240,NORTH CAROLINA,CRAVEN,"16,510","4,742,457",23.94,"4,742,457",23.94,0,0,0,"15,762",0,0
34250,NORTH CAROLINA,CUMBERLAND,"26,750","8,043,608",25.06,"8,043,608",25.06,0,0,0,"25,184",0,0
34251,NORTH CAROLINA,CURRITUCK,"3,073","431,757",11.71,"431,757",11.71,0,0,0,"2,873",0,0
34270,NORTH CAROLINA,DARE,"5,688","1,058,702",15.51,"1,058,703",15.51,0,0,0,"5,368",0,0
34280,NORTH CAROLINA,DAVIDSON,"9,587","5,811,056",50.51,"5,811,056",50.51,0,0,0,"8,730",0,0
34290,NORTH CAROLINA,DAVIE,"3,492","2,185,010",52.14,"2,185,010",52.14,0,0,0,"3,204",0,0
34300,NORTH CAROLINA,DUPLIN,"5,995","1,618,428",22.50,"1,618,428",22.50,0,0,0,"5,653",0,0
34310,NORTH CAROLINA,DURHAM,"22,423","8,352,359",31.04,"8,352,359",31.04,0,0,0,"19,604",0,0
34320,NORTH CAROLINA,EDGECOMBE,"5,336","1,033,623",16.14,"1,033,623",16.14,0,0,0,"5,043",0,0
34330,NORTH CAROLINA,FORSYTH,"24,596","17,149,418",58.10,"17,149,418",58.10,0,0,0,"21,499",0,0
34340,NORTH CAROLINA,FRANKLIN,"5,264","1,752,827",27.75,"1,752,828",27.75,0,0,0,"4,849",0,0
34350,NORTH CAROLINA,GASTON,"21,444","9,829,825",38.20,"9,829,825",38.20,0,0,0,"19,917",0,0
34360,NORTH CAROLINA,GATES,"1,539","299,248",16.20,"299,249",16.20,0,0,0,"1,449",0,0
34370,NORTH CAROLINA,GRAHAM,"1,248","139,268",9.30,"139,268",9.30,0,0,0,"1,186",0,0
34380,NORTH CAROLINA,GRANVILLE,"4,845","1,362,432",23.43,"1,362,433",23.43,0,0,0,"4,462",0,0
34390,NORTH CAROLINA,GREENE,"1,830","736,842",33.55,"736,842",33.55,0,0,0,"1,745",0,0
34400,NORTH CAROLINA,GUILFORD,"34,716","22,354,744",53.66,"22,354,744",53.66,0,0,0,"30,508",0,0
34410,NORTH CAROLINA,HALIFAX,"7,993","2,834,240",29.55,"2,834,240",29.55,0,0,0,"7,604",0,0
34420,NORTH CAROLINA,HARNETT,"8,364","3,437,995",34.25,"3,437,995",34.25,0,0,0,"7,887",0,0
34430,NORTH CAROLINA,HAYWOOD,"9,259","2,419,563",21.78,"2,419,563",21.78,0,0,0,"8,751",0,0
34440,NORTH CAROLINA,HENDERSON,"20,024","8,046,911",33.49,"8,046,911",33.49,0,0,0,"18,941",0,0
34450,NORTH CAROLINA,HERTFORD,"3,232","578,981",14.93,"578,981",14.93,0,0,0,"3,110",0,0
34460,NORTH CAROLINA,HOKE,"2,062","723,864",29.25,"723,864",29.25,0,0,0,"1,956",0,0
34470,NORTH CAROLINA,HYDE,675,"389,502",48.09,"389,501",48.09,0,0,0,633,0,0
34480,NORTH CAROLINA,IREDELL,"16,304","8,377,303",42.82,"8,377,303",42.82,0,0,0,"15,187",0,0
34490,NORTH CAROLINA,JACKSON,"4,638","1,096,761",19.71,"1,096,761",19.71,0,0,0,"4,360",0,0
34500,NORTH CAROLINA,JOHNSTON,"14,215","3,687,052",21.61,"3,687,052",21.61,0,0,0,"13,316",0,0
34510,NORTH CAROLINA,JONES,"1,600","509,979",26.56,"509,979",26.56,0,0,0,"1,512",0,0
34520,NORTH CAROLINA,LEE,"8,119","4,047,841",41.55,"4,047,841",41.55,0,0,0,"7,647",0,0
34530,NORTH CAROLINA,LENOIR,"9,248","3,120,653",28.12,"3,120,653",28.12,0,0,0,"8,774",0,0
34540,NORTH CAROLINA,LINCOLN,"9,129","3,930,741",35.88,"3,930,741",35.88,0,0,0,"8,588",0,0
34550,NORTH CAROLINA,MC DOWELL,"5,696","4,654,573",68.10,"4,654,573",68.10,0,0,0,"5,266",0,0
34560,NORTH CAROLINA,MACON,"7,774","2,287,131",24.52,"2,287,131",24.52,0,0,0,"7,471",0,0
34570,NORTH CAROLINA,MADISON,"2,977","1,309,371",36.65,"1,309,371",36.65,0,0,0,"2,791",0,0
34580,NORTH CAROLINA,MARTIN,"3,979","1,235,845",25.88,"1,235,844",25.88,0,0,0,"3,800",0,0
34590,NORTH CAROLINA,MECKLENBURG,"70,445","32,005,567",37.86,"32,005,567",37.86,0,0,0,"63,242",0,0
34600,NORTH CAROLINA,MITCHELL,"2,462","1,809,309",61.24,"1,809,309",61.24,0,0,0,"2,317",0,0
34610,NORTH CAROLINA,MONTGOMERY,"3,088","1,407,614",37.99,"1,407,615",37.99,0,0,0,"2,936",0,0
34620,NORTH CAROLINA,MOORE,"16,184","6,921,015",35.64,"6,921,015",35.64,0,0,0,"15,397",0,0
34630,NORTH CAROLINA,NASH,"13,868","3,547,441",21.32,"3,547,441",21.32,0,0,0,"13,087",0,0
34640,NORTH CAROLINA,NEW HANOVER,"27,800","13,031,904",39.06,"13,031,903",39.06,0,0,0,"26,261",0,0
34650,NORTH CAROLINA,NORTHAMPTON,"3,254","988,525",25.32,"988,525",25.32,0,0,0,"3,113",0,0
34660,NORTH CAROLINA,ONSLOW,"13,301","3,040,988",19.05,"3,040,988",19.05,0,0,0,"12,703",0,0
34670,NORTH CAROLINA,ORANGE,"11,976","3,986,499",27.74,"3,986,499",27.74,0,0,0,"10,196",0,0
34680,NORTH CAROLINA,PAMLICO,"2,442","562,209",19.19,"562,208",19.19,0,0,0,"2,350",0,0
34690,NORTH CAROLINA,PASQUOTANK,"5,501","1,098,383",16.64,"1,098,383",16.64,0,0,0,"5,222",0,0
