DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,
CODE,STATE,COUNTY,PART A  2010,PART A  2011,PART A  2012,PART A  2013,PART A  2014
15760,INDIANA,SULLIVAN,-360,"-2,452",-672,"-1,662","-5,036"
15770,INDIANA,SWITZERLAND,"-1,596","-1,466","-2,417","-1,606",-816
15780,INDIANA,TIPPECANOE,"65,581","55,861","45,131","37,901",918
15790,INDIANA,TIPTON,"-3,483","-1,810","-1,469",867,-642
15800,INDIANA,UNION,"1,800",212,"4,562",-288,"2,003"
15810,INDIANA,VANDERBURGH,"71,026","69,877","44,135","94,756","77,829"
15820,INDIANA,VERMILLION,76,"-1,547",-902,"-4,943","-6,992"
15830,INDIANA,VIGO,"1,525","-7,071","-4,059","-15,100","-62,811"
15840,INDIANA,WABASH,"-1,678","-1,617","-3,983","-3,562","-2,500"
15850,INDIANA,WARREN,"1,336",178,196,248,-452
15860,INDIANA,WARRICK,"9,783","12,107","4,021","14,601","11,867"
15870,INDIANA,WASHINGTON,"-4,804","-2,691","-1,390","-2,205","-1,812"
15880,INDIANA,WAYNE,"-13,084","-11,564","-14,393","-21,405","-16,604"
15890,INDIANA,WELLS,"-4,920","-3,174","-8,323","-10,287","-1,387"
15900,INDIANA,WHITE,"1,061","-1,831",303,"-1,935",-371
15910,INDIANA,WHITLEY,"-2,284","-3,461","-4,416","-5,915","-1,898"
16000,IOWA,ADAIR,0,-511,"-1,414",12,0
16010,IOWA,ADAMS,0,0,0,0,-6
16020,IOWA,ALLAMAKEE,-390,-854,"-1,272",5,-157
16030,IOWA,APPANOOSE,-805,-871,-284,70,-248
16040,IOWA,AUDUBON,-534,-128,-277,0,-16
16050,IOWA,BENTON,-803,-751,-704,"-1,255",-405
16060,IOWA,BLACK HAWK,"-8,864","-3,564",653,-508,"3,915"
16070,IOWA,BOONE,-324,-781,"-2,204",-333,-518
16080,IOWA,BREMER,-842,-242,1,-212,35
16090,IOWA,BUCHANAN,"-1,961","-1,071",-235,31,-186
16100,IOWA,BUENA VISTA,"-1,340",-694,-390,49,-174
16110,IOWA,BUTLER,-708,-571,303,199,62
16120,IOWA,CALHOUN,-683,"-1,367",-527,-51,-227
16130,IOWA,CARROLL,"-3,339","-2,621",-916,-3,-284
16140,IOWA,CASS,"-1,498",-949,-626,95,-430
16150,IOWA,CEDAR,-8,-495,63,707,0
16160,IOWA,CERRO GORDO,"-4,257","-4,708","-4,632","1,247",-698
16170,IOWA,CHEROKEE,-206,-556,-266,9,-13
16180,IOWA,CHICKASAW,-101,-496,8,-155,-113
16190,IOWA,CLARKE,-384,-367,-298,-76,-79
16200,IOWA,CLAY,-632,-951,"-1,657",-91,-229
16210,IOWA,CLAYTON,42,-252,-150,-30,-4
16220,IOWA,CLINTON,"-1,927","-2,846","-2,855","1,657",-478
16230,IOWA,CRAWFORD,-786,"-1,119",-316,-6,-22
16240,IOWA,DALLAS,"-1,862","-8,219","-4,486","-3,098",523
16250,IOWA,DAVIS,-453,-141,4,46,-77
16260,IOWA,DECATUR,-204,-312,-421,23,-85
16270,IOWA,DELAWARE,-344,-23,93,13,-258
16280,IOWA,DES MOINES,"-4,552","-3,381","-2,215","1,810",-302
16290,IOWA,DICKINSON,-141,-605,-489,441,-178
16300,IOWA,DUBUQUE,"1,085","9,396","7,311","11,081","2,695"
16310,IOWA,EMMET,-412,-539,-443,215,-349
16320,IOWA,FAYETTE,"-1,610","-1,472","-1,240",181,-205
16330,IOWA,FLOYD,"-1,820","-1,665",-785,168,-194
16340,IOWA,FRANKLIN,-283,-64,-514,-13,-67
16350,IOWA,FREMONT,-457,-381,-556,20,-865
16360,IOWA,GREENE,-664,-192,-538,-24,-300
16370,IOWA,GRUNDY,-92,-48,117,88,-57
16380,IOWA,GUTHRIE,-434,-144,-708,"-1,199",-210
16390,IOWA,HAMILTON,-653,"-1,973",-525,16,-232
16400,IOWA,HANCOCK,-425,-456,-205,34,-66
16410,IOWA,HARDIN,"-1,089",-536,-799,324,-124
16420,IOWA,HARRISON,-155,-559,"-2,090","-1,177",-506
16430,IOWA,HENRY,-294,"-1,085",-596,"1,032",-80
16440,IOWA,HOWARD,-536,997,762,-79,-68
16450,IOWA,HUMBOLDT,-90,-749,-556,86,-108
16460,IOWA,IDA,-139,-27,-46,-14,-47
16470,IOWA,IOWA,165,0,-762,-117,-204
16480,IOWA,JACKSON,473,131,-324,741,108
16490,IOWA,JASPER,"-2,442","-1,817","-2,048",-839,-368
16500,IOWA,JEFFERSON,"2,774",-930,-514,183,-146
16510,IOWA,JOHNSON,"1,111",-315,"-6,579","-5,456",-737
16520,IOWA,JONES,"-1,118",-482,-301,-122,-520
16530,IOWA,KEOKUK,-43,71,-87,-728,-31
16540,IOWA,KOSSUTH,-522,-163,-299,75,-16
16550,IOWA,LEE,"-3,594","-3,568","-4,397",882,-553
16560,IOWA,LINN,"-6,004","-5,574","-10,287","-13,759","-17,501"
16570,IOWA,LOUISA,-645,"-1,074","-1,904",277,-19
16580,IOWA,LUCAS,-139,-438,-87,-279,-100
16590,IOWA,LYON,-350,-307,-317,135,-19
16600,IOWA,MADISON,-466,-898,-423,-651,18
16610,IOWA,MAHASKA,-446,-788,-467,104,-181
16620,IOWA,MARION,"-1,127",-415,"-1,033","2,613","1,030"
16630,IOWA,MARSHALL,"-2,012","-1,735","-2,736",-9,-507
16640,IOWA,MILLS,-464,-698,"-1,363",-970,-102
16650,IOWA,MITCHELL,0,-610,-365,29,-73
16660,IOWA,MONONA,-820,-241,"-1,147",126,-187
16670,IOWA,MONROE,"-1,007",-340,-137,-29,-44
16680,IOWA,MONTGOMERY,-812,-402,-419,94,-263
16690,IOWA,MUSCATINE,"-1,179","-1,869","-2,433",414,-258
16700,IOWA,OBRIEN,-202,-86,-27,-512,-235
16710,IOWA,OSCEOLA,-470,0,0,5,0
16720,IOWA,PAGE,-836,-656,-393,204,-699
16730,IOWA,PALO ALTO,-699,-127,-107,100,-22
16740,IOWA,PLYMOUTH,-784,-37,-437,"1,148","-1,325"
16750,IOWA,POCAHONTAS,-525,-12,-526,38,-81
16760,IOWA,POLK,"-41,277","-61,126","-76,028","-38,624","-1,227"
16770,IOWA,POTTAWATTAMIE,-796,"-2,815","-11,395","-16,066","-7,277"
16780,IOWA,POWESHIEK,-757,-34,-645,162,-750
16790,IOWA,RINGGOLD,-57,0,0,-14,-4
16800,IOWA,SAC,-725,-185,-366,198,-553
16810,IOWA,SCOTT,"60,910","73,189","35,347","32,414","30,413"
16820,IOWA,SHELBY,-252,"-1,146","-1,206",-499,-476
16830,IOWA,SIOUX,-281,-262,-508,134,-76
16840,IOWA,STORY,"-4,577","-6,909","-5,193","-6,045",74
16850,IOWA,TAMA,"-1,041",-139,155,67,39
16860,IOWA,TAYLOR,-557,-354,-204,46,-70
16870,IOWA,UNION,-783,-623,-986,"1,095",-338
16880,IOWA,VAN BUREN,-56,-697,-222,85,-12
16890,IOWA,WAPELLO,"-1,810","-1,913","-1,466",620,65
16900,IOWA,WARREN,"-4,448","-5,937","-3,427","-1,715",-251
16910,IOWA,WASHINGTON,-138,317,"-1,008",-819,-5
16920,IOWA,WAYNE,-471,0,-211,95,0
16930,IOWA,WEBSTER,"-2,755","-2,124","-2,609",402,-322
16940,IOWA,WINNEBAGO,-369,"-1,466",-311,87,-71
16950,IOWA,WINNESHIEK,-60,-201,-474,186,-3
16960,IOWA,WOODBURY,"-17,356","-27,227","-34,949","-10,905","-8,940"
16970,IOWA,WORTH,-263,-323,-52,63,-3
16980,IOWA,WRIGHT,-252,-422,-360,125,-169
17000,KANSAS,ALLEN,"-3,625","-1,992","-2,903","-2,507",-984
17010,KANSAS,ANDERSON,-515,-356,0,"-2,086","-2,109"
17020,KANSAS,ATCHISON,"-2,342","-1,841","-2,295","-1,330","-2,742"
17030,KANSAS,BARBER,0,-802,"-1,180",-152,-198
17040,KANSAS,BARTON,"-2,472","-2,770","-4,478","-2,375","-2,865"
17050,KANSAS,BOURBON,"-2,202","-2,539","-1,403","-1,487","-1,202"
17060,KANSAS,BROWN,0,-300,-644,-759,"-1,121"
17070,KANSAS,BUTLER,"-11,963","-9,296","-2,321","-4,702","-2,118"
17080,KANSAS,CHASE,"-1,905","-1,115",-506,-693,-144
17090,KANSAS,CHAUTAUQUA,"-1,136",-556,"-1,479","-1,068",-59
17100,KANSAS,CHEROKEE,"-6,954","-3,082","-7,732","-3,461","-2,465"
17110,KANSAS,CHEYENNE,-129,"-1,719","-1,123",0,-99
17120,KANSAS,CLARK,0,0,0,0,0
17130,KANSAS,CLAY,"-1,776",-675,"-1,089",-579,-182
17140,KANSAS,CLOUD,-419,"-2,151","-1,275",759,"-1,347"
17150,KANSAS,COFFEY,"-1,562",-811,"-2,780",-764,"-1,042"
17160,KANSAS,COMANCHE,-544,-308,-163,0,0
17170,KANSAS,COWLEY,"-3,369","-1,752","-3,911","-2,585","-2,422"
17180,KANSAS,CRAWFORD,"-10,450","-10,457","-9,687","-8,027","-6,480"
17190,KANSAS,DECATUR,0,0,0,0,0
17200,KANSAS,DICKINSON,"-2,393",-205,-195,-88,-451
17210,KANSAS,DONIPHAN,"-5,627","-4,536","-3,727","-2,282","-2,218"
17220,KANSAS,DOUGLAS,"-4,741","-4,189","-4,747","2,914","-7,583"
17230,KANSAS,EDWARDS,0,-547,0,0,-701
17240,KANSAS,ELK,-432,0,-498,-334,-173
17250,KANSAS,ELLIS,"-3,646","-2,350","-4,948","-4,440",-621
17260,KANSAS,ELLSWORTH,0,-253,"-2,575","-1,101",-415
17270,KANSAS,FINNEY,"-1,924","-1,506","-3,682","-2,236","-4,045"
17280,KANSAS,FORD,"-2,379","-1,550","-2,464","-4,061","-3,074"
17290,KANSAS,FRANKLIN,"-6,753","-15,333","-8,604","-10,358","-14,555"
17300,KANSAS,GEARY,-791,-226,"-2,146",284,"-1,882"
17310,KANSAS,GOVE,0,-93,-81,0,-104
17320,KANSAS,GRAHAM,0,0,0,0,-239
17330,KANSAS,GRANT,-383,-407,-90,-158,-77
17340,KANSAS,GRAY,0,-389,-869,-695,"-1,124"
17350,KANSAS,GREELEY,0,0,0,0,0
17360,KANSAS,GREENWOOD,0,"-2,104","-1,822","-1,856","-2,281"
17370,KANSAS,HAMILTON,0,0,0,2,0
17380,KANSAS,HARPER,-268,0,-159,-828,-25
17390,KANSAS,HARVEY,"-8,040","-5,625","-2,372","-4,762","-2,475"
17391,KANSAS,HASKELL,403,-185,0,0,0
17410,KANSAS,HODGEMAN,0,0,0,0,0
17420,KANSAS,JACKSON,"-3,932","-1,719","-2,480",-392,"-3,092"
17430,KANSAS,JEFFERSON,"-4,010","-6,941","-4,098","-2,981","-3,515"
17440,KANSAS,JEWELL,-549,-352,-685,-183,-579
17450,KANSAS,JOHNSON,"-44,992","-35,399","-23,684","-15,529","2,591"
17451,KANSAS,KEARNY,0,0,-163,-186,0
17470,KANSAS,KINGMAN,0,-361,-953,-479,-73
17480,KANSAS,KIOWA,-195,-540,-621,-200,-182
17490,KANSAS,LABETTE,"-3,101","-2,108","-2,538","-4,398","-2,173"
17500,KANSAS,LANE,0,0,0,0,0
17510,KANSAS,LEAVENWORTH,"-1,262","-4,805","-5,058","-1,718","1,040"
17520,KANSAS,LINCOLN,-602,-290,-177,0,13
17530,KANSAS,LINN,-516,"-1,339","-2,476",-105,23
17540,KANSAS,LOGAN,0,0,-108,0,0
17550,KANSAS,LYON,"-2,050","-4,315","-12,735","-9,878","-5,162"
17560,KANSAS,MCPHERSON,"-1,396","-1,691",-912,"-3,616","-2,294"
17570,KANSAS,MARION,"-1,030","-1,474","-1,704",-140,-706
17580,KANSAS,MARSHALL,"-1,024",207,99,-86,-223
17590,KANSAS,MEADE,0,0,0,0,0
17600,KANSAS,MIAMI,"-3,946","-4,965","-3,104","-2,447",305
17610,KANSAS,MITCHELL,"-1,437",-237,-770,248,131
17620,KANSAS,MONTGOMERY,"-7,896","-6,524","-8,619","-8,764","-10,015"
17630,KANSAS,MORRIS,-387,-537,-396,0,-325
17640,KANSAS,MORTON,-106,0,0,0,0
17650,KANSAS,NEMAHA,"-1,445","-1,895","-1,341",-550,-952
17660,KANSAS,NEOSHO,"-2,892","-3,436","-3,859","-3,646","-2,840"
17670,KANSAS,NESS,-84,0,-21,0,-19
17680,KANSAS,NORTON,"-1,094",0,0,0,-166
17690,KANSAS,OSAGE,"-4,713","-3,719","-3,642","-2,604","-6,844"
17700,KANSAS,OSBORNE,-375,-501,-289,-446,-485
17710,KANSAS,OTTAWA,-703,-889,-572,-57,0
17720,KANSAS,PAWNEE,0,-787,0,0,-5
17730,KANSAS,PHILLIPS,"-1,090","-1,444",-355,-615,-593
17740,KANSAS,POTTAWATOMIE,"1,740","2,628","2,017","2,560","1,200"
17750,KANSAS,PRATT,-278,"-2,426",-583,-385,-928
17760,KANSAS,RAWLINS,-157,0,-877,-374,0
17770,KANSAS,RENO,"-16,593","-12,235","-10,560","-14,667","-9,028"
17780,KANSAS,REPUBLIC,-204,-567,-196,-97,-930
17790,KANSAS,RICE,"-2,353","-1,678","-2,014","-1,591",-618
17800,KANSAS,RILEY,"4,091","3,796","6,375","10,630","4,838"
17810,KANSAS,ROOKS,-534,-416,-221,-246,0
17820,KANSAS,RUSH,-453,-432,-234,-103,-162
17830,KANSAS,RUSSELL,"-1,680",-863,"-1,386",-891,-811
17840,KANSAS,SALINE,"-12,425","-15,444","-17,571","-13,995","-11,686"
17841,KANSAS,SCOTT,0,-319,-198,-86,0
17860,KANSAS,SEDGWICK,"-107,528","-88,916","-50,123","-56,481","-39,589"
17870,KANSAS,SEWARD,"-1,669",-728,-576,-990,"-1,199"
17880,KANSAS,SHAWNEE,"-81,206","-85,083","-71,386","-67,595","-87,014"
17890,KANSAS,SHERIDAN,0,0,0,0,0
17900,KANSAS,SHERMAN,-636,"-1,764","-1,454",-708,-365
17910,KANSAS,SMITH,-443,-76,-568,0,0
17920,KANSAS,STAFFORD,"-1,478","-1,055",0,-419,-796
17921,KANSAS,STANTON,0,-482,0,0,0
17940,KANSAS,STEVENS,0,-35,0,-376,-746
17950,KANSAS,SUMNER,"-2,958",-318,"-1,200","-4,467","-1,318"
17960,KANSAS,THOMAS,-670,-812,-320,"-1,029",-488
17970,KANSAS,TREGO,-89,-314,0,-82,-112
17980,KANSAS,WABAUNSEE,"-4,905","-3,278","-1,659","-3,264","-2,520"
17981,KANSAS,WALLACE,-328,76,0,-753,0
17982,KANSAS,WASHINGTON,-683,-681,-479,-365,-358
17983,KANSAS,WICHITA,0,-777,0,0,0
17984,KANSAS,WILSON,"-2,022","-1,588","-1,025",-762,-948
17985,KANSAS,WOODSON,-533,"-1,200",-375,"-1,175",-251
17986,KANSAS,WYANDOTTE,"-26,338","-29,455","-17,991","-16,036","3,319"
18000,KENTUCKY,ADAIR,"-1,418","-1,432","-1,101",-825,-945
18010,KENTUCKY,ALLEN,-805,778,"-1,702",-456,"2,311"
18020,KENTUCKY,ANDERSON,"-1,413",-455,-435,"-1,429","1,247"
18030,KENTUCKY,BALLARD,-169,-529,-262,"-1,464",-431
18040,KENTUCKY,BARREN,"-3,611",-776,"-1,336","-1,797","-2,159"
18050,KENTUCKY,BATH,-110,-2,-215,-753,-70
18060,KENTUCKY,BELL,"-3,760","-5,880","-4,146","-4,707",-712
18070,KENTUCKY,BOONE,"-5,233","-10,135",-788,"-2,855","-2,049"
18080,KENTUCKY,BOURBON,-349,-376,-711,-657,-411
18090,KENTUCKY,BOYD,"-5,518","-1,491",-502,"3,238","-4,438"
18100,KENTUCKY,BOYLE,"-1,526",-381,"-1,270","-3,335",-603
18110,KENTUCKY,BRACKEN,-241,-459,-109,-297,-180
18120,KENTUCKY,BREATHITT,"-1,182","-1,407","-1,260","-1,872",-518
18130,KENTUCKY,BRECKINRIDGE,"-1,023","-4,138",-897,"-5,048","-7,602"
18140,KENTUCKY,BULLITT,"-3,901","-5,744","-6,235","-4,346","-3,761"
18150,KENTUCKY,BUTLER,"3,165","3,821","2,681","2,397","2,486"
18160,KENTUCKY,CALDWELL,-668,"-1,859",-132,"-1,090",-334
18170,KENTUCKY,CALLOWAY,-253,-366,"-1,041","-3,478","-1,834"
18180,KENTUCKY,CAMPBELL,"-2,237","-7,323",-169,"-1,461","-1,107"
18190,KENTUCKY,CARLISLE,-456,-383,-691,-611,-315
18191,KENTUCKY,CARROLL,-284,"-1,836","-1,174",-541,-576
18210,KENTUCKY,CARTER,-813,"-1,568",-722,-200,-582
18220,KENTUCKY,CASEY,-196,-887,-301,-334,-214
18230,KENTUCKY,CHRISTIAN,"-10,366","-15,659","-26,596","-25,844","-11,057"
18240,KENTUCKY,CLARK,-463,734,-219,"-1,139",-828
18250,KENTUCKY,CLAY,"-1,230","-1,440","-2,307","-1,945",-559
18260,KENTUCKY,CLINTON,"-2,897",-172,-772,"-1,378","-1,035"
18270,KENTUCKY,CRITTENDEN,-454,-707,-680,"-1,018",-398
18271,KENTUCKY,CUMBERLAND,-250,-117,-598,"-1,462",-738
18290,KENTUCKY,DAVIESS,"-21,094","-25,001","-15,088","-7,047","17,655"
18291,KENTUCKY,EDMONSON,"-1,429","-5,962","-1,169","-2,068",-542
18310,KENTUCKY,ELLIOTT,-83,-582,-42,-795,-324
18320,KENTUCKY,ESTILL,-624,-929,-484,"-1,488",-124
18330,KENTUCKY,FAYETTE,"-5,115","-3,395","-4,113","-12,337","-6,751"
18340,KENTUCKY,FLEMING,-260,"-1,301","-1,050",-758,-364
18350,KENTUCKY,FLOYD,"-1,761","-4,103","-2,853","-3,630","-1,915"
18360,KENTUCKY,FRANKLIN,"-11,742","-15,056","-18,395","-15,624","-1,053"
18361,KENTUCKY,FULTON,"-1,029",-336,-741,"-1,884",-841
18362,KENTUCKY,GALLATIN,-79,-540,-129,-682,-103
18390,KENTUCKY,GARRARD,-316,-711,"-1,016",-446,-25
18400,KENTUCKY,GRANT,"-1,554","-2,126",-202,-827,-217
18410,KENTUCKY,GRAVES,"-1,771","-2,426","-1,945","-3,747","-1,524"
18420,KENTUCKY,GRAYSON,"-2,470","-4,560","-4,969","-4,603","-4,684"
18421,KENTUCKY,GREEN,-180,"-1,402","-1,852",-980,-570
18440,KENTUCKY,GREENUP,"-10,509","-7,932","-1,927","5,320","-3,149"
18450,KENTUCKY,HANCOCK,-621,"-2,753",-558,-377,494
18460,KENTUCKY,HARDIN,"-35,547","-66,952","-56,578","-48,454","-31,264"
18470,KENTUCKY,HARLAN,"-3,277","-1,966","-2,060","-2,330",-583
18480,KENTUCKY,HARRISON,-690,"-1,519",-818,"-1,297",-504
18490,KENTUCKY,HART,"-1,039","-1,660",-708,"-2,974","-1,244"
18500,KENTUCKY,HENDERSON,"2,908","6,194",334,"4,451","5,139"
18510,KENTUCKY,HENRY,-752,-509,"-1,829",-695,-590
18511,KENTUCKY,HICKMAN,-457,-636,-250,-14,-12
18530,KENTUCKY,HOPKINS,"-1,992","-4,083","-4,272","-4,813","-1,492"
18540,KENTUCKY,JACKSON,-550,-961,-274,-544,-15
18550,KENTUCKY,JEFFERSON,"-93,934","-81,579","-83,527","-62,446","-19,065"
18560,KENTUCKY,JESSAMINE,-636,-354,"-1,340","-2,175","-1,086"
18570,KENTUCKY,JOHNSON,"-1,319",-660,"-1,467",-377,-447
18580,KENTUCKY,KENTON,"-6,166","-14,071",-210,"-4,261","-1,215"
18590,KENTUCKY,KNOTT,"-2,098","-1,224",-895,-573,-416
18600,KENTUCKY,KNOX,-862,"-1,581","-1,286","-1,556",-351
18610,KENTUCKY,LARUE,"-5,574","-8,128","-6,390","-5,426","-4,994"
18620,KENTUCKY,LAUREL,-723,"-1,896","-1,249","-2,170",-892
18630,KENTUCKY,LAWRENCE,-825,-736,-346,-743,-668
18640,KENTUCKY,LEE,-592,-908,"-1,081",23,-247
18650,KENTUCKY,LESLIE,0,-334,-553,-988,-382
18660,KENTUCKY,LETCHER,"-1,261","-1,576","-2,116","-2,063",-259
18670,KENTUCKY,LEWIS,-974,"-1,315",-971,-298,-376
18680,KENTUCKY,LINCOLN,"-1,715","-1,168","-1,596","-2,142",-333
18690,KENTUCKY,LIVINGSTON,-437,-605,-215,-950,-451
18700,KENTUCKY,LOGAN,"-1,104","-1,016",-983,"-1,122",209
18710,KENTUCKY,LYON,-158,-866,"-1,241",-382,-349
18720,KENTUCKY,MC CRACKEN,"-6,180","-5,878","-4,442","-6,795","-3,311"
18730,KENTUCKY,MC CREARY,"-1,914",-907,-658,-650,-733
18740,KENTUCKY,MC LEAN,"-3,877","-2,264",-733,-334,723
18750,KENTUCKY,MADISON,"-1,968","-2,271","-2,594","-4,075","-1,360"
18760,KENTUCKY,MAGOFFIN,"-1,619","-2,716","-1,046","-1,619",-293
18770,KENTUCKY,MARION,"-5,073","-3,176","-1,663","-3,003",-822
18780,KENTUCKY,MARSHALL,"-1,193","-1,538","-1,368","-3,497",293
18790,KENTUCKY,MARTIN,294,-347,-404,-966,-135
18800,KENTUCKY,MASON,"-1,159","-1,429",-778,"-1,002","-1,019"
18801,KENTUCKY,MEADE,"-10,747","-5,842","-6,522","-12,850","-6,925"
18802,KENTUCKY,MENIFEE,"-1,052",-227,8,-109,-156
18830,KENTUCKY,MERCER,-600,"-1,301",-683,-645,-187
18831,KENTUCKY,METCALFE,"-2,044",-956,"-1,897",-735,-658
18850,KENTUCKY,MONROE,"-1,653","-1,346","-1,027","-1,538","-1,086"
18860,KENTUCKY,MONTGOMERY,-828,-340,-547,-534,-732
18861,KENTUCKY,MORGAN,-799,-488,-221,-320,-210
18880,KENTUCKY,MUHLENBERG,"-1,898","-3,005","-3,784","-2,166","1,986"
18890,KENTUCKY,NELSON,"-16,675","-21,755","-21,695","-25,254","-17,038"
18900,KENTUCKY,NICHOLAS,-248,"-1,617",-241,-264,-272
18910,KENTUCKY,OHIO,799,"-1,092","-3,706","-2,115",750
18920,KENTUCKY,OLDHAM,"-1,426","-2,658","-2,322","-2,728",-251
18930,KENTUCKY,OWEN,-216,-247,-729,-461,-372
18931,KENTUCKY,OWSLEY,-354,-370,-354,-723,-102
18932,KENTUCKY,PENDLETON,"-1,751","-1,087",-77,-715,-256
18960,KENTUCKY,PERRY,"-1,571","-3,275","-2,127","-3,316",-412
18970,KENTUCKY,PIKE,"-5,410","-4,965","-4,372","-4,399","-1,794"
18971,KENTUCKY,POWELL,-620,-692,-161,-889,-523
18972,KENTUCKY,PULASKI,"-2,326","-2,765","-4,303","-5,691","-2,005"
18973,KENTUCKY,ROBERTSON,0,-173,-59,-85,-70
18974,KENTUCKY,ROCKCASTLE,-501,"-1,032","-1,376","-1,803",-859
18975,KENTUCKY,ROWAN,-857,-957,"-1,254","-1,828",-342
18976,KENTUCKY,RUSSELL,"-1,202",-800,801,-934,-463
18977,KENTUCKY,SCOTT,-294,-446,-16,"-2,605",-195
18978,KENTUCKY,SHELBY,"-4,862","-2,429","-2,960","-1,427",-455
18979,KENTUCKY,SIMPSON,"-2,742","-2,404","-1,536","-2,485",-944
18980,KENTUCKY,SPENCER,"-3,350","-2,226",-936,-474,-146
18981,KENTUCKY,TAYLOR,"-3,907","-7,129","-2,082","-5,309","-2,135"
18982,KENTUCKY,TODD,"-1,691","-2,486","-3,490",-759,-320
18983,KENTUCKY,TRIGG,-212,"-2,591",-641,"-2,508","-2,689"
18984,KENTUCKY,TRIMBLE,"-1,141",-204,"-1,009",-693,"-1,061"
18985,KENTUCKY,UNION,888,"-1,110",-86,-66,420
18986,KENTUCKY,WARREN,"-16,304","-31,334","-22,587","-14,866","-8,676"
18987,KENTUCKY,WASHINGTON,-672,"-1,795","-1,004",-681,-75
18988,KENTUCKY,WAYNE,-398,"-1,977",-335,-845,-210
18989,KENTUCKY,WEBSTER,-178,"-2,137","-2,767","-1,700",184
18990,KENTUCKY,WHITLEY,"-4,145","-6,632","-5,525","-4,166",-863
18991,KENTUCKY,WOLFE,-546,-431,-658,-954,-144
18992,KENTUCKY,WOODFORD,-582,-113,-51,-760,-141
19000,LOUISIANA,ACADIA,"8,592",669,"2,210","5,750","3,619"
19010,LOUISIANA,ALLEN,"-8,686","-9,322","-7,879","-6,262","-4,406"
19020,LOUISIANA,ASCENSION,"-2,947","-8,398","-5,533","-1,311","-3,432"
19030,LOUISIANA,ASSUMPTION,"-10,274","-3,617","-4,857","-7,253","-3,131"
19040,LOUISIANA,AVOYELLES,"-16,355","-14,167","-8,329","-31,253","-10,122"
19050,LOUISIANA,BEAUREGARD,"-19,327","-20,471","-11,714","-8,461","-12,456"
19060,LOUISIANA,BIENVILLE,"-10,274","-10,605","-9,886","-15,660","-9,336"
19070,LOUISIANA,BOSSIER,"-4,959","-8,357","-11,016","-6,883","2,744"
19080,LOUISIANA,CADDO,"-28,239","-54,871","-39,129","-20,579","4,494"
19090,LOUISIANA,CALCASIEU,"-46,409","-65,964","-31,419","-22,268","-33,994"
19100,LOUISIANA,CALDWELL,"-5,858","-6,604","-2,896","-4,213","-1,049"
19110,LOUISIANA,CAMERON,0,0,0,-114,-67
19120,LOUISIANA,CATAHOULA,"-3,128","-5,355","-3,565","-2,587","-4,269"
19130,LOUISIANA,CLAIBORNE,"-10,404","-7,656","-14,290","-15,809","-5,102"
19140,LOUISIANA,CONCORDIA,"-4,964","-8,616","-13,114","-19,981","-17,477"
19150,LOUISIANA,DE SOTO,-809,"-5,240","-1,775","-1,134",-457
19160,LOUISIANA,E. BATON ROUGE,"-74,169","-164,215","-95,355","-21,025","-1,563"
19170,LOUISIANA,EAST CARROLL,"-2,519","-2,877","-2,991","-4,283","-1,888"
19180,LOUISIANA,EAST FELICIANA,"-3,180","-8,405","-3,850","-1,236",-29
19190,LOUISIANA,EVANGELINE,"-11,449","-9,887","-17,438","-18,386","-12,861"
19200,LOUISIANA,FRANKLIN,"-13,759","-15,232","-12,047","-10,286","-6,644"
19210,LOUISIANA,GRANT,-908,434,"1,884","7,178","6,552"
19220,LOUISIANA,IBERIA,"3,759","6,800","9,876","13,464","15,739"
19230,LOUISIANA,IBERVILLE,"-5,620","-25,293","-14,501","-1,569",190
19240,LOUISIANA,JACKSON,"-11,987","-11,801","-15,012","-7,824","-7,502"
19250,LOUISIANA,JEFFERSON,"-70,509","-84,715","-72,194","-46,259","-19,483"
19260,LOUISIANA,JEFFRSON DAVIS,"-3,777","-11,948","-10,196","-10,574","-6,704"
19270,LOUISIANA,LAFAYETTE,"-35,547","-29,300","-23,845","-31,023",-308
19280,LOUISIANA,LAFOURCHE,"-21,191","-25,994","-35,781","-20,441","-13,838"
19290,LOUISIANA,LA SALLE,"-3,360","-3,984","-7,288","-5,727","-4,710"
19300,LOUISIANA,LINCOLN,"-16,029","-18,556","-16,223","-17,894","-12,881"
19310,LOUISIANA,LIVINGSTON,"-6,679","-12,017","-11,905","-2,965",393
19320,LOUISIANA,MADISON,"-1,912","-2,242","-3,443","-2,865","-4,762"
19330,LOUISIANA,MOREHOUSE,"-27,853","-14,856","-17,726","-16,358","-12,606"
19340,LOUISIANA,NATCHITOCHES,"-16,083","-16,675","-18,802","-18,314","-9,575"
19350,LOUISIANA,ORLEANS,"-43,266","-48,468","-39,584","-24,888","-18,207"
19360,LOUISIANA,OUACHITA,"-26,185","-49,108","-36,356","-10,469","4,113"
19370,LOUISIANA,PLAQUEMINES,"-3,846","-3,313","-2,869","-1,231",-237
19380,LOUISIANA,POINTE COUPEE,"-3,849","-6,004","-3,668",-699,-73
19390,LOUISIANA,RAPIDES,"5,453","2,251","-3,312","14,455","20,568"
