DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,
CODE,STATE,COUNTY,PART B  2010,PART B  2011,PART B  2012,PART B  2013,PART B  2014
06160,COLORADO,DOLORES,654,851,718,516,328
06170,COLORADO,DOUGLAS,"29,152","30,010","18,950","19,633","9,335"
06180,COLORADO,EAGLE,"4,643","3,329","2,725","3,200","1,896"
06190,COLORADO,ELBERT,"7,041","9,697","5,779","4,976","2,276"
06200,COLORADO,EL PASO,"226,737","225,972","142,963","154,519","81,902"
06210,COLORADO,FREMONT,"28,599","29,408","18,244","20,726","10,464"
06220,COLORADO,GARFIELD,"11,851","12,487","7,911","8,459","4,364"
06230,COLORADO,GILPIN,"1,146","1,178",846,970,580
06240,COLORADO,GRAND,"3,198","3,223","2,606","1,963",861
06250,COLORADO,GUNNISON,"3,470","2,763","1,788","1,586","1,216"
06260,COLORADO,HINSDALE,366,177,180,219,33
06270,COLORADO,HUERFANO,"4,894","5,700","3,132","3,194","1,694"
06280,COLORADO,JACKSON,632,743,118,424,115
06290,COLORADO,JEFFERSON,"152,185","149,633","91,203","101,412","51,139"
06300,COLORADO,KIOWA,664,725,317,309,234
06310,COLORADO,KIT CARSON,"1,902","1,509","2,372","2,890",815
06320,COLORADO,LAKE,"2,228","3,100","1,604","1,867","1,039"
06330,COLORADO,LA PLATA,"13,555","17,312","12,831","12,969","6,681"
06340,COLORADO,LARIMER,"111,530","111,628","61,683","69,785","34,753"
06350,COLORADO,LAS ANIMAS,"7,537","7,455","5,441","6,170","3,457"
06360,COLORADO,LINCOLN,"2,747","2,489","1,410","1,181",733
06370,COLORADO,LOGAN,"9,905","10,299","6,684","6,300","3,650"
06380,COLORADO,MESA,"50,747","52,715","33,044","35,113","19,181"
06390,COLORADO,MINERAL,*,*,*,*,*
06400,COLORADO,MOFFAT,"3,924","4,272","2,852","2,946","1,766"
06410,COLORADO,MONTEZUMA,"9,796","9,649","5,735","5,995","3,326"
06420,COLORADO,MONTROSE,"17,200","17,670","11,476","11,779","6,815"
06430,COLORADO,MORGAN,"10,723","11,545","6,563","7,156","3,681"
06440,COLORADO,OTERO,"13,153","13,300","8,843","7,829","4,389"
06450,COLORADO,OURAY,670,876,823,750,358
06460,COLORADO,PARK,"5,160","6,818","3,919","3,836","1,846"
06470,COLORADO,PHILLIPS,"1,845",982,"1,015",803,197
06480,COLORADO,PITKIN,640,896,728,704,331
06490,COLORADO,PROWERS,"4,016","4,376","3,341","3,306","1,516"
06500,COLORADO,PUEBLO,"124,060","123,748","76,260","82,528","41,280"
06510,COLORADO,RIO BLANCO,"2,175","1,762",984,928,514
06520,COLORADO,RIO GRANDE,"4,702","5,055","3,324","3,369","1,458"
06530,COLORADO,ROUTT,"3,397","4,971","2,838","4,121","2,168"
06540,COLORADO,SAGUACHE,"1,887","2,379","1,528","1,704",795
06550,COLORADO,SAN JUAN,*,*,*,*,*
06560,COLORADO,SAN MIGUEL,366,677,878,471,319
06570,COLORADO,SEDGWICK,"1,448",563,421,625,363
06580,COLORADO,SUMMIT,"2,700","4,637","1,700","2,002","1,030"
06590,COLORADO,TELLER,"11,528","10,019","6,860","8,526","3,964"
06600,COLORADO,WASHINGTON,"1,978","1,374",521,586,336
06610,COLORADO,WELD,"90,564","89,301","54,763","59,622","30,115"
06620,COLORADO,YUMA,"4,131","3,130","2,175","1,588",958
06630,COLORADO,BROOMFIELD,"10,083","11,265","6,711","7,816","4,039"
07000,CONNECTICUT,FAIRFIELD,"-444,338","-338,971","100,072","101,813","46,013"
07010,CONNECTICUT,HARTFORD,"-581,692","-458,009","112,818","114,776","49,923"
07020,CONNECTICUT,LITCHFIELD,"-145,773","-112,756","29,063","28,880","11,931"
07030,CONNECTICUT,MIDDLESEX,"-99,085","-80,343","20,962","19,299","8,758"
07040,CONNECTICUT,NEW HAVEN,"-625,024","-505,553","125,604","123,369","55,736"
07050,CONNECTICUT,NEW LONDON,"-204,533","-163,508","34,200","36,075","15,677"
07060,CONNECTICUT,TOLLAND,"-68,134","-59,173","14,422","15,701","6,465"
07070,CONNECTICUT,WINDHAM,"-91,259","-78,217","14,217","13,854","5,837"
08000,DELAWARE,KENT,"57,955","97,052","90,890","93,463","50,069"
08010,DELAWARE,NEW CASTLE,"132,499","220,585","225,076","224,073","116,024"
08020,DELAWARE,SUSSEX,"92,266","119,678","98,070","99,517","52,378"
09000,DISTRICT OF COLUMBIA,THE DISTRICT,"97,652","96,008","202,639","209,660","98,771"
10000,FLORIDA,ALACHUA,"-145,470","-174,974","-118,012","-122,501","-61,174"
10010,FLORIDA,BAKER,"-28,609","-32,765","-22,670","-21,016","-9,441"
10020,FLORIDA,BAY,"-197,453","-238,730","-158,984","-156,933","-81,479"
10030,FLORIDA,BRADFORD,"-25,629","-31,190","-20,820","-18,863","-8,993"
10040,FLORIDA,BREVARD,"-428,093","-538,950","-357,625","-355,538","-178,016"
10050,FLORIDA,BROWARD,"-751,544","-1,025,956","-866,805","-848,376","-427,167"
10060,FLORIDA,CALHOUN,"-12,221","-12,969","-7,157","-6,271","-3,660"
10070,FLORIDA,CHARLOTTE,"-136,011","-181,560","-121,317","-116,503","-59,187"
10080,FLORIDA,CITRUS,"-133,654","-162,218","-103,904","-101,832","-48,889"
10090,FLORIDA,CLAY,"-115,395","-139,944","-94,981","-96,259","-47,444"
10100,FLORIDA,COLLIER,"-105,374","-195,565","-176,509","-176,758","-89,699"
