AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,
16750,IOWA                     ,POCAHONTAS,"-21,605","-19,520","-16,224","-15,548",-246,,,,,
16760,IOWA                     ,POLK,"-457,427","-596,344","-571,011","-680,930","-492,640",,,,,
16770,IOWA                     ,POTTAWATTAMIE,"68,325","7,265","-14,308","-128,196","-134,648",,,,,
16780,IOWA                     ,POWESHIEK,"-55,646","-78,429","-84,938","-100,265","-88,939",,,,,
16790,IOWA                     ,RINGGOLD,"-5,723","-6,524","-8,471","-7,044","-4,528",,,,,
16800,IOWA                     ,SAC,"-26,942","-11,976","-18,290","-20,624","-1,066",,,,,
16810,IOWA                     ,SCOTT,"585,087","756,303","665,738","382,561","407,717",,,,,
16820,IOWA                     ,SHELBY,"-13,101","-10,097","-12,769","-23,292","-12,322",,,,,
16830,IOWA                     ,SIOUX,"36,375","34,151","-4,123","-10,957","-2,016",,,,,
16840,IOWA                     ,STORY,"-45,383","-98,627","-184,011","-200,362","-90,697",,,,,
16850,IOWA                     ,TAMA,"-35,650","-44,096","-27,467","-36,482","-18,125",,,,,
16860,IOWA                     ,TAYLOR,"-11,965","2,415","-2,803","-10,725","-4,003",,,,,
16870,IOWA                     ,UNION,"-12,658","-12,931","-12,179","-12,211","-7,338",,,,,
16880,IOWA                     ,VAN BUREN,"-7,275","-3,023","-3,568","-11,708","-3,402",,,,,
16890,IOWA                     ,WAPELLO,"-135,061","-127,706","-51,299","-56,217","-7,570",,,,,
16900,IOWA                     ,WARREN,"-54,096","-70,044","-71,913","-84,548","-62,425",,,,,
16910,IOWA                     ,WASHINGTON,"24,293","19,541","3,478","-33,327","-22,067",,,,,
16920,IOWA                     ,WAYNE,"-9,782","-8,360","-12,001","-8,986","-4,476",,,,,
16930,IOWA                     ,WEBSTER,"-89,746","-137,967","-142,460","-139,637","-24,816",,,,,
16940,IOWA                     ,WINNEBAGO,"-106,277","-35,913","6,954","4,709","7,064",,,,,
16950,IOWA                     ,WINNESHIEK,"-8,722","-7,863","1,649","3,777","-18,123",,,,,
16960,IOWA                     ,WOODBURY,"52,653","19,621","-63,864","-122,868","-30,753",,,,,
16970,IOWA                     ,WORTH,"-65,664","-23,212","3,300","2,789","6,509",,,,,
16980,IOWA                     ,WRIGHT,"-56,843","-33,518","-13,081","-14,331","-1,821",,,,,
17000,KANSAS                   ,ALLEN,"-32,140","-23,524","-20,274","-16,092","-11,654",,,,,
17010,KANSAS                   ,ANDERSON,"-22,425","-23,982","-21,053","-20,008","-16,458",,,,,
17020,KANSAS                   ,ATCHISON,"-18,193","-15,804","-13,234","-9,122","-5,405",,,,,
17030,KANSAS                   ,BARBER,"-19,097","-19,332","-16,728","-11,843","-9,035",,,,,
17040,KANSAS                   ,BARTON,"-99,189","-121,491","-80,475","-73,684","-46,270",,,,,
17050,KANSAS                   ,BOURBON,"-51,247","-47,575","-96,616","-96,590","-68,573",,,,,
17060,KANSAS                   ,BROWN,"-7,629","-13,348","-11,709","-8,072","-8,955",,,,,
17070,KANSAS                   ,BUTLER,"-191,741","-229,343","-163,056","-94,502","-88,379",,,,,
17080,KANSAS                   ,CHASE,"-3,025","-9,076","-3,954","-3,556","-3,404",,,,,
17090,KANSAS                   ,CHAUTAUQUA,"-22,809","-23,347","-21,903","-20,953","-8,874",,,,,
17100,KANSAS                   ,CHEROKEE,"-105,096","10,170","6,857","21,063","73,462",,,,,
17110,KANSAS                   ,CHEYENNE,"-2,835","-3,679","-2,988","-1,450",-177,,,,,
17120,KANSAS                   ,CLARK,"-8,290","-8,867","-5,899","-3,542","-1,785",,,,,
17130,KANSAS                   ,CLAY,"-3,200","5,095","12,997","21,027","5,716",,,,,
17140,KANSAS                   ,CLOUD,"-28,806","-25,728","-12,335","-16,046","-9,573",,,,,
17150,KANSAS                   ,COFFEY,"-26,081","-38,224","-23,790","-25,872","-21,444",,,,,
17160,KANSAS                   ,COMANCHE,"-5,226","-8,895","-5,395","-4,534","-3,003",,,,,
17170,KANSAS                   ,COWLEY,"-76,004","-99,595","-75,054","-52,622","-39,352",,,,,
17180,KANSAS                   ,CRAWFORD,"-214,023","-57,260","-59,493","-18,757","64,922",,,,,
17190,KANSAS                   ,DECATUR,"-5,649","-5,726","-2,297","-1,003","-1,691",,,,,
17200,KANSAS                   ,DICKINSON,"-60,119","-19,969","-4,180","-7,444","-3,740",,,,,
17210,KANSAS                   ,DONIPHAN,"-23,277","-13,368","-10,084","-6,048","1,032",,,,,
17220,KANSAS                   ,DOUGLAS,"-131,949","-163,736","-118,440","-132,367","-88,970",,,,,
17230,KANSAS                   ,EDWARDS,"-12,814","-12,699","-11,787","-10,378","-5,332",,,,,
17240,KANSAS                   ,ELK,"-14,032","-15,024","-11,284","-8,692","-5,878",,,,,
17250,KANSAS                   ,ELLIS,"-27,635","-36,198","-51,935","-31,568","-2,741",,,,,
17260,KANSAS                   ,ELLSWORTH,"-22,506","-22,730","-10,610","-10,237","-7,488",,,,,
17270,KANSAS                   ,FINNEY,"-130,808","-132,175","-51,495","-51,370","-28,651",,,,,
17280,KANSAS                   ,FORD,"-65,554","-55,965","-49,708","-33,546","-24,074",,,,,
17290,KANSAS                   ,FRANKLIN,"-77,812","-105,518","-94,359","-90,750","-74,671",,,,,
17300,KANSAS                   ,GEARY,"-138,609","79,554","102,961","104,501","110,567",,,,,
17310,KANSAS                   ,GOVE,"-4,595","-5,631","-4,856","-3,805","-1,398",,,,,
17320,KANSAS                   ,GRAHAM,"-10,381","-12,852","-9,742","-8,013","-2,581",,,,,
17330,KANSAS                   ,GRANT,"-25,369","-21,083","-12,207","-10,647","-7,569",,,,,
17340,KANSAS                   ,GRAY,"-18,111","-18,341","-12,153","-9,396","-7,209",,,,,
17350,KANSAS                   ,GREELEY,"-7,467","-7,713","-5,983","-4,382","-2,815",,,,,
17360,KANSAS                   ,GREENWOOD,"-31,674","-32,223","-23,756","-13,214","-15,394",,,,,
17370,KANSAS                   ,HAMILTON,"-10,947","-12,133","-6,014","-4,932","-2,881",,,,,
17380,KANSAS                   ,HARPER,"-18,849","-21,075","-12,825","-11,557","-12,748",,,,,
17390,KANSAS                   ,HARVEY,"-126,801","-153,802","-113,415","-59,143","-58,189",,,,,
17391,KANSAS                   ,HASKELL,"-10,958","-12,422","-5,588","-6,345","-4,025",,,,,
17410,KANSAS                   ,HODGEMAN,"-5,558","-6,578","-4,265","-2,678","-1,813",,,,,
17420,KANSAS                   ,JACKSON,"-3,234","-17,947","-13,568","-13,916","-22,272",,,,,
17430,KANSAS                   ,JEFFERSON,"-14,140","-33,409","-24,273","-24,877","-28,118",,,,,
17440,KANSAS                   ,JEWELL,"-7,170","-6,710","-6,980","-4,909","-2,912",,,,,
17450,KANSAS                   ,JOHNSON,"-342,236","-523,866","-490,840","-497,414","-347,537",,,,,
17451,KANSAS                   ,KEARNY,"-12,697","-11,352","-3,860","-3,465","-2,121",,,,,
17470,KANSAS                   ,KINGMAN,"-25,045","-29,336","-23,527","-12,350","-7,321",,,,,
17480,KANSAS                   ,KIOWA,"-11,027","-10,384","-6,518","-6,934","-4,169",,,,,
17490,KANSAS                   ,LABETTE,"-180,734","-39,367","-1,990","-17,205","48,749",,,,,
17500,KANSAS                   ,LANE,"-6,153","-7,186","-4,816","-2,687","-1,685",,,,,
17510,KANSAS                   ,LEAVENWORTH,"-67,971","-98,669","-95,343","-94,548","-63,206",,,,,
17520,KANSAS                   ,LINCOLN,"-16,733","-13,050","-9,865","-10,847","-6,482",,,,,
17530,KANSAS                   ,LINN,"-18,593","-24,208","-28,727","-27,295","-16,708",,,,,
17540,KANSAS                   ,LOGAN,"-7,329","-8,234","-6,814","-7,800","-3,425",,,,,
17550,KANSAS                   ,LYON,"-58,877","-74,857","-50,728","-51,899","-44,030",,,,,
17560,KANSAS                   ,MCPHERSON,"-111,538","-118,786","-75,521","-63,133","-38,719",,,,,
17570,KANSAS                   ,MARION,"-48,020","-54,345","-40,629","-24,592","-21,803",,,,,
17580,KANSAS                   ,MARSHALL,"-4,456","-4,883",-167,-735,"-6,708",,,,,
17590,KANSAS                   ,MEADE,"-24,939","-18,131","-13,649","-9,029","-5,660",,,,,
17600,KANSAS                   ,MIAMI,"-27,265","-45,336","-39,585","-34,854","-24,226",,,,,
17610,KANSAS                   ,MITCHELL,"-20,195","-17,328","-8,259","-6,389","-4,447",,,,,
17620,KANSAS                   ,MONTGOMERY,"-149,721","-144,444","-116,270","-102,481","-47,106",,,,,
17630,KANSAS                   ,MORRIS,"-4,674","-1,147","9,832","4,739","2,810",,,,,
17640,KANSAS                   ,MORTON,"-14,303","-11,819","-7,074","-8,682","-6,873",,,,,
17650,KANSAS                   ,NEMAHA,"-7,259","-17,225","-13,897","-11,732","-14,990",,,,,
17660,KANSAS                   ,NEOSHO,"-70,386","-30,366","-16,938","-19,119",-592,,,,,
17670,KANSAS                   ,NESS,"-8,529","-9,238","-9,146","-5,442","-2,604",,,,,
17680,KANSAS                   ,NORTON,"-6,100","-5,183","-6,228","-3,755","-1,337",,,,,
17690,KANSAS                   ,OSAGE,"-12,046","-35,573","-25,222","-19,751","-30,876",,,,,
17700,KANSAS                   ,OSBORNE,"-15,419","-13,749","-9,991","-7,622","-3,505",,,,,
17710,KANSAS                   ,OTTAWA,"-24,176","-18,218","-9,810","-12,535","-6,085",,,,,
17720,KANSAS                   ,PAWNEE,"-14,688","-13,980","-9,733","-8,181","-3,735",,,,,
17730,KANSAS                   ,PHILLIPS,"-5,915","-6,122","-8,765","-5,299",-471,,,,,
17740,KANSAS                   ,POTTAWATOMIE,"-39,282","14,815","25,347","30,842","13,427",,,,,
17750,KANSAS                   ,PRATT,"-38,757","-49,109","-38,770","-32,855","-20,741",,,,,
17760,KANSAS                   ,RAWLINS,"-1,869","-4,513","-4,283","-1,637",-286,,,,,
17770,KANSAS                   ,RENO,"-216,227","-251,728","-181,165","-111,447","-76,582",,,,,
17780,KANSAS                   ,REPUBLIC,"-10,330","-5,188","-5,643","-4,721","-3,529",,,,,
17790,KANSAS                   ,RICE,"-33,915","-41,796","-26,619","-17,207","-14,746",,,,,
17800,KANSAS                   ,RILEY,"64,701","75,088","99,771","96,548","42,940",,,,,
17810,KANSAS                   ,ROOKS,"-9,058","-9,572","-11,889","-7,550","-1,690",,,,,
17820,KANSAS                   ,RUSH,"-8,663","-9,366","-11,146","-9,082","-2,994",,,,,
17830,KANSAS                   ,RUSSELL,"-24,412","-25,263","-23,450","-19,172","-4,177",,,,,
17840,KANSAS                   ,SALINE,"-257,117","-224,948","-94,397","-106,201","-65,667",,,,,
17841,KANSAS                   ,SCOTT,"-6,769","-6,971","-3,449","-2,075","-1,651",,,,,
17860,KANSAS                   ,SEDGWICK,"-966,872","-1,042,237","-785,694","-425,935","-416,838",,,,,
17870,KANSAS                   ,SEWARD,"-47,890","-46,904","-34,514","-32,288","-19,425",,,,,
17880,KANSAS                   ,SHAWNEE,"-65,824","-305,367","-225,872","-175,372","-317,532",,,,,
17890,KANSAS                   ,SHERIDAN,"-5,311","-5,501","-4,930","-4,560","-1,556",,,,,
17900,KANSAS                   ,SHERMAN,"-9,286","-10,436","-11,101","-11,029","-4,867",,,,,
17910,KANSAS                   ,SMITH,"-3,024","-7,189","-6,682","-8,610","-2,584",,,,,
17920,KANSAS                   ,STAFFORD,"-21,865","-24,438","-21,235","-15,798","-9,716",,,,,
17921,KANSAS                   ,STANTON,"-8,596","-6,606","-3,288","-3,163","-1,849",,,,,
17940,KANSAS                   ,STEVENS,"-18,948","-16,019","-12,053","-9,358","-9,535",,,,,
17950,KANSAS                   ,SUMNER,"-89,806","-101,356","-77,358","-45,094","-42,422",,,,,
17960,KANSAS                   ,THOMAS,"-7,246","-12,294","-13,752","-10,415","-6,009",,,,,
17970,KANSAS                   ,TREGO,"-12,339","-12,196","-10,434","-8,632","-3,417",,,,,
17980,KANSAS                   ,WABAUNSEE,"-8,766","-4,171",825,"1,029","-5,099",,,,,
17981,KANSAS                   ,WALLACE,"-4,729","-9,271","-5,763","-6,239","-2,845",,,,,
17982,KANSAS                   ,WASHINGTON,"-3,792","-5,398","3,088","2,070",-538,,,,,
17983,KANSAS                   ,WICHITA,"-7,579","-7,531","-4,108","-2,918",-926,,,,,
17984,KANSAS                   ,WILSON,"-30,436","-27,272","-22,533","-12,482","-5,618",,,,,
17985,KANSAS                   ,WOODSON,"-10,040","-11,237","-10,390","-11,067","-5,755",,,,,
17986,KANSAS                   ,WYANDOTTE,"-89,654","-142,462","-134,746","-130,443","-83,246",,,,,
18000,KENTUCKY                 ,ADAIR,"-33,985","-37,353","-35,129","-27,481","-20,615",,,,,
18010,KENTUCKY                 ,ALLEN,"-31,322","-35,436","-33,316","-15,452","-2,124",,,,,
18020,KENTUCKY                 ,ANDERSON,"2,080","6,094","-3,803",854,"-4,468",,,,,
18030,KENTUCKY                 ,BALLARD,"5,257","7,537","-3,218",176,"-2,742",,,,,
18040,KENTUCKY                 ,BARREN,"-17,666","-14,345","-31,549","-28,837","-42,786",,,,,
18050,KENTUCKY                 ,BATH,"-10,378","-13,795","-22,623","-27,083","-25,179",,,,,
18060,KENTUCKY                 ,BELL,"-42,402","-55,292","-54,944","-51,341","-39,331",,,,,
18070,KENTUCKY                 ,BOONE,"-89,362","-65,553","-105,303","-31,856","-19,890",,,,,
18080,KENTUCKY                 ,BOURBON,"-4,202","3,049","10,123","5,098","-4,515",,,,,
18090,KENTUCKY                 ,BOYD,"-159,001","-148,372","-89,113","-28,514","51,984",,,,,
18100,KENTUCKY                 ,BOYLE,"-61,895","-42,282","-35,678","-38,246","-31,607",,,,,
18110,KENTUCKY                 ,BRACKEN,"-11,012","-12,964","-14,162","-11,025","-9,109",,,,,
18120,KENTUCKY                 ,BREATHITT,"-8,210","-7,808","-5,599","-9,789","-9,560",,,,,
18130,KENTUCKY                 ,BRECKINRIDGE,"-34,147","-28,462","-27,241","-25,084","-22,659",,,,,
18140,KENTUCKY                 ,BULLITT,"-143,592","-83,166","-84,421","-89,037","-74,711",,,,,
18150,KENTUCKY                 ,BUTLER,"-23,581","-24,735","-20,379","-10,410","-2,112",,,,,
18160,KENTUCKY                 ,CALDWELL,"-17,706","-12,644","-14,729","-12,090","-7,671",,,,,
18170,KENTUCKY                 ,CALLOWAY,"-88,909","-69,348","-54,851","-52,691","-49,785",,,,,
18180,KENTUCKY                 ,CAMPBELL,"-81,798","-58,437","-91,401","-27,155","-17,120",,,,,
18190,KENTUCKY                 ,CARLISLE,"2,590","4,132","-1,856",-633,"-2,150",,,,,
18191,KENTUCKY                 ,CARROLL,"-19,873","-13,182","-12,564","-11,334","-10,635",,,,,
18210,KENTUCKY                 ,CARTER,"-53,957","-54,059","-47,179","-33,088","-1,391",,,,,
18220,KENTUCKY                 ,CASEY,"-28,777","-22,126","-20,027","-17,468","-17,870",,,,,
18230,KENTUCKY                 ,CHRISTIAN,"-136,651","-127,406","-97,934","-114,230","-80,725",,,,,
18240,KENTUCKY                 ,CLARK,"-8,417","6,359","22,679","13,772","-8,168",,,,,
18250,KENTUCKY                 ,CLAY,"16,115","17,411","17,695","-4,397","-7,280",,,,,
18260,KENTUCKY                 ,CLINTON,"-14,094","-18,881","-12,794","-14,551","-10,795",,,,,
18270,KENTUCKY                 ,CRITTENDEN,"-7,217","-8,069","-9,701","-10,258","-6,704",,,,,
18271,KENTUCKY                 ,CUMBERLAND,"-7,992","-9,827","-9,814","-9,247","-7,750",,,,,
18290,KENTUCKY                 ,DAVIESS,"-111,827","-146,085","-151,279","-142,882","-98,921",,,,,
18291,KENTUCKY                 ,EDMONSON,"-22,900","-24,251","-19,694","-9,392","-2,762",,,,,
18310,KENTUCKY                 ,ELLIOTT,"-17,991","-22,708","-40,846","-36,287","-20,683",,,,,
18320,KENTUCKY                 ,ESTILL,"-7,554","-2,263","2,086","1,733","-4,131",,,,,
18330,KENTUCKY                 ,FAYETTE,"-35,903","31,315","105,344","57,028","-34,855",,,,,
18340,KENTUCKY                 ,FLEMING,"-15,168","-18,741","-24,718","-25,599","-24,740",,,,,
18350,KENTUCKY                 ,FLOYD,"-57,275","-42,427","-6,727","-33,666","-10,016",,,,,
18360,KENTUCKY                 ,FRANKLIN,"2,332","14,998","-34,659","-14,991","-18,030",,,,,
18361,KENTUCKY                 ,FULTON,"-9,586","-9,013","-14,140","-12,726","-11,701",,,,,
18362,KENTUCKY                 ,GALLATIN,"-7,009","-7,122","-7,820","-2,992","-2,276",,,,,
18390,KENTUCKY                 ,GARRARD,"-16,786","-11,153","-5,640","-7,768","-8,604",,,,,
18400,KENTUCKY                 ,GRANT,"-15,837","-11,562","-18,465","-4,479","-3,108",,,,,
18410,KENTUCKY                 ,GRAVES,"-3,450","16,144","-22,876","-16,121","-20,059",,,,,
18420,KENTUCKY                 ,GRAYSON,"-82,179","-65,371","-56,797","-58,537","-46,925",,,,,
18421,KENTUCKY                 ,GREEN,"-22,856","-18,493","-19,867","-18,353","-15,642",,,,,
18440,KENTUCKY                 ,GREENUP,"-136,041","-124,491","-77,647","-28,717","45,845",,,,,
18450,KENTUCKY                 ,HANCOCK,"-9,482","-11,417","-10,384","-10,324","-7,725",,,,,
18460,KENTUCKY                 ,HARDIN,"-239,443","-166,526","-152,588","-170,504","-130,067",,,,,
18470,KENTUCKY                 ,HARLAN,"-38,497","-50,044","-42,492","-41,271","-30,613",,,,,
18480,KENTUCKY                 ,HARRISON,"-13,053","-11,723","-6,617","-6,678","-9,360",,,,,
18490,KENTUCKY                 ,HART,"-19,355","-14,828","-14,052","-14,962","-18,811",,,,,
18500,KENTUCKY                 ,HENDERSON,"13,932","25,318","34,702","3,230","45,843",,,,,
18510,KENTUCKY                 ,HENRY,"-60,096","-38,529","-27,961","-30,743","-15,719",,,,,
18511,KENTUCKY                 ,HICKMAN,325,-129,"-3,395","-2,381","-2,647",,,,,
18530,KENTUCKY                 ,HOPKINS,"-113,409","-134,454","-139,802","-179,073","-94,970",,,,,
18540,KENTUCKY                 ,JACKSON,"-6,195","-4,151",-633,"-2,182","-4,271",,,,,
18550,KENTUCKY                 ,JEFFERSON,"-2,070,658","-1,223,680","-1,092,250","-1,138,452","-882,298",,,,,
18560,KENTUCKY                 ,JESSAMINE,"-7,110","3,291","15,739","8,985","-6,633",,,,,
18570,KENTUCKY                 ,JOHNSON,"-42,131","-30,099","-7,060","-19,850",941,,,,,
18580,KENTUCKY                 ,KENTON,"-131,956","-99,063","-156,267","-44,112","-28,293",,,,,
18590,KENTUCKY                 ,KNOTT,"-14,054","-11,893","-9,472","-8,781","-5,097",,,,,
18600,KENTUCKY                 ,KNOX,"-15,039","-16,287","-11,798","-13,628","-13,292",,,,,
18610,KENTUCKY                 ,LARUE,"-34,392","-22,075","-21,136","-28,368","-18,471",,,,,
18620,KENTUCKY                 ,LAUREL,"-37,086","-35,866","-10,993","-13,912","-17,610",,,,,
18630,KENTUCKY                 ,LAWRENCE,"-33,474","-31,932","-25,337","-13,555","1,318",,,,,
18640,KENTUCKY                 ,LEE,"-4,504","-3,554","-3,098","-3,079","-3,354",,,,,
18650,KENTUCKY                 ,LESLIE,"-6,179","-7,361","-2,705","-3,801","-5,600",,,,,
