AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,
27300,MONTANA                  ,MINERAL,534,"-2,030",-408,"-1,620",-740,,,,,
27310,MONTANA                  ,MISSOULA,"-37,187","-66,191","-22,674","-76,733","-35,047",,,,,
27320,MONTANA                  ,MUSSELSHELL,"-1,934","-1,224","1,375","1,473",807,,,,,
27330,MONTANA                  ,PARK,"40,163","47,447","34,274","30,060","24,775",,,,,
27340,MONTANA                  ,PETROLEUM,-4,186,11,94,-26,,,,,
27350,MONTANA                  ,PHILLIPS,"3,964","11,549","4,660","4,020","3,337",,,,,
27360,MONTANA                  ,PONDERA,"4,817","11,887","6,564","8,503","9,820",,,,,
27370,MONTANA                  ,POWDER RIVER,109,"1,180","2,111","1,513",931,,,,,
27380,MONTANA                  ,POWELL,"5,663","18,034","13,217","9,381","7,980",,,,,
27390,MONTANA                  ,PRAIRIE,"1,165",352,"2,310",468,-43,,,,,
27400,MONTANA                  ,RAVALLI,"29,578","53,227","46,093","33,901","27,068",,,,,
27410,MONTANA                  ,RICHLAND,"12,536","15,465","9,638","6,119","1,868",,,,,
27420,MONTANA                  ,ROOSEVELT,"2,713",719,"3,687",571,-8,,,,,
27430,MONTANA                  ,ROSEBUD,"-1,251",-421,254,"1,418",-296,,,,,
27440,MONTANA                  ,SANDERS,"2,910","14,760","11,784","8,970","9,423",,,,,
27450,MONTANA                  ,SHERIDAN,"1,119",714,-198,"1,260","2,095",,,,,
27460,MONTANA                  ,SILVER BOW,"115,167","137,676","120,735","131,793","91,088",,,,,
27470,MONTANA                  ,STILLWATER,"1,288","3,906","4,152","4,440",201,,,,,
27480,MONTANA                  ,SWEET GRASS,-635,"1,032",388,498,-215,,,,,
27490,MONTANA                  ,TETON,"5,425","12,432","16,361","10,600","7,915",,,,,
27500,MONTANA                  ,TOOLE,"1,930","3,956","2,910",361,"4,389",,,,,
27510,MONTANA                  ,TREASURE,586,-233,-516,364,-178,,,,,
27520,MONTANA                  ,VALLEY,376,"2,184","1,760","3,050",91,,,,,
27530,MONTANA                  ,WHEATLAND,508,262,"2,300",463,40,,,,,
27540,MONTANA                  ,WIBAUX,-182,"1,086",951,386,881,,,,,
27550,MONTANA                  ,YELLOWSTONE,"-65,713","-37,833","26,791","46,519","-17,898",,,,,
28000,NEBRASKA                 ,ADAMS,"49,051","39,549","1,989","14,535","31,731",,,,,
28010,NEBRASKA                 ,ANTELOPE,"8,663","5,759",361,"1,363","3,517",,,,,
28020,NEBRASKA                 ,ARTHUR,566,422,-12,256,249,,,,,
28030,NEBRASKA                 ,BANNER,269,146,-176,392,73,,,,,
28040,NEBRASKA                 ,BLAINE,0,872,48,-431,627,,,,,
28050,NEBRASKA                 ,BOONE,"7,441","5,144",342,"1,571","4,716",,,,,
28060,NEBRASKA                 ,BOX BUTTE,"11,620","8,155",-635,"2,740","7,436",,,,,
28070,NEBRASKA                 ,BOYD,"2,723","2,284",-481,837,"1,539",,,,,
28080,NEBRASKA                 ,BROWN,"1,917","1,323","-2,513",465,172,,,,,
28090,NEBRASKA                 ,BUFFALO,"33,420","35,754",208,"17,706","30,777",,,,,
28100,NEBRASKA                 ,BURT,"13,839","8,815",770,238,"3,879",,,,,
28110,NEBRASKA                 ,BUTLER,"9,634","7,099",704,"4,246","7,113",,,,,
28120,NEBRASKA                 ,CASS,"29,526","12,398","5,359","-27,718","-36,828",,,,,
28130,NEBRASKA                 ,CEDAR,"13,582","11,073","-2,583","4,543","7,392",,,,,
28140,NEBRASKA                 ,CHASE,"3,983","4,123",-936,698,"3,680",,,,,
28150,NEBRASKA                 ,CHERRY,"1,403","1,634",-9,"-1,796",603,,,,,
28160,NEBRASKA                 ,CHEYENNE,990,"2,390","-1,393","-1,473","2,124",,,,,
28170,NEBRASKA                 ,CLAY,"9,189","7,745",936,"3,416","4,630",,,,,
28180,NEBRASKA                 ,COLFAX,"32,393","26,707",152,"10,134","11,956",,,,,
28190,NEBRASKA                 ,CUMING,"9,666","7,736",-321,"3,312","4,999",,,,,
28200,NEBRASKA                 ,CUSTER,"19,171","15,640",278,"1,142","11,002",,,,,
28210,NEBRASKA                 ,DAKOTA,"-2,341","-7,972","-20,835","-22,715","-2,901",,,,,
28220,NEBRASKA                 ,DAWES,"3,612",605,"1,227",123,"1,844",,,,,
28230,NEBRASKA                 ,DAWSON,"12,090","9,416","3,746","5,287","8,114",,,,,
28240,NEBRASKA                 ,DEUEL,121,-187,-629,-727,-66,,,,,
28250,NEBRASKA                 ,DIXON,-38,"-4,970","-10,099","-12,672","1,446",,,,,
28260,NEBRASKA                 ,DODGE,"82,109","73,061","-2,144","24,992","43,378",,,,,
28270,NEBRASKA                 ,DOUGLAS,"531,246","175,479","43,394","-680,778","-799,503",,,,,
28280,NEBRASKA                 ,DUNDY,"1,118",634,"-1,105",-365,966,,,,,
28290,NEBRASKA                 ,FILLMORE,"6,372","6,663",261,"1,928","4,276",,,,,
28300,NEBRASKA                 ,FRANKLIN,"5,482","3,505",-113,925,"3,253",,,,,
28310,NEBRASKA                 ,FRONTIER,-258,"1,460",-31,"2,397","1,680",,,,,
28320,NEBRASKA                 ,FURNAS,"7,464","6,510",169,"2,317","4,553",,,,,
28330,NEBRASKA                 ,GAGE,"23,146","20,892","2,564","7,870","18,205",,,,,
28340,NEBRASKA                 ,GARDEN,333,490,-17,-35,540,,,,,
28350,NEBRASKA                 ,GARFIELD,"3,197","3,468",80,"1,236","3,426",,,,,
28360,NEBRASKA                 ,GOSPER,"2,042","3,181",50,"1,443","1,189",,,,,
28370,NEBRASKA                 ,GRANT,211,550,-1,633,675,,,,,
28380,NEBRASKA                 ,GREELEY,"6,714","5,132","2,421","1,633","4,095",,,,,
28390,NEBRASKA                 ,HALL,"136,533","128,434","63,148","87,617","105,748",,,,,
28400,NEBRASKA                 ,HAMILTON,"6,701","3,075","4,461","4,566","6,707",,,,,
28410,NEBRASKA                 ,HARLAN,"3,025","1,793",-759,896,"1,921",,,,,
28420,NEBRASKA                 ,HAYES,222,55,54,63,390,,,,,
28430,NEBRASKA                 ,HITCHCOCK,"3,500","1,948",-998,651,"1,661",,,,,
28440,NEBRASKA                 ,HOLT,"20,426","14,936",729,"3,668","12,182",,,,,
28450,NEBRASKA                 ,HOOKER,427,"1,969",0,379,116,,,,,
28460,NEBRASKA                 ,HOWARD,"9,446","10,890","8,221","9,190","8,900",,,,,
28470,NEBRASKA                 ,JEFFERSON,"3,389","4,530",780,"1,778","3,262",,,,,
28480,NEBRASKA                 ,JOHNSON,"9,409","7,589",301,"1,470","4,251",,,,,
28490,NEBRASKA                 ,KEARNEY,"5,207","4,067",-122,"2,264","3,719",,,,,
28500,NEBRASKA                 ,KEITH,"4,865","1,983","-2,031","2,128","5,599",,,,,
28510,NEBRASKA                 ,KEYA PAHA,-457,-90,-231,6,144,,,,,
28520,NEBRASKA                 ,KIMBALL,"3,768","2,683",-213,-482,919,,,,,
28530,NEBRASKA                 ,KNOX,"5,636","6,321","-4,201","3,707","6,038",,,,,
28540,NEBRASKA                 ,LANCASTER,794,"152,623","117,615","81,129","-22,169",,,,,
28550,NEBRASKA                 ,LINCOLN,"51,340","40,967",-974,"13,439","34,139",,,,,
28560,NEBRASKA                 ,LOGAN,"1,466",976,-12,615,"1,173",,,,,
28570,NEBRASKA                 ,LOUP,478,"1,088",51,261,215,,,,,
28580,NEBRASKA                 ,MCPHERSON,852,841,115,206,975,,,,,
28590,NEBRASKA                 ,MADISON,"43,616","38,247","1,852","12,249","31,764",,,,,
28600,NEBRASKA                 ,MERRICK,"11,194","7,110","6,392","7,252","8,573",,,,,
28610,NEBRASKA                 ,MORRILL,"5,087","4,437",-653,"1,516","3,615",,,,,
28620,NEBRASKA                 ,NANCE,"4,133","2,840",818,"1,630","2,380",,,,,
28630,NEBRASKA                 ,NEMAHA,"5,356","4,729",17,"1,790","5,984",,,,,
28640,NEBRASKA                 ,NUCKOLLS,"7,135","4,734",28,"3,042","4,014",,,,,
28650,NEBRASKA                 ,OTOE,"20,403","19,074",806,"6,516","10,875",,,,,
28660,NEBRASKA                 ,PAWNEE,"4,108","2,875",95,637,"1,385",,,,,
28670,NEBRASKA                 ,PERKINS,-159,-507,-548,-947,-47,,,,,
28680,NEBRASKA                 ,PHELPS,"16,409","14,473",192,"4,929","7,423",,,,,
28690,NEBRASKA                 ,PIERCE,"8,075","7,217",-92,"1,656","1,131",,,,,
28700,NEBRASKA                 ,PLATTE,"39,091","35,863","-2,949","7,556","19,479",,,,,
28710,NEBRASKA                 ,POLK,"6,650","5,327",428,"2,312","5,339",,,,,
28720,NEBRASKA                 ,RED WILLOW,"12,721","8,315","-1,097","4,270","8,579",,,,,
28730,NEBRASKA                 ,RICHARDSON,"12,432","7,584","-1,543","3,835","7,889",,,,,
28740,NEBRASKA                 ,ROCK,829,867,45,320,484,,,,,
28750,NEBRASKA                 ,SALINE,"10,255","9,581","1,196","4,430","5,115",,,,,
28760,NEBRASKA                 ,SARPY,"87,824","39,203","15,099","-157,110","-191,882",,,,,
28770,NEBRASKA                 ,SAUNDERS,"28,021","12,799","3,855","-20,778","-25,727",,,,,
28780,NEBRASKA                 ,SCOTTS BLUFF,"33,725","40,459","-3,611","9,270","25,214",,,,,
28790,NEBRASKA                 ,SEWARD,699,"7,789","4,676","4,557",-85,,,,,
28800,NEBRASKA                 ,SHERIDAN,"2,513","3,469",159,"2,165","4,978",,,,,
28810,NEBRASKA                 ,SHERMAN,"6,969","7,895",599,"2,542","4,688",,,,,
28820,NEBRASKA                 ,SIOUX,432,526,-1,-728,207,,,,,
28830,NEBRASKA                 ,STANTON,"2,341","3,357",-273,475,"3,425",,,,,
28840,NEBRASKA                 ,THAYER,"4,137","3,718",-252,334,"2,190",,,,,
28850,NEBRASKA                 ,THOMAS,-88,817,34,784,776,,,,,
28860,NEBRASKA                 ,THURSTON,"1,657",199,"-1,303","-2,503",764,,,,,
28870,NEBRASKA                 ,VALLEY,"3,990","3,508","1,299","1,353","4,833",,,,,
28880,NEBRASKA                 ,WASHINGTON,"18,080","13,020","2,353","-20,303","-23,853",,,,,
28890,NEBRASKA                 ,WAYNE,"3,258","3,895",-284,368,"1,614",,,,,
28900,NEBRASKA                 ,WEBSTER,"7,447","6,516","-1,807","2,376","5,541",,,,,
28910,NEBRASKA                 ,WHEELER,254,378,11,323,95,,,,,
28920,NEBRASKA                 ,YORK,"13,765","13,133","1,077","5,030","9,384",,,,,
29000,NEVADA                   ,CHURCHILL,"8,812","-2,917","10,674","-24,165","-14,710",,,,,
29010,NEVADA                   ,CLARK,"-343,998","-882,768","-911,207","-604,713","-525,202",,,,,
29020,NEVADA                   ,DOUGLAS,"32,224","16,232","28,496",-696,"-5,501",,,,,
29030,NEVADA                   ,ELKO,"10,386","-9,190","9,391","-12,431","-14,365",,,,,
29040,NEVADA                   ,ESMERALDA,"3,094",57,"4,201",-232,839,,,,,
29050,NEVADA                   ,EUREKA,26,248,333,"-1,196",293,,,,,
29060,NEVADA                   ,HUMBOLDT,522,"-1,802","1,352","-11,196","-3,448",,,,,
29070,NEVADA                   ,LANDER,164,80,111,"-1,011",-891,,,,,
29080,NEVADA                   ,LINCOLN,"6,707","-6,274","-19,306","-6,643","-3,262",,,,,
29090,NEVADA                   ,LYON,"21,984","19,004","24,077","-14,816",-497,,,,,
29100,NEVADA                   ,MINERAL,"5,262","1,868","3,574","-1,743","3,731",,,,,
29110,NEVADA                   ,NYE,"1,387","-19,227","-8,179","-11,591","-14,657",,,,,
29120,NEVADA                   ,CARSON CITY,"148,384","67,201","61,954","29,236","33,844",,,,,
29130,NEVADA                   ,PERSHING,194,-152,-929,"-1,936",-32,,,,,
29140,NEVADA                   ,STOREY,"1,799",780,-333,-495,142,,,,,
29150,NEVADA                   ,WASHOE,"8,603","-29,413","-199,493","-252,169","-43,829",,,,,
29160,NEVADA                   ,WHITE PINE,"6,311","-3,119",-738,471,"4,279",,,,,
30000,NEW HAMPSHIRE            ,BELKNAP,"97,711","168,590","61,762","-20,803","6,993",,,,,
30010,NEW HAMPSHIRE            ,CARROLL,"97,841","132,971","55,078","-11,264","2,466",,,,,
30020,NEW HAMPSHIRE            ,CHESHIRE,"108,001","186,649","80,977","-18,896","5,678",,,,,
30030,NEW HAMPSHIRE            ,COOS,"57,807","94,664","28,802","-5,146","2,160",,,,,
30040,NEW HAMPSHIRE            ,GRAFTON,"97,423","168,704","65,030","-26,255","5,463",,,,,
30050,NEW HAMPSHIRE            ,HILLSBOROUGH,"-500,553","-26,529","380,591","-50,002","20,725",,,,,
30060,NEW HAMPSHIRE            ,MERRIMACK,"173,488","344,507","158,654","-29,123","10,712",,,,,
30070,NEW HAMPSHIRE            ,ROCKINGHAM,"249,617","124,306","213,556","59,431","31,942",,,,,
30080,NEW HAMPSHIRE            ,STRAFFORD,"162,104","65,172","102,038","-16,075","-31,917",,,,,
30090,NEW HAMPSHIRE            ,SULLIVAN,"46,469","98,070","29,107","-9,570",-744,,,,,
31000,NEW JERSEY               ,ATLANTIC,"-289,473","441,988","951,230","734,189","-295,477",,,,,
31100,NEW JERSEY               ,BERGEN,"418,248","-140,573","4,932","-280,918","460,464",,,,,
31150,NEW JERSEY               ,BURLINGTON,"-189,697","-224,603","-66,423","101,687","-373,959",,,,,
31160,NEW JERSEY               ,CAMDEN,"-239,902","-318,471","-205,051","74,434","-521,400",,,,,
31180,NEW JERSEY               ,CAPE MAY,"-556,875","260,891","-178,312","57,182","159,146",,,,,
31190,NEW JERSEY               ,CUMBERLAND,"131,368","202,151","42,706","172,715","-94,419",,,,,
31200,NEW JERSEY               ,ESSEX,"-1,931,982","-785,744","-850,523","13,406","355,897",,,,,
31220,NEW JERSEY               ,GLOUCESTER,"-122,938","-121,204","-78,594","42,626","-243,437",,,,,
31230,NEW JERSEY               ,HUDSON,"227,694","-27,127","65,065","-45,464","262,417",,,,,
31250,NEW JERSEY               ,HUNTERDON,"-209,601","-85,902","-51,210","48,565","66,615",,,,,
31260,NEW JERSEY               ,MERCER,"-574,076","-84,427","770,235","730,513","185,343",,,,,
31270,NEW JERSEY               ,MIDDLESEX,"2,557,290","3,770,123","4,664,092","4,734,107","3,934,659",,,,,
31290,NEW JERSEY               ,MONMOUTH,"3,287,437","4,473,803","5,259,417","5,336,519","4,072,652",,,,,
31300,NEW JERSEY               ,MORRIS,"-982,979","-394,212","-437,165","3,746","207,568",,,,,
31310,NEW JERSEY               ,OCEAN,"4,271,849","5,742,660","6,637,573","6,513,406","4,838,156",,,,,
31320,NEW JERSEY               ,PASSAIC,"68,009","-113,628","-80,361","-140,484","213,734",,,,,
31340,NEW JERSEY               ,SALEM,"-122,721","-63,704","-89,820","-104,099","-111,477",,,,,
31350,NEW JERSEY               ,SOMERSET,"-214,596","175,284","336,482","572,833","469,513",,,,,
31360,NEW JERSEY               ,SUSSEX,"-266,885","-102,660","-100,356","7,327","62,427",,,,,
31370,NEW JERSEY               ,UNION,"-995,072","-238,313","-172,276","368,093","462,610",,,,,
31390,NEW JERSEY               ,WARREN,"-420,980","-327,103","-114,334","-64,328","41,242",,,,,
32000,NEW MEXICO               ,BERNALILLO,"275,695","91,344","-4,352","-90,261","-66,604",,,,,
32010,NEW MEXICO               ,CATRON,"4,066",84,"-1,401","-1,047","-1,254",,,,,
32020,NEW MEXICO               ,CHAVES,"-5,756","-41,801","-44,057","-28,754","-19,278",,,,,
32025,NEW MEXICO               ,CIBOLA,"4,674",-572,"-2,508","-4,470","-2,642",,,,,
32030,NEW MEXICO               ,COLFAX,-393,"-5,587","-9,266","-6,628","-4,464",,,,,
32040,NEW MEXICO               ,CURRY,"-6,672","-24,292","-20,722","-17,552","-14,786",,,,,
32050,NEW MEXICO               ,DEBACA,-589,"-2,174","-2,149",-960,"-1,495",,,,,
32060,NEW MEXICO               ,DONA ANA,"-100,429","-148,825","-263,694","-198,962","-131,769",,,,,
32070,NEW MEXICO               ,EDDY,"-6,213","-22,092","-18,297","-12,220","-14,105",,,,,
32080,NEW MEXICO               ,GRANT,"-12,409","-18,277","-22,935","-14,055","-13,396",,,,,
32090,NEW MEXICO               ,GUADALUPE,"1,068",-253,-635,"-1,504","-1,922",,,,,
32100,NEW MEXICO               ,HARDING,-93,-253,291,-288,-200,,,,,
32110,NEW MEXICO               ,HIDALGO,-724,"-2,781","-5,437","-2,725","-1,231",,,,,
32120,NEW MEXICO               ,LEA,"-4,740","-26,424","-23,339","-26,561","-19,747",,,,,
32130,NEW MEXICO               ,LINCOLN,"-2,973","-7,066","-6,953","-9,489","-4,805",,,,,
32131,NEW MEXICO               ,LOS ALAMOS,"-1,301","-3,727","-10,632","-4,370","-4,017",,,,,
32140,NEW MEXICO               ,LUNA,"-11,610","-22,877","-29,716","-14,067","-13,581",,,,,
32150,NEW MEXICO               ,MCKINLEY,"16,303","-11,256","-19,165","-11,190","-12,040",,,,,
32160,NEW MEXICO               ,MORA,-845,"-2,682","-4,240","-2,197",-727,,,,,
32170,NEW MEXICO               ,OTERO,"-7,532","-33,249","-31,499","-22,981","-13,742",,,,,
32180,NEW MEXICO               ,QUAY,"-4,255","-7,839","-12,378","-7,263","-2,913",,,,,
32190,NEW MEXICO               ,RIO ARRIBA,"-3,080","3,996","-26,223","-16,052","-3,880",,,,,
32200,NEW MEXICO               ,ROOSEVELT,"-3,790","-10,905","-7,831","-4,923","-5,035",,,,,
32210,NEW MEXICO               ,SANDOVAL,"54,097","12,153","-1,274","-14,865","-10,918",,,,,
32220,NEW MEXICO               ,SAN JUAN,"793,332","705,031","177,370","38,975","175,402",,,,,
32230,NEW MEXICO               ,SAN MIGUEL,"-5,739","-19,725","-25,919","-19,955","-14,627",,,,,
32240,NEW MEXICO               ,SANTA FE,"-96,888","-150,072","-155,772","-98,074","-55,044",,,,,
32250,NEW MEXICO               ,SIERRA,"-2,200","-12,153","-10,271","-9,326","-6,360",,,,,
32260,NEW MEXICO               ,SOCORRO,"1,695","6,795","2,931","-2,182","-2,002",,,,,
32270,NEW MEXICO               ,TAOS,"-4,045","-18,317","-20,559","-13,233","-9,621",,,,,
32280,NEW MEXICO               ,TORRANCE,"4,916","1,632",40,"-3,234","-1,800",,,,,
32290,NEW MEXICO               ,UNION,"-3,299","-4,254","-3,860","-3,035","-1,131",,,,,
32300,NEW MEXICO               ,VALENCIA,"30,482","6,963",-51,"-7,716","-6,027",,,,,
33000,NEW YORK                 ,ALBANY,"-241,661","-254,427","-197,527","-174,892","-119,350",,,,,
33010,NEW YORK                 ,ALLEGANY,"8,385","-1,419","8,058","11,513",115,,,,,
33020,NEW YORK                 ,BRONX,"315,058","-85,108","12,202","-234,740","267,635",,,,,
33030,NEW YORK                 ,BROOME,"-152,047","-303,567","-252,963","-225,908","-161,566",,,,,
33040,NEW YORK                 ,CATTARAUGUS,"30,439","-1,088","25,335","19,426","5,151",,,,,
33050,NEW YORK                 ,CAYUGA,"15,242","-12,857","17,170","27,129","6,151",,,,,
33060,NEW YORK                 ,CHAUTAUQUA,"5,026","-43,551","1,046","16,296","1,736",,,,,
33070,NEW YORK                 ,CHEMUNG,"155,336","124,505","91,505","80,349","144,772",,,,,
33080,NEW YORK                 ,CHENANGO,"5,692","-12,895",942,"3,184","-2,186",,,,,
33090,NEW YORK                 ,CLINTON,"12,713","-17,247","5,872","12,545",578,,,,,
33200,NEW YORK                 ,COLUMBIA,"40,829","-3,792","41,500","16,822","4,435",,,,,
33210,NEW YORK                 ,CORTLAND,"4,294","-14,725","2,382","9,285","3,043",,,,,
33220,NEW YORK                 ,DELAWARE,-159,"-11,208","4,990",291,-277,,,,,
33230,NEW YORK                 ,DUTCHESS,"671,958","275,345","122,599","76,458","125,932",,,,,
33240,NEW YORK                 ,ERIE,"2,205,256","1,725,976","2,174,717","1,204,105","543,538",,,,,
33260,NEW YORK                 ,ESSEX,"2,008","-4,390","2,727","3,347","2,002",,,,,
33270,NEW YORK                 ,FRANKLIN,"8,840","-6,912","6,953","6,750",-73,,,,,
33280,NEW YORK                 ,FULTON,"7,356","-8,483","2,546","4,226","-1,479",,,,,
33290,NEW YORK                 ,GENESEE,"22,872","1,176","22,834","17,811","4,163",,,,,
33300,NEW YORK                 ,GREENE,"6,226","-17,833","4,877","7,407",-234,,,,,
33310,NEW YORK                 ,HAMILTON,"4,114",310,912,"4,233","4,656",,,,,
33320,NEW YORK                 ,HERKIMER,"238,698","202,179","219,713","186,184","98,491",,,,,
33330,NEW YORK                 ,JEFFERSON,"32,864","12,428","26,941","26,097","19,251",,,,,
33331,NEW YORK                 ,KINGS,"578,016","-24,854","157,557","-277,727","622,670",,,,,
33340,NEW YORK                 ,LEWIS,"12,286","5,203","10,993","12,775","5,025",,,,,
33350,NEW YORK                 ,LIVINGSTON,"-2,556","8,873","20,174","12,930","4,835",,,,,
33360,NEW YORK                 ,MADISON,"76,606","68,818","60,270","86,193","41,737",,,,,
33370,NEW YORK                 ,MONROE,"-61,830","91,151","223,560","165,623","43,713",,,,,
33380,NEW YORK                 ,MONTGOMERY,"7,713","-9,491","6,522","8,385",-770,,,,,
33400,NEW YORK                 ,NASSAU,"1,683,695","1,943,623","3,198,372","1,459,382","-321,254",,,,,
33420,NEW YORK                 ,NEW YORK,"333,832","-47,711","72,605","-215,728","324,119",,,,,
33500,NEW YORK                 ,NIAGARA,"612,138","491,544","636,089","319,899","143,989",,,,,
33510,NEW YORK                 ,ONEIDA,"938,058","933,557","954,944","758,467","389,097",,,,,
33520,NEW YORK                 ,ONONDAGA,"526,992","464,183","350,374","530,265","317,672",,,,,
33530,NEW YORK                 ,ONTARIO,"-9,717","20,395","47,603","35,071","8,928",,,,,
33540,NEW YORK                 ,ORANGE,"1,598,384","1,459,986","1,512,980","1,330,191","1,178,556",,,,,
33550,NEW YORK                 ,ORLEANS,"1,636","7,217","12,505","8,407","5,880",,,,,
33560,NEW YORK                 ,OSWEGO,"127,435","107,555","94,845","148,147","91,324",,,,,
33570,NEW YORK                 ,OTSEGO,"12,262","2,434","24,171","18,690","5,470",,,,,
33580,NEW YORK                 ,PUTNAM,"-53,402","-85,923","-94,031","-125,262","-61,865",,,,,
33590,NEW YORK                 ,QUEENS,"788,232","198,452","646,883","-36,419","349,181",,,,,
33600,NEW YORK                 ,RENSSELAER,"-168,195","-156,577","-105,065","-108,087","-73,400",,,,,
33610,NEW YORK                 ,RICHMOND,"108,763","12,615","53,823","-21,629","122,506",,,,,
33620,NEW YORK                 ,ROCKLAND,"133,110","-18,536","11,809","-67,044","121,210",,,,,
33630,NEW YORK                 ,ST. LAWRENCE,"13,301","-16,151","7,652","12,606","2,025",,,,,
33640,NEW YORK                 ,SARATOGA,"-135,042","-138,270","-112,193","-97,586","-51,913",,,,,
33650,NEW YORK                 ,SCHENECTADY,"-136,724","-150,207","-104,500","-92,873","-65,207",,,,,
33660,NEW YORK                 ,SCHOHARIE,"-2,118","-1,084","-3,821","-3,217","-2,994",,,,,
33670,NEW YORK                 ,SCHUYLER,"6,542",947,"6,662","7,010","3,607",,,,,
33680,NEW YORK                 ,SENECA,"-1,393",-461,"12,322","10,761","3,795",,,,,
33690,NEW YORK                 ,STEUBEN,"24,206","-9,429","16,542","24,506","12,718",,,,,
33700,NEW YORK                 ,SUFFOLK,"1,760,158","2,062,040","3,417,400","1,732,560","-376,538",,,,,
33710,NEW YORK                 ,SULLIVAN,"95,830","44,294","69,572","84,362","65,158",,,,,
33720,NEW YORK                 ,TIOGA,"-30,655","-61,295","-46,143","-38,772","-33,098",,,,,
33730,NEW YORK                 ,TOMPKINS,"-38,033","-74,437","-39,543","62,366","22,636",,,,,
33740,NEW YORK                 ,ULSTER,"-54,964","-36,109","23,434","33,329","105,953",,,,,
33750,NEW YORK                 ,WARREN,"-6,086","-10,074","-24,033","-13,087","17,560",,,,,
33760,NEW YORK                 ,WASHINGTON,"-28,588","-16,523","-24,755","-9,883","13,202",,,,,
33770,NEW YORK                 ,WAYNE,"-9,109","22,829","52,074","35,550","9,283",,,,,
33800,NEW YORK                 ,WESTCHESTER,"399,097","-4,017","112,320","-215,088","296,109",,,,,
33900,NEW YORK                 ,WYOMING,"14,982","6,718","25,527","12,569","3,787",,,,,
33910,NEW YORK                 ,YATES,"11,133","7,809","12,171","15,215","6,222",,,,,
34000,NORTH CAROLINA           ,ALAMANCE,"-88,863","-129,626","-162,738","-25,275","38,976",,,,,
34010,NORTH CAROLINA           ,ALEXANDER,"-78,585","-61,208","-40,070","-50,968","-17,186",,,,,
34020,NORTH CAROLINA           ,ALLEGHANY,"-42,206","-44,828","-33,373","-27,544","-15,131",,,,,
34030,NORTH CAROLINA           ,ANSON,"-187,594","-150,748","-130,462","-124,604","-74,150",,,,,
34040,NORTH CAROLINA           ,ASHE,"-87,164","-88,021","-87,361","-61,650","-38,582",,,,,
34050,NORTH CAROLINA           ,AVERY,"-102,381","-80,317","-88,265","-59,352","-34,313",,,,,
34060,NORTH CAROLINA           ,BEAUFORT,"-102,421","-116,082","-103,855","-93,754","-71,760",,,,,
34070,NORTH CAROLINA           ,BERTIE,"-98,406","-83,508","-69,825","-52,294","-47,974",,,,,
34080,NORTH CAROLINA           ,BLADEN,"-114,682","-124,251","-98,370","-86,967","-58,922",,,,,
34090,NORTH CAROLINA           ,BRUNSWICK,"-134,702","-126,952","-222,716","-177,265","-163,308",,,,,
34100,NORTH CAROLINA           ,BUNCOMBE,"-919,860","-887,775","-850,558","-509,866","-48,502",,,,,
34110,NORTH CAROLINA           ,BURKE,"-323,314","-260,624","-148,994","-168,621","-88,702",,,,,
34120,NORTH CAROLINA           ,CABARRUS,"-423,003","-340,567","-285,468","-143,489","-40,975",,,,,
34130,NORTH CAROLINA           ,CALDWELL,"-219,182","-213,858","-124,167","-161,213","-74,595",,,,,
34140,NORTH CAROLINA           ,CAMDEN,"-17,044","-19,754","-13,838","-8,509","-12,293",,,,,
34150,NORTH CAROLINA           ,CARTERET,"-258,267","-215,830","-176,550","-138,595","-110,359",,,,,
34160,NORTH CAROLINA           ,CASWELL,"-45,888","-49,516","-32,767","-29,811","-18,762",,,,,
34170,NORTH CAROLINA           ,CATAWBA,"-387,383","-347,655","-220,943","-283,331","-98,462",,,,,
34180,NORTH CAROLINA           ,CHATHAM,"-26,112","11,767","-4,696","5,337","19,100",,,,,
34190,NORTH CAROLINA           ,CHEROKEE,"-109,497","-104,037","-64,773","-50,693","-46,857",,,,,
34200,NORTH CAROLINA           ,CHOWAN,"-49,168","-59,020","-41,441","-35,528","-34,517",,,,,
34210,NORTH CAROLINA           ,CLAY,"-45,071","-36,127","-27,039","-18,886","-12,447",,,,,
34220,NORTH CAROLINA           ,CLEVELAND,"-326,675","-315,971","-256,553","-183,537","-145,370",,,,,
34230,NORTH CAROLINA           ,COLUMBUS,"-195,705","-187,644","-167,798","-137,911","-116,529",,,,,
34240,NORTH CAROLINA           ,CRAVEN,"-67,207","-40,778","37,425","59,309","51,211",,,,,
34250,NORTH CAROLINA           ,CUMBERLAND,"-1,331,106","-1,362,454","-1,453,775","-1,177,719","-811,664",,,,,
34251,NORTH CAROLINA           ,CURRITUCK,"6,974","7,881","11,829","5,986","-4,270",,,,,
34270,NORTH CAROLINA           ,DARE,"-36,005","-26,893","-17,018","-21,009","-25,418",,,,,
34280,NORTH CAROLINA           ,DAVIDSON,"-162,103","-118,294","-34,396","19,759","23,789",,,,,
34290,NORTH CAROLINA           ,DAVIE,"-29,248","-22,600","-8,846","30,435","8,024",,,,,
34300,NORTH CAROLINA           ,DUPLIN,"-156,096","-146,716","-128,344","-89,891","-56,960",,,,,
