DISABLED -- REPRICING ADJUSTMENTS TO THE 2009-2013 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,,
40500,PUERTO RICO              ,MOROVIS,760,"-6,117","-7,190",982,"1,011",,,,,,
40510,PUERTO RICO              ,NAGUABO,"1,098","-11,888","-8,310","1,422","1,543",,,,,,
40520,PUERTO RICO              ,NARANJITO,"2,156","-13,215","-13,411","2,583","2,103",,,,,,
40530,PUERTO RICO              ,OROCOVIS,971,"-5,638","-6,349",689,"1,201",,,,,,
40540,PUERTO RICO              ,PATILLAS,793,"-7,135","-5,885",843,491,,,,,,
40550,PUERTO RICO              ,PENUELAS,555,"-6,203","-5,232",857,541,,,,,,
40560,PUERTO RICO              ,PONCE,"5,415","-49,478","-58,771","10,231","7,805",,,,,,
40570,PUERTO RICO              ,QUEBRADILLAS,"1,561","-15,183","-11,698","1,710","1,908",,,,,,
40580,PUERTO RICO              ,RINCON,638,"-4,962","-4,500",850,726,,,,,,
40590,PUERTO RICO              ,RIO GRANDE,"1,673","-10,657","-10,924","1,653",877,,,,,,
40610,PUERTO RICO              ,SABANA GRANDE,873,"-8,085","-9,178","1,288",936,,,,,,
40620,PUERTO RICO              ,SALINAS,"1,419","-10,727","-10,787",724,"2,486",,,,,,
40630,PUERTO RICO              ,SAN GERMAN,852,"-6,932","-6,789","1,210","1,148",,,,,,
40640,PUERTO RICO              ,SAN JUAN,"17,047","-151,188","-159,427","27,722","23,192",,,,,,
40650,PUERTO RICO              ,SAN LORENZO,"1,991","-18,393","-16,654","3,429","3,272",,,,,,
40660,PUERTO RICO              ,SAN SEBASTIAN,"1,873","-16,612","-16,060","2,830","2,187",,,,,,
40670,PUERTO RICO              ,SANTA ISABEL,588,"-4,465","-4,980",969,571,,,,,,
40680,PUERTO RICO              ,TOA ALTA,"2,199","-18,297","-20,049","3,339","2,841",,,,,,
40690,PUERTO RICO              ,TOA BAJA,"1,132","-9,890","-10,309","1,389","1,193",,,,,,
40700,PUERTO RICO              ,TRUJILLO ALTO,"2,268","-19,112","-19,832","3,454","3,102",,,,,,
40710,PUERTO RICO              ,UTUADO,540,"-4,863","-4,406",726,327,,,,,,
40720,PUERTO RICO              ,VEGA ALTA,"1,876","-9,968","-11,117","1,523","1,781",,,,,,
40730,PUERTO RICO              ,VEGA BAJA,"2,801","-20,496","-27,797","4,842","5,899",,,,,,
40740,PUERTO RICO              ,VIEQUES,832,"-8,791","-6,662","1,570","1,134",,,,,,
40750,PUERTO RICO              ,VILLALBA,660,"-6,576","-6,813","1,261","1,001",,,,,,
40760,PUERTO RICO              ,YABUCOA,"1,879","-17,621","-17,669","2,854","1,934",,,,,,
40770,PUERTO RICO              ,YAUCO,"1,187","-7,126","-8,228","2,037","2,485",,,,,,
41000,RHODE ISLAND             ,BRISTOL,"-19,480","-23,005","-23,429","-18,132","-16,356",,,,,,
41010,RHODE ISLAND             ,KENT,"-94,723","-107,667","-121,892","-104,149","-100,941",,,,,,
41020,RHODE ISLAND             ,NEWPORT,"-33,446","-36,311","-42,974","-30,310","-31,486",,,,,,
41030,RHODE ISLAND             ,PROVIDENCE,"-361,197","-420,955","-452,659","-361,054","-359,493",,,,,,
41050,RHODE ISLAND             ,WASHINGTON,"-52,242","-52,469","-52,472","-41,132","-41,605",,,,,,
42000,SOUTH CAROLINA           ,ABBEVILLE,"7,547","-4,061","-4,345","6,083","6,517",,,,,,
42010,SOUTH CAROLINA           ,AIKEN,"54,200","-66,831","-85,756","32,418","28,822",,,,,,
42020,SOUTH CAROLINA           ,ALLENDALE,"2,882","-3,257","-2,999","1,578","1,416",,,,,,
42030,SOUTH CAROLINA           ,ANDERSON,"95,929","-61,722","-67,284","85,454","78,311",,,,,,
42040,SOUTH CAROLINA           ,BAMBERG,"6,886","-5,173","-4,708","5,316","3,994",,,,,,
42050,SOUTH CAROLINA           ,BARNWELL,"9,528","-11,231","-12,496","8,576","7,718",,,,,,
42060,SOUTH CAROLINA           ,BEAUFORT,"33,452","-33,471","-32,571","30,148","29,063",,,,,,
42070,SOUTH CAROLINA           ,BERKELEY,"50,953","-38,441","-40,149","55,031","54,710",,,,,,
42080,SOUTH CAROLINA           ,CALHOUN,"4,945","-3,163","-2,661","3,646","4,159",,,,,,
42090,SOUTH CAROLINA           ,CHARLESTON,"133,813","-79,155","-85,913","130,429","130,573",,,,,,
42100,SOUTH CAROLINA           ,CHEROKEE,"28,583","-16,169","-15,901","24,619","23,681",,,,,,
42110,SOUTH CAROLINA           ,CHESTER,"22,730","-16,663","-14,817","18,426","15,712",,,,,,
42120,SOUTH CAROLINA           ,CHESTERFIELD,"22,496","-17,338","-18,250","18,583","17,452",,,,,,
42130,SOUTH CAROLINA           ,CLARENDON,"17,946","-13,943","-13,646","14,290","13,063",,,,,,
42140,SOUTH CAROLINA           ,COLLETON,"26,390","-13,647","-13,367","22,817","22,420",,,,,,
42150,SOUTH CAROLINA           ,DARLINGTON,"36,459","-21,691","-21,382","34,787","30,606",,,,,,
42160,SOUTH CAROLINA           ,DILLON,"23,092","-15,960","-17,095","18,050","17,016",,,,,,
42170,SOUTH CAROLINA           ,DORCHESTER,"52,033","-34,322","-36,388","48,865","47,378",,,,,,
42180,SOUTH CAROLINA           ,EDGEFIELD,"5,135","-6,230","-7,954","3,377","2,701",,,,,,
42190,SOUTH CAROLINA           ,FAIRFIELD,"10,646","-6,986","-7,529","8,146","7,236",,,,,,
42200,SOUTH CAROLINA           ,FLORENCE,"77,922","-50,516","-53,227","79,173","70,994",,,,,,
42210,SOUTH CAROLINA           ,GEORGETOWN,"37,085","-20,637","-24,206","29,798","28,112",,,,,,
42220,SOUTH CAROLINA           ,GREENVILLE,"153,074","-125,312","-125,606","131,069","119,414",,,,,,
42230,SOUTH CAROLINA           ,GREENWOOD,"34,116","-16,135","-18,616","31,267","27,914",,,,,,
42240,SOUTH CAROLINA           ,HAMPTON,"11,402","-7,583","-6,813","8,755","8,365",,,,,,
42250,SOUTH CAROLINA           ,HORRY,"137,553","-104,430","-117,327","145,493","140,084",,,,,,
42260,SOUTH CAROLINA           ,JASPER,"8,381","-7,142","-5,831","5,911","5,907",,,,,,
42270,SOUTH CAROLINA           ,KERSHAW,"32,485","-23,639","-24,427","29,856","29,448",,,,,,
42280,SOUTH CAROLINA           ,LANCASTER,"42,164","-35,891","-38,678","34,171","29,927",,,,,,
42290,SOUTH CAROLINA           ,LAURENS,"37,132","-21,449","-24,171","39,752","33,118",,,,,,
42300,SOUTH CAROLINA           ,LEE,"9,834","-5,539","-5,385","7,742","7,645",,,,,,
42310,SOUTH CAROLINA           ,LEXINGTON,"86,092","-73,361","-70,730","73,901","75,833",,,,,,
42320,SOUTH CAROLINA           ,MCCORMICK,"3,773","-2,844","-3,153","2,469","1,986",,,,,,
42330,SOUTH CAROLINA           ,MARION,"21,964","-13,244","-11,264","20,214","18,015",,,,,,
42340,SOUTH CAROLINA           ,MARLBORO,"17,009","-14,042","-13,537","14,791","13,077",,,,,,
42350,SOUTH CAROLINA           ,NEWBERRY,"14,717","-11,574","-11,180","14,188","14,653",,,,,,
42360,SOUTH CAROLINA           ,OCONEE,"51,280","-44,386","-40,790","38,025","34,638",,,,,,
42370,SOUTH CAROLINA           ,ORANGEBURG,"41,883","-29,596","-24,525","39,140","34,461",,,,,,
42380,SOUTH CAROLINA           ,PICKENS,"55,994","-38,083","-39,904","47,412","44,882",,,,,,
42390,SOUTH CAROLINA           ,RICHLAND,"109,506","-95,281","-112,968","113,922","111,739",,,,,,
42400,SOUTH CAROLINA           ,SALUDA,"6,164","-4,419","-4,241","5,497","4,899",,,,,,
42410,SOUTH CAROLINA           ,SPARTANBURG,"134,621","-82,441","-84,729","116,786","108,981",,,,,,
42420,SOUTH CAROLINA           ,SUMTER,"51,800","-48,339","-54,388","53,655","51,923",,,,,,
42430,SOUTH CAROLINA           ,UNION,"22,998","-13,130","-12,235","18,400","15,648",,,,,,
42440,SOUTH CAROLINA           ,WILLIAMSBURG,"19,766","-10,833","-11,271","14,571","13,782",,,,,,
42450,SOUTH CAROLINA           ,YORK,"77,005","-67,745","-71,541","63,216","61,492",,,,,,
43010,SOUTH DAKOTA             ,AURORA,"2,661","1,798",-36,1,-47,,,,,,
43020,SOUTH DAKOTA             ,BEADLE,"23,137","12,707",-380,-603,-859,,,,,,
43030,SOUTH DAKOTA             ,BENNETT,"1,427",409,-35,-22,-41,,,,,,
43040,SOUTH DAKOTA             ,BON HOMME,"5,064","3,102",-153,-180,-84,,,,,,
43050,SOUTH DAKOTA             ,BROOKINGS,"18,627","8,607",-448,-583,-482,,,,,,
43060,SOUTH DAKOTA             ,BROWN,"42,429","19,013","-1,121","-1,244","-1,085",,,,,,
43070,SOUTH DAKOTA             ,BRULE,"5,264","2,170",-85,-126,-114,,,,,,
43080,SOUTH DAKOTA             ,BUFFALO,884,552,-28,-71,-46,,,,,,
43090,SOUTH DAKOTA             ,BUTTE,"10,708","5,072",-210,-261,-285,,,,,,
43100,SOUTH DAKOTA             ,CAMPBELL,"2,472",803,38,-34,32,,,,,,
43110,SOUTH DAKOTA             ,CHARLES MIX,"5,198","2,418",-303,-79,-107,,,,,,
43120,SOUTH DAKOTA             ,CLARK,"3,267","1,394",-64,-70,-63,,,,,,
43130,SOUTH DAKOTA             ,CLAY,"11,724","6,578",-257,-226,-259,,,,,,
43140,SOUTH DAKOTA             ,CODINGTON,"34,886","19,192",-539,-929,-626,,,,,,
43150,SOUTH DAKOTA             ,CORSON,"1,739","1,090",173,66,151,,,,,,
43160,SOUTH DAKOTA             ,CUSTER,"8,139","3,815",31,-136,-127,,,,,,
43170,SOUTH DAKOTA             ,DAVISON,"32,992","13,125",-611,-655,-503,,,,,,
43180,SOUTH DAKOTA             ,DAY,"6,506","2,939",9,-144,-107,,,,,,
43190,SOUTH DAKOTA             ,DEUEL,"3,253","1,660",-67,-137,-83,,,,,,
43200,SOUTH DAKOTA             ,DEWEY,"3,648","1,656",31,-39,-132,,,,,,
43210,SOUTH DAKOTA             ,DOUGLAS,"1,808",831,-54,-58,-76,,,,,,
43220,SOUTH DAKOTA             ,EDMUNDS,"2,841","1,140",-62,-45,-84,,,,,,
43230,SOUTH DAKOTA             ,FALL RIVER,"9,769","4,795",-256,-172,-317,,,,,,
43240,SOUTH DAKOTA             ,FAULK,"1,150",473,-7,12,-38,,,,,,
43250,SOUTH DAKOTA             ,GRANT,"8,664","3,612",134,-63,-33,,,,,,
43260,SOUTH DAKOTA             ,GREGORY,"3,237","1,921",-32,-31,-80,,,,,,
43270,SOUTH DAKOTA             ,HAAKON,"1,287",599,-29,-16,116,,,,,,
43280,SOUTH DAKOTA             ,HAMLIN,"4,485","1,771",-68,63,-43,,,,,,
43290,SOUTH DAKOTA             ,HAND,"2,418",619,-64,-21,-22,,,,,,
43300,SOUTH DAKOTA             ,HANSON,"2,554","1,020",-133,28,-23,,,,,,
43310,SOUTH DAKOTA             ,HARDING,334,97,-45,-7,-6,,,,,,
43320,SOUTH DAKOTA             ,HUGHES,"12,643","5,319",105,-375,-252,,,,,,
43330,SOUTH DAKOTA             ,HUTCHINSON,"4,646","2,973",-158,-187,-220,,,,,,
43340,SOUTH DAKOTA             ,HYDE,867,134,-30,-14,6,,,,,,
43350,SOUTH DAKOTA             ,JACKSON,549,621,-69,0,3,,,,,,
43360,SOUTH DAKOTA             ,JERAULD,845,229,-19,-17,-32,,,,,,
43370,SOUTH DAKOTA             ,JONES,417,332,4,-11,-18,,,,,,
43380,SOUTH DAKOTA             ,KINGSBURY,"2,692","1,722",-7,-101,-78,,,,,,
43390,SOUTH DAKOTA             ,LAKE,"7,909","5,062",-179,19,44,,,,,,
43400,SOUTH DAKOTA             ,LAWRENCE,"21,385","10,255",-274,61,-412,,,,,,
43410,SOUTH DAKOTA             ,LINCOLN,"10,486","5,107",79,-306,-408,,,,,,
43420,SOUTH DAKOTA             ,LYMAN,"1,592",892,5,-84,-40,,,,,,
43430,SOUTH DAKOTA             ,MCCOOK,"3,793","1,870",-92,-75,-124,,,,,,
43440,SOUTH DAKOTA             ,MCPHERSON,"1,715",561,-5,-15,-42,,,,,,
43450,SOUTH DAKOTA             ,MARSHALL,"3,287","1,211",22,15,-50,,,,,,
43460,SOUTH DAKOTA             ,MEADE,"26,366","14,255",-416,-647,-472,,,,,,
43470,SOUTH DAKOTA             ,MELLETTE,450,304,-304,-69,-32,,,,,,
43480,SOUTH DAKOTA             ,MINER,"3,947","2,012",-32,-86,-78,,,,,,
43490,SOUTH DAKOTA             ,MINNEHAHA,"186,464","98,104","-4,336","-5,184","-6,801",,,,,,
43500,SOUTH DAKOTA             ,MOODY,"5,497","2,009",-136,-75,-141,,,,,,
43510,SOUTH DAKOTA             ,PENNINGTON,"129,413","68,589",-813,"-3,616","-3,423",,,,,,
43520,SOUTH DAKOTA             ,PERKINS,"2,738","1,265",417,44,27,,,,,,
43530,SOUTH DAKOTA             ,POTTER,"1,138",879,-39,-82,15,,,,,,
43540,SOUTH DAKOTA             ,ROBERTS,"7,495","4,763",209,-9,-52,,,,,,
43550,SOUTH DAKOTA             ,SANBORN,"3,677","1,124",-18,-56,-70,,,,,,
43560,SOUTH DAKOTA             ,SHANNON,"5,957","2,586",43,-186,-208,,,,,,
43570,SOUTH DAKOTA             ,SPINK,"8,660","3,475",-140,-209,-49,,,,,,
43580,SOUTH DAKOTA             ,STANLEY,"3,288","1,008",-106,-38,-51,,,,,,
43590,SOUTH DAKOTA             ,SULLY,377,272,-9,2,6,,,,,,
43600,SOUTH DAKOTA             ,TODD,"4,336","2,137",-92,-48,-34,,,,,,
43610,SOUTH DAKOTA             ,TRIPP,"6,202","2,342",-7,-211,-166,,,,,,
43620,SOUTH DAKOTA             ,TURNER,"9,860","4,988",-297,-271,-177,,,,,,
43630,SOUTH DAKOTA             ,UNION,"8,912","2,939","-1,038",176,479,,,,,,
43640,SOUTH DAKOTA             ,WALWORTH,"2,792","1,882",267,-17,-12,,,,,,
43670,SOUTH DAKOTA             ,YANKTON,"39,071","19,360",-651,-887,-950,,,,,,
43680,SOUTH DAKOTA             ,ZIEBACH,338,272,-12,40,52,,,,,,
44000,TENNESSEE                ,ANDERSON,"2,063","-82,969","-90,976",79,-4,,,,,,
44010,TENNESSEE                ,BEDFORD,"1,206","-45,211","-45,214",-346,87,,,,,,
44020,TENNESSEE                ,BENTON,"1,109","-30,452","-29,398",60,47,,,,,,
44030,TENNESSEE                ,BLEDSOE,336,"-11,867","-12,728",-95,24,,,,,,
44040,TENNESSEE                ,BLOUNT,"2,023","-93,672","-100,729",773,445,,,,,,
44050,TENNESSEE                ,BRADLEY,"5,689","-136,406","-142,683",286,-52,,,,,,
44060,TENNESSEE                ,CAMPBELL,"2,646","-68,820","-66,569",-72,-233,,,,,,
44070,TENNESSEE                ,CANNON,502,"-16,044","-14,823",27,38,,,,,,
44080,TENNESSEE                ,CARROLL,"1,753","-51,318","-60,055",-216,-424,,,,,,
44090,TENNESSEE                ,CARTER,"2,632","-56,501","-58,711",172,520,,,,,,
44100,TENNESSEE                ,CHEATHAM,581,"-29,157","-30,115",32,-47,,,,,,
44110,TENNESSEE                ,CHESTER,757,"-17,164","-15,460",-70,-18,,,,,,
44120,TENNESSEE                ,CLAIBORNE,"2,797","-41,432","-43,799",-94,264,,,,,,
44130,TENNESSEE                ,CLAY,698,"-12,628","-12,756",116,98,,,,,,
44140,TENNESSEE                ,COCKE,"1,841","-48,287","-48,558",-17,192,,,,,,
44150,TENNESSEE                ,COFFEE,"3,292","-79,763","-88,181",33,278,,,,,,
44160,TENNESSEE                ,CROCKETT,675,"-18,755","-19,472",-1,24,,,,,,
44170,TENNESSEE                ,CUMBERLAND,"1,344","-67,827","-70,241",-17,181,,,,,,
44180,TENNESSEE                ,DAVIDSON,"5,422","-350,089","-388,093",-75,-709,,,,,,
44190,TENNESSEE                ,DECATUR,225,"-13,997","-14,397",-41,11,,,,,,
44200,TENNESSEE                ,DEKALB,990,"-22,596","-25,241",-49,21,,,,,,
44210,TENNESSEE                ,DICKSON,"1,054","-55,954","-59,975",122,-89,,,,,,
44220,TENNESSEE                ,DYER,"3,994","-76,511","-77,114",-287,-22,,,,,,
44230,TENNESSEE                ,FAYETTE,899,"-24,945","-24,917",3,31,,,,,,
44240,TENNESSEE                ,FENTRESS,"2,242","-50,835","-56,633",188,7,,,,,,
44250,TENNESSEE                ,FRANKLIN,"2,514","-56,362","-54,459",187,403,,,,,,
44260,TENNESSEE                ,GIBSON,"2,530","-76,514","-77,556",106,237,,,,,,
44270,TENNESSEE                ,GILES,"4,025","-40,773","-40,339","1,803","1,497",,,,,,
44280,TENNESSEE                ,GRAINGER,915,"-26,185","-27,459",-36,67,,,,,,
44290,TENNESSEE                ,GREENE,"1,811","-76,382","-70,818",-58,-304,,,,,,
44300,TENNESSEE                ,GRUNDY,"1,362","-30,322","-27,487",24,108,,,,,,
44310,TENNESSEE                ,HAMBLEN,"2,926","-80,823","-85,893",273,95,,,,,,
44320,TENNESSEE                ,HAMILTON,"13,667","-320,761","-340,465",-344,-590,,,,,,
44330,TENNESSEE                ,HANCOCK,272,"-6,369","-6,378",-45,-3,,,,,,
44340,TENNESSEE                ,HARDEMAN,"1,658","-39,576","-40,549",-520,-283,,,,,,
44350,TENNESSEE                ,HARDIN,"1,759","-40,699","-43,134",-210,-456,,,,,,
44360,TENNESSEE                ,HAWKINS,"2,847","-67,193","-63,651",-253,299,,,,,,
44370,TENNESSEE                ,HAYWOOD,371,"-18,539","-20,441",32,105,,,,,,
44380,TENNESSEE                ,HENDERSON,"1,508","-42,297","-45,152",152,208,,,,,,
44390,TENNESSEE                ,HENRY,"1,966","-49,682","-54,473",250,350,,,,,,
44400,TENNESSEE                ,HICKMAN,490,"-27,718","-30,207",94,-126,,,,,,
44410,TENNESSEE                ,HOUSTON,542,"-10,919","-12,235",-82,-313,,,,,,
44420,TENNESSEE                ,HUMPHREYS,670,"-24,265","-24,693",7,-9,,,,,,
44430,TENNESSEE                ,JACKSON,537,"-16,399","-15,230",-28,-10,,,,,,
44440,TENNESSEE                ,JEFFERSON,"2,889","-62,612","-68,773",61,43,,,,,,
44450,TENNESSEE                ,JOHNSON,"1,177","-15,501","-16,244","1,073",656,,,,,,
44460,TENNESSEE                ,KNOX,"11,250","-316,899","-342,770",926,910,,,,,,
44470,TENNESSEE                ,LAKE,506,"-13,697","-14,149",91,115,,,,,,
44480,TENNESSEE                ,LAUDERDALE,"1,686","-35,759","-36,069",-666,-617,,,,,,
44490,TENNESSEE                ,LAWRENCE,"4,791","-74,268","-78,678","1,481","1,608",,,,,,
44500,TENNESSEE                ,LEWIS,435,"-20,290","-19,221",-22,2,,,,,,
44510,TENNESSEE                ,LINCOLN,"7,279","-36,244","-40,818","3,970","3,415",,,,,,
44520,TENNESSEE                ,LOUDON,"1,310","-40,770","-47,647",186,204,,,,,,
44530,TENNESSEE                ,MCMINN,"1,878","-64,052","-65,433",-579,-354,,,,,,
44540,TENNESSEE                ,MCNAIRY,"1,900","-61,181","-66,450","-1,876","-1,711",,,,,,
44550,TENNESSEE                ,MACON,"1,310","-25,161","-25,149",155,138,,,,,,
44560,TENNESSEE                ,MADISON,"3,413","-118,322","-124,099",-272,-58,,,,,,
44570,TENNESSEE                ,MARION,"2,734","-42,578","-48,270",250,379,,,,,,
44580,TENNESSEE                ,MARSHALL,644,"-34,780","-35,870",82,62,,,,,,
44590,TENNESSEE                ,MAURY,"2,686","-83,154","-91,414",-183,-142,,,,,,
44600,TENNESSEE                ,MEIGS,600,"-15,243","-17,080",31,129,,,,,,
44610,TENNESSEE                ,MONROE,768,"-48,101","-49,359",-163,-47,,,,,,
44620,TENNESSEE                ,MONTGOMERY,"5,121","-108,996","-119,154",496,322,,,,,,
44630,TENNESSEE                ,MOORE,25,"-2,860","-3,784",13,13,,,,,,
44640,TENNESSEE                ,MORGAN,564,"-24,930","-26,495",-145,-152,,,,,,
44650,TENNESSEE                ,OBION,"2,778","-50,270","-54,071",587,630,,,,,,
44660,TENNESSEE                ,OVERTON,"1,411","-33,156","-37,681",19,208,,,,,,
44670,TENNESSEE                ,PERRY,112,"-12,583","-11,200",50,13,,,,,,
44680,TENNESSEE                ,PICKETT,532,"-8,545","-10,242",-95,-16,,,,,,
44690,TENNESSEE                ,POLK,"2,029","-29,380","-32,590",-403,-130,,,,,,
44700,TENNESSEE                ,PUTNAM,"3,390","-111,660","-131,629",251,11,,,,,,
44710,TENNESSEE                ,RHEA,"1,596","-44,343","-50,176",204,385,,,,,,
44720,TENNESSEE                ,ROANE,"1,760","-70,831","-74,641",-163,31,,,,,,
44730,TENNESSEE                ,ROBERTSON,962,"-51,013","-55,488",-45,-14,,,,,,
44740,TENNESSEE                ,RUTHERFORD,"5,371","-179,438","-182,569",-72,-104,,,,,,
44750,TENNESSEE                ,SCOTT,"2,448","-52,519","-54,919",233,145,,,,,,
44760,TENNESSEE                ,SEQUATCHIE,580,"-18,234","-18,818",-42,62,,,,,,
44770,TENNESSEE                ,SEVIER,"2,217","-70,505","-76,178",-342,72,,,,,,
44780,TENNESSEE                ,SHELBY,"13,232","-558,321","-598,605","-2,653","-2,764",,,,,,
44790,TENNESSEE                ,SMITH,502,"-20,739","-21,893",27,95,,,,,,
44800,TENNESSEE                ,STEWART,324,"-15,495","-15,264",-264,-36,,,,,,
44810,TENNESSEE                ,SULLIVAN,"7,719","-153,696","-154,299","1,338","1,412",,,,,,
44820,TENNESSEE                ,SUMNER,"3,711","-114,279","-118,098",488,419,,,,,,
44830,TENNESSEE                ,TIPTON,"1,924","-48,191","-52,276",290,102,,,,,,
44840,TENNESSEE                ,TROUSDALE,323,"-8,897","-8,367",-74,-4,,,,,,
44850,TENNESSEE                ,UNICOI,873,"-25,948","-27,182",101,286,,,,,,
44860,TENNESSEE                ,UNION,486,"-17,620","-20,307",100,119,,,,,,
44870,TENNESSEE                ,VAN BUREN,185,"-6,561","-8,130",5,36,,,,,,
44880,TENNESSEE                ,WARREN,"4,595","-75,104","-87,814",102,391,,,,,,
44890,TENNESSEE                ,WASHINGTON,"4,620","-121,838","-127,326",374,816,,,,,,
44900,TENNESSEE                ,WAYNE,"2,578","-23,752","-23,581",867,552,,,,,,
44910,TENNESSEE                ,WEAKLEY,"2,063","-46,430","-46,550",307,-45,,,,,,
44920,TENNESSEE                ,WHITE,"1,026","-40,932","-41,870",112,122,,,,,,
44930,TENNESSEE                ,WILLIAMSON,"1,606","-40,154","-42,671",-60,105,,,,,,
44940,TENNESSEE                ,WILSON,"2,231","-80,918","-89,621",32,313,,,,,,
45000,TEXAS                    ,ANDERSON,"16,470","-35,081","-32,392","10,576","10,300",,,,,,
45010,TEXAS                    ,ANDREWS,"2,730","-5,128","-5,052","1,115","1,111",,,,,,
45020,TEXAS                    ,ANGELINA,"26,917","-69,704","-60,915","21,776","20,601",,,,,,
45030,TEXAS                    ,ARANSAS,"7,176","-14,465","-15,437","4,573","4,194",,,,,,
45040,TEXAS                    ,ARCHER,"4,057","-4,721","-5,964","1,270","1,292",,,,,,
45050,TEXAS                    ,ARMSTRONG,162,-455,-545,91,136,,,,,,
45060,TEXAS                    ,ATASCOSA,"9,331","-20,282","-19,162","5,268","4,658",,,,,,
45070,TEXAS                    ,AUSTIN,136,"-7,171","-3,844","4,984","5,063",,,,,,
45080,TEXAS                    ,BAILEY,863,"-1,632","-2,098",627,568,,,,,,
45090,TEXAS                    ,BANDERA,"7,990","-14,945","-12,990","4,020","3,741",,,,,,
45100,TEXAS                    ,BASTROP,"20,771","-8,115","-4,737","14,942","14,260",,,,,,
45110,TEXAS                    ,BAYLOR,"2,836","-3,986","-2,942",720,"1,033",,,,,,
45113,TEXAS                    ,BEE,"5,728","-12,471","-12,755","3,284","3,228",,,,,,
45120,TEXAS                    ,BELL,"19,883","-81,529","-80,041","27,087","28,846",,,,,,
45130,TEXAS                    ,BEXAR,"407,190","-708,634","-673,562","196,159","187,788",,,,,,
45140,TEXAS                    ,BLANCO,"2,071","-3,511","-2,081","1,224","1,353",,,,,,
45150,TEXAS                    ,BORDEN,44,-149,-36,3,-1,,,,,,
45160,TEXAS                    ,BOSQUE,"2,994","-8,545","-6,313","1,897","2,183",,,,,,
45170,TEXAS                    ,BOWIE,"31,051","-67,315","-68,699","20,768","20,216",,,,,,
45180,TEXAS                    ,BRAZORIA,"32,844","-31,872","16,176","60,354","58,841",,,,,,
45190,TEXAS                    ,BRAZOS,"20,493","-47,995","-43,162","17,505","17,688",,,,,,
45200,TEXAS                    ,BREWSTER,"1,480","-2,510","-3,040",651,585,,,,,,
45201,TEXAS                    ,BRISCOE,352,-463,-212,106,22,,,,,,
45210,TEXAS                    ,BROOKS,"3,672","-6,306","-6,841","1,784","1,779",,,,,,
45220,TEXAS                    ,BROWN,"13,574","-30,404","-22,678","6,390","6,697",,,,,,
45221,TEXAS                    ,BURLESON,"2,137","-6,462","-4,392","2,555","2,442",,,,,,
45222,TEXAS                    ,BURNET,"10,647","-10,178","-9,108","6,351","5,970",,,,,,
45223,TEXAS                    ,CALDWELL,"7,601","-10,155","-9,952","5,845","6,141",,,,,,
45224,TEXAS                    ,CALHOUN,"2,668","-10,483","-8,622","2,705","2,633",,,,,,
45230,TEXAS                    ,CALLAHAN,"2,810","-6,123","-5,346","1,378","1,453",,,,,,
45240,TEXAS                    ,CAMERON,"95,805","-169,799","-159,388","43,522","45,038",,,,,,
45250,TEXAS                    ,CAMP,"3,233","-7,440","-6,983","1,965","1,989",,,,,,
45251,TEXAS                    ,CARSON,720,"-2,366","-2,090",452,384,,,,,,
45260,TEXAS                    ,CASS,"9,509","-20,893","-20,730","6,682","7,690",,,,,,
45270,TEXAS                    ,CASTRO,951,"-1,329","-1,513",447,476,,,,,,
45280,TEXAS                    ,CHAMBERS,-839,"-8,148","-3,996","3,368","3,345",,,,,,
45281,TEXAS                    ,CHEROKEE,"12,145","-28,651","-22,200","6,287","6,164",,,,,,
45290,TEXAS                    ,CHILDRESS,"1,950","-3,283","-3,047","1,014",763,,,,,,
45291,TEXAS                    ,CLAY,"3,367","-6,112","-6,033","1,330","1,468",,,,,,
45292,TEXAS                    ,COCHRAN,285,"-1,211","-1,144",375,351,,,,,,
45300,TEXAS                    ,COKE,582,"-1,872","-1,686",327,330,,,,,,
45301,TEXAS                    ,COLEMAN,"1,852","-4,764","-4,196","1,182","1,003",,,,,,
45310,TEXAS                    ,COLLIN,"30,670","-110,292","-94,039","21,002","18,721",,,,,,
45311,TEXAS                    ,COLLINGSWORTH,555,"-1,035","-1,361",287,551,,,,,,
45312,TEXAS                    ,COLORADO,"1,273","-6,411","-4,231","3,113","2,827",,,,,,
45320,TEXAS                    ,COMAL,"22,098","-45,191","-45,608","14,031","14,796",,,,,,
45321,TEXAS                    ,COMANCHE,"1,450","-4,155","-3,825","1,133",918,,,,,,
45330,TEXAS                    ,CONCHO,509,"-1,917",-761,307,259,,,,,,
45340,TEXAS                    ,COOKE,"8,546","-15,744","-15,742","3,874","4,412",,,,,,
45341,TEXAS                    ,CORYELL,"5,272","-17,720","-16,308","5,383","5,573",,,,,,
45350,TEXAS                    ,COTTLE,715,"-1,361","-1,198",322,486,,,,,,
45360,TEXAS                    ,CRANE,697,"-1,580",-899,298,430,,,,,,
45361,TEXAS                    ,CROCKETT,390,-883,-934,295,282,,,,,,
45362,TEXAS                    ,CROSBY,965,"-3,046","-2,653",707,530,,,,,,
45370,TEXAS                    ,CULBERSON,378,"-1,140",-983,281,266,,,,,,
45380,TEXAS                    ,DALLAM,734,"-2,329","-2,784",663,983,,,,,,
