"ESRD- HOSPICE - 2013 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) 
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE",,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA
18801,KENTUCKY,MEADE,22,"8,749",33.14,"8,749",33.14,0,0,0,22,0,0
18802,KENTUCKY,MENIFEE,5,0,0,0,0,0,0,0,5,0,0
18830,KENTUCKY,MERCER,20,0,0,0,0,0,0,0,19,0,0
18831,KENTUCKY,METCALFE,10,0,0,0,0,0,0,0,10,0,0
18850,KENTUCKY,MONROE,11,0,0,0,0,0,0,0,11,0,0
18860,KENTUCKY,MONTGOMERY,22,"3,945",14.94,"3,945",14.94,0,0,0,21,0,0
18861,KENTUCKY,MORGAN,10,0,0,0,0,0,0,0,10,0,0
18880,KENTUCKY,MUHLENBERG,45,0,0,0,0,0,0,0,44,0,0
18890,KENTUCKY,NELSON,47,"14,504",25.72,"14,504",25.72,0,0,0,45,0,0
18900,KENTUCKY,NICHOLAS,6,0,0,0,0,0,0,0,6,0,0
18910,KENTUCKY,OHIO,22,"1,360",5.15,"1,360",5.15,0,0,0,22,0,0
18920,KENTUCKY,OLDHAM,33,"6,006",15.17,"6,007",15.17,0,0,0,32,0,0
18930,KENTUCKY,OWEN,8,"2,807",29.24,"2,807",29.24,0,0,0,8,0,0
18931,KENTUCKY,OWSLEY,2,0,0,0,0,0,0,0,1,0,0
18932,KENTUCKY,PENDLETON,5,"1,338",22.3,"1,338",22.3,0,0,0,5,0,0
18960,KENTUCKY,PERRY,57,"1,718",2.51,"1,718",2.51,0,0,0,56,0,0
18970,KENTUCKY,PIKE,93,"9,444",8.46,"9,444",8.46,0,0,0,91,0,0
18971,KENTUCKY,POWELL,11,0,0,0,0,0,0,0,11,0,0
18972,KENTUCKY,PULASKI,89,"12,857",12.04,"12,857",12.04,0,0,0,86,0,0
18973,KENTUCKY,ROBERTSON,1,0,0,0,0,0,0,0,1,0,0
18974,KENTUCKY,ROCKCASTLE,16,0,0,0,0,0,0,0,16,0,0
18975,KENTUCKY,ROWAN,15,0,0,0,0,0,0,0,14,0,0
18976,KENTUCKY,RUSSELL,16,"5,914",30.8,"5,914",30.8,0,0,0,16,0,0
18977,KENTUCKY,SCOTT,41,"28,197",57.31,"28,197",57.31,0,0,0,40,0,0
18978,KENTUCKY,SHELBY,47,"6,430",11.4,"6,429",11.4,0,0,0,44,0,0
18979,KENTUCKY,SIMPSON,26,0,0,0,0,0,0,0,25,0,0
18980,KENTUCKY,SPENCER,8,"2,695",28.07,"2,694",28.06,0,0,0,7,0,0
18981,KENTUCKY,TAYLOR,43,"1,049",2.03,"1,048",2.03,0,0,0,42,0,0
18982,KENTUCKY,TODD,14,0,0,0,0,0,0,0,14,0,0
18983,KENTUCKY,TRIGG,22,"1,533",5.81,"1,534",5.81,0,0,0,21,0,0
18984,KENTUCKY,TRIMBLE,16,"1,276",6.65,"1,276",6.65,0,0,0,16,0,0
18985,KENTUCKY,UNION,14,0,0,0,0,0,0,0,14,0,0
18986,KENTUCKY,WARREN,98,"8,890",7.56,"8,890",7.56,0,0,0,95,0,0
18987,KENTUCKY,WASHINGTON,16,0,0,0,0,0,0,0,15,0,0
18988,KENTUCKY,WAYNE,10,0,0,0,0,0,0,0,10,0,0
18989,KENTUCKY,WEBSTER,22,0,0,0,0,0,0,0,21,0,0
18990,KENTUCKY,WHITLEY,52,0,0,0,0,0,0,0,51,0,0
18991,KENTUCKY,WOLFE,5,650,10.83,650,10.83,0,0,0,5,0,0
18992,KENTUCKY,WOODFORD,22,"2,743",10.39,"2,744",10.39,0,0,0,22,0,0
19000,LOUISIANA,ACADIA,101,"11,719",9.67,"11,719",9.67,0,0,0,99,0,0
19010,LOUISIANA,ALLEN,38,"4,022",8.82,"4,023",8.82,0,0,0,37,0,0
19020,LOUISIANA,ASCENSION,120,"24,175",16.79,"24,175",16.79,0,0,0,111,0,0
19030,LOUISIANA,ASSUMPTION,50,"2,386",3.98,"2,386",3.98,0,0,0,50,0,0
19040,LOUISIANA,AVOYELLES,72,"52,155",60.36,"52,155",60.36,0,0,0,68,0,0
19050,LOUISIANA,BEAUREGARD,57,"7,953",11.63,"7,953",11.63,0,0,0,53,0,0
19060,LOUISIANA,BIENVILLE,39,"4,807",10.27,"4,807",10.27,0,0,0,37,0,0
19070,LOUISIANA,BOSSIER,183,"7,468",3.4,"7,468",3.4,0,0,0,176,0,0
19080,LOUISIANA,CADDO,779,"111,694",11.95,"111,693",11.95,0,0,0,749,0,0
19090,LOUISIANA,CALCASIEU,289,"63,817",18.4,"63,817",18.4,0,0,0,276,0,0
19100,LOUISIANA,CALDWELL,10,"2,382",19.85,"2,382",19.85,0,0,0,10,0,0
19110,LOUISIANA,CAMERON,3,0,0,0,0,0,0,0,3,0,0
19120,LOUISIANA,CATAHOULA,17,"13,824",67.76,"13,823",67.76,0,0,0,16,0,0
19130,LOUISIANA,CLAIBORNE,56,0,0,0,0,0,0,0,54,0,0
19140,LOUISIANA,CONCORDIA,46,0,0,0,0,0,0,0,45,0,0
19150,LOUISIANA,DE SOTO,80,"2,097",2.18,"2,097",2.18,0,0,0,77,0,0
19160,LOUISIANA,E. BATON ROUGE,850,"145,608",14.28,"145,608",14.28,0,0,0,806,0,0
19170,LOUISIANA,EAST CARROLL,29,0,0,0,0,0,0,0,27,0,0
19180,LOUISIANA,EAST FELICIANA,48,"12,348",21.44,"12,348",21.44,0,0,0,47,0,0
19190,LOUISIANA,EVANGELINE,57,"43,633",63.79,"43,633",63.79,0,0,0,57,0,0
19200,LOUISIANA,FRANKLIN,31,"22,643",60.87,"22,644",60.87,0,0,0,30,0,0
19210,LOUISIANA,GRANT,22,"16,238",61.51,"16,238",61.51,0,0,0,22,0,0
19220,LOUISIANA,IBERIA,141,"40,242",23.78,"40,243",23.78,0,0,0,140,0,0
19230,LOUISIANA,IBERVILLE,67,"52,370",65.14,"52,369",65.14,0,0,0,64,0,0
19240,LOUISIANA,JACKSON,27,0,0,0,0,0,0,0,25,0,0
19250,LOUISIANA,JEFFERSON,651,"155,801",19.94,"155,801",19.94,0,0,0,616,0,0
19260,LOUISIANA,JEFFRSON DAVIS,56,"2,111",3.14,"2,111",3.14,0,0,0,54,0,0
19270,LOUISIANA,LAFAYETTE,316,"153,617",40.51,"153,618",40.51,0,0,0,302,0,0
19280,LOUISIANA,LAFOURCHE,128,"13,048",8.49,"13,048",8.49,0,0,0,123,0,0
19290,LOUISIANA,LA SALLE,17,"1,890",9.26,"1,891",9.27,0,0,0,16,0,0
19300,LOUISIANA,LINCOLN,83,"88,470",88.83,"88,470",88.83,0,0,0,83,0,0
19310,LOUISIANA,LIVINGSTON,90,"20,265",18.76,"20,265",18.76,0,0,0,85,0,0
19320,LOUISIANA,MADISON,31,0,0,0,0,0,0,0,29,0,0
19330,LOUISIANA,MOREHOUSE,83,0,0,0,0,0,0,0,81,0,0
19340,LOUISIANA,NATCHITOCHES,83,265,0.27,265,0.27,0,0,0,80,0,0
19350,LOUISIANA,ORLEANS,870,"195,963",18.77,"195,962",18.77,0,0,0,810,0,0
19360,LOUISIANA,OUACHITA,342,"121,179",29.53,"121,179",29.53,0,0,0,334,0,0
19370,LOUISIANA,PLAQUEMINES,25,0,0,0,0,0,0,0,23,0,0
19380,LOUISIANA,POINTE COUPEE,32,0,0,0,0,0,0,0,31,0,0
19390,LOUISIANA,RAPIDES,220,"28,310",10.72,"28,309",10.72,0,0,0,213,0,0
19400,LOUISIANA,RED RIVER,20,0,0,0,0,0,0,0,18,0,0
19410,LOUISIANA,RICHLAND,49,"14,121",24.02,"14,121",24.02,0,0,0,48,0,0
19420,LOUISIANA,SABINE,46,"9,244",16.75,"9,244",16.75,0,0,0,45,0,0
19430,LOUISIANA,ST. BERNARD,43,0,0,0,0,0,0,0,39,0,0
19440,LOUISIANA,ST. CHARLES,64,"54,754",71.29,"54,755",71.3,0,0,0,56,0,0
19450,LOUISIANA,ST. HELENA,17,0,0,0,0,0,0,0,15,0,0
19460,LOUISIANA,ST. JAMES,52,"25,440",40.77,"25,441",40.77,0,0,0,51,0,0
19470,LOUISIANA,ST. JOHN BAPTIST,96,0,0,0,0,0,0,0,92,0,0
19480,LOUISIANA,ST. LANDRY,151,"80,484",44.42,"80,485",44.42,0,0,0,147,0,0
19490,LOUISIANA,ST. MARTIN,91,"24,174",22.14,"24,174",22.14,0,0,0,89,0,0
19500,LOUISIANA,ST. MARY,110,"21,911",16.6,"21,912",16.6,0,0,0,106,0,0
19510,LOUISIANA,ST. TAMMANY,301,"95,848",26.54,"95,847",26.54,0,0,0,283,0,0
19520,LOUISIANA,TANGIPAHOA,245,"49,114",16.71,"49,114",16.71,0,0,0,238,0,0
19530,LOUISIANA,TENSAS,17,0,0,0,0,0,0,0,17,0,0
19540,LOUISIANA,TERREBONNE,183,"6,280",2.86,"6,280",2.86,0,0,0,172,0,0
19550,LOUISIANA,UNION,43,"19,126",37.07,"19,126",37.07,0,0,0,42,0,0
19560,LOUISIANA,VERMILION,82,"18,224",18.52,"18,223",18.52,0,0,0,80,0,0
19570,LOUISIANA,VERNON,58,"4,711",6.77,"4,711",6.77,0,0,0,55,0,0
19580,LOUISIANA,WASHINGTON,117,"53,221",37.91,"53,221",37.91,0,0,0,110,0,0
19590,LOUISIANA,WEBSTER,115,"30,771",22.3,"30,771",22.3,0,0,0,111,0,0
19600,LOUISIANA,W. BATON ROUGE,34,"1,256",3.08,"1,256",3.08,0,0,0,32,0,0
19610,LOUISIANA,WEST CARROLL,16,"2,100",10.94,"2,100",10.94,0,0,0,16,0,0
19620,LOUISIANA,WEST FELICIANA,25,0,0,0,0,0,0,0,24,0,0
19630,LOUISIANA,WINN,19,"2,242",9.83,"2,243",9.84,0,0,0,18,0,0
20000,MAINE,ANDROSCOGGIN,91,"13,620",12.47,"13,621",12.47,0,0,0,91,0,0
20010,MAINE,AROOSTOOK,66,"3,462",4.37,"3,461",4.37,0,0,0,62,0,0
20020,MAINE,CUMBERLAND,205,"47,910",19.48,"47,910",19.48,0,0,0,196,0,0
20030,MAINE,FRANKLIN,19,"4,735",20.77,"4,735",20.77,0,0,0,18,0,0
20040,MAINE,HANCOCK,63,966,1.28,967,1.28,0,0,0,61,0,0
20050,MAINE,KENNEBEC,115,"13,101",9.49,"13,101",9.49,0,0,0,112,0,0
20060,MAINE,KNOX,26,553,1.77,553,1.77,0,0,0,24,0,0
20070,MAINE,LINCOLN,17,0,0,0,0,0,0,0,16,0,0
20080,MAINE,OXFORD,43,"5,879",11.39,"5,879",11.39,0,0,0,42,0,0
20090,MAINE,PENOBSCOT,141,"57,021",33.7,"57,021",33.7,0,0,0,139,0,0
20100,MAINE,PISCATAQUIS,13,0,0,0,0,0,0,0,13,0,0
20110,MAINE,SAGADAHOC,34,0,0,0,0,0,0,0,34,0,0
20120,MAINE,SOMERSET,50,"2,472",4.12,"2,472",4.12,0,0,0,50,0,0
20130,MAINE,WALDO,26,0,0,0,0,0,0,0,25,0,0
20140,MAINE,WASHINGTON,33,"1,288",3.25,"1,288",3.25,0,0,0,30,0,0
20150,MAINE,YORK,167,"36,924",18.43,"36,925",18.43,0,0,0,162,0,0
21000,MARYLAND,ALLEGANY,116,"12,161",8.74,"12,161",8.74,0,0,0,112,0,0
21010,MARYLAND,ANNE ARUNDEL,647,"80,951",10.43,"80,952",10.43,0,0,0,604,0,0
21020,MARYLAND,BALTIMORE,1269,"168,831",11.09,"168,831",11.09,0,0,0,"1,188",0,0
21030,MARYLAND,BALTIMORE CITY,1837,"189,231",8.58,"189,231",8.58,0,0,0,"1,705",0,0
21040,MARYLAND,CALVERT,97,"5,005",4.3,"5,005",4.3,0,0,0,91,0,0
21050,MARYLAND,CAROLINE,38,"12,780",28.03,"12,780",28.03,0,0,0,38,0,0
21060,MARYLAND,CARROLL,117,"4,427",3.15,"4,427",3.15,0,0,0,108,0,0
21070,MARYLAND,CECIL,106,"46,021",36.18,"46,021",36.18,0,0,0,101,0,0
21080,MARYLAND,CHARLES,231,"45,884",16.55,"45,884",16.55,0,0,0,215,0,0
21090,MARYLAND,DORCHESTER,62,"4,867",6.54,"4,867",6.54,0,0,0,58,0,0
21100,MARYLAND,FREDERICK,206,"13,524",5.47,"13,524",5.47,0,0,0,187,0,0
21110,MARYLAND,GARRETT,28,284,0.85,284,0.85,0,0,0,28,0,0
21120,MARYLAND,HARFORD,242,"15,219",5.24,"15,219",5.24,0,0,0,225,0,0
21130,MARYLAND,HOWARD,176,"7,941",3.76,"7,942",3.76,0,0,0,157,0,0
21140,MARYLAND,KENT,24,"1,704",5.92,"1,704",5.92,0,0,0,24,0,0
21150,MARYLAND,MONTGOMERY,737,"114,519",12.95,"114,520",12.95,0,0,0,660,0,0
21160,MARYLAND,PRINCE GEORGES,2203,"468,672",17.73,"468,672",17.73,0,0,0,"1,994",0,0
21170,MARYLAND,QUEEN ANNES,44,"6,161",11.67,"6,160",11.67,0,0,0,42,0,0
21180,MARYLAND,ST. MARYS,141,"7,870",4.65,"7,870",4.65,0,0,0,130,0,0
21190,MARYLAND,SOMERSET,62,"3,572",4.8,"3,572",4.8,0,0,0,60,0,0
21200,MARYLAND,TALBOT,45,0,0,0,0,0,0,0,45,0,0
21210,MARYLAND,WASHINGTON,173,"99,814",48.08,"99,814",48.08,0,0,0,164,0,0
21220,MARYLAND,WICOMICO,248,"73,412",24.67,"73,412",24.67,0,0,0,240,0,0
21230,MARYLAND,WORCESTER,110,"5,272",3.99,"5,273",3.99,0,0,0,109,0,0
22000,MASSACHUSETTS,BARNSTABLE,177,"105,202",49.53,"105,202",49.53,0,0,0,165,0,0
22010,MASSACHUSETTS,BERKSHIRE,146,"11,100",6.34,"11,101",6.34,0,0,0,136,0,0
22020,MASSACHUSETTS,BRISTOL,580,"62,759",9.02,"62,760",9.02,0,0,0,551,0,0
22030,MASSACHUSETTS,DUKES,9,"33,744",312.44,"33,745",312.45,0,0,0,9,0,0
22040,MASSACHUSETTS,ESSEX,675,"157,027",19.39,"157,027",19.39,0,0,0,633,0,0
22060,MASSACHUSETTS,FRANKLIN,61,"3,282",4.48,"3,282",4.48,0,0,0,55,0,0
22070,MASSACHUSETTS,HAMPDEN,590,"34,100",4.82,"34,100",4.82,0,0,0,573,0,0
22080,MASSACHUSETTS,HAMPSHIRE,100,156,0.13,156,0.13,0,0,0,97,0,0
22090,MASSACHUSETTS,MIDDLESEX,1055,"180,502",14.26,"180,502",14.26,0,0,0,964,0,0
22120,MASSACHUSETTS,NANTUCKET,3,0,0,0,0,0,0,0,3,0,0
22130,MASSACHUSETTS,NORFOLK,496,"116,792",19.62,"116,791",19.62,0,0,0,464,0,0
22150,MASSACHUSETTS,PLYMOUTH,428,"277,178",53.97,"277,178",53.97,0,0,0,401,0,0
22160,MASSACHUSETTS,SUFFOLK,874,"172,293",16.43,"172,293",16.43,0,0,0,803,0,0
22170,MASSACHUSETTS,WORCESTER,534,"50,911",7.94,"50,910",7.94,0,0,0,476,0,0
23000,MICHIGAN,ALCONA,9,"33,263",307.99,"33,263",307.99,0,0,0,9,0,0
23010,MICHIGAN,ALGER,10,0,0,0,0,0,0,0,10,0,0
23020,MICHIGAN,ALLEGAN,86,"24,891",24.12,"24,891",24.12,0,0,0,84,0,0
23030,MICHIGAN,ALPENA,63,"9,795",12.96,"9,795",12.96,0,0,0,63,0,0
23040,MICHIGAN,ANTRIM,20,0,0,0,0,0,0,0,20,0,0
23050,MICHIGAN,ARENAC,14,"37,716",224.5,"37,716",224.5,0,0,0,13,0,0
23060,MICHIGAN,BARAGA,11,0,0,0,0,0,0,0,10,0,0
23070,MICHIGAN,BARRY,43,"54,063",104.77,"54,063",104.77,0,0,0,41,0,0
23080,MICHIGAN,BAY,131,"68,902",43.83,"68,902",43.83,0,0,0,125,0,0
23090,MICHIGAN,BENZIE,17,0,0,0,0,0,0,0,17,0,0
23100,MICHIGAN,BERRIEN,262,"18,609",5.92,"18,609",5.92,0,0,0,258,0,0
23110,MICHIGAN,BRANCH,49,135,0.23,135,0.23,0,0,0,48,0,0
23120,MICHIGAN,CALHOUN,225,"51,017",18.9,"51,017",18.9,0,0,0,218,0,0
23130,MICHIGAN,CASS,33,"2,367",5.98,"2,367",5.98,0,0,0,33,0,0
23140,MICHIGAN,CHARLEVOIX,24,"2,801",9.73,"2,801",9.73,0,0,0,24,0,0
23150,MICHIGAN,CHEBOYGAN,21,0,0,0,0,0,0,0,20,0,0
23160,MICHIGAN,CHIPPEWA,38,963,2.11,964,2.11,0,0,0,36,0,0
23170,MICHIGAN,CLARE,38,"41,810",91.69,"41,809",91.69,0,0,0,38,0,0
23180,MICHIGAN,CLINTON,44,"1,676",3.17,"1,676",3.17,0,0,0,42,0,0
23190,MICHIGAN,CRAWFORD,14,0,0,0,0,0,0,0,14,0,0
23200,MICHIGAN,DELTA,26,0,0,0,0,0,0,0,25,0,0
23210,MICHIGAN,DICKINSON,19,0,0,0,0,0,0,0,18,0,0
23220,MICHIGAN,EATON,79,"21,981",23.19,"21,982",23.19,0,0,0,77,0,0
23230,MICHIGAN,EMMET,26,0,0,0,0,0,0,0,26,0,0
23240,MICHIGAN,GENESEE,818,"343,464",34.99,"343,464",34.99,0,0,0,792,0,0
23250,MICHIGAN,GLADWIN,49,"36,290",61.72,"36,290",61.72,0,0,0,49,0,0
23260,MICHIGAN,GOGEBIC,22,0,0,0,0,0,0,0,22,0,0
23270,MICHIGAN,GRAND TRAVERSE,98,"6,050",5.14,"6,050",5.14,0,0,0,92,0,0
23280,MICHIGAN,GRATIOT,64,"63,495",82.68,"63,494",82.67,0,0,0,64,0,0
23290,MICHIGAN,HILLSDALE,52,"16,077",25.76,"16,076",25.76,0,0,0,47,0,0
23300,MICHIGAN,HOUGHTON,23,"3,705",13.42,"3,706",13.43,0,0,0,22,0,0
23310,MICHIGAN,HURON,41,0,0,0,0,0,0,0,40,0,0
23320,MICHIGAN,INGHAM,407,"17,621",3.61,"17,622",3.61,0,0,0,390,0,0
23330,MICHIGAN,IONIA,56,"7,027",10.46,"7,026",10.46,0,0,0,53,0,0
23340,MICHIGAN,IOSCO,35,"5,575",13.27,"5,575",13.27,0,0,0,35,0,0
23350,MICHIGAN,IRON,12,0,0,0,0,0,0,0,12,0,0
23360,MICHIGAN,ISABELLA,58,"8,955",12.87,"8,955",12.87,0,0,0,58,0,0
23370,MICHIGAN,JACKSON,211,"34,010",13.43,"34,011",13.43,0,0,0,207,0,0
23380,MICHIGAN,KALAMAZOO,287,"54,725",15.89,"54,725",15.89,0,0,0,279,0,0
23390,MICHIGAN,KALKASKA,24,0,0,0,0,0,0,0,24,0,0
23400,MICHIGAN,KENT,574,"199,587",28.98,"199,587",28.98,0,0,0,552,0,0
23410,MICHIGAN,KEWEENAW,1,0,0,0,0,0,0,0,1,0,0
23420,MICHIGAN,LAKE,17,"14,058",68.91,"14,059",68.92,0,0,0,17,0,0
23430,MICHIGAN,LAPEER,102,"11,789",9.63,"11,789",9.63,0,0,0,100,0,0
23440,MICHIGAN,LEELANAU,16,0,0,0,0,0,0,0,15,0,0
23450,MICHIGAN,LENAWEE,124,"31,260",21.01,"31,259",21.01,0,0,0,121,0,0
23460,MICHIGAN,LIVINGSTON,102,"31,100",25.41,"31,100",25.41,0,0,0,98,0,0
23470,MICHIGAN,LUCE,2,"3,076",128.17,"3,076",128.17,0,0,0,2,0,0
23480,MICHIGAN,MACKINAC,11,0,0,0,0,0,0,0,10,0,0
23490,MICHIGAN,MACOMB,1005,"184,397",15.29,"184,397",15.29,0,0,0,950,0,0
23500,MICHIGAN,MANISTEE,33,827,2.09,827,2.09,0,0,0,31,0,0
23510,MICHIGAN,MARQUETTE,55,"1,086",1.65,"1,087",1.65,0,0,0,51,0,0
23520,MICHIGAN,MASON,30,"60,287",167.46,"60,287",167.46,0,0,0,29,0,0
23530,MICHIGAN,MECOSTA,39,"27,769",59.34,"27,769",59.34,0,0,0,37,0,0
23540,MICHIGAN,MENOMINEE,27,0,0,0,0,0,0,0,26,0,0
23550,MICHIGAN,MIDLAND,78,0,0,0,0,0,0,0,75,0,0
23560,MICHIGAN,MISSAUKEE,5,"8,146",135.77,"8,147",135.78,0,0,0,5,0,0
23570,MICHIGAN,MONROE,160,"33,390",17.39,"33,390",17.39,0,0,0,156,0,0
23580,MICHIGAN,MONTCALM,65,"5,728",7.34,"5,728",7.34,0,0,0,65,0,0
23590,MICHIGAN,MONTMORENCY,17,138,0.68,138,0.68,0,0,0,17,0,0
23600,MICHIGAN,MUSKEGON,248,"79,183",26.61,"79,184",26.61,0,0,0,236,0,0
23610,MICHIGAN,NEWAYGO,40,"2,265",4.72,"2,265",4.72,0,0,0,40,0,0
23620,MICHIGAN,OAKLAND,1545,"354,720",19.13,"354,720",19.13,0,0,0,"1,465",0,0
23630,MICHIGAN,OCEANA,32,"2,620",6.82,"2,619",6.82,0,0,0,32,0,0
23640,MICHIGAN,OGEMAW,35,"28,125",66.96,"28,126",66.97,0,0,0,33,0,0
23650,MICHIGAN,ONTONAGON,12,0,0,0,0,0,0,0,11,0,0
23660,MICHIGAN,OSCEOLA,25,689,2.3,689,2.3,0,0,0,25,0,0
23670,MICHIGAN,OSCODA,6,0,0,0,0,0,0,0,6,0,0
23680,MICHIGAN,OTSEGO,14,"1,103",6.57,"1,103",6.57,0,0,0,13,0,0
23690,MICHIGAN,OTTAWA,188,"29,308",12.99,"29,308",12.99,0,0,0,181,0,0
23700,MICHIGAN,PRESQUE ISLE,22,"1,216",4.61,"1,216",4.61,0,0,0,21,0,0
23710,MICHIGAN,ROSCOMMON,31,"16,578",44.56,"16,578",44.56,0,0,0,31,0,0
23720,MICHIGAN,SAGINAW,352,"65,438",15.49,"65,438",15.49,0,0,0,335,0,0
23730,MICHIGAN,ST. CLAIR,167,"7,146",3.57,"7,145",3.57,0,0,0,161,0,0
23740,MICHIGAN,ST. JOSEPH,71,"30,256",35.51,"30,256",35.51,0,0,0,69,0,0
23750,MICHIGAN,SANILAC,48,0,0,0,0,0,0,0,44,0,0
23760,MICHIGAN,SCHOOLCRAFT,7,"1,652",19.67,"1,651",19.65,0,0,0,7,0,0
23770,MICHIGAN,SHIAWASSEE,83,"12,719",12.77,"12,719",12.77,0,0,0,83,0,0
23780,MICHIGAN,TUSCOLA,53,"38,083",59.88,"38,083",59.88,0,0,0,52,0,0
23790,MICHIGAN,VAN BUREN,113,"12,989",9.58,"12,989",9.58,0,0,0,109,0,0
23800,MICHIGAN,WASHTENAW,347,"43,309",10.4,"43,308",10.4,0,0,0,330,0,0
23810,MICHIGAN,WAYNE,4074,"450,707",9.22,"450,707",9.22,0,0,0,"3,874",0,0
23830,MICHIGAN,WEXFORD,30,"1,236",3.43,"1,236",3.43,0,0,0,29,0,0
24000,MINNESOTA,AITKIN,16,0,0,0,0,0,0,0,15,0,0
24010,MINNESOTA,ANOKA,194,"60,334",25.92,"60,334",25.92,0,0,0,174,0,0
24020,MINNESOTA,BECKER,28,287,0.85,287,0.85,0,0,0,26,0,0
24030,MINNESOTA,BELTRAMI,73,"3,468",3.96,"3,468",3.96,0,0,0,68,0,0
24040,MINNESOTA,BENTON,16,"1,977",10.3,"1,977",10.3,0,0,0,14,0,0
24050,MINNESOTA,BIG STONE,12,0,0,0,0,0,0,0,12,0,0
24060,MINNESOTA,BLUE EARTH,39,"1,370",2.93,"1,370",2.93,0,0,0,37,0,0
24070,MINNESOTA,BROWN,21,"2,895",11.49,"2,895",11.49,0,0,0,19,0,0
24080,MINNESOTA,CARLTON,18,"2,351",10.88,"2,351",10.88,0,0,0,15,0,0
24090,MINNESOTA,CARVER,32,0,0,0,0,0,0,0,29,0,0
24100,MINNESOTA,CASS,35,"1,737",4.14,"1,737",4.14,0,0,0,34,0,0
24110,MINNESOTA,CHIPPEWA,3,0,0,0,0,0,0,0,2,0,0
24120,MINNESOTA,CHISAGO,23,"14,526",52.63,"14,527",52.63,0,0,0,23,0,0
24130,MINNESOTA,CLAY,57,0,0,0,0,0,0,0,56,0,0
24140,MINNESOTA,CLEARWATER,7,0,0,0,0,0,0,0,7,0,0
24150,MINNESOTA,COOK,1,0,0,0,0,0,0,0,1,0,0
24160,MINNESOTA,COTTONWOOD,7,0,0,0,0,0,0,0,7,0,0
24170,MINNESOTA,CROW WING,54,"7,907",12.2,"7,907",12.2,0,0,0,49,0,0
24180,MINNESOTA,DAKOTA,167,"48,989",24.45,"48,988",24.45,0,0,0,148,0,0
24190,MINNESOTA,DODGE,10,0,0,0,0,0,0,0,9,0,0
24200,MINNESOTA,DOUGLAS,22,"2,616",9.91,"2,616",9.91,0,0,0,22,0,0
24210,MINNESOTA,FARIBAULT,17,"1,924",9.43,"1,924",9.43,0,0,0,17,0,0
24220,MINNESOTA,FILLMORE,15,0,0,0,0,0,0,0,15,0,0
24230,MINNESOTA,FREEBORN,30,733,2.04,734,2.04,0,0,0,29,0,0
24240,MINNESOTA,GOODHUE,27,"1,455",4.49,"1,455",4.49,0,0,0,23,0,0
24250,MINNESOTA,GRANT,3,0,0,0,0,0,0,0,3,0,0
24260,MINNESOTA,HENNEPIN,849,"235,444",23.11,"235,444",23.11,0,0,0,774,0,0
24270,MINNESOTA,HOUSTON,16,583,3.04,583,3.04,0,0,0,16,0,0
24280,MINNESOTA,HUBBARD,14,0,0,0,0,0,0,0,14,0,0
24290,MINNESOTA,ISANTI,24,"1,158",4.02,"1,158",4.02,0,0,0,21,0,0
24300,MINNESOTA,ITASCA,34,"1,454",3.56,"1,455",3.57,0,0,0,34,0,0
24310,MINNESOTA,JACKSON,10,"10,318",85.98,"10,319",85.99,0,0,0,10,0,0
24320,MINNESOTA,KANABEC,17,0,0,0,0,0,0,0,17,0,0
24330,MINNESOTA,KANDIYOHI,30,0,0,0,0,0,0,0,28,0,0
24340,MINNESOTA,KITTSON,5,0,0,0,0,0,0,0,5,0,0
24350,MINNESOTA,KOOCHICHING,10,488,4.07,488,4.07,0,0,0,9,0,0
24360,MINNESOTA,LAC QUI PARLE,6,0,0,0,0,0,0,0,5,0,0
24370,MINNESOTA,LAKE,3,575,15.97,575,15.97,0,0,0,3,0,0
24380,MINNESOTA,LAKE OF  WOODS,3,0,0,0,0,0,0,0,3,0,0
24390,MINNESOTA,LE SUEUR,17,0,0,0,0,0,0,0,16,0,0
24400,MINNESOTA,LINCOLN,3,0,0,0,0,0,0,0,3,0,0
24410,MINNESOTA,LYON,24,"2,088",7.25,"2,087",7.25,0,0,0,22,0,0
24420,MINNESOTA,MC LEOD,37,"2,444",5.5,"2,443",5.5,0,0,0,36,0,0
24430,MINNESOTA,MAHNOMEN,8,0,0,0,0,0,0,0,8,0,0
24440,MINNESOTA,MARSHALL,7,290,3.45,290,3.45,0,0,0,6,0,0
24450,MINNESOTA,MARTIN,16,0,0,0,0,0,0,0,16,0,0
24460,MINNESOTA,MEEKER,16,0,0,0,0,0,0,0,16,0,0
24470,MINNESOTA,MILLE LACS,21,0,0,0,0,0,0,0,17,0,0
24480,MINNESOTA,MORRISON,20,"3,097",12.9,"3,097",12.9,0,0,0,18,0,0
24490,MINNESOTA,MOWER,26,"8,395",26.91,"8,395",26.91,0,0,0,25,0,0
24500,MINNESOTA,MURRAY,7,0,0,0,0,0,0,0,7,0,0
24510,MINNESOTA,NICOLLET,10,"4,489",37.41,"4,489",37.41,0,0,0,10,0,0
