DISABLED -- REPRICING ADJUSTMENTS TO THE 2009-2013 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,
28640,NEBRASKA                 ,NUCKOLLS,36,392,9,60,-11,,,,,
28650,NEBRASKA                 ,OTOE,419,399,-16,137,871,,,,,
28660,NEBRASKA                 ,PAWNEE,356,0,0,54,508,,,,,
28670,NEBRASKA                 ,PERKINS,0,0,0,0,0,,,,,
28680,NEBRASKA                 ,PHELPS,647,121,-7,37,360,,,,,
28690,NEBRASKA                 ,PIERCE,"1,163","1,194",-15,43,0,,,,,
28700,NEBRASKA                 ,PLATTE,"1,596",609,-131,-76,"1,503",,,,,
28710,NEBRASKA                 ,POLK,10,0,13,792,269,,,,,
28720,NEBRASKA                 ,RED WILLOW,741,156,-31,8,47,,,,,
28730,NEBRASKA                 ,RICHARDSON,780,294,89,27,225,,,,,
28740,NEBRASKA                 ,ROCK,0,0,0,0,228,,,,,
28750,NEBRASKA                 ,SALINE,"1,419","1,167",117,428,-267,,,,,
28760,NEBRASKA                 ,SARPY,"5,367","3,743","2,606","-12,127","-19,926",,,,,
28770,NEBRASKA                 ,SAUNDERS,"1,215","1,121",38,"-1,279","-1,584",,,,,
28780,NEBRASKA                 ,SCOTTS BLUFF,"5,896","5,257",339,"1,199","2,930",,,,,
28790,NEBRASKA                 ,SEWARD,-171,690,"1,052",175,-395,,,,,
28800,NEBRASKA                 ,SHERIDAN,144,390,-12,0,0,,,,,
28810,NEBRASKA                 ,SHERMAN,0,0,546,181,519,,,,,
28820,NEBRASKA                 ,SIOUX,0,0,0,0,0,,,,,
28830,NEBRASKA                 ,STANTON,0,346,0,0,0,,,,,
28840,NEBRASKA                 ,THAYER,0,0,62,146,32,,,,,
28850,NEBRASKA                 ,THOMAS,0,0,0,0,80,,,,,
28860,NEBRASKA                 ,THURSTON,596,80,-227,"-1,018",-454,,,,,
28870,NEBRASKA                 ,VALLEY,168,0,49,138,55,,,,,
28880,NEBRASKA                 ,WASHINGTON,185,340,-269,-759,"-1,096",,,,,
28890,NEBRASKA                 ,WAYNE,20,228,-20,5,164,,,,,
28900,NEBRASKA                 ,WEBSTER,593,373,-1,0,0,,,,,
28910,NEBRASKA                 ,WHEELER,0,0,0,0,0,,,,,
28920,NEBRASKA                 ,YORK,167,245,-1,307,-646,,,,,
29000,NEVADA                   ,CHURCHILL,-384,-282,"-1,645",-930,-636,,,,,
29010,NEVADA                   ,CLARK,"-47,430","-123,307","-136,449","-89,821","-86,765",,,,,
29020,NEVADA                   ,DOUGLAS,"1,459",696,581,-247,-885,,,,,
29030,NEVADA                   ,ELKO,286,115,307,-426,690,,,,,
29040,NEVADA                   ,ESMERALDA,0,0,0,-200,-216,,,,,
29050,NEVADA                   ,EUREKA,-33,0,-70,61,0,,,,,
29060,NEVADA                   ,HUMBOLDT,411,-52,-342,"-1,707",65,,,,,
29070,NEVADA                   ,LANDER,0,0,-53,-349,0,,,,,
29080,NEVADA                   ,LINCOLN,-563,"-3,823","-8,066","-5,620","-3,650",,,,,
29090,NEVADA                   ,LYON,"2,819",-160,"2,125",-575,-598,,,,,
29100,NEVADA                   ,MINERAL,-44,188,145,-420,-115,,,,,
29110,NEVADA                   ,NYE,-32,"-2,688",-845,"-1,573","-1,959",,,,,
29120,NEVADA                   ,CARSON CITY,"6,528","2,115",956,-554,"1,598",,,,,
29130,NEVADA                   ,PERSHING,-23,-44,0,0,-45,,,,,
29140,NEVADA                   ,STOREY,44,0,-235,-374,0,,,,,
29150,NEVADA                   ,WASHOE,-548,"-4,493","-17,454","-36,597",51,,,,,
29160,NEVADA                   ,WHITE PINE,316,"-1,446",497,434,"2,176",,,,,
30000,NEW HAMPSHIRE            ,BELKNAP,"7,404","9,785","4,103","-1,482",621,,,,,
30010,NEW HAMPSHIRE            ,CARROLL,"3,852","7,526","2,495",37,799,,,,,
30020,NEW HAMPSHIRE            ,CHESHIRE,"5,372","12,121","5,271",-994,727,,,,,
30030,NEW HAMPSHIRE            ,COOS,"4,293","6,581","3,561",-587,147,,,,,
30040,NEW HAMPSHIRE            ,GRAFTON,"4,579","8,774",511,-814,42,,,,,
30050,NEW HAMPSHIRE            ,HILLSBOROUGH,"-27,460","-2,724","29,631","-3,993","1,112",,,,,
30060,NEW HAMPSHIRE            ,MERRIMACK,"13,720","13,810","13,409","-2,360",748,,,,,
30070,NEW HAMPSHIRE            ,ROCKINGHAM,"14,093","5,834","14,988","3,905","3,173",,,,,
30080,NEW HAMPSHIRE            ,STRAFFORD,"8,702","5,733","8,388","-1,505","-2,224",,,,,
30090,NEW HAMPSHIRE            ,SULLIVAN,"3,211","4,587","1,949",-516,473,,,,,
31000,NEW JERSEY               ,ATLANTIC,"-18,979","35,656","106,354","83,258","-28,040",,,,,
31100,NEW JERSEY               ,BERGEN,"12,217","-6,827","-4,715","-16,679","22,665",,,,,
31150,NEW JERSEY               ,BURLINGTON,"-9,486","-13,157",960,"20,587","-30,339",,,,,
31160,NEW JERSEY               ,CAMDEN,"-18,460","-26,583","-17,067","9,804","-48,245",,,,,
31180,NEW JERSEY               ,CAPE MAY,"-45,718","16,386","-17,766","3,870","13,499",,,,,
31190,NEW JERSEY               ,CUMBERLAND,"10,834","15,432","8,960","15,109","-11,530",,,,,
31200,NEW JERSEY               ,ESSEX,"-257,715","-99,237","-110,680","-4,269","39,922",,,,,
31220,NEW JERSEY               ,GLOUCESTER,"-4,768","-7,900","-9,240","3,053","-23,018",,,,,
31230,NEW JERSEY               ,HUDSON,"13,385","-2,538","-1,761","-7,169","23,564",,,,,
31250,NEW JERSEY               ,HUNTERDON,"-8,564","-4,312",-349,"4,199","2,149",,,,,
31260,NEW JERSEY               ,MERCER,"-35,700","2,803","59,866","87,709","12,735",,,,,
31270,NEW JERSEY               ,MIDDLESEX,"169,071","241,752","296,483","321,107","230,733",,,,,
31290,NEW JERSEY               ,MONMOUTH,"202,969","307,739","411,343","363,753","289,123",,,,,
31300,NEW JERSEY               ,MORRIS,"-72,454","-35,159","-34,245","4,486","12,030",,,,,
31310,NEW JERSEY               ,OCEAN,"178,272","305,382","369,582","333,741","252,339",,,,,
31320,NEW JERSEY               ,PASSAIC,"4,521","-10,342","2,334","-10,657","14,577",,,,,
31340,NEW JERSEY               ,SALEM,"-8,228","-5,331","-4,873","-9,588","-9,005",,,,,
31350,NEW JERSEY               ,SOMERSET,"-3,856","20,483","43,070","35,034","33,196",,,,,
31360,NEW JERSEY               ,SUSSEX,"-20,147","-7,526","-8,120",-168,"3,722",,,,,
31370,NEW JERSEY               ,UNION,"-63,659","-17,571",708,"41,444","44,507",,,,,
31390,NEW JERSEY               ,WARREN,"-16,332","-18,642","-4,344","-3,859","3,051",,,,,
32000,NEW MEXICO               ,BERNALILLO,"28,929","8,739",-621,"-10,695","-8,340",,,,,
32010,NEW MEXICO               ,CATRON,0,0,0,0,0,,,,,
32020,NEW MEXICO               ,CHAVES,263,-893,"-3,198","-3,413","-1,312",,,,,
32025,NEW MEXICO               ,CIBOLA,"1,029",443,-48,-536,-399,,,,,
32030,NEW MEXICO               ,COLFAX,64,-203,-963,-204,-621,,,,,
32040,NEW MEXICO               ,CURRY,-651,"-3,093","-3,083","-1,295","-1,340",,,,,
32050,NEW MEXICO               ,DEBACA,-250,-70,-84,-210,-112,,,,,
32060,NEW MEXICO               ,DONA ANA,"-7,600","-12,450","-18,562","-16,651","-9,742",,,,,
32070,NEW MEXICO               ,EDDY,-147,"-1,779","-1,949","-1,187",-958,,,,,
32080,NEW MEXICO               ,GRANT,"-1,174",-707,"-1,038",-934,"-2,005",,,,,
32090,NEW MEXICO               ,GUADALUPE,635,289,16,-198,0,,,,,
32100,NEW MEXICO               ,HARDING,0,0,0,-51,-27,,,,,
32110,NEW MEXICO               ,HIDALGO,-69,-303,"-1,771","-1,830",-938,,,,,
32120,NEW MEXICO               ,LEA,61,-934,"-1,734",-899,-860,,,,,
32130,NEW MEXICO               ,LINCOLN,-351,-543,-479,-25,119,,,,,
32131,NEW MEXICO               ,LOS ALAMOS,-83,-168,-268,0,-128,,,,,
32140,NEW MEXICO               ,LUNA,"-2,639","-1,572",-621,-272,-445,,,,,
32150,NEW MEXICO               ,MCKINLEY,"2,148",746,-879,-877,-575,,,,,
32160,NEW MEXICO               ,MORA,-1,19,-104,0,0,,,,,
32170,NEW MEXICO               ,OTERO,-632,"-1,082","-1,910","-3,793","-1,701",,,,,
32180,NEW MEXICO               ,QUAY,-205,191,-226,-132,-484,,,,,
32190,NEW MEXICO               ,RIO ARRIBA,-511,"-2,353","-2,702","-1,781","-1,051",,,,,
32200,NEW MEXICO               ,ROOSEVELT,-120,"-1,020",-287,-216,-109,,,,,
32210,NEW MEXICO               ,SANDOVAL,"6,239","1,119",-352,"-1,224","-1,108",,,,,
32220,NEW MEXICO               ,SAN JUAN,"47,732","21,685","8,612",248,"6,480",,,,,
32230,NEW MEXICO               ,SAN MIGUEL,37,"-2,713","-5,754","-2,929","-2,528",,,,,
32240,NEW MEXICO               ,SANTA FE,"-10,672","-15,813","-21,050","-19,378","-12,874",,,,,
32250,NEW MEXICO               ,SIERRA,-208,-138,-372,-2,-804,,,,,
32260,NEW MEXICO               ,SOCORRO,16,144,-16,-206,-119,,,,,
32270,NEW MEXICO               ,TAOS,835,"-1,109",-805,"-1,044",-533,,,,,
32280,NEW MEXICO               ,TORRANCE,"2,198",310,66,-467,-157,,,,,
32290,NEW MEXICO               ,UNION,-1,172,-279,-312,-157,,,,,
32300,NEW MEXICO               ,VALENCIA,"4,778","2,232",144,"-2,012",-627,,,,,
33000,NEW YORK                 ,ALBANY,"-8,803","-14,966","-4,534","-9,113","-9,127",,,,,
33010,NEW YORK                 ,ALLEGANY,520,259,133,806,363,,,,,
33020,NEW YORK                 ,BRONX,"31,854","-11,332","-1,151","-36,541","30,421",,,,,
33030,NEW YORK                 ,BROOME,"-8,814","-16,488","-13,288","-16,358","-13,316",,,,,
33040,NEW YORK                 ,CATTARAUGUS,"4,050","1,397","3,560","1,414",558,,,,,
33050,NEW YORK                 ,CAYUGA,"1,521",-874,"1,863","1,692","1,804",,,,,
33060,NEW YORK                 ,CHAUTAUQUA,553,-156,"3,191",397,175,,,,,
33070,NEW YORK                 ,CHEMUNG,"8,805","6,002","8,733","4,966","10,364",,,,,
33080,NEW YORK                 ,CHENANGO,801,"-1,069",145,"1,901",-171,,,,,
33090,NEW YORK                 ,CLINTON,"2,010",-877,837,902,344,,,,,
33200,NEW YORK                 ,COLUMBIA,"1,576",530,"3,002","1,760",406,,,,,
33210,NEW YORK                 ,CORTLAND,810,-346,397,323,59,,,,,
33220,NEW YORK                 ,DELAWARE,688,-715,93,-5,327,,,,,
33230,NEW YORK                 ,DUTCHESS,"45,751","11,141",-775,"7,453","12,478",,,,,
33240,NEW YORK                 ,ERIE,"185,133","155,290","174,493","104,991","47,054",,,,,
33260,NEW YORK                 ,ESSEX,"1,216",-263,-925,139,52,,,,,
33270,NEW YORK                 ,FRANKLIN,-64,-433,183,-446,-739,,,,,
33280,NEW YORK                 ,FULTON,566,964,-489,412,-148,,,,,
33290,NEW YORK                 ,GENESEE,"2,064",330,"2,099","1,715",242,,,,,
33300,NEW YORK                 ,GREENE,-434,-477,630,813,161,,,,,
33310,NEW YORK                 ,HAMILTON,869,216,"1,040",0,0,,,,,
33320,NEW YORK                 ,HERKIMER,"11,371","9,131","11,396","12,574","6,564",,,,,
33330,NEW YORK                 ,JEFFERSON,"3,301","2,168","3,300","2,427","1,689",,,,,
33331,NEW YORK                 ,KINGS,"36,717","-11,778",31,"-28,106","42,266",,,,,
33340,NEW YORK                 ,LEWIS,924,961,129,188,808,,,,,
33350,NEW YORK                 ,LIVINGSTON,-315,566,"1,774","1,463",598,,,,,
33360,NEW YORK                 ,MADISON,"4,952","5,938","8,203","6,383","2,550",,,,,
33370,NEW YORK                 ,MONROE,"-1,034","9,993","29,584","21,970","6,492",,,,,
33380,NEW YORK                 ,MONTGOMERY,"2,256","2,342","1,594",338,417,,,,,
33400,NEW YORK                 ,NASSAU,"78,586","92,315","171,766","87,534","-14,128",,,,,
33420,NEW YORK                 ,NEW YORK,"28,368","-5,819",-16,"-18,597","26,059",,,,,
33500,NEW YORK                 ,NIAGARA,"50,768","43,449","47,878","34,149","15,268",,,,,
33510,NEW YORK                 ,ONEIDA,"57,833","63,170","66,900","70,003","38,872",,,,,
33520,NEW YORK                 ,ONONDAGA,"32,798","27,662","26,010","34,147","26,108",,,,,
33530,NEW YORK                 ,ONTARIO,37,"1,490","4,618","2,074","1,496",,,,,
33540,NEW YORK                 ,ORANGE,"87,732","47,341","55,537","70,183","54,897",,,,,
33550,NEW YORK                 ,ORLEANS,"2,021",494,811,800,327,,,,,
33560,NEW YORK                 ,OSWEGO,"5,288","7,261","6,253","8,218","5,635",,,,,
33570,NEW YORK                 ,OTSEGO,"2,080",556,539,"1,715",38,,,,,
33580,NEW YORK                 ,PUTNAM,"-1,613","-7,292","-6,857","-3,270",-784,,,,,
33590,NEW YORK                 ,QUEENS,"44,020","11,533","30,880","-14,803","36,032",,,,,
33600,NEW YORK                 ,RENSSELAER,"-11,307","-9,334","-2,181","-3,334","-3,026",,,,,
33610,NEW YORK                 ,RICHMOND,"11,634","-3,990",157,"-7,546","9,734",,,,,
33620,NEW YORK                 ,ROCKLAND,"23,608","-1,620","3,707","2,222","10,977",,,,,
33630,NEW YORK                 ,ST. LAWRENCE,"1,948",685,"1,027",733,136,,,,,
33640,NEW YORK                 ,SARATOGA,307,"-1,701","-1,827","-4,122","-1,129",,,,,
33650,NEW YORK                 ,SCHENECTADY,"-3,430","-6,185","-1,094","-4,439","-2,832",,,,,
33660,NEW YORK                 ,SCHOHARIE,-551,505,-404,-354,-130,,,,,
33670,NEW YORK                 ,SCHUYLER,580,-318,376,251,218,,,,,
33680,NEW YORK                 ,SENECA,-98,113,"1,175","1,695",366,,,,,
33690,NEW YORK                 ,STEUBEN,"1,834",216,881,"2,077",429,,,,,
33700,NEW YORK                 ,SUFFOLK,"119,812","143,151","257,954","133,614","-25,348",,,,,
33710,NEW YORK                 ,SULLIVAN,"7,655","3,219","3,640","1,267","3,881",,,,,
33720,NEW YORK                 ,TIOGA,"-1,984","-1,770","-2,531",-707,"-2,316",,,,,
33730,NEW YORK                 ,TOMPKINS,-636,"-4,876",-975,"1,493",778,,,,,
33740,NEW YORK                 ,ULSTER,"6,950","3,528","3,778","3,429","7,330",,,,,
33750,NEW YORK                 ,WARREN,-477,-99,"-1,266",-304,"2,346",,,,,
33760,NEW YORK                 ,WASHINGTON,"-1,123",-473,"-1,993",955,980,,,,,
33770,NEW YORK                 ,WAYNE,"-1,493","2,670","6,110","4,161",874,,,,,
33800,NEW YORK                 ,WESTCHESTER,"21,346","-5,243","2,176","-17,060","21,895",,,,,
33900,NEW YORK                 ,WYOMING,"1,795",-47,398,384,86,,,,,
33910,NEW YORK                 ,YATES,849,929,"1,000",913,621,,,,,
34000,NORTH CAROLINA           ,ALAMANCE,"-9,284","-11,391","-9,613","-1,280","3,805",,,,,
34010,NORTH CAROLINA           ,ALEXANDER,"-5,025","-3,800","-2,768","-6,986","-1,432",,,,,
34020,NORTH CAROLINA           ,ALLEGHANY,"-5,483","-4,318","-3,487","-1,456",-306,,,,,
34030,NORTH CAROLINA           ,ANSON,"-17,325","-19,265","-13,312","-6,587","-11,284",,,,,
34040,NORTH CAROLINA           ,ASHE,"-8,947","-5,534","-3,571","-1,884","-5,392",,,,,
34050,NORTH CAROLINA           ,AVERY,"-4,568","-8,985","-7,471","-2,968","-2,398",,,,,
34060,NORTH CAROLINA           ,BEAUFORT,"-8,607","-10,889","-10,151","-7,805","-5,711",,,,,
34070,NORTH CAROLINA           ,BERTIE,"-9,317","-7,094","-7,027","-6,941","-8,219",,,,,
34080,NORTH CAROLINA           ,BLADEN,"-7,946","-16,743","-8,824","-9,161","-4,711",,,,,
34090,NORTH CAROLINA           ,BRUNSWICK,"-11,802","-12,958","-22,890","-15,324","-8,228",,,,,
34100,NORTH CAROLINA           ,BUNCOMBE,"-89,931","-71,328","-83,828","-47,370","-5,681",,,,,
34110,NORTH CAROLINA           ,BURKE,"-24,055","-23,825","-17,021","-16,522","-7,793",,,,,
34120,NORTH CAROLINA           ,CABARRUS,"-27,229","-26,683","-18,212","-11,387","-1,721",,,,,
34130,NORTH CAROLINA           ,CALDWELL,"-22,274","-21,897","-9,422","-14,909","-5,699",,,,,
34140,NORTH CAROLINA           ,CAMDEN,-245,"-1,478",-691,125,288,,,,,
34150,NORTH CAROLINA           ,CARTERET,"-11,880","-9,386","-13,084","-6,805","-7,192",,,,,
34160,NORTH CAROLINA           ,CASWELL,"-8,272","-2,677","-3,388","-1,643","-2,849",,,,,
34170,NORTH CAROLINA           ,CATAWBA,"-32,299","-32,518","-23,947","-23,409","-9,279",,,,,
34180,NORTH CAROLINA           ,CHATHAM,-427,"2,559",-931,"3,122","2,315",,,,,
34190,NORTH CAROLINA           ,CHEROKEE,"-7,682","-4,691","-4,843","-7,553","-2,382",,,,,
34200,NORTH CAROLINA           ,CHOWAN,"-5,636","-2,747","-4,318","-4,815","-3,286",,,,,
34210,NORTH CAROLINA           ,CLAY,"-3,138","-2,097","-2,288","-1,207","-1,872",,,,,
34220,NORTH CAROLINA           ,CLEVELAND,"-19,562","-26,087","-31,377","-12,374","-7,735",,,,,
34230,NORTH CAROLINA           ,COLUMBUS,"-25,934","-26,076","-23,318","-19,183","-18,534",,,,,
34240,NORTH CAROLINA           ,CRAVEN,"-4,717","-4,304","2,041","-2,535","6,304",,,,,
34250,NORTH CAROLINA           ,CUMBERLAND,"-123,301","-173,818","-183,845","-125,177","-117,587",,,,,
34251,NORTH CAROLINA           ,CURRITUCK,"1,707",470,"2,296","1,307",-490,,,,,
34270,NORTH CAROLINA           ,DARE,-366,-688,"-1,518","-3,116","-2,779",,,,,
34280,NORTH CAROLINA           ,DAVIDSON,"-16,299","-10,726","-1,218","1,394","1,252",,,,,
34290,NORTH CAROLINA           ,DAVIE,"-2,365","-2,996",-772,"2,698",-114,,,,,
34300,NORTH CAROLINA           ,DUPLIN,"-11,281","-6,817","-9,278","-5,556","-8,091",,,,,
34310,NORTH CAROLINA           ,DURHAM,"8,111","28,153","19,046","23,779","37,594",,,,,
34320,NORTH CAROLINA           ,EDGECOMBE,"-8,643","-4,712","-14,814","-3,950","-4,987",,,,,
34330,NORTH CAROLINA           ,FORSYTH,"-30,542","-31,142","-18,000","23,707","5,209",,,,,
34340,NORTH CAROLINA           ,FRANKLIN,"-11,322","-12,890","-16,276","-10,634","-8,886",,,,,
34350,NORTH CAROLINA           ,GASTON,"-39,188","-34,710","-28,464","-13,711","-5,441",,,,,
34360,NORTH CAROLINA           ,GATES,606,921,"1,235",547,"1,001",,,,,
34370,NORTH CAROLINA           ,GRAHAM,"-2,533","-2,079",-528,"-2,786","-2,894",,,,,
34380,NORTH CAROLINA           ,GRANVILLE,"-3,510","-6,500","-6,009","-4,462",-582,,,,,
34390,NORTH CAROLINA           ,GREENE,"-8,293","-7,463","-4,920","-5,231","-2,678",,,,,
34400,NORTH CAROLINA           ,GUILFORD,"-84,896","-68,719","-65,225","-32,445","-14,503",,,,,
34410,NORTH CAROLINA           ,HALIFAX,"-21,135","-25,755","-15,076","-8,528","-8,293",,,,,
34420,NORTH CAROLINA           ,HARNETT,"-26,607","-29,709","-29,232","-22,259","-9,230",,,,,
34430,NORTH CAROLINA           ,HAYWOOD,"-21,018","-11,306","-18,615","-12,478",-592,,,,,
34440,NORTH CAROLINA           ,HENDERSON,"-43,416","-43,266","-45,054","-24,527","-4,138",,,,,
34450,NORTH CAROLINA           ,HERTFORD,"-13,497","-5,253","-7,600","-4,069","-4,201",,,,,
34460,NORTH CAROLINA           ,HOKE,"-8,257","-16,382","-18,323","-20,397","-14,652",,,,,
34470,NORTH CAROLINA           ,HYDE,65,0,"-1,235",-398,-280,,,,,
34480,NORTH CAROLINA           ,IREDELL,"-9,169",427,"4,058","11,925","16,156",,,,,
34490,NORTH CAROLINA           ,JACKSON,"-6,384","-7,826","-8,175","-5,438","-1,569",,,,,
34500,NORTH CAROLINA           ,JOHNSTON,"-59,713","-44,139","-60,065","-49,433","-30,574",,,,,
34510,NORTH CAROLINA           ,JONES,"-2,943","-3,571",24,-451,-318,,,,,
34520,NORTH CAROLINA           ,LEE,"-11,647","-18,711","-11,957","-11,005","-6,987",,,,,
34530,NORTH CAROLINA           ,LENOIR,"-28,918","-28,301","-20,831","-14,811","-15,043",,,,,
34540,NORTH CAROLINA           ,LINCOLN,"-4,301","-1,891","1,893",269,"2,542",,,,,
34550,NORTH CAROLINA           ,MCDOWELL,"-14,122","-15,283","-12,509","-7,859","-4,292",,,,,
34560,NORTH CAROLINA           ,MACON,"-10,014","-8,927","-11,728","-8,811","-5,805",,,,,
34570,NORTH CAROLINA           ,MADISON,"-3,507","-4,460","-7,484","-3,118",-335,,,,,
34580,NORTH CAROLINA           ,MARTIN,"-8,641","-6,579","-6,475","-6,960","-5,851",,,,,
34590,NORTH CAROLINA           ,MECKLENBURG,"-105,928","-90,383","-95,929","-39,878","-21,741",,,,,
34600,NORTH CAROLINA           ,MITCHELL,"-7,022","-5,048","-3,104","-2,288","-1,582",,,,,
34610,NORTH CAROLINA           ,MONTGOMERY,"-8,386","-5,055","-9,342","-10,718","-6,452",,,,,
34620,NORTH CAROLINA           ,MOORE,"-22,542","-23,731","-21,145","-11,400","-5,628",,,,,
34630,NORTH CAROLINA           ,NASH,"-16,529","-17,171","-29,769","-23,072","-10,976",,,,,
34640,NORTH CAROLINA           ,NEW HANOVER,"-20,252","-24,782","-38,106","-32,060","-26,971",,,,,
34650,NORTH CAROLINA           ,NORTHAMPTON,"-8,212","-4,851","-10,401","-6,588","-2,580",,,,,
34660,NORTH CAROLINA           ,ONSLOW,"-25,774","-19,023","-12,838","-14,981","-9,145",,,,,
34670,NORTH CAROLINA           ,ORANGE,"2,485","2,417","3,202","3,243","4,343",,,,,
34680,NORTH CAROLINA           ,PAMLICO,-169,-1,806,632,13,,,,,
34690,NORTH CAROLINA           ,PASQUOTANK,"-7,227","-5,893","-8,416","-7,193","-7,277",,,,,
34700,NORTH CAROLINA           ,PENDER,"-4,246","-5,019","-10,917","-11,665","-5,287",,,,,
34710,NORTH CAROLINA           ,PERQUIMANS,"-3,602","-5,213","-4,754","-1,724","-1,986",,,,,
34720,NORTH CAROLINA           ,PERSON,946,"1,280","2,610","1,584","2,181",,,,,
34730,NORTH CAROLINA           ,PITT,"-5,852","-6,159","-10,054","-18,404","-14,729",,,,,
34740,NORTH CAROLINA           ,POLK,"-7,973","-9,173",-477,"-3,933","-1,765",,,,,
34750,NORTH CAROLINA           ,RANDOLPH,"-22,285","-22,992","-18,394","-11,621","-3,251",,,,,
34760,NORTH CAROLINA           ,RICHMOND,"-16,201","-22,179","-20,213","-12,198","-11,255",,,,,
34770,NORTH CAROLINA           ,ROBESON,"-47,225","-61,608","-46,293","-44,558","-33,924",,,,,
34780,NORTH CAROLINA           ,ROCKINGHAM,"-16,485","-29,134","-21,703","-9,943","-5,083",,,,,
34790,NORTH CAROLINA           ,ROWAN,"-11,095","-6,187","13,164","18,795","18,459",,,,,
34800,NORTH CAROLINA           ,RUTHERFORD,"-20,131","-15,589","-16,979","-12,281","-7,748",,,,,
34810,NORTH CAROLINA           ,SAMPSON,"-17,417","-22,967","-27,470","-19,531","-4,200",,,,,
34820,NORTH CAROLINA           ,SCOTLAND,"-13,307","-13,031","-10,323","-8,813","-5,475",,,,,
34830,NORTH CAROLINA           ,STANLY,"-27,810","-41,152","-28,184","-47,041","-46,969",,,,,
34840,NORTH CAROLINA           ,STOKES,"-3,360","-2,892","-1,887","1,865","1,006",,,,,
34850,NORTH CAROLINA           ,SURRY,"-4,973","-18,140","-20,411","-6,335","-3,619",,,,,
34860,NORTH CAROLINA           ,SWAIN,"-4,701","-6,350","-6,374","-2,114","-1,894",,,,,
34870,NORTH CAROLINA           ,TRANSYLVANIA,"-13,216","-10,682","-10,552","-7,181","-6,851",,,,,
34880,NORTH CAROLINA           ,TYRRELL,"-2,017",-730,"-1,074",-553,0,,,,,
34890,NORTH CAROLINA           ,UNION,"-20,474","-16,549","-15,184","-9,000","-3,477",,,,,
34900,NORTH CAROLINA           ,VANCE,"-18,257","-14,595","-10,723","-10,108","-9,196",,,,,
34910,NORTH CAROLINA           ,WAKE,"-136,413","-139,437","-187,616","-115,137","-83,179",,,,,
34920,NORTH CAROLINA           ,WARREN,"-6,482","-7,806","-7,869","-3,551","-2,422",,,,,
34930,NORTH CAROLINA           ,WASHINGTON,"-5,243","-2,882","-2,258","-3,700",-611,,,,,
34940,NORTH CAROLINA           ,WATAUGA,"-6,164","-11,455","-4,984","-3,879",-433,,,,,
34950,NORTH CAROLINA           ,WAYNE,"-30,133","-20,189","-28,295","-3,531","6,369",,,,,
34960,NORTH CAROLINA           ,WILKES,"-30,709","-31,764","-19,699","-20,035","-15,210",,,,,
34970,NORTH CAROLINA           ,WILSON,"-26,133","-22,067","-19,893","-13,825","-11,233",,,,,
34980,NORTH CAROLINA           ,YADKIN,"-6,017","-4,452","-3,017",-568,-749,,,,,
34981,NORTH CAROLINA           ,YANCEY,"-6,336","-5,702","-6,436","-3,725","-2,445",,,,,
35000,NORTH DAKOTA             ,ADAMS,0,-445,224,0,0,,,,,
35010,NORTH DAKOTA             ,BARNES,-69,34,-761,-343,-112,,,,,
35020,NORTH DAKOTA             ,BENSON,0,-785,301,0,-140,,,,,
35030,NORTH DAKOTA             ,BILLINGS,0,0,0,0,0,,,,,
35040,NORTH DAKOTA             ,BOTTINEAU,-394,291,255,-93,23,,,,,
35050,NORTH DAKOTA             ,BOWMAN,-87,-761,56,-198,479,,,,,
35060,NORTH DAKOTA             ,BURKE,0,0,0,0,0,,,,,
35070,NORTH DAKOTA             ,BURLEIGH,"-1,310","-7,947","-2,001",-736,"1,732",,,,,
35080,NORTH DAKOTA             ,CASS,"-24,880","-29,540","-27,807","-29,843","-14,525",,,,,
35090,NORTH DAKOTA             ,CAVALIER,0,0,50,-169,75,,,,,
35100,NORTH DAKOTA             ,DICKEY,0,-814,-160,-18,-70,,,,,
35110,NORTH DAKOTA             ,DIVIDE,0,0,0,0,0,,,,,
35120,NORTH DAKOTA             ,DUNN,0,-449,237,-83,24,,,,,
35130,NORTH DAKOTA             ,EDDY,0,-150,18,0,35,,,,,
35140,NORTH DAKOTA             ,EMMONS,-282,-56,0,-155,21,,,,,
35150,NORTH DAKOTA             ,FOSTER,0,0,419,0,0,,,,,
35160,NORTH DAKOTA             ,GOLDEN VALLEY,32,0,-24,1,526,,,,,
35170,NORTH DAKOTA             ,GRAND FORKS,"-5,329","-3,289","-6,056","-3,121","-2,159",,,,,
35180,NORTH DAKOTA             ,GRANT,33,34,0,-3,0,,,,,
35190,NORTH DAKOTA             ,GRIGGS,0,0,0,0,-236,,,,,
35200,NORTH DAKOTA             ,HETTINGER,33,-80,-221,-135,20,,,,,
35210,NORTH DAKOTA             ,KIDDER,0,-64,-1,-148,0,,,,,
35220,NORTH DAKOTA             ,LAMOURE,-84,33,-51,-147,551,,,,,
35230,NORTH DAKOTA             ,LOGAN,-228,"-1,073",410,-36,0,,,,,
35240,NORTH DAKOTA             ,MCHENRY,-44,-109,-16,-27,0,,,,,
35250,NORTH DAKOTA             ,MCINTOSH,0,-121,622,-3,0,,,,,
35260,NORTH DAKOTA             ,MCKENZIE,-355,-111,-62,-130,92,,,,,
