DISABLED -- REPRICING ADJUSTMENTS TO THE 2009-2013 HOME HEALTH  REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,,,,,,,,,,
04430,ARKANSAS                 ,MADISON,"-1,622",-534,-83,"-3,740","-2,734","-3,355","-1,768",-151,"-5,006","-5,341",,,,,,,,,,,,,,
04440,ARKANSAS                 ,MARION,-645,-152,458,441,-195,"-1,072",-183,568,821,-464,,,,,,,,,,,,,,
04450,ARKANSAS                 ,MILLER,"-9,914","-7,527","-4,593","-5,771","-7,574","-13,118","-15,132","-5,217","-6,865","-9,520",,,,,,,,,,,,,,
04460,ARKANSAS                 ,MISSISSIPPI,"-1,774",-250,"1,184","1,232",-519,"-3,857",-460,"1,811","3,220","-1,042",,,,,,,,,,,,,,
04470,ARKANSAS                 ,MONROE,-325,-63,289,412,-209,"-1,136",-158,898,"1,058",-410,,,,,,,,,,,,,,
04480,ARKANSAS                 ,MONTGOMERY,-243,-28,120,221,-68,-828,-113,196,404,-92,,,,,,,,,,,,,,
04490,ARKANSAS                 ,NEVADA,-723,-140,336,342,-97,-317,-165,277,708,-114,,,,,,,,,,,,,,
04500,ARKANSAS                 ,NEWTON,-305,-35,96,179,-45,-253,-67,198,163,-28,,,,,,,,,,,,,,
04510,ARKANSAS                 ,OUACHITA,"-1,481",-198,755,"1,366",-409,"-1,825",-176,"1,055","1,244",-373,,,,,,,,,,,,,,
04520,ARKANSAS                 ,PERRY,-615,-566,-554,-529,-614,"-1,294",-494,-338,-510,-353,,,,,,,,,,,,,,
04530,ARKANSAS                 ,PHILLIPS,"-1,787",-244,678,805,-276,"-1,825",-176,"1,298","1,939",-463,,,,,,,,,,,,,,
04540,ARKANSAS                 ,PIKE,-763,-66,176,435,-297,-173,-149,214,310,-68,,,,,,,,,,,,,,
04550,ARKANSAS                 ,POINSETT,-991,699,257,531,"-1,873","-1,663",905,438,594,"-2,981",,,,,,,,,,,,,,
04560,ARKANSAS                 ,POLK,-988,-128,620,795,-365,"-2,149",-282,"1,165","2,156",-652,,,,,,,,,,,,,,
04570,ARKANSAS                 ,POPE,"-1,519",-270,"1,126","1,861",-545,"-1,348",-237,"1,340","1,470",-775,,,,,,,,,,,,,,
04580,ARKANSAS                 ,PRAIRIE,-806,-99,421,119,-111,-122,-23,251,520,-209,,,,,,,,,,,,,,
04590,ARKANSAS                 ,PULASKI,"-28,632","-19,014","-17,212","-15,601","-21,314","-23,738","-16,176","-12,541","-12,678","-17,067",,,,,,,,,,,,,,
04600,ARKANSAS                 ,RANDOLPH,-787,-147,434,490,-239,"-1,001",-199,853,"1,309",-473,,,,,,,,,,,,,,
04610,ARKANSAS                 ,ST. FRANCIS,"-1,393",-123,716,758,-260,"-2,278",-373,"1,563","2,162",-622,,,,,,,,,,,,,,
04620,ARKANSAS                 ,SALINE,"-5,259","-3,636","-2,767","-1,916","-3,811","-5,482","-4,074","-3,362","-2,290","-3,286",,,,,,,,,,,,,,
04630,ARKANSAS                 ,SCOTT,-597,-114,348,432,-93,-551,-69,650,678,-323,,,,,,,,,,,,,,
04640,ARKANSAS                 ,SEARCY,-444,-77,264,314,-88,-570,-78,409,534,-181,,,,,,,,,,,,,,
