DISABLED -- REPRICING ADJUSTMENTS TO THE 2009-2013 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,,,,,,
,,,2009,2010,2011,2012,2013,,,,,,,,,,,
16450,IOWA                     ,HUMBOLDT,"6,713","1,066","-2,599",921,"-1,562",,,,,,,,,,,
16460,IOWA                     ,IDA,"1,706",-271,-700,"-2,980",-726,,,,,,,,,,,
16470,IOWA                     ,IOWA,"6,664","1,965",-604,"-5,759","-5,921",,,,,,,,,,,
16480,IOWA                     ,JACKSON,"13,517","25,556","5,313","5,570","1,540",,,,,,,,,,,
16490,IOWA                     ,JASPER,"-20,748","-16,362","-23,915","-31,947","-22,646",,,,,,,,,,,
16500,IOWA                     ,JEFFERSON,"9,266","12,377","-1,582","-14,314","-4,962",,,,,,,,,,,
16510,IOWA                     ,JOHNSON,"81,566","50,291","3,159","-76,338","-68,418",,,,,,,,,,,
16520,IOWA                     ,JONES,"-1,434","-3,110",-42,"-7,089","-6,249",,,,,,,,,,,
16530,IOWA                     ,KEOKUK,"8,861","5,159","-3,188","-8,378","-4,631",,,,,,,,,,,
16540,IOWA                     ,KOSSUTH,"6,112","3,190","13,534","1,835","23,844",,,,,,,,,,,
16550,IOWA                     ,LEE,"7,076","8,064","-7,141","-33,866","-14,139",,,,,,,,,,,
16560,IOWA                     ,LINN,"-89,377","-78,219","-36,108","-98,382","-76,344",,,,,,,,,,,
16570,IOWA                     ,LOUISA,"11,550","12,852","2,642","-10,687","-8,407",,,,,,,,,,,
16580,IOWA                     ,LUCAS,"-9,236","-6,700","-7,360","-11,079","-8,286",,,,,,,,,,,
16590,IOWA                     ,LYON,"6,182","11,288",0,354,-170,,,,,,,,,,,
16600,IOWA                     ,MADISON,"-7,962","-11,272","-12,569","-19,544","-9,221",,,,,,,,,,,
16610,IOWA                     ,MAHASKA,"-9,463","-7,750","-13,763","-24,242","-12,474",,,,,,,,,,,
16620,IOWA                     ,MARION,"-10,259","-23,517","-16,271","-31,177","-12,798",,,,,,,,,,,
16630,IOWA                     ,MARSHALL,"4,120","5,288","-29,693","-55,432","-26,713",,,,,,,,,,,
16640,IOWA                     ,MILLS,"26,742","4,575","-3,140","-30,323","-32,170",,,,,,,,,,,
16650,IOWA                     ,MITCHELL,"2,991","6,434","2,536","4,439","2,398",,,,,,,,,,,
16660,IOWA                     ,MONONA,66,-573,"-2,373","-12,822","-4,382",,,,,,,,,,,
16670,IOWA                     ,MONROE,"-1,900","-5,767","-7,382","-6,650","-11,711",,,,,,,,,,,
16680,IOWA                     ,MONTGOMERY,"5,112","4,616",-545,"-6,609","-7,372",,,,,,,,,,,
16690,IOWA                     ,MUSCATINE,"63,596","50,021","31,348","8,183","14,147",,,,,,,,,,,
16700,IOWA                     ,O'BRIEN,"13,096","13,444","-1,489","1,710",950,,,,,,,,,,,
16710,IOWA                     ,OSCEOLA,"9,443","6,688","3,377",-317,"1,623",,,,,,,,,,,
16720,IOWA                     ,PAGE,"11,833","1,000","-2,902","-12,867","-16,697",,,,,,,,,,,
16730,IOWA                     ,PALO ALTO,"1,869","-1,141",-902,"-1,628",102,,,,,,,,,,,
16740,IOWA                     ,PLYMOUTH,"4,047","-1,075","-8,031","-20,430","-4,583",,,,,,,,,,,
16750,IOWA                     ,POCAHONTAS,159,-579,-293,687,"-1,052",,,,,,,,,,,
16760,IOWA                     ,POLK,"-416,801","-520,385","-524,498","-714,852","-482,420",,,,,,,,,,,
16770,IOWA                     ,POTTAWATTAMIE,"83,361","9,659","-9,305","-134,483","-124,102",,,,,,,,,,,
16780,IOWA                     ,POWESHIEK,"-17,852","-9,929","-29,581","-33,058","-28,284",,,,,,,,,,,
16790,IOWA                     ,RINGGOLD,"-6,519","-2,213","-5,035","-2,652","-4,973",,,,,,,,,,,
16800,IOWA                     ,SAC,"2,065",632,"-4,139","-4,479",-464,,,,,,,,,,,
16810,IOWA                     ,SCOTT,"389,119","544,326","450,002","208,590","250,610",,,,,,,,,,,
16820,IOWA                     ,SHELBY,"4,855",253,-854,"-8,792","-9,973",,,,,,,,,,,
16830,IOWA                     ,SIOUX,"14,511","23,107","-3,546","-1,279","-2,889",,,,,,,,,,,
16840,IOWA                     ,STORY,"-23,504","-49,520","-74,671","-94,870","-46,526",,,,,,,,,,,
16850,IOWA                     ,TAMA,-898,"3,761","-1,635","-15,389","-5,641",,,,,,,,,,,
16860,IOWA                     ,TAYLOR,"1,183","-1,329","-2,805","-7,342","-2,843",,,,,,,,,,,
16870,IOWA                     ,UNION,"-4,976","-10,232","-12,886","-21,383","-22,190",,,,,,,,,,,
16880,IOWA                     ,VAN BUREN,"2,639","10,073",746,"-5,174","-2,252",,,,,,,,,,,
16890,IOWA                     ,WAPELLO,"6,762","-9,766","-23,060","-44,674","-42,343",,,,,,,,,,,
16900,IOWA                     ,WARREN,"-44,599","-39,774","-39,669","-48,618","-25,461",,,,,,,,,,,
16910,IOWA                     ,WASHINGTON,"11,892","12,958","2,527","-15,982","-6,968",,,,,,,,,,,
16920,IOWA                     ,WAYNE,"-7,557","-6,520","-2,529","-9,898","-8,223",,,,,,,,,,,
16930,IOWA                     ,WEBSTER,"2,306","-1,193","-15,716","-13,947","-22,709",,,,,,,,,,,
16940,IOWA                     ,WINNEBAGO,817,"1,273","6,859",802,581,,,,,,,,,,,
16950,IOWA                     ,WINNESHIEK,"-3,373",-175,"1,984","3,563","-3,954",,,,,,,,,,,
16960,IOWA                     ,WOODBURY,"-8,649","-23,915","-65,637","-149,926","-27,663",,,,,,,,,,,
16970,IOWA                     ,WORTH,"-1,399","2,150","1,524","10,212",-489,,,,,,,,,,,
16980,IOWA                     ,WRIGHT,"11,498","2,466","-2,848",-441,"3,932",,,,,,,,,,,
17000,KANSAS                   ,ALLEN,"-16,607","-17,292","-14,555","-14,033","-6,799",,,,,,,,,,,
17010,KANSAS                   ,ANDERSON,"-9,554","-8,014","-6,159","-6,766","-7,371",,,,,,,,,,,
17020,KANSAS                   ,ATCHISON,"-8,685","-13,499","-11,387","-7,913","-5,259",,,,,,,,,,,
17030,KANSAS                   ,BARBER,"-8,675","-10,050","-6,732","-1,875","-1,482",,,,,,,,,,,
17040,KANSAS                   ,BARTON,"-28,942","-25,539","-22,424","-17,602","-7,198",,,,,,,,,,,
17050,KANSAS                   ,BOURBON,"-32,509","-37,090","-64,038","-56,541","-24,365",,,,,,,,,,,
17060,KANSAS                   ,BROWN,"-1,759","-6,167","-7,452","-5,580","-6,300",,,,,,,,,,,
17070,KANSAS                   ,BUTLER,"-137,052","-118,429","-93,050","-50,535","-36,189",,,,,,,,,,,
17080,KANSAS                   ,CHASE,"-3,405","-5,892","-2,774",-182,"-1,834",,,,,,,,,,,
17090,KANSAS                   ,CHAUTAUQUA,"-10,782","-11,174","-10,441","-5,072","-2,026",,,,,,,,,,,
17100,KANSAS                   ,CHEROKEE,"-92,339","25,753","14,054","37,985","86,368",,,,,,,,,,,
17110,KANSAS                   ,CHEYENNE,"-3,905","-2,137","-8,576",-669,-31,,,,,,,,,,,
17120,KANSAS                   ,CLARK,-778,"-1,897",-996,808,0,,,,,,,,,,,
17130,KANSAS                   ,CLAY,788,254,239,510,"-2,570",,,,,,,,,,,
17140,KANSAS                   ,CLOUD,"-3,011","-8,754","-4,126","-2,372",-973,,,,,,,,,,,
17150,KANSAS                   ,COFFEY,"-7,567","-3,820","-4,695","-2,903","-4,095",,,,,,,,,,,
17160,KANSAS                   ,COMANCHE,"-1,584","-3,739","-2,134",-784,"-1,027",,,,,,,,,,,
17170,KANSAS                   ,COWLEY,"-38,668","-48,784","-44,984","-32,983","-22,774",,,,,,,,,,,
17180,KANSAS                   ,CRAWFORD,"-163,891","-39,102","-26,837","-11,357","18,537",,,,,,,,,,,
17190,KANSAS                   ,DECATUR,725,-877,"-2,793",386,-765,,,,,,,,,,,
17200,KANSAS                   ,DICKINSON,"-4,672","-5,459",-726,"6,353","1,824",,,,,,,,,,,
17210,KANSAS                   ,DONIPHAN,"-1,217","-3,255","-2,119","-2,847","-1,917",,,,,,,,,,,
17220,KANSAS                   ,DOUGLAS,"-29,997","-48,221","-49,055","-37,924","-30,487",,,,,,,,,,,
17230,KANSAS                   ,EDWARDS,"-1,949","-3,892",0,-456,-143,,,,,,,,,,,
17240,KANSAS                   ,ELK,"-8,769","-3,457","-4,753","-2,856","-2,904",,,,,,,,,,,
17250,KANSAS                   ,ELLIS,"-14,162","-9,474","-4,611","-9,934","-4,143",,,,,,,,,,,
17260,KANSAS                   ,ELLSWORTH,"-2,629",-371,899,-904,-753,,,,,,,,,,,
17270,KANSAS                   ,FINNEY,"-17,342","-10,571","-13,452","-10,671","-8,644",,,,,,,,,,,
17280,KANSAS                   ,FORD,"-18,771","-17,282","-17,637","-5,600","-7,486",,,,,,,,,,,
17290,KANSAS                   ,FRANKLIN,"-18,257","-21,172","-24,820","-24,631","-19,557",,,,,,,,,,,
17300,KANSAS                   ,GEARY,"24,616","5,311","40,881","36,871","13,575",,,,,,,,,,,
17310,KANSAS                   ,GOVE,"-1,142","-1,150",-38,-379,"-1,798",,,,,,,,,,,
17320,KANSAS                   ,GRAHAM,-160,-680,"-1,597",-201,-178,,,,,,,,,,,
17330,KANSAS                   ,GRANT,"-3,203","-4,484","-2,324","-2,209","-1,438",,,,,,,,,,,
17340,KANSAS                   ,GRAY,"-1,517","-1,207",-520,"-2,567",-728,,,,,,,,,,,
17350,KANSAS                   ,GREELEY,-497,0,-290,-500,-180,,,,,,,,,,,
17360,KANSAS                   ,GREENWOOD,"-18,214","-15,568","-17,389","-11,401","-7,886",,,,,,,,,,,
17370,KANSAS                   ,HAMILTON,"-1,272",-597,-834,-113,-276,,,,,,,,,,,
17380,KANSAS                   ,HARPER,"-4,622","-11,725","-15,507","-5,182","-3,340",,,,,,,,,,,
17390,KANSAS                   ,HARVEY,"-84,849","-80,862","-39,940","-25,797","-28,435",,,,,,,,,,,
17391,KANSAS                   ,HASKELL,"-6,104","-1,682","-1,375","-1,445",0,,,,,,,,,,,
17410,KANSAS                   ,HODGEMAN,-345,-673,0,-20,-151,,,,,,,,,,,
17420,KANSAS                   ,JACKSON,"-2,740","-9,987","-8,032","-4,565","-13,293",,,,,,,,,,,
17430,KANSAS                   ,JEFFERSON,"-7,510","-20,276","-16,822","-11,198","-12,354",,,,,,,,,,,
17440,KANSAS                   ,JEWELL,-435,"-1,016",46,-141,-254,,,,,,,,,,,
17450,KANSAS                   ,JOHNSON,"-184,632","-291,086","-265,737","-223,008","-169,796",,,,,,,,,,,
17451,KANSAS                   ,KEARNY,"-2,519",-534,-798,"-1,033",-366,,,,,,,,,,,
17470,KANSAS                   ,KINGMAN,"-10,426","-11,374","-7,963","-4,015","-3,457",,,,,,,,,,,
17480,KANSAS                   ,KIOWA,"-2,063","-2,218","-2,332","-1,664",-740,,,,,,,,,,,
17490,KANSAS                   ,LABETTE,"-35,849","-11,283","-9,207","-7,539","16,347",,,,,,,,,,,
17500,KANSAS                   ,LANE,0,"-4,850","-1,173",-530,-146,,,,,,,,,,,
17510,KANSAS                   ,LEAVENWORTH,"-63,864","-87,738","-64,670","-61,533","-34,269",,,,,,,,,,,
17520,KANSAS                   ,LINCOLN,-130,-471,-658,428,-498,,,,,,,,,,,
17530,KANSAS                   ,LINN,"-10,418","-15,274","-19,564","-15,868","-7,416",,,,,,,,,,,
17540,KANSAS                   ,LOGAN,-415,"-3,365",0,-671,-506,,,,,,,,,,,
17550,KANSAS                   ,LYON,"-20,206","-38,029","-27,708","-23,301","-24,101",,,,,,,,,,,
17560,KANSAS                   ,MCPHERSON,"-21,133","-18,661","-15,571","-12,577","-10,015",,,,,,,,,,,
17570,KANSAS                   ,MARION,"-16,859","-21,929","-11,414","-9,589","-4,846",,,,,,,,,,,
17580,KANSAS                   ,MARSHALL,"2,116","1,612","-8,197",473,-781,,,,,,,,,,,
17590,KANSAS                   ,MEADE,"-1,899",-51,-1,0,-417,,,,,,,,,,,
17600,KANSAS                   ,MIAMI,"-16,301","-24,741","-19,620","-26,518","-14,795",,,,,,,,,,,
17610,KANSAS                   ,MITCHELL,-523,"-1,203","-3,040",-237,-617,,,,,,,,,,,
17620,KANSAS                   ,MONTGOMERY,"-106,177","-107,222","-65,300","-61,287","-26,336",,,,,,,,,,,
17630,KANSAS                   ,MORRIS,-320,"-6,104","-7,674","-2,160",-31,,,,,,,,,,,
17640,KANSAS                   ,MORTON,"-4,656","-4,539","-2,109",-784,-345,,,,,,,,,,,
17650,KANSAS                   ,NEMAHA,-919,"-3,523","-3,801","-1,208","-2,918",,,,,,,,,,,
17660,KANSAS                   ,NEOSHO,"-15,992","-22,810","-19,647","-16,888","-2,772",,,,,,,,,,,
17670,KANSAS                   ,NESS,-155,421,-258,-704,"-1,683",,,,,,,,,,,
17680,KANSAS                   ,NORTON,128,"-3,973","-1,123","-2,091",-49,,,,,,,,,,,
17690,KANSAS                   ,OSAGE,"-5,953","-15,841","-13,854","-13,793","-13,777",,,,,,,,,,,
17700,KANSAS                   ,OSBORNE,"-1,626","-2,359","-2,118",-120,-541,,,,,,,,,,,
17710,KANSAS                   ,OTTAWA,"-3,611",-43,380,"-1,692",-477,,,,,,,,,,,
17720,KANSAS                   ,PAWNEE,"-1,140","-2,667","-1,228","-2,835","-1,883",,,,,,,,,,,
17730,KANSAS                   ,PHILLIPS,165,-331,-496,-374,-393,,,,,,,,,,,
17740,KANSAS                   ,POTTAWATOMIE,"1,275","-3,411",-805,"-1,877","-5,350",,,,,,,,,,,
17750,KANSAS                   ,PRATT,"-6,696","-4,130","-8,512","-3,894","-2,464",,,,,,,,,,,
17760,KANSAS                   ,RAWLINS,-974,48,-909,"-1,855",-116,,,,,,,,,,,
17770,KANSAS                   ,RENO,"-58,792","-71,197","-40,714","-36,131","-26,445",,,,,,,,,,,
17780,KANSAS                   ,REPUBLIC,-976,"-3,340",-854,142,-88,,,,,,,,,,,
17790,KANSAS                   ,RICE,"-6,206","-5,605","-4,450","-4,330","-1,749",,,,,,,,,,,
17800,KANSAS                   ,RILEY,"26,247","1,729","6,674","7,871","-2,531",,,,,,,,,,,
17810,KANSAS                   ,ROOKS,"-2,977","-1,079","-1,451","-3,286","-3,190",,,,,,,,,,,
17820,KANSAS                   ,RUSH,"-5,367","-2,272","-2,891","-2,323","-1,003",,,,,,,,,,,
17830,KANSAS                   ,RUSSELL,"-7,012","-5,382","-7,250","-2,413","-2,972",,,,,,,,,,,
17840,KANSAS                   ,SALINE,"-13,633","-15,607","-16,723","-7,537","-15,950",,,,,,,,,,,
17841,KANSAS                   ,SCOTT,-541,0,"-2,887",-425,0,,,,,,,,,,,
17860,KANSAS                   ,SEDGWICK,"-1,124,908","-1,203,423","-900,624","-534,571","-499,039",,,,,,,,,,,
17870,KANSAS                   ,SEWARD,"-17,865","-10,874","-9,605","-6,646",-347,,,,,,,,,,,
17880,KANSAS                   ,SHAWNEE,"-78,620","-267,986","-201,636","-169,424","-224,714",,,,,,,,,,,
17890,KANSAS                   ,SHERIDAN,-112,"-3,416",-781,-724,-79,,,,,,,,,,,
17900,KANSAS                   ,SHERMAN,"-4,396","-3,464","-3,109","-4,854",-330,,,,,,,,,,,
17910,KANSAS                   ,SMITH,-701,40,"-1,141","-2,389","-1,640",,,,,,,,,,,
17920,KANSAS                   ,STAFFORD,"-5,399","-5,288","-4,507","-1,662","-2,298",,,,,,,,,,,
17921,KANSAS                   ,STANTON,-971,-47,"-1,212",0,0,,,,,,,,,,,
17940,KANSAS                   ,STEVENS,"-3,749","-8,108","-1,928","-2,002","-1,735",,,,,,,,,,,
17950,KANSAS                   ,SUMNER,"-44,366","-62,813","-31,692","-20,305","-31,603",,,,,,,,,,,
17960,KANSAS                   ,THOMAS,"-9,697","-5,816","-9,318","-4,079","-1,485",,,,,,,,,,,
17970,KANSAS                   ,TREGO,"-1,188",0,"-1,623",-519,0,,,,,,,,,,,
17980,KANSAS                   ,WABAUNSEE,-803,"-10,625","-3,880","-4,330","-3,758",,,,,,,,,,,
17981,KANSAS                   ,WALLACE,-725,-522,-302,-190,-256,,,,,,,,,,,
17982,KANSAS                   ,WASHINGTON,"1,553",-642,464,386,-158,,,,,,,,,,,
17983,KANSAS                   ,WICHITA,-619,38,"-5,781","-6,676",-350,,,,,,,,,,,
17984,KANSAS                   ,WILSON,"-19,878","-22,900","-13,749","-12,425","-8,902",,,,,,,,,,,
17985,KANSAS                   ,WOODSON,"-8,013","-6,097","-6,537","-2,466","-3,823",,,,,,,,,,,
17986,KANSAS                   ,WYANDOTTE,"-193,782","-309,145","-278,869","-246,949","-176,791",,,,,,,,,,,
18000,KENTUCKY                 ,ADAIR,"-48,738","-43,028","-38,130","-30,375","-15,454",,,,,,,,,,,
18010,KENTUCKY                 ,ALLEN,"-65,449","-73,648","-48,325","-24,319","-5,367",,,,,,,,,,,
18020,KENTUCKY                 ,ANDERSON,"-9,921","1,842","-4,821",-374,"-4,327",,,,,,,,,,,
18030,KENTUCKY                 ,BALLARD,"2,335","1,114","-4,683","-2,237","-3,817",,,,,,,,,,,
18040,KENTUCKY                 ,BARREN,"-46,746","-62,151","-58,367","-48,100","-39,752",,,,,,,,,,,
18050,KENTUCKY                 ,BATH,"-6,733","-2,790","1,919",950,"-1,943",,,,,,,,,,,
18060,KENTUCKY                 ,BELL,"-124,254","-113,558","-102,270","-77,707","-59,348",,,,,,,,,,,
18070,KENTUCKY                 ,BOONE,"-125,155","-94,570","-141,463","-41,976","-23,813",,,,,,,,,,,
18080,KENTUCKY                 ,BOURBON,"-4,918","3,150","8,381","4,936","-6,728",,,,,,,,,,,
18090,KENTUCKY                 ,BOYD,"-194,361","-173,701","-79,759","-21,057","60,398",,,,,,,,,,,
18100,KENTUCKY                 ,BOYLE,"-72,764","-49,941","-38,821","-33,176","-22,233",,,,,,,,,,,
18110,KENTUCKY                 ,BRACKEN,"-12,852","-16,187","-11,335","-3,869","-4,218",,,,,,,,,,,
18120,KENTUCKY                 ,BREATHITT,"-9,210","-2,525","8,428","5,260","-6,413",,,,,,,,,,,
18130,KENTUCKY                 ,BRECKINRIDGE,"-33,794","-26,206","-23,559","-29,754","-26,255",,,,,,,,,,,
18140,KENTUCKY                 ,BULLITT,"-161,240","-103,729","-98,685","-108,458","-85,492",,,,,,,,,,,
18150,KENTUCKY                 ,BUTLER,"-47,090","-63,472","-32,143","-17,078","-8,754",,,,,,,,,,,
18160,KENTUCKY                 ,CALDWELL,"-17,583","-13,256","-9,308","-2,791","-7,313",,,,,,,,,,,
18170,KENTUCKY                 ,CALLOWAY,"-72,230","-67,819","-48,334","-35,595","-29,554",,,,,,,,,,,
18180,KENTUCKY                 ,CAMPBELL,"-97,805","-81,387","-113,170","-26,342","-17,652",,,,,,,,,,,
18190,KENTUCKY                 ,CARLISLE,679,"2,818","-3,272","-1,966","-1,737",,,,,,,,,,,
18191,KENTUCKY                 ,CARROLL,"-37,330","-20,643","-14,232","-22,111","-10,906",,,,,,,,,,,
18210,KENTUCKY                 ,CARTER,"-64,736","-54,116","-28,265","-2,623","7,337",,,,,,,,,,,
18220,KENTUCKY                 ,CASEY,"-25,968","-15,968","-10,020","-11,481","-9,023",,,,,,,,,,,
18230,KENTUCKY                 ,CHRISTIAN,"-212,727","-186,176","-120,004","-120,372","-78,908",,,,,,,,,,,
18240,KENTUCKY                 ,CLARK,"-17,742","3,774","27,413","12,803","-7,398",,,,,,,,,,,
18250,KENTUCKY                 ,CLAY,"-23,980","-27,471","4,383","3,083","-9,382",,,,,,,,,,,
18260,KENTUCKY                 ,CLINTON,"-12,255","-35,479","-28,545","-22,358","-18,682",,,,,,,,,,,
18270,KENTUCKY                 ,CRITTENDEN,"-1,324","-1,524","-3,861","-1,343","-2,016",,,,,,,,,,,
18271,KENTUCKY                 ,CUMBERLAND,"-8,760","-18,375","-14,869","-5,185","-3,939",,,,,,,,,,,
18290,KENTUCKY                 ,DAVIESS,"-46,686","-65,242","-34,274","-32,633","-13,462",,,,,,,,,,,
18291,KENTUCKY                 ,EDMONSON,"-47,723","-61,233","-29,150","-11,950","-3,088",,,,,,,,,,,
18310,KENTUCKY                 ,ELLIOTT,"-17,491","-20,739","-12,887",-142,"6,706",,,,,,,,,,,
18320,KENTUCKY                 ,ESTILL,"-5,376","2,676","14,447","5,135","-3,558",,,,,,,,,,,
18330,KENTUCKY                 ,FAYETTE,"-49,988","31,564","151,330","77,053","-40,394",,,,,,,,,,,
18340,KENTUCKY                 ,FLEMING,"-13,144","-12,981","-7,090","-8,607","-11,744",,,,,,,,,,,
18350,KENTUCKY                 ,FLOYD,"-133,493","-76,106","30,898","-21,212","5,189",,,,,,,,,,,
18360,KENTUCKY                 ,FRANKLIN,"-67,608","-48,215","-64,653","-57,309","-58,042",,,,,,,,,,,
18361,KENTUCKY                 ,FULTON,"-9,093","-8,312","-19,896","-9,734","-3,716",,,,,,,,,,,
18362,KENTUCKY                 ,GALLATIN,"-12,982","-9,551","-17,558","-5,581","-2,497",,,,,,,,,,,
18390,KENTUCKY                 ,GARRARD,"-16,154","-9,272","-3,608","-5,100","-7,609",,,,,,,,,,,
18400,KENTUCKY                 ,GRANT,"-35,243","-30,394","-39,709","-14,876","-6,696",,,,,,,,,,,
18410,KENTUCKY                 ,GRAVES,"-15,467","12,377","-35,555","-18,285","-17,710",,,,,,,,,,,
18420,KENTUCKY                 ,GRAYSON,"-91,706","-67,682","-54,125","-60,639","-53,924",,,,,,,,,,,
18421,KENTUCKY                 ,GREEN,"-25,633","-18,989","-19,293","-18,666","-13,608",,,,,,,,,,,
18440,KENTUCKY                 ,GREENUP,"-218,093","-158,340","-92,243","-28,976","55,459",,,,,,,,,,,
18450,KENTUCKY                 ,HANCOCK,"-9,001","-3,497",-958,"-1,476",-136,,,,,,,,,,,
18460,KENTUCKY                 ,HARDIN,"-282,342","-200,233","-150,104","-181,458","-141,209",,,,,,,,,,,
18470,KENTUCKY                 ,HARLAN,"-81,092","-103,591","-74,779","-62,839","-45,822",,,,,,,,,,,
18480,KENTUCKY                 ,HARRISON,"-15,741","-10,893","-4,235","-8,832","-8,805",,,,,,,,,,,
18490,KENTUCKY                 ,HART,"-34,722","-30,659","-27,856","-23,091","-23,367",,,,,,,,,,,
18500,KENTUCKY                 ,HENDERSON,-536,"19,767","32,749","5,842","43,880",,,,,,,,,,,
18510,KENTUCKY                 ,HENRY,"-65,592","-40,169","-21,660","-34,302","-19,995",,,,,,,,,,,
18511,KENTUCKY                 ,HICKMAN,"11,972","-3,382","-3,639","-5,273","-3,383",,,,,,,,,,,
