AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 HOME HEALTH  REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,,,,,,,,,,
02270,ALASKA                   ,WADE HAMPTON,887,"1,927",439,0,105,765,525,14,109,0,,,,,,,,,,,,,,
02280,ALASKA                   ,WRANGELL-PETERSBURG CENSUS AREA,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
02290,ALASKA                   ,YUKON-KOYUKUK,253,"3,001",694,285,462,"1,713","2,166",153,159,133,,,,,,,,,,,,,,
03000,ARIZONA                  ,APACHE,"7,229","4,046",765,"5,058",-389,"5,838","3,572",875,"3,327",-284,,,,,,,,,,,,,,
03010,ARIZONA                  ,COCHISE,"31,776","19,149","-5,495","16,626","-16,019","49,761","19,200","-5,882","20,396","-18,322",,,,,,,,,,,,,,
03020,ARIZONA                  ,COCONINO,"47,462","-4,698","-1,347",-247,"2,147","34,064","-4,413","-1,658",-332,"2,605",,,,,,,,,,,,,,
03030,ARIZONA                  ,GILA,"56,574","35,209","7,266","35,601","-3,392","38,317","23,344","4,169","24,579","-2,715",,,,,,,,,,,,,,
03040,ARIZONA                  ,GRAHAM,"19,702","8,228","1,135","6,609",-521,"15,643","12,365","1,698","9,789",-704,,,,,,,,,,,,,,
03050,ARIZONA                  ,GREENLEE,"4,782","2,273",325,"1,266",-149,"6,964","4,939",789,"2,335",-115,,,,,,,,,,,,,,
03055,ARIZONA                  ,LA PAZ,"4,358","3,264",812,"8,758",-581,"3,193","3,843","1,310","14,171",-748,,,,,,,,,,,,,,
03060,ARIZONA                  ,MARICOPA,"11,582","-793,581","-769,065","-549,788","-344,525","8,097","-620,896","-627,137","-494,583","-324,849",,,,,,,,,,,,,,
03070,ARIZONA                  ,MOHAVE,"-116,932","-302,101","-223,611","-167,909","-145,359","-71,959","-193,955","-156,352","-148,003","-118,217",,,,,,,,,,,,,,
03080,ARIZONA                  ,NAVAJO,"33,543","19,153","2,873","14,103","-1,451","20,393","17,976","3,170","16,073","-1,667",,,,,,,,,,,,,,
03090,ARIZONA                  ,PIMA,"-607,576","-885,773","-802,572","-623,700","-439,517","-488,507","-795,398","-715,772","-597,267","-477,617",,,,,,,,,,,,,,
03100,ARIZONA                  ,PINAL,774,"-62,163","-55,418","-43,090","-27,623",524,"-36,679","-33,132","-27,454","-19,601",,,,,,,,,,,,,,
03110,ARIZONA                  ,SANTA CRUZ,"7,760","3,698","1,205","4,902",-500,"12,255","5,454","1,314","8,935",-705,,,,,,,,,,,,,,
03120,ARIZONA                  ,YAVAPAI,"212,081","273,718","-404,953","-427,778","-413,029","122,958","178,223","-300,481","-396,850","-372,088",,,,,,,,,,,,,,
03130,ARIZONA                  ,YUMA,"113,015","184,293","165,837","156,863","124,787","67,160","133,495","108,008","129,604","110,967",,,,,,,,,,,,,,
04000,ARKANSAS                 ,ARKANSAS,"-5,953",-817,"2,472","3,314","-1,551","-8,872","-1,044","3,693","4,426","-2,127",,,,,,,,,,,,,,
04010,ARKANSAS                 ,ASHLEY,"-9,063","-1,028","4,018","5,573","-2,308","-9,928","-1,263","4,918","8,381","-3,340",,,,,,,,,,,,,,
04020,ARKANSAS                 ,BAXTER,"-21,467","-2,952","11,924","17,447","-7,026","-22,186","-3,538","13,942","23,560","-8,579",,,,,,,,,,,,,,
04030,ARKANSAS                 ,BENTON,"-107,765","-53,257","-4,859","-165,799","-185,647","-116,594","-53,553","-6,114","-197,195","-216,960",,,,,,,,,,,,,,
04040,ARKANSAS                 ,BOONE,"-11,511","-1,624","5,996","7,322","-3,319","-10,244","-1,201","4,027","7,551","-2,889",,,,,,,,,,,,,,
04050,ARKANSAS                 ,BRADLEY,"-4,396",-623,"3,260","3,660","-1,413","-24,029","-3,185","10,716","14,367","-4,680",,,,,,,,,,,,,,
04060,ARKANSAS                 ,CALHOUN,"-2,993",-307,938,"1,336",-581,"-4,934",-648,"2,171","3,382",-984,,,,,,,,,,,,,,
04070,ARKANSAS                 ,CARROLL,"-5,184",-863,"3,770","4,407","-2,043","-8,164","-1,458","4,865","5,975","-1,866",,,,,,,,,,,,,,
04080,ARKANSAS                 ,CHICOT,"-5,292",-731,"2,588","2,878","-1,351","-4,928",-680,"3,661","3,962","-1,327",,,,,,,,,,,,,,
04090,ARKANSAS                 ,CLARK,"-7,488","-1,059","3,526","5,140","-1,492","-7,713","-1,310","4,174","4,314","-1,547",,,,,,,,,,,,,,
04100,ARKANSAS                 ,CLAY,"-8,342","-1,321","4,685","5,726","-2,387","-19,331","-2,922","9,528","9,756","-3,495",,,,,,,,,,,,,,
04110,ARKANSAS                 ,CLEBURNE,"-11,346","-1,518","6,394","5,696","-2,491","-15,731","-1,758","7,425","9,415","-3,107",,,,,,,,,,,,,,
04120,ARKANSAS                 ,CLEVELAND,"1,638","15,971",144,"3,857","2,030","3,501","26,669",344,"12,245","4,431",,,,,,,,,,,,,,
04130,ARKANSAS                 ,COLUMBIA,"-8,343","-1,059","4,502","6,354","-1,957","-11,275","-1,351","5,256","6,557","-3,021",,,,,,,,,,,,,,
04140,ARKANSAS                 ,CONWAY,"-5,587",-750,"2,366","3,015","-1,901","-6,220",-933,"3,195","4,092","-2,144",,,,,,,,,,,,,,
04150,ARKANSAS                 ,CRAIGHEAD,"-16,144","9,748","4,052","9,722","-45,928","-23,079","10,627","5,179","10,857","-57,984",,,,,,,,,,,,,,
04160,ARKANSAS                 ,CRAWFORD,"-11,990","-29,596",-615,"-2,559","-31,087","-21,309","-42,976",-725,"-2,908","-31,877",,,,,,,,,,,,,,
04170,ARKANSAS                 ,CRITTENDEN,"-22,121","-27,077","-19,624","-19,583","-3,749","-38,691","-53,731","-53,050","-43,968","-7,582",,,,,,,,,,,,,,
04180,ARKANSAS                 ,CROSS,"-4,131",-819,"2,887","3,253","-1,342","-8,467","-1,033","4,015","5,187","-1,742",,,,,,,,,,,,,,
04190,ARKANSAS                 ,DALLAS,"-3,577",-436,"1,486","2,173",-883,"-7,594",-948,"3,170","3,915",-942,,,,,,,,,,,,,,
04200,ARKANSAS                 ,DESHA,"-6,598",-839,"3,047","2,850","-1,237","-15,252","-2,080","7,354","7,303","-2,931",,,,,,,,,,,,,,
04210,ARKANSAS                 ,DREW,"-8,646","-1,094","4,101","5,427","-2,098","-11,333","-1,881","8,584","11,113","-4,187",,,,,,,,,,,,,,
04220,ARKANSAS                 ,FAULKNER,"-35,013","-25,179","-24,489","-24,677","-34,752","-31,449","-22,612","-20,239","-16,962","-27,578",,,,,,,,,,,,,,
04230,ARKANSAS                 ,FRANKLIN,"-10,506","-13,731","-5,141","-5,146","-12,038","-15,258","-20,787","-4,740","-5,836","-18,347",,,,,,,,,,,,,,
04240,ARKANSAS                 ,FULTON,"-7,678","-1,016","4,050","5,553","-2,007","-16,126","-2,957","12,308","17,459","-6,835",,,,,,,,,,,,,,
04250,ARKANSAS                 ,GARLAND,"-128,385","-91,579","-122,161","-110,916","-74,980","-134,304","-101,163","-134,884","-101,615","-77,729",,,,,,,,,,,,,,
04260,ARKANSAS                 ,GRANT,"-11,367","-7,122","-4,627","-4,561","-5,667","-10,130","-6,081","-4,298","-5,431","-5,629",,,,,,,,,,,,,,
04270,ARKANSAS                 ,GREENE,"-12,372","-1,845","6,989","8,272","-3,242","-12,574","-1,631","6,359","7,964","-2,804",,,,,,,,,,,,,,
04280,ARKANSAS                 ,HEMPSTEAD,"-11,308","-1,450","4,845","6,290","-2,276","-9,728","-2,199","8,142","8,705","-3,338",,,,,,,,,,,,,,
04290,ARKANSAS                 ,HOT SPRING,"-14,052","-2,323","7,981","9,515","-3,846","-16,892","-2,409","8,758","9,189","-3,501",,,,,,,,,,,,,,
04300,ARKANSAS                 ,HOWARD,"-8,190","-1,228","3,802","4,820","-2,065","-16,135","-1,619","6,166","7,804","-3,864",,,,,,,,,,,,,,
04310,ARKANSAS                 ,INDEPENDENCE,"-15,905","-2,451","11,630","14,566","-4,995","-18,481","-3,265","13,644","23,411","-9,927",,,,,,,,,,,,,,
04320,ARKANSAS                 ,IZARD,"-9,112","-1,254","4,638","5,453","-2,153","-8,256","-2,123","9,777","14,033","-5,416",,,,,,,,,,,,,,
04330,ARKANSAS                 ,JACKSON,"-10,453","-1,572","4,997","5,128","-1,957","-10,477","-1,792","7,297","8,981","-3,955",,,,,,,,,,,,,,
04340,ARKANSAS                 ,JEFFERSON,"9,645","87,017",937,"32,281","14,181","9,961","114,686","1,331","51,381","19,199",,,,,,,,,,,,,,
04350,ARKANSAS                 ,JOHNSON,"-4,141",-653,"3,032","3,469","-1,258","-5,755",-652,"3,245","4,078","-1,133",,,,,,,,,,,,,,
04360,ARKANSAS                 ,LAFAYETTE,"-3,408",-533,"1,851","1,891",-835,"-4,493",-431,"2,714","3,290","-1,471",,,,,,,,,,,,,,
04370,ARKANSAS                 ,LAWRENCE,"-7,414",-975,"4,190","5,524","-2,093","-8,234","-1,626","6,003","8,942","-3,303",,,,,,,,,,,,,,
04380,ARKANSAS                 ,LEE,"-3,768",-513,"1,339","1,815",-764,"-6,802",-893,"3,173","4,591","-1,419",,,,,,,,,,,,,,
04390,ARKANSAS                 ,LINCOLN,"1,556","11,855",146,"4,374","2,237","2,668","25,526",336,"12,842","5,438",,,,,,,,,,,,,,
04400,ARKANSAS                 ,LITTLE RIVER,"-5,062",290,"4,903","5,664",-790,"-14,806",561,"11,089","15,726","-1,693",,,,,,,,,,,,,,
04410,ARKANSAS                 ,LOGAN,"-5,410",-835,"3,238","4,658","-2,157","-10,918","-1,612","4,766","6,073","-2,728",,,,,,,,,,,,,,
04420,ARKANSAS                 ,LONOKE,"-28,224","-18,839","-15,078","-15,139","-20,555","-19,501","-12,264","-10,493","-10,155","-11,691",,,,,,,,,,,,,,
04430,ARKANSAS                 ,MADISON,"-12,159","-6,088",-546,"-20,062","-27,134","-24,704","-13,596","-1,156","-34,003","-38,695",,,,,,,,,,,,,,
04440,ARKANSAS                 ,MARION,"-6,432",-777,"3,217","4,075","-1,780","-11,895","-1,723","6,595","9,391","-2,960",,,,,,,,,,,,,,
04450,ARKANSAS                 ,MILLER,"-61,563","-69,783","-33,032","-51,417","-64,542","-82,282","-102,773","-45,538","-59,386","-74,801",,,,,,,,,,,,,,
04460,ARKANSAS                 ,MISSISSIPPI,"-10,213","-1,386","4,813","6,243","-2,492","-13,409","-1,916","7,448","10,311","-4,120",,,,,,,,,,,,,,
04470,ARKANSAS                 ,MONROE,"-4,480",-396,"2,163","2,286","-1,129","-5,885","-1,080","4,430","5,335","-1,287",,,,,,,,,,,,,,
04480,ARKANSAS                 ,MONTGOMERY,"-2,485",-363,"1,670","2,571","-1,026","-4,657",-577,"2,229","2,016",-831,,,,,,,,,,,,,,
04490,ARKANSAS                 ,NEVADA,"-3,118",-423,"1,551","2,608",-618,"-4,396",-665,"3,166","4,002","-1,722",,,,,,,,,,,,,,
04500,ARKANSAS                 ,NEWTON,"-3,048",-273,958,"1,088",-517,"-6,597",-840,"2,397","2,744",-869,,,,,,,,,,,,,,
04510,ARKANSAS                 ,OUACHITA,"-9,304","-1,146","4,512","7,115","-2,082","-11,565","-1,367","6,072","7,281","-2,853",,,,,,,,,,,,,,
04520,ARKANSAS                 ,PERRY,"-5,362","-3,583","-2,590","-2,183","-3,288","-3,154","-3,293","-3,648","-3,968","-4,307",,,,,,,,,,,,,,
04530,ARKANSAS                 ,PHILLIPS,"-7,405","-1,233","4,428","5,273","-1,793","-11,492","-1,417","6,288","8,109","-3,632",,,,,,,,,,,,,,
04540,ARKANSAS                 ,PIKE,"-4,884",-505,"1,814","3,498","-1,038","-5,155",-608,"1,871","2,896","-1,413",,,,,,,,,,,,,,
04550,ARKANSAS                 ,POINSETT,"-7,576","3,591","1,509","3,221","-17,233","-11,309","6,194","2,702","5,150","-21,836",,,,,,,,,,,,,,
