HHA Wage Indices by Fiscal Year,,,,,,,,,,,
SSACD,State,County,CBSA Code,Wage 2009,Wage 2010,Wage 2011,Wage 2012,Wage 2013,Wage 2014,Wage 2015,
11080,GA,BERRIEN,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11100,GA,BLECKLEY,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11140,GA,BULLOCH,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11161,GA,CALHOUN,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11170,GA,CAMDEN,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11180,GA,CANDLER,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11210,GA,CHARLTON,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11240,GA,CHATTOOGA,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11270,GA,CLAY,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11281,GA,CLINCH,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11291,GA,COFFEE,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11300,GA,COLQUITT,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11311,GA,COOK,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11340,GA,CRISP,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11360,GA,DECATUR,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11380,GA,DODGE,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11381,GA,DOOLY,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11410,GA,EARLY,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11430,GA,ELBERT,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11440,GA,EMANUEL,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11441,GA,EVANS,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11450,GA,FANNIN,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11462,GA,FRANKLIN,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11471,GA,GILMER,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11480,GA,GLASCOCK,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11500,GA,GORDON,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11510,GA,GRADY,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11520,GA,GREENE,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11540,GA,HABERSHAM,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11560,GA,HANCOCK,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11581,GA,HART,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11601,GA,IRWIN,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11610,GA,JACKSON,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11612,GA,JEFF DAVIS,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11620,GA,JEFFERSON,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11630,GA,JENKINS,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11640,GA,JOHNSON,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11660,GA,LAURENS,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11701,GA,LUMPKIN,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11710,GA,MACON,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11741,GA,MILLER,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11750,GA,MITCHELL,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11770,GA,MONTGOMERY,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11820,GA,PIERCE,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11830,GA,POLK,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11832,GA,PUTNAM,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11833,GA,QUITMAN,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11834,GA,RABUN,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11835,GA,RANDOLPH,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11842,GA,SCHLEY,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11850,GA,SCREVEN,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11851,GA,SEMINOLE,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11861,GA,STEPHENS,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11862,GA,STEWART,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11870,GA,SUMTER,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11880,GA,TALBOT,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11881,GA,TALIAFERRO,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11882,GA,TATTNALL,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11883,GA,TAYLOR,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11884,GA,TELFAIR,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11890,GA,THOMAS,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11900,GA,TIFT,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11901,GA,TOOMBS,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11902,GA,TOWNS,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11903,GA,TREUTLEN,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11910,GA,TROUP,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11911,GA,TURNER,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11913,GA,UNION,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11920,GA,UPSON,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11940,GA,WARE,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11941,GA,WARREN,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11950,GA,WASHINGTON,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11960,GA,WAYNE,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11961,GA,WEBSTER,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11962,GA,WHEELER,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11963,GA,WHITE,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11971,GA,WILCOX,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11972,GA,WILKES,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
11973,GA,WILKINSON,11,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.7432,
39120,PA,BLAIR,11020,0.8521,0.8863,0.862,0.8917,0.8918,0.914,0.9345,
45050,TX,ARMSTRONG,11100,0.8927,0.8689,0.8644,0.8714,0.8525,0.8993,0.8277,
45251,TX,CARSON,11100,0.8927,0.8689,0.8644,0.8714,0.8525,0.8993,0.8277,
45832,TX,OLDHAM,11100,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.8066,
45860,TX,POTTER,11100,0.8927,0.8689,0.8644,0.8714,0.8525,0.8993,0.8277,
45871,TX,RANDALL,11100,0.8927,0.8689,0.8644,0.8714,0.8525,0.8993,0.8277,
16840,IA,STORY,11180,0.9487,0.9493,0.997,1.0009,0.9616,0.9465,0.9331,
05400,CA,ORANGE,11244,1.1993,1.1972,1.2162,1.2042,1.1995,1.2036,1.201,
02020,AK,ANCHORAGE,11260,1.1931,1.2013,1.1964,1.2133,1.2174,1.2259,1.2419,
02170,AK,MATANUSKA-SUSITNA,11260,1.1931,1.2013,1.1964,1.2133,1.2174,1.2259,1.2419,
23800,MI,WASHTENAW,11460,1.0445,1.0293,1.0124,1.0128,1.0137,1.0125,1.0219,
01070,AL,CALHOUN,11500,0.7927,0.7643,0.7918,0.7979,0.7543,0.7369,0.7466,
52070,WI,CALUMET,11540,0.944,0.9289,0.9361,0.9226,0.9231,0.9485,0.9626,
52430,WI,OUTAGAMIE,11540,0.944,0.9289,0.9361,0.9226,0.9231,0.9485,0.9626,
40070,PR,ARECIBO,11640,0.4393,0.4363,0.4296,0.434,0.4324,0.4374,0.4331,
40140,PR,CAMUY,11640,0.4393,0.4363,0.4296,0.434,0.4324,0.4374,0.4331,
40320,PR,HATILLO,11640,0.4393,0.4363,0.4296,0.434,0.4324,0.4374,0.4331,
40570,PR,QUEBRADILLAS,11640,0.4393,0.4363,0.4296,0.434,0.4324,0.4374,0.4331,
34100,NC,BUNCOMBE,11700,0.9142,0.9057,0.9001,0.8918,0.8479,0.8508,0.8531,
34430,NC,HAYWOOD,11700,0.9142,0.9057,0.9001,0.8918,0.8479,0.8508,0.8531,
34440,NC,HENDERSON,11700,0.9142,0.9057,0.9001,0.8918,0.8479,0.8508,0.8531,
34570,NC,MADISON,11700,0.9142,0.9057,0.9001,0.8918,0.8479,0.8508,0.8531,
12010,HI,HAWAII,12,1.0999,1.1113,1.1189,1.12,1.0502,0.9919,1.0807,
12040,HI,KAUAI,12,1.0999,1.1113,1.1189,1.12,1.0502,0.9919,1.0807,
11260,GA,CLARKE,12020,0.9591,0.9492,0.9659,0.9642,0.943,0.9284,0.8774,
11720,GA,MADISON,12020,0.9591,0.9492,0.9659,0.9642,0.943,0.9284,0.8774,
11800,GA,OCONEE,12020,0.9591,0.9492,0.9659,0.9642,0.943,0.9284,0.8774,
11801,GA,OGLETHORPE,12020,0.9591,0.9492,0.9659,0.9642,0.943,0.9284,0.8774,
11050,GA,BARROW,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11060,GA,BARTOW,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11160,GA,BUTTS,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11190,GA,CARROLL,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11250,GA,CHEROKEE,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11280,GA,CLAYTON,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11290,GA,COBB,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11320,GA,COWETA,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11350,GA,DAWSON,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11370,GA,DE KALB,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11400,GA,DOUGLAS,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11451,GA,FAYETTE,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11461,GA,FORSYTH,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11470,GA,FULTON,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11530,GA,GWINNETT,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11570,GA,HARALSON,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11590,GA,HEARD,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11591,GA,HENRY,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11611,GA,JASPER,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11651,GA,LAMAR,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11740,GA,MERIWETHER,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11771,GA,MORGAN,12060,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.8397,
11790,GA,NEWTON,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11810,GA,PAULDING,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11812,GA,PICKENS,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11821,GA,PIKE,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11841,GA,ROCKDALE,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11860,GA,SPALDING,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
11930,GA,WALTON,12060,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465,0.9369,
31000,NJ,ATLANTIC,12100,1.1973,1.1554,1.1129,1.1033,1.1914,1.231,1.1692,
01400,AL,LEE,12220,0.7544,0.8138,0.719,0.7877,0.7451,0.7802,0.8071,
11150,GA,BURKE,12260,0.9615,0.9409,0.9538,0.9529,0.9394,0.9189,0.9225,
11310,GA,COLUMBIA,12260,0.9615,0.9409,0.9538,0.9529,0.9394,0.9189,0.9225,
11690,GA,LINCOLN,12260,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482,0.8325,
11702,GA,MC DUFFIE,12260,0.9615,0.9409,0.9538,0.9529,0.9394,0.9189,0.9225,
11840,GA,RICHMOND,12260,0.9615,0.9409,0.9538,0.9529,0.9394,0.9189,0.9225,
42010,SC,AIKEN,12260,0.9615,0.9409,0.9538,0.9529,0.9394,0.9189,0.9225,
42180,SC,EDGEFIELD,12260,0.9615,0.9409,0.9538,0.9529,0.9394,0.9189,0.9225,
45100,TX,BASTROP,12420,0.9536,0.9518,0.9514,0.9535,0.9754,0.9616,0.9545,
45223,TX,CALDWELL,12420,0.9536,0.9518,0.9514,0.9535,0.9754,0.9616,0.9545,
45631,TX,HAYS,12420,0.9536,0.9518,0.9514,0.9535,0.9754,0.9616,0.9545,
45940,TX,TRAVIS,12420,0.9536,0.9518,0.9514,0.9535,0.9754,0.9616,0.9545,
45970,TX,WILLIAMSON,12420,0.9536,0.9518,0.9514,0.9535,0.9754,0.9616,0.9545,
05140,CA,KERN,12540,1.1189,1.1232,1.1707,1.1817,1.121,1.173,1.1944,
21010,MD,ANNE ARUNDEL,12580,1.0055,1.0214,1.0255,1.0151,1.017,0.9916,0.995,
21020,MD,BALTIMORE,12580,1.0055,1.0214,1.0255,1.0151,1.017,0.9916,0.995,
21030,MD,BALTIMORE CITY,12580,1.0055,1.0214,1.0255,1.0151,1.017,0.9916,0.995,
21060,MD,CARROLL,12580,1.0055,1.0214,1.0255,1.0151,1.017,0.9916,0.995,
21120,MD,HARFORD,12580,1.0055,1.0214,1.0255,1.0151,1.017,0.9916,0.995,
21130,MD,HOWARD,12580,1.0055,1.0214,1.0255,1.0151,1.017,0.9916,0.995,
21170,MD,QUEEN ANNES,12580,1.0055,1.0214,1.0255,1.0151,1.017,0.9916,0.995,
20090,ME,PENOBSCOT,12620,1.0174,1.0154,0.9777,0.9979,1.0207,0.9751,0.9825,
22000,MA,BARNSTABLE,12700,1.2643,1.2618,1.2823,1.2838,1.2872,1.3062,1.3124,
19020,LA,ASCENSION,12940,0.8163,0.818,0.8583,0.8523,0.8165,0.805,0.7976,
19160,LA,E. BATON ROUGE,12940,0.8163,0.818,0.8583,0.8523,0.8165,0.805,0.7976,
19180,LA,EAST FELICIANA,12940,0.8163,0.818,0.8583,0.8523,0.8165,0.805,0.7976,
19230,LA,IBERVILLE,12940,0.8163,0.818,0.8583,0.8523,0.8165,0.805,0.7976,
19310,LA,LIVINGSTON,12940,0.8163,0.818,0.8583,0.8523,0.8165,0.805,0.7976,
19380,LA,POINTE COUPEE,12940,0.8163,0.818,0.8583,0.8523,0.8165,0.805,0.7976,
19450,LA,ST. HELENA,12940,0.8163,0.818,0.8583,0.8523,0.8165,0.805,0.7976,
19600,LA,W. BATON ROUGE,12940,0.8163,0.818,0.8583,0.8523,0.8165,0.805,0.7976,
19620,LA,WEST FELICIANA,12940,0.8163,0.818,0.8583,0.8523,0.8165,0.805,0.7976,
23120,MI,CALHOUN,12980,1.012,1,0.9656,0.9935,0.9934,0.9763,1.0112,
13010,ID,ADAMS,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13030,ID,BEAR LAKE,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13040,ID,BENEWAH,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13050,ID,BINGHAM,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13060,ID,BLAINE,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13080,ID,BONNER,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13100,ID,BOUNDARY,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13120,ID,CAMAS,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13140,ID,CARIBOU,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13150,ID,CASSIA,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13160,ID,CLARK,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13170,ID,CLEARWATER,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13180,ID,CUSTER,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13190,ID,ELMORE,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13210,ID,FREMONT,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13230,ID,GOODING,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13240,ID,IDAHO,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13260,ID,JEROME,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13280,ID,LATAH,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13290,ID,LEMHI,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13300,ID,LEWIS,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13310,ID,LINCOLN,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13320,ID,MADISON,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13330,ID,MINIDOKA,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13350,ID,ONEIDA,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13370,ID,PAYETTE,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13380,ID,POWER,13,0.9343,0.9239,0.9507,0.9426,0.9576,0.9795,0.8535,
13390,ID,SHOSHONE,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13400,ID,TETON,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13410,ID,TWIN FALLS,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13420,ID,VALLEY,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
13430,ID,WASHINGTON,13,0.7651,0.7733,0.7556,0.7531,0.76,0.7637,0.7398,
23080,MI,BAY,13020,0.9248,0.9267,0.9221,0.8927,0.9201,0.9526,0.963,
45600,TX,HARDIN,13140,0.8479,0.8383,0.8488,0.8723,0.8552,0.8634,0.8508,
45700,TX,JEFFERSON,13140,0.8479,0.8383,0.8488,0.8723,0.8552,0.8634,0.8508,
45821,TX,NEWTON,13140,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.8182,
45840,TX,ORANGE,13140,0.8479,0.8383,0.8488,0.8723,0.8552,0.8634,0.8508,
51090,WV,FAYETTE,13220,0.7503,0.7396,0.7474,0.7371,0.7343,0.7398,0.7717,
51400,WV,RALEIGH,13220,0.7503,0.7396,0.7474,0.7371,0.7343,0.7398,0.7717,
50360,WA,WHATCOM,13380,1.164,1.1395,1.139,1.1748,1.144,1.194,1.2403,
38080,OR,DESCHUTES,13460,1.1375,1.1446,1.1372,1.1395,1.1144,1.1857,1.171,
27040,MT,CARBON,13740,0.8805,0.8781,0.8674,0.8576,0.8756,0.8727,0.8686,
27180,MT,GOLDEN VALLEY,13740,0.8658,0.8399,0.8517,0.8615,0.8619,0.9136,0.8855,
27550,MT,YELLOWSTONE,13740,0.8805,0.8781,0.8674,0.8576,0.8756,0.8727,0.8686,
33030,NY,BROOME,13780,0.8574,0.878,0.8719,0.8731,0.8727,0.7863,0.8476,
33720,NY,TIOGA,13780,0.8574,0.878,0.8719,0.8731,0.8727,0.7863,0.8476,
01030,AL,BIBB,13820,0.8792,0.8554,0.8611,0.8436,0.845,0.8395,0.8189,
01040,AL,BLOUNT,13820,0.8792,0.8554,0.8611,0.8436,0.845,0.8395,0.8189,
01100,AL,CHILTON,13820,0.8792,0.8554,0.8611,0.8436,0.845,0.8395,0.8189,
01360,AL,JEFFERSON,13820,0.8792,0.8554,0.8611,0.8436,0.845,0.8395,0.8189,
01570,AL,ST. CLAIR,13820,0.8792,0.8554,0.8611,0.8436,0.845,0.8395,0.8189,
01580,AL,SHELBY,13820,0.8792,0.8554,0.8611,0.8436,0.845,0.8395,0.8189,
01630,AL,WALKER,13820,0.8792,0.8554,0.8611,0.8436,0.845,0.8395,0.8189,
35070,ND,BURLEIGH,13900,0.7148,0.7637,0.7348,0.7232,0.7277,0.7312,0.7216,
35290,ND,MORTON,13900,0.7148,0.7637,0.7348,0.7232,0.7277,0.7312,0.7216,
35320,ND,OLIVER,13900,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7158,
35420,ND,SIOUX,13900,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7158,
49310,VA,FLOYD,13980,0.7861,0.7869,0.7841,0.7817,0.7719,0.7802,0.8074,
49350,VA,GILES,13980,0.8155,0.8394,0.8314,0.8281,0.8366,0.8354,0.8473,
49600,VA,MONTGOMERY,13980,0.8155,0.8394,0.8314,0.8281,0.8366,0.8354,0.8473,
49770,VA,PULASKI,13980,0.8155,0.8394,0.8314,0.8281,0.8366,0.8354,0.8473,
49771,VA,RADFORD CITY,13980,0.8155,0.8394,0.8314,0.8281,0.8366,0.8354,0.8473,
14000,IL,ADAMS,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14040,IL,BROWN,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14050,IL,BUREAU,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14070,IL,CARROLL,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14080,IL,CASS,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14100,IL,CHRISTIAN,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14110,IL,CLARK,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14120,IL,CLAY,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14140,IL,COLES,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14150,IL,CRAWFORD,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14160,IL,CUMBERLAND,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14190,IL,DOUGLAS,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14310,IL,EDGAR,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14320,IL,EDWARDS,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14330,IL,EFFINGHAM,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14340,IL,FAYETTE,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14360,IL,FRANKLIN,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14370,IL,FULTON,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14380,IL,GALLATIN,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14390,IL,GREENE,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14410,IL,HAMILTON,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14420,IL,HANCOCK,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14421,IL,HARDIN,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14440,IL,HENDERSON,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14460,IL,IROQUOIS,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14480,IL,JASPER,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14490,IL,JEFFERSON,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14510,IL,JO DAVIESS,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14520,IL,JOHNSON,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14560,IL,KNOX,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14580,IL,LA SALLE,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14590,IL,LAWRENCE,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14600,IL,LEE,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14610,IL,LIVINGSTON,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14620,IL,LOGAN,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14630,IL,MC DONOUGH,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14690,IL,MARION,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14710,IL,MASON,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14720,IL,MASSAC,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14760,IL,MONTGOMERY,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14770,IL,MORGAN,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
14780,IL,MOULTRIE,14,0.8386,0.8312,0.8343,0.8426,0.8436,0.8392,0.8366,
