"DISABLED -- 2013 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY)
 FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE 
BENEFICIARIES ENROLLED IN PARTS A AND/OR B 
PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY 
REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED",,,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES,,,,,,
01610,ALABAMA,TALLAPOOSA,"2,470","6,592,598",222.42,"5,867,792",197.97,"104,309","587,172","33,325","2,253","10,218,661",377.96,0.972,,,,,,
01620,ALABAMA,TUSCALOOSA,"7,535","24,949,555",275.93,"21,665,113",239.61,"765,843","2,224,608","293,991","6,802","29,390,080",360.07,0.971,,,,,,
01630,ALABAMA,WALKER,"3,187","10,689,107",279.50,"9,387,310",245.46,"354,838","752,036","194,923","2,859","13,122,274",382.48,1.060,,,,,,
01640,ALABAMA,WASHINGTON,829,"2,310,104",232.22,"2,081,356",209.22,"59,982","145,164","23,602",758,"2,928,347",321.94,0.918,,,,,,
01650,ALABAMA,WILCOX,941,"2,422,453",214.53,"2,062,036",182.61,"89,579","240,932","29,906",891,"3,299,140",308.56,0.926,,,,,,
01660,ALABAMA,WINSTON,"1,175","3,507,111",248.73,"3,136,658",222.46,"85,154","238,517","46,782","1,097","5,585,378",424.29,1.049,,,,,,
02010,ALASKA,ALEUTIANS ISLANDS,44,"444,511",841.88,"365,054",691.39,"15,953","61,823","1,681",38,"262,718",576.14,0.758,,,,,,
02020,ALASKA,ANCHORAGE,"5,427","22,768,735",349.62,"20,236,740",310.74,"355,073","2,072,324","104,598","4,843","23,775,761",409.11,0.838,,,,,,
02040,ALASKA,BARROW DIVISION,73,"483,334",551.75,"450,117",513.83,569,"32,392",256,65,"381,419",489.00,0.807,,,,,,
02050,ALASKA,BETHEL,95,"286,610",251.41,"258,843",227.06,"3,534","22,946","1,287",85,"214,366",210.16,0.783,,,,,,
02060,ALASKA,BRISTOL BAY BOROUGH,115,"465,097",337.03,"426,029",308.72,0,"37,806","1,262",102,"322,408",263.41,0.768,,,,,,
02070,ALASKA,DILLINGHAM,65,"214,392",274.86,"197,903",253.72,"1,358","14,232",899,62,"332,735",447.22,0.849,,,,,,
02080,ALASKA,CORDOVA-MC CARTHY,22,"66,854",253.23,"44,666",169.19,"11,365","8,718","2,105",21,"96,568",383.21,,,,,,,
02090,ALASKA,FAIRBANKS NORTH STAR,"1,287","5,673,773",367.38,"5,154,527",333.76,"85,808","417,620","15,818","1,143","4,144,180",302.14,0.778,,,,,,
02100,ALASKA,HAINES,43,"107,936",209.18,"92,591",179.44,"6,722","6,867","1,756",40,"249,075",518.91,0.822,,,,,,
02110,ALASKA,JUNEAU,678,"3,598,680",442.32,"3,327,707",409.01,"66,400","187,217","17,356",599,"3,169,977",441.01,0.785,,,,,,
02120,ALASKA,KENAI-COOK INLET DIVISION,"1,192","5,433,117",379.83,"5,004,585",349.87,"60,909","355,286","12,337","1,079","6,153,870",475.28,0.825,,,,,,
02130,ALASKA,KETCHIKAN GATEWAY,284,"1,013,822",297.48,"946,721",277.79,"23,734","35,756","7,611",256,"1,302,997",424.15,0.877,,,,,,
02140,ALASKA,KOBUK,62,"658,741",885.40,"614,076",825.37,"1,300","43,365",0,58,"373,980",537.33,0.910,,,,,,
02150,ALASKA,KODIAK ISLAND BOROUGH,85,"492,919",483.25,"427,361",418.98,"44,861","16,171","4,526",68,"292,497",358.45,0.822,,,,,,
02160,ALASKA,KUSKOKWIN,22,"298,711",1131.48,"289,124",1095.17,"3,198","5,887",502,18,"58,307",269.94,,,,,,,
02170,ALASKA,MATANUSKA-SUSITNA,"1,558","7,394,719",395.52,"6,756,733",361.40,"84,109","536,802","17,075","1,385","7,661,737",461.00,0.851,,,,,,
02180,ALASKA,NOME,76,"293,685",322.02,"276,989",303.72,313,"16,180",203,66,"378,257",477.60,0.844,,,,,,
02190,ALASKA,OUTER KETCHIKAN DIVISION,36,"209,866",485.80,"191,254",442.72,0,"18,612",0,35,"186,372",443.74,0.888,,,,,,
02200,ALASKA,PRINCE OF WALES,59,"604,409",853.69,"553,853",782.28,"19,905","26,950","3,701",53,"385,665",606.39,,,,,,,
02210,ALASKA,SEWARD,104,"289,980",232.36,"243,437",195.06,"7,874","36,524","2,145",91,"410,897",376.28,,,,,,,
02220,ALASKA,SITKA BOROUGH,139,"809,103",485.07,"751,622",450.61,"10,441","43,916","3,124",132,"1,336,309",843.63,0.917,,,,,,
02230,ALASKA,SKAGWAY-YAKUTAT,43,"247,364",479.39,"243,280",471.47,0,"4,084",0,38,"158,319",347.19,0.771,,,,,,
02240,ALASKA,SOUTHEAST FAIRBANKS,70,"333,221",396.69,"298,899",355.83,"1,150","32,743",429,63,"254,036",336.03,0.809,,,,,,
