AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,,,,,,
,,,2009,2010,2011,2012,2013,,,,,,,,,,,
45080,TEXAS                    ,BAILEY,"15,490","2,860","-7,177","-2,658","-7,856",,,,,,,,,,,
45090,TEXAS                    ,BANDERA,"-37,047","-50,366","-89,066","-72,719","-100,290",,,,,,,,,,,
45100,TEXAS                    ,BASTROP,"-150,702","-152,955","-140,477","-191,663","-234,607",,,,,,,,,,,
45110,TEXAS                    ,BAYLOR,"7,873","-14,145","-31,145","-64,838","-15,381",,,,,,,,,,,
45113,TEXAS                    ,BEE,"34,089",904,"1,373","-7,527",951,,,,,,,,,,,
45120,TEXAS                    ,BELL,"1,728,287","2,118,384","1,048,181","-1,104,643","264,877",,,,,,,,,,,
45130,TEXAS                    ,BEXAR,"-1,814,986","-2,340,533","-3,892,252","-3,360,859","-1,641,985",,,,,,,,,,,
45140,TEXAS                    ,BLANCO,"-23,167","-28,042","-26,789","-28,589","-31,339",,,,,,,,,,,
45150,TEXAS                    ,BORDEN,291,-42,"-2,374",245,-455,,,,,,,,,,,
45160,TEXAS                    ,BOSQUE,"-4,907","28,567","18,341","-31,399","39,688",,,,,,,,,,,
45170,TEXAS                    ,BOWIE,"-511,016","-382,298","-250,159","-398,594","-389,278",,,,,,,,,,,
45180,TEXAS                    ,BRAZORIA,"-895,167","-1,020,864","-1,103,927","-1,352,410","-995,880",,,,,,,,,,,
45190,TEXAS                    ,BRAZOS,"-383,620","-387,598","-525,810","-709,346","-501,128",,,,,,,,,,,
45200,TEXAS                    ,BREWSTER,"-4,829","-21,175","-17,099","-30,652","-26,497",,,,,,,,,,,
45201,TEXAS                    ,BRISCOE,"-17,950","-8,889","-14,318","-13,709","-3,522",,,,,,,,,,,
45210,TEXAS                    ,BROOKS,689,-671,"-6,127","-7,018","-2,080",,,,,,,,,,,
45220,TEXAS                    ,BROWN,"-155,643","-107,120","-153,672","-258,929","-174,481",,,,,,,,,,,
45221,TEXAS                    ,BURLESON,"-71,726","-77,081","-114,345","-147,490","-107,370",,,,,,,,,,,
45222,TEXAS                    ,BURNET,"-69,279","-86,139","-104,693","-149,537","-195,363",,,,,,,,,,,
45223,TEXAS                    ,CALDWELL,"-63,687","-79,887","-74,928","-100,847","-103,611",,,,,,,,,,,
45224,TEXAS                    ,CALHOUN,"-1,345","-35,925","-53,767","-81,103","-143,060",,,,,,,,,,,
45230,TEXAS                    ,CALLAHAN,"-140,761","-121,994","-192,213","-271,039","-195,555",,,,,,,,,,,
45240,TEXAS                    ,CAMERON,"-8,690,490","-9,414,686","-9,231,089","-7,973,090","-3,809,872",,,,,,,,,,,
45250,TEXAS                    ,CAMP,"-132,681","-88,694","-82,371","-48,597","-48,371",,,,,,,,,,,
45251,TEXAS                    ,CARSON,"-80,700","-47,439","-71,150","-56,649","-20,574",,,,,,,,,,,
45260,TEXAS                    ,CASS,"-246,663","-148,490","-186,794","-267,080","-201,811",,,,,,,,,,,
45270,TEXAS                    ,CASTRO,"-30,623","-26,415","-34,753","-25,345","-11,019",,,,,,,,,,,
45280,TEXAS                    ,CHAMBERS,"97,804","76,046","103,423","44,795","44,926",,,,,,,,,,,
45281,TEXAS                    ,CHEROKEE,"-214,425","-21,967","15,326","-87,523","-89,664",,,,,,,,,,,
45290,TEXAS                    ,CHILDRESS,"-44,232","-33,184","-43,523","-35,788","-9,570",,,,,,,,,,,
45291,TEXAS                    ,CLAY,"12,994","-27,193","-73,249","-113,552","-28,858",,,,,,,,,,,
45292,TEXAS                    ,COCHRAN,"13,235","6,736",-233,"-3,466","-5,325",,,,,,,,,,,
45300,TEXAS                    ,COKE,"27,131","63,996","18,564","14,097","12,865",,,,,,,,,,,
45301,TEXAS                    ,COLEMAN,"-70,434","-44,749","-82,623","-103,318","-72,280",,,,,,,,,,,
45310,TEXAS                    ,COLLIN,"-1,810,990","-1,433,978","-1,461,307","-1,380,143","-1,253,471",,,,,,,,,,,
45311,TEXAS                    ,COLLINGSWORTH,"-42,349","-32,986","-28,734","-27,858","-8,861",,,,,,,,,,,
45312,TEXAS                    ,COLORADO,"-194,921","-358,384","-467,942","-382,054","-121,814",,,,,,,,,,,
45320,TEXAS                    ,COMAL,"-219,824","-291,201","-445,449","-433,539","-231,387",,,,,,,,,,,
45321,TEXAS                    ,COMANCHE,"-69,173","-67,156","-59,297","-94,578","-51,659",,,,,,,,,,,
45330,TEXAS                    ,CONCHO,"14,910","30,507","11,659","8,743","7,578",,,,,,,,,,,
45340,TEXAS                    ,COOKE,"-167,266","-111,925","-123,171","-116,818","-90,102",,,,,,,,,,,
45341,TEXAS                    ,CORYELL,"301,160","304,601","167,390","-167,717","48,851",,,,,,,,,,,
45350,TEXAS                    ,COTTLE,-386,"-2,584","-4,438","-9,214","-5,844",,,,,,,,,,,
45360,TEXAS                    ,CRANE,"12,128","-4,126","2,980","-6,541","-3,727",,,,,,,,,,,
45361,TEXAS                    ,CROCKETT,"8,465","39,702","15,528","12,909","9,086",,,,,,,,,,,
45362,TEXAS                    ,CROSBY,"30,528","7,577","-1,215",874,"-8,076",,,,,,,,,,,
45370,TEXAS                    ,CULBERSON,"-23,016","-18,849","-10,504","-14,878","-16,529",,,,,,,,,,,
45380,TEXAS                    ,DALLAM,"-104,718","-64,418","-60,597","-66,548","-24,658",,,,,,,,,,,
45390,TEXAS                    ,DALLAS,"-8,088,096","-6,069,831","-5,700,262","-5,221,535","-4,441,030",,,,,,,,,,,
45391,TEXAS                    ,DAWSON,"36,503","11,355","-7,285","-10,993","-18,982",,,,,,,,,,,
45392,TEXAS                    ,DEAF SMITH,"-218,096","-109,413","-115,526","-113,765","-52,426",,,,,,,,,,,
45400,TEXAS                    ,DELTA,"-12,621","62,470","-13,351","-16,957","-14,863",,,,,,,,,,,
45410,TEXAS                    ,DENTON,"-1,340,795","-1,036,704","-1,030,482","-968,746","-792,954",,,,,,,,,,,
45420,TEXAS                    ,DEWITT,"-3,920","-18,584","-46,062","-96,467","-121,000",,,,,,,,,,,
45421,TEXAS                    ,DICKENS,"11,884","4,451","-2,517","-1,976","-4,672",,,,,,,,,,,
45430,TEXAS                    ,DIMMIT,"-38,665","-19,541","-39,701","-25,401","-11,038",,,,,,,,,,,
45431,TEXAS                    ,DONLEY,"-74,604","-65,375","-53,573","-54,092","-17,379",,,,,,,,,,,
45440,TEXAS                    ,DUVAL,"29,273","6,092","16,756","9,507","14,466",,,,,,,,,,,
45450,TEXAS                    ,EASTLAND,"-150,347","-129,700","-174,209","-235,384","-146,072",,,,,,,,,,,
45451,TEXAS                    ,ECTOR,"356,521","-164,945","414,426","-265,240","-125,348",,,,,,,,,,,
45460,TEXAS                    ,EDWARDS,"-7,987","-4,541","-9,644","-5,816","-21,909",,,,,,,,,,,
45470,TEXAS                    ,ELLIS,"-617,748","-480,921","-450,828","-402,875","-347,100",,,,,,,,,,,
45480,TEXAS                    ,EL PASO,"-6,362,101","-4,735,767","-4,024,883","-3,892,010","-2,496,996",,,,,,,,,,,
45490,TEXAS                    ,ERATH,"-54,663","-4,838","-5,708","-17,897","-8,023",,,,,,,,,,,
45500,TEXAS                    ,FALLS,"42,514","60,880","13,426","-47,368","28,999",,,,,,,,,,,
45510,TEXAS                    ,FANNIN,"-166,980","-7,550","-87,257","-79,127","-57,451",,,,,,,,,,,
45511,TEXAS                    ,FAYETTE,"-108,432","-117,713","-149,763","-217,463","-136,746",,,,,,,,,,,
45520,TEXAS                    ,FISHER,"-34,755","-33,696","-35,943","-53,629","-38,926",,,,,,,,,,,
45521,TEXAS                    ,FLOYD,"16,486",-967,"-5,120","-2,930","-8,217",,,,,,,,,,,
45522,TEXAS                    ,FOARD,"1,014","-4,773","-13,463","-15,070","-3,052",,,,,,,,,,,
45530,TEXAS                    ,FORT BEND,"-770,964","-917,861","-897,277","-1,166,433","-906,681",,,,,,,,,,,
45531,TEXAS                    ,FRANKLIN,"-134,692","-82,859","-73,611","-63,526","-44,858",,,,,,,,,,,
45540,TEXAS                    ,FREESTONE,"-70,818","-24,416","-32,027","-39,210","-17,798",,,,,,,,,,,
45541,TEXAS                    ,FRIO,"-79,128","-27,772","-50,212","-43,698","-20,805",,,,,,,,,,,
45542,TEXAS                    ,GAINES,"25,194","6,401","-4,279","-4,635","-14,134",,,,,,,,,,,
45550,TEXAS                    ,GALVESTON,"-1,162,225","-1,424,298","-1,456,446","-1,838,744","-1,337,503",,,,,,,,,,,
45551,TEXAS                    ,GARZA,"20,701","7,288",-848,-43,"-6,644",,,,,,,,,,,
45552,TEXAS                    ,GILLESPIE,"-22,365","-38,736","-43,411","-43,751","-95,521",,,,,,,,,,,
45560,TEXAS                    ,GLASSCOCK,-201,"1,024","-3,588","-7,918","-5,475",,,,,,,,,,,
45561,TEXAS                    ,GOLIAD,"17,119","-12,960","-12,106","-49,146","-65,004",,,,,,,,,,,
45562,TEXAS                    ,GONZALES,"-57,764","-51,234","-75,590","-73,924","-62,821",,,,,,,,,,,
45563,TEXAS                    ,GRAY,"-234,460","-126,516","-132,332","-169,535","-51,971",,,,,,,,,,,
45564,TEXAS                    ,GRAYSON,"-824,380","-314,471","-293,541","-257,018","-240,315",,,,,,,,,,,
45570,TEXAS                    ,GREGG,"-1,302,207","-558,414","-1,351,810","-1,595,937","-1,254,792",,,,,,,,,,,
45580,TEXAS                    ,GRIMES,"-91,411","-95,001","-130,805","-176,708","-125,589",,,,,,,,,,,
45581,TEXAS                    ,GUADALUPE,"-185,137","-212,238","-391,279","-330,511","-171,641",,,,,,,,,,,
45582,TEXAS                    ,HALE,"52,620","7,280","-16,386","-13,932","-39,755",,,,,,,,,,,
45583,TEXAS                    ,HALL,"-48,013","-32,499","-30,655","-26,506","-7,657",,,,,,,,,,,
45590,TEXAS                    ,HAMILTON,"7,094","7,932","-2,819","-43,473",-888,,,,,,,,,,,
45591,TEXAS                    ,HANSFORD,"-58,492","-37,714","-49,286","-44,139","-19,366",,,,,,,,,,,
45592,TEXAS                    ,HARDEMAN,"9,876","-14,160","-42,573","-57,196","-15,444",,,,,,,,,,,
45600,TEXAS                    ,HARDIN,"990,753","1,108,516","946,134","765,878","800,280",,,,,,,,,,,
45610,TEXAS                    ,HARRIS,"-8,511,574","-9,487,770","-9,713,844","-11,821,883","-8,981,810",,,,,,,,,,,
45620,TEXAS                    ,HARRISON,"-448,262","-271,364","-553,509","-664,312","-473,498",,,,,,,,,,,
45621,TEXAS                    ,HARTLEY,"-18,846","-7,004","-5,390","-10,876","-5,187",,,,,,,,,,,
45630,TEXAS                    ,HASKELL,"-64,876","-55,024","-80,054","-127,531","-65,422",,,,,,,,,,,
45631,TEXAS                    ,HAYS,"-205,410","-236,723","-218,886","-290,804","-337,792",,,,,,,,,,,
45632,TEXAS                    ,HEMPHILL,"-40,977","-21,933","-19,078","-24,057","-7,607",,,,,,,,,,,
45640,TEXAS                    ,HENDERSON,"-981,037","-465,900","-278,986","-472,755","-499,982",,,,,,,,,,,
45650,TEXAS                    ,HIDALGO,"-10,790,941","-8,867,594","-8,529,814","-7,645,408","-4,650,273",,,,,,,,,,,
45651,TEXAS                    ,HILL,"267,621","320,855","282,088","182,981","254,275",,,,,,,,,,,
45652,TEXAS                    ,HOCKLEY,"85,042","41,467","-2,532","-6,052","-24,321",,,,,,,,,,,
45653,TEXAS                    ,HOOD,"75,358","340,072","357,815","293,914","341,747",,,,,,,,,,,
45654,TEXAS                    ,HOPKINS,"-193,078","-23,934","-84,997","-124,749","-122,871",,,,,,,,,,,
45660,TEXAS                    ,HOUSTON,"-122,717","-60,564","-46,330","-90,267","-84,762",,,,,,,,,,,
45661,TEXAS                    ,HOWARD,"-43,668","-48,493","-89,719","-173,699","-199,850",,,,,,,,,,,
45662,TEXAS                    ,HUDSPETH,"-39,442","-20,635","-17,921","-28,817","-9,255",,,,,,,,,,,
45670,TEXAS                    ,HUNT,"-523,342","-375,247","-324,440","-310,165","-270,170",,,,,,,,,,,
45671,TEXAS                    ,HUTCHINSON,"-333,114","-182,063","-183,056","-181,340","-75,560",,,,,,,,,,,
45672,TEXAS                    ,IRION,"10,394","18,686","9,332","6,039","5,898",,,,,,,,,,,
45680,TEXAS                    ,JACK,"-25,382","-32,624","-38,104","-33,670","-11,842",,,,,,,,,,,
45681,TEXAS                    ,JACKSON,"15,879","-19,449","-22,637","-80,739","-121,694",,,,,,,,,,,
45690,TEXAS                    ,JASPER,"486,969","654,922","393,689","331,092","345,191",,,,,,,,,,,
45691,TEXAS                    ,JEFF DAVIS,691,"-13,461","-3,035","-15,850","-11,421",,,,,,,,,,,
45700,TEXAS                    ,JEFFERSON,"3,460,782","4,118,378","3,337,163","2,521,876","2,343,532",,,,,,,,,,,
45710,TEXAS                    ,JIM HOGG,"-31,160","-8,307","17,736","5,317","15,227",,,,,,,,,,,
45711,TEXAS                    ,JIM WELLS,"87,999","39,720","73,487","24,522","53,968",,,,,,,,,,,
45720,TEXAS                    ,JOHNSON,"-580,116","-141,213","-123,456","-142,668","-104,795",,,,,,,,,,,
45721,TEXAS                    ,JONES,"-159,235","-141,052","-191,305","-280,230","-203,195",,,,,,,,,,,
45722,TEXAS                    ,KARNES,"-26,052","-28,885","-53,836","-53,303","-35,387",,,,,,,,,,,
45730,TEXAS                    ,KAUFMAN,"-867,854","-550,686","-453,749","-475,390","-396,932",,,,,,,,,,,
45731,TEXAS                    ,KENDALL,"-68,659","-87,622","-149,995","-138,467","-99,501",,,,,,,,,,,
45732,TEXAS                    ,KENEDY,10,"-5,998",-181,"-3,961",-388,,,,,,,,,,,
45733,TEXAS                    ,KENT,"-1,665","-1,406","-4,901","-2,599","-4,498",,,,,,,,,,,
45734,TEXAS                    ,KERR,"-78,281","-88,000","-137,721","-120,177","-930,316",,,,,,,,,,,
45740,TEXAS                    ,KIMBLE,"4,855","10,489","-2,037",-135,"-14,322",,,,,,,,,,,
45741,TEXAS                    ,KING,57,138,-143,"-1,260",-360,,,,,,,,,,,
45742,TEXAS                    ,KINNEY,"-6,223","-7,782","-6,138","-15,437","-4,770",,,,,,,,,,,
45743,TEXAS                    ,KLEBERG,"40,286","10,480","32,922","13,418","35,159",,,,,,,,,,,
45744,TEXAS                    ,KNOX,"-19,676","-33,011","-36,635","-56,287","-32,293",,,,,,,,,,,
45750,TEXAS                    ,LAMAR,"46,212","971,233","-111,433","-116,190","-104,156",,,,,,,,,,,
45751,TEXAS                    ,LAMB,"39,027","1,515","-5,054",-381,"-22,772",,,,,,,,,,,
45752,TEXAS                    ,LAMPASAS,"137,467","151,801","57,795","-107,201","-4,689",,,,,,,,,,,
45753,TEXAS                    ,LA SALLE,"-50,468","-12,290","-17,338","-17,654","-5,178",,,,,,,,,,,
45754,TEXAS                    ,LAVACA,"12,939","-23,117","-50,272","-118,472","-167,463",,,,,,,,,,,
45755,TEXAS                    ,LEE,"-39,808","-28,042","-44,883","-76,859","-55,427",,,,,,,,,,,
45756,TEXAS                    ,LEON,"-86,224","-80,488","-104,115","-141,869","-90,992",,,,,,,,,,,
45757,TEXAS                    ,LIBERTY,"-216,302","-219,443","-217,785","-338,624","-192,467",,,,,,,,,,,
45758,TEXAS                    ,LIMESTONE,"-49,028","-33,554","-62,127","-72,724",984,,,,,,,,,,,
45759,TEXAS                    ,LIPSCOMB,"-25,010","-24,128","-15,733","-20,584","-7,148",,,,,,,,,,,
45760,TEXAS                    ,LIVE OAK,"14,802",-959,629,"-7,141","2,768",,,,,,,,,,,
45761,TEXAS                    ,LLANO,"-13,847","-14,458","-16,599","-75,330","-73,248",,,,,,,,,,,
45762,TEXAS                    ,LOVING,860,-384,954,-264,-26,,,,,,,,,,,
45770,TEXAS                    ,LUBBOCK,"934,828","262,680","-27,643","33,920","-329,507",,,,,,,,,,,
45771,TEXAS                    ,LYNN,"22,972","9,448",-190,399,"-8,623",,,,,,,,,,,
45772,TEXAS                    ,MCCULLOCH,"14,755","56,858","18,891","20,116","12,239",,,,,,,,,,,
45780,TEXAS                    ,MCLENNAN,"-449,540","-102,219","-326,087","-508,926","440,401",,,,,,,,,,,
45781,TEXAS                    ,MCMULLEN,"-1,595",-379,"-1,188",-815,-680,,,,,,,,,,,
45782,TEXAS                    ,MADISON,"-55,334","-50,580","-70,732","-81,395","-49,963",,,,,,,,,,,
45783,TEXAS                    ,MARION,"-115,824","-56,840","-113,865","-113,794","-123,510",,,,,,,,,,,
45784,TEXAS                    ,MARTIN,"-27,732","-37,391","-50,462","-67,577","-75,113",,,,,,,,,,,
45785,TEXAS                    ,MASON,-971,"-3,036","-6,456","-4,381","-7,948",,,,,,,,,,,
45790,TEXAS                    ,MATAGORDA,"-92,300","-108,708","-108,439","-153,016","-127,298",,,,,,,,,,,
45791,TEXAS                    ,MAVERICK,"-63,301","-90,628","-124,463","-88,887","-38,238",,,,,,,,,,,
45792,TEXAS                    ,MEDINA,"-66,096","-91,049","-139,141","-119,447","-64,241",,,,,,,,,,,
45793,TEXAS                    ,MENARD,"11,534","30,933","6,477","9,758","5,838",,,,,,,,,,,
45794,TEXAS                    ,MIDLAND,"-890,476","-825,560","-1,385,168","-2,246,622","-2,133,718",,,,,,,,,,,
45795,TEXAS                    ,MILAM,"160,208","180,782","20,513","-147,450","-23,442",,,,,,,,,,,
45796,TEXAS                    ,MILLS,"23,956","29,165","4,696","-37,313","-1,717",,,,,,,,,,,
45797,TEXAS                    ,MITCHELL,"-44,244","-38,222","-37,310","-66,030","-44,856",,,,,,,,,,,
45800,TEXAS                    ,MONTAGUE,"-42,419","-34,271","-150,677","-171,364","-82,026",,,,,,,,,,,
45801,TEXAS                    ,MONTGOMERY,"-1,299,251","-1,408,986","-1,494,526","-1,781,309","-1,400,715",,,,,,,,,,,
45802,TEXAS                    ,MOORE,"-181,890","-97,269","-93,989","-89,889","-35,524",,,,,,,,,,,
45803,TEXAS                    ,MORRIS,"-252,204","-169,922","-192,524","-142,539","-103,737",,,,,,,,,,,
45804,TEXAS                    ,MOTLEY,"3,261",334,"-2,614","2,581","-1,912",,,,,,,,,,,
45810,TEXAS                    ,NACOGDOCHES,"-792,182","-405,052","-668,075","-643,467","-430,879",,,,,,,,,,,
45820,TEXAS                    ,NAVARRO,"-292,130","-136,843","-112,925","-99,771","-45,380",,,,,,,,,,,
45821,TEXAS                    ,NEWTON,"141,951","195,798","176,489","94,129","150,070",,,,,,,,,,,
45822,TEXAS                    ,NOLAN,"-115,832","-86,559","-138,534","-163,015","-119,747",,,,,,,,,,,
45830,TEXAS                    ,NUECES,"789,260","315,231","551,934","312,546","503,184",,,,,,,,,,,
45831,TEXAS                    ,OCHILTREE,"-73,999","-41,504","-46,322","-41,820","-18,078",,,,,,,,,,,
45832,TEXAS                    ,OLDHAM,"-48,557","-20,569","-28,869","-19,417","-6,748",,,,,,,,,,,
45840,TEXAS                    ,ORANGE,"1,077,203","1,368,593","1,052,750","952,967","847,955",,,,,,,,,,,
45841,TEXAS                    ,PALO PINTO,"-407,393","-298,103","-235,326","-6,431","-54,318",,,,,,,,,,,
45842,TEXAS                    ,PANOLA,"-143,281","-75,239","-148,544","-189,178","-139,595",,,,,,,,,,,
45843,TEXAS                    ,PARKER,"-529,314","-197,391","-166,616","-189,347","-144,314",,,,,,,,,,,
45844,TEXAS                    ,PARMER,"-66,039","-49,346","-34,051","-29,197","-15,183",,,,,,,,,,,
45845,TEXAS                    ,PECOS,"-5,268","-22,995","7,434","-68,511","-50,189",,,,,,,,,,,
45850,TEXAS                    ,POLK,"-184,335","263,595","-90,954","-455,049","-341,041",,,,,,,,,,,
45860,TEXAS                    ,POTTER,"-2,538,556","-1,612,283","-1,626,612","-1,628,174","-623,522",,,,,,,,,,,
45861,TEXAS                    ,PRESIDIO,"-2,847","-26,519","-1,854","-44,130","-34,321",,,,,,,,,,,
45870,TEXAS                    ,RAINS,"-82,694","-31,120","-32,174","-44,108","-42,249",,,,,,,,,,,
45871,TEXAS                    ,RANDALL,"-456,915","-313,120","-294,216","-280,131","-94,889",,,,,,,,,,,
45872,TEXAS                    ,REAGAN,"10,966","16,898","8,748","2,133","6,305",,,,,,,,,,,
45873,TEXAS                    ,REAL,"-4,151","-10,622","-14,293","-19,716","-24,775",,,,,,,,,,,
45874,TEXAS                    ,RED RIVER,"-100,077","112,541","-52,591","-70,049","-51,999",,,,,,,,,,,
45875,TEXAS                    ,REEVES,"17,253","-12,569","21,852","-32,649","-30,471",,,,,,,,,,,
45876,TEXAS                    ,REFUGIO,"22,778","1,060",-470,"-22,140","-41,086",,,,,,,,,,,
45877,TEXAS                    ,ROBERTS,"-7,195","-6,978","-3,902","-3,127","-2,867",,,,,,,,,,,
45878,TEXAS                    ,ROBERTSON,"-69,001","-65,470","-101,235","-126,191","-96,939",,,,,,,,,,,
45879,TEXAS                    ,ROCKWALL,"-252,349","-209,026","-185,307","-194,153","-156,739",,,,,,,,,,,
45880,TEXAS                    ,RUNNELS,"11,749","78,202","8,641","-21,670","7,185",,,,,,,,,,,
45881,TEXAS                    ,RUSK,"-445,328","-119,401","-218,735","-350,995","-285,153",,,,,,,,,,,
45882,TEXAS                    ,SABINE,"-95,891","-31,771","-105,244","-127,159","-84,501",,,,,,,,,,,
45883,TEXAS                    ,SAN AUGUSTINE,"-98,929","-47,856","-97,918","-113,012","-74,657",,,,,,,,,,,
45884,TEXAS                    ,SAN JACINTO,"-89,226","-71,313","-98,014","-132,021","-101,095",,,,,,,,,,,
45885,TEXAS                    ,SAN PATRICIO,"181,199","89,484","125,457","74,976","107,361",,,,,,,,,,,
45886,TEXAS                    ,SAN SABA,"1,963","4,315","-7,575","-21,945","-18,133",,,,,,,,,,,
45887,TEXAS                    ,SCHLEICHER,"11,580","29,926","9,315","6,784","6,429",,,,,,,,,,,
45888,TEXAS                    ,SCURRY,"22,736","-9,132","-19,887","-46,537","-38,439",,,,,,,,,,,
45889,TEXAS                    ,SHACKELFORD,"-36,552","-29,591","-40,399","-58,105","-44,273",,,,,,,,,,,
45890,TEXAS                    ,SHELBY,"-307,896","-150,906","-242,549","-262,465","-198,066",,,,,,,,,,,
45891,TEXAS                    ,SHERMAN,"-28,046","-23,814","-21,626","-28,978","-8,572",,,,,,,,,,,
45892,TEXAS                    ,SMITH,"-1,527,027","84,263","579,860","-266,215","-620,410",,,,,,,,,,,
45893,TEXAS                    ,SOMERVELL,"50,046","85,805","96,389","72,496","67,292",,,,,,,,,,,
45900,TEXAS                    ,STARR,"-1,096,196","-989,854","-834,020","-751,874","-506,334",,,,,,,,,,,
45901,TEXAS                    ,STEPHENS,"-80,228","-65,974","-68,928","-109,832","-66,201",,,,,,,,,,,
45902,TEXAS                    ,STERLING,"8,844","18,056","5,452","3,507","3,725",,,,,,,,,,,
45903,TEXAS                    ,STONEWALL,"-12,097","-15,690","-22,504","-42,262","-26,866",,,,,,,,,,,
45904,TEXAS                    ,SUTTON,"18,046","34,179","11,189","12,458","9,594",,,,,,,,,,,
45905,TEXAS                    ,SWISHER,"-92,573","-83,259","-60,014","-60,477","-25,865",,,,,,,,,,,
45910,TEXAS                    ,TARRANT,"-4,398,645","-1,333,295","-1,115,932","-1,159,399","-986,044",,,,,,,,,,,
45911,TEXAS                    ,TAYLOR,"-1,090,179","-1,065,405","-1,426,689","-2,112,353","-1,441,405",,,,,,,,,,,
45912,TEXAS                    ,TERRELL,"3,882",-732,"-2,635","-4,059","-1,586",,,,,,,,,,,
45913,TEXAS                    ,TERRY,"39,230","12,450","-2,328","-5,357","-20,361",,,,,,,,,,,
45920,TEXAS                    ,THROCKMORTON,"-13,052","-14,242","-8,415","-28,969","-17,089",,,,,,,,,,,
45921,TEXAS                    ,TITUS,"-654,564","-583,343","-489,846","-215,165","-151,109",,,,,,,,,,,
45930,TEXAS                    ,TOM GREEN,"577,000","1,213,682","514,564","468,277","363,323",,,,,,,,,,,
45940,TEXAS                    ,TRAVIS,"-1,043,411","-1,227,040","-1,037,869","-1,448,886","-1,803,673",,,,,,,,,,,
45941,TEXAS                    ,TRINITY,"-156,045","-113,894","-153,172","-174,974","-137,917",,,,,,,,,,,
45942,TEXAS                    ,TYLER,"190,328","268,055","205,199","146,841","155,030",,,,,,,,,,,
45943,TEXAS                    ,UPSHUR,"-414,242","-131,858","-328,141","-400,667","-301,958",,,,,,,,,,,
45944,TEXAS                    ,UPTON,"-8,170",-806,"-6,594","-24,246","-16,018",,,,,,,,,,,
45945,TEXAS                    ,UVALDE,"-39,346","-49,985","-85,539","-69,249","-47,565",,,,,,,,,,,
45946,TEXAS                    ,VAL VERDE,"-32,724","-21,393","-68,135","-63,780","-25,504",,,,,,,,,,,
45947,TEXAS                    ,VAN ZANDT,"-441,752","-106,735","-5,303","-153,242","-194,427",,,,,,,,,,,
45948,TEXAS                    ,VICTORIA,"158,784","-36,474","-87,032","-482,149","-775,703",,,,,,,,,,,
45949,TEXAS                    ,WALKER,"-245,433","-260,088","-268,892","-269,335","-218,369",,,,,,,,,,,
45950,TEXAS                    ,WALLER,"-103,445","-115,537","-132,186","-140,098","-113,750",,,,,,,,,,,
45951,TEXAS                    ,WARD,"15,185","-16,985","13,580","-40,294","-39,165",,,,,,,,,,,
45952,TEXAS                    ,WASHINGTON,"-149,526","-158,833","-223,544","-244,008","-190,958",,,,,,,,,,,
45953,TEXAS                    ,WEBB,"-1,355,509","-300,520","180,654","835,396","729,794",,,,,,,,,,,
45954,TEXAS                    ,WHARTON,"-183,816","-208,106","-210,852","-244,287","-207,761",,,,,,,,,,,
45955,TEXAS                    ,WHEELER,"-84,477","-54,786","-42,942","-46,867","-21,316",,,,,,,,,,,
45960,TEXAS                    ,WICHITA,"448,058","-466,873","-1,463,733","-1,770,181","-342,325",,,,,,,,,,,
45961,TEXAS                    ,WILBARGER,"17,152","-37,335","-106,984","-124,517","-30,030",,,,,,,,,,,
45962,TEXAS                    ,WILLACY,"-579,493","-659,795","-603,886","-509,050","-246,180",,,,,,,,,,,
45970,TEXAS                    ,WILLIAMSON,"-236,840","-308,632","-359,405","-726,951","-836,341",,,,,,,,,,,
45971,TEXAS                    ,WILSON,"-54,695","-82,947","-123,079","-96,131","-50,485",,,,,,,,,,,
45972,TEXAS                    ,WINKLER,"1,948","-5,824","16,897","-26,796","-19,347",,,,,,,,,,,
45973,TEXAS                    ,WISE,"-169,828","-69,538","-112,669","-155,268","-142,972",,,,,,,,,,,
45974,TEXAS                    ,WOOD,"-457,687","-19,297","84,555","-114,600","-184,729",,,,,,,,,,,
45980,TEXAS                    ,YOAKUM,"11,444","3,368",-697,467,"-8,539",,,,,,,,,,,
45981,TEXAS                    ,YOUNG,"-19,769","-84,995","-120,603","-140,233","-41,569",,,,,,,,,,,
45982,TEXAS                    ,ZAPATA,"-117,033","-17,052","18,688","49,011","39,739",,,,,,,,,,,
45983,TEXAS                    ,ZAVALA,"-29,913","-25,911","-31,534","-30,037","-11,965",,,,,,,,,,,
46000,UTAH                     ,BEAVER,"4,380","2,140","3,918","2,988","12,676",,,,,,,,,,,
46010,UTAH                     ,BOX ELDER,"140,040","76,518","91,810","89,202","180,927",,,,,,,,,,,
46020,UTAH                     ,CACHE,"59,593","33,303","97,053","133,250","225,194",,,,,,,,,,,
46030,UTAH                     ,CARBON,"15,744","8,340","25,564","26,732","72,391",,,,,,,,,,,
46040,UTAH                     ,DAGGETT,"3,831","1,473","5,647","3,990","6,997",,,,,,,,,,,
46050,UTAH                     ,DAVIS,"562,756","334,945","443,904","401,819","831,340",,,,,,,,,,,
46060,UTAH                     ,DUCHESNE,"22,938","13,478","40,885","30,010","42,699",,,,,,,,,,,
