AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,
26996,MISSOURI                 ,WRIGHT,"26,475","-78,547","-87,815","-14,620","-13,164",,,,,
27000,MONTANA                  ,BEAVERHEAD,"74,306","50,326","17,250","5,999","7,025",,,,,
27010,MONTANA                  ,BIG HORN,"80,893","50,169","20,592","7,573","7,283",,,,,
27020,MONTANA                  ,BLAINE,"57,399","31,213","11,708","4,154","3,741",,,,,
27030,MONTANA                  ,BROADWATER,"69,395","46,454","12,423","5,650","6,597",,,,,
27040,MONTANA                  ,CARBON,"118,548","82,967","24,986","9,749","10,217",,,,,
27050,MONTANA                  ,CARTER,"12,267","7,113","1,298",479,841,,,,,
27060,MONTANA                  ,CASCADE,"1,385,613","777,196","220,581","80,718","81,941",,,,,
27070,MONTANA                  ,CHOUTEAU,"92,751","54,131","15,199","5,516","5,727",,,,,
27080,MONTANA                  ,CUSTER,"167,737","98,635","29,566","10,096","9,979",,,,,
27090,MONTANA                  ,DANIELS,"30,641","16,314","5,437","2,084","2,243",,,,,
27100,MONTANA                  ,DAWSON,"69,626","46,486","14,472","5,912","5,575",,,,,
27110,MONTANA                  ,DEER LODGE,"109,159","69,776","22,368","6,488","6,524",,,,,
27120,MONTANA                  ,FALLON,"34,596","18,286","7,510","1,606","1,645",,,,,
27130,MONTANA                  ,FERGUS,"183,328","105,270","33,985","12,191","11,727",,,,,
27140,MONTANA                  ,FLATHEAD,"1,035,240","657,464","202,252","77,015","76,826",,,,,
27150,MONTANA                  ,GALLATIN,"727,048","468,098","136,393","52,563","55,049",,,,,
27160,MONTANA                  ,GARFIELD,"16,272","10,452","3,732","1,255","1,356",,,,,
27170,MONTANA                  ,GLACIER,"68,703","42,767","15,196","5,231","5,035",,,,,
27180,MONTANA                  ,GOLDEN VALLEY,"13,555","9,280","4,164","1,208",895,,,,,
27190,MONTANA                  ,GRANITE,"30,968","21,654","8,408","2,813","2,620",,,,,
27200,MONTANA                  ,HILL,"106,328","67,562","20,151","7,519","6,900",,,,,
27210,MONTANA                  ,JEFFERSON,"106,768","75,258","24,977","9,114","9,951",,,,,
27220,MONTANA                  ,JUDITH BASIN,"45,650","21,595","7,013","2,150","2,070",,,,,
27230,MONTANA                  ,LAKE,"229,722","143,942","53,616","22,360","21,734",,,,,
27240,MONTANA                  ,LEWIS AND CLARK,"640,775","405,821","135,850","50,578","51,851",,,,,
27250,MONTANA                  ,LIBERTY,"35,413","22,593","7,892","2,944","2,882",,,,,
27260,MONTANA                  ,LINCOLN,"190,213","122,108","37,784","13,188","12,211",,,,,
27270,MONTANA                  ,MCCONE,"16,797","11,690","3,405","1,376","1,661",,,,,
27280,MONTANA                  ,MADISON,"82,144","53,739","18,972","7,636","7,469",,,,,
27290,MONTANA                  ,MEAGHER,"30,847","18,340","5,326","2,326","2,459",,,,,
27300,MONTANA                  ,MINERAL,"52,811","34,477","13,348","5,235","3,850",,,,,
27310,MONTANA                  ,MISSOULA,"959,128","637,755","225,699","85,606","87,196",,,,,
27320,MONTANA                  ,MUSSELSHELL,"59,836","35,355","11,036","4,036","4,821",,,,,
27330,MONTANA                  ,PARK,"126,825","78,744","28,959","10,431","11,130",,,,,
27340,MONTANA                  ,PETROLEUM,"4,338","3,226","1,280",463,470,,,,,
27350,MONTANA                  ,PHILLIPS,"48,888","29,078","10,654","3,877","3,842",,,,,
27360,MONTANA                  ,PONDERA,"75,682","47,019","13,415","5,174","5,164",,,,,
27370,MONTANA                  ,POWDER RIVER,"15,501","11,395","3,868",909,837,,,,,
27380,MONTANA                  ,POWELL,"74,583","47,531","15,589","5,896","5,912",,,,,
27390,MONTANA                  ,PRAIRIE,"19,984","10,480","4,023","1,442","1,141",,,,,
27400,MONTANA                  ,RAVALLI,"573,901","371,417","115,683","43,532","45,697",,,,,
27410,MONTANA                  ,RICHLAND,"96,835","61,337","19,389","6,261","6,023",,,,,
27420,MONTANA                  ,ROOSEVELT,"65,272","40,413","11,110","5,002","5,510",,,,,
27430,MONTANA                  ,ROSEBUD,"78,728","48,054","16,704","6,280","5,537",,,,,
27440,MONTANA                  ,SANDERS,"92,056","59,804","19,631","8,728","7,877",,,,,
27450,MONTANA                  ,SHERIDAN,"64,240","36,181","9,483","3,665","4,357",,,,,
27460,MONTANA                  ,SILVER BOW,"462,748","275,112","78,934","29,348","28,923",,,,,
27470,MONTANA                  ,STILLWATER,"100,751","66,398","23,442","8,810","7,654",,,,,
27480,MONTANA                  ,SWEET GRASS,"39,709","29,231","9,151","2,865","3,116",,,,,
27490,MONTANA                  ,TETON,"87,949","54,226","16,564","5,468","6,115",,,,,
27500,MONTANA                  ,TOOLE,"24,663","17,770","5,843","1,913","2,386",,,,,
27510,MONTANA                  ,TREASURE,"17,690","6,990","2,424","1,057","1,200",,,,,
27520,MONTANA                  ,VALLEY,"70,128","50,923","19,624","7,106","7,227",,,,,
27530,MONTANA                  ,WHEATLAND,"23,889","14,161","4,923","1,918","2,194",,,,,
27540,MONTANA                  ,WIBAUX,"10,578","7,071","2,658",626,609,,,,,
27550,MONTANA                  ,YELLOWSTONE,"1,610,975","1,015,882","336,750","128,841","135,160",,,,,
28000,NEBRASKA                 ,ADAMS,"81,123","-85,023","-88,475","23,687","24,540",,,,,
28010,NEBRASKA                 ,ANTELOPE,"14,995","-11,226","-13,527","5,084","4,206",,,,,
28020,NEBRASKA                 ,ARTHUR,"1,622","-1,427","-1,237",718,962,,,,,
28030,NEBRASKA                 ,BANNER,"1,929",836,-448,433,434,,,,,
28040,NEBRASKA                 ,BLAINE,870,"-1,020",-954,482,414,,,,,
28050,NEBRASKA                 ,BOONE,"11,142","-9,239","-11,361","4,746","4,387",,,,,
28060,NEBRASKA                 ,BOX BUTTE,"29,504","-2,507","-9,807","5,623","5,179",,,,,
28070,NEBRASKA                 ,BOYD,"14,106",985,"-5,758","1,484","1,258",,,,,
28080,NEBRASKA                 ,BROWN,"10,117","-6,717","-7,857","2,916","2,285",,,,,
28090,NEBRASKA                 ,BUFFALO,"90,335","-92,293","-99,356","31,633","33,226",,,,,
28100,NEBRASKA                 ,BURT,"19,396","-15,544","-18,221","6,410","5,789",,,,,
28110,NEBRASKA                 ,BUTLER,"17,670","-20,229","-24,301","6,663","6,546",,,,,
28120,NEBRASKA                 ,CASS,"50,580","-46,507","-50,967","15,971","16,254",,,,,
28130,NEBRASKA                 ,CEDAR,"55,041","9,385","-10,848","2,463","2,563",,,,,
28140,NEBRASKA                 ,CHASE,"10,687","-3,632","-3,051","3,903","4,218",,,,,
28150,NEBRASKA                 ,CHERRY,"21,426","-1,682","-8,097","2,954","3,937",,,,,
28160,NEBRASKA                 ,CHEYENNE,"39,107","9,661","-1,166","9,184","8,591",,,,,
28170,NEBRASKA                 ,CLAY,"21,131","-19,426","-20,741","6,077","5,872",,,,,
28180,NEBRASKA                 ,COLFAX,"36,833","-35,228","-41,229","10,810","10,463",,,,,
28190,NEBRASKA                 ,CUMING,"20,024","-13,967","-16,392","5,209","5,141",,,,,
28200,NEBRASKA                 ,CUSTER,"31,626","-29,360","-32,568","10,956","11,149",,,,,
28210,NEBRASKA                 ,DAKOTA,"40,009","-10,270","-20,840","6,917","7,347",,,,,
28220,NEBRASKA                 ,DAWES,"27,125","5,542","-5,832","2,580","2,699",,,,,
28230,NEBRASKA                 ,DAWSON,"36,781","-34,684","-34,736","12,978","12,654",,,,,
28240,NEBRASKA                 ,DEUEL,"7,660","1,351","-1,131","2,475","2,100",,,,,
28250,NEBRASKA                 ,DIXON,"21,395","-6,958","-14,602","5,445","5,558",,,,,
28260,NEBRASKA                 ,DODGE,"107,990","-105,396","-117,950","36,310","35,387",,,,,
28270,NEBRASKA                 ,DOUGLAS,"748,833","-735,721","-822,451","251,909","255,814",,,,,
28280,NEBRASKA                 ,DUNDY,"5,374",-169,-858,"1,864","2,236",,,,,
28290,NEBRASKA                 ,FILLMORE,"17,260","-18,342","-19,891","5,567","5,716",,,,,
28300,NEBRASKA                 ,FRANKLIN,"9,839","-9,516","-8,942","2,882","3,368",,,,,
28310,NEBRASKA                 ,FRONTIER,"6,334","-7,325","-6,402","2,645","1,287",,,,,
28320,NEBRASKA                 ,FURNAS,"13,705","-13,714","-13,708","4,652","5,020",,,,,
28330,NEBRASKA                 ,GAGE,"64,515","-62,608","-61,992","18,904","17,183",,,,,
28340,NEBRASKA                 ,GARDEN,"9,044",-627,"-2,544","3,216","3,619",,,,,
28350,NEBRASKA                 ,GARFIELD,"6,310","-6,780","-6,571","2,261","2,128",,,,,
28360,NEBRASKA                 ,GOSPER,"6,099","-5,682","-5,915","2,434","1,930",,,,,
28370,NEBRASKA                 ,GRANT,"2,138",-616,-832,877,577,,,,,
28380,NEBRASKA                 ,GREELEY,"6,247","-5,682","-7,310","2,087","2,181",,,,,
28390,NEBRASKA                 ,HALL,"120,202","-121,819","-138,443","46,532","46,631",,,,,
28400,NEBRASKA                 ,HAMILTON,"19,838","-16,724","-19,650","6,566","6,667",,,,,
28410,NEBRASKA                 ,HARLAN,"9,606","-8,652","-10,068","3,048","2,883",,,,,
28420,NEBRASKA                 ,HAYES,"1,008",-829,"-1,015",403,316,,,,,
28430,NEBRASKA                 ,HITCHCOCK,"9,405","-5,371","-6,471","3,288","3,353",,,,,
28440,NEBRASKA                 ,HOLT,"29,822","-19,486","-21,198","7,458","7,466",,,,,
28450,NEBRASKA                 ,HOOKER,"2,955","-2,780","-2,862","1,038","1,266",,,,,
28460,NEBRASKA                 ,HOWARD,"14,010","-12,650","-15,144","5,267","5,451",,,,,
28470,NEBRASKA                 ,JEFFERSON,"16,841","-16,479","-16,514","5,560","5,000",,,,,
28480,NEBRASKA                 ,JOHNSON,"12,591","-13,121","-11,958","4,135","3,348",,,,,
28490,NEBRASKA                 ,KEARNEY,"14,991","-14,764","-16,582","5,450","5,426",,,,,
28500,NEBRASKA                 ,KEITH,"23,012","-9,215","-12,908","8,771","9,264",,,,,
28510,NEBRASKA                 ,KEYA PAHA,"3,334",-293,-985,398,297,,,,,
28520,NEBRASKA                 ,KIMBALL,"33,966","13,608","-1,204","4,342","3,430",,,,,
28530,NEBRASKA                 ,KNOX,"71,166","15,045","-15,558","3,587","4,096",,,,,
28540,NEBRASKA                 ,LANCASTER,"517,010","-544,679","-615,102","170,725","177,885",,,,,
28550,NEBRASKA                 ,LINCOLN,"71,006","-58,829","-63,672","25,854","27,317",,,,,
28560,NEBRASKA                 ,LOGAN,"2,553","-2,035","-1,920",986,826,,,,,
28570,NEBRASKA                 ,LOUP,"1,024",-657,-780,303,293,,,,,
28580,NEBRASKA                 ,MCPHERSON,"1,139",-934,"-1,436",575,615,,,,,
28590,NEBRASKA                 ,MADISON,"85,684","-78,148","-95,896","29,899","28,946",,,,,
28600,NEBRASKA                 ,MERRICK,"16,254","-13,575","-15,023","5,218","5,465",,,,,
28610,NEBRASKA                 ,MORRILL,"16,698",-502,"-6,382","4,197","4,336",,,,,
28620,NEBRASKA                 ,NANCE,"8,968","-7,392","-8,756","2,941","2,537",,,,,
28630,NEBRASKA                 ,NEMAHA,"17,436","-17,223","-17,737","5,809","5,476",,,,,
28640,NEBRASKA                 ,NUCKOLLS,"11,566","-10,780","-10,834","3,734","3,580",,,,,
28650,NEBRASKA                 ,OTOE,"32,060","-29,861","-34,706","10,520","10,638",,,,,
28660,NEBRASKA                 ,PAWNEE,"7,822","-7,974","-7,835","2,365","1,901",,,,,
28670,NEBRASKA                 ,PERKINS,"7,332","-3,058","-3,521","3,119","3,211",,,,,
28680,NEBRASKA                 ,PHELPS,"24,025","-24,297","-27,112","7,922","8,023",,,,,
28690,NEBRASKA                 ,PIERCE,"16,794","-11,605","-15,264","5,063","4,782",,,,,
28700,NEBRASKA                 ,PLATTE,"49,492","-51,332","-77,326","21,068","21,653",,,,,
28710,NEBRASKA                 ,POLK,"13,883","-11,536","-16,273","5,242","4,803",,,,,
28720,NEBRASKA                 ,RED WILLOW,"26,475","-21,884","-22,434","8,932","8,450",,,,,
28730,NEBRASKA                 ,RICHARDSON,"22,094","-21,588","-26,420","5,248","4,724",,,,,
28740,NEBRASKA                 ,ROCK,"3,115","-2,365","-3,372","1,143","1,225",,,,,
28750,NEBRASKA                 ,SALINE,"31,120","-27,409","-29,878","9,609","9,676",,,,,
28760,NEBRASKA                 ,SARPY,"162,458","-166,350","-186,387","61,611","64,519",,,,,
28770,NEBRASKA                 ,SAUNDERS,"51,618","-45,502","-47,046","14,734","14,459",,,,,
28780,NEBRASKA                 ,SCOTTS BLUFF,"113,656","-35,711","-54,055","35,672","35,317",,,,,
28790,NEBRASKA                 ,SEWARD,"32,837","-36,869","-34,790","11,610","11,704",,,,,
28800,NEBRASKA                 ,SHERIDAN,"30,512","6,598","-3,893","1,899","1,574",,,,,
28810,NEBRASKA                 ,SHERMAN,"9,745","-9,193","-9,655","2,785","3,170",,,,,
28820,NEBRASKA                 ,SIOUX,"1,772",-397,-425,235,209,,,,,
28830,NEBRASKA                 ,STANTON,"8,371","-7,876","-8,972","2,880","2,629",,,,,
28840,NEBRASKA                 ,THAYER,"15,610","-12,199","-14,575","4,095","4,106",,,,,
28850,NEBRASKA                 ,THOMAS,"1,654","-1,274","-1,929",616,671,,,,,
28860,NEBRASKA                 ,THURSTON,"16,606","-4,219","-10,008","2,870","3,736",,,,,
28870,NEBRASKA                 ,VALLEY,"14,104","-13,454","-13,966","4,730","4,033",,,,,
28880,NEBRASKA                 ,WASHINGTON,"33,639","-32,940","-37,124","10,750","11,719",,,,,
28890,NEBRASKA                 ,WAYNE,"14,428","-9,706","-12,667","5,095","4,127",,,,,
28900,NEBRASKA                 ,WEBSTER,"12,672","-11,647","-11,849","3,567","3,933",,,,,
28910,NEBRASKA                 ,WHEELER,"1,811","-1,457","-1,446",689,584,,,,,
28920,NEBRASKA                 ,YORK,"36,093","-33,825","-37,795","12,042","11,640",,,,,
29000,NEVADA                   ,CHURCHILL,"41,715","41,847","-5,381","-57,374","-55,947",,,,,
29010,NEVADA                   ,CLARK,"2,403,479","2,419,116","23,791","-2,495,700","-2,515,519",,,,,
29020,NEVADA                   ,DOUGLAS,"116,757","99,737","-11,095","-95,276","-94,236",,,,,
29030,NEVADA                   ,ELKO,"37,718","22,093","-9,915","-27,665","-27,696",,,,,
29040,NEVADA                   ,ESMERALDA,"1,254","1,723",-45,-726,"-1,051",,,,,
29050,NEVADA                   ,EUREKA,"1,233","1,001",-289,"-1,335","-1,567",,,,,
29060,NEVADA                   ,HUMBOLDT,"17,769","13,786","-3,570","-19,634","-17,040",,,,,
29070,NEVADA                   ,LANDER,"4,094","3,161",-345,"-4,362","-5,280",,,,,
29080,NEVADA                   ,LINCOLN,"16,574","10,029","-4,263","-18,144","-18,002",,,,,
29090,NEVADA                   ,LYON,"83,925","86,321","-11,887","-102,395","-109,470",,,,,
29100,NEVADA                   ,MINERAL,"9,476","7,066",-291,"-9,937","-10,675",,,,,
29110,NEVADA                   ,NYE,"107,245","98,248","-12,160","-109,723","-104,411",,,,,
29120,NEVADA                   ,CARSON CITY,"147,781","146,351","-11,153","-166,747","-164,867",,,,,
29130,NEVADA                   ,PERSHING,"4,040","4,880","-1,105","-5,923","-8,040",,,,,
29140,NEVADA                   ,STOREY,"2,019","1,731",-4,"-2,285","-2,487",,,,,
29150,NEVADA                   ,WASHOE,"515,224","514,276","-21,873","-591,209","-610,179",,,,,
29160,NEVADA                   ,WHITE PINE,"10,915","3,873","-7,458","-2,227","-3,747",,,,,
30000,NEW HAMPSHIRE            ,BELKNAP,"182,475","197,811","119,323","57,571","62,121",,,,,
30010,NEW HAMPSHIRE            ,CARROLL,"75,411","78,188","18,959","18,521","21,363",,,,,
30020,NEW HAMPSHIRE            ,CHESHIRE,"145,252","176,005","101,516","45,731","45,053",,,,,
30030,NEW HAMPSHIRE            ,COOS,"64,838","64,397","38,680","15,930","16,542",,,,,
30040,NEW HAMPSHIRE            ,GRAFTON,"186,430","213,973","133,996","56,847","64,461",,,,,
30050,NEW HAMPSHIRE            ,HILLSBOROUGH,"665,219","762,464","524,266","369,345","375,061",,,,,
30060,NEW HAMPSHIRE            ,MERRIMACK,"406,448","454,537","312,933","149,692","154,892",,,,,
30070,NEW HAMPSHIRE            ,ROCKINGHAM,"281,674","309,819","141,764","223,662","233,328",,,,,
30080,NEW HAMPSHIRE            ,STRAFFORD,"276,568","314,003","203,471","98,605","99,645",,,,,
30090,NEW HAMPSHIRE            ,SULLIVAN,"82,758","92,294","57,838","27,437","26,574",,,,,
31000,NEW JERSEY               ,ATLANTIC,"-777,056","-839,679","-309,880","184,343","178,759",,,,,
31100,NEW JERSEY               ,BERGEN,"-8,044,120","-8,274,488","-4,820,154","-221,969","-209,818",,,,,
31150,NEW JERSEY               ,BURLINGTON,"-1,012,980","-1,081,877","-414,550","236,784","243,845",,,,,
31160,NEW JERSEY               ,CAMDEN,"-1,136,411","-1,194,264","-426,689","276,624","275,617",,,,,
31180,NEW JERSEY               ,CAPE MAY,"-409,214","-448,216","-196,583","70,151","69,042",,,,,
31190,NEW JERSEY               ,CUMBERLAND,"-347,301","-383,893","-129,640","97,960","93,588",,,,,
31200,NEW JERSEY               ,ESSEX,"-4,659,694","-4,731,237","-2,684,020","-215,353","-204,345",,,,,
31220,NEW JERSEY               ,GLOUCESTER,"-575,171","-614,529","-218,421","149,437","143,528",,,,,
31230,NEW JERSEY               ,HUDSON,"-3,386,432","-3,372,063","-1,863,148","-98,983","-97,154",,,,,
31250,NEW JERSEY               ,HUNTERDON,"-739,389","-793,834","-458,080","-33,679","-29,376",,,,,
31260,NEW JERSEY               ,MERCER,"-1,131,257","-1,213,390","-506,637","194,712","190,348",,,,,
31270,NEW JERSEY               ,MIDDLESEX,"-5,080,944","-5,131,454","-2,812,143","-175,940","-172,052",,,,,
31290,NEW JERSEY               ,MONMOUTH,"-2,279,503","-2,389,226","-971,643","537,549","538,624",,,,,
31300,NEW JERSEY               ,MORRIS,"-3,558,088","-3,735,823","-2,145,666","-192,613","-194,813",,,,,
31310,NEW JERSEY               ,OCEAN,"-3,060,758","-3,177,265","-1,199,345","639,085","609,831",,,,,
31320,NEW JERSEY               ,PASSAIC,"-3,233,675","-3,357,129","-1,929,057","-155,601","-154,496",,,,,
31340,NEW JERSEY               ,SALEM,"-141,536","-143,087","-13,525","85,837","82,554",,,,,
31350,NEW JERSEY               ,SOMERSET,"-1,971,689","-2,063,495","-1,196,739","-102,969","-103,480",,,,,
31360,NEW JERSEY               ,SUSSEX,"-859,760","-934,811","-539,701","-28,585","-30,826",,,,,
31370,NEW JERSEY               ,UNION,"-3,750,773","-3,829,655","-2,110,046","-182,447","-179,051",,,,,
31390,NEW JERSEY               ,WARREN,"-730,690","-845,092","-513,237","-41,761","-36,968",,,,,
32000,NEW MEXICO               ,BERNALILLO,"701,184","-464,376","-419,688","410,521","406,367",,,,,
32010,NEW MEXICO               ,CATRON,"10,087",-412,"-2,070","4,103","4,937",,,,,
32020,NEW MEXICO               ,CHAVES,"151,393","-117,295","-109,027","90,040","87,434",,,,,
32025,NEW MEXICO               ,CIBOLA,"28,537","-14,888","-16,464","20,005","15,728",,,,,
32030,NEW MEXICO               ,COLFAX,"40,993","-9,095","-7,346","22,679","21,808",,,,,
32040,NEW MEXICO               ,CURRY,"71,834","-77,820","-71,920","46,829","43,090",,,,,
32050,NEW MEXICO               ,DEBACA,"5,118","-4,046","-5,040","3,104","3,400",,,,,
32060,NEW MEXICO               ,DONA ANA,"467,843","-347,566","-341,629","250,491","250,284",,,,,
32070,NEW MEXICO               ,EDDY,"121,831","-107,709","-96,778","66,023","66,004",,,,,
32080,NEW MEXICO               ,GRANT,"83,657","-43,974","-40,245","44,005","41,799",,,,,
32090,NEW MEXICO               ,GUADALUPE,"8,805","-5,838","-6,590","5,855","4,736",,,,,
32100,NEW MEXICO               ,HARDING,"1,998","-1,899","-2,245","1,127","1,553",,,,,
32110,NEW MEXICO               ,HIDALGO,"9,442","-1,929","-3,560","4,559","3,842",,,,,
32120,NEW MEXICO               ,LEA,"96,452","-121,231","-113,618","51,806","49,624",,,,,
32130,NEW MEXICO               ,LINCOLN,"59,753","-41,504","-35,953","36,185","32,062",,,,,
32131,NEW MEXICO               ,LOS ALAMOS,"49,960","-32,448","-31,110","30,680","29,656",,,,,
32140,NEW MEXICO               ,LUNA,"79,802","-48,938","-44,907","41,746","41,614",,,,,
32150,NEW MEXICO               ,MCKINLEY,"51,263","-33,403","-30,272","32,548","28,858",,,,,
32160,NEW MEXICO               ,MORA,"9,476","-6,996","-4,630","6,121","5,568",,,,,
32170,NEW MEXICO               ,OTERO,"179,432","-137,383","-134,208","100,510","91,095",,,,,
32180,NEW MEXICO               ,QUAY,"28,064","-29,779","-26,299","15,214","13,741",,,,,
32190,NEW MEXICO               ,RIO ARRIBA,"57,032","-35,006","-30,939","40,226","36,508",,,,,
32200,NEW MEXICO               ,ROOSEVELT,"29,828","-32,445","-27,469","16,129","15,656",,,,,
32210,NEW MEXICO               ,SANDOVAL,"118,433","-77,856","-73,529","80,448","77,080",,,,,
32220,NEW MEXICO               ,SAN JUAN,"183,070","-57,339","-59,077","143,346","141,420",,,,,
32230,NEW MEXICO               ,SAN MIGUEL,"57,493","-35,134","-34,209","42,231","36,658",,,,,
32240,NEW MEXICO               ,SANTA FE,"300,645","-211,196","-213,669","204,450","206,980",,,,,
32250,NEW MEXICO               ,SIERRA,"45,065","-26,832","-21,819","25,091","21,951",,,,,
32260,NEW MEXICO               ,SOCORRO,"26,137","-19,852","-15,950","16,989","17,233",,,,,
32270,NEW MEXICO               ,TAOS,"61,164","-36,085","-37,257","43,218","40,302",,,,,
32280,NEW MEXICO               ,TORRANCE,"17,216","-9,941","-9,422","9,909","8,802",,,,,
32290,NEW MEXICO               ,UNION,"11,116","-12,955","-14,039","6,527","4,825",,,,,
32300,NEW MEXICO               ,VALENCIA,"76,415","-46,961","-46,523","42,733","43,417",,,,,
33000,NEW YORK                 ,ALBANY,"843,384","100,039","15,454","413,219","401,565",,,,,
33010,NEW YORK                 ,ALLEGANY,"109,949","23,929","9,623","55,720","54,649",,,,,
33020,NEW YORK                 ,BRONX,"-1,861,830","-1,949,175","-1,003,418","2,980,972","2,758,227",,,,,
33030,NEW YORK                 ,BROOME,"660,890","114,626","56,931","349,280","331,121",,,,,
33040,NEW YORK                 ,CATTARAUGUS,"190,615","25,432","-2,374","96,936","90,190",,,,,
33050,NEW YORK                 ,CAYUGA,"304,488","32,072","1,110","147,705","139,353",,,,,
33060,NEW YORK                 ,CHAUTAUQUA,"321,512","-43,193","-76,965","135,311","129,177",,,,,
33070,NEW YORK                 ,CHEMUNG,"249,374","37,326","13,768","146,009","137,934",,,,,
33080,NEW YORK                 ,CHENANGO,"131,978","32,364","17,578","79,461","78,422",,,,,
33090,NEW YORK                 ,CLINTON,"263,665","62,015","38,722","144,709","139,074",,,,,
33200,NEW YORK                 ,COLUMBIA,"157,769","83,456","95,422","190,760","185,304",,,,,
33210,NEW YORK                 ,CORTLAND,"167,745","26,002","6,936","91,516","87,149",,,,,
33220,NEW YORK                 ,DELAWARE,"107,223","47,548","50,270","107,646","106,166",,,,,
33230,NEW YORK                 ,DUTCHESS,"781,078","707,989","907,337","1,348,190","1,337,330",,,,,
33240,NEW YORK                 ,ERIE,"1,739,647","222,742","3,957","815,797","801,042",,,,,
33260,NEW YORK                 ,ESSEX,"124,474","31,002","15,241","72,516","66,509",,,,,
33270,NEW YORK                 ,FRANKLIN,"114,163","32,578","24,241","68,079","64,648",,,,,
33280,NEW YORK                 ,FULTON,"152,331","30,193","15,365","79,243","70,914",,,,,
33290,NEW YORK                 ,GENESEE,"127,253","20,568","9,795","57,518","53,539",,,,,
33300,NEW YORK                 ,GREENE,"165,453","79,923","84,017","147,421","139,318",,,,,
33310,NEW YORK                 ,HAMILTON,"22,650",-215,-392,"12,134","10,985",,,,,
33320,NEW YORK                 ,HERKIMER,"205,268","40,651","20,273","101,994","98,947",,,,,
33330,NEW YORK                 ,JEFFERSON,"299,887","37,245","2,733","150,062","156,263",,,,,
33331,NEW YORK                 ,KINGS,"-7,637,310","-9,637,085","-6,429,562","9,884,892","9,422,840",,,,,
33340,NEW YORK                 ,LEWIS,"72,233","13,095","6,130","38,157","39,011",,,,,
33350,NEW YORK                 ,LIVINGSTON,"91,755","13,524","5,634","45,051","40,598",,,,,
33360,NEW YORK                 ,MADISON,"250,983","20,313","-4,343","119,353","106,659",,,,,
33370,NEW YORK                 ,MONROE,"850,786","157,546","80,373","417,977","401,471",,,,,
33380,NEW YORK                 ,MONTGOMERY,"208,364","39,394","17,699","100,623","89,244",,,,,
33400,NEW YORK                 ,NASSAU,"-4,559,728","-5,662,442","-3,167,063","9,850,744","9,523,540",,,,,
33420,NEW YORK                 ,NEW YORK,"-11,196,898","-12,049,276","-8,566,726","5,082,490","5,071,794",,,,,
33500,NEW YORK                 ,NIAGARA,"514,205","91,124","38,997","242,794","235,432",,,,,
33510,NEW YORK                 ,ONEIDA,"950,582","136,836","47,297","473,276","442,388",,,,,
33520,NEW YORK                 ,ONONDAGA,"1,905,070","111,119","-82,571","848,101","814,131",,,,,
33530,NEW YORK                 ,ONTARIO,"158,828","31,554","12,980","83,560","80,247",,,,,
33540,NEW YORK                 ,ORANGE,"701,372","635,231","996,386","1,539,514","1,519,818",,,,,
33550,NEW YORK                 ,ORLEANS,"65,599","14,603","7,822","31,288","33,932",,,,,
33560,NEW YORK                 ,OSWEGO,"400,829","32,937","-9,485","199,842","193,898",,,,,
33570,NEW YORK                 ,OTSEGO,"138,161","54,145","44,106","98,426","97,561",,,,,
33580,NEW YORK                 ,PUTNAM,"-10,929","-53,372","41,531","484,230","473,800",,,,,
33590,NEW YORK                 ,QUEENS,"921,740","-135,340","-152,675","7,873,656","7,477,765",,,,,
33600,NEW YORK                 ,RENSSELAER,"441,953","75,106","27,981","234,160","229,114",,,,,
33610,NEW YORK                 ,RICHMOND,"-967,164","-1,229,779","-747,798","1,800,411","1,807,883",,,,,
33620,NEW YORK                 ,ROCKLAND,"-1,222,849","-1,458,553","-798,555","1,722,957","1,722,070",,,,,
33630,NEW YORK                 ,ST. LAWRENCE,"298,690","77,510","40,956","171,186","166,293",,,,,
33640,NEW YORK                 ,SARATOGA,"610,413","81,675","20,506","315,623","308,478",,,,,
33650,NEW YORK                 ,SCHENECTADY,"486,752","68,045","24,107","247,852","235,286",,,,,
33660,NEW YORK                 ,SCHOHARIE,"83,460","22,310","15,476","51,855","51,113",,,,,
33670,NEW YORK                 ,SCHUYLER,"46,124","8,588","1,555","26,924","21,437",,,,,
33680,NEW YORK                 ,SENECA,"72,977","13,237","2,636","35,439","33,412",,,,,
33690,NEW YORK                 ,STEUBEN,"240,613","38,371","8,017","134,825","128,864",,,,,
33700,NEW YORK                 ,SUFFOLK,"-3,882,925","-4,887,104","-2,390,725","10,175,808","10,056,798",,,,,
33710,NEW YORK                 ,SULLIVAN,"173,636","150,300","214,329","353,481","330,937",,,,,
33720,NEW YORK                 ,TIOGA,"88,956","-33,113","-41,917","46,260","44,925",,,,,
33730,NEW YORK                 ,TOMPKINS,"210,239","12,114","-11,742","132,783","126,928",,,,,
33740,NEW YORK                 ,ULSTER,"553,960","504,437","600,176","803,497","791,744",,,,,
33750,NEW YORK                 ,WARREN,"207,788","20,631",9,"102,550","96,142",,,,,
33760,NEW YORK                 ,WASHINGTON,"169,970","34,425","19,413","80,256","77,643",,,,,
