AGED -- REPRICING ADJUSTMENTS TO THE 2008-2012 HOME HEALTH  REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,
05120,CALIFORNIA               ,IMPERIAL,"3,639","27,593","30,073","-70,255","-145,519",,-877,"46,444","48,554","-158,044","-323,754",
05130,CALIFORNIA               ,INYO,"13,161","7,159","11,258","10,265","6,480",,"11,046","6,692","10,660","8,413","7,126",
05140,CALIFORNIA               ,KERN,"250,861","214,360","203,366","24,162","-17,840",,"264,760","232,487","232,048","24,466","-30,952",
05150,CALIFORNIA               ,KINGS,"63,033","30,828","18,092","-3,636","49,597",,"34,323","17,144","12,936","-1,783","28,815",
05160,CALIFORNIA               ,LAKE,"66,569","47,858","69,018","63,387","69,496",,"48,632","34,831","40,965","50,217","42,587",
05170,CALIFORNIA               ,LASSEN,"20,076","12,812","18,674","15,784","12,016",,"13,956","8,205","10,029","5,488","5,219",
05200,CALIFORNIA               ,LOS ANGELES,"3,988,883","823,997","2,098,185","1,377,816","249,628",,"5,319,485","1,058,105","4,358,241","3,246,952","588,918",
05300,CALIFORNIA               ,MADERA,"33,557","39,945","42,018","35,255","30,534",,"25,354","35,695","31,020","27,521","24,822",
05310,CALIFORNIA               ,MARIN,"247,000","186,160","78,934","110,468","88,857",,"170,957","137,568","58,632","71,292","64,555",
05320,CALIFORNIA               ,MARIPOSA,"11,675","9,044","9,528","10,491","8,630",,"5,816","3,898","7,744","7,917","5,672",
05330,CALIFORNIA               ,MENDOCINO,"76,678","54,041","77,055","60,174","52,285",,"72,165","44,668","51,226","52,165","48,978",
05340,CALIFORNIA               ,MERCED,"71,304","76,938","100,056","73,979","64,885",,"44,190","48,973","61,744","42,103","39,651",
05350,CALIFORNIA               ,MODOC,"1,495",59,-49,331,-422,,"1,542",673,670,340,-29,
05360,CALIFORNIA               ,MONO,"3,177","2,484","3,270","2,988","2,865",,"3,541","2,330","3,004","1,787","1,583",
05370,CALIFORNIA               ,MONTEREY,"388,697","304,354","210,148","-21,069","25,943",,"222,157","186,689","139,158","-15,825","16,136",
05380,CALIFORNIA               ,NAPA,"114,592","96,716","89,914","77,941","102,841",,"59,479","59,094","45,947","51,616","68,379",
05390,CALIFORNIA               ,NEVADA,"99,720","67,460","90,747","88,903","69,561",,"59,424","48,800","69,333","64,575","47,742",
05400,CALIFORNIA               ,ORANGE,"630,301","117,699","176,352","-249,332","-6,573",,"480,140","103,006","201,504","-292,358",-591,
05410,CALIFORNIA               ,PLACER,"297,371","329,431","271,287","253,047","421,040",,"173,126","255,031","216,088","208,777","332,704",
05420,CALIFORNIA               ,PLUMAS,"17,225","13,169","18,514","15,956","14,488",,"16,062","13,072","16,723","12,451","14,026",
05430,CALIFORNIA               ,RIVERSIDE,"478,177","47,810","273,999","-83,424","44,477",,"394,565","38,502","306,361","-100,033","53,872",
05440,CALIFORNIA               ,SACRAMENTO,"1,188,164","1,242,159","914,609","862,833","1,213,559",,"875,857","945,271","733,517","715,697","1,036,759",
05450,CALIFORNIA               ,SAN BENITO,"46,549","31,070","17,849","2,260","-3,681",,"39,037","20,982","12,544","2,631","-4,435",
05460,CALIFORNIA               ,SAN BERNARDINO,"339,731","30,282","186,007","-51,976","26,590",,"436,374","38,343","297,766","-85,112","51,107",
05470,CALIFORNIA               ,SAN DIEGO,"1,090,261","1,100,024","677,966","244,610","335,894",,"1,039,699","1,099,848","786,060","271,306","404,274",
05480,CALIFORNIA               ,SAN FRANCISCO,"726,501","521,265","257,256","332,751","234,915",,"673,098","528,511","284,892","372,145","288,072",
05490,CALIFORNIA               ,SAN JOAQUIN,"900,817","957,200","863,736","638,636","428,006",,"565,486","621,905","680,690","586,144","412,192",
05500,CALIFORNIA               ,SAN LUIS OBISPO,"220,807","274,892","248,013","79,559","17,580",,"155,222","233,888","232,992","91,948","23,041",
05510,CALIFORNIA               ,SAN MATEO,"521,277","373,021","181,920","227,195","163,870",,"375,406","303,237","150,186","211,212","179,533",
05520,CALIFORNIA               ,SANTA BARBARA,"506,613","448,768","366,428","436,189","353,232",,"317,042","322,444","318,513","444,608","411,861",
05530,CALIFORNIA               ,SANTA CLARA,"862,016","565,576","382,605","90,009","-91,720",,"629,304","494,026","365,209","83,960","-90,883",
05540,CALIFORNIA               ,SANTA CRUZ,"397,232","349,016","287,503","261,438","236,148",,"293,467","243,632","228,951","205,911","199,544",
05550,CALIFORNIA               ,SHASTA,"437,673","309,191","259,299","233,338","-123,398",,"329,580","312,310","239,700","206,777","-101,115",
05560,CALIFORNIA               ,SIERRA,844,"1,631","1,447","2,218","1,532",,"1,385","1,448","1,627","2,320","1,629",
05570,CALIFORNIA               ,SISKIYOU,"48,745","23,847","36,664","24,019","23,244",,"23,402","12,645","20,521","18,190","10,139",
05580,CALIFORNIA               ,SOLANO,"352,151","376,796","276,626","266,796","377,932",,"194,951","259,512","197,527","223,312","332,283",
05590,CALIFORNIA               ,SONOMA,"844,063","495,365","355,922","242,656","288,634",,"446,847","325,031","218,618","176,203","192,846",
05600,CALIFORNIA               ,STANISLAUS,"575,332","548,716","457,097","547,764","370,664",,"367,845","397,904","387,364","447,367","294,985",
05610,CALIFORNIA               ,SUTTER,"123,763","70,480","60,920","79,990","4,542",,"81,128","55,142","43,242","60,323","3,348",
05620,CALIFORNIA               ,TEHAMA,"63,847","38,913","48,583","48,974","38,572",,"73,593","47,795","66,546","60,657","52,470",
05630,CALIFORNIA               ,TRINITY,"22,404","19,931","18,086","15,694","-1,907",,"19,622","22,911","19,033","17,986","-2,540",
05640,CALIFORNIA               ,TULARE,"-20,339","-33,808","-52,305","-191,719","-93,873",,"-8,060","-21,449","-28,606","-110,853","-69,477",
05650,CALIFORNIA               ,TUOLUMNE,"76,069","55,031","74,082","74,694","62,538",,"80,195","49,532","73,345","72,543","70,391",
05660,CALIFORNIA               ,VENTURA,"981,396","909,675","729,788","672,674","293,089",,"794,328","784,406","676,014","654,837","325,164",
05670,CALIFORNIA               ,YOLO,"125,703","120,008","86,470","83,900","122,231",,"110,314","118,015","73,173","83,529","128,890",
05680,CALIFORNIA               ,YUBA,"68,909","43,428","36,521","55,058","3,713",,"56,454","25,654","21,995","32,496","3,783",
06000,COLORADO                 ,ADAMS,"-54,900","-75,451","-63,036","-58,638","-45,223",,"-40,467","-68,649","-71,498","-61,435","-44,588",
06010,COLORADO                 ,ALAMOSA,"3,458","3,968","-1,356","-1,258","-3,381",,"2,597","5,922","-2,152","-2,555","-6,571",
06020,COLORADO                 ,ARAPAHOE,"-79,954","-136,704","-113,885","-102,394","-82,550",,"-71,044","-116,803","-118,456","-108,935","-88,255",
06030,COLORADO                 ,ARCHULETA,"1,690","3,836","-1,542","-2,480","-2,918",,"1,660","8,906","-3,017","-1,921","-7,961",
06040,COLORADO                 ,BACA,"1,229","3,280",-772,"-1,396","-2,351",,"1,523",963,-702,"-1,004",-897,
06050,COLORADO                 ,BENT,"1,298","1,689","-1,106","-1,298","-2,895",,742,"1,838",-721,-472,"-2,084",
06060,COLORADO                 ,BOULDER,"-112,366","-96,141","-99,037","-46,673","-50,870",,"-69,132","-76,990","-89,820","-49,509","-53,665",
06070,COLORADO                 ,CHAFFEE,"5,038","9,569","-4,712","-3,480","-10,294",,"5,885","14,009","-7,710","-7,885","-17,260",
06080,COLORADO                 ,CHEYENNE,-151,74,-79,0,-466,,14,53,-89,225,238,
06090,COLORADO                 ,CLEAR CREEK,"-1,151",-770,"-2,065","-1,336",-790,,-154,-844,-963,"-1,299",-664,
06100,COLORADO                 ,CONEJOS,"1,659","3,358",-955,-881,"-2,987",,"2,554","3,829","-1,589",-946,"-3,812",
06110,COLORADO                 ,COSTILLA,119,377,-690,-385,-733,,"1,929","3,755","-1,668",-754,"-3,648",
06120,COLORADO                 ,CROWLEY,970,"1,214","-1,374",-930,-993,,444,189,-482,-746,-714,
06130,COLORADO                 ,CUSTER,287,613,-824,"-1,096","-1,628",,0,679,-939,-348,"-1,374",
06140,COLORADO                 ,DELTA,"8,250","14,058","-4,754","-4,259","-13,351",,"4,866","11,586","-3,218","-3,061","-10,264",
06150,COLORADO                 ,DENVER,"-93,734","-133,357","-119,038","-95,219","-75,478",,"-139,460","-193,376","-167,934","-145,281","-98,134",
06160,COLORADO                 ,DOLORES,867,733,-108,-249,-651,,625,"1,493",-583,-562,"-1,048",
06170,COLORADO                 ,DOUGLAS,"-11,924","-23,927","-21,869","-22,568","-17,693",,"-8,807","-21,032","-24,471","-27,076","-19,623",
06180,COLORADO                 ,EAGLE,-53,"2,100","-1,642","-2,057","-5,673",,-504,524,"-1,335","-1,443","-3,911",
06190,COLORADO                 ,ELBERT,"-2,598","-7,712","-6,694","-3,385","-5,840",,"-2,268","-3,236","-4,159","-3,650","-4,960",
06200,COLORADO                 ,EL PASO,"-209,215","-388,603","-342,931","-104,658","-325,718",,"-145,289","-306,042","-335,058","-109,240","-375,501",
06210,COLORADO                 ,FREMONT,"2,048","11,521","-12,466","-8,067","-21,311",,968,"5,886","-5,387","-5,788","-17,809",
06220,COLORADO                 ,GARFIELD,"4,098","11,542","-3,057","-3,635","-14,067",,"2,284","11,044","-5,518","-7,176","-20,966",
06230,COLORADO                 ,GILPIN,-144,-365,-245,-296,-234,,-41,-43,-311,-38,-76,
06240,COLORADO                 ,GRAND,65,822,"-1,287",-653,-922,,957,"1,154","-1,216",-348,-662,
06250,COLORADO                 ,GUNNISON,"1,862","3,434","-1,188",-687,"-4,439",,"2,888","9,427","-3,194","-2,851","-5,080",
06260,COLORADO                 ,HINSDALE,0,28,4,-90,-98,,274,"1,212",-444,-319,-384,
06270,COLORADO                 ,HUERFANO,"1,254","2,968","-1,272","-1,595","-3,151",,763,"1,918","-1,301","-2,096","-4,820",
06280,COLORADO                 ,JACKSON,15,-48,-174,-44,9,,77,34,9,83,0,
06290,COLORADO                 ,JEFFERSON,"-88,227","-123,060","-109,181","-100,816","-69,484",,"-74,212","-130,631","-115,785","-109,134","-88,323",
06300,COLORADO                 ,KIOWA,227,341,-141,-102,-93,,375,522,-114,-44,-89,
06310,COLORADO                 ,KIT CARSON,"1,795","2,995","-1,487",-741,"-2,141",,449,"2,683",-955,-432,"-1,918",
06320,COLORADO                 ,LAKE,548,"1,730",-336,-461,"-1,067",,174,-57,-372,-557,"-1,158",
06330,COLORADO                 ,LA PLATA,"8,476","15,563","-4,897","-4,933","-19,236",,"12,032","28,017","-9,484","-8,541","-19,246",
06340,COLORADO                 ,LARIMER,"-39,716","-31,855","-117,687","-39,570","-37,652",,"-31,629","-33,628","-124,223","-37,886","-36,170",
06350,COLORADO                 ,LAS ANIMAS,"2,792","6,452","-2,501","-2,331","-9,380",,"1,592","3,077","-1,216","-1,208","-6,746",
06360,COLORADO                 ,LINCOLN,789,"2,585",-881,-591,"-1,509",,931,"1,512",-362,-461,"-1,060",
06370,COLORADO                 ,LOGAN,"2,270","7,993","-2,608","-2,797","-7,585",,"4,578","10,516","-4,856","-3,927","-12,046",
06380,COLORADO                 ,MESA,"-57,571","-51,501","-44,147","-58,554","-7,352",,"-42,857","-41,825","-41,282","-61,097","-8,040",
06390,COLORADO                 ,MINERAL,65,102,-187,-37,5,,17,448,-7,-105,0,
06400,COLORADO                 ,MOFFAT,"2,636","4,864","-1,775","-1,396","-3,464",,"1,374","3,240","-1,032",-600,"-2,145",
06410,COLORADO                 ,MONTEZUMA,"6,877","11,843","-3,470","-4,104","-9,271",,"11,874","22,563","-8,055","-8,186","-18,446",
06420,COLORADO                 ,MONTROSE,"4,379","10,794","-3,737","-3,981","-8,397",,"7,163","17,320","-3,606","-4,997","-13,841",
06430,COLORADO                 ,MORGAN,"5,244","6,341","-3,618","-3,528","-10,012",,"2,823","7,687","-2,154","-3,024","-7,869",
06440,COLORADO                 ,OTERO,"4,703","9,786","-5,135","-4,696","-13,571",,"5,079","6,048","-4,074","-4,739","-7,657",
06450,COLORADO                 ,OURAY,567,"1,584",-303,-203,"-1,543",,921,"1,139",133,-592,-807,
06460,COLORADO                 ,PARK,"-1,854","-2,440","-1,811","-1,640","-1,592",,-569,-354,"-1,370",-845,-718,
06470,COLORADO                 ,PHILLIPS,911,"1,442","-1,646","-1,327","-1,999",,"1,096","2,189",-877,"-1,070","-1,345",
06480,COLORADO                 ,PITKIN,422,662,-127,-793,"-2,195",,-27,282,-451,-368,"-2,774",
06490,COLORADO                 ,PROWERS,"1,455","4,557","-1,613","-1,838","-3,744",,327,"2,121",-747,-828,"-1,701",
06500,COLORADO                 ,PUEBLO,"-163,243","-129,296","-97,521","-129,647","-114,817",,"-99,712","-96,804","-77,771","-118,516","-144,534",
06510,COLORADO                 ,RIO BLANCO,428,"1,367",44,-398,"-1,774",,"1,315","4,467","-1,343","-1,041","-1,864",
06520,COLORADO                 ,RIO GRANDE,"2,662","3,965","-1,467","-1,169","-4,407",,"2,269","4,253","-1,764","-2,299","-4,884",
06530,COLORADO                 ,ROUTT,"1,287","2,143",-734,-797,"-2,793",,446,626,-928,-877,"-1,266",
06540,COLORADO                 ,SAGUACHE,308,897,-574,-508,"-1,243",,"1,068","2,043",-626,"-1,002","-1,833",
06550,COLORADO                 ,SAN JUAN,-38,-114,-102,-64,-125,,0,-67,-20,0,0,
06560,COLORADO                 ,SAN MIGUEL,158,626,-356,84,-617,,112,150,-292,-126,-704,
06570,COLORADO                 ,SEDGWICK,123,538,-453,-234,"-1,274",,250,506,-143,-594,"-1,870",
06580,COLORADO                 ,SUMMIT,89,"2,184","-1,528","-2,206","-4,137",,-292,-73,-528,-231,"-1,399",
06590,COLORADO                 ,TELLER,"-6,056","-11,684","-9,076","-2,856","-10,752",,"-6,318","-12,614","-7,333","-2,301","-7,439",
06600,COLORADO                 ,WASHINGTON,766,"1,394",-590,-574,"-1,788",,713,"1,533",-903,-856,"-1,204",
06610,COLORADO                 ,WELD,"2,183","-4,463","15,922","31,171","18,970",,"2,111","-3,320","6,418","17,359","13,895",
06620,COLORADO                 ,YUMA,"1,005","1,545",-805,-937,"-2,569",,413,789,-532,-452,"-1,282",
06630,COLORADO                 ,BROOMFIELD,"-5,085","-7,450","-7,030","-5,977","-7,240",,"-2,706","-4,816","-6,839","-8,113","-10,020",
07000,CONNECTICUT              ,FAIRFIELD,"598,335","509,428","609,918","853,901","547,362",,"532,602","489,267","637,912","854,146","528,912",
07010,CONNECTICUT              ,HARTFORD,"205,344","-11,173","-214,075","215,883","614,773",,"180,475","-14,397","-202,600","201,298","576,803",
07020,CONNECTICUT              ,LITCHFIELD,"49,326","113,013","102,565","86,575","49,375",,"65,768","138,519","126,845","113,024","54,483",
07030,CONNECTICUT              ,MIDDLESEX,"46,454","2,134","-34,609","48,122","117,131",,"50,183","9,192","-23,017","53,790","116,046",
07040,CONNECTICUT              ,NEW HAVEN,"140,616","318,885","628,767","672,284","639,640",,"156,839","322,869","703,618","771,707","804,117",
07050,CONNECTICUT              ,NEW LONDON,"192,835","233,560","244,231","332,186","345,371",,"163,046","194,887","206,680","292,979","344,686",
07060,CONNECTICUT              ,TOLLAND,"25,168","1,805","-34,002","30,754","84,299",,"25,274","-2,629","-27,979","24,300","71,532",
07070,CONNECTICUT              ,WINDHAM,"-67,587","60,654","47,702","45,964","17,584",,"-58,851","59,552","47,945","44,249","16,238",
08000,DELAWARE                 ,KENT,"-18,206","-53,427","10,002","10,892","15,366",,"-10,198","-20,212","5,822","6,560","6,636",
08010,DELAWARE                 ,NEW CASTLE,"-129,550","-43,670","50,537","34,081","-24,553",,"-66,938","-28,351","35,856","24,803","-19,414",
08020,DELAWARE                 ,SUSSEX,"126,845","38,007","67,531","124,280","46,302",,"52,950","13,889","30,070","61,838","23,419",
09000,DISTRICT OF COLUMBIA     ,DISTRICT OF COLUMBIA,"-215,580","-195,243","-246,017","-120,284","-183,823",,"-169,432","-181,283","-218,171","-117,250","-178,379",
10000,FLORIDA                  ,ALACHUA,"195,631","156,031","292,710","235,722","150,334",,"175,950","184,258","387,062","293,032","218,359",
10010,FLORIDA                  ,BAKER,"-5,567",-748,"-5,711","4,686","5,118",,"-2,413","-1,427","-13,833","6,664","8,796",
10020,FLORIDA                  ,BAY,"-124,334","-188,345","-176,783","-31,340","-203,464",,"-155,788","-236,583","-249,839","-38,650","-235,052",
10030,FLORIDA                  ,BRADFORD,"-15,579","-20,412","-10,866","-8,267","-10,804",,"-14,328","-24,562","-24,292","-15,123","-16,157",
10040,FLORIDA                  ,BREVARD,"-688,061","-731,136","-419,400","-533,352","-432,491",,"-734,388","-888,904","-567,376","-767,655","-596,819",
10050,FLORIDA                  ,BROWARD,"309,667","820,532","57,429","380,203","501,493",,"615,992","1,700,156","169,434","1,139,015","1,552,821",
10060,FLORIDA                  ,CALHOUN,"-9,757","-11,237","-9,937","-9,539","-9,333",,"-12,482","-17,002","-22,341","-10,961","-9,434",
10070,FLORIDA                  ,CHARLOTTE,"-230,811","-109,374","-4,837",-573,"-30,009",,"-239,377","-121,436","-10,418",352,"-78,208",
10080,FLORIDA                  ,CITRUS,"-213,994","-203,636","-268,086","-158,835","-168,650",,"-202,132","-248,864","-328,855","-225,346","-254,367",
10090,FLORIDA                  ,CLAY,"-12,904","-8,074","-43,892","29,635","35,876",,"-20,087","-13,814","-54,174","40,217","42,510",
10100,FLORIDA                  ,COLLIER,"-212,433","-361,683","-342,642","-345,330","-463,892",,"-207,567","-408,315","-436,559","-434,364","-654,909",
10110,FLORIDA                  ,COLUMBIA,"-57,522","-80,151","-91,283","-72,480","-65,300",,"-55,591","-74,522","-110,638","-80,569","-82,937",
10120,FLORIDA                  ,MIAMI-DADE,"-154,064","161,693","-97,559","-427,247","-366,327",,"1,019,160","-815,948","-1,088,380","-6,280,760","-5,251,949",
10130,FLORIDA                  ,DESOTO,"-32,178","-43,714","-44,391","-27,210","-25,579",,"-47,520","-39,914","-37,355","-26,925","-29,189",
10140,FLORIDA                  ,DIXIE,"-12,859","-14,134","-19,218","-12,904","-9,420",,"-16,086","-21,090","-26,055","-17,441","-18,275",
10150,FLORIDA                  ,DUVAL,"-62,565","-27,543","-220,069","167,615","164,214",,"-121,776","-59,753","-377,922","262,657","266,139",
10160,FLORIDA                  ,ESCAMBIA,"-211,882","-235,861","-280,931","-266,551","-132,962",,"-258,524","-289,526","-402,546","-334,554","-172,519",
10170,FLORIDA                  ,FLAGLER,"-87,704","-115,503","-222,717","-32,610","-251,376",,"-110,205","-153,440","-329,283","-50,887","-427,213",
10180,FLORIDA                  ,FRANKLIN,"-10,376","-8,627","-9,395","-7,858","-8,052",,"-11,773","-19,495","-20,190","-13,704","-9,205",
10190,FLORIDA                  ,GADSDEN,"-23,747","-21,614","8,783","-10,839",-27,,"-28,087","-28,167","9,970","-15,697",-753,
10200,FLORIDA                  ,GILCHRIST,"14,515","10,966","17,213","10,351","7,059",,"10,031","12,420","28,136","14,101","8,417",
10210,FLORIDA                  ,GLADES,"-3,523","-7,429","-7,845","-6,506","-6,471",,"-4,154","-4,523","-9,367","-7,834","-5,630",
10220,FLORIDA                  ,GULF,"-19,924","-18,997","-23,057","-15,791","-20,461",,"-39,739","-38,829","-43,736","-32,527","-26,620",
10230,FLORIDA                  ,HAMILTON,"-7,344","-10,509","-17,285","-12,513","-12,446",,"-8,341","-11,076","-18,233","-17,695","-15,060",
10240,FLORIDA                  ,HARDEE,"-20,688","-23,557","-35,947","-21,868","-18,334",,"-21,740","-30,391","-52,322","-45,020","-39,022",
10250,FLORIDA                  ,HENDRY,"-19,482","-26,481","-37,346","-30,990","-25,619",,"-13,467","-18,969","-36,246","-36,024","-35,105",
10260,FLORIDA                  ,HERNANDO,"37,558","128,799","68,220","28,834","23,368",,"31,679","127,606","75,491","28,530","27,486",
10270,FLORIDA                  ,HIGHLANDS,"-160,950","-194,727","-240,957","-177,429","-155,796",,"-246,182","-365,974","-488,544","-348,345","-313,265",
10280,FLORIDA                  ,HILLSBOROUGH,"135,717","438,109","225,110","88,298","65,855",,"213,572","780,623","467,156","199,597","153,143",
