IPPS and OPPS Wage Indices by Fiscal Year ,,,,,,,,,,,
"Note: ""A"" and ""B"" designation indicate that there was a mid-year change in the index due to change in claims processor during the year.",,,,,,,,,,,
County code,State,County name,CBSA 2014,IPPS Wage 2008,IPPS Wage 2009,IPPS Wage 2010 A,IPPS Wage 2010 B,IPPS Wage 2011,IPPS Wage 2012,IPPS Wage 2013,IPPS Wage 2014
26601,MO,MADISON,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26620,MO,MARIES,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26630,MO,MARION,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26631,MO,MERCER,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26650,MO,MILLER,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26660,MO,MISSISSIPPI,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26670,MO,MONITEAU,27620,0.8703,0.9012,0.8868,0.8868,0.8562,0.8537,0.8341,0.8595
26680,MO,MONROE,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26690,MO,MONTGOMERY,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26700,MO,MORGAN,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26710,MO,NEW MADRID,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26720,MO,NEWTON,27900,0.9212,0.9677,0.8486,0.8486,0.8413,0.8374,0.7929,0.8032
26730,MO,NODAWAY,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26740,MO,OREGON,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26750,MO,OSAGE,27620,0.8703,0.9012,0.8868,0.8868,0.8562,0.8537,0.8341,0.8595
26751,MO,OZARK,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26770,MO,PEMISCOT,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26780,MO,PERRY,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26790,MO,PETTIS,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26800,MO,PHELPS,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26810,MO,PIKE,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26820,MO,PLATTE,28140,0.9319,0.9423,0.9555,0.9555,0.9510,0.9494,0.9442,0.9262
26821,MO,POLK,44180,0.8791,0.8523,0.8586,0.8586,0.8485,0.8799,0.8657,0.8505
26840,MO,PULASKI,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26850,MO,PUTNAM,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26860,MO,RALLS,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26870,MO,RANDOLPH,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26880,MO,RAY,28140,0.9319,0.9423,0.9555,0.9555,0.9510,0.9494,0.9442,0.9262
26881,MO,REYNOLDS,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26900,MO,RIPLEY,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26910,MO,ST. CHARLES,41180,0.8983,0.8963,0.9043,0.9043,0.9014,0.9068,0.9240,0.9144
26911,MO,ST. CLAIR,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26930,MO,ST. FRANCOIS,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26940,MO,ST. LOUIS,41180,0.8983,0.8963,0.9043,0.9043,0.9014,0.9068,0.9240,0.9144
26950,MO,ST. LOUIS CITY,41180,0.8983,0.8963,0.9043,0.9043,0.9014,0.9068,0.9240,0.9144
26960,MO,STE. GENEVIEVE,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26970,MO,SALINE,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26980,MO,SCHUYLER,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26981,MO,SCOTLAND,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26982,MO,SCOTT,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26983,MO,SHANNON,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26984,MO,SHELBY,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26985,MO,STODDARD,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26986,MO,STONE,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26987,MO,SULLIVAN,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26988,MO,TANEY,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26989,MO,TEXAS,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26990,MO,VERNON,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26991,MO,WARREN,41180,0.8983,0.8963,0.9043,0.9043,0.9014,0.9068,0.9240,0.9144
26992,MO,WASHINGTON,41180,0.8983,0.8963,0.9043,0.9043,0.9014,0.9068,0.9240,0.9144
26993,MO,WAYNE,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26994,MO,WEBSTER,44180,0.8791,0.8523,0.8586,0.8586,0.8485,0.8799,0.8657,0.8505
26995,MO,WORTH,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26996,MO,WRIGHT,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,0.7929,0.8020
26999,MO,STATEWIDE,NA,0.8153,0.8415,0.8164,0.8164,0.8119,0.8088,n/a ,0.8020
27000,MT,BEAVERHEAD,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27010,MT,BIG HORN,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27020,MT,BLAINE,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27030,MT,BROADWATER,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27040,MT,CARBON,13740,0.8871,0.9011,0.9021,0.9021,1.0000,1.0000,1.0000,1.0000
27050,MT,CARTER,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27060,MT,CASCADE,24500,0.8761,0.8647,0.8364,0.8364,1.0000,1.0000,1.0000,1.0000
27070,MT,CHOUTEAU,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27080,MT,CUSTER,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27090,MT,DANIELS,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27100,MT,DAWSON,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27110,MT,DEER LODGE,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27120,MT,FALLON,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27130,MT,FERGUS,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27140,MT,FLATHEAD,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27150,MT,GALLATIN,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27160,MT,GARFIELD,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27170,MT,GLACIER,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27180,MT,GOLDEN VALLEY,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27190,MT,GRANITE,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27200,MT,HILL,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27210,MT,JEFFERSON,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27220,MT,JUDITH BASIN,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27230,MT,LAKE,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27240,MT,LEWIS AND CLARK,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27250,MT,LIBERTY,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27260,MT,LINCOLN,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27270,MT,MCCONE,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27280,MT,MADISON,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27290,MT,MEAGHER,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27300,MT,MINERAL,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27310,MT,MISSOULA,33540,0.8738,0.8876,0.9066,0.9066,1.0000,1.0000,1.0000,1.0000
27320,MT,MUSSELSHELL,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27330,MT,PARK,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27340,MT,PETROLEUM,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27350,MT,PHILLIPS,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27360,MT,PONDERA,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27370,MT,POWDER RIVER,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27380,MT,POWELL,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27390,MT,PRAIRIE,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27400,MT,RAVALLI,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27410,MT,RICHLAND,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27420,MT,ROOSEVELT,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27430,MT,ROSEBUD,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27440,MT,SANDERS,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27450,MT,SHERIDAN,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27460,MT,SILVER BOW,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27470,MT,STILLWATER,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27480,MT,SWEET GRASS,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27490,MT,TETON,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27500,MT,TOOLE,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27510,MT,TREASURE,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27520,MT,VALLEY,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27530,MT,WHEATLAND,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27540,MT,WIBAUX,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,1.0000,1.0000
27550,MT,YELLOWSTONE,13740,0.8871,0.9011,0.9021,0.9021,1.0000,1.0000,1.0000,1.0000
27999,MT,STATEWIDE,NA,0.8336,0.8607,0.8296,0.8296,1.0000,1.0000,n/a ,1.0000
28000,NE,ADAMS,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28010,NE,ANTELOPE,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28020,NE,ARTHUR,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28030,NE,BANNER,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28040,NE,BLAINE,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28050,NE,BOONE,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28060,NE,BOX BUTTE,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28070,NE,BOYD,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28080,NE,BROWN,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28090,NE,BUFFALO,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28100,NE,BURT,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28110,NE,BUTLER,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28120,NE,CASS,36540,0.9474,0.9352,0.9547,0.9547,0.9507,0.9786,0.9848,0.9576
28130,NE,CEDAR,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28140,NE,CHASE,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28150,NE,CHERRY,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28160,NE,CHEYENNE,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28170,NE,CLAY,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28180,NE,COLFAX,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28190,NE,CUMING,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28200,NE,CUSTER,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28210,NE,DAKOTA,43580,0.9083,0.8750,0.8943,0.8943,0.8924,0.9363,0.8847,0.9069
28220,NE,DAWES,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28230,NE,DAWSON,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28240,NE,DEUEL,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28250,NE,DIXON,43580,0.9083,0.8750,0.8943,0.8943,0.8924,0.9363,0.8847,0.9069
28260,NE,DODGE,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28270,NE,DOUGLAS,36540,0.9474,0.9352,0.9547,0.9547,0.9507,0.9786,0.9848,0.9576
28280,NE,DUNDY,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28290,NE,FILLMORE,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28300,NE,FRANKLIN,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28310,NE,FRONTIER,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28320,NE,FURNAS,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28330,NE,GAGE,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28340,NE,GARDEN,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28350,NE,GARFIELD,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28360,NE,GOSPER,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28370,NE,GRANT,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28380,NE,GREELEY,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28390,NE,HALL,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28400,NE,HAMILTON,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28410,NE,HARLAN,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28420,NE,HAYES,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28430,NE,HITCHCOCK,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28440,NE,HOLT,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28450,NE,HOOKER,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28460,NE,HOWARD,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28470,NE,JEFFERSON,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28480,NE,JOHNSON,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28490,NE,KEARNEY,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28500,NE,KEITH,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28510,NE,KEYA PAHA,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28520,NE,KIMBALL,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28530,NE,KNOX,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28540,NE,LANCASTER,30700,0.9873,0.9584,0.9405,0.9405,0.9442,0.9435,0.9500,0.9251
28550,NE,LINCOLN,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28560,NE,LOGAN,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28570,NE,LOUP,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28580,NE,MC PHERSON,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28590,NE,MADISON,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28600,NE,MERRICK,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28610,NE,MORRILL,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28620,NE,NANCE,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28630,NE,NEMAHA,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28640,NE,NUCKOLLS,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28650,NE,OTOE,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28660,NE,PAWNEE,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28670,NE,PERKINS,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28680,NE,PHELPS,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28690,NE,PIERCE,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28700,NE,PLATTE,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28710,NE,POLK,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28720,NE,RED WILLOW,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28730,NE,RICHARDSON,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28740,NE,ROCK,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28750,NE,SALINE,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28760,NE,SARPY,36540,0.9474,0.9352,0.9547,0.9547,0.9507,0.9786,0.9848,0.9576
28770,NE,SAUNDERS,36540,0.9474,0.9352,0.9547,0.9547,0.9507,0.9786,0.9848,0.9576
28780,NE,SCOTT BLUFF,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28790,NE,SEWARD,30700,0.9873,0.9584,0.9405,0.9405,0.9442,0.9435,0.9500,0.9251
28800,NE,SHERIDAN,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28810,NE,SHERMAN,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28820,NE,SIOUX,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28830,NE,STANTON,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28840,NE,THAYER,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28850,NE,THOMAS,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28860,NE,THURSTON,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28870,NE,VALLEY,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28880,NE,WASHINGTON,36540,0.9474,0.9352,0.9547,0.9547,0.9507,0.9786,0.9848,0.9576
28890,NE,WAYNE,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28900,NE,WEBSTER,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28910,NE,WHEELER,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28920,NE,YORK,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8774
28999,NE,STATEWIDE,NA,0.8847,0.8728,0.8662,0.8662,0.8846,0.8834,n/a ,0.8774
29000,NV,CHURCHILL,NA,0.9702,0.9810,1.0026,1.0026,1.0000,1.0000,1.0256,1.1454
29010,NV,CLARK,29820,1.1453,1.1618,1.1812,1.1812,1.1751,1.1699,1.1664,1.1454
29020,NV,DOUGLAS,NA,0.9702,0.9810,1.0026,1.0026,1.0000,1.0000,1.0256,1.1454
29030,NV,ELKO,NA,0.9702,0.9810,1.0026,1.0026,1.0000,1.0000,1.0256,1.1454
29040,NV,ESMERALDA,NA,0.9702,0.9810,1.0026,1.0026,1.0000,1.0000,1.0256,1.1454
29050,NV,EUREKA,NA,0.9702,0.9810,1.0026,1.0026,1.0000,1.0000,1.0256,1.1454
29060,NV,HUMBOLDT,NA,0.9702,0.9810,1.0026,1.0026,1.0000,1.0000,1.0256,1.1454
29070,NV,LANDER,NA,0.9702,0.9810,1.0026,1.0026,1.0000,1.0000,1.0256,1.1454
29080,NV,LINCOLN,NA,0.9702,0.9810,1.0026,1.0026,1.0000,1.0000,1.0256,1.1454
29090,NV,LYON,NA,0.9702,0.9810,1.0026,1.0026,1.0000,1.0000,1.0256,1.1454
29100,NV,MINERAL,NA,0.9702,0.9810,1.0026,1.0026,1.0000,1.0000,1.0256,1.1454
29110,NV,NYE,NA,0.9702,0.9810,1.0026,1.0026,1.0000,1.0000,1.0256,1.1454
29120,NV,CARSON CITY,16180,0.9702,0.9990,1.0315,1.0315,1.0231,1.0359,1.0373,1.1454
29130,NV,PERSHING,NA,0.9702,0.9810,1.0026,1.0026,1.0000,1.0000,1.0256,1.1454
29140,NV,STOREY,39900,1.1063,1.0447,1.0270,1.0270,1.0387,1.0565,1.0256,1.1454
29150,NV,WASHOE,39900,1.1063,1.0447,1.0270,1.0270,1.0387,1.0565,1.0256,1.1454
29160,NV,WHITE PINE,NA,0.9702,0.9810,1.0026,1.0026,1.0000,1.0000,1.0256,1.1454
29999,NV,STATEWIDE,NA,0.9702,0.9810,1.0026,1.0026,1.0000,1.0000,n/a ,1.1454
30000,NH,BELKNAP,NA,1.1260,1.0965,1.0525,1.0525,1.1003,1.0939,1.1131,1.1048
30010,NH,CARROLL,NA,1.1260,1.0965,1.0525,1.0525,1.1003,1.0939,1.1131,1.1048
30020,NH,CHESHIRE,NA,1.1260,1.0965,1.0525,1.0525,1.1003,1.0939,1.1131,1.1048
30030,NH,COOS,NA,1.1260,1.0965,1.0525,1.0525,1.1003,1.0939,1.1131,1.1048
30040,NH,GRAFTON,NA,1.1260,1.0965,1.0525,1.0525,1.1003,1.0939,1.1131,1.1048
30050,NH,HILLSBOROUGH,31700,1.1260,1.0965,1.0525,1.0525,1.1003,1.0939,1.1131,1.1048
30060,NH,MERRIMACK,NA,1.1260,1.0965,1.0525,1.0525,1.1003,1.0939,1.1131,1.1048
30070,NH,ROCKINGHAM,40484,1.1260,1.0965,1.0525,1.0525,1.1003,1.0939,1.1131,1.1048
30080,NH,STRAFFORD,40484,1.1260,1.0965,1.0525,1.0525,1.1003,1.0939,1.1131,1.1048
30090,NH,SULLIVAN,NA,1.1260,1.0965,1.0525,1.0525,1.1003,1.0939,1.1131,1.1048
30999,NH,STATEWIDE,NA,1.1260,1.0965,1.0525,1.0525,1.1003,1.0939,n/a ,1.1048
31000,NJ,ATLANTIC,12100,1.2064,1.1815,1.1341,1.1358,1.1246,1.0884,1.2148,1.2410
31100,NJ,BERGEN,35644,1.3230,1.2967,1.3005,1.3025,1.3122,1.3190,1.2971,1.3129
31150,NJ,BURLINGTON,15804,1.1617,1.1294,1.1341,1.1358,1.1246,1.0125,1.0994,1.1133
31160,NJ,CAMDEN,15804,1.1617,1.1294,1.1341,1.1358,1.1246,1.0125,1.0994,1.1133
31180,NJ,CAPE MAY,36140,1.1617,1.1562,1.1341,1.1358,1.1246,1.0616,1.0994,1.1133
31190,NJ,CUMBERLAND,47220,1.1617,1.1294,1.1341,1.1358,1.1246,1.0659,1.0994,1.1133
31200,NJ,ESSEX,35084,1.1674,1.1518,1.1341,1.1358,1.1292,1.1147,1.1112,1.1133
31220,NJ,GLOUCESTER,15804,1.1617,1.1294,1.1341,1.1358,1.1246,1.0125,1.0994,1.1133
31230,NJ,HUDSON,35644,1.3230,1.2967,1.3005,1.3025,1.3122,1.3190,1.2971,1.3129
31250,NJ,HUNTERDON,35084,1.1674,1.1518,1.1341,1.1358,1.1292,1.1147,1.1112,1.1133
31260,NJ,MERCER,45940,1.1617,1.1294,1.1341,1.1358,1.1246,0.9941,1.0994,1.1133
31270,NJ,MIDDLESEX,20764,1.1617,1.1294,1.1341,1.1358,1.1246,1.0737,1.0994,1.1133
