"DISABLED - HOSPICE - 2012 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE",,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL,PART A TOTAL,PART A REIMBURSEMENT,PART A PER CAPITA,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL,PART B PER CAPITA,
26983,MISSOURI                 ,SHANNON                ,358,3838,10.72,3838,10.72,0,0,0,331,0,0,
26984,MISSOURI                 ,SHELBY                 ,180,0,0,0,0,0,0,0,157,0,0,
26985,MISSOURI                 ,STODDARD               ,1491,89164,59.8,89163,59.8,0,0,0,1351,0,0,
26986,MISSOURI                 ,STONE                  ,806,88223,109.46,88223,109.46,0,0,0,711,0,0,
26987,MISSOURI                 ,SULLIVAN               ,222,15482,69.74,15481,69.73,0,0,0,203,0,0,
26988,MISSOURI                 ,TANEY                  ,1518,229619,151.26,229619,151.26,0,0,0,1352,0,0,
26989,MISSOURI                 ,TEXAS                  ,999,107871,107.98,107871,107.98,0,0,0,897,0,0,
26990,MISSOURI                 ,VERNON                 ,978,31064,31.76,31064,31.76,0,0,0,903,0,0,
26991,MISSOURI                 ,WARREN                 ,780,46344,59.42,46344,59.42,0,0,0,653,0,0,
26992,MISSOURI                 ,WASHINGTON             ,1293,113973,88.15,113973,88.15,0,0,0,1181,0,0,
26993,MISSOURI                 ,WAYNE                  ,982,41150,41.9,41151,41.91,0,0,0,893,0,0,
26994,MISSOURI                 ,WEBSTER                ,989,253141,255.96,253141,255.96,0,0,0,833,0,0,
26995,MISSOURI                 ,WORTH                  ,54,0,0,0,0,0,0,0,45,0,0,
26996,MISSOURI                 ,WRIGHT                 ,848,145022,171.02,145022,171.02,0,0,0,753,0,0,
27000,MONTANA                  ,BEAVERHEAD             ,171,2371,13.87,2372,13.87,0,0,0,158,0,0,
27010,MONTANA                  ,BIG HORN               ,192,0,0,0,0,0,0,0,172,0,0,
27020,MONTANA                  ,BLAINE                 ,109,0,0,0,0,0,0,0,100,0,0,
27030,MONTANA                  ,BROADWATER             ,182,0,0,0,0,0,0,0,154,0,0,
27040,MONTANA                  ,CARBON                 ,175,44476,254.15,44476,254.15,0,0,0,158,0,0,
27050,MONTANA                  ,CARTER                 ,12,0,0,0,0,0,0,0,11,0,0,
27060,MONTANA                  ,CASCADE                ,2097,242483,115.63,242482,115.63,0,0,0,1851,0,0,
27070,MONTANA                  ,CHOUTEAU               ,95,13484,141.94,13484,141.94,0,0,0,84,0,0,
27080,MONTANA                  ,CUSTER                 ,322,3106,9.65,3106,9.65,0,0,0,283,0,0,
27090,MONTANA                  ,DANIELS                ,18,0,0,0,0,0,0,0,18,0,0,
27100,MONTANA                  ,DAWSON                 ,153,14642,95.7,14642,95.7,0,0,0,132,0,0,
27110,MONTANA                  ,DEER LODGE             ,351,28262,80.52,28262,80.52,0,0,0,318,0,0,
27120,MONTANA                  ,FALLON                 ,31,0,0,0,0,0,0,0,27,0,0,
27130,MONTANA                  ,FERGUS                 ,257,6621,25.76,6621,25.76,0,0,0,232,0,0,
27140,MONTANA                  ,FLATHEAD               ,2341,132537,56.62,132538,56.62,0,0,0,2051,0,0,
27150,MONTANA                  ,GALLATIN               ,1049,171156,163.16,171157,163.16,0,0,0,905,0,0,
27160,MONTANA                  ,GARFIELD               ,14,0,0,0,0,0,0,0,14,0,0,
27170,MONTANA                  ,GLACIER                ,251,2443,9.73,2444,9.74,0,0,0,221,0,0,
27180,MONTANA                  ,GOLDEN VALLEY          ,21,0,0,0,0,0,0,0,19,0,0,
27190,MONTANA                  ,GRANITE                ,55,33853,615.51,33853,615.51,0,0,0,49,0,0,
27200,MONTANA                  ,HILL                   ,399,16854,42.24,16854,42.24,0,0,0,358,0,0,
27210,MONTANA                  ,JEFFERSON              ,245,55104,224.91,55103,224.91,0,0,0,209,0,0,
27220,MONTANA                  ,JUDITH BASIN           ,34,0,0,0,0,0,0,0,30,0,0,
27230,MONTANA                  ,LAKE                   ,649,11470,17.67,11470,17.67,0,0,0,575,0,0,
27240,MONTANA                  ,LEWIS AND CLARK        ,1654,75132,45.42,75132,45.42,0,0,0,1428,0,0,
27250,MONTANA                  ,LIBERTY                ,58,0,0,0,0,0,0,0,54,0,0,
27260,MONTANA                  ,LINCOLN                ,958,66517,69.43,66517,69.43,0,0,0,800,0,0,
27270,MONTANA                  ,MCCONE                 ,16,0,0,0,0,0,0,0,15,0,0,
27280,MONTANA                  ,MADISON                ,104,0,0,0,0,0,0,0,89,0,0,
27290,MONTANA                  ,MEAGHER                ,58,0,0,0,0,0,0,0,50,0,0,
27300,MONTANA                  ,MINERAL                ,170,907,5.34,906,5.33,0,0,0,155,0,0,
27310,MONTANA                  ,MISSOULA               ,2808,128759,45.85,128759,45.85,0,0,0,2521,0,0,
27320,MONTANA                  ,MUSSELSHELL            ,171,60281,352.52,60280,352.51,0,0,0,145,0,0,
27330,MONTANA                  ,PARK                   ,363,693,1.91,694,1.91,0,0,0,329,0,0,
27340,MONTANA                  ,PETROLEUM              ,4,0,0,0,0,0,0,0,3,0,0,
27350,MONTANA                  ,PHILLIPS               ,81,0,0,0,0,0,0,0,75,0,0,
27360,MONTANA                  ,PONDERA                ,90,0,0,0,0,0,0,0,77,0,0,
27370,MONTANA                  ,POWDER RIVER           ,12,0,0,0,0,0,0,0,12,0,0,
27380,MONTANA                  ,POWELL                 ,143,64058,447.96,64058,447.96,0,0,0,118,0,0,
27390,MONTANA                  ,PRAIRIE                ,23,0,0,0,0,0,0,0,21,0,0,
27400,MONTANA                  ,RAVALLI                ,1113,24294,21.83,24294,21.83,0,0,0,985,0,0,
27410,MONTANA                  ,RICHLAND               ,154,5827,37.84,5827,37.84,0,0,0,129,0,0,
27420,MONTANA                  ,ROOSEVELT              ,207,0,0,0,0,0,0,0,186,0,0,
27430,MONTANA                  ,ROSEBUD                ,161,3371,20.94,3370,20.93,0,0,0,141,0,0,
27440,MONTANA                  ,SANDERS                ,419,4473,10.68,4473,10.68,0,0,0,368,0,0,
27450,MONTANA                  ,SHERIDAN               ,55,3242,58.95,3243,58.96,0,0,0,49,0,0,
27460,MONTANA                  ,SILVER BOW             ,1152,61676,53.54,61676,53.54,0,0,0,1052,0,0,
27470,MONTANA                  ,STILLWATER             ,168,8566,50.99,8566,50.99,0,0,0,143,0,0,
27480,MONTANA                  ,SWEET GRASS            ,40,0,0,0,0,0,0,0,36,0,0,
27490,MONTANA                  ,TETON                  ,86,0,0,0,0,0,0,0,72,0,0,
27500,MONTANA                  ,TOOLE                  ,59,0,0,0,0,0,0,0,52,0,0,
27510,MONTANA                  ,TREASURE               ,15,0,0,0,0,0,0,0,13,0,0,
27520,MONTANA                  ,VALLEY                 ,209,0,0,0,0,0,0,0,187,0,0,
27530,MONTANA                  ,WHEATLAND              ,35,0,0,0,0,0,0,0,33,0,0,
27540,MONTANA                  ,WIBAUX                 ,17,0,0,0,0,0,0,0,15,0,0,
27550,MONTANA                  ,YELLOWSTONE            ,3107,440405,141.75,440406,141.75,0,0,0,2769,0,0,
28000,NEBRASKA                 ,ADAMS                  ,575,48502,84.35,48501,84.35,0,0,0,497,0,0,
28010,NEBRASKA                 ,ANTELOPE               ,104,13741,132.13,13740,132.12,0,0,0,92,0,0,
28020,NEBRASKA                 ,ARTHUR                 ,5,0,0,0,0,0,0,0,4,0,0,
28030,NEBRASKA                 ,BANNER                 ,5,0,0,0,0,0,0,0,5,0,0,
28040,NEBRASKA                 ,BLAINE                 ,9,0,0,0,0,0,0,0,8,0,0,
28050,NEBRASKA                 ,BOONE                  ,68,0,0,0,0,0,0,0,54,0,0,
28060,NEBRASKA                 ,BOX BUTTE              ,244,4003,16.41,4004,16.41,0,0,0,210,0,0,
28070,NEBRASKA                 ,BOYD                   ,44,0,0,0,0,0,0,0,39,0,0,
28080,NEBRASKA                 ,BROWN                  ,62,0,0,0,0,0,0,0,58,0,0,
28090,NEBRASKA                 ,BUFFALO                ,685,69266,101.12,69265,101.12,0,0,0,612,0,0,
28100,NEBRASKA                 ,BURT                   ,151,0,0,0,0,0,0,0,132,0,0,
28110,NEBRASKA                 ,BUTLER                 ,141,5095,36.13,5095,36.13,0,0,0,123,0,0,
28120,NEBRASKA                 ,CASS                   ,383,31021,80.99,31021,80.99,0,0,0,316,0,0,
28130,NEBRASKA                 ,CEDAR                  ,91,1429,15.7,1430,15.71,0,0,0,76,0,0,
28140,NEBRASKA                 ,CHASE                  ,61,1639,26.87,1639,26.87,0,0,0,53,0,0,
28150,NEBRASKA                 ,CHERRY                 ,98,0,0,0,0,0,0,0,90,0,0,
28160,NEBRASKA                 ,CHEYENNE               ,191,16797,87.94,16796,87.94,0,0,0,169,0,0,
28170,NEBRASKA                 ,CLAY                   ,129,47048,364.71,47048,364.71,0,0,0,108,0,0,
28180,NEBRASKA                 ,COLFAX                 ,156,105705,677.6,105705,677.6,0,0,0,138,0,0,
28190,NEBRASKA                 ,CUMING                 ,104,0,0,0,0,0,0,0,95,0,0,
28200,NEBRASKA                 ,CUSTER                 ,206,54992,266.95,54993,266.96,0,0,0,189,0,0,
28210,NEBRASKA                 ,DAKOTA                 ,202,53082,262.78,53082,262.78,0,0,0,178,0,0,
28220,NEBRASKA                 ,DAWES                  ,162,714,4.41,715,4.41,0,0,0,151,0,0,
28230,NEBRASKA                 ,DAWSON                 ,349,20993,60.15,20993,60.15,0,0,0,317,0,0,
28240,NEBRASKA                 ,DEUEL                  ,35,0,0,0,0,0,0,0,34,0,0,
28250,NEBRASKA                 ,DIXON                  ,191,6027,31.55,6027,31.55,0,0,0,165,0,0,
28260,NEBRASKA                 ,DODGE                  ,799,127803,159.95,127802,159.95,0,0,0,701,0,0,
28270,NEBRASKA                 ,DOUGLAS                ,9011,846568,93.95,846568,93.95,0,0,0,7727,0,0,
28280,NEBRASKA                 ,DUNDY                  ,42,16381,390.02,16381,390.02,0,0,0,41,0,0,
28290,NEBRASKA                 ,FILLMORE               ,97,428,4.41,429,4.42,0,0,0,82,0,0,
28300,NEBRASKA                 ,FRANKLIN               ,78,7925,101.6,7925,101.6,0,0,0,69,0,0,
28310,NEBRASKA                 ,FRONTIER               ,38,0,0,0,0,0,0,0,35,0,0,
28320,NEBRASKA                 ,FURNAS                 ,129,9294,72.05,9294,72.05,0,0,0,111,0,0,
28330,NEBRASKA                 ,GAGE                   ,604,30427,50.38,30427,50.38,0,0,0,523,0,0,
28340,NEBRASKA                 ,GARDEN                 ,45,6629,147.31,6628,147.29,0,0,0,41,0,0,
28350,NEBRASKA                 ,GARFIELD               ,34,0,0,0,0,0,0,0,29,0,0,
28360,NEBRASKA                 ,GOSPER                 ,25,0,0,0,0,0,0,0,23,0,0,
28370,NEBRASKA                 ,GRANT                  ,8,0,0,0,0,0,0,0,7,0,0,
28380,NEBRASKA                 ,GREELEY                ,41,0,0,0,0,0,0,0,35,0,0,
28390,NEBRASKA                 ,HALL                   ,1729,411848,238.2,411848,238.2,0,0,0,1552,0,0,
28400,NEBRASKA                 ,HAMILTON               ,127,0,0,0,0,0,0,0,112,0,0,
28410,NEBRASKA                 ,HARLAN                 ,66,8578,129.97,8578,129.97,0,0,0,57,0,0,
28420,NEBRASKA                 ,HAYES                  ,3,0,0,0,0,0,0,0,3,0,0,
28430,NEBRASKA                 ,HITCHCOCK              ,67,0,0,0,0,0,0,0,61,0,0,
28440,NEBRASKA                 ,HOLT                   ,223,15074,67.6,15074,67.6,0,0,0,206,0,0,
28450,NEBRASKA                 ,HOOKER                 ,5,0,0,0,0,0,0,0,3,0,0,
28460,NEBRASKA                 ,HOWARD                 ,98,17014,173.61,17014,173.61,0,0,0,87,0,0,
28470,NEBRASKA                 ,JEFFERSON              ,205,8893,43.38,8893,43.38,0,0,0,177,0,0,
28480,NEBRASKA                 ,JOHNSON                ,87,0,0,0,0,0,0,0,76,0,0,
28490,NEBRASKA                 ,KEARNEY                ,117,0,0,0,0,0,0,0,107,0,0,
28500,NEBRASKA                 ,KEITH                  ,196,0,0,0,0,0,0,0,177,0,0,
28510,NEBRASKA                 ,KEYA PAHA              ,14,0,0,0,0,0,0,0,12,0,0,
28520,NEBRASKA                 ,KIMBALL                ,81,1001,12.36,1001,12.36,0,0,0,75,0,0,
28530,NEBRASKA                 ,KNOX                   ,150,52719,351.46,52719,351.46,0,0,0,132,0,0,
28540,NEBRASKA                 ,LANCASTER              ,5592,477702,85.43,477702,85.43,0,0,0,4887,0,0,
28550,NEBRASKA                 ,LINCOLN                ,1078,83454,77.42,83455,77.42,0,0,0,988,0,0,
28560,NEBRASKA                 ,LOGAN                  ,12,5721,476.75,5721,476.75,0,0,0,10,0,0,
28570,NEBRASKA                 ,LOUP                   ,3,0,0,0,0,0,0,0,3,0,0,
28580,NEBRASKA                 ,MCPHERSON              ,5,0,0,0,0,0,0,0,4,0,0,
28590,NEBRASKA                 ,MADISON                ,894,124358,139.1,124358,139.1,0,0,0,778,0,0,
28600,NEBRASKA                 ,MERRICK                ,141,715,5.07,715,5.07,0,0,0,128,0,0,
28610,NEBRASKA                 ,MORRILL                ,90,0,0,0,0,0,0,0,79,0,0,
28620,NEBRASKA                 ,NANCE                  ,91,38278,420.64,38278,420.64,0,0,0,81,0,0,
28630,NEBRASKA                 ,NEMAHA                 ,139,0,0,0,0,0,0,0,122,0,0,
28640,NEBRASKA                 ,NUCKOLLS               ,95,0,0,0,0,0,0,0,87,0,0,
28650,NEBRASKA                 ,OTOE                   ,269,25920,96.36,25921,96.36,0,0,0,235,0,0,
28660,NEBRASKA                 ,PAWNEE                 ,39,603,15.46,602,15.44,0,0,0,30,0,0,
28670,NEBRASKA                 ,PERKINS                ,34,0,0,0,0,0,0,0,28,0,0,
28680,NEBRASKA                 ,PHELPS                 ,172,3171,18.44,3170,18.43,0,0,0,152,0,0,
28690,NEBRASKA                 ,PIERCE                 ,101,858,8.5,858,8.5,0,0,0,83,0,0,
28700,NEBRASKA                 ,PLATTE                 ,457,23640,51.73,23641,51.73,0,0,0,389,0,0,
28710,NEBRASKA                 ,POLK                   ,69,429,6.22,429,6.22,0,0,0,60,0,0,
28720,NEBRASKA                 ,RED WILLOW             ,253,715,2.83,715,2.83,0,0,0,232,0,0,
28730,NEBRASKA                 ,RICHARDSON             ,280,10217,36.49,10216,36.49,0,0,0,260,0,0,
28740,NEBRASKA                 ,ROCK                   ,16,0,0,0,0,0,0,0,16,0,0,
28750,NEBRASKA                 ,SALINE                 ,253,429,1.7,429,1.7,0,0,0,214,0,0,
28760,NEBRASKA                 ,SARPY                  ,2506,231077,92.21,231077,92.21,0,0,0,2203,0,0,
28770,NEBRASKA                 ,SAUNDERS               ,365,1052,2.88,1053,2.88,0,0,0,313,0,0,
28780,NEBRASKA                 ,SCOTTS BLUFF           ,1031,10217,9.91,10217,9.91,0,0,0,923,0,0,
28790,NEBRASKA                 ,SEWARD                 ,217,15070,69.45,15071,69.45,0,0,0,188,0,0,
28800,NEBRASKA                 ,SHERIDAN               ,72,0,0,0,0,0,0,0,63,0,0,
28810,NEBRASKA                 ,SHERMAN                ,55,0,0,0,0,0,0,0,51,0,0,
28820,NEBRASKA                 ,SIOUX                  ,7,0,0,0,0,0,0,0,6,0,0,
28830,NEBRASKA                 ,STANTON                ,44,0,0,0,0,0,0,0,38,0,0,
28840,NEBRASKA                 ,THAYER                 ,102,9155,89.75,9155,89.75,0,0,0,93,0,0,
28850,NEBRASKA                 ,THOMAS                 ,5,0,0,0,0,0,0,0,5,0,0,
28860,NEBRASKA                 ,THURSTON               ,126,6265,49.72,6265,49.72,0,0,0,110,0,0,
28870,NEBRASKA                 ,VALLEY                 ,82,0,0,0,0,0,0,0,78,0,0,
28880,NEBRASKA                 ,WASHINGTON             ,214,464,2.17,465,2.17,0,0,0,186,0,0,
28890,NEBRASKA                 ,WAYNE                  ,103,0,0,0,0,0,0,0,94,0,0,
28900,NEBRASKA                 ,WEBSTER                ,90,5150,57.22,5151,57.23,0,0,0,79,0,0,
28910,NEBRASKA                 ,WHEELER                ,7,0,0,0,0,0,0,0,6,0,0,
28920,NEBRASKA                 ,YORK                   ,250,1506,6.02,1506,6.02,0,0,0,232,0,0,
29000,NEVADA                   ,CHURCHILL              ,530,46821,88.34,46821,88.34,0,0,0,467,0,0,
29010,NEVADA                   ,CLARK                  ,27166,5382082,198.12,5382083,198.12,0,0,0,22486,0,0,
29020,NEVADA                   ,DOUGLAS                ,523,489,0.93,489,0.93,0,0,0,450,0,0,
29030,NEVADA                   ,ELKO                   ,660,1193,1.81,1193,1.81,0,0,0,540,0,0,
29040,NEVADA                   ,ESMERALDA              ,25,0,0,0,0,0,0,0,23,0,0,
29050,NEVADA                   ,EUREKA                 ,33,0,0,0,0,0,0,0,26,0,0,
29060,NEVADA                   ,HUMBOLDT               ,322,3124,9.7,3124,9.7,0,0,0,276,0,0,
29070,NEVADA                   ,LANDER                 ,103,1321,12.83,1321,12.83,0,0,0,91,0,0,
29080,NEVADA                   ,LINCOLN                ,711,131419,184.84,131419,184.84,0,0,0,654,0,0,
29090,NEVADA                   ,LYON                   ,1407,71409,50.75,71408,50.75,0,0,0,1193,0,0,
29100,NEVADA                   ,MINERAL                ,171,9586,56.06,9586,56.06,0,0,0,152,0,0,
29110,NEVADA                   ,NYE                    ,1192,595876,499.9,595875,499.9,0,0,0,1011,0,0,
29120,NEVADA                   ,CARSON CITY            ,1392,25637,18.42,25638,18.42,0,0,0,1231,0,0,
29130,NEVADA                   ,PERSHING               ,105,10339,98.47,10339,98.47,0,0,0,92,0,0,
29140,NEVADA                   ,STOREY                 ,31,0,0,0,0,0,0,0,27,0,0,
29150,NEVADA                   ,WASHOE                 ,7944,932509,117.39,932510,117.39,0,0,0,6644,0,0,
29160,NEVADA                   ,WHITE PINE             ,192,7039,36.66,7039,36.66,0,0,0,166,0,0,
30000,NEW HAMPSHIRE            ,BELKNAP                ,2308,153996,66.72,153996,66.72,0,0,0,1881,0,0,
30010,NEW HAMPSHIRE            ,CARROLL                ,1584,46147,29.13,46147,29.13,0,0,0,1362,0,0,
30020,NEW HAMPSHIRE            ,CHESHIRE               ,2541,215792,84.92,215793,84.92,0,0,0,2091,0,0,
30030,NEW HAMPSHIRE            ,COOS                   ,1825,47276,25.9,47277,25.91,0,0,0,1608,0,0,
30040,NEW HAMPSHIRE            ,GRAFTON                ,2673,109610,41.01,109610,41.01,0,0,0,2187,0,0,
30050,NEW HAMPSHIRE            ,HILLSBOROUGH           ,12213,559918,45.85,559918,45.85,0,0,0,9924,0,0,
30060,NEW HAMPSHIRE            ,MERRIMACK              ,5052,550592,108.98,550592,108.98,0,0,0,4074,0,0,
30070,NEW HAMPSHIRE            ,ROCKINGHAM             ,7307,492287,67.37,492287,67.37,0,0,0,5886,0,0,
30080,NEW HAMPSHIRE            ,STRAFFORD              ,3755,335404,89.32,335404,89.32,0,0,0,3124,0,0,
30090,NEW HAMPSHIRE            ,SULLIVAN               ,1590,67505,42.46,67505,42.46,0,0,0,1301,0,0,
31000,NEW JERSEY               ,ATLANTIC               ,6904,887768,128.59,887768,128.59,0,0,0,6015,0,0,
31100,NEW JERSEY               ,BERGEN                 ,10572,926627,87.65,926628,87.65,0,0,0,9141,0,0,
31150,NEW JERSEY               ,BURLINGTON             ,8915,924832,103.74,924832,103.74,0,0,0,7406,0,0,
31160,NEW JERSEY               ,CAMDEN                 ,12954,951134,73.42,951134,73.42,0,0,0,11024,0,0,
31180,NEW JERSEY               ,CAPE MAY               ,2821,383140,135.82,383140,135.82,0,0,0,2522,0,0,
31190,NEW JERSEY               ,CUMBERLAND             ,4981,327275,65.7,327276,65.7,0,0,0,4357,0,0,
31200,NEW JERSEY               ,ESSEX                  ,12328,673938,54.67,673939,54.67,0,0,0,10792,0,0,
31220,NEW JERSEY               ,GLOUCESTER             ,6406,618493,96.55,618493,96.55,0,0,0,5306,0,0,
31230,NEW JERSEY               ,HUDSON                 ,8830,510374,57.8,510374,57.8,0,0,0,7827,0,0,
31250,NEW JERSEY               ,HUNTERDON              ,1812,138664,76.53,138664,76.53,0,0,0,1616,0,0,
31260,NEW JERSEY               ,MERCER                 ,9249,481749,52.09,481749,52.09,0,0,0,8329,0,0,
31270,NEW JERSEY               ,MIDDLESEX              ,12108,817162,67.49,817163,67.49,0,0,0,10291,0,0,
31290,NEW JERSEY               ,MONMOUTH               ,10698,798786,74.67,798786,74.67,0,0,0,9153,0,0,
31300,NEW JERSEY               ,MORRIS                 ,5832,382963,65.67,382963,65.67,0,0,0,5028,0,0,
31310,NEW JERSEY               ,OCEAN                  ,12324,1440446,116.88,1440447,116.88,0,0,0,10608,0,0,
31320,NEW JERSEY               ,PASSAIC                ,8382,608613,72.61,608613,72.61,0,0,0,7285,0,0,
31340,NEW JERSEY               ,SALEM                  ,1954,340931,174.48,340931,174.48,0,0,0,1706,0,0,
31350,NEW JERSEY               ,SOMERSET               ,3620,343994,95.03,343994,95.03,0,0,0,3064,0,0,
31360,NEW JERSEY               ,SUSSEX                 ,3015,133793,44.38,133792,44.38,0,0,0,2574,0,0,
31370,NEW JERSEY               ,UNION                  ,7969,383160,48.08,383159,48.08,0,0,0,6860,0,0,
31390,NEW JERSEY               ,WARREN                 ,2218,147935,66.7,147935,66.7,0,0,0,1927,0,0,
32000,NEW MEXICO               ,BERNALILLO             ,14022,1999065,142.57,1999064,142.57,0,0,0,11637,0,0,
32010,NEW MEXICO               ,CATRON                 ,115,2750,23.91,2750,23.91,0,0,0,102,0,0,
32020,NEW MEXICO               ,CHAVES                 ,2080,160916,77.36,160916,77.36,0,0,0,1907,0,0,
32025,NEW MEXICO               ,CIBOLA                 ,633,106594,168.39,106594,168.39,0,0,0,550,0,0,
32030,NEW MEXICO               ,COLFAX                 ,422,6776,16.06,6776,16.06,0,0,0,380,0,0,
32040,NEW MEXICO               ,CURRY                  ,1308,126223,96.5,126223,96.5,0,0,0,1182,0,0,
32050,NEW MEXICO               ,DEBACA                 ,69,9947,144.16,9947,144.16,0,0,0,64,0,0,
32060,NEW MEXICO               ,DONA ANA               ,3889,239189,61.5,239189,61.5,0,0,0,3468,0,0,
32070,NEW MEXICO               ,EDDY                   ,1619,103880,64.16,103880,64.16,0,0,0,1500,0,0,
32080,NEW MEXICO               ,GRANT                  ,916,22293,24.34,22292,24.34,0,0,0,830,0,0,
32090,NEW MEXICO               ,GUADALUPE              ,181,572,3.16,572,3.16,0,0,0,164,0,0,
32100,NEW MEXICO               ,HARDING                ,21,0,0,0,0,0,0,0,18,0,0,
32110,NEW MEXICO               ,HIDALGO                ,122,13549,111.06,13549,111.06,0,0,0,101,0,0,
32120,NEW MEXICO               ,LEA                    ,1399,168591,120.51,168592,120.51,0,0,0,1302,0,0,
32130,NEW MEXICO               ,LINCOLN                ,499,31944,64.02,31944,64.02,0,0,0,442,0,0,
32131,NEW MEXICO               ,LOS ALAMOS             ,149,858,5.76,858,5.76,0,0,0,119,0,0,
32140,NEW MEXICO               ,LUNA                   ,660,5112,7.75,5112,7.75,0,0,0,584,0,0,
32150,NEW MEXICO               ,MCKINLEY               ,1559,33072,21.21,33071,21.21,0,0,0,1392,0,0,
32160,NEW MEXICO               ,MORA                   ,241,5004,20.76,5004,20.76,0,0,0,208,0,0,
32170,NEW MEXICO               ,OTERO                  ,1341,56550,42.17,56550,42.17,0,0,0,1178,0,0,
32180,NEW MEXICO               ,QUAY                   ,371,48800,131.54,48800,131.54,0,0,0,337,0,0,
32190,NEW MEXICO               ,RIO ARRIBA             ,1367,103506,75.72,103506,75.72,0,0,0,1226,0,0,
32200,NEW MEXICO               ,ROOSEVELT              ,421,6920,16.44,6920,16.44,0,0,0,389,0,0,
32210,NEW MEXICO               ,SANDOVAL               ,1883,265737,141.12,265737,141.12,0,0,0,1494,0,0,
32220,NEW MEXICO               ,SAN JUAN               ,2888,96973,33.58,96973,33.58,0,0,0,2531,0,0,
32230,NEW MEXICO               ,SAN MIGUEL             ,1515,115946,76.53,115946,76.53,0,0,0,1366,0,0,
32240,NEW MEXICO               ,SANTA FE               ,3189,352320,110.48,352320,110.48,0,0,0,2732,0,0,
32250,NEW MEXICO               ,SIERRA                 ,479,75648,157.93,75648,157.93,0,0,0,423,0,0,
32260,NEW MEXICO               ,SOCORRO                ,491,62304,126.89,62304,126.89,0,0,0,441,0,0,
32270,NEW MEXICO               ,TAOS                   ,976,10612,10.87,10613,10.87,0,0,0,865,0,0,
32280,NEW MEXICO               ,TORRANCE               ,450,66093,146.87,66094,146.88,0,0,0,368,0,0,
32290,NEW MEXICO               ,UNION                  ,85,0,0,0,0,0,0,0,79,0,0,
32300,NEW MEXICO               ,VALENCIA               ,1927,409998,212.76,409998,212.76,0,0,0,1613,0,0,
33000,NEW YORK                 ,ALBANY                 ,6403,437707,68.36,437707,68.36,0,0,0,5368,0,0,
33010,NEW YORK                 ,ALLEGANY               ,1364,15677,11.49,15677,11.49,0,0,0,1127,0,0,
33020,NEW YORK                 ,BRONX                  ,20293,1128402,55.61,1128403,55.61,0,0,0,17057,0,0,
33030,NEW YORK                 ,BROOME                 ,6815,263202,38.62,263202,38.62,0,0,0,6001,0,0,
33040,NEW YORK                 ,CATTARAUGUS            ,2961,71801,24.25,71801,24.25,0,0,0,2482,0,0,
33050,NEW YORK                 ,CAYUGA                 ,2026,95294,47.04,95295,47.04,0,0,0,1698,0,0,
33060,NEW YORK                 ,CHAUTAUQUA             ,4545,286248,62.98,286249,62.98,0,0,0,3887,0,0,
33070,NEW YORK                 ,CHEMUNG                ,3435,259116,75.43,259115,75.43,0,0,0,2985,0,0,
33080,NEW YORK                 ,CHENANGO               ,1755,104985,59.82,104985,59.82,0,0,0,1518,0,0,
33090,NEW YORK                 ,CLINTON                ,3792,199273,52.55,199273,52.55,0,0,0,3440,0,0,
33200,NEW YORK                 ,COLUMBIA               ,1943,94469,48.62,94469,48.62,0,0,0,1679,0,0,
33210,NEW YORK                 ,CORTLAND               ,1293,24381,18.86,24381,18.86,0,0,0,1098,0,0,
33220,NEW YORK                 ,DELAWARE               ,1332,157472,118.22,157472,118.22,0,0,0,1146,0,0,
33230,NEW YORK                 ,DUTCHESS               ,7683,444368,57.84,444368,57.84,0,0,0,6583,0,0,
33240,NEW YORK                 ,ERIE                   ,23740,1661900,70,1661900,70,0,0,0,19024,0,0,
33260,NEW YORK                 ,ESSEX                  ,1202,84457,70.26,84456,70.26,0,0,0,1049,0,0,
33270,NEW YORK                 ,FRANKLIN               ,1455,43588,29.96,43588,29.96,0,0,0,1251,0,0,
33280,NEW YORK                 ,FULTON                 ,2005,150803,75.21,150803,75.21,0,0,0,1769,0,0,
33290,NEW YORK                 ,GENESEE                ,1713,31435,18.35,31436,18.35,0,0,0,1365,0,0,
33300,NEW YORK                 ,GREENE                 ,1436,46166,32.15,46166,32.15,0,0,0,1199,0,0,
33310,NEW YORK                 ,HAMILTON               ,99,0,0,0,0,0,0,0,83,0,0,
33320,NEW YORK                 ,HERKIMER               ,1777,31615,17.79,31616,17.79,0,0,0,1484,0,0,
33330,NEW YORK                 ,JEFFERSON              ,3164,173014,54.68,173015,54.68,0,0,0,2714,0,0,
33331,NEW YORK                 ,KINGS                  ,32010,1869928,58.42,1869928,58.42,0,0,0,27416,0,0,
33340,NEW YORK                 ,LEWIS                  ,749,2975,3.97,2974,3.97,0,0,0,640,0,0,
33350,NEW YORK                 ,LIVINGSTON             ,1471,75429,51.28,75428,51.28,0,0,0,1142,0,0,
33360,NEW YORK                 ,MADISON                ,1693,52617,31.08,52618,31.08,0,0,0,1390,0,0,
33370,NEW YORK                 ,MONROE                 ,17815,977696,54.88,977696,54.88,0,0,0,14447,0,0,
