Physician Geographic Practice Cost Indices by Calendar Year,,,,,,,,,,,,,,,,,,,,,,,,,
County Code,State,County Name,Locality 2014,Carrier 2014,GPCI WK 2008,GPCI WK 2009,GPCI WK 2010,GPCI WK 2011,GPCI WK 2012,GPCI WK 2013,GPCI WK 2014,GPCI PE 2008,GPCI PE 2009,GPCI PE 2010,GPCI PE 2011,GPCI PE 2012,GPCI PE 2013,GPCI PE 2014,GPCI MP 2008,GPCI MP 2009,GPCI MP 2010,GPCI MP 2011,GPCI MP 2012,GPCI MP 2013,GPCI MP 2014
23480,MICHIGAN,Mackinac,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23490,MICHIGAN,Macomb,08202,01,1.036,1.036,1.036,1.029,1.022,1.022,1.010,1.048,1.040,1.040,1.026,1.023,1.023,1.009,2.300,1.906,1.906,1.855,1.814,1.814,1.571
23500,MICHIGAN,Manistee,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23510,MICHIGAN,Marquette,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23520,MICHIGAN,Mason,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23530,MICHIGAN,Mecosta,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23540,MICHIGAN,Menominee,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23550,MICHIGAN,Midland,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23560,MICHIGAN,Missaukee,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23570,MICHIGAN,Monroe,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23580,MICHIGAN,Montcalm,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23590,MICHIGAN,Montmorency,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23600,MICHIGAN,Muskegon,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23610,MICHIGAN,Newaygo,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23620,MICHIGAN,Oakland,08202,01,1.036,1.036,1.036,1.029,1.022,1.022,1.010,1.048,1.040,1.040,1.026,1.023,1.023,1.009,2.300,1.906,1.906,1.855,1.814,1.814,1.571
23630,MICHIGAN,Oceana,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23640,MICHIGAN,Ogemaw,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23650,MICHIGAN,Ontonagon,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23660,MICHIGAN,Osceola,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23670,MICHIGAN,Oscoda,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23680,MICHIGAN,Otsego,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23690,MICHIGAN,Ottawa,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23700,MICHIGAN,Presque Isle,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23710,MICHIGAN,Roscommon,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23720,MICHIGAN,Saginaw,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23730,MICHIGAN,St. Clair,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23740,MICHIGAN,St. Joseph,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23750,MICHIGAN,Sanilac,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23760,MICHIGAN,Schoolcraft,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23770,MICHIGAN,Shiawassee,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23780,MICHIGAN,Tuscola,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23790,MICHIGAN,Van Buren,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
23800,MICHIGAN,Washtenaw,08202,01,1.036,1.036,1.036,1.029,1.022,1.022,1.010,1.048,1.040,1.040,1.026,1.023,1.023,1.009,2.300,1.906,1.906,1.855,1.814,1.814,1.571
23810,MICHIGAN,Wayne,08202,01,1.036,1.036,1.036,1.029,1.022,1.022,1.010,1.048,1.040,1.040,1.026,1.023,1.023,1.009,2.300,1.906,1.906,1.855,1.814,1.814,1.571
23830,MICHIGAN,Wexford,08202,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.922,0.923,0.962,0.960,0.923,0.923,0.922,1.287,1.083,1.083,1.075,1.069,1.069,1.012
24000,MINNESOTA,Aitkin,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24010,MINNESOTA,Anoka,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24020,MINNESOTA,Becker,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24030,MINNESOTA,Beltrami,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24040,MINNESOTA,Benton,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24050,MINNESOTA,Big Stone,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24060,MINNESOTA,Blue Earth,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24070,MINNESOTA,Brown,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24080,MINNESOTA,Carlton,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24090,MINNESOTA,Carver,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24100,MINNESOTA,Cass,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24110,MINNESOTA,Chippewa,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24120,MINNESOTA,Chisago,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24130,MINNESOTA,Clay,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24140,MINNESOTA,Clearwater,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24150,MINNESOTA,Cook,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24160,MINNESOTA,Cottonwood,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24170,MINNESOTA,Crow Wing,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24180,MINNESOTA,Dakota,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24190,MINNESOTA,Dodge,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24200,MINNESOTA,Douglas,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24210,MINNESOTA,Faribault,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24220,MINNESOTA,Fillmore,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24230,MINNESOTA,Freeborn,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24240,MINNESOTA,Goodhue,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24250,MINNESOTA,Grant,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24260,MINNESOTA,Hennepin,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24270,MINNESOTA,Houston,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24280,MINNESOTA,Hubbard,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24290,MINNESOTA,Isanti,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24300,MINNESOTA,Itasca,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24310,MINNESOTA,Jackson,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24320,MINNESOTA,Kanabec,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24330,MINNESOTA,Kandiyohi,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24340,MINNESOTA,Kittson,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24350,MINNESOTA,Koochiching,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24360,MINNESOTA,Lac qui Parle,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24370,MINNESOTA,Lake,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24380,MINNESOTA,Lake of the Woods,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24390,MINNESOTA,Le Sueur,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24400,MINNESOTA,Lincoln,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24410,MINNESOTA,Lyon,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24420,MINNESOTA,McLeod,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24430,MINNESOTA,Mahnomen,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24440,MINNESOTA,Marshall,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24450,MINNESOTA,Martin,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24460,MINNESOTA,Meeker,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24470,MINNESOTA,Mille Lacs,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24480,MINNESOTA,Morrison,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24490,MINNESOTA,Mower,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24500,MINNESOTA,Murray,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24510,MINNESOTA,Nicollet,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24520,MINNESOTA,Nobles,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24530,MINNESOTA,Norman,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24540,MINNESOTA,Olmsted,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24550,MINNESOTA,Otter Tail,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24560,MINNESOTA,Pennington,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24570,MINNESOTA,Pine,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24580,MINNESOTA,Pipestone,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24590,MINNESOTA,Polk,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24600,MINNESOTA,Pope,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24610,MINNESOTA,Ramsey,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24620,MINNESOTA,Red Lake,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24630,MINNESOTA,Redwood,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24640,MINNESOTA,Renville,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24650,MINNESOTA,Rice,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24660,MINNESOTA,Rock,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24670,MINNESOTA,Roseau,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24680,MINNESOTA,St. Louis,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24690,MINNESOTA,Scott,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24700,MINNESOTA,Sherburne,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24710,MINNESOTA,Sibley,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24720,MINNESOTA,Stearns,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24730,MINNESOTA,Steele,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24740,MINNESOTA,Stevens,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24750,MINNESOTA,Swift,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24760,MINNESOTA,Todd,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24770,MINNESOTA,Traverse,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24780,MINNESOTA,Wabasha,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24790,MINNESOTA,Wadena,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24800,MINNESOTA,Waseca,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24810,MINNESOTA,Washington,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24820,MINNESOTA,Watonwan,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24830,MINNESOTA,Wilkin,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24840,MINNESOTA,Winona,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24850,MINNESOTA,Wright,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
24860,MINNESOTA,Yellow Medicine,06202,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,0.983,0.992,0.994,1.012,1.012,1.016,0.324,0.245,0.245,0.262,0.282,0.282,0.301
25000,MISSISSIPPI,Adams,07302,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.847,0.854,0.927,0.929,0.866,0.866,0.865,0.760,0.808,0.808,0.782,0.761,0.761,0.687
25010,MISSISSIPPI,Alcorn,07302,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.847,0.854,0.927,0.929,0.866,0.866,0.865,0.760,0.808,0.808,0.782,0.761,0.761,0.687
25020,MISSISSIPPI,Amite,07302,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.847,0.854,0.927,0.929,0.866,0.866,0.865,0.760,0.808,0.808,0.782,0.761,0.761,0.687
25030,MISSISSIPPI,Attala,07302,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.847,0.854,0.927,0.929,0.866,0.866,0.865,0.760,0.808,0.808,0.782,0.761,0.761,0.687
25040,MISSISSIPPI,Benton,07302,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.847,0.854,0.927,0.929,0.866,0.866,0.865,0.760,0.808,0.808,0.782,0.761,0.761,0.687
25050,MISSISSIPPI,Bolivar,07302,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.847,0.854,0.927,0.929,0.866,0.866,0.865,0.760,0.808,0.808,0.782,0.761,0.761,0.687
25060,MISSISSIPPI,Calhoun,07302,00,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.847,0.854,0.927,0.929,0.866,0.866,0.865,0.760,0.808,0.808,0.782,0.761,0.761,0.687
