DISABLED -- REPRICING ADJUSTMENTS TO THE 2008-2012 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,
42390,SOUTH CAROLINA           ,RICHLAND,"-23,012","-30,345","-22,949","-22,731","-16,421",,,,,,
42400,SOUTH CAROLINA           ,SALUDA,"-2,829","-1,340","-1,097",-226,-814,,,,,,
42410,SOUTH CAROLINA           ,SPARTANBURG,"-41,480","-30,996","-61,940","-60,385","-46,754",,,,,,
42420,SOUTH CAROLINA           ,SUMTER,"-24,438","-17,615","-12,582","-5,860","1,497",,,,,,
42430,SOUTH CAROLINA           ,UNION,"-4,893","-6,837","-3,791","-3,113",-526,,,,,,
42440,SOUTH CAROLINA           ,WILLIAMSBURG,"-1,249","-1,290","-2,032","-4,844","-1,238",,,,,,
42450,SOUTH CAROLINA           ,YORK,"-6,076","-7,537","-2,106","1,408","8,396",,,,,,
43010,SOUTH DAKOTA             ,AURORA,"-1,989",-496,"-2,636","-2,410",0,,,,,,
43020,SOUTH DAKOTA             ,BEADLE,"-1,990","-1,655","-3,182","-11,238","-2,844",,,,,,
43030,SOUTH DAKOTA             ,BENNETT,0,0,0,-115,-469,,,,,,
43040,SOUTH DAKOTA             ,BON HOMME,-151,0,-455,0,-1,,,,,,
43050,SOUTH DAKOTA             ,BROOKINGS,-21,"-1,838","-1,936","-1,024",-560,,,,,,
43060,SOUTH DAKOTA             ,BROWN,"-7,900","-4,487","-6,938","-9,226","-1,381",,,,,,
43070,SOUTH DAKOTA             ,BRULE,0,0,-218,542,0,,,,,,
43080,SOUTH DAKOTA             ,BUFFALO,-44,0,0,-56,0,,,,,,
43090,SOUTH DAKOTA             ,BUTTE,0,-339,-348,-648,-78,,,,,,
43100,SOUTH DAKOTA             ,CAMPBELL,0,101,-473,-41,-131,,,,,,
43110,SOUTH DAKOTA             ,CHARLES MIX,-781,"-1,405",-866,"-1,835","-2,369",,,,,,
43120,SOUTH DAKOTA             ,CLARK,-696,0,0,0,0,,,,,,
43130,SOUTH DAKOTA             ,CLAY,-519,"-1,015",-325,"-1,252",-238,,,,,,
43140,SOUTH DAKOTA             ,CODINGTON,"-1,813","-1,873","-3,793","-6,103","-1,076",,,,,,
43150,SOUTH DAKOTA             ,CORSON,-99,0,-462,-2,4,,,,,,
43160,SOUTH DAKOTA             ,CUSTER,-10,0,-125,0,0,,,,,,
43170,SOUTH DAKOTA             ,DAVISON,"-7,182","-8,562",-365,"-4,029","-2,105",,,,,,
43180,SOUTH DAKOTA             ,DAY,"-1,426",-929,"-1,541",-954,-794,,,,,,
43190,SOUTH DAKOTA             ,DEUEL,-577,-984,-146,"-1,124",-5,,,,,,
43200,SOUTH DAKOTA             ,DEWEY,-434,-119,-104,-10,3,,,,,,
43210,SOUTH DAKOTA             ,DOUGLAS,-523,-647,-435,-463,-34,,,,,,
43220,SOUTH DAKOTA             ,EDMUNDS,-816,-987,"-3,045","-1,134",-15,,,,,,
43230,SOUTH DAKOTA             ,FALL RIVER,-205,-926,-11,-623,-17,,,,,,
43240,SOUTH DAKOTA             ,FAULK,-309,0,0,-774,0,,,,,,
43250,SOUTH DAKOTA             ,GRANT,"-1,684","-1,054",-317,-86,-335,,,,,,
43260,SOUTH DAKOTA             ,GREGORY,0,0,0,0,0,,,,,,
43270,SOUTH DAKOTA             ,HAAKON,921,-243,0,0,0,,,,,,
43280,SOUTH DAKOTA             ,HAMLIN,-615,0,-339,"-1,451",-27,,,,,,
43290,SOUTH DAKOTA             ,HAND,0,-183,-417,-58,0,,,,,,
43300,SOUTH DAKOTA             ,HANSON,369,-52,0,-437,-423,,,,,,
43310,SOUTH DAKOTA             ,HARDING,0,0,0,0,0,,,,,,
43320,SOUTH DAKOTA             ,HUGHES,"-2,467","-1,339","-3,706","-4,357",-601,,,,,,
43330,SOUTH DAKOTA             ,HUTCHINSON,"-1,440","-1,029",-36,-543,-290,,,,,,
43340,SOUTH DAKOTA             ,HYDE,0,0,0,-12,0,,,,,,
43350,SOUTH DAKOTA             ,JACKSON,0,0,-268,"-1,867",0,,,,,,
43360,SOUTH DAKOTA             ,JERAULD,0,0,0,"-1,632","-1,655",,,,,,
43370,SOUTH DAKOTA             ,JONES,0,0,0,0,0,,,,,,
43380,SOUTH DAKOTA             ,KINGSBURY,-753,"-1,721",-187,-100,-41,,,,,,
43390,SOUTH DAKOTA             ,LAKE,"-2,041",-275,"-2,062","-1,816",-84,,,,,,
43400,SOUTH DAKOTA             ,LAWRENCE,"-1,744",-831,-254,"-2,159",-952,,,,,,
43410,SOUTH DAKOTA             ,LINCOLN,"-2,641","-1,702","-1,221",-530,"-2,753",,,,,,
43420,SOUTH DAKOTA             ,LYMAN,-700,0,"-1,020",0,-244,,,,,,
43430,SOUTH DAKOTA             ,MCCOOK,"-2,575",-134,"-2,188","-1,611","-1,040",,,,,,
43440,SOUTH DAKOTA             ,MCPHERSON,0,-308,0,0,0,,,,,,
43450,SOUTH DAKOTA             ,MARSHALL,0,-228,-402,-174,0,,,,,,
43460,SOUTH DAKOTA             ,MEADE,"2,612",-70,"-2,766","-1,558","-1,542",,,,,,
43470,SOUTH DAKOTA             ,MELLETTE,0,0,-239,0,0,,,,,,
43480,SOUTH DAKOTA             ,MINER,-740,-324,-352,0,-301,,,,,,
43490,SOUTH DAKOTA             ,MINNEHAHA,"-56,021","-59,163","-43,306","-53,466","-40,610",,,,,,
43500,SOUTH DAKOTA             ,MOODY,0,-339,-61,-475,0,,,,,,
43510,SOUTH DAKOTA             ,PENNINGTON,"11,737","-3,912","-23,967","-32,452","-12,969",,,,,,
43520,SOUTH DAKOTA             ,PERKINS,-82,-47,-229,9,-28,,,,,,
43530,SOUTH DAKOTA             ,POTTER,"-1,124","-1,072",0,0,-186,,,,,,
43540,SOUTH DAKOTA             ,ROBERTS,-322,"-1,444","-2,244","-1,450",-380,,,,,,
43550,SOUTH DAKOTA             ,SANBORN,"-1,712",0,-613,0,0,,,,,,
43560,SOUTH DAKOTA             ,SHANNON,52,-393,0,"-1,644",-953,,,,,,
43570,SOUTH DAKOTA             ,SPINK,"-3,658","-3,596",-688,"-2,008",-232,,,,,,
43580,SOUTH DAKOTA             ,STANLEY,0,0,"-2,240",-45,-400,,,,,,
43590,SOUTH DAKOTA             ,SULLY,0,0,0,0,0,,,,,,
43600,SOUTH DAKOTA             ,TODD,"-1,145",-381,-355,"-1,848",-383,,,,,,
43610,SOUTH DAKOTA             ,TRIPP,0,0,-797,-8,0,,,,,,
43620,SOUTH DAKOTA             ,TURNER,"-3,280","-5,762","-1,126","-6,635","-8,774",,,,,,
43630,SOUTH DAKOTA             ,UNION,136,822,-763,17,-352,,,,,,
43640,SOUTH DAKOTA             ,WALWORTH,"-1,410",-891,-415,"-1,739",-11,,,,,,
43670,SOUTH DAKOTA             ,YANKTON,"-3,128","-3,420","-4,963","-6,410","-3,249",,,,,,
43680,SOUTH DAKOTA             ,ZIEBACH,0,0,0,0,6,,,,,,
44000,TENNESSEE                ,ANDERSON,"-26,163","-16,963","-19,404","-18,183","-12,456",,,,,,
44010,TENNESSEE                ,BEDFORD,"-5,886","-9,587","-10,798","-11,861","-7,614",,,,,,
44020,TENNESSEE                ,BENTON,"-4,499","-6,659","-5,335","-5,697","-3,757",,,,,,
44030,TENNESSEE                ,BLEDSOE,-596,-362,-192,-704,"-1,094",,,,,,
44040,TENNESSEE                ,BLOUNT,"-37,858","-30,468","-25,238","-25,462","-18,837",,,,,,
44050,TENNESSEE                ,BRADLEY,"-16,701","-15,438","-9,070","-9,447","-5,245",,,,,,
44060,TENNESSEE                ,CAMPBELL,"-9,230","-10,735","-15,421","-19,101","-9,175",,,,,,
44070,TENNESSEE                ,CANNON,-458,-638,"-2,645","-1,106",-898,,,,,,
44080,TENNESSEE                ,CARROLL,"-10,630","-14,047","-15,763","-23,612","-11,924",,,,,,
44090,TENNESSEE                ,CARTER,"-21,754","-26,291","-28,851","-21,690","-13,038",,,,,,
44100,TENNESSEE                ,CHEATHAM,"-6,050","-6,207","-9,984","-1,463","-2,434",,,,,,
44110,TENNESSEE                ,CHESTER,"-6,353","-2,716","-9,893","-2,926","-3,300",,,,,,
44120,TENNESSEE                ,CLAIBORNE,"-8,620","-10,512","-7,486","-8,893","-5,323",,,,,,
44130,TENNESSEE                ,CLAY,"-1,355","-1,475","-2,665","-3,663",-662,,,,,,
44140,TENNESSEE                ,COCKE,"-6,173","-7,173","-3,459","-3,163","-2,957",,,,,,
44150,TENNESSEE                ,COFFEE,"-12,800","-15,657","-16,187","-24,386","-13,610",,,,,,
44160,TENNESSEE                ,CROCKETT,"-1,028","-5,135","-3,539","-6,579","-4,325",,,,,,
44170,TENNESSEE                ,CUMBERLAND,"-8,355","-8,873","-13,300","-19,805","-6,935",,,,,,
44180,TENNESSEE                ,DAVIDSON,"-83,256","-95,534","-106,007","-74,418","-30,548",,,,,,
44190,TENNESSEE                ,DECATUR,"-3,953","-6,503","-2,868","-3,760","-3,099",,,,,,
44200,TENNESSEE                ,DEKALB,-865,"-1,618","-4,360","-4,947","-3,253",,,,,,
44210,TENNESSEE                ,DICKSON,"-14,849","-12,693","-16,898","-14,912","-3,813",,,,,,
44220,TENNESSEE                ,DYER,"-4,363","-8,699","-12,952","-23,601","-14,211",,,,,,
44230,TENNESSEE                ,FAYETTE,"-1,542","-2,298","-2,426","-3,736","-1,240",,,,,,
44240,TENNESSEE                ,FENTRESS,"-6,823","-9,102","-11,162","-12,691","-9,891",,,,,,
44250,TENNESSEE                ,FRANKLIN,"-5,376","-7,296","-10,795","-14,303","-4,454",,,,,,
44260,TENNESSEE                ,GIBSON,"-19,475","-29,562","-19,431","-31,982","-14,237",,,,,,
44270,TENNESSEE                ,GILES,"-10,693","-8,450","-11,793","-9,354","-7,980",,,,,,
44280,TENNESSEE                ,GRAINGER,"-2,388","-3,642","-2,359","-1,706","-1,756",,,,,,
44290,TENNESSEE                ,GREENE,"-14,578","-13,623","-16,149","-16,328","-9,810",,,,,,
44300,TENNESSEE                ,GRUNDY,"-5,517","-2,426","-2,477",-547,"-1,869",,,,,,
44310,TENNESSEE                ,HAMBLEN,"-15,622","-11,126","-10,028","-7,546","-2,955",,,,,,
44320,TENNESSEE                ,HAMILTON,"-33,235","-18,396","-16,610","-14,700","7,881",,,,,,
44330,TENNESSEE                ,HANCOCK,"-3,529",-777,-133,-786,-277,,,,,,
44340,TENNESSEE                ,HARDEMAN,"-7,084","-14,537","-11,057","-11,702","-3,831",,,,,,
44350,TENNESSEE                ,HARDIN,"-10,753","-11,409","-12,056","-11,405","-7,969",,,,,,
44360,TENNESSEE                ,HAWKINS,"-8,682","-17,844","-11,769","-6,815","-3,531",,,,,,
44370,TENNESSEE                ,HAYWOOD,"-3,610","-4,327","-5,441","-6,403","-4,827",,,,,,
44380,TENNESSEE                ,HENDERSON,"-7,243","-6,740","-12,689","-9,520","-5,644",,,,,,
44390,TENNESSEE                ,HENRY,"-11,374","-11,662","-5,018","-12,281","-8,809",,,,,,
44400,TENNESSEE                ,HICKMAN,"-4,306","-4,763","-7,659","-4,369","-3,364",,,,,,
44410,TENNESSEE                ,HOUSTON,"-1,766","-2,496","-2,725","-5,249","-3,836",,,,,,
44420,TENNESSEE                ,HUMPHREYS,"-3,173","-2,973","-5,980","-4,691","-4,824",,,,,,
44430,TENNESSEE                ,JACKSON,-931,"-1,305","-2,330","-1,838","-1,851",,,,,,
44440,TENNESSEE                ,JEFFERSON,"-8,961","-8,954","-10,938","-8,964","-4,570",,,,,,
44450,TENNESSEE                ,JOHNSON,"-3,782","-4,683","-4,680","-3,454","-1,666",,,,,,
44460,TENNESSEE                ,KNOX,"-67,755","-65,089","-50,968","-71,711","-44,580",,,,,,
44470,TENNESSEE                ,LAKE,"-3,901","-2,197","-8,724","-4,999","-2,330",,,,,,
44480,TENNESSEE                ,LAUDERDALE,"-4,063","-3,831","-4,238","-4,525","-5,580",,,,,,
44490,TENNESSEE                ,LAWRENCE,"-9,654","-13,594","-18,907","-22,931","-10,871",,,,,,
44500,TENNESSEE                ,LEWIS,"-3,361","-3,751","-6,614","-5,082","-1,274",,,,,,
44510,TENNESSEE                ,LINCOLN,"-8,534","-7,858","-7,926","-11,921","-6,646",,,,,,
44520,TENNESSEE                ,LOUDON,"-8,139","-8,726","-7,704","-7,901","-6,738",,,,,,
44530,TENNESSEE                ,MCMINN,"-7,924","-8,446","-9,495","-10,377","-6,851",,,,,,
44540,TENNESSEE                ,MCNAIRY,"-15,484","-9,920","-13,457","-11,379","-3,928",,,,,,
44550,TENNESSEE                ,MACON,"-3,179","-7,138","-4,066","-3,917","-1,298",,,,,,
44560,TENNESSEE                ,MADISON,"-47,575","-51,606","-72,191","-60,809","-24,309",,,,,,
44570,TENNESSEE                ,MARION,"-2,730",-555,-918,"-1,487",680,,,,,,
44580,TENNESSEE                ,MARSHALL,"-6,392","-8,108","-10,912","-10,422","-5,663",,,,,,
44590,TENNESSEE                ,MAURY,"-16,842","-22,168","-24,618","-30,339","-15,020",,,,,,
44600,TENNESSEE                ,MEIGS,"-2,152","-2,371","-1,953","-2,108","-2,503",,,,,,
44610,TENNESSEE                ,MONROE,"-8,513","-4,501","-8,049","-6,246","-6,855",,,,,,
44620,TENNESSEE                ,MONTGOMERY,"-16,635","-18,264","-11,569","-16,170","-19,520",,,,,,
44630,TENNESSEE                ,MOORE,-374,"-1,216","-1,121","-3,540",-685,,,,,,
44640,TENNESSEE                ,MORGAN,"-4,197","-3,640","-4,208","-1,817","-3,294",,,,,,
44650,TENNESSEE                ,OBION,"-7,444","-5,110","-12,311","-14,181","-5,450",,,,,,
44660,TENNESSEE                ,OVERTON,"-2,198","-2,818","-6,694","-5,923","-3,574",,,,,,
44670,TENNESSEE                ,PERRY,-581,-764,"-2,052","-3,246","-2,813",,,,,,
44680,TENNESSEE                ,PICKETT,-995,-902,"-1,720","-2,787",-660,,,,,,
44690,TENNESSEE                ,POLK,"-3,648","-1,104","-2,049","-2,193","-2,091",,,,,,
44700,TENNESSEE                ,PUTNAM,"-12,396","-16,997","-28,837","-33,056","-12,924",,,,,,
44710,TENNESSEE                ,RHEA,"-5,193","-8,298","-11,003","-5,851","-5,282",,,,,,
44720,TENNESSEE                ,ROANE,"-14,383","-15,890","-16,184","-14,715","-12,620",,,,,,
44730,TENNESSEE                ,ROBERTSON,"-11,070","-10,240","-13,640","-9,180","-3,420",,,,,,
44740,TENNESSEE                ,RUTHERFORD,"-32,807","-31,945","-34,896","-27,981","-13,186",,,,,,
44750,TENNESSEE                ,SCOTT,"-3,678","-4,305","-8,825","-9,947","-3,379",,,,,,
44760,TENNESSEE                ,SEQUATCHIE,"-1,811","-1,196",-278,-73,107,,,,,,
44770,TENNESSEE                ,SEVIER,"-4,830","-9,538","-7,456","-11,394","-4,965",,,,,,
44780,TENNESSEE                ,SHELBY,"-69,738","-63,564","-81,994","-100,604","-80,859",,,,,,
44790,TENNESSEE                ,SMITH,"-2,303","-2,731","-4,896","-4,935","-1,234",,,,,,
44800,TENNESSEE                ,STEWART,"-1,248","-1,397",-608,"-1,696","-2,873",,,,,,
44810,TENNESSEE                ,SULLIVAN,"-37,237","-38,085","-41,539","-39,445","-20,127",,,,,,
44820,TENNESSEE                ,SUMNER,"-18,835","-17,359","-22,818","-16,979","-6,425",,,,,,
44830,TENNESSEE                ,TIPTON,"-5,898","-7,625","-5,108","-3,132","-4,725",,,,,,
44840,TENNESSEE                ,TROUSDALE,"-3,798","-2,673","-1,904","-2,711","-1,761",,,,,,
44850,TENNESSEE                ,UNICOI,"-7,710","-13,278","-8,476","-14,725","-4,898",,,,,,
44860,TENNESSEE                ,UNION,"-2,239","-2,981","-3,570","-2,806","-1,389",,,,,,
44870,TENNESSEE                ,VAN BUREN,"-2,312",-150,"-2,690","-2,383",-311,,,,,,
44880,TENNESSEE                ,WARREN,"-6,696","-6,504","-11,374","-13,613","-7,463",,,,,,
44890,TENNESSEE                ,WASHINGTON,"-29,549","-43,355","-30,586","-52,425","-24,214",,,,,,
44900,TENNESSEE                ,WAYNE,"-1,450","-3,303","-3,246","-4,460","-2,147",,,,,,
44910,TENNESSEE                ,WEAKLEY,"-12,456","-7,953","-9,738","-14,654","-5,993",,,,,,
44920,TENNESSEE                ,WHITE,"-3,166","-4,803","-4,275","-10,202","-3,388",,,,,,
44930,TENNESSEE                ,WILLIAMSON,"-12,901","-13,225","-14,383","-8,627","-2,294",,,,,,
44940,TENNESSEE                ,WILSON,"-9,386","-16,969","-26,881","-16,916","-7,679",,,,,,
45000,TEXAS                    ,ANDERSON,"-3,158",-256,"9,644","4,725","-5,671",,,,,,
45010,TEXAS                    ,ANDREWS,-60,18,203,137,-72,,,,,,
45020,TEXAS                    ,ANGELINA,"-4,267","2,136","8,980","5,210","-5,623",,,,,,
45030,TEXAS                    ,ARANSAS,"-2,072","-1,806","-3,913","-1,593","-4,489",,,,,,
45040,TEXAS                    ,ARCHER,"1,489","1,990",523,-821,"-3,876",,,,,,
45050,TEXAS                    ,ARMSTRONG,0,0,-236,0,0,,,,,,
45060,TEXAS                    ,ATASCOSA,657,412,345,"-1,538","-2,336",,,,,,
45070,TEXAS                    ,AUSTIN,16,608,555,496,-366,,,,,,
45080,TEXAS                    ,BAILEY,-122,-49,191,20,-157,,,,,,
45090,TEXAS                    ,BANDERA,150,540,87,"-1,045","-1,045",,,,,,
45100,TEXAS                    ,BASTROP,626,"1,595","1,286","1,791","-1,079",,,,,,
45110,TEXAS                    ,BAYLOR,-143,242,449,125,-168,,,,,,
45113,TEXAS                    ,BEE,"-1,292",912,"1,053",-260,-649,,,,,,
45120,TEXAS                    ,BELL,"34,539","11,160","16,900","-12,948","-62,631",,,,,,
45130,TEXAS                    ,BEXAR,"32,027","29,145","6,643","-69,899","-55,900",,,,,,
45140,TEXAS                    ,BLANCO,-159,151,211,94,-18,,,,,,
45150,TEXAS                    ,BORDEN,0,0,0,0,0,,,,,,
45160,TEXAS                    ,BOSQUE,-620,"-1,143",312,353,"-1,258",,,,,,
45170,TEXAS                    ,BOWIE,"-16,797","-26,637","-33,342","-20,134","-30,612",,,,,,
45180,TEXAS                    ,BRAZORIA,-188,"5,929","7,110","6,528","-2,684",,,,,,
45190,TEXAS                    ,BRAZOS,"3,929","5,228",-443,"-4,844","-11,018",,,,,,
45200,TEXAS                    ,BREWSTER,3,-59,190,60,-53,,,,,,
45201,TEXAS                    ,BRISCOE,0,19,93,28,-40,,,,,,
45210,TEXAS                    ,BROOKS,-43,165,676,208,-95,,,,,,
45220,TEXAS                    ,BROWN,"-2,971",208,"5,270",782,"-3,511",,,,,,
45221,TEXAS                    ,BURLESON,454,238,191,-886,-399,,,,,,
45222,TEXAS                    ,BURNET,-354,"1,244","1,997","1,143","-1,532",,,,,,
45223,TEXAS                    ,CALDWELL,536,"1,099",501,751,-893,,,,,,
45224,TEXAS                    ,CALHOUN,"7,763","12,759","6,811","4,079","2,012",,,,,,
45230,TEXAS                    ,CALLAHAN,"1,712","2,291","2,868",586,-539,,,,,,
45240,TEXAS                    ,CAMERON,"-51,963","-42,727","-70,327","-96,330","-72,512",,,,,,
45250,TEXAS                    ,CAMP,-424,325,958,908,-968,,,,,,
45251,TEXAS                    ,CARSON,-178,121,244,-38,0,,,,,,
45260,TEXAS                    ,CASS,-630,"-2,185","3,854",-960,"-3,481",,,,,,
45270,TEXAS                    ,CASTRO,210,-10,88,-543,-383,,,,,,
45280,TEXAS                    ,CHAMBERS,407,-2,595,617,-496,,,,,,
45281,TEXAS                    ,CHEROKEE,"-3,994",333,"5,184","2,947","-1,668",,,,,,
45290,TEXAS                    ,CHILDRESS,-103,"-1,175",69,187,-572,,,,,,
45291,TEXAS                    ,CLAY,"3,934","2,723",660,-173,"-1,909",,,,,,
45292,TEXAS                    ,COCHRAN,-107,0,0,0,0,,,,,,
45300,TEXAS                    ,COKE,-123,-60,347,152,0,,,,,,
45301,TEXAS                    ,COLEMAN,-161,171,453,153,-297,,,,,,
45310,TEXAS                    ,COLLIN,"-10,851","-8,556","-1,196","-1,838","-1,289",,,,,,
45311,TEXAS                    ,COLLINGSWORTH,0,-27,-769,31,-24,,,,,,
45312,TEXAS                    ,COLORADO,-276,297,609,219,-694,,,,,,
45320,TEXAS                    ,COMAL,"2,420","2,497",715,"-4,484","-4,515",,,,,,
45321,TEXAS                    ,COMANCHE,-770,-86,-193,-16,-26,,,,,,
45330,TEXAS                    ,CONCHO,-17,-112,438,152,0,,,,,,
45340,TEXAS                    ,COOKE,-761,41,"2,244",702,"-1,135",,,,,,
45341,TEXAS                    ,CORYELL,"7,710","1,754","2,463",50,"-11,546",,,,,,
45350,TEXAS                    ,COTTLE,-9,0,463,74,272,,,,,,
45360,TEXAS                    ,CRANE,-131,-26,128,64,0,,,,,,
45361,TEXAS                    ,CROCKETT,0,-116,-93,0,0,,,,,,
45362,TEXAS                    ,CROSBY,336,0,120,0,436,,,,,,
45370,TEXAS                    ,CULBERSON,-175,0,0,0,0,,,,,,
45380,TEXAS                    ,DALLAM,0,-253,-98,0,-156,,,,,,
45390,TEXAS                    ,DALLAS,"-74,143","-71,669","-19,875","-22,089","-12,740",,,,,,
45391,TEXAS                    ,DAWSON,580,470,182,34,-88,,,,,,
45392,TEXAS                    ,DEAF SMITH,"-2,505","-1,364",-625,0,-387,,,,,,
45400,TEXAS                    ,DELTA,-480,-704,-7,149,-69,,,,,,
45410,TEXAS                    ,DENTON,"-10,889","-9,969",-685,"-3,403",-972,,,,,,
45420,TEXAS                    ,DEWITT,4,"1,745","1,464","1,508",-931,,,,,,
45421,TEXAS                    ,DICKENS,0,0,38,308,0,,,,,,
45430,TEXAS                    ,DIMMIT,57,270,278,288,-208,,,,,,
45431,TEXAS                    ,DONLEY,-40,79,"-1,167",164,-140,,,,,,
45440,TEXAS                    ,DUVAL,-771,96,149,299,-275,,,,,,
45450,TEXAS                    ,EASTLAND,23,-35,"1,191",256,-509,,,,,,
45451,TEXAS                    ,ECTOR,"-2,829","1,545","1,686","7,113","-9,047",,,,,,
45460,TEXAS                    ,EDWARDS,-83,-31,0,0,-18,,,,,,
45470,TEXAS                    ,ELLIS,"-5,456","-3,032",-672,"-2,110","-1,147",,,,,,
45480,TEXAS                    ,EL PASO,"-30,071","-22,629","-12,294","-11,195","-9,659",,,,,,
45490,TEXAS                    ,ERATH,-502,222,"1,402",849,"-1,792",,,,,,
45500,TEXAS                    ,FALLS,-884,"-1,605",863,"-1,103","-2,280",,,,,,
45510,TEXAS                    ,FANNIN,"4,176","1,983","7,090","4,137","1,883",,,,,,
45511,TEXAS                    ,FAYETTE,-568,491,"1,629",418,"-1,591",,,,,,
45520,TEXAS                    ,FISHER,74,36,159,17,0,,,,,,
45521,TEXAS                    ,FLOYD,767,-11,46,15,15,,,,,,
45522,TEXAS                    ,FOARD,320,-42,0,0,-65,,,,,,
45530,TEXAS                    ,FORT BEND,-56,"4,636","5,616","3,756","-2,655",,,,,,
45531,TEXAS                    ,FRANKLIN,-116,50,"3,210",486,292,,,,,,
45540,TEXAS                    ,FREESTONE,-230,148,"2,647","1,674",-435,,,,,,
45541,TEXAS                    ,FRIO,48,410,108,-82,-306,,,,,,
45542,TEXAS                    ,GAINES,-19,-5,61,682,52,,,,,,
45550,TEXAS                    ,GALVESTON,679,"4,853","9,077","6,174","-3,588",,,,,,
45551,TEXAS                    ,GARZA,109,359,429,932,384,,,,,,
45552,TEXAS                    ,GILLESPIE,-675,-50,919,326,-735,,,,,,
45560,TEXAS                    ,GLASSCOCK,0,0,0,0,0,,,,,,
45561,TEXAS                    ,GOLIAD,"2,612","1,133",758,934,418,,,,,,
45562,TEXAS                    ,GONZALES,107,717,490,394,"-1,171",,,,,,
45563,TEXAS                    ,GRAY,-776,"-1,376",158,-42,"-2,755",,,,,,
45564,TEXAS                    ,GRAYSON,"18,589","-6,030","67,563","46,973","51,846",,,,,,
45570,TEXAS                    ,GREGG,"18,161","56,232","72,344","53,951","34,462",,,,,,
45580,TEXAS                    ,GRIMES,143,924,226,513,"-1,673",,,,,,
45581,TEXAS                    ,GUADALUPE,"3,122","2,148",308,"-4,502","-3,845",,,,,,
45582,TEXAS                    ,HALE,-443,363,961,"1,157",-900,,,,,,
45583,TEXAS                    ,HALL,-24,-1,0,0,0,,,,,,
45590,TEXAS                    ,HAMILTON,202,64,431,110,-429,,,,,,
45591,TEXAS                    ,HANSFORD,0,0,180,0,-256,,,,,,
45592,TEXAS                    ,HARDEMAN,-8,"1,860",295,14,"-1,032",,,,,,
45600,TEXAS                    ,HARDIN,"1,186","3,356","4,791","3,041","-1,434",,,,,,
45610,TEXAS                    ,HARRIS,"2,848","64,723","91,792","71,364","-35,435",,,,,,
45620,TEXAS                    ,HARRISON,811,"8,958","12,821","2,630","2,396",,,,,,
45621,TEXAS                    ,HARTLEY,0,0,0,0,0,,,,,,
45630,TEXAS                    ,HASKELL,0,632,716,40,-450,,,,,,
45631,TEXAS                    ,HAYS,"1,209",717,"2,547","2,235",11,,,,,,
45632,TEXAS                    ,HEMPHILL,-70,0,0,-140,0,,,,,,
45640,TEXAS                    ,HENDERSON,"-5,663","-1,469","5,010","4,665",665,,,,,,
45650,TEXAS                    ,HIDALGO,"-98,786","-70,135","-66,432","-79,258","-70,289",,,,,,
45651,TEXAS                    ,HILL,"-2,443","-1,048",747,-230,"-2,003",,,,,,
45652,TEXAS                    ,HOCKLEY,"1,267",708,"1,164","1,149",573,,,,,,
45653,TEXAS                    ,HOOD,"-1,759",-178,"3,583",-512,"-1,637",,,,,,
45654,TEXAS                    ,HOPKINS,"-1,033",-225,"2,487","1,147",-759,,,,,,
45660,TEXAS                    ,HOUSTON,-589,403,"2,318",-419,-878,,,,,,
45661,TEXAS                    ,HOWARD,134,488,"1,911",328,"-1,856",,,,,,
45662,TEXAS                    ,HUDSPETH,0,0,0,0,-15,,,,,,
45670,TEXAS                    ,HUNT,"-2,822","-2,887","-1,964","-1,145",-839,,,,,,
45671,TEXAS                    ,HUTCHINSON,-630,-26,39,"-2,153","-1,010",,,,,,
45672,TEXAS                    ,IRION,-574,-6,0,-254,-593,,,,,,
45680,TEXAS                    ,JACK,-28,-159,129,379,0,,,,,,
45681,TEXAS                    ,JACKSON,645,"1,194","2,927",811,-385,,,,,,
45690,TEXAS                    ,JASPER,-899,596,"1,989",964,"-1,182",,,,,,
45691,TEXAS                    ,JEFF DAVIS,0,15,"1,424",450,-215,,,,,,
45700,TEXAS                    ,JEFFERSON,"7,362","12,697","22,772","12,151","-14,469",,,,,,
45710,TEXAS                    ,JIM HOGG,-73,-110,-35,-40,-50,,,,,,
45711,TEXAS                    ,JIM WELLS,"-1,832",90,"1,612",-668,"-3,128",,,,,,
45720,TEXAS                    ,JOHNSON,"-8,826","-11,132","3,523","4,246",274,,,,,,
45721,TEXAS                    ,JONES,"1,287","1,048",934,738,-339,,,,,,
45722,TEXAS                    ,KARNES,38,199,315,515,-1,,,,,,
45730,TEXAS                    ,KAUFMAN,"-4,523","-3,889","-1,192","1,071",-981,,,,,,
45731,TEXAS                    ,KENDALL,638,166,-116,-383,-407,,,,,,
45732,TEXAS                    ,KENEDY,0,0,0,0,0,,,,,,
45733,TEXAS                    ,KENT,0,0,0,36,0,,,,,,
45734,TEXAS                    ,KERR,"-1,647",488,"2,568",892,"-1,935",,,,,,
45740,TEXAS                    ,KIMBLE,-32,-79,105,58,-129,,,,,,
45741,TEXAS                    ,KING,83,0,0,0,0,,,,,,
45742,TEXAS                    ,KINNEY,-310,481,220,-55,-41,,,,,,
