HHA Wage Indices by Fiscal Year,,,,,,,,,,
County code,State,County name,CBSA 2014,HHA Wage 2008,HHA Wage 2009,HHA Wage 2010,HHA Wage 2011,HHA Wage 2012,HHA Wage 2013,HHA Wage 2014
43640,SD,WALWORTH,NA,0.8549,0.8603,0.851,0.8536,0.83,0.8142,0.8199
43670,SD,YANKTON,NA,0.8549,0.8603,0.851,0.8536,0.83,0.8142,0.8199
43680,SD,ZIEBACH,NA,0.8549,0.8603,0.851,0.8536,0.83,0.8142,0.8199
43999,SD,STATEWIDE,NA,0.8549,0.8603,0.851,0.8536,0.83,n/a ,0.8199
44000,TN,ANDERSON,28940,0.8036,0.7881,0.7881,0.7842,0.7838,0.7587,0.7484
44010,TN,BEDFORD,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44020,TN,BENTON,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44030,TN,BLEDSOE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44040,TN,BLOUNT,28940,0.8036,0.7881,0.7881,0.7842,0.7838,0.7587,0.7484
44050,TN,BRADLEY,17420,0.8052,0.801,0.7564,0.7731,0.7674,0.7609,0.7528
44060,TN,CAMPBELL,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44070,TN,CANNON,34980,0.9689,0.9504,0.9689,0.9457,0.934,0.9080,0.9174
44080,TN,CARROLL,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44090,TN,CARTER,27740,0.7677,0.7971,0.7722,0.8105,0.7796,0.7375,0.7257
44100,TN,CHEATHAM,34980,0.9689,0.9504,0.9689,0.9457,0.934,0.9080,0.9174
44110,TN,CHESTER,27180,0.8676,0.8523,0.8581,0.8404,0.8149,0.7852,0.772
44120,TN,CLAIBORNE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44130,TN,CLAY,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44140,TN,COCKE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44150,TN,COFFEE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44160,TN,CROCKETT,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44170,TN,CUMBERLAND,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44180,TN,DAVIDSON,34980,0.9689,0.9504,0.9689,0.9457,0.934,0.9080,0.9174
44190,TN,DECATUR,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44200,TN,DE KALB,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44210,TN,DICKSON,34980,0.9689,0.9504,0.9689,0.9457,0.934,0.9080,0.9174
44220,TN,DYER,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44230,TN,FAYETTE,32820,0.925,0.9232,0.9268,0.9268,0.9275,0.9048,0.9075
44240,TN,FENTRESS,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44250,TN,FRANKLIN,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44260,TN,GIBSON,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44270,TN,GILES,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44280,TN,GRAINGER,34100,0.7388,0.7254,0.7201,0.7041,0.7031,0.6718,0.6884
44290,TN,GREENE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44300,TN,GRUNDY,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44310,TN,HAMBLEN,34100,0.7388,0.7254,0.7201,0.7041,0.7031,0.6718,0.6884
44320,TN,HAMILTON,16860,0.8994,0.8878,0.8831,0.8829,0.874,0.8740,0.8499
44330,TN,HANCOCK,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44340,TN,HARDEMAN,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44350,TN,HARDIN,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44360,TN,HAWKINS,28700,0.7658,0.7743,0.7999,0.7588,0.7399,0.7341,0.7223
44370,TN,HAYWOOD,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44380,TN,HENDERSON,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44390,TN,HENRY,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44400,TN,HICKMAN,34980,0.9689,0.9504,0.9689,0.9457,0.934,0.9080,0.9174
44410,TN,HOUSTON,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44420,TN,HUMPHREYS,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44430,TN,JACKSON,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44440,TN,JEFFERSON,34100,0.7388,0.7254,0.7201,0.7041,0.7031,0.6718,0.6884
44450,TN,JOHNSON,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44460,TN,KNOX,28940,0.8036,0.7881,0.7881,0.7842,0.7838,0.7587,0.7484
44470,TN,LAKE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44480,TN,LAUDERDALE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44490,TN,LAWRENCE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44500,TN,LEWIS,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44510,TN,LINCOLN,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44520,TN,LOUDON,28940,0.8036,0.7881,0.7881,0.7842,0.7838,0.7587,0.7484
44530,TN,MC MINN,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44540,TN,MC NAIRY,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44550,TN,MACON,34980,0.9689,0.9504,0.9689,0.9457,0.934,0.9080,0.9174
44560,TN,MADISON,27180,0.8676,0.8523,0.8581,0.8404,0.8149,0.7852,0.772
44570,TN,MARION,16860,0.8994,0.8878,0.8831,0.8829,0.874,0.8740,0.8499
44580,TN,MARSHALL,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44590,TN,MAURY,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44600,TN,MEIGS,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44610,TN,MONROE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44620,TN,MONTGOMERY,17300,0.8251,0.8298,0.798,0.7888,0.8193,0.8100,0.7376
44630,TN,MOORE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44640,TN,MORGAN,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44650,TN,OBION,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44660,TN,OVERTON,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44670,TN,PERRY,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44680,TN,PICKETT,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44690,TN,POLK,17420,0.8052,0.801,0.7564,0.7731,0.7674,0.7609,0.7528
44700,TN,PUTNAM,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44710,TN,RHEA,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44720,TN,ROANE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44730,TN,ROBERTSON,34980,0.9689,0.9504,0.9689,0.9457,0.934,0.9080,0.9174
44740,TN,RUTHERFORD,34980,0.9689,0.9504,0.9689,0.9457,0.934,0.9080,0.9174
44750,TN,SCOTT,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44760,TN,SEQUATCHIE,16860,0.8994,0.8878,0.8831,0.8829,0.874,0.8740,0.8499
44770,TN,SEVIER,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44780,TN,SHELBY,32820,0.925,0.9232,0.9268,0.9268,0.9275,0.9048,0.9075
44790,TN,SMITH,34980,0.9689,0.9504,0.9689,0.9457,0.934,0.9080,0.9174
44800,TN,STEWART,17300,0.8251,0.8298,0.798,0.7888,0.8193,0.8100,0.7376
44810,TN,SULLIVAN,28700,0.7658,0.7743,0.7999,0.7588,0.7399,0.7341,0.7223
44820,TN,SUMNER,34980,0.9689,0.9504,0.9689,0.9457,0.934,0.9080,0.9174
44830,TN,TIPTON,32820,0.925,0.9232,0.9268,0.9268,0.9275,0.9048,0.9075
44840,TN,TROUSDALE,34980,0.9689,0.9504,0.9689,0.9457,0.934,0.9080,0.9174
44850,TN,UNICOI,27740,0.7677,0.7971,0.7722,0.8105,0.7796,0.7375,0.7257
44860,TN,UNION,28940,0.8036,0.7881,0.7881,0.7842,0.7838,0.7587,0.7484
44870,TN,VAN BUREN,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44880,TN,WARREN,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44890,TN,WASHINGTON,27740,0.7677,0.7971,0.7722,0.8105,0.7796,0.7375,0.7257
44900,TN,WAYNE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44910,TN,WEAKLEY,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44920,TN,WHITE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458
44930,TN,WILLIAMSON,34980,0.9689,0.9504,0.9689,0.9457,0.934,0.9080,0.9174
44940,TN,WILSON,34980,0.9689,0.9504,0.9689,0.9457,0.934,0.9080,0.9174
44999,TN,STATEWIDE,NA,0.7723,0.7789,0.7808,0.7886,0.7734,n/a ,0.7458
45000,TX,ANDERSON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45010,TX,ANDREWS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45020,TX,ANGELINA,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45030,TX,ARANSAS,18580,0.8588,0.8598,0.8693,0.8585,0.8677,0.8610,0.8469
45040,TX,ARCHER,48660,0.792,0.8832,0.9197,0.9566,1.0097,0.9068,0.9578
45050,TX,ARMSTRONG,11100,0.9116,0.8927,0.8689,0.8644,0.8714,0.8525,0.8993
45060,TX,ATASCOSA,41700,0.8834,0.8856,0.8857,0.8998,0.9006,0.8956,0.8939
45070,TX,AUSTIN,26420,0.9939,0.9838,0.9841,0.9824,0.9945,0.9955,0.9945
45080,TX,BAILEY,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45090,TX,BANDERA,41700,0.8834,0.8856,0.8857,0.8998,0.9006,0.8956,0.8939
45100,TX,BASTROP,12420,0.9544,0.9536,0.9518,0.9514,0.9535,0.9754,0.9616
45110,TX,BAYLOR,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45113,TX,BEE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45120,TX,BELL,28660,0.8249,0.8765,0.8702,0.8798,0.9501,0.9122,0.8963
45130,TX,BEXAR,41700,0.8834,0.8856,0.8857,0.8998,0.9006,0.8956,0.8939
45140,TX,BLANCO,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45150,TX,BORDEN,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45160,TX,BOSQUE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45170,TX,BOWIE,45500,0.777,0.8144,0.8113,0.7748,0.7937,0.7985,0.7459
45180,TX,BRAZORIA,26420,0.9939,0.9838,0.9841,0.9824,0.9945,0.9955,0.9945
45190,TX,BRAZOS,17780,0.9358,0.9346,0.9498,0.9588,0.969,0.9605,0.9537
45200,TX,BREWSTER,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45201,TX,BRISCOE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45210,TX,BROOKS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45220,TX,BROWN,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45221,TX,BURLESON,17780,0.9358,0.9346,0.9498,0.9588,0.969,0.9605,0.9537
45222,TX,BURNET,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45223,TX,CALDWELL,12420,0.9544,0.9536,0.9518,0.9514,0.9535,0.9754,0.9616
45224,TX,CALHOUN,47020,0.8302,0.8124,0.8054,0.8219,0.8434,0.9012,0.8986
45230,TX,CALLAHAN,10180,0.7957,0.8097,0.7946,0.8003,0.8444,0.8329,0.826
45240,TX,CAMERON,15180,0.8914,0.8916,0.902,0.9173,0.9183,0.8631,0.8213
45250,TX,CAMP,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45251,TX,CARSON,11100,0.9116,0.8927,0.8689,0.8644,0.8714,0.8525,0.8993
45260,TX,CASS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45270,TX,CASTRO,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45280,TX,CHAMBERS,26420,0.9939,0.9838,0.9841,0.9824,0.9945,0.9955,0.9945
45281,TX,CHEROKEE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45290,TX,CHILDRESS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45291,TX,CLAY,48660,0.792,0.8832,0.9197,0.9566,1.0097,0.9068,0.9578
45292,TX,COCHRAN,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45300,TX,COKE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45301,TX,COLEMAN,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45310,TX,COLLIN,19124,0.9915,0.9945,0.9853,0.986,0.9844,0.9857,0.9872
45311,TX,COLLINGSWORTH,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45312,TX,COLORADO,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45320,TX,COMAL,41700,0.8834,0.8856,0.8857,0.8998,0.9006,0.8956,0.8939
45321,TX,COMANCHE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45330,TX,CONCHO,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45340,TX,COOKE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45341,TX,CORYELL,28660,0.8249,0.8765,0.8702,0.8798,0.9501,0.9122,0.8963
45350,TX,COTTLE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45360,TX,CRANE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45361,TX,CROCKETT,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45362,TX,CROSBY,31180,0.868,0.8731,0.8751,0.8847,0.8794,0.8890,0.8994
45370,TX,CULBERSON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45380,TX,DALLAM,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45390,TX,DALLAS,19124,0.9915,0.9945,0.9853,0.986,0.9844,0.9857,0.9872
45391,TX,DAWSON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45392,TX,DEAF SMITH,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45400,TX,DELTA,19124,0.9915,0.9945,0.9853,0.986,0.9844,0.9857,0.9872
45410,TX,DENTON,19124,0.9915,0.9945,0.9853,0.986,0.9844,0.9857,0.9872
45420,TX,DE WITT,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45421,TX,DICKENS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45430,TX,DIMMIT,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45431,TX,DONLEY,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45440,TX,DUVAL,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45450,TX,EASTLAND,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45451,TX,ECTOR,36220,1.0042,0.9475,0.9862,0.9436,0.9809,0.9763,0.9702
45460,TX,EDWARDS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45470,TX,ELLIS,19124,0.9915,0.9945,0.9853,0.986,0.9844,0.9857,0.9872
45480,TX,EL PASO,21340,0.8989,0.8694,0.8541,0.8475,0.8515,0.8445,0.8441
45490,TX,ERATH,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45500,TX,FALLS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45510,TX,FANNIN,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45511,TX,FAYETTE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45520,TX,FISHER,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45521,TX,FLOYD,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45522,TX,FOARD,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45530,TX,FORT BEND,26420,0.9939,0.9838,0.9841,0.9824,0.9945,0.9955,0.9945
45531,TX,FRANKLIN,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45540,TX,FREESTONE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45541,TX,FRIO,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45542,TX,GAINES,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45550,TX,GALVESTON,26420,0.9939,0.9838,0.9841,0.9824,0.9945,0.9955,0.9945
45551,TX,GARZA,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45552,TX,GILLESPIE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45560,TX,GLASSCOCK,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45561,TX,GOLIAD,47020,0.8302,0.8124,0.8054,0.8219,0.8434,0.9012,0.8986
45562,TX,GONZALES,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45563,TX,GRAY,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45564,TX,GRAYSON,43300,0.832,0.9024,0.8064,0.8279,0.8011,0.8563,0.876
45570,TX,GREGG,30980,0.8717,0.837,0.8049,0.8563,0.853,0.8569,0.8971
45580,TX,GRIMES,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45581,TX,GUADALUPE,41700,0.8834,0.8856,0.8857,0.8998,0.9006,0.8956,0.8939
45582,TX,HALE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45583,TX,HALL,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45590,TX,HAMILTON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45591,TX,HANSFORD,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45592,TX,HARDEMAN,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45600,TX,HARDIN,13140,0.8531,0.8479,0.8383,0.8488,0.8723,0.8552,0.8634
45610,TX,HARRIS,26420,0.9939,0.9838,0.9841,0.9824,0.9945,0.9955,0.9945
45620,TX,HARRISON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45621,TX,HARTLEY,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45630,TX,HASKELL,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45631,TX,HAYS,12420,0.9544,0.9536,0.9518,0.9514,0.9535,0.9754,0.9616
45632,TX,HEMPHILL,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45640,TX,HENDERSON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45650,TX,HIDALGO,32580,0.9123,0.9009,0.8852,0.8837,0.8878,0.8631,0.8429
45651,TX,HILL,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45652,TX,HOCKLEY,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45653,TX,HOOD,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45654,TX,HOPKINS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45660,TX,HOUSTON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45661,TX,HOWARD,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45662,TX,HUDSPETH,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45670,TX,HUNT,19124,0.9915,0.9945,0.9853,0.986,0.9844,0.9857,0.9872
45671,TX,HUTCHINSON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45672,TX,IRION,41660,0.8579,0.8424,0.7914,0.8303,0.8273,0.8239,0.8053
45680,TX,JACK,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45681,TX,JACKSON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45690,TX,JASPER,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45691,TX,JEFF DAVIS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45700,TX,JEFFERSON,13140,0.8531,0.8479,0.8383,0.8488,0.8723,0.8552,0.8634
45710,TX,JIM HOGG,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45711,TX,JIM WELLS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45720,TX,JOHNSON,23104,0.9693,0.9709,0.9499,0.9474,0.9525,0.9537,0.9552
45721,TX,JONES,10180,0.7957,0.8097,0.7946,0.8003,0.8444,0.8329,0.826
45722,TX,KARNES,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45730,TX,KAUFMAN,19124,0.9915,0.9945,0.9853,0.986,0.9844,0.9857,0.9872
45731,TX,KENDALL,41700,0.8834,0.8856,0.8857,0.8998,0.9006,0.8956,0.8939
45732,TX,KENEDY,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45733,TX,KENT,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45734,TX,KERR,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45740,TX,KIMBLE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45741,TX,KING,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45742,TX,KINNEY,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45743,TX,KLEBERG,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45744,TX,KNOX,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45750,TX,LAMAR,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45751,TX,LAMB,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45752,TX,LAMPASAS,28660,0.8249,0.8765,0.8702,0.8798,0.9501,0.9122,0.8963
45753,TX,LA SALLE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45754,TX,LAVACA,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45755,TX,LEE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45756,TX,LEON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45757,TX,LIBERTY,26420,0.9939,0.9838,0.9841,0.9824,0.9945,0.9955,0.9945
45758,TX,LIMESTONE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45759,TX,LIPSCOMB,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45760,TX,LIVE OAK,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45761,TX,LLANO,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45762,TX,LOVING,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45770,TX,LUBBOCK,31180,0.868,0.8731,0.8751,0.8847,0.8794,0.8890,0.8994
45771,TX,LYNN,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45772,TX,MC CULLOCH,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45780,TX,MC LENNAN,47380,0.8518,0.8596,0.8377,0.8403,0.8559,0.8477,0.8248
45781,TX,MC MULLEN,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45782,TX,MADISON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45783,TX,MARION,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45784,TX,MARTIN,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45785,TX,MASON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45790,TX,MATAGORDA,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45791,TX,MAVERICK,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45792,TX,MEDINA,41700,0.8834,0.8856,0.8857,0.8998,0.9006,0.8956,0.8939
45793,TX,MENARD,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45794,TX,MIDLAND,33260,1.0017,0.9827,0.9546,0.9711,1.0514,1.0663,1.0092
45795,TX,MILAM,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45796,TX,MILLS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45797,TX,MITCHELL,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45800,TX,MONTAGUE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45801,TX,MONTGOMERY,26420,0.9939,0.9838,0.9841,0.9824,0.9945,0.9955,0.9945
45802,TX,MOORE,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45803,TX,MORRIS,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45804,TX,MOTLEY,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45810,TX,NACOGDOCHES,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45820,TX,NAVARRO,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
45821,TX,NEWTON,NA,0.7968,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889
