"ESRD - HOSPICE - 2012 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE",,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL,PART A TOTAL,PART A REIMBURSEMENT,PART A PER CAPITA,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL,PART B PER CAPITA,
32040,NEW MEXICO               ,CURRY                  ,65,5106,78.55,5106,78.55,0,0,0,63,0,0,
32050,NEW MEXICO               ,DEBACA                 ,4,0,0,0,0,0,0,0,4,0,0,
32060,NEW MEXICO               ,DONA ANA               ,316,53293,168.65,53293,168.65,0,0,0,303,0,0,
32070,NEW MEXICO               ,EDDY                   ,69,0,0,0,0,0,0,0,67,0,0,
32080,NEW MEXICO               ,GRANT                  ,38,1001,26.34,1000,26.32,0,0,0,37,0,0,
32090,NEW MEXICO               ,GUADALUPE              ,10,0,0,0,0,0,0,0,8,0,0,
32100,NEW MEXICO               ,HARDING                ,1,0,0,0,0,0,0,0,1,0,0,
32110,NEW MEXICO               ,HIDALGO                ,3,0,0,0,0,0,0,0,3,0,0,
32120,NEW MEXICO               ,LEA                    ,100,34173,341.73,34172,341.72,0,0,0,98,0,0,
32130,NEW MEXICO               ,LINCOLN                ,18,0,0,0,0,0,0,0,18,0,0,
32131,NEW MEXICO               ,LOS ALAMOS             ,7,0,0,0,0,0,0,0,7,0,0,
32140,NEW MEXICO               ,LUNA                   ,39,4861,124.64,4862,124.67,0,0,0,39,0,0,
32150,NEW MEXICO               ,MCKINLEY               ,307,18951,61.73,18951,61.73,0,0,0,296,0,0,
32160,NEW MEXICO               ,MORA                   ,8,0,0,0,0,0,0,0,8,0,0,
32170,NEW MEXICO               ,OTERO                  ,50,12642,252.84,12642,252.84,0,0,0,46,0,0,
32180,NEW MEXICO               ,QUAY                   ,5,0,0,0,0,0,0,0,5,0,0,
32190,NEW MEXICO               ,RIO ARRIBA             ,71,0,0,0,0,0,0,0,69,0,0,
32200,NEW MEXICO               ,ROOSEVELT              ,24,0,0,0,0,0,0,0,25,0,0,
32210,NEW MEXICO               ,SANDOVAL               ,148,12985,87.74,12985,87.74,0,0,0,143,0,0,
32220,NEW MEXICO               ,SAN JUAN               ,292,1033,3.54,1033,3.54,0,0,0,283,0,0,
32230,NEW MEXICO               ,SAN MIGUEL             ,38,3316,87.26,3315,87.24,0,0,0,36,0,0,
32240,NEW MEXICO               ,SANTA FE               ,109,15399,141.28,15399,141.28,0,0,0,104,0,0,
32250,NEW MEXICO               ,SIERRA                 ,18,1287,71.5,1287,71.5,0,0,0,18,0,0,
32260,NEW MEXICO               ,SOCORRO                ,17,0,0,0,0,0,0,0,16,0,0,
32270,NEW MEXICO               ,TAOS                   ,44,2297,52.2,2297,52.2,0,0,0,44,0,0,
32280,NEW MEXICO               ,TORRANCE               ,9,0,0,0,0,0,0,0,8,0,0,
32290,NEW MEXICO               ,UNION                  ,7,0,0,0,0,0,0,0,7,0,0,
32300,NEW MEXICO               ,VALENCIA               ,88,3681,41.83,3681,41.83,0,0,0,86,0,0,
33000,NEW YORK                 ,ALBANY                 ,316,17160,54.3,17159,54.3,0,0,0,292,0,0,
33010,NEW YORK                 ,ALLEGANY               ,28,0,0,0,0,0,0,0,28,0,0,
33020,NEW YORK                 ,BRONX                  ,2013,381014,189.28,381014,189.28,0,0,0,1843,0,0,
33030,NEW YORK                 ,BROOME                 ,235,31740,135.06,31740,135.06,0,0,0,224,0,0,
33040,NEW YORK                 ,CATTARAUGUS            ,82,17592,214.54,17592,214.54,0,0,0,76,0,0,
33050,NEW YORK                 ,CAYUGA                 ,87,5002,57.49,5001,57.48,0,0,0,83,0,0,
33060,NEW YORK                 ,CHAUTAUQUA             ,152,947,6.23,947,6.23,0,0,0,143,0,0,
33070,NEW YORK                 ,CHEMUNG                ,121,62359,515.36,62359,515.36,0,0,0,115,0,0,
33080,NEW YORK                 ,CHENANGO               ,38,21764,572.74,21765,572.76,0,0,0,37,0,0,
33090,NEW YORK                 ,CLINTON                ,101,15276,151.25,15276,151.25,0,0,0,97,0,0,
33200,NEW YORK                 ,COLUMBIA               ,73,12730,174.38,12730,174.38,0,0,0,69,0,0,
33210,NEW YORK                 ,CORTLAND               ,43,1081,25.14,1081,25.14,0,0,0,41,0,0,
33220,NEW YORK                 ,DELAWARE               ,44,7529,171.11,7529,171.11,0,0,0,42,0,0,
33230,NEW YORK                 ,DUTCHESS               ,310,8478,27.35,8477,27.35,0,0,0,291,0,0,
33240,NEW YORK                 ,ERIE                   ,927,94505,101.95,94505,101.95,0,0,0,855,0,0,
33260,NEW YORK                 ,ESSEX                  ,64,3120,48.75,3121,48.77,0,0,0,62,0,0,
33270,NEW YORK                 ,FRANKLIN               ,66,0,0,0,0,0,0,0,64,0,0,
33280,NEW YORK                 ,FULTON                 ,40,540,13.5,541,13.53,0,0,0,39,0,0,
33290,NEW YORK                 ,GENESEE                ,58,13911,239.84,13910,239.83,0,0,0,56,0,0,
33300,NEW YORK                 ,GREENE                 ,58,2425,41.81,2425,41.81,0,0,0,57,0,0,
33310,NEW YORK                 ,HAMILTON               ,4,0,0,0,0,0,0,0,4,0,0,
33320,NEW YORK                 ,HERKIMER               ,58,0,0,0,0,0,0,0,56,0,0,
33330,NEW YORK                 ,JEFFERSON              ,126,6124,48.6,6123,48.6,0,0,0,121,0,0,
33331,NEW YORK                 ,KINGS                  ,3303,268190,81.2,268190,81.2,0,0,0,3014,0,0,
33340,NEW YORK                 ,LEWIS                  ,28,4015,143.39,4015,143.39,0,0,0,28,0,0,
33350,NEW YORK                 ,LIVINGSTON             ,41,980,23.9,980,23.9,0,0,0,39,0,0,
33360,NEW YORK                 ,MADISON                ,74,1691,22.85,1690,22.84,0,0,0,70,0,0,
33370,NEW YORK                 ,MONROE                 ,803,153712,191.42,153712,191.42,0,0,0,757,0,0,
33380,NEW YORK                 ,MONTGOMERY             ,61,21416,351.08,21416,351.08,0,0,0,58,0,0,
33400,NEW YORK                 ,NASSAU                 ,1577,169352,107.39,169352,107.39,0,0,0,1462,0,0,
33420,NEW YORK                 ,NEW YORK               ,1746,154612,88.55,154612,88.55,0,0,0,1569,0,0,
33500,NEW YORK                 ,NIAGARA                ,232,40899,176.29,40898,176.28,0,0,0,214,0,0,
33510,NEW YORK                 ,ONEIDA                 ,303,0,0,0,0,0,0,0,294,0,0,
33520,NEW YORK                 ,ONONDAGA               ,601,66940,111.38,66939,111.38,0,0,0,570,0,0,
33530,NEW YORK                 ,ONTARIO                ,79,8818,111.62,8817,111.61,0,0,0,72,0,0,
33540,NEW YORK                 ,ORANGE                 ,413,58316,141.2,58317,141.2,0,0,0,396,0,0,
33550,NEW YORK                 ,ORLEANS                ,29,2498,86.14,2497,86.1,0,0,0,28,0,0,
33560,NEW YORK                 ,OSWEGO                 ,125,0,0,0,0,0,0,0,119,0,0,
33570,NEW YORK                 ,OTSEGO                 ,70,21173,302.47,21173,302.47,0,0,0,63,0,0,
33580,NEW YORK                 ,PUTNAM                 ,69,6784,98.32,6784,98.32,0,0,0,67,0,0,
33590,NEW YORK                 ,QUEENS                 ,2619,244231,93.25,244231,93.25,0,0,0,2390,0,0,
33600,NEW YORK                 ,RENSSELAER             ,166,34581,208.32,34581,208.32,0,0,0,157,0,0,
33610,NEW YORK                 ,RICHMOND               ,511,58593,114.66,58593,114.66,0,0,0,476,0,0,
33620,NEW YORK                 ,ROCKLAND               ,345,6704,19.43,6704,19.43,0,0,0,321,0,0,
33630,NEW YORK                 ,ST  LAWRENCE           ,132,34676,262.7,34675,262.69,0,0,0,129,0,0,
33640,NEW YORK                 ,SARATOGA               ,173,26415,152.69,26414,152.68,0,0,0,163,0,0,
33650,NEW YORK                 ,SCHENECTADY            ,191,9966,52.18,9966,52.18,0,0,0,182,0,0,
33660,NEW YORK                 ,SCHOHARIE              ,42,13996,333.24,13995,333.21,0,0,0,39,0,0,
33670,NEW YORK                 ,SCHUYLER               ,11,0,0,0,0,0,0,0,11,0,0,
33680,NEW YORK                 ,SENECA                 ,24,0,0,0,0,0,0,0,22,0,0,
33690,NEW YORK                 ,STEUBEN                ,100,2045,20.45,2045,20.45,0,0,0,92,0,0,
33700,NEW YORK                 ,SUFFOLK                ,1628,142049,87.25,142049,87.25,0,0,0,1526,0,0,
33710,NEW YORK                 ,SULLIVAN               ,84,406,4.83,405,4.82,0,0,0,82,0,0,
33720,NEW YORK                 ,TIOGA                  ,46,5214,113.35,5214,113.35,0,0,0,43,0,0,
33730,NEW YORK                 ,TOMPKINS               ,49,680,13.88,679,13.86,0,0,0,48,0,0,
33740,NEW YORK                 ,ULSTER                 ,165,31123,188.62,31122,188.62,0,0,0,160,0,0,
33750,NEW YORK                 ,WARREN                 ,80,0,0,0,0,0,0,0,78,0,0,
33760,NEW YORK                 ,WASHINGTON             ,63,2773,44.02,2773,44.02,0,0,0,59,0,0,
33770,NEW YORK                 ,WAYNE                  ,96,0,0,0,0,0,0,0,92,0,0,
33800,NEW YORK                 ,WESTCHESTER            ,1168,75753,64.86,75752,64.86,0,0,0,1100,0,0,
33900,NEW YORK                 ,WYOMING                ,28,0,0,0,0,0,0,0,27,0,0,
33910,NEW YORK                 ,YATES                  ,15,0,0,0,0,0,0,0,13,0,0,
34000,NORTH CAROLINA           ,ALAMANCE               ,268,43402,161.95,43402,161.95,0,0,0,261,0,0,
34010,NORTH CAROLINA           ,ALEXANDER              ,38,0,0,0,0,0,0,0,38,0,0,
34020,NORTH CAROLINA           ,ALLEGHANY              ,10,58220,5822,58221,5822.1,0,0,0,10,0,0,
34030,NORTH CAROLINA           ,ANSON                  ,85,34735,408.65,34734,408.64,0,0,0,84,0,0,
34040,NORTH CAROLINA           ,ASHE                   ,22,3152,143.27,3152,143.27,0,0,0,22,0,0,
34050,NORTH CAROLINA           ,AVERY                  ,15,0,0,0,0,0,0,0,15,0,0,
34060,NORTH CAROLINA           ,BEAUFORT               ,115,17741,154.27,17742,154.28,0,0,0,114,0,0,
34070,NORTH CAROLINA           ,BERTIE                 ,65,0,0,0,0,0,0,0,64,0,0,
34080,NORTH CAROLINA           ,BLADEN                 ,99,35075,354.29,35074,354.28,0,0,0,98,0,0,
34090,NORTH CAROLINA           ,BRUNSWICK              ,130,20302,156.17,20301,156.16,0,0,0,127,0,0,
34100,NORTH CAROLINA           ,BUNCOMBE               ,265,9301,35.1,9301,35.1,0,0,0,252,0,0,
34110,NORTH CAROLINA           ,BURKE                  ,111,59732,538.13,59732,538.13,0,0,0,108,0,0,
34120,NORTH CAROLINA           ,CABARRUS               ,203,53224,262.19,53223,262.18,0,0,0,198,0,0,
34130,NORTH CAROLINA           ,CALDWELL               ,108,58078,537.76,58078,537.76,0,0,0,107,0,0,
34140,NORTH CAROLINA           ,CAMDEN                 ,23,822,35.74,823,35.78,0,0,0,22,0,0,
34150,NORTH CAROLINA           ,CARTERET               ,69,11420,165.51,11419,165.49,0,0,0,67,0,0,
34160,NORTH CAROLINA           ,CASWELL                ,41,3837,93.59,3838,93.61,0,0,0,40,0,0,
34170,NORTH CAROLINA           ,CATAWBA                ,221,78260,354.12,78261,354.12,0,0,0,213,0,0,
34180,NORTH CAROLINA           ,CHATHAM                ,70,21296,304.23,21295,304.21,0,0,0,69,0,0,
34190,NORTH CAROLINA           ,CHEROKEE               ,31,0,0,0,0,0,0,0,30,0,0,
34200,NORTH CAROLINA           ,CHOWAN                 ,36,2056,57.11,2056,57.11,0,0,0,36,0,0,
34210,NORTH CAROLINA           ,CLAY                   ,10,0,0,0,0,0,0,0,10,0,0,
34220,NORTH CAROLINA           ,CLEVELAND              ,251,47278,188.36,47278,188.36,0,0,0,248,0,0,
34230,NORTH CAROLINA           ,COLUMBUS               ,152,18301,120.4,18300,120.39,0,0,0,149,0,0,
34240,NORTH CAROLINA           ,CRAVEN                 ,207,8772,42.38,8772,42.38,0,0,0,202,0,0,
34250,NORTH CAROLINA           ,CUMBERLAND             ,587,156042,265.83,156042,265.83,0,0,0,558,0,0,
34251,NORTH CAROLINA           ,CURRITUCK              ,20,2153,107.65,2152,107.6,0,0,0,18,0,0,
34270,NORTH CAROLINA           ,DARE                   ,38,0,0,0,0,0,0,0,36,0,0,
34280,NORTH CAROLINA           ,DAVIDSON               ,180,49363,274.24,49363,274.24,0,0,0,177,0,0,
34290,NORTH CAROLINA           ,DAVIE                  ,38,20304,534.32,20304,534.32,0,0,0,36,0,0,
34300,NORTH CAROLINA           ,DUPLIN                 ,136,36035,264.96,36035,264.96,0,0,0,132,0,0,
34310,NORTH CAROLINA           ,DURHAM                 ,518,138744,267.85,138744,267.85,0,0,0,491,0,0,
34320,NORTH CAROLINA           ,EDGECOMBE              ,149,8259,55.43,8260,55.44,0,0,0,147,0,0,
34330,NORTH CAROLINA           ,FORSYTH                ,554,232626,419.9,232625,419.9,0,0,0,534,0,0,
34340,NORTH CAROLINA           ,FRANKLIN               ,115,6073,52.81,6073,52.81,0,0,0,115,0,0,
34350,NORTH CAROLINA           ,GASTON                 ,290,72429,249.76,72429,249.76,0,0,0,283,0,0,
34360,NORTH CAROLINA           ,GATES                  ,30,0,0,0,0,0,0,0,29,0,0,
34370,NORTH CAROLINA           ,GRAHAM                 ,11,686,62.36,686,62.36,0,0,0,11,0,0,
34380,NORTH CAROLINA           ,GRANVILLE              ,129,3020,23.41,3020,23.41,0,0,0,123,0,0,
34390,NORTH CAROLINA           ,GREENE                 ,53,0,0,0,0,0,0,0,53,0,0,
34400,NORTH CAROLINA           ,GUILFORD               ,799,147144,184.16,147144,184.16,0,0,0,775,0,0,
34410,NORTH CAROLINA           ,HALIFAX                ,249,18785,75.44,18785,75.44,0,0,0,245,0,0,
34420,NORTH CAROLINA           ,HARNETT                ,135,74379,550.96,74379,550.96,0,0,0,131,0,0,
34430,NORTH CAROLINA           ,HAYWOOD                ,74,13249,179.04,13249,179.04,0,0,0,72,0,0,
34440,NORTH CAROLINA           ,HENDERSON              ,85,13680,160.94,13681,160.95,0,0,0,84,0,0,
34450,NORTH CAROLINA           ,HERTFORD               ,101,0,0,0,0,0,0,0,99,0,0,
34460,NORTH CAROLINA           ,HOKE                   ,90,295,3.28,295,3.28,0,0,0,90,0,0,
34470,NORTH CAROLINA           ,HYDE                   ,9,0,0,0,0,0,0,0,9,0,0,
34480,NORTH CAROLINA           ,IREDELL                ,228,71547,313.8,71547,313.8,0,0,0,222,0,0,
34490,NORTH CAROLINA           ,JACKSON                ,38,4554,119.84,4554,119.84,0,0,0,36,0,0,
34500,NORTH CAROLINA           ,JOHNSTON               ,215,48322,224.75,48322,224.75,0,0,0,208,0,0,
34510,NORTH CAROLINA           ,JONES                  ,31,14160,456.77,14161,456.81,0,0,0,30,0,0,
34520,NORTH CAROLINA           ,LEE                    ,142,42876,301.94,42875,301.94,0,0,0,139,0,0,
34530,NORTH CAROLINA           ,LENOIR                 ,199,9987,50.19,9987,50.19,0,0,0,196,0,0,
34540,NORTH CAROLINA           ,LINCOLN                ,93,3349,36.01,3349,36.01,0,0,0,90,0,0,
34550,NORTH CAROLINA           ,MCDOWELL               ,46,44906,976.22,44906,976.22,0,0,0,45,0,0,
34560,NORTH CAROLINA           ,MACON                  ,43,15541,361.42,15542,361.44,0,0,0,42,0,0,
34570,NORTH CAROLINA           ,MADISON                ,18,7688,427.11,7688,427.11,0,0,0,17,0,0,
34580,NORTH CAROLINA           ,MARTIN                 ,101,1227,12.15,1228,12.16,0,0,0,98,0,0,
34590,NORTH CAROLINA           ,MECKLENBURG            ,1391,201056,144.54,201056,144.54,0,0,0,1328,0,0,
34600,NORTH CAROLINA           ,MITCHELL               ,12,0,0,0,0,0,0,0,11,0,0,
34610,NORTH CAROLINA           ,MONTGOMERY             ,68,30563,449.46,30563,449.46,0,0,0,65,0,0,
34620,NORTH CAROLINA           ,MOORE                  ,180,69492,386.07,69492,386.07,0,0,0,174,0,0,
34630,NORTH CAROLINA           ,NASH                   ,293,7216,24.63,7215,24.62,0,0,0,282,0,0,
34640,NORTH CAROLINA           ,NEW HANOVER            ,247,9804,39.69,9804,39.69,0,0,0,240,0,0,
34650,NORTH CAROLINA           ,NORTHAMPTON            ,78,8112,104,8112,104,0,0,0,77,0,0,
34660,NORTH CAROLINA           ,ONSLOW                 ,162,78013,481.56,78013,481.56,0,0,0,159,0,0,
34670,NORTH CAROLINA           ,ORANGE                 ,116,2688,23.17,2688,23.17,0,0,0,109,0,0,
34680,NORTH CAROLINA           ,PAMLICO                ,21,5757,274.14,5756,274.1,0,0,0,20,0,0,
34690,NORTH CAROLINA           ,PASQUOTANK             ,104,689,6.63,689,6.63,0,0,0,102,0,0,
34700,NORTH CAROLINA           ,PENDER                 ,111,58025,522.75,58026,522.76,0,0,0,110,0,0,
34710,NORTH CAROLINA           ,PERQUIMANS             ,27,0,0,0,0,0,0,0,25,0,0,
34720,NORTH CAROLINA           ,PERSON                 ,81,6756,83.41,6756,83.41,0,0,0,78,0,0,
34730,NORTH CAROLINA           ,PITT                   ,356,41938,117.8,41939,117.81,0,0,0,347,0,0,
34740,NORTH CAROLINA           ,POLK                   ,19,6702,352.74,6702,352.74,0,0,0,19,0,0,
34750,NORTH CAROLINA           ,RANDOLPH               ,166,38344,230.99,38344,230.99,0,0,0,160,0,0,
34760,NORTH CAROLINA           ,RICHMOND               ,131,37419,285.64,37419,285.64,0,0,0,129,0,0,
34770,NORTH CAROLINA           ,ROBESON                ,381,99669,261.6,99669,261.6,0,0,0,371,0,0,
34780,NORTH CAROLINA           ,ROCKINGHAM             ,185,32886,177.76,32886,177.76,0,0,0,181,0,0,
34790,NORTH CAROLINA           ,ROWAN                  ,169,20002,118.36,20002,118.36,0,0,0,161,0,0,
34800,NORTH CAROLINA           ,RUTHERFORD             ,118,8761,74.25,8761,74.25,0,0,0,116,0,0,
34810,NORTH CAROLINA           ,SAMPSON                ,150,61633,410.89,61633,410.89,0,0,0,148,0,0,
34820,NORTH CAROLINA           ,SCOTLAND               ,118,27027,229.04,27027,229.04,0,0,0,117,0,0,
34830,NORTH CAROLINA           ,STANLY                 ,78,13159,168.71,13159,168.71,0,0,0,78,0,0,
34840,NORTH CAROLINA           ,STOKES                 ,36,36617,1017.14,36617,1017.14,0,0,0,36,0,0,
34850,NORTH CAROLINA           ,SURRY                  ,105,110026,1047.87,110026,1047.87,0,0,0,102,0,0,
34860,NORTH CAROLINA           ,SWAIN                  ,57,0,0,0,0,0,0,0,56,0,0,
34870,NORTH CAROLINA           ,TRANSYLVANIA           ,27,28031,1038.19,28031,1038.19,0,0,0,26,0,0,
34880,NORTH CAROLINA           ,TYRRELL                ,7,0,0,0,0,0,0,0,7,0,0,
34890,NORTH CAROLINA           ,UNION                  ,187,20748,110.95,20748,110.95,0,0,0,183,0,0,
34900,NORTH CAROLINA           ,VANCE                  ,165,5186,31.43,5186,31.43,0,0,0,162,0,0,
34910,NORTH CAROLINA           ,WAKE                   ,1014,51851,51.14,51852,51.14,0,0,0,963,0,0,
34920,NORTH CAROLINA           ,WARREN                 ,69,0,0,0,0,0,0,0,66,0,0,
34930,NORTH CAROLINA           ,WASHINGTON             ,35,0,0,0,0,0,0,0,34,0,0,
34940,NORTH CAROLINA           ,WATAUGA                ,32,274,8.56,274,8.56,0,0,0,32,0,0,
34950,NORTH CAROLINA           ,WAYNE                  ,267,27375,102.53,27374,102.52,0,0,0,263,0,0,
34960,NORTH CAROLINA           ,WILKES                 ,84,5772,68.71,5772,68.71,0,0,0,83,0,0,
34970,NORTH CAROLINA           ,WILSON                 ,232,0,0,0,0,0,0,0,226,0,0,
34980,NORTH CAROLINA           ,YADKIN                 ,44,0,0,0,0,0,0,0,42,0,0,
34981,NORTH CAROLINA           ,YANCEY                 ,21,0,0,0,0,0,0,0,19,0,0,
35000,NORTH DAKOTA             ,ADAMS                  ,2,0,0,0,0,0,0,0,2,0,0,
35010,NORTH DAKOTA             ,BARNES                 ,14,6750,482.14,6750,482.14,0,0,0,11,0,0,
35020,NORTH DAKOTA             ,BENSON                 ,12,0,0,0,0,0,0,0,10,0,0,
35030,NORTH DAKOTA             ,BILLINGS               ,1,0,0,0,0,0,0,0,1,0,0,
35040,NORTH DAKOTA             ,BOTTINEAU              ,8,0,0,0,0,0,0,0,8,0,0,
35050,NORTH DAKOTA             ,BOWMAN                 ,1,0,0,0,0,0,0,0,1,0,0,
35060,NORTH DAKOTA             ,BURKE                  ,1,0,0,0,0,0,0,0,1,0,0,
35070,NORTH DAKOTA             ,BURLEIGH               ,86,8598,99.98,8598,99.98,0,0,0,82,0,0,
35080,NORTH DAKOTA             ,CASS                   ,137,64590,471.46,64590,471.46,0,0,0,127,0,0,
35090,NORTH DAKOTA             ,CAVALIER               ,3,0,0,0,0,0,0,0,3,0,0,
35100,NORTH DAKOTA             ,DICKEY                 ,3,0,0,0,0,0,0,0,3,0,0,
35110,NORTH DAKOTA             ,DIVIDE                 ,1,0,0,0,0,0,0,0,1,0,0,
35120,NORTH DAKOTA             ,DUNN                   ,1,0,0,0,0,0,0,0,1,0,0,
35130,NORTH DAKOTA             ,EDDY                   ,3,0,0,0,0,0,0,0,3,0,0,
35140,NORTH DAKOTA             ,EMMONS                 ,7,0,0,0,0,0,0,0,7,0,0,
35150,NORTH DAKOTA             ,FOSTER                 ,3,0,0,0,0,0,0,0,3,0,0,
35160,NORTH DAKOTA             ,GOLDEN VALLEY          ,2,0,0,0,0,0,0,0,2,0,0,
35170,NORTH DAKOTA             ,GRAND FORKS            ,70,1580,22.57,1580,22.57,0,0,0,64,0,0,
35180,NORTH DAKOTA             ,GRANT                  ,3,0,0,0,0,0,0,0,3,0,0,
35190,NORTH DAKOTA             ,GRIGGS                 ,1,0,0,0,0,0,0,0,1,0,0,
35200,NORTH DAKOTA             ,HETTINGER              ,7,0,0,0,0,0,0,0,6,0,0,
35210,NORTH DAKOTA             ,KIDDER                 ,1,0,0,0,0,0,0,0,1,0,0,
35220,NORTH DAKOTA             ,LAMOURE                ,5,0,0,0,0,0,0,0,4,0,0,
35230,NORTH DAKOTA             ,LOGAN                  ,1,0,0,0,0,0,0,0,1,0,0,
35240,NORTH DAKOTA             ,MCHENRY                ,2,0,0,0,0,0,0,0,2,0,0,
35250,NORTH DAKOTA             ,MCINTOSH               ,7,0,0,0,0,0,0,0,7,0,0,
35260,NORTH DAKOTA             ,MCKENZIE               ,6,0,0,0,0,0,0,0,4,0,0,
35270,NORTH DAKOTA             ,MCLEAN                 ,18,0,0,0,0,0,0,0,16,0,0,
35280,NORTH DAKOTA             ,MERCER                 ,7,0,0,0,0,0,0,0,7,0,0,
35290,NORTH DAKOTA             ,MORTON                 ,45,0,0,0,0,0,0,0,43,0,0,
35300,NORTH DAKOTA             ,MOUNTRAIL              ,20,0,0,0,0,0,0,0,19,0,0,
35310,NORTH DAKOTA             ,NELSON                 ,5,0,0,0,0,0,0,0,5,0,0,
35320,NORTH DAKOTA             ,OLIVER                 ,1,0,0,0,0,0,0,0,1,0,0,
35330,NORTH DAKOTA             ,PEMBINA                ,7,0,0,0,0,0,0,0,5,0,0,
35340,NORTH DAKOTA             ,PIERCE                 ,3,0,0,0,0,0,0,0,3,0,0,
35350,NORTH DAKOTA             ,RAMSEY                 ,19,0,0,0,0,0,0,0,18,0,0,
35360,NORTH DAKOTA             ,RANSOM                 ,7,0,0,0,0,0,0,0,7,0,0,
35370,NORTH DAKOTA             ,RENVILLE               ,2,0,0,0,0,0,0,0,2,0,0,
35380,NORTH DAKOTA             ,RICHLAND               ,14,1011,72.21,1011,72.21,0,0,0,13,0,0,
35390,NORTH DAKOTA             ,ROLETTE                ,26,0,0,0,0,0,0,0,21,0,0,
35400,NORTH DAKOTA             ,SARGENT                ,7,12563,1794.71,12564,1794.86,0,0,0,7,0,0,
35410,NORTH DAKOTA             ,SHERIDAN               ,2,0,0,0,0,0,0,0,2,0,0,
35420,NORTH DAKOTA             ,SIOUX                  ,15,0,0,0,0,0,0,0,15,0,0,
35430,NORTH DAKOTA             ,SLOPE                  ,1,0,0,0,0,0,0,0,1,0,0,
35440,NORTH DAKOTA             ,STARK                  ,16,516,32.25,516,32.25,0,0,0,16,0,0,
35450,NORTH DAKOTA             ,STEELE                 ,1,0,0,0,0,0,0,0,1,0,0,
35460,NORTH DAKOTA             ,STUTSMAN               ,30,0,0,0,0,0,0,0,30,0,0,
35470,NORTH DAKOTA             ,TOWNER                 ,1,0,0,0,0,0,0,0,1,0,0,
35480,NORTH DAKOTA             ,TRAILL                 ,9,0,0,0,0,0,0,0,9,0,0,
35490,NORTH DAKOTA             ,WALSH                  ,11,1674,152.18,1674,152.18,0,0,0,10,0,0,
35500,NORTH DAKOTA             ,WARD                   ,50,386,7.72,386,7.72,0,0,0,48,0,0,
35510,NORTH DAKOTA             ,WELLS                  ,4,0,0,0,0,0,0,0,4,0,0,
35520,NORTH DAKOTA             ,WILLIAMS               ,20,129,6.45,129,6.45,0,0,0,19,0,0,
36000,OHIO                     ,ADAMS                  ,24,9432,393,9432,393,0,0,0,24,0,0,
36010,OHIO                     ,ALLEN                  ,156,5890,37.76,5890,37.76,0,0,0,152,0,0,
36020,OHIO                     ,ASHLAND                ,55,8021,145.84,8020,145.82,0,0,0,51,0,0,
36030,OHIO                     ,ASHTABULA              ,171,141269,826.13,141269,826.13,0,0,0,164,0,0,
36040,OHIO                     ,ATHENS                 ,41,2650,64.63,2649,64.61,0,0,0,37,0,0,
36050,OHIO                     ,AUGLAIZE               ,55,572,10.4,572,10.4,0,0,0,52,0,0,
36060,OHIO                     ,BELMONT                ,57,3787,66.44,3787,66.44,0,0,0,54,0,0,
36070,OHIO                     ,BROWN                  ,50,5869,117.38,5869,117.38,0,0,0,48,0,0,
36080,OHIO                     ,BUTLER                 ,381,140310,368.27,140310,368.27,0,0,0,356,0,0,
36090,OHIO                     ,CARROLL                ,14,706,50.43,706,50.43,0,0,0,13,0,0,
36100,OHIO                     ,CHAMPAIGN              ,30,0,0,0,0,0,0,0,30,0,0,
36110,OHIO                     ,CLARK                  ,146,46132,315.97,46131,315.97,0,0,0,136,0,0,
36120,OHIO                     ,CLERMONT               ,156,51266,328.63,51265,328.62,0,0,0,150,0,0,
36130,OHIO                     ,CLINTON                ,41,17367,423.59,17367,423.59,0,0,0,37,0,0,
36140,OHIO                     ,COLUMBIANA             ,149,38458,258.11,38457,258.1,0,0,0,145,0,0,
36150,OHIO                     ,COSHOCTON              ,39,0,0,0,0,0,0,0,37,0,0,
36160,OHIO                     ,CRAWFORD               ,65,2089,32.14,2089,32.14,0,0,0,64,0,0,
36170,OHIO                     ,CUYAHOGA               ,2326,674845,290.13,674844,290.13,0,0,0,2163,0,0,
36190,OHIO                     ,DARKE                  ,42,16011,381.21,16011,381.21,0,0,0,38,0,0,
36200,OHIO                     ,DEFIANCE               ,60,36080,601.33,36080,601.33,0,0,0,56,0,0,
36210,OHIO                     ,DELAWARE               ,72,0,0,0,0,0,0,0,66,0,0,
36220,OHIO                     ,ERIE                   ,146,24114,165.16,24114,165.16,0,0,0,141,0,0,
36230,OHIO                     ,FAIRFIELD              ,133,31800,239.1,31800,239.1,0,0,0,122,0,0,
36240,OHIO                     ,FAYETTE                ,24,55422,2309.25,55422,2309.25,0,0,0,24,0,0,
36250,OHIO                     ,FRANKLIN               ,1417,474083,334.57,474083,334.57,0,0,0,1315,0,0,
36260,OHIO                     ,FULTON                 ,52,10731,206.37,10731,206.37,0,0,0,52,0,0,
36270,OHIO                     ,GALLIA                 ,28,26239,937.11,26240,937.14,0,0,0,26,0,0,
36280,OHIO                     ,GEAUGA                 ,75,27195,362.6,27195,362.6,0,0,0,66,0,0,
